@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC

@DATA
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_27.dzn,1,0.876242,0.301732,1.107829,0.902667,0.698268
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_56.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_24.dzn,1,0.881816,0.286715,1.102535,0.907001,0.713285
normalized-super-os-taillard-15-4.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_9.dzn,1,0.882485,0.284481,1.100173,0.908948,0.715519
normalized-rand-26-26-325-155-60021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963
normalized-super-os-taillard-15-26.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_15.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
normalized-super-os-taillard-15-27.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
normalized-super-os-taillard-15-6.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
normalized-super-os-taillard-15-29.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
normalized-super-os-taillard-15-30.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
normalized-super-os-taillard-15-3.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
normalized-super-os-taillard-15-5.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
normalized-super-os-taillard-15-2.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_72.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
normalized-super-os-taillard-15-7.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_68.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
normalized-super-js-taillard-20-7.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102
normalized-rand-26-26-325-155-55021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_60.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_16.dzn,1,0.876242,0.301732,1.107829,0.902667,0.698268
normalized-super-os-taillard-15-9.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
normalized-super-os-taillard-15-23.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_8.dzn,1,0.868408,0.322608,1.113181,0.898327,0.677392
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_30.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_18.dzn,1,0.870092,0.318472,1.11373,0.897884,0.681528
costas-array/CostasArray.mzn_AND_costas-array/17.dzn,1,0.968978,1,1.79085,0.558394,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_39.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
normalized-super-os-taillard-15-28.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_13.dzn,1,0.866771,0.327584,1.116942,0.895302,0.672416
costas-array/CostasArray.mzn_AND_costas-array/15.dzn,1,0.964623,1,1.766667,0.566038,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_12.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
costas-array/CostasArray.mzn_AND_costas-array/18.dzn,1,0.970779,1,1.80117,0.555195,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_40.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
normalized-rand-26-26-325-155-56021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_53.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_44.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_47.dzn,1,0.881816,0.286715,1.102535,0.907001,0.713285
fillomino/fillomino.mzn_AND_fillomino/14.dzn,1,0.56499,0.395095,1.039782,0.96174,0.604905
costas-array/CostasArray.mzn_AND_costas-array/16.dzn,1,0.966942,1,1.779412,0.561983,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_74.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_4.dzn,1,0.887245,0.271788,1.095842,0.91254,0.728212
normalized-rand-26-26-325-155-57021_ext.xml.mzn_AND_NODATA,1,0.013242,0.037037,72.722222,0.013751,0.962963
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_55.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
fillomino/fillomino.mzn_AND_fillomino/21.dzn,1,0.565217,0.395095,1.040327,0.961236,0.604905
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_17.dzn,1,0.876242,0.301732,1.107829,0.902667,0.698268
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_45.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_1.dzn,1,0.877263,0.298519,1.104962,0.905008,0.701481
fillomino/fillomino.mzn_AND_fillomino/18.dzn,1,0.564076,0.395095,1.037602,0.963761,0.604905
fillomino/fillomino.mzn_AND_fillomino/07.dzn,1,0.577093,0.366972,1.041284,0.960352,0.633028
golfers/golfers1.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.609756,1,0.607407,1.646341,0
fillomino/fillomino.mzn_AND_fillomino/13.dzn,1,0.564761,0.395095,1.039237,0.962244,0.604905
fillomino/fillomino.mzn_AND_fillomino/17.dzn,1,0.563617,0.395095,1.036512,0.964774,0.604905
normalized-super-js-taillard-20-8.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_54.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_51.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
normalized-rand-2-50-23-587-230-fcd-2_ext.xml.mzn_AND_NODATA,1,0.017595,0.041667,54.4675,0.01836,0.958333
golfers/golfers3.mzn_AND_golfers/golfers_5_2_8.dzn,1,0.011952,0.494505,1.034341,0.966799,0.494505
fillomino/fillomino.mzn_AND_fillomino/12.dzn,1,0.564304,0.395095,1.038147,0.963255,0.604905
langford/langford.mzn_AND_langford/l_2_13.dzn,1,0.998537,0.071429,1.877747,0.532553,0.928571
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_64.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_14.dzn,1,0.873245,0.309869,1.110697,0.900336,0.690131
langford/langford.mzn_AND_langford/l_2_18.dzn,1,0.999234,0.052632,1.909357,0.523737,0.947368
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_23.dzn,1,0.876242,0.301732,1.107829,0.902667,0.698268
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_57.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
langford/langford.mzn_AND_langford/l_2_14.dzn,1,0.998737,0.066667,1.885714,0.530303,0.933333
normalized-rand-2-50-23-587-230-fcd-37_ext.xml.mzn_AND_NODATA,1,0.017395,0.041667,55.091667,0.018152,0.958333
market_split/market_split.mzn_AND_market_split/s4-06.dzn,1,1,1,0.133333,7.5,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_58.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_73.dzn,1,0.897787,0.244468,1.087642,0.91942,0.755532
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_25.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_37.dzn,1,0.879096,0.294025,1.105112,0.904886,0.705975
fillomino/fillomino.mzn_AND_fillomino/22.dzn,1,0.56499,0.395095,1.039782,0.96174,0.604905
market_split/market_split.mzn_AND_market_split/s5-09.dzn,1,1,1,0.125,8,0
langford/langford.mzn_AND_langford/l_2_17.dzn,1,0.999142,0.055556,1.904412,0.525097,0.944444
langford/langford.mzn_AND_langford/l_3_18.dzn,1,0.999659,0.035714,1.941138,0.515162,0.964286
market_split/market_split.mzn_AND_market_split/s4-08.dzn,1,1,1,0.133333,7.5,0
golfers/golfers3.mzn_AND_golfers/golfers_4_4_5.dzn,1,0.024145,0.497925,1.03112,0.969819,0.497925
market_split/market_split.mzn_AND_market_split/s4-03.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/u5-09.dzn,1,1,1,0.125,8,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_41.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
market_split/market_split.mzn_AND_market_split/u5-10.dzn,1,1,1,0.125,8,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_34.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
latin-squares/latin-squares-fd.mzn_AND_latin-squares/20.dzn,1,1,1,0.190476,5.25,0
market_split/market_split.mzn_AND_market_split/u5-02.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/u4-09.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/s5-05.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/u5-03.dzn,1,1,1,0.125,8,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_67.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
market_split/market_split.mzn_AND_market_split/u5-08.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/u4-05.dzn,1,1,1,0.133333,7.5,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_32.dzn,1,0.891529,0.260885,1.093429,0.914554,0.739115
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_19.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_75.dzn,1,0.893703,0.255163,1.091412,0.916244,0.744837
market_split/market_split.mzn_AND_market_split/s4-04.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/u4-01.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/u5-06.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/u4-08.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/u4-10.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/s5-03.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/u5-07.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/s5-07.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/s5-10.dzn,1,1,1,0.125,8,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_65.dzn,1,0.891529,0.260885,1.093429,0.914554,0.739115
market_split/market_split.mzn_AND_market_split/u5-01.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/s4-01.dzn,1,1,1,0.133333,7.5,0
langford/langford.mzn_AND_langford/l_3_17.dzn,1,0.999618,0.037736,1.937847,0.516037,0.962264
golfers/golfers3.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.016166,0.49763,1.026066,0.974596,0.49763
market_split/market_split.mzn_AND_market_split/u5-05.dzn,1,1,1,0.125,8,0
golfers/golfers1.mzn_AND_golfers/golfers_5_5_6.dzn,1,0.578512,1,0.675349,1.480716,0
market_split/market_split.mzn_AND_market_split/s4-10.dzn,1,1,1,0.133333,7.5,0
latin-squares/latin-squares-fd.mzn_AND_latin-squares/25.dzn,1,1,1,0.153846,6.5,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_36.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
market_split/market_split.mzn_AND_market_split/u4-02.dzn,1,1,1,0.133333,7.5,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_77.dzn,1,0.891529,0.260885,1.093429,0.914554,0.739115
market_split/market_split.mzn_AND_market_split/s5-08.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/u4-07.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/u4-06.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/u4-03.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/s4-07.dzn,1,1,1,0.133333,7.5,0
market_split/market_split.mzn_AND_market_split/s4-02.dzn,1,1,1,0.133333,7.5,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_63.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
market_split/market_split.mzn_AND_market_split/s5-02.dzn,1,1,1,0.125,8,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_33.dzn,1,0.881816,0.286715,1.102535,0.907001,0.713285
latin-squares/latin-squares-lp.mzn_AND_latin-squares/25.dzn,1,1,1,0.153846,6.5,0
nonogram/non.mzn_AND_nonogram/non_med_4.dzn,1,0,1,0.033333,30,0
nonogram/non.mzn_AND_nonogram/non_awful_2.dzn,1,0,1,0.04,25,0
normalized-super-os-taillard-15-8.xml.mzn_AND_NODATA,1,0.669291,0.023256,1.476744,0.677165,0.976744
nonogram/non.mzn_AND_nonogram/non_med_3.dzn,1,0,1,0.033333,30,0
market_split/market_split.mzn_AND_market_split/s5-01.dzn,1,1,1,0.125,8,0
nonogram/non.mzn_AND_nonogram/non_fast_9.dzn,1,0,1,0.033333,30,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_70.dzn,1,0.891529,0.260885,1.093429,0.914554,0.739115
nonogram/non.mzn_AND_nonogram/non_med_1.dzn,1,0,1,0.04,25,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_21.dzn,1,0.879096,0.294025,1.105112,0.904886,0.705975
nonogram/non.mzn_AND_nonogram/non_med_2.dzn,1,0,1,0.036364,27.5,0
nonogram/non.mzn_AND_nonogram/non_fast_6.dzn,1,0,1,0.036364,27.5,0
magicseq/magicseq.mzn_AND_magicseq/300.dzn,1,0,1,1,1,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_49.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
nonogram/non.mzn_AND_nonogram/non_fast_7.dzn,1,0,1,0.036364,27.5,0
market_split/market_split.mzn_AND_market_split/u5-04.dzn,1,1,1,0.125,8,0
market_split/market_split.mzn_AND_market_split/u4-04.dzn,1,1,1,0.133333,7.5,0
nonogram/non.mzn_AND_nonogram/non_awful_3.dzn,1,0,1,0.04,25,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_66.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
market_split/market_split.mzn_AND_market_split/s5-04.dzn,1,1,1,0.125,8,0
nonogram/non.mzn_AND_nonogram/non_fast_4.dzn,1,0,1,0.044444,22.5,0
nonogram/non.mzn_AND_nonogram/non_fast_5.dzn,1,0,1,0.033333,30,0
nonogram/non.mzn_AND_nonogram/non_fast_8.dzn,1,0,1,0.036364,27.5,0
market_split/market_split.mzn_AND_market_split/s5-06.dzn,1,1,1,0.125,8,0
nsp/nsp_1.mzn_AND_nsp/period_28/14.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
normalized-super-js-taillard-20-9.xml.mzn_AND_NODATA,1,0.68103,0.033898,1.514407,0.660325,0.966102
nsp/nsp_1.mzn_AND_nsp/period_28/17.dzn,1,0.981559,0.389812,1.240806,0.805928,0.610188
nsp/nsp_1.mzn_AND_nsp/period_28/2.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
magicseq/magicseq.mzn_AND_magicseq/500.dzn,1,0,1,1,1,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_48.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_22.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
nsp/nsp_1.mzn_AND_nsp/period_28/29.dzn,1,0.988902,0.383863,1.233741,0.810543,0.616137
nonogram/non.mzn_AND_nonogram/non_fast_10.dzn,1,0,1,0.033333,30,0
nsp/nsp_1.mzn_AND_nsp/period_28/36.dzn,1,0.988902,0.383863,1.233741,0.810543,0.616137
nsp/nsp_1.mzn_AND_nsp/period_28/42.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_71.dzn,1,0.891529,0.260885,1.093429,0.914554,0.739115
nsp/nsp_1.mzn_AND_nsp/period_28/56.dzn,1,0.98755,0.384953,1.235036,0.809693,0.615047
nsp/nsp_1.mzn_AND_nsp/period_28/27.dzn,1,0.988902,0.383863,1.233741,0.810543,0.616137
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_42.dzn,1,0.891529,0.260885,1.093429,0.914554,0.739115
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_50.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
nonogram/non.mzn_AND_nonogram/non_awful_1.dzn,1,0,1,0.036364,27.5,0
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_46.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
nsp/nsp_1.mzn_AND_nsp/period_28/34.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
normalized-vdw-k3-l5-n550.xml.mzn_AND_NODATA,1,1,1,68.584242,0.014581,0
nsp/nsp_1.mzn_AND_nsp/period_28/11.dzn,1,0.980378,0.390775,1.24195,0.805186,0.609225
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_10.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
nsp/nsp_1.mzn_AND_nsp/period_28/7.dzn,1,0.984378,0.38752,1.238084,0.807699,0.61248
nsp/nsp_1.mzn_AND_nsp/period_28/82.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_43.dzn,1,0.881816,0.286715,1.102535,0.907001,0.713285
nsp/nsp_1.mzn_AND_nsp/period_28/100.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_78.dzn,1,0.893703,0.255163,1.091412,0.916244,0.744837
nsp/nsp_1.mzn_AND_nsp/period_28/76.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/89.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/43.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/45.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_26.dzn,1,0.884411,0.279772,1.100087,0.909019,0.720228
nsp/nsp_1.mzn_AND_nsp/period_28/49.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/72.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_29.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
nsp/nsp_1.mzn_AND_nsp/period_28/48.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_35.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
nsp/nsp_1.mzn_AND_nsp/period_28/47.dzn,1,0.98755,0.384953,1.235036,0.809693,0.615047
nsp/nsp_1.mzn_AND_nsp/period_28/96.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/20.dzn,1,0.984378,0.38752,1.238084,0.807699,0.61248
nsp/nsp_1.mzn_AND_nsp/period_28/71.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/32.dzn,1,0.988902,0.383863,1.233741,0.810543,0.616137
nsp/nsp_1.mzn_AND_nsp/period_28/13.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_52.dzn,1,0.893703,0.255163,1.091412,0.916244,0.744837
nsp/nsp_1.mzn_AND_nsp/period_28/93.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_61.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
nsp/nsp_1.mzn_AND_nsp/period_28/1.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/63.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/62.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/3.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/8.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/80.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/51.dzn,1,0.98755,0.384953,1.235036,0.809693,0.615047
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_20.dzn,1,0.889261,0.26688,1.095542,0.91279,0.73312
nsp/nsp_1.mzn_AND_nsp/period_28/16.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/90.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/5.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/39.dzn,1,0.98929,0.383551,1.23337,0.810787,0.616449
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/30.dzn,1,0.988902,0.383863,1.233741,0.810543,0.616137
nsp/nsp_1.mzn_AND_nsp/period_28/59.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/91.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/87.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/41.dzn,1,0.98755,0.384953,1.235036,0.809693,0.615047
nsp/nsp_1.mzn_AND_nsp/period_28/15.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/46.dzn,1,0.986449,0.385842,1.236092,0.809001,0.614158
nsp/nsp_1.mzn_AND_nsp/period_28/33.dzn,1,0.98755,0.384953,1.235036,0.809693,0.615047
nsp/nsp_1.mzn_AND_nsp/period_28/70.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/6.dzn,1,0.980378,0.390775,1.24195,0.805186,0.609225
nsp/nsp_1.mzn_AND_nsp/period_28/21.dzn,1,0.988902,0.383863,1.233741,0.810543,0.616137
nsp/nsp_1.mzn_AND_nsp/period_28/75.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/19.dzn,1,0.981559,0.389812,1.240806,0.805928,0.610188
nsp/nsp_1.mzn_AND_nsp/period_28/9.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/67.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/54.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/88.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/79.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/99.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/52.dzn,1,0.986449,0.385842,1.236092,0.809001,0.614158
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_76.dzn,1,0.891529,0.260885,1.093429,0.914554,0.739115
nsp/nsp_1.mzn_AND_nsp/period_28/77.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/60.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/18.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,0.981559,0.389812,1.240806,0.805928,0.610188
nsp/nsp_1.mzn_AND_nsp/period_28/23.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/78.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/44.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/68.dzn,1,0.989989,0.382988,1.232702,0.811226,0.617012
nsp/nsp_1.mzn_AND_nsp/period_28/40.dzn,1,0.988902,0.383863,1.233741,0.810543,0.616137
nsp/nsp_1.mzn_AND_nsp/period_28/55.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/50.dzn,1,0.98929,0.383551,1.23337,0.810787,0.616449
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_62.dzn,1,0.897787,0.244468,1.087642,0.91942,0.755532
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_59.dzn,1,0.88689,0.273168,1.097759,0.910947,0.726832
nsp/nsp_1.mzn_AND_nsp/period_28/53.dzn,1,0.988036,0.384561,1.23457,0.809999,0.615439
nsp/nsp_1.mzn_AND_nsp/period_28/4.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
nsp/nsp_1.mzn_AND_nsp/period_28/10.dzn,1,0.983539,0.388201,1.238893,0.807172,0.611799
