@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest03/others/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,1,0.577,0.0003,0.218,0.2241,0,0.0212,0.0898,24.4498,0.0175,0.0456,0.0067,1.7813,1.7676,0.2427,0.7335,0.5909,0.3569,3.1453,0.1049,0.0002,0.013,2.2419,0.7545,0.3733,3.9826,24.4498,5,?,80891,0.1733,25.4895,1.1926
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00150.sat05-1328.reshuffled-07.cnf,1,0.5254,0.011,0.0259,0.4999,0,0.4402,0.0837,10.1682,0.2154,0.4689,0.375,1.8653,7.572,0.3082,0.7537,6.0825,0.2385,4.8403,0.4891,0.0003,0.0003,2.6481,0.769,0.2857,4.5753,6.4615,5,?,30977,0.4565,11.2143,0.2535
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm25-p0-q219.cnf,1,0.0001,0.0454,0.98,0.0523,1,0.0517,0.9311,0,0.0053,0.0518,0.0515,0.0979,12.0069,0.9311,0.9312,12.0518,2.2048,0,0.052,0.931,0.98,0,0,1,2,0,2,0.344,13248,1,0,0.0043
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0,0.129,0.7742,0.3547,1,0.3547,0.5946,0,0.0468,0.3547,0.3547,0.8259,3.1025,0.5946,0.5946,3.0923,0.6232,0,0.3547,0.5946,0.0968,0,0,1,2,0,2,0.7063,1400,0.9999,0,0
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-FIFO.used-as.sat04-991.sat05-4192.reshuffled-07.cnf,1,0.2514,0.0214,0.6678,0.5,0,0.0316,0.5483,0,0.0006,0.1339,0.0007,0.5153,75.1391,0.8342,0.9958,43.1427,0.8072,6.1046,0.2606,0.0001,0.8871,1.1491,1.0186,0.4733,8,0,8,?,3649657,0.0139,0,1.3454
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,1,0.0189,0.0078,0.9793,0.0035,0.9048,0,0.8862,71.4537,0.0031,0,0,0.1304,59.9563,0.8981,0.923,48.7224,2.1151,5.296,0,0.8609,0.9793,0.0877,0.0072,0.9991,2,71.4537,2,?,166723,0.8653,77.9742,6.1081
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,2.679,5.0495,0.3091,0.4665,0,0.4604,0,6.4703,0.0048,0.4604,0.4604,0.0375,0.5557,0,0.0012,0.1343,0.0262,0.4071,0.465,0,0.0019,0.9683,0.8907,0.3607,28.3108,5.4475,32,0.6793,12722,0.3033,6.8916,0.0115
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0058,0.0069,0.6713,0.1823,0,0.1703,0.8681,50.1492,0.0131,0.176,0.165,0.3701,4.1457,0.8683,0.8789,4.2771,1.3212,0,0.1761,0.8619,0.8854,1.1187,1.0502,0.4615,3,50.1492,3,0.3168,2619,0.9084,53.0618,0.0307
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/c6288.shuffled.cnf,1,1.2881,0.7023,0.5419,0.2091,0,0.0297,0.0074,23.2688,0.0159,0.0365,0.021,0.9063,0.6927,0.0083,0.159,0.2769,0.571,1.2303,0.0372,0,0.2396,1.2015,0.7424,0.4775,6.1168,22.5911,7,0.7017,14813,0.1562,25.6924,0.834
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_8_exp.cnf,1,0.2958,0,0.8693,0.0972,0,0.0176,0.5175,14.8163,0.0047,0.0322,0.0019,1.0374,5.0391,0.627,0.9649,3.541,0.5524,2.473,0.0587,0.0181,0.5558,1.1572,0.4965,0.6861,5.7407,12.7618,7,0.8717,25837,0.1858,20.0414,1.0526
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_29_30_6-dir.shuffled-as.sat03-130.cnf,1,0.015,0.0126,0.7352,0.0011,0,0,0.8885,67.4886,0.005,0,0,0.1198,35.9675,0.9009,0.9141,34.8796,1.9496,4.3147,0,0.852,0.98,0.8081,1.0077,0.4941,2,67.4886,2,?,69964,0.8281,68.7259,4.8955
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,29.7478,0.0156,0.2295,0.2295,0.4506,1.1577,0.5831,0.5832,0.6452,0.4472,0,0.2296,0.583,0.8333,0,0,1,4.0818,29.7478,5,0.3252,384,0.6879,29.8229,0.0001
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_1-dir.sat05-439.reshuffled-07.cnf,1,0.0202,0.013,0.7267,0,0,0,0.8555,58.1329,0.0059,0,0,0.187,34.1208,0.8659,0.8934,34.7276,1.9953,4.8125,0,0.8333,0.9642,0.8872,1.0167,0.4874,2,56.5472,2,?,69990,0.7782,59.7424,3.2712
SAT_Competition2007/crafted/spence/hard/s105-100.cnf,1,1.4446,0,0.5,0.3245,1,0.3204,0.0009,16.9595,0.0409,0.3217,0.3148,0,0.8568,0.0066,0.0597,0.518,0,0.3145,0.3229,0,0,0,0,1,5.7788,16.9595,6,0.0818,220,0.8229,17.1367,0.0524
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_060.shuffled.cnf,1,0.7669,0,0.2105,0.0063,0,0.0042,0.0082,15.2123,0.0833,0.0048,0.0034,0.4757,1.6245,0.0172,0.059,1.2376,0.082,1.7283,0.0055,0.0044,0,1.2762,0.7008,0.3719,2.1695,15.2123,3,0.0468,936,0.6127,15.2678,0.2217
SAT_Competition2007/crafted/spence/medium/s89-100.cnf,1,1.3958,0,0.5,0.3227,1,0.3189,0.0008,14.4065,0.0479,0.3209,0.3128,0,0.9409,0.0039,0.0628,0.5633,0,0.3514,0.3214,0,0,0,0,1,5.1705,14.4065,6,0.0877,188,0.8345,14.6485,0.056
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.0424,0.0015,0.5044,0.1195,0,0.1109,0.258,29.4486,0.0074,0.1109,0.1109,0.006,0.663,0.258,0.258,0.2515,0.009,0.0172,0.1109,0.1934,0.0007,0.5641,0.5782,0.4973,9.1916,15.1616,12,0.1018,1362,0.0741,30.4312,0.017
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.0001,0,0.6592,0.2295,0,0.2295,0.5831,41.6127,0.0089,0.2295,0.2295,0.4506,1.0276,0.5831,0.5832,0.4978,0.4472,0,0.2295,0.583,0.8333,1.1186,0.983,0.4774,4.9964,41.6127,5,0.3252,672,0.6441,41.9447,0.0001
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0,0,0.5,0.2667,1,0.0101,0,29.3487,0.0138,0.0301,0.0042,0,1.032,0,0,0.3767,0,3.0443,0.0827,0,0,0,0,1,3.6896,29.3487,4,0.2069,4492,0.3434,29.4252,1.5397
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0.1077,0,0.0873,0,1,0,0.6301,36.6908,0.0305,0,0,0.3202,22.1139,0.6422,0.7091,24.5857,1.0699,4.9956,0,0.6107,0.0032,0,0,1,2.1031,36.6908,3,?,20607,0.683,36.6908,2.3978
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,8.3598,0.003,0.297,0.2683,0,0.2673,0,31.707,0.0299,0.2677,0.2654,0.0203,0.8972,0,0,0.4373,0.0136,0.044,0.2679,0,0,0.9994,0.9336,0.36,5.6015,31.707,7,0.008,672,0.2612,32.0438,0.0347
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0.0151,0.0138,0.938,0,0.8571,0,0.8005,52.6635,0.0042,0,0,0.2474,31.4953,0.808,0.8248,36.4231,1.5543,4.7376,0,0.7781,0.938,0.2361,0.021,0.9947,3,50.0812,3,?,84314,0.8376,53.2302,8.0335
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,1.3257,0,0.5,0.3161,1,0.3099,0.0003,10.8071,0.0968,0.3157,0.3059,0,1.1042,0.0035,0.069,0.7266,0,0.4912,0.3159,0,0,0,0,1,4.7679,10.8071,5,0.1123,124,0.8624,10.8535,0.077
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.1916,0,0.7101,0.018,0,0.0149,0.5445,23.5678,0.0016,0.0161,0.0136,0.4592,2.1065,0.6617,0.7984,1.6246,0.3936,2.4997,0.0169,0.0061,0.9076,1.0132,0.9918,0.4897,7.014,22.0678,8,0.2754,14710,0.3155,24.0998,0.1165
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0.0212,0.0156,0.9463,0,0.7778,0,0.8122,46.1424,0.0035,0,0,0.2246,35.9105,0.824,0.8497,43.0376,1.6619,5.2853,0,0.7816,0.9463,0.2102,0.0174,0.9959,3,46.1424,3,?,132295,0.7554,47.4342,5.0976
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.0001,0.0399,0.9822,0.0319,1,0.0312,0.9303,0,0.0042,0.0314,0.031,0.0895,13.4803,0.9304,0.9306,13.5396,2.3509,0,0.0316,0.9302,0.9822,0,0,1,2,0,2,?,18954,1,0,0.0094
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.1168,0.1154,0.7281,0.272,0,0.0065,0.7011,25.6108,0.0019,0.0119,0.0003,0.267,20.6009,0.9432,0.9889,17.2783,0.5835,2.759,0.0125,0.5791,0.9511,0.897,1.0016,0.4917,4.8037,25.6108,5,?,88373,0.4284,25.6108,2.805
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.0209,0.0118,0.9439,0,0.875,0,0.809,55.4955,0.0031,0,0,0.2278,34.6273,0.8196,0.8462,42.4691,1.6673,5.0237,0,0.7786,0.9439,0.217,0.0177,0.9957,3,54.2034,3,?,133795,0.8133,56.8293,5.4576
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.0001,0.0444,0.9812,0.0597,1,0.0595,0.9352,0,0.005,0.0595,0.0595,0.0932,12.2749,0.9352,0.9353,12.3197,2.2455,0,0.0596,0.9351,0.9812,0,0,1,2,0,2,0.3401,14076,1,0,0.0007
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.2059,0.4417,0.2922,0.9987,0,0.484,0.599,30.0254,0.0251,0.4982,0.0308,1.5155,4.2343,0.7273,0.9053,1.3672,0.5185,3.6041,0.4995,0,0.2907,1.7767,0.8975,0.4062,4.4587,30.0254,6,1.165,16562,0.3783,34.1765,0.7309
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.0007,0.057,0.6868,0.0323,0,0.0315,0.9027,55.1648,0.0082,0.0317,0.0311,0.2211,9.5389,0.903,0.9037,9.5964,1.3603,0,0.032,0.9021,0.9444,0.9417,1.0324,0.4771,3,55.1648,3,0.2354,7050,0.9984,55.3173,0.0151
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,0.1062,0,0.0915,0,1,0,0.6431,48.9554,0.0159,0,0,0.306,21.2387,0.6469,0.7046,23.6338,1.0759,4.8805,0,0.6343,0,0,0,1,2.9923,47.2687,3,?,41426,0.7122,49.8067,2.4238
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0.1873,0.0113,0.9558,0.0495,0.8333,0,0.6729,62.3626,0.0019,0,0,0.1918,57.8766,0.8568,0.9397,57.9364,1.9071,5.5296,0.0001,0.17,0.9558,0.1811,0.0125,0.9973,4,62.3626,4,?,305320,0.8255,66.3899,7.7666
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0,0.0482,0.759,0.0127,1,0.0126,0.5238,35.4444,0.0197,0.0126,0.0126,0.6975,6.1087,0.5238,0.5238,6.0291,0.5946,0,0.0127,0.5238,0.0361,0,0,1,2,35.4444,2,?,8613,0.975,35.4444,0.0008
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0,0,0.9052,0.233,1,0.233,0.8287,84.1817,0.0165,0.233,0.233,0.3136,2.6306,0.8288,0.8288,2.0526,1.4642,0,0.233,0.8287,0.9052,0,0,1,2.9522,84.1817,3,0.2851,1276,0.9073,89.6588,0.0001
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,0.5242,0.0709,0.8163,0.3581,0,0.0281,0.0612,15.0066,0.0081,0.0651,0.004,1.2696,2.3723,0.3468,0.8527,1.0547,0.3458,3.639,0.1794,0,0.1577,1.5703,0.6202,0.533,6.1647,15.0066,7,?,289842,0.098,16.8608,1.4903
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.0169,0.016,0.7612,0.0058,0,0.0002,0.9127,60.1488,0.0074,0.0005,0.0001,0.0719,32.3618,0.9302,0.9425,27.203,1.6885,3.4695,0.0021,0.8942,0.9893,0.7656,1.0138,0.4921,2,58.2418,2,?,28508,0.9738,66.5459,1.5442
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0.0966,0,0.0753,0,1,0,0.6592,40.9879,0.0264,0,0,0.3344,24.4078,0.6759,0.7333,26.9563,1.1319,5.0081,0,0.6377,0.0112,0,0,1,2.1802,40.9879,3,?,26441,0.6669,40.9879,2.3258
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.7665,0,0.1908,0.0043,0,0.0032,0.0046,25.2953,0.0455,0.0035,0.0029,0.2835,1.4537,0.0105,0.0345,1.0099,0.0564,1.4771,0.0037,0.0004,0,1.1042,0.6786,0.3744,2.9908,25.2953,3,0.0625,1892,0.5726,25.4266,0.1346
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,0.9029,0.6278,0.5668,0.4048,0,0.3186,0.0339,11.9613,0.2288,0.3395,0.2893,1.5412,1.4224,0.0814,0.3228,0.2924,0.3607,2.0783,0.3534,0.0001,0.2481,1.6908,0.6874,0.5454,8.6322,11.132,11,?,23817,0.0757,15.0051,0.2901
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.0001,0,0.6406,0.2295,0,0.2295,0.5831,36.883,0.0104,0.2295,0.2295,0.4506,1.062,0.5832,0.5832,0.5386,0.4472,0,0.2295,0.5831,0.8333,1.1174,0.9852,0.4764,4.9331,36.883,5,0.3252,576,0.6566,37.8544,0.0001
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0.1935,0,0.1451,0.0017,1,0,0.5092,26.6204,0.0432,0.0002,0,0.4141,8.7394,0.5185,0.6277,7.8979,0.7362,3.8051,0.0007,0.4959,0,0,0,1,2.9925,26.6204,3,?,5251,0.6727,27.384,1.8631
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0.02,0.0155,0.9463,0,0.7778,0,0.813,48.1301,0.0037,0,0,0.2239,35.3105,0.8242,0.849,43.2954,1.6617,5.206,0,0.7751,0.9463,0.2102,0.0174,0.9959,3.1818,47.447,4,?,132295,0.7591,53.1291,4.4533
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0,0,0.8901,0.2435,1,0.2435,0.8154,72.6638,0.0209,0.2435,0.2435,0.3463,2.4338,0.8154,0.8155,1.8905,1.3315,0,0.2435,0.8154,0.8901,0,0,1,3,72.6638,3,0.3013,910,0.8977,73.476,0.0001
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.7854,0,0.5087,0.0496,0.3333,0.035,0.0124,26.5875,0.0054,0.0402,0.0296,0,0.8557,0.0297,0.1702,0.312,0,1.1024,0.043,0.0001,0,0.5717,0.5772,0.5058,4,25.6667,4,0.0488,2756,0.3652,27.275,0.2024
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,0.2052,0.1157,0.14,0.9999,0,0.4958,0.6063,14.8156,0.0208,0.499,0.4742,2.1248,0.7011,0.6662,0.8269,0.0909,0.386,3.3564,0.4997,0,0.0794,2.5766,0.8845,0.3079,4.8699,12.0295,6,?,17983,0.2324,15.6307,0.3457
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,0.4629,0.0137,0.1621,0,0,0,0.0134,27.1791,0.0061,0,0,1.2688,6.5796,0.0167,0.0293,5.4884,0.2981,0,0,0.0098,0.0103,1.8093,0.8831,0.3211,3,26.0471,3,?,95904,0.6467,27.877,5.9738
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,0.0001,0,0.8333,0.2296,1,0.2295,0.5831,40.4516,0.0093,0.2295,0.2295,0.4506,1.0361,0.5831,0.5832,0.5069,0.4472,0,0.2296,0.583,0.8333,0,0,1,4.9888,40.4516,5,0.3252,648,0.6478,41.5101,0.0001
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,0.0429,0.0107,0.9472,0,0.875,0,0.7775,55.9333,0.0027,0,0,0.2185,39.3236,0.8039,0.8529,46.8901,1.7439,5.1636,0,0.7267,0.9472,0.207,0.016,0.9963,3,53.5235,3,?,171155,0.8291,61.8101,8.3208
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0.2953,0.0314,0.6597,0.1855,0,0,0.3801,0,0.0012,0,0,0.5398,45.6253,0.5548,0.8236,21.6651,0.8296,5.5942,0.0014,0.0018,0.8806,1.177,1.0193,0.4716,8,0,9,?,1139180,0.0202,0,5.2439
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,0.1001,0.0205,0.457,0.0169,0.1429,0.0009,0.5396,27.9803,0.0136,0.0079,0.0001,0.4848,3.4642,0.5707,0.6582,3.3313,0.2487,3.2805,0.0102,0.4544,0,1.0551,0.597,0.4793,5.8962,27.9803,7,0.3263,9601,0.2958,27.9803,1.1049
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.2677,0.0258,0.6515,0.5,0,0.0552,0.4973,0,0.0007,0.1604,0.0059,0.6128,66.5876,0.7947,0.9876,28.809,0.821,5.7587,0.2884,0.0001,0.8575,1.2349,1.0239,0.4657,6,0,6,?,3157120,0.0091,0,1.1875
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.0297,0.0238,0.9742,0.0016,0.8667,0.0002,0.8536,44.5785,0.0124,0.0004,0,0.1531,21.8529,0.8748,0.9081,17.0083,1.5652,3.6922,0.0007,0.845,0.9742,0.0881,0.0128,0.9984,2,44.5785,2,?,15466,0.9252,52.7058,1.0718
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0.5,0.5,1,0.5,0,0,0.4286,0.5,0.5,0,0.3366,0,0,0.3388,0,0,0.5,0,0,0,0,1,2,0,2,?,1680,1,0,0
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0.0253,0.0163,0.9699,0.0003,0.875,0,0.8637,54.9612,0.0085,0,0,0.1643,29.2543,0.8741,0.9049,27.6749,1.8285,4.334,0.0001,0.8271,0.9699,0.1123,0.0118,0.9982,2,54.9612,2,?,38944,0.8935,63.8933,1.9965
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,0.0229,0.0129,0.7058,0.0001,0,0,0.8568,79.1165,0.0073,0,0,0.1486,36.8596,0.8742,0.9034,34.8332,1.7616,4.1117,0,0.8328,0.9694,0.8367,1.0222,0.4862,2.9983,79.1165,3,?,46988,0.9241,79.1165,3.706
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0.0194,0.0208,0.935,0,0.7778,0,0.7895,41.139,0.0055,0,0,0.2624,27.2931,0.799,0.8196,32.5811,1.4697,4.874,0,0.7628,0.935,0.242,0.0236,0.9939,3.0558,41.139,4,?,61409,0.7463,47.8174,5.6708
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.1143,0.4619,0.4329,0.9774,0,0.0345,0.7446,32.3552,0.0278,0.0398,0.0262,1.091,6.3074,0.8135,0.9234,4.5014,0.4589,3.1953,0.4198,0.0003,0.3387,1.3824,0.9132,0.4093,3.88,32.3552,5,0.8192,14889,0.5843,33.1216,1.797
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.453,0.0634,0.0437,0.4999,0,0.4553,0.1254,11.4382,0.0831,0.4827,0.4095,2.0941,5.1133,0.3992,0.7552,3.7347,0.2496,5.0039,0.495,0,0.0006,2.7723,0.8386,0.2677,4.785,9.5969,5,?,22684,0.3844,12.3161,0.1789
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.2059,0.4417,0.2922,0.9987,0,0.484,0.599,30.0254,0.0251,0.4982,0.0308,1.5155,4.2428,0.7273,0.9053,1.4203,0.5185,3.6041,0.4995,0,0.2907,1.7767,0.8975,0.4062,4.4587,30.0254,6,1.165,16562,0.3807,34.1765,0.7309
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.5943,0.0917,0.4563,0.8861,0,0.106,0.0861,23.9726,0.0107,0.1697,0.0555,0.4319,0.794,0.2029,0.562,0.2503,0.1261,3.0176,0.2301,0.001,0.0049,0.9602,0.6136,0.4802,5.0014,23.9726,6,0.3538,3357,0.123,24.7226,0.8596
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,1.9227,0,0.4879,0.3265,0.3333,0.3243,0.0006,22.7554,0.0218,0.3256,0.3228,0,0.6402,0.0016,0.0177,0.3765,0,0.1978,0.326,0,0,0.5676,0.5773,0.5032,6.425,22.4514,7,0.061,412,0.7808,23.0262,0.0406
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.2306,0.2206,0.1152,1,0,0.4995,0.5308,11.8763,0.6034,0.4999,0.4909,2.5476,0.7999,0.6647,0.7998,0.1958,0.4259,3.3497,0.5,0,0.0905,2.9418,0.8986,0.289,4.444,11.5542,6,?,8013,0.4278,13.8079,0.3429
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0.1208,0,0.1007,0,1,0,0.6173,46.7898,0.0196,0,0,0.3267,16.9952,0.6225,0.6863,18.3664,1.0008,4.9432,0,0.6057,0,0,0,1,2.9936,46.7898,3,?,26889,0.6965,50.3461,2.3066
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0.6667,0.0491,0.27,0.1081,0,0.0505,0.162,30.1872,0.0218,0.0906,0.0234,0.6873,0.5975,0.1695,0.897,0.2864,0.2305,1.2184,0.0907,0.0004,0.0988,1.3307,0.7203,0.4001,4.0012,30.1872,5,?,45358,0.0713,44.2965,0.602
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0127,0.0329,0.9737,0.0327,0.875,0.0017,0.8855,0,0.0093,0.0047,0.0007,0.1505,16.2348,0.8906,0.9038,15.8634,1.8622,3.534,0.0074,0.8605,0.9737,0.075,0.0102,0.9988,2.9544,0,3,?,15156,0.9803,0,1.4026
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,1.8611,17.3625,0.389,1,0,0.0006,0.0014,11.4545,0.0339,0.0008,0.0005,1.3061,4.8493,0.0016,0.0563,2.8199,0.4867,3.7179,0.008,0,0.0547,1.7242,0.7998,0.3791,3.8426,11.4545,4,?,903653,0.2186,17.0675,5.825
