@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC

@DATA
s499_d15_s-shuffled,1,0.52723,4595.5,1.111922,0.473502
s499_d4_s-shuffled,1,0.472083,1053.5,1.114422,0.472942
s510_d12_s-shuffled,1,0.521952,4696,1.059593,0.485533
s510_d31_s-shuffled,1,0.532181,12609.5,1.060389,0.485345
s510_d4_s-shuffled,1,0.481681,1364,1.056443,0.486277
s713_d3_s-shuffled,1,0.457803,1549,1.011299,0.497191
s713_d5_s-shuffled,1,0.489238,2886,1.016588,0.495887
s820_d6_s-shuffled,1,0.511578,3301.5,1.081676,0.480382
s820_d7_s-shuffled,1,0.517767,3932.5,1.082094,0.480286
S-adeu-0,1,0.384036,2611,0.58846,0.629541
S-adeu-1,1,0.376916,2611,0.591676,0.628269
S-adeu-2,1,0.384036,2611,0.58846,0.629541
S-adeu-3,1,0.376916,2611,0.591676,0.628269
S-adeu-4,1,0.381681,2611,0.58952,0.629121
S-adeu-5,1,0.381681,2611,0.58952,0.629121
S-adeu-6,1,0.384036,2611,0.58846,0.629541
S-adeu-7,1,0.376916,2611,0.591676,0.628269
S-adeu-8,1,0.379308,2611,0.590592,0.628697
S-adeu-9,1,0.376916,2611,0.591676,0.628269
S-edau-0,1,0.384036,2611,0.58846,0.629541
S-edau-1,1,0.376916,2611,0.591676,0.628269
S-edau-2,1,0.384036,2611,0.58846,0.629541
S-edau-3,1,0.376916,2611,0.591676,0.628269
S-edau-4,1,0.381681,2611,0.58952,0.629121
S-edau-5,1,0.381681,2611,0.58952,0.629121
S-edau-6,1,0.384036,2611,0.58846,0.629541
S-edau-7,1,0.376916,2611,0.591676,0.628269
S-edau-8,1,0.379308,2611,0.590592,0.628697
S-edau-9,1,0.376916,2611,0.591676,0.628269
sortnetsort10.AE.stepl.005,1,0.473684,4176,0.801001,0.555247
sortnetsort10.AE.stepl.012,1,0.474331,9993,0.80116,0.555198
sortnetsort10.v.stepl.006,1,0.048178,872,0.594681,0.627085
sortnetsort10.v.stepl.007,1,0.041314,1017,0.594569,0.627129
sortnetsort10.v.stepl.012-shuffled,1,0.024126,1742,0.594289,0.627239
sortnetsort5.AE.stepl.003,1,0.418744,494,0.771768,0.564408
sortnetsort5.AE.stepl.005,1,0.42042,816,0.772041,0.564321
sortnetsort5.AE.stepl.006,1,0.420842,977,0.77211,0.564299
sortnetsort5.AE.stepl.007,1,0.421143,1138,0.772159,0.564283
sortnetsort5.v.stepl.007-shuffled,1,0.049097,212,0.631282,0.613015
sortnetsort6.AE.stepl.003,1,0.438931,772,0.782405,0.56104
sortnetsort6.AE.stepl.006,1,0.440613,1531,0.782729,0.560938
sortnetsort6.v.stepl.003-shuffled,1,0.106911,140,0.619817,0.617354
sortnetsort7.AE.stepl.003,1,0.451982,1113,0.789396,0.558848
sortnetsort7.AE.stepl.005,1,0.4531,1845,0.789633,0.558774
sortnetsort7.AE.stepl.006,1,0.45338,2211,0.789693,0.558755
sortnetsort7.AE.stepl.009,1,0.453848,3309,0.789792,0.558724
sortnetsort7.v.stepl.004-shuffled,1,0.077317,264,0.609819,0.621188
sortnetsort8.AE.stepl.005,1,0.462046,2517,0.794546,0.557244
sortnetsort8.AE.stepl.007,1,0.462457,3517,0.794639,0.557215
sortnetsort8.AE.stepl.009,1,0.462685,4517,0.79469,0.557199
sortnetsort8.v.stepl.008-shuffled,1,0.037668,710,0.602592,0.623989
sortnetsort9.AE.stepl.004,1,0.468322,2639,0.798117,0.556137
sortnetsort9.AE.stepl.005,1,0.468634,3294,0.798191,0.556114
sortnetsort9.AE.stepl.012,1,0.469365,7879,0.798364,0.556061
sortnetsort9.v.stepl.006,1,0.049043,692,0.598243,0.625687
sortnetsort9.v.stepl.012-shuffled,1,0.024566,1382,0.59778,0.625868
ssa7552-159-00-shuffled,1,0.237586,3557.5,0.500131,0.666608
ssa7552-159-50-shuffled,1,0.278263,2880.5,0.726862,0.579085
ssa7552-159-90-shuffled,1,0.322936,2331.5,0.72328,0.580289
ssa7552-160-50-shuffled,1,0.276057,2951.5,0.72703,0.579029
stmt1_145_146,1,0.133065,90,0.963455,0.509306
stmt11_643_645,1,0.124207,536,0.840856,0.543226
stmt1_20_21,1,0.123656,67,0.926407,0.519101
stmt124_966_965,1,0.15671,640,0.831749,0.545926
stmt1_30_31,1,0.122449,36,0.957983,0.51073
stmt137_903_911,1,0.159187,657,0.832248,0.545778
stmt1_392_393,1,0.150633,464,0.859591,0.537753
stmt16_0_1,1,0.308594,123,0.830966,0.54616
stmt1_629_630,1,0.158796,1317,0.831375,0.546038
stmt16_47_48,1,0.181362,1873,0.814402,0.551146
stmt16_818_819,1,0.216875,382,0.824976,0.547952
stmt17_143_144,1,0.263543,184,0.861842,0.537102
stmt17_18_19,1,0.272873,161,0.841608,0.543004
stmt17_63_70,1,0.166191,6450,0.80322,0.554563
stmt17_63_78,1,0.179256,7262,0.802559,0.554767
stmt17_82_94,1,0.159261,11061,0.800866,0.555288
stmt1_787_788,1,0.14976,1678,0.841757,0.54296
stmt17_99_98,1,0.175304,2084,0.818701,0.549843
stmt1_811_812,1,0.172727,256,0.825993,0.547647
stmt18_258_260,1,0.146597,460,0.855726,0.538873
stmt19_125_302,1,0.176713,3161,0.753273,0.570362
stmt19_133_257,1,0.163666,2795,0.761986,0.567541
stmt19_137_313,1,0.176738,3174,0.754308,0.570025
stmt19_142_261,1,0.162667,2818,0.759656,0.568293
stmt19_177_302,1,0.163296,3440,0.753958,0.570139
stmt1_919_920,1,0.159965,623,0.830213,0.546384
stmt19_214_309,1,0.156398,3608,0.752946,0.570468
stmt19_217_250,1,0.141868,3235,0.76009,0.568153
stmt19_2_180,1,0.209854,1415,0.756118,0.569438
stmt19_261_266,1,0.124953,3878,0.763235,0.567139
stmt19_2_83,1,0.232775,913,0.751906,0.570807
stmt19_313_318,1,0.12654,4640,0.751425,0.570964
stmt19_313_412,1,0.143866,5207,0.74667,0.572518
stmt19_3_177,1,0.190848,1563,0.751735,0.570863
stmt19_3_309,1,0.209194,2634,0.752031,0.570766
stmt19_3_78,1,0.201561,1061,0.746041,0.572724
stmt19_3_83,1,0.201611,1063,0.746754,0.57249
stmt19_66_318,1,0.19571,2921,0.746946,0.572427
stmt19_66_90,1,0.162881,1339,0.743223,0.57365
stmt19_67_83,1,0.195567,1094,0.742089,0.574024
stmt19_79_87,1,0.156071,9814,0.80128,0.555161
stmt19_83_302,1,0.191597,2890,0.752507,0.570611
stmt19_83_90,1,0.16211,1344,0.744313,0.573292
stmt19_90_133,1,0.163014,1590,0.747277,0.572319
stmt21_127_258,1,0.163887,2792,0.76176,0.567614
stmt21_134_418,1,0.197132,3795,0.738654,0.575157
stmt21_143_258,1,0.162282,2813,0.759213,0.568436
stmt21_252_310,1,0.136708,4202,0.760081,0.568156
stmt21_267_310,1,0.134737,4245,0.756484,0.569319
stmt21_310_360,1,0.137133,4973,0.75002,0.571422
stmt21_4_5,1,0.25348,676,0.749487,0.571596
stmt21_70_258,1,0.180491,2516,0.761138,0.567815
stmt21_71_304,1,0.206437,2662,0.749832,0.571483
stmt21_71_70,1,0.19486,1089,0.740761,0.574461
stmt21_79_314,1,0.192121,2896,0.752898,0.570484
stmt21_79_91,1,0.162425,1342,0.743734,0.573482
stmt22_179_182,1,0.129171,2374,0.755286,0.569708
stmt22_6_80,1,0.232804,911,0.751092,0.571072
stmt22_92_259,1,0.178418,2540,0.758785,0.568574
stmt23_66_76,1,0.17314,6856,0.802868,0.554672
stmt24_148_149,1,0.162562,72,0.983539,0.504149
stmt24_292_293,1,0.149301,473,0.856042,0.538781
stmt24_765_766,1,0.160338,658,0.833282,0.54547
stmt24_7_8,1,0.297297,12,1,0.5
stmt25_52_53,1,0.171162,1779,0.814305,0.551175
stmt25_597_598,1,0.149828,850,0.847675,0.541221
stmt2_649_723,1,0.201285,512,0.839574,0.543604
stmt2_649_776,1,0.228546,599,0.832429,0.545724
stmt27_149_224,1,0.137455,2403,0.754229,0.570051
stmt27_296_297,1,0.145062,491,0.856341,0.538694
stmt27_93_98,1,0.166255,1959,0.818424,0.549927
stmt28_68_81,1,0.174783,8103,0.802041,0.554926
stmt29_21_275,1,0.196935,2577,0.760777,0.567931
stmt2_976_999,1,0.148917,10161,0.809786,0.552552
stmt31_100_276,1,0.179479,2848,0.761037,0.567847
stmt31_22_23,1,0.24093,811,0.753086,0.570423
stmt32_122_129,1,0.139241,59,1.016216,0.495979
stmt32_153_277,1,0.164593,3125,0.761285,0.567767
stmt32_228_277,1,0.149531,3451,0.757966,0.568839
stmt3_639_640,1,0.156477,392,0.852353,0.539854
stmt37_941_942,1,0.164258,1789,0.821014,0.549145
stmt38_943_942,1,0.165831,1766,0.820392,0.549332
stmt39_34_107,1,0.215517,1119,0.751474,0.570948
stmt3_969_973,1,0.163283,324,0.841064,0.543164
stmt41_235_286,1,0.149682,3529,0.755208,0.569733
stmt41_262_275,1,0.255519,941,0.830272,0.546367
stmt41_336_385,1,0.133213,5308,0.746297,0.57264
stmt41_36_37,1,0.227732,871,0.747719,0.572174
stmt44_107_108,1,0.15,39,1.079646,0.480851
stmt44_107_113,1,0.170543,48,1.040268,0.490132
stmt44_252_301,1,0.149433,449,0.854619,0.539194
stmt44_40_162,1,0.201314,1421,0.752747,0.570533
stmt44_40_41,1,0.218827,921,0.746816,0.57247
stmt44_554_604,1,0.152384,808,0.846401,0.541594
stmt46_163_289,1,0.16408,3262,0.756687,0.569253
stmt47_239_290,1,0.14962,3592,0.754034,0.570114
stmt50_167_293,1,0.164067,3311,0.754778,0.569873
stmt52_117_295,1,0.177977,3034,0.754247,0.570045
stmt52_295_394,1,0.14445,5047,0.747186,0.572349
stmt52_54_55,1,0.212552,958,0.743849,0.573444
stmt53_208_245,1,0.125584,2715,0.749191,0.571693
stmt5_731_730,1,0.159982,626,0.831186,0.546094
stmt6_13_14,1,0.144737,29,1.010989,0.497268
stmt70_191_213,1,0.147541,437,0.851986,0.539961
stmt70_495_501,1,0.151416,796,0.844926,0.542027
stmt72_696_721,1,0.1627,637,0.831013,0.546146
stmt7_33_34,1,0.220057,876,0.786096,0.55988
stmt82_224_225,1,0.14751,472,0.854519,0.539223
stmt85_64_122,1,0.195164,1309,0.749654,0.571541
stmt86_889_890,1,0.189053,742,0.826838,0.547394
stmt9_350_351,1,0.153527,415,0.851261,0.540172
stmt9_445_446,1,0.143074,604,0.87118,0.534422
szymanski-10-s-shuffled,1,0.409074,7529.5,0.874727,0.533411
szymanski-24-s-shuffled,1,0.417089,128279.5,0.882685,0.531156
T-adeu-0,1,0.543297,2315,0.5945,0.627156
T-adeu-1,1,0.537695,2315,0.598065,0.625757
T-adeu-2,1,0.543297,2315,0.5945,0.627156
T-adeu-3,1,0.537695,2315,0.598065,0.625757
T-adeu-4,1,0.541445,2315,0.595674,0.626694
T-adeu-5,1,0.541445,2315,0.595674,0.626694
T-adeu-6,1,0.543297,2315,0.5945,0.627156
T-adeu-7,1,0.537695,2315,0.598065,0.625757
T-adeu-8,1,0.539578,2315,0.596862,0.626228
T-adeu-9,1,0.537695,2315,0.598065,0.625757
T-edau-0,1,0.543297,2315,0.5945,0.627156
T-edau-1,1,0.537695,2315,0.598065,0.625757
T-edau-2,1,0.543297,2315,0.5945,0.627156
T-edau-3,1,0.537695,2315,0.598065,0.625757
T-edau-4,1,0.541445,2315,0.595674,0.626694
T-edau-5,1,0.541445,2315,0.595674,0.626694
T-edau-6,1,0.543297,2315,0.5945,0.627156
T-edau-7,1,0.537695,2315,0.598065,0.625757
T-edau-8,1,0.539578,2315,0.596862,0.626228
T-edau-9,1,0.537695,2315,0.598065,0.625757
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.006519,505,0.895993,0.527428
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.006644,92.083333,0.899772,0.526379
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.00155,555,0.896083,0.527403
test1_quant2,1,0.319647,343.5,0.868441,0.535206
test1_quant3,1,0.312146,441,0.875502,0.533191
test1_quant_squaring2,1,0.319647,343.5,0.868441,0.535206
test1_quant_squaring3,1,0.359085,346,0.879981,0.53192
test3_quant2-shuffled,1,0.292379,112,0.851563,0.540084
test3_quant4,1,0.290358,162,0.866512,0.535759
test3_quant_squaring4,1,0.355777,101,0.87441,0.533501
test4_quant2,1,0.260369,151,0.836938,0.544384
test4_quant4,1,0.267442,211,0.854935,0.539103
test4_quant_squaring2,1,0.260369,151,0.836938,0.544384
test4_quant_squaring4,1,0.333766,129.5,0.86494,0.53621
test5_quant5-shuffled,1,0.315622,168,0.896269,0.527351
test5_quant_squaring5-shuffled,1,0.399857,93.6,0.8975,0.527009
texas.ifetch1^4.E-f4-shuffled,1,0.071206,1473,0.750087,0.5714
texas.ifetch1^9.E-f4-shuffled,1,0.086593,1417.5,0.750091,0.571399
TOILET10.1.iv.20-shuffled,1,0.069677,425,0.454796,0.687381
TOILET16.1.iv.32-shuffled,1,0.047699,1064,0.366792,0.73164
TOILET7.1.iv.13-shuffled,1,0.056338,198,0.495303,0.668761
TOILET7.1.iv.14-shuffled,1,0.052239,213.5,0.495046,0.668876
toilet_a_02_01.2-shuffled,1,0.205128,8,0.653846,0.604651
toilet_a_02_10.2-shuffled,1,0.019608,44,0.222841,0.817768
toilet_a_04_10.2-shuffled,1,0.143177,68,0.25,0.8
toilet_a_06_01.4-shuffled,1,1.775039,40,0.885648,0.530322
toilet_a_06_10.2-shuffled,1,0.668213,92,0.44971,0.689793
toilet_a_08_01.4-shuffled,1,3.372581,52,0.968417,0.508023
toilet_a_08_10.2-shuffled,1,2.059326,116,0.758534,0.568655
toilet_a_10_01.11-shuffled,1,4.340454,176,0.975618,0.506171
toilet_a_10_01.5-shuffled,1,4.696386,80,0.989787,0.502566
toilet_a_10_10.2-shuffled,1,3.987539,140,0.930803,0.517919
toilet_c_02_01.2-shuffled,1,0.054054,8,0.52,0.657895
toilet_c_04_01.4-shuffled,1,0.086486,28,0.507246,0.663462
toilet_c_04_10.2-shuffled,1,0.018824,68,0.177835,0.849015
toilet_c_06_01.5-shuffled,1,0.170984,50,0.504146,0.664829
toilet_c_06_10.2-shuffled,1,0.047757,92,0.169782,0.85486
toilet_c_08_01.13-shuffled,1,0.065708,169,0.438498,0.69517
toilet_c_08_01.16-shuffled,1,0.053422,208,0.438646,0.695098
toilet_c_08_01.4-shuffled,1,0.211921,52,0.436842,0.695971
toilet_c_08_05.10-shuffled,1,0.019382,330,0.270591,0.787035
toilet_c_08_05.6-shuffled,1,0.033046,198,0.263422,0.791501
toilet_c_08_05.7-shuffled,1,0.028095,231,0.266008,0.789884
toilet_c_08_05.8-shuffled,1,0.024434,264,0.267929,0.788688
toilet_c_08_05.9-shuffled,1,0.021617,297,0.269412,0.787767
toilet_c_08_10.2-shuffled,1,0.047952,116,0.152381,0.867769
toilet_c_10_01.11-shuffled,1,0.15006,176,0.441014,0.693956
toilet_c_10_01.15-shuffled,1,0.110522,240,0.430483,0.699064
toilet_c_10_01.20-shuffled,1,0.083139,320,0.423077,0.702703
toilet_c_10_01.4-shuffled,1,0.401284,64,0.503717,0.665019
toilet_c_10_05.11-shuffled,1,0.034014,440,0.255222,0.796672
toilet_c_10_05.12-shuffled,1,0.031114,480,0.255216,0.796676
toilet_c_10_05.7-shuffled,1,0.05423,280,0.255268,0.796643
toilet_c_10_05.9-shuffled,1,0.041806,360,0.25524,0.79666
toilet_c_10_10.2-shuffled,1,0.092251,140,0.162791,0.86
toilet_g_02_01.2-shuffled,1,0.090909,5,0.692308,0.590909
toilet_g_04_01.2-shuffled,1,0.307692,10,0.666667,0.6
toilet_g_08_01.2-shuffled,1,0.705882,20,0.666667,0.6
toilet_g_20_01.2-shuffled,1,2.068966,50,0.971429,0.507246
uclid-pipe2,1,0.165181,678.5,0.888244,0.529593
uclid-pipe3a,1,0.153686,677,0.888889,0.529412
Umbrella_tbm_05.tex.module.000011,1,0.494922,167.6,0.650535,0.605864
Umbrella_tbm_05.tex.module.000015,1,0.494588,166.1,0.650808,0.605764
Umbrella_tbm_05.tex.module.000025,1,0.492424,157.1,0.652578,0.605115
Umbrella_tbm_05.tex.module.000030,1,0.490383,149.6,0.654249,0.604504
Umbrella_tbm_05.tex.module.000039,1,0.487583,140.6,0.656544,0.603667
Umbrella_tbm_05.tex.module.000043,1,0.48546,134.6,0.658284,0.603033
Umbrella_tbm_05.tex.module.000053,1,0.481802,125.6,0.661288,0.601943
Umbrella_tbm_05.tex.module.000064,1,0.473058,109.1,0.668481,0.599347
Umbrella_tbm_05.tex.module.000065,1,0.472089,107.6,0.669279,0.599061
Umbrella_tbm_05.tex.module.000079,1,0.468961,103.1,0.671859,0.598136
Umbrella_tbm_05.tex.module.000088,1,0.47561,101.1,0.676514,0.596476
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.230701,351.125,0.397051,0.715794
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.230701,351.125,0.397051,0.715794
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.231725,352.625,0.398541,0.715031
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.230912,351.625,0.397461,0.715584
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.229885,350.125,0.395969,0.716348
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.230097,350.625,0.39638,0.716137
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.230309,351.125,0.396791,0.715927
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.230701,351.125,0.397051,0.715794
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.230097,350.625,0.39638,0.716137
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.230097,350.625,0.39638,0.716137
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.230701,351.125,0.397051,0.715794
Umbrella_tbm_21.tex.module.000024,1,0.486627,124.8,0.659612,0.60255
Umbrella_tbm_21.tex.module.000029,1,0.484872,120.3,0.661153,0.601991
Umbrella_tbm_21.tex.module.000044,1,0.478533,106.8,0.666726,0.599979
Umbrella_tbm_21.tex.module.000049,1,0.478533,106.8,0.666726,0.599979
Umbrella_tbm_21.tex.module.000056,1,0.477707,105.3,0.667453,0.599717
Umbrella_tbm_21.tex.module.000069,1,0.481333,104.3,0.674954,0.597031
Umbrella_tbm_21.tex.module.000079,1,0.480253,101.4,0.670771,0.598526
Umbrella_tbm_21.tex.module.000129,1,0.479693,100.4,0.671333,0.598325
Umbrella_tbm_21.tex.module.000134,1,0.478532,98.4,0.672499,0.597908
Umbrella_tbm_21.tex.module.000139,1,0.477622,96.9,0.673412,0.597581
Umbrella_tbm_21.tex.module.000149,1,0.476677,95.4,0.674362,0.597243
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.22498,324.166667,0.360342,0.735109
Umbrella_tbm_24.tex.module.000066,1,0.46134,67.5,0.692729,0.590762
Umbrella_tbm_24.tex.module.000103,1,0.467173,62.25,0.6881,0.592382
Umbrella_tbm_24.tex.module.000131,1,0.463557,58,0.690749,0.591454
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.264967,264.875,0.423419,0.702534
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.264967,264.875,0.423419,0.702534
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.264967,264.875,0.423419,0.702534
Umbrella_tbm_25.tex.module.000003,1,0.500622,194.1,0.648205,0.606721
Umbrella_tbm_25.tex.module.000031,1,0.499067,194.1,0.646677,0.607284
Umbrella_tbm_25.tex.module.000041,1,0.498323,189.6,0.647272,0.607064
Umbrella_tbm_25.tex.module.000084,1,0.487805,144.6,0.655688,0.603978
Umbrella_tbm_25.tex.module.000087,1,0.487805,144.6,0.655688,0.603978
Umbrella_tbm_25.tex.module.000099,1,0.491081,144.6,0.657413,0.60335
Umbrella_tbm_25.tex.module.000106,1,0.49114,145.6,0.661159,0.601989
Umbrella_tbm_25.tex.module.000121,1,0.494456,139.8,0.655899,0.603901
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.269994,369.7,0.38907,0.719906
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.269338,368.7,0.38812,0.720399
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.269994,369.7,0.38907,0.719906
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.269063,368.7,0.388419,0.720244
Umbrella_tbm_26.tex.module.000004,1,0.481354,118.3,0.660038,0.602396
Umbrella_tbm_26.tex.module.000021,1,0.481403,118.3,0.661883,0.601727
Umbrella_tbm_26.tex.module.000041,1,0.472503,101.8,0.669253,0.599071
Umbrella_tbm_26.tex.module.000061,1,0.472951,98.3,0.67845,0.595788
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.298292,222.8,0.470015,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.297918,222.8,0.47035,0.68011
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.298292,222.8,0.470015,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.298292,222.8,0.470015,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.298545,223.3,0.470666,0.679964
Umbrella_tbm_29.tex.module.000009,1,0.502055,120.125,0.654473,0.604422
Umbrella_tbm_29.tex.module.000010,1,0.501604,118.625,0.654682,0.604346
Umbrella_tbm_29.tex.module.000078,1,0.49348,79,0.665161,0.600542
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.292178,220.375,0.413661,0.707383
vis.arbiter.E-f4-shuffled,1,0.034671,1818.5,0.750069,0.571406
vis.coherence^1.E-d4-shuffled,1,0.007119,1838,0.750068,0.571406
vis.elevator^1.E-f2-shuffled,1,0.07685,1432.5,0.750089,0.5714
vis.emodel.E-f4-shuffled,1,0.034431,1454.5,0.750087,0.5714
vis.prodcell^01.E-d4-shuffled,1,0.009936,3010,0.750042,0.571415
vis.prodcell^04.E-f4-shuffled,1,0.028689,6653,0.750019,0.571422
vis.prodcell^05.E-f4-shuffled,1,0.027824,6847,0.750018,0.571423
vis.prodcell^08.E-f4-shuffled,1,0.021356,8911.5,0.750014,0.571424
vis.prodcell^09.E-f2-shuffled,1,0.070931,2709,0.750047,0.571413
vis.prodcell^23.E-f4-shuffled,1,0.021853,8702,0.750014,0.571424
vis.prodcell^24.E-f3-shuffled,1,0.034632,5507,0.750023,0.571421
vonNeumann-ripple-carry-13-c-shuffled,1,0.005014,382003,0.750654,0.571215
vonNeumann-ripple-carry-15-c-shuffled,1,0.004359,653071,0.750576,0.57124
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.446063,150.3,0.702504,0.58737
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.432288,214.2,0.64978,0.606142
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.422003,158,0.655895,0.603903
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.439642,237.1,0.648064,0.606773
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.420215,148.8,0.667727,0.599619
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.410128,223.5,0.610261,0.621017
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.417089,246.5,0.606799,0.622355
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.400042,156.2,0.630404,0.613345
x120.0,1,0.44488,3604,0.591932,0.628168
x120.1,1,0.444583,3604,0.59199,0.628145
x120.2,1,0.444583,3604,0.591902,0.628179
x120.3,1,0.44486,3604,0.591796,0.628221
x120.4,1,0.44494,3604,0.591902,0.628179
x120.5,1,0.444266,3604,0.592,0.628141
x120.6,1,0.444197,3604,0.591873,0.628191
x120.7,1,0.444196,3604,0.592048,0.628122
x120.8,1,0.443899,3604,0.592019,0.628133
x120.9,1,0.44493,3604,0.591922,0.628172
x240.0,1,0.445383,7204,0.5916,0.628298
x240.1,1,0.445161,7204,0.591644,0.628281
x240.2,1,0.445877,7204,0.591547,0.628319
x240.3,1,0.445176,7204,0.591615,0.628293
x240.4,1,0.445709,7204,0.591528,0.628327
x240.5,1,0.445398,7204,0.591572,0.62831
x240.6,1,0.445457,7204,0.591586,0.628304
x240.7,1,0.445906,7204,0.59149,0.628342
x240.8,1,0.445675,7204,0.591596,0.6283
x240.9,1,0.445433,7204,0.591591,0.628302
x30.0,1,0.436456,904,0.594128,0.627302
x30.1,1,0.435431,904,0.594331,0.627222
x30.2,1,0.43875,904,0.59425,0.627254
x30.3,1,0.437387,904,0.594087,0.627318
x30.4,1,0.439184,904,0.594454,0.627174
x30.5,1,0.436681,904,0.594372,0.627206
x30.6,1,0.438321,904,0.5947,0.627077
x30.7,1,0.438321,902,0.594442,0.627179
x30.8,1,0.435148,904,0.594824,0.627029
x30.9,1,0.436661,904,0.594087,0.627318
x60.0,1,0.44229,1804,0.592699,0.627865
x60.1,1,0.442032,1804,0.592679,0.627873
x60.2,1,0.442588,1804,0.592818,0.627818
x60.3,1,0.441973,1804,0.59262,0.627896
x60.4,1,0.440849,1804,0.592877,0.627795
x60.5,1,0.440885,1804,0.592976,0.627756
x60.6,1,0.442893,1804,0.592404,0.627981
x60.7,1,0.442649,1804,0.592699,0.627865
x60.8,1,0.441848,1804,0.592857,0.627803
x60.9,1,0.441477,1804,0.592541,0.627927
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.015464,31,0.901186,0.525988
