@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC

@DATA
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.4,14.866667,0.495556,0.500586,0.5,0.533333,183,0.734253,287.049327,372,698,15,0.7,14.866667,0.073904,15,221,234,15,1.287217,25.928571,0.333333,28.444444,15
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667,227,0.4,15.133333,0.504444,0.515788,0.5,0.533333,197,0.72382,284.876652,385,687,15,0.766667,15.133333,0.085519,15,222,234,15,1.254963,26,0.3,28.307692,15
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,226,0.51954,30,30,30,0.066667,0.066667,226,0.366667,15.066667,0.502222,0.524203,0.516667,0.566667,193,0.721615,286.278761,381,597,15,0.633333,15.066667,0.094255,15,220,232,15,1.26672,25.733333,0.3,28.333333,15
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,228,0.524138,30,30,30,0.066667,0.066667,228,0.4,15.2,0.506667,0.513493,0.5,0.6,192,0.718768,283.583333,381,654,15,0.7,15.2,0.067987,15,221,234,15,1.243787,26.071429,0.4,28.333333,15
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.4,14.866667,0.495556,0.506128,0.533333,0.5,193,0.729527,288.910314,389,608,15,0.6,14.866667,0.078284,15,222,233,15,1.295562,26.25,0.266667,28.642857,15
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.366667,14.866667,0.495556,0.534795,0.516667,0.566667,195,0.724702,289.251121,386,640,15,0.666667,14.866667,0.106017,15,221,233,15,1.29709,26.071429,0.233333,28.571429,15
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,224,0.514943,30,30,30,0.066667,0.066667,224,0.4,14.933333,0.497778,0.495426,0.5,0.466667,194,0.731654,289.758929,385,660,15,0.7,14.933333,0.071457,15,225,235,15,1.293567,26.058824,0.333333,28.619048,15
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667,227,0.366667,15.133333,0.504444,0.505177,0.5,0.6,181,0.718967,284.559471,378,654,15,0.666667,15.133333,0.086381,15,221,235,15,1.253566,25.947368,0.366667,28.166667,15
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,230,0.528736,30,30,30,0.066667,0.066667,230,0.4,15.333333,0.511111,0.520038,0.516667,0.6,199,0.718374,284.078261,384,686,15,0.7,15.333333,0.082701,15,223,234,15,1.235123,25.5,0.4,28.25,15
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,212,0.487356,30,30,30,0.066667,0.066667,212,0.366667,14.133333,0.471111,0.484237,0.483333,0.533333,192,0.734759,297.698113,393,678,15,0.6,14.133333,0.086381,15,221,237,15,1.404236,26.7,0.3,29.357143,15
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,224,0.514943,30,30,30,0.066667,0.066667,224,0.366667,14.933333,0.497778,0.507448,0.483333,0.5,194,0.726895,288.602679,390,791,15,0.7,14.933333,0.076948,15,224,235,15,1.288405,25.933333,0.366667,28.5,15
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667,221,0.366667,14.733333,0.491111,0.50513,0.483333,0.533333,191,0.725153,290.859729,383,676,15,0.666667,14.733333,0.084736,15,224,235,15,1.316107,26.214286,0.266667,29.117647,15
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.366667,14.866667,0.495556,0.50127,0.5,0.566667,192,0.712212,288.38565,393,697,15,0.633333,14.866667,0.08421,15,219,235,15,1.293209,26.076923,0.366667,28.4375,15
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,218,0.501149,30,30,30,0.066667,0.066667,218,0.366667,14.533333,0.484444,0.488779,0.466667,0.566667,194,0.735562,292.550459,394,755,15,0.666667,14.533333,0.071871,15,220,235,15,1.341975,26.8,0.366667,29.416667,15
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667,221,0.4,14.733333,0.491111,0.480902,0.5,0.533333,200,0.734771,290.285068,390,655,15,0.633333,14.733333,0.061423,15,221,234,15,1.313507,26.166667,0.366667,28.866667,15
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,219,0.503448,30,30,30,0.066667,0.066667,219,0.366667,14.6,0.486667,0.505011,0.5,0.6,189,0.728071,295.657534,398,584,15,0.666667,14.6,0.089691,15,223,235,15,1.350034,26.833333,0.3,29.733333,15
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,218,0.501149,30,30,30,0.066667,0.066667,218,0.366667,14.533333,0.484444,0.50611,0.466667,0.566667,198,0.718287,295.885321,392,594,15,0.7,14.533333,0.093386,15,223,236,15,1.357272,26.333333,0.266667,29.615385,15
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,225,0.517241,30,30,30,0.066667,0.066667,225,0.366667,15,0.5,0.536827,0.483333,0.5,197,0.726665,284.253333,376,731,15,0.733333,15,0.104704,15,220,233,15,1.263348,26.133333,0.333333,28.363636,15
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,222,0.510345,30,30,30,0.066667,0.066667,222,0.366667,14.8,0.493333,0.529737,0.516667,0.533333,198,0.722469,291.554054,391,618,15,0.7,14.8,0.092055,15,223,236,15,1.313307,26.277778,0.3,28.727273,15
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,229,0.526437,30,30,30,0.066667,0.066667,229,0.4,15.266667,0.508889,0.524082,0.5,0.633333,188,0.728114,282.873362,375,661,15,0.666667,15.266667,0.079784,15,222,232,15,1.235255,26,0.3,28.2,15
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667,227,0.366667,15.133333,0.504444,0.527761,0.5,0.533333,191,0.72621,284.779736,377,629,15,0.666667,15.133333,0.08421,15,223,234,15,1.254536,25.823529,0.333333,28.222222,15
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,228,0.524138,30,30,30,0.066667,0.066667,228,0.366667,15.2,0.506667,0.515166,0.5,0.633333,189,0.737546,280.921053,254,706,15,0.666667,15.2,0.079536,15,220,232,15,1.23211,24.727273,0.366667,27.8125,15
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,221,0.508046,30,30,30,0.066667,0.066667,221,0.366667,14.733333,0.491111,0.530558,0.483333,0.5,193,0.725153,291.171946,386,646,15,0.8,14.733333,0.103256,15,224,236,15,1.31752,26.5,0.333333,28.933333,15
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.4,14.866667,0.495556,0.500586,0.5,0.533333,197,0.734253,288.273543,378,729,15,0.7,14.866667,0.073904,15,220,232,15,1.292706,26.176471,0.333333,28.8125,15
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,227,0.521839,30,30,30,0.066667,0.066667,227,0.4,15.133333,0.504444,0.515788,0.5,0.533333,188,0.72382,286.440529,378,673,15,0.766667,15.133333,0.085519,15,224,236,15,1.261853,25.875,0.3,28.294118,15
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,226,0.51954,30,30,30,0.066667,0.066667,226,0.366667,15.066667,0.502222,0.524203,0.516667,0.566667,197,0.721615,287.49115,385,559,15,0.633333,15.066667,0.094255,15,222,235,15,1.272085,26,0.3,28.5,15
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,228,0.524138,30,30,30,0.066667,0.066667,228,0.4,15.2,0.506667,0.513493,0.5,0.6,193,0.718768,284.846491,386,645,15,0.7,15.2,0.067987,15,222,233,15,1.249327,26.066667,0.4,28.4,15
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,223,0.512644,30,30,30,0.066667,0.066667,223,0.4,14.866667,0.495556,0.506128,0.533333,0.5,194,0.729527,287.860987,387,581,15,0.6,14.866667,0.078284,15,218,232,15,1.290856,26.375,0.266667,28.764706,15
rand-23-23-253-131-46021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,214,0.685923,247.802372,256,291,23,0.956522,22,0,23,240,248,23,0.979456,23.363636,0.956522,24.772727,23
rand-23-23-253-131-47021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,207,0.685923,247.498024,258,288,23,0.956522,22,0,23,238,247,23,0.978253,23.409091,0.956522,24.636364,23
rand-23-23-253-131-48021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,211,0.685923,246.869565,256,292,23,0.956522,22,0,23,237,247,23,0.975769,23.454545,0.956522,24.772727,23
rand-23-23-253-131-49021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,209,0.685923,248.090909,258,292,23,0.956522,22,0,23,239,247,23,0.980596,23.363636,0.956522,24.681818,23
rand-23-23-253-131-50021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,205,0.685923,248.324111,258,284,23,0.956522,22,0,23,240,249,23,0.981518,23.318182,0.956522,24.545455,23
rand-23-23-253-131-51021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,216,0.685923,248.043478,256,291,23,0.956522,22,0,23,239,248,23,0.980409,23.227273,0.956522,24.727273,23
rand-23-23-253-131-52021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,208,0.685923,246.70751,256,286,23,0.956522,22,0,23,238,246,23,0.975128,23.454545,0.956522,24.818182,23
rand-23-23-253-131-53021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,214,0.685923,249.284585,260,283,23,0.956522,22,0,23,241,249,23,0.985315,23.363636,0.956522,24.727273,23
rand-23-23-253-131-54021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,214,0.685923,248.458498,257,291,23,0.956522,22,0,23,240,248,23,0.982049,23.409091,0.956522,24.681818,23
rand-23-23-253-131-55021_ext.xml.minion.gz,1,253,1,23,23,23,0.086957,0.086957,253,0.956522,22,0.956522,1,0.956522,0.956522,210,0.685923,247.067194,258,291,23,0.956522,22,0,23,236,248,23,0.97655,23.227273,0.956522,24.681818,23
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.53484,0.525,0.6,95,0.686658,201.869565,224,321,11,0.675,20.7,0.078899,11,178,201,11,0.487608,18.285714,0.275,20.285714,11
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.523801,0.525,0.575,91,0.686658,201.676329,230,317,11,0.65,20.7,0.074204,11,173,201,11,0.487141,18.130435,0.375,20,11
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.536258,0.5,0.55,106,0.686658,200.275362,226,311,11,0.725,20.7,0.078102,11,174,198,11,0.483757,18.083333,0.4,20,11
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.532155,0.525,0.6,90,0.686658,199.089372,222,364,11,0.675,20.7,0.070312,11,174,198,11,0.480892,18.157895,0.275,19.818182,11
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.5334,0.525,0.575,99,0.686658,201.543478,229,319,11,0.675,20.7,0.084076,11,173,203,11,0.48682,18.24,0.35,20.1875,11
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.425,20.7,0.5175,0.531031,0.5,0.6,94,0.686658,203.118357,227,352,11,0.65,20.7,0.068966,11,178,200,11,0.490624,18.4,0.3,20.25,11
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.528203,0.525,0.65,90,0.686658,198.538647,225,314,11,0.675,20.7,0.075457,11,173,198,11,0.479562,17.631579,0.35,19.52,11
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.529013,0.525,0.75,84,0.686658,201.060386,231,325,11,0.75,20.7,0.082576,11,172,202,11,0.485653,18.066667,0.375,19.947368,11
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.539434,0.525,0.525,96,0.686658,201.869565,227,302,11,0.75,20.7,0.082953,11,173,203,11,0.487608,18.333333,0.3,20.047619,11
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.375,20.7,0.5175,0.537019,0.5125,0.6,76,0.686658,199.140097,226,313,11,0.675,20.7,0.093575,11,173,201,11,0.481015,17.869565,0.325,19.842105,11
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.425,20.7,0.5175,0.528055,0.525,0.625,106,0.686658,201.652174,226,331,11,0.65,20.7,0.068966,11,175,201,11,0.487083,18.105263,0.375,20.2,11
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.524489,0.5125,0.525,80,0.686658,199.838164,226,301,11,0.65,20.7,0.066427,11,171,200,11,0.482701,17.947368,0.375,19.954545,11
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.52729,0.525,0.55,103,0.686658,201.263285,223,335,11,0.625,20.7,0.072068,11,178,201,11,0.486143,18.227273,0.35,19.9375,11
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.529342,0.525,0.55,85,0.686658,198.695652,222,346,11,0.65,20.7,0.061543,11,175,200,11,0.479941,17.952381,0.4,19.904762,11
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.375,20.7,0.5175,0.531307,0.525,0.6,108,0.686658,199.135266,226,340,11,0.675,20.7,0.076893,11,171,199,11,0.481003,17.85,0.325,19.652174,11
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.530879,0.5,0.5,109,0.686658,198.408213,224,311,11,0.7,20.7,0.075457,11,173,195,11,0.479247,17.952381,0.35,19.8,11
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.529105,0.5,0.6,93,0.686658,200.422705,225,330,11,0.7,20.7,0.081624,11,172,200,11,0.484113,18.12,0.35,20.090909,11
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.534029,0.525,0.625,99,0.686658,199.565217,228,346,11,0.675,20.7,0.082765,11,172,199,11,0.482042,17.909091,0.3,19.789474,11
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.528548,0.525,0.625,70,0.686658,199.971014,225,326,11,0.675,20.7,0.070312,11,173,200,11,0.483022,18.208333,0.375,20.095238,11
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.533628,0.5,0.575,93,0.686658,200.966184,229,334,11,0.7,20.7,0.087178,11,173,198,11,0.485426,18.285714,0.375,20,11
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.527372,0.525,0.575,99,0.686658,199.797101,225,315,11,0.65,20.7,0.072068,11,174,198,11,0.482602,17.84,0.325,19.8,11
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.542686,0.5,0.575,103,0.686658,200.115942,227,328,11,0.725,20.7,0.088424,11,173,199,11,0.483372,18.28,0.325,20.173913,11
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.536563,0.525,0.575,92,0.686658,199.618357,226,306,11,0.675,20.7,0.07587,11,169,199,11,0.48217,18.363636,0.35,19.863636,11
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.531803,0.5,0.6,94,0.686658,199.690821,225,345,11,0.675,20.7,0.069417,11,173,199,11,0.482345,18.16,0.4,20,11
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.375,20.7,0.5175,0.531024,0.5375,0.525,95,0.686658,201.152174,226,330,11,0.675,20.7,0.079883,11,176,202,11,0.485875,18.1,0.375,20.333333,11
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.528639,0.525,0.575,83,0.686658,198.004831,224,296,11,0.675,20.7,0.078302,11,171,198,11,0.478273,18.047619,0.35,19.777778,11
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.532062,0.5125,0.6,96,0.686658,199.533816,224,316,11,0.675,20.7,0.068053,11,173,199,11,0.481966,17.9375,0.375,19.8,11
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.538244,0.525,0.525,103,0.686658,200.557971,227,320,11,0.7,20.7,0.087357,11,173,198,11,0.48444,18.045455,0.325,20.176471,11
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.375,20.7,0.5175,0.543776,0.525,0.475,82,0.686658,200.115942,224,321,11,0.7,20.7,0.086819,11,175,201,11,0.483372,17.944444,0.325,19.884615,11
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.533912,0.525,0.625,91,0.686658,201.091787,232,314,11,0.675,20.7,0.081815,11,170,199,11,0.485729,17.958333,0.325,19.944444,11
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.425,20.7,0.5175,0.53661,0.5125,0.55,95,0.686658,203.101449,229,304,11,0.7,20.7,0.094901,11,175,201,11,0.490583,18.619048,0.25,20.277778,11
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.540413,0.525,0.625,100,0.686658,203.350242,228,342,11,0.675,20.7,0.082765,11,178,202,11,0.491184,18.347826,0.3,20.409091,11
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.534565,0.525,0.6,97,0.686658,202.101449,230,304,11,0.7,20.7,0.08124,11,176,202,11,0.488168,18,0.375,20.153846,11
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.524491,0.5125,0.65,103,0.686658,202.289855,230,321,11,0.675,20.7,0.079096,11,172,200,11,0.488623,18.111111,0.325,20.1,11
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.538962,0.5,0.575,104,0.686658,199.874396,225,300,11,0.725,20.7,0.090347,11,174,200,11,0.482788,17.941176,0.3,19.875,11
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.375,20.7,0.5175,0.528124,0.5375,0.55,84,0.686658,200.231884,226,317,11,0.75,20.7,0.081432,11,173,195,11,0.483652,18.052632,0.375,20.04,11
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.425,20.7,0.5175,0.526219,0.5,0.65,117,0.686658,199.272947,221,310,11,0.65,20.7,0.067593,11,174,200,11,0.481336,17.952381,0.35,19.909091,11
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.4,20.7,0.5175,0.522447,0.525,0.525,78,0.686658,199.649758,225,319,11,0.65,20.7,0.068283,11,174,199,11,0.482246,18.26087,0.35,20.04,11
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,414,0.530769,40,40,40,0.05,0.05,414,0.375,20.7,0.5175,0.537689,0.525,0.625,106,0.686658,201.152174,224,337,11,0.65,20.7,0.087178,11,176,198,11,0.485875,18.066667,0.35,20.090909,11
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.312134,0.325,0.425,270,0.697768,353.884,374,431,16,0.425,12.5,0.061492,16,331,357,16,1.415536,32.714286,0.175,35,16
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.331942,0.3,0.375,259,0.697768,348.244,366,446,16,0.5,12.5,0.073314,16,329,351,16,1.392976,32.25,0.15,34.75,16
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.332116,0.325,0.4,239,0.697768,356.552,379,451,16,0.45,12.5,0.077661,16,335,356,16,1.426208,33.181818,0.15,35.461538,16
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.323702,0.325,0.4,254,0.697768,348.748,370,439,16,0.45,12.5,0.069821,16,329,345,16,1.394992,32.181818,0.175,34.75,16
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.32836,0.3125,0.475,261,0.697768,349.16,375,435,16,0.5,12.5,0.080039,16,327,350,16,1.39664,32.375,0.175,34.7,16
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.318515,0.3125,0.325,280,0.697768,350.076,373,431,16,0.475,12.5,0.068465,16,324,350,16,1.400304,32.375,0.175,35.3125,16
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.326709,0.325,0.4,258,0.697768,348.456,368,429,16,0.475,12.5,0.069147,16,328,347,16,1.393824,32.307692,0.2,34.846154,16
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.319229,0.3125,0.425,260,0.697768,350.024,373,478,16,0.45,12.5,0.068237,16,328,349,16,1.400096,32.5,0.2,35.25,16
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.319391,0.3,0.4,263,0.697768,350.596,373,444,16,0.45,12.5,0.063492,16,329,351,16,1.402384,32.545455,0.175,35.285714,16
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.306085,0.3125,0.425,229,0.697768,348.864,375,442,16,0.45,12.5,0.073314,16,324,349,16,1.395456,32.083333,0.125,34.615385,16
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.327637,0.325,0.4,251,0.697768,349.248,371,457,16,0.45,12.5,0.068237,16,326,351,16,1.396992,32.2,0.175,34.8,16
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.334485,0.325,0.4,240,0.697768,350.56,373,448,16,0.45,12.5,0.074791,16,328,351,16,1.40224,32.666667,0.15,35,16
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.323802,0.325,0.4,267,0.697768,349.736,372,476,16,0.45,12.5,0.073527,16,329,347,16,1.398944,32.611111,0.15,34.818182,16
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.309689,0.3125,0.375,268,0.697768,348.48,368,423,16,0.45,12.5,0.061237,16,328,348,16,1.39392,32.454545,0.2,34.866667,16
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.225,12.5,0.3125,0.310017,0.325,0.475,258,0.697768,349.264,372,429,16,0.475,12.5,0.066144,16,327,350,16,1.397056,32.5,0.175,34.777778,16
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,250,0.320513,40,40,40,0.05,0.05,250,0.2,12.5,0.3125,0.301622,0.3,0.325,272,0.697768,346.86,369,438,16,0.5,12.5,0.078462,16,326,347,16,1.38744,32.0625,0.175,34.555556,16
