@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183,115611,0.0447,0.172,0.0002,0.0005,0.2106,0.0001,0,0.4983
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,2.3684,1.3447,0.1616,1.3303,2.3973,0.1844,0.7139,370290,0.2684,0.1548,0.0006,0.0006,0.5283,0,0,1.7121
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,0.8471,0.5097,0.0386,1.451,2.571,0.0194,0.5184,115533,0.0447,0.1719,0.0002,0.0005,0.2106,0.0001,0,0.4982
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.2991,8.571,0.1787,2.3419,1.8801,0.3302,3.1889,378769,0.157,0.2115,0.0186,0.0187,0.2179,0,0,11.3912
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.0543,0.5846,0.0428,1.4384,2.3496,0.025,0.4551,163375,0.0567,0.1746,0.0002,0.0003,0.2404,0.0001,0,0.5336
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,2.9164,0.7078,0.1486,1.104,2.9229,0.2349,0.6348,307166,0.0567,0.1622,0.0001,0.0002,0.1681,0,0,0.8573
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,3.2514,1.1316,0.1659,4.6715,3.4494,0.1953,1.0431,26832,0.1548,0.1439,0.0059,0.0108,0.4284,0.0004,0.0002,1.2163
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,4.2501,8.0329,0.2614,0.2245,4.51,0.346,5.2993,6994286,0.3162,0.0434,0.006,0.0112,1,0,0,7.7153
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,2.0738,0.2659,0.0918,0.4741,2.4303,0.0793,0.478,1915,0.0836,0.2423,0.0084,0.012,0.3213,0.0028,0.0026,0.4998
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,2.0738,0.2659,0.0918,0.4741,2.4303,0.0793,0.478,1915,0.0836,0.2423,0.0084,0.012,0.3213,0.0028,0.0026,0.4998
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,3.0595,1.4638,0.1546,4.8831,3.2397,0.1868,1.2973,52887,0.1504,0.1399,0.0073,0.0155,0.4319,0.0002,0.0001,1.5994
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.3141,1.402,0.065,1.9922,1.9164,0.04,2.6617,98030,0.047,0.1786,0.0177,0.0205,0.2371,0.0001,0,2.2324
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,4.2313,5.7703,0.2636,0.2606,4.438,0.343,3.9343,2391111,0.351,0.0503,0.0092,0.0173,1,0,0,5.2203
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,3.1086,0.4931,0.1578,2.2512,2.7792,0.2459,0.49,274294,0.0319,0.1704,0.0001,0.0001,0.2023,0,0,0.4839
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,3.0229,0.4553,0.1196,4.0305,2.9288,0.1566,0.3598,787,0.0983,0.2084,0.0178,0.0457,0.1444,0.0082,0.0064,0.5286
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,1.7742,4.2715,0.0709,0.0173,1.4698,0.1664,2.5108,55174,0.1013,0.156,0.0137,0.0359,0.3013,0.0002,0.0001,3.9069
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,1.7047,0.1767,0.0713,0.9932,1.7734,0.0623,0.33,19663,0.0441,0.2233,0.0019,0.0034,0.286,0.0003,0.0003,0.2813
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,3.1368,1.0924,0.2467,4.7691,3.5091,0.2355,0.8398,13910,0.1085,0.1345,0.0047,0.0124,0.4404,0.0006,0.0004,0.9968
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0,0,0,0.1111,0,0,0.1702,2100,0.0755,0.1286,0.0095,0.0133,0.08,0.0048,0.0171,0.3148
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,2.1964,2.2997,0.246,1.5204,2.3426,0.2076,1.9761,149114,0.2402,0.1803,0.0012,0.0033,0.2404,0,0,2.5973
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,3.1041,0.5616,0.1571,2.0686,2.8559,0.2446,0.5402,365435,0.032,0.1638,0.0001,0.0001,0.2025,0,0,0.5419
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.2118,1.3463,0.1631,3.3808,3.1102,0.3538,1.7495,51078,0.1262,0.1173,0.0043,0.0045,1,0.0003,0,1.0897
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,2.8021,1.3764,0.1552,4.9156,3.0267,0.1714,1.3051,206201,0.1436,0.1309,0.0014,0.0028,0.4582,0.0001,0,1.7683
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,0.072,0.0067,2.1434,0.152,2.8301,59810,0.0819,0.1565,0.0161,0.0626,0.3031,0.0001,0.0001,4.1397
SAT_RACE2008/grieu-vmpc-31.cnf,1,0.3038,0.004,0.0015,0,0.6461,0.5264,0.0776,146909,0,0.0065,0.0027,0.0027,0,0.0027,0.0008,0.004
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,4.2401,8.9818,0.2583,0.2206,4.5163,0.3466,5.841,9444694,0.2975,0.0418,0.0055,0.0101,1,0,0,8.7678
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,0.0712,0.0057,1.9392,0.1546,2.2483,30392,0.0968,0.1549,0.0267,0.1081,0.3006,0.0002,0.0002,3.3286
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,2.8292,1.7489,0.172,3.3007,3.0698,0.1404,2.1039,773956,0.1258,0.1741,0.0003,0.0009,0.4993,0,0,1.4801
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,3.1268,0.5842,0.1567,2.0314,2.8765,0.244,0.5584,424864,0.032,0.1615,0.0001,0.0001,0.1896,0,0,0.5608
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,3.1568,1.2354,0.1602,5.1268,3.3843,0.1964,1.1417,45259,0.152,0.134,0.0033,0.0078,0.4585,0.0003,0.0001,1.3564
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,2.6029,1.0582,0.3246,0.0194,2.6994,0.4795,0.81,2910741,0.3126,0.106,0.0002,0.0002,0.5,0,0,1.2058
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,2.2258,1.0705,0.3258,0.5311,3.7223,0.2323,1.0031,163852,0.0339,0.0095,0.0049,0.0097,0.2181,0.0018,0,0.8065
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0.8607,0.491,0.1432,9.787,2.0516,0.0761,1.2148,10063,0.2543,0.2282,0.0134,0.014,0.372,0.0007,0.0005,0.8365
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,4.2264,5.5645,0.2966,0.0983,5.2875,0.5671,3.2354,8378447,0.241,0.0156,0.0048,0.0104,0.5,0,0,4.1999
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,3.0442,1.0046,0.1445,0.8505,3.1401,0.1717,0.7817,212546,0.0892,0.1645,0.0006,0.0014,0.2337,0,0,0.878
SAT_RACE2008/een-pico-prop05-75.cnf,1,3.0109,1.1704,0.2001,2.6465,3.0566,0.2005,0.8201,100337,0.1333,0.2095,0.0006,0.0019,0.6975,0.0001,0,0.8761
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,2.2121,2.2014,0.2457,1.5302,2.368,0.206,1.9053,126676,0.2402,0.1803,0.0013,0.0036,0.2404,0.0001,0,2.4801
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,2.8392,0.5254,0.163,0.9628,2.5717,0.2634,0.4971,730398,0.0298,0.1758,0,0.0001,0.1312,0,0,0.5214
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,2.5111,1.1504,0.1758,1.7915,2.3734,0.1658,1.474,22050,0.1355,0.2151,0.0034,0.0081,0.4432,0.0003,0.0002,0.9001
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,2.0978,1.9347,0.182,1.7313,2.1374,0.1593,1.6085,113554,0.1749,0.1961,0.0014,0.0041,0.2429,0.0001,0.0001,1.8152
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,3.154,0.6221,0.1577,2.5779,2.9493,0.2382,0.6174,457531,0.0307,0.1508,0.0001,0.0001,0.1987,0,0,0.5612
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.1876,1.3604,0.1632,3.3575,3.102,0.355,1.7694,52966,0.1261,0.1169,0.0043,0.0045,1,0.0002,0,1.1034
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,3.0241,0.9978,0.1451,1.338,3.0734,0.1759,0.8203,369094,0.1402,0.1716,0.0004,0.0006,0.386,0,0,1.1824
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,0.1153,0.0509,2.41,0.1716,2.9822,76060,0.1001,0.1626,0.0027,0.0095,0.3043,0.0001,0.0001,1.782
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,4.0084,2.2027,0.2222,0.3709,3.9501,0.3446,1.5913,63162,0.0692,0.0808,0.0102,0.0222,0.2146,0.0003,0.0001,1.8082
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.1575,1.4436,0.1635,3.2319,3.0565,0.3617,1.8825,64819,0.1233,0.115,0.004,0.0042,1,0.0002,0,1.1847
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,4.2307,1.8552,0.2997,10.0059,5.4687,0.3621,1.6032,257542,0.4522,0.0309,0.0074,0.0081,0.5,0.0005,0,2.4891
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0.8225,0.5123,0.0382,1.4352,2.5567,0.0189,0.5195,120276,0.0447,0.171,0.0002,0.0005,0.2106,0.0001,0,0.5014
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.0043,0.0016,0,0.6689,0.5255,0.0741,120147,0,0.007,0.0031,0.0031,0,0.0031,0.0014,0.0043
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,2.2615,2.3906,0.1816,1.7535,2.0957,0.1641,3.0913,340394,0.1327,0.2139,0.0009,0.0021,0.4589,0,0,1.6885
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,3.0606,0.4744,0.1602,2.649,2.7684,0.2447,0.4865,374282,0.03,0.1661,0.0001,0.0001,0.2049,0,0,0.4469
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,2.4188,0.3099,0.1084,0.6179,2.2089,0.148,0.7376,19058,0.0809,0.2724,0.001,0.0017,0.2921,0.0003,0.0003,0.3286
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,1.3434,0.5553,0.0537,0.17,2.5736,0.0283,0.4976,7000,0.1405,0.1714,0.0017,0.0079,0.1448,0.0007,0.0007,0.6006
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,2.7663,0.3643,0.2119,389.9783,2.4006,0.26,0.3581,190,0.1797,0.2421,0.0737,0.1263,0.7397,0.0376,0.0158,0.3997
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,1.9619,13.1175,0.1586,2.2683,1.5274,0.3185,4.2919,1017418,0.3144,0.2057,0.0158,0.0158,0.5,0,0,17.232
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,2.8471,0.5647,0.1639,0.9649,2.5876,0.2618,0.5259,980858,0.0291,0.1714,0,0,0.138,0,0,0.5529
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.9795,0.6042,0.0385,1.5081,2.37,0.0207,0.4859,153907,0.0486,0.17,0.0002,0.0005,0.1579,0.0001,0,0.5864
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,2.783,2.9784,0.1686,3.4383,3.0504,0.1261,1.0295,11311,0.0993,0.1563,0.0157,0.1205,0.2321,0.0009,0.0004,1.0108
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.8668,0.6535,0.1434,2.1691,3.0161,0.1741,0.8051,22536,0.203,0.2074,0.0025,0.0043,0.2415,0.0003,0.0002,0.7477
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,1.3217,0.2994,0.2887,0.0026,4.9256,0.2747,0.2878,479096,0.5,0.013,0.0002,0.0028,1,0,0,1.9878
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1041,1.4973,0.1635,3.1589,3.0333,0.3658,1.9526,73221,0.126,0.1138,0.0039,0.0041,1,0.0002,0,1.2379
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,0.1616,1.0588,2.5645,0.2668,0.4661,628528,0.0315,0.1814,0,0.0001,0.1294,0,0,0.4743
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,2.3814,0.8009,0.1536,1.2368,2.4752,0.1838,0.7596,59414,0.056,0.2403,0.0015,0.0019,0.1716,0.0001,0.0001,0.9331
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,3.69,1.1688,0.164,2.2757,3.6679,0.225,0.9826,432357,0.0839,0.1352,0.0003,0.0007,0.34,0,0,1.2369
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.1618,1.4158,0.1634,3.2719,3.0831,0.3595,1.8455,60765,0.1221,0.1156,0.0041,0.0043,1,0.0002,0,1.1579
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,2.8824,1.6521,0.1238,4.6381,3.0906,0.1395,1.3381,133993,0.1118,0.1541,0.0013,0.0036,1,0.0001,0,1.6554
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,0.1872,2.2389,2.2866,0.1619,2.8746,397738,0.1326,0.1935,0.0009,0.0018,0.453,0,0,1.8964
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,2.0668,0.3043,0.0855,0.4523,2.4131,0.0767,0.6218,5732,0.0705,0.2415,0.0045,0.0047,0.3217,0.0009,0.0009,0.6175
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.9786,0.6044,0.0385,1.5062,2.368,0.0207,0.486,154025,0.0483,0.17,0.0002,0.0005,0.1579,0.0001,0,0.5867
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,3.2998,0.8363,0.1555,4.7892,3.1391,0.1867,0.769,53052,0.1411,0.2017,0.0023,0.0047,1,0.0001,0,0.8089
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,2.0783,1.0207,0.0879,1.5011,2.4715,0.0756,1.2666,81028,0.1176,0.2211,0.0081,0.0113,0.3034,0.0001,0,1.3762
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,3.1177,1.9876,0.2184,11.0285,2.9846,0.3765,4.1093,573237,0.0945,0.0896,0.0023,0.0023,1,0,0,2.3173
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,3.2103,3.6815,0.2239,5.9733,3.376,0.229,2.3891,1954958,0.3072,0.1458,0.0008,0.0026,0.5,0,0,2.7486
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,3.041,0.6938,0.2925,0.3296,2.6931,0.3847,0.8394,249569,0.3138,0.1515,0.0003,0.0003,0.4859,0,0,0.9203
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,1.3382,0.5499,0.0535,0.13,2.5565,0.0282,0.4924,9376,0.1406,0.1706,0.0013,0.0059,0.1448,0.0005,0.0005,0.6054
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,2.5099,1.1271,0.3089,0.5641,4.1024,0.2496,1.0284,361512,0.0308,0.006,0.0039,0.0077,0.1794,0.0013,0,0.8625
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,1.3245,4.4791,0.2278,0.6461,1.3402,0.3389,0.7804,3969804,0.4059,0.1447,0.0007,0.0007,0.616,0,0,5.3765
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,4.249,4.946,0.2785,0.1435,4.8945,0.5096,2.9842,1317234,0.3415,0.0233,0.0074,0.0132,1,0.0001,0,4.4253
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183,115611,0.0447,0.172,0.0002,0.0005,0.2106,0.0001,0,0.4983
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,3.0361,0.4214,0.1568,2.0373,2.6834,0.2539,0.4352,288039,0.032,0.1799,0.0001,0.0001,0.2006,0,0,0.4371
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,4.2548,7.0241,0.278,0.1149,5.4556,0.5892,4.3722,8714597,0.232,0.0121,0.0043,0.0065,0.5,0,0,6.6959
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,2.0934,3.4899,0.103,0.0461,2.0525,0.1751,2.6076,61606,0.105,0.1601,0.0094,0.0414,0.3029,0.0001,0.0001,3.3336
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,2.8387,1.7648,0.174,3.2059,3.0752,0.1422,2.1247,821352,0.1256,0.1745,0.0003,0.0008,0.4987,0,0,1.4883
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,0.1591,2.6721,2.7397,0.2468,0.4655,363891,0.0301,0.1693,0.0001,0.0001,0.2051,0,0,0.4327
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,3.0191,0.9938,0.1249,1.4905,2.7555,0.1434,0.5276,70079,0.1785,0.1894,0.0023,0.0047,0.2521,0.0001,0.0001,1.0666
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,0.2327,6.3238,4.09,0.236,1.7774,183363,0.0888,0.0795,0.0097,0.0101,0.3243,0.0002,0,4.0779
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,0.1607,1.0645,2.5613,0.2683,0.4577,616982,0.0315,0.1838,0,0.0001,0.1295,0,0,0.4613
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.6337,0.8554,0.1198,2.2049,3.0454,0.1039,0.773,68921,0.1227,0.2023,0.0017,0.004,0.3296,0.0001,0.0001,0.8279
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,2.2025,1.179,0.0801,3.3276,2.5562,0.0884,0.9753,10295,0.0474,0.1752,0.0126,0.0236,0.1622,0.0009,0.0006,1.259
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,2.6588,1.0543,0.2784,0.7736,4.1735,0.3065,0.8426,56659,0.0068,0.0112,0.011,0.0216,0.1153,0.0041,0.0001,0.8344
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.9426,0.7977,0.0756,1.0227,1.6665,0.1264,0.978,6300,0.0484,0.2311,0.0108,0.0187,0.191,0.0008,0.0008,0.9623
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,2.3914,1.3372,0.1651,1.3233,2.413,0.1884,0.7146,376579,0.2681,0.1527,0.0006,0.0006,0.5282,0,0,1.6968
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,2.9405,1.3359,0.1548,4.7944,3.1408,0.1757,1.2956,123377,0.1482,0.1341,0.0027,0.0067,0.439,0.0001,0,1.5948
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,0.1153,0.0509,2.41,0.1716,2.9822,76060,0.1001,0.1626,0.0027,0.0095,0.3043,0.0001,0.0001,1.782
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,4.2501,1.9823,0.3093,13.4324,5.6971,0.4074,1.687,539366,0.4488,0.0256,0.0061,0.0066,0.5,0.0003,0,2.6952
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,2.7463,0.8846,0.1553,1.8066,3.2592,0.1197,1.5383,15594,0.1321,0.1714,0.0076,0.0149,0.2424,0.0006,0.0003,0.8339
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,3.2584,0.8667,0.1922,0.8085,3.4529,0.2076,0.6862,263601,0.0826,0.1357,0.0003,0.0007,0.307,0.0001,0,0.7155
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,4.253,1.9419,0.3097,12.7478,5.7035,0.4049,1.6937,510801,0.45,0.025,0.0057,0.0061,0.5,0.0003,0,2.6366
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,3.8206,2.9581,0.2312,6.3731,4.0877,0.2341,1.7667,194132,0.0892,0.08,0.0092,0.0095,0.3243,0.0002,0,4.0643
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,3.1053,0.4041,0.1562,2.8191,2.704,0.2488,0.4318,208524,0.0305,0.1781,0.0001,0.0002,0.2156,0,0,0.4122
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0.846,0.5098,0.0385,1.4489,2.5696,0.0194,0.5183,115611,0.0447,0.172,0.0002,0.0005,0.2106,0.0001,0,0.4983
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.2999,0.0038,0.0014,0,0.6298,0.5267,0.0766,161664,0,0.0063,0.0025,0.0026,0,0.0025,0.0008,0.0038
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,2.9173,1.9902,0.1257,4.7251,3.1164,0.1345,1.5878,187665,0.112,0.1523,0.0014,0.0038,1,0,0,1.904
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.8469,0.5097,0.0385,1.4471,2.571,0.0194,0.5183,115693,0.0447,0.172,0.0002,0.0005,0.2106,0.0001,0,0.4982
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,0.1607,1.0645,2.5613,0.2683,0.4577,616982,0.0315,0.1838,0,0.0001,0.1295,0,0,0.4613
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,3.2216,2.1801,0.3148,0.0444,3.3578,0.4943,1.131,2727200,0.4977,0.0498,0.0009,0.0009,0.5,0,0,2.5418
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,2.3207,0.7927,0.1585,0.5367,2.3777,0.1388,0.8652,1168572,0.0386,0.2084,0,0.0001,0.0856,0,0,0.8065
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,0.1525,1.2843,2.4649,0.1821,0.7594,57479,0.0561,0.2408,0.0015,0.0019,0.1731,0.0001,0.0001,0.9339
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,3.0313,2.591,0.1727,4.7455,3.1201,0.1528,2.0724,397874,0.1291,0.1619,0.0041,0.0094,0.4958,0,0,1.7458
