@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_6_4.dzn,1,4.042779,1.500914,0.666261,9.202124,121,724,2.693544,4.315564,121,0.55466,2.956124,2,0.264717,0.680633,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_17_6.dzn,1,4.092035,1.553982,0.643508,8.960002,91,544,2.633257,2.226529,91,0.528448,2.840708,2,0.962832,0.725513,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_17_8.dzn,1,4.077266,1.545319,0.647115,8.971544,91,544,2.638462,2.456281,91,0.535357,2.86627,2,0.808321,0.716346,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_25_10.dzn,1,5.331429,1.674286,0.59727,8.939579,91,544,3.1843,0.953272,91,0.387451,2.485714,2,3.108571,0.843003,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_29_6.dzn,1,7.538462,1.835165,0.54491,9.002815,91,544,4.107784,0.001219,91,0.000125,1.967033,17.988657,5.978022,0.976048,51.3
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_47_10.dzn,1,8.064516,2.225806,0.449275,7.546894,31,184,3.623188,0.008517,31,0.000962,1.903226,15.022628,5.935484,0.942029,18.7
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_3.dzn,1,3.290712,1.04222,0.959491,6.329562,1,35,3.157407,1.798443,324,0.365403,56.240048,2,0.044632,0.376157,0.384615
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_9.dzn,1,4.277635,1.650386,0.605919,8.948367,91,544,2.5919,1.778709,91,0.495412,2.766067,2,1.398458,0.761682,1
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/easy/concert.dzn,1,2.483568,0.967136,1.033981,5,1,68,2.567961,1.790428,109,0.482469,9.460094,2,0.319249,0.228155,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_6.dzn,1,5.330827,1.518797,0.658416,8.985842,91,544,3.509901,0.675458,91,0.327232,2.323308,2,4.090226,0.876238,1
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film103.dzn,1,3.046178,1.046178,0.95586,24.253497,1,198,2.91172,8.293071,244,0.707727,4.13535,2,0.315287,0.569254,0.285714
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1407-line976.dzn,1,2.401264,1.170616,0.854251,9.451211,148,3108,2.051282,1.67767,633,0.317301,6.380727,6.643856,4.911532,0.60054,3.333333
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film117.dzn,1,3.063107,1.053398,0.949309,24.253497,1,198,2.907834,8.225818,236,0.722549,4.320388,2,0.320388,0.552995,0.25
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film103.dzn,1,2.468707,0.976356,1.024217,8,1,198,2.52849,2.700646,438,0.643574,12.880389,2,0.275382,0.354701,0.333333
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film114.dzn,1,2.468707,0.976356,1.024217,8,1,198,2.52849,2.700646,438,0.643574,12.880389,2,0.275382,0.354701,0.333333
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film119.dzn,1,2.468429,0.976505,1.02406,8,1,188,2.52782,2.656449,415,0.643676,12.898678,2,0.276065,0.354887,0.333333
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/herbs_3.dzn,1,10.951872,1.122995,0.890476,12.784839,93,30,9.752381,1.023817,187,0.252608,4.941176,11.267372,0.165775,0.895238,0.966102
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1439-line292.dzn,1,2.405861,1.173179,0.852385,8.184875,264,2904,2.050719,2.313758,1126,0.367092,6.368561,4.643856,2.579929,0.600303,1.666667
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1479-line1099.dzn,1,2.434676,1.197802,0.834862,9.199672,196,4508,2.03262,1.521679,819,0.301362,6.338217,6.918863,5.505495,0.600408,3.666667
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/6Ships.dzn,1,3.014338,1.130799,0.88433,24.253497,1,567,2.66567,8.859621,1893,0.753953,9.297173,1,0.078317,0.526914,0.012987
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_4.dzn,1,16.238916,0.992611,1.007444,14.19237,204,50,16.359801,1.009285,406,0.240747,9.482759,15.740703,0.125616,0.935484,2.353535
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_37_4.dzn,1,4.256705,1.586207,0.630435,7.569856,31,184,2.683575,2.499734,31,0.513268,2.881226,2,0.704981,0.71256,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1407-line1986.dzn,1,2.417246,1.183588,0.844888,10.279611,170,4590,2.042303,1.509727,719,0.312375,6.360223,7.400879,6.385257,0.60047,4.333333
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/waveform-5000.dzn,1,1.375688,0.687872,1.453759,1,-1,4999,1.999918,16.42092,7252,0,1.941325,1,0.280685,0,1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-158-line1950.dzn,1,2.447486,1.207263,0.82832,8.076816,432,7344,2.027302,2.330043,1790,0.312362,6.31676,6,4.103352,0.600185,2.666667
benchmarks/talent_scheduling/talent_scheduling_01.mzn_AND_benchmarks/talent_scheduling/medium/MobStory.dzn,1,2.596341,0.984563,1.015679,6.284453,1,484,2.63705,2.883724,869,0.943461,33.961692,0,0.27673,0.342044,0.166667
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/MobStory.dzn,1,3.133956,1.087227,0.919771,24.253497,1,288,2.882521,10.295238,351,0.690079,4.176532,2,0.299065,0.533906,0.222222
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j60/J60_22_10.dzn,1,4.979381,1.721649,0.580838,8.348728,61,364,2.892216,0.760763,61,0.329734,2.381443,2,3.752577,0.868263,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j120/J120_60_7.dzn,1,8.165289,2.132231,0.468992,9.283088,121,724,3.829457,0.000872,121,0.000081,1.975207,18.552215,5.983471,0.984496,62.3
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film116.dzn,1,2.468707,0.976356,1.024217,8,1,198,2.52849,2.700646,438,0.643574,12.880389,2,0.275382,0.354701,0.333333
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film118.dzn,1,2.468707,0.976356,1.024217,8,1,198,2.52849,2.203642,438,0.907965,12.880389,0,0.275382,0.354701,0.166667
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/herbs_2.dzn,1,11.08,1.416,0.706215,12.784839,62,30,7.824859,1.026291,125,0.255639,5.952,11.835656,0.248,0.875706,0.966102
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_22_3.dzn,1,5.571429,1.835165,0.54491,8.985842,91,544,3.035928,0.001028,91,0.000106,3.186813,17.957385,5.978022,0.976048,56.333333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_1_5.dzn,1,3.991435,1.505353,0.664296,8.870365,91,544,2.651494,1.98889,91,0.525487,2.807281,2,1.164882,0.726885,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n32-k5.vrp.dzn,1,5.580492,1.000947,0.999054,6.658211,992,1055,5.575213,29.827022,1056,0.255595,-1,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n16-k8.vrp.dzn,1,5.194853,1.003676,0.996337,5.169925,240,271,5.175824,13.721454,272,0.337786,2.113971,1,1,1,0.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_33_1.dzn,1,4.188482,1.602094,0.624183,8.897845,91,544,2.614379,2.24201,91,0.522077,2.841187,2,0.949389,0.733115,1
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/6Ships.dzn,1,18.494382,2.011771,0.497074,22.869625,0,567,9.193085,4.809076,1869,0.544227,6.922418,1,0.313002,1,0.021978
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/7Ships.dzn,1,20.553044,2.25738,0.442991,22.878499,0,675,9.104822,5.197655,2168,0.507098,6.850092,1,0.321033,1,0.02
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n34-k5.vrp.dzn,1,5.604202,1.00084,0.99916,6.658211,1122,1189,5.599496,31.432316,1190,0.247757,-1,1,1,1,0.5
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film117.dzn,1,2.468707,0.976356,1.024217,8,1,198,2.52849,2.700646,438,0.643574,12.880389,2,0.275382,0.354701,0.333333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_7.dzn,1,4.211302,1.506143,0.663948,7.312883,31,184,2.796085,2.983343,31,0.520637,2.923833,2,0.452088,0.686786,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n31-k5.vrp.dzn,1,5.563508,1.001008,0.998993,6.658211,930,991,5.557905,27.185876,992,0.259803,-1,1,1,1,0.5
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film114.dzn,1,3.005146,1.020583,0.979832,24.253497,1,198,2.944538,7.985948,236,0.712464,3.931389,2,0.339623,0.579832,0.333333
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n36-k5.vrp.dzn,1,5.625375,1.000751,0.99925,6.658211,1260,1331,5.621155,33.348692,1332,0.240598,-1,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n19-k2.vrp.dzn,1,5.313158,1.002632,0.997375,7.330917,342,379,5.299213,13.484982,380,0.343353,2.097368,1,1,1,0.5
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_3.dzn,1,16.221498,1.162866,0.859944,14.19237,153,50,13.94958,1.017241,307,0.245616,6.358306,14.180298,0.166124,0.927171,2.353535
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n37-k5.vrp.dzn,1,5.635135,1.000711,0.999289,6.658211,1332,1405,5.63113,34.193747,1406,0.237243,-1,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n34-k5.vrp.dzn,1,5.60084,1.00084,0.99916,6.658211,1122,1189,5.596138,30.860476,1190,0.247757,-1,1,1,1,0.5
mznc12-problems/radiation/radiation.mzn_AND_mznc12-problems/radiation/m40_10_02.dzn,1,2.338869,0.70326,1.42195,15.742403,-1,1600,3.325754,24.593785,47213,0.011818,37.040688,22.289065,0.033931,1,38.119048
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n35-k5.vrp.dzn,1,5.613492,1.000794,0.999207,6.658211,1190,1259,5.60904,32.889346,1260,0.244098,-1,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n22-k8.vrp.dzn,1,5.401186,1.001976,0.998028,11.551228,462,505,5.390533,5.962807,506,0.347165,2.08498,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n33-k5.vrp.dzn,1,5.592692,1.000891,0.99911,6.658211,1056,1121,5.587711,30.428298,1122,0.251584,-1,1,1,1,0.5
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1479-line419.dzn,1,2.438233,1.20018,0.833208,9.405141,266,6650,2.031555,1.65883,1109,0.297703,6.330929,7.169925,5.997295,0.600301,4
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/8Ships.dzn,1,22.544791,2.49696,0.400487,22.904457,0,787,9.028896,5.570099,2467,0.476507,7.30077,1,0.328739,1,0.017699
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n23-k8.vrp.dzn,1,5.425725,1.001812,0.998192,5.357552,506,551,5.415913,20.052272,552,0.283774,2.081522,1,1,1,0.5
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film105.dzn,1,2.468429,0.976505,1.02406,8,1,188,2.52782,2.656449,415,0.643676,12.898678,2,0.276065,0.354887,0.333333
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1074-line298.dzn,1,2.404933,1.172662,0.852761,9.649256,228,6156,2.050833,2.353621,973,0.296625,6.371017,7.400879,6.327852,0.600351,4.333333
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n37-k6.vrp.dzn,1,5.635135,1.000711,0.999289,6.658211,1332,1405,5.63113,34.290562,1406,0.237243,-1,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n20-k2.vrp.dzn,1,5.345238,1.002381,0.997625,7.330917,380,419,5.332542,14.259269,420,0.334233,2.092857,1,1,1,0.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_7.dzn,1,6.774194,1.580645,0.632653,7.357552,31,184,4.285714,0.004313,31,0.00058,1.903226,14.67948,5.935484,0.918367,20.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n38-k5.vrp.dzn,1,5.644399,1.000675,0.999326,6.658211,1406,1481,5.640593,35.196263,1482,0.234024,2.050607,1,1,1,0.5
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_2.dzn,1,16.356098,1.482927,0.674342,14.19237,102,50,11.029605,1.018717,205,0.246107,5.492683,14.75916,0.24878,0.914474,2.353535
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8ShipsUnconst.dzn,1,3.016186,1.128882,0.885832,24.253497,1,787,2.671834,9.942114,2499,0.753601,9.303288,1,0.081234,0.526481,0.012821
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/09.dzn,1,2.996098,0.250732,3.988327,1.015641,0,3072,11.949416,31.507533,1025,0.000974,-1,3,2.997073,1,0.666667
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n21-k2.vrp.dzn,1,5.374459,1.002165,0.99784,7.330917,420,461,5.362851,15.057117,462,0.3258,2.088745,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n39-k5.vrp.dzn,1,5.653205,1.000641,0.999359,6.658211,1482,1559,5.649584,36.14438,1560,0.230933,2.049359,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n39-k6.vrp.dzn,1,5.653205,1.000641,0.999359,6.658211,1482,1559,5.649584,36.391653,1560,0.230933,2.049359,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n22-k2.vrp.dzn,1,5.401186,1.001976,0.998028,7.330917,462,505,5.390533,15.8909,506,0.317973,2.08498,1,1,1,0.5
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1283-line119.dzn,1,2.452348,1.210609,0.826031,8.139551,1392,9744,2.025715,1.88297,5750,0.454845,6.307304,3.169925,1.694783,0.600057,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_10.dzn,1,7.538462,1.835165,0.54491,8.903882,91,544,4.107784,0.000653,91,0.000068,1.967033,17.7987,5.978022,0.976048,53.222222
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/05.dzn,1,2.990783,0.299539,3.338462,1.054041,0,648,9.984615,13.812391,217,0.006646,1,4,2.986175,1,0.666667
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/MobStory.dzn,1,2.470311,0.975495,1.025121,8,1,288,2.532367,2.341637,645,0.905734,12.774741,0,0.271442,0.353623,0.166667
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n41-k6.vrp.dzn,1,5.66957,1.000581,0.99942,6.658211,1640,1721,5.66628,38.301496,1722,0.225102,2.047038,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n38-k6.vrp.dzn,1,5.64305,1.000675,0.999326,6.658211,1406,1481,5.639245,35.077312,1482,0.234024,2.053306,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n40-k5.vrp.dzn,1,5.661585,1.00061,0.999391,7.139551,1560,1639,5.658135,34.366028,1640,0.231967,2.048171,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n39-k5.vrp.dzn,1,5.650641,1.000641,0.999359,6.658211,1482,1559,5.647021,36.397202,1560,0.230933,2.055128,1,1,1,0.5
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/07.dzn,1,2.995699,0.277419,3.604651,1.029734,0,1392,10.79845,20.872498,465,0.002607,1,4,2.993548,1,0.666667
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n43-k6.vrp.dzn,1,5.684461,1.000529,0.999472,6.658211,1806,1891,5.681458,39.344188,1892,0.21969,2.044926,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n44-k7.vrp.dzn,1,5.691414,1.000505,0.999495,6.658211,1892,1979,5.688541,40.924716,1980,0.217126,2.043939,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n44-k7.vrp.dzn,1,5.689394,1.000505,0.999495,6.658211,1892,1979,5.686522,40.79248,1980,0.217126,2.04798,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n45-k6.vrp.dzn,1,5.698068,1.000483,0.999517,6.658211,1980,2069,5.695316,42.320223,2070,0.21465,2.042995,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n45-k7.vrp.dzn,1,5.696135,1.000483,0.999517,6.658211,1980,2069,5.693385,41.84598,2070,0.21465,2.04686,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n45-k5.vrp.dzn,1,5.698068,1.000483,0.999517,6.658211,1980,2069,5.695316,42.104038,2070,0.21465,2.042995,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n46-k7.vrp.dzn,1,5.70444,1.000463,0.999538,6.658211,2070,2161,5.701803,42.941501,2162,0.212257,2.042091,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n45-k6.vrp.dzn,1,5.695169,1.000483,0.999517,6.658211,1980,2069,5.692419,40.585001,2070,0.214651,2.048792,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n45-k5.vrp.dzn,1,5.698068,1.000483,0.999517,7.238405,1980,2069,5.695316,39.159769,2070,0.219114,2.042995,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n48-k7.vrp.dzn,1,5.716412,1.000425,0.999575,6.658211,2256,2351,5.713982,45.013149,2352,0.207701,2.040391,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n50-k7.vrp.dzn,1,5.725882,1.000392,0.999608,6.658211,2450,2549,5.723638,46.747169,2550,0.203427,2.041961,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n50-k8.vrp.dzn,1,5.726667,1.000392,0.999608,6.658211,2450,2549,5.724422,46.198698,2550,0.203427,2.040392,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k10.vrp.dzn,1,5.727451,1.000392,0.999608,6.658211,2450,2549,5.725206,44.631734,2550,0.203427,2.038824,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k7.vrp.dzn,1,5.727451,1.000392,0.999608,7.238405,2450,2549,5.725206,43.39414,2550,0.207637,2.038824,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k8.vrp.dzn,1,5.727451,1.000392,0.999608,6.918863,2450,2549,5.725206,44.128198,2550,0.205399,2.038824,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n51-k7.vrp.dzn,1,5.729638,1.000377,0.999623,6.658211,2550,2651,5.727478,48.554332,2652,0.201386,2.047511,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n51-k10.vrp.dzn,1,5.732655,1.000377,0.999623,6.33985,2550,2651,5.730494,46.301335,2652,0.198804,2.038084,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n52-k7.vrp.dzn,1,5.734035,1.000363,0.999637,6.658211,2652,2755,5.731955,48.906572,2756,0.199405,2.04463,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n53-k7.vrp.dzn,1,5.741789,1.000349,0.999651,6.658211,2756,2861,5.739783,49.744659,2862,0.197482,2.038085,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n54-k7.vrp.dzn,1,5.747138,1.000337,0.999663,6.658211,2862,2969,5.745204,50.766476,2970,0.195613,2.036027,1,1,1,0.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_4.dzn,1,5.727273,1.575758,0.634615,7.554589,31,184,3.634615,0.251214,31,0.133784,2.090909,2,5.575758,0.903846,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_8.dzn,1,4.177358,1.54717,0.646341,7.312883,31,184,2.7,2.477456,31,0.51273,2.886792,2,0.69434,0.704878,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n55-k9.vrp.dzn,1,5.750974,1.000325,0.999675,6.658211,2970,3079,5.749107,51.640367,3080,0.193797,2.036688,1,1,1,0.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_17_1.dzn,1,4.089385,1.569832,0.637011,7.499846,31,184,2.604982,2.052465,31,0.50275,2.832402,2,1.027933,0.72242,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_1.dzn,1,4.144615,1.538462,0.65,7.417853,31,184,2.694,2.739293,31,0.518566,2.904615,2,0.566154,0.698,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_2.dzn,1,4.156146,1.541528,0.648707,7.247928,31,184,2.696121,2.612625,31,0.514042,2.900332,2,0.611296,0.700431,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k10.vrp.dzn,1,5.751623,1.000325,0.999675,6.857981,2970,3079,5.749757,48.91164,3080,0.195243,2.03539,1,1,1,0.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_10.dzn,1,4.178707,1.547529,0.646192,7.499846,31,184,2.700246,2.498595,31,0.515983,2.885932,2,0.69962,0.70516,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_4.dzn,1,4.214612,1.557078,0.642229,7.312883,31,184,2.706745,2.259201,31,0.507491,2.863014,2,0.840183,0.71261,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k7.vrp.dzn,1,5.751623,1.000325,0.999675,7.417853,2970,3079,5.749757,47.554074,3080,0.198912,2.03539,1,1,1,0.5
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k15.vrp.dzn,1,5.751623,1.000325,0.999675,6.149747,2970,3079,5.749757,50.082204,3080,0.189727,2.03539,1,1,1,0.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_17_5.dzn,1,4.115108,1.589928,0.628959,7.312883,31,184,2.588235,1.765594,31,0.485082,2.784173,2,1.323741,0.737557,1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k8.vrp.dzn,1,5.751623,1.000325,0.999675,7.330917,2970,3079,5.749757,47.795195,3080,0.198376,2.03539,1,1,1,0.5
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_3.dzn,1,4.177358,1.54717,0.646341,7.189825,31,184,2.7,2.455499,31,0.510336,2.883019,2,0.69434,0.704878,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_7.dzn,1,4.158249,1.542088,0.648472,7.238405,31,184,2.696507,2.595083,31,0.513596,2.895623,2,0.619529,0.700873,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_22_8.dzn,1,4.681159,1.681159,0.594828,7.312883,31,184,2.784483,1.076665,31,0.400311,2.565217,2,2.666667,0.801724,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_26_9.dzn,1,6.333333,1.878788,0.532258,7.044394,31,184,3.370968,0.249998,31,0.121024,1.969697,2,5.575758,0.919355,1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_30_5.dzn,1,7.419355,1.903226,0.525424,7.417853,31,184,3.898305,0.009315,31,0.001155,1.903226,14.757703,5.935484,0.932203,17.1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_26_6.dzn,1,6.483871,1.903226,0.525424,7.199672,31,184,3.40678,0.008427,31,0.001074,2.225806,14.328955,5.935484,0.932203,16.333333
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_33_9.dzn,1,4.232258,1.645161,0.607843,7.531381,31,184,2.572549,1.896314,31,0.487527,2.806452,2,1.187097,0.741176,1
