@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC

@DATA
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,1.03813,0.963271,3.822617,5.924374,20.837405
nsp/nsp_2.mzn_AND_nsp/period_14/60.dzn,1,1.03813,0.963271,3.822617,5.924374,20.837405
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_true.dzn,1,1.279883,0.781321,3.666667,9.94188,6.431487
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_false.dzn,1,1.274497,0.784623,3.71512,11.15388,6.669695
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_false.dzn,1,1.283312,0.779234,3.61837,9.344778,6.217335
nsp/nsp_2.mzn_AND_nsp/period_28/63.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_false.dzn,1,1.276226,0.78356,3.695849,10.759376,6.579623
nsp/nsp_2.mzn_AND_nsp/period_14/35.dzn,1,1.037504,0.963852,3.823938,5.900482,21.254146
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_false.dzn,1,1.278222,0.782337,3.673778,10.325315,6.476444
quasigroup7/quasigroup7.mzn_AND_quasigroup7/10.dzn,1,1.0925,0.915332,52.5425,161.222279,175.75
quasigroup7/quasigroup7.mzn_AND_quasigroup7/13.dzn,1,1.072485,0.932414,87.034024,301.972695,296.5
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_false.dzn,1,1.275332,0.78411,3.7058,10.93993,6.626136
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_false.dzn,1,1.272984,0.785556,3.732092,11.526997,6.749013
nsp/nsp_2.mzn_AND_nsp/period_14/87.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
nsp/nsp_2.mzn_AND_nsp/period_28/40.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024
nsp/nsp_2.mzn_AND_nsp/period_14/21.dzn,1,1.037779,0.963596,3.823357,5.911003,21.046586
nsp/nsp_2.mzn_AND_nsp/period_28/34.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_false.dzn,1,1.271648,0.786381,3.747155,11.859814,6.819396
nsp/nsp_2.mzn_AND_nsp/period_28/96.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_true.dzn,1,1.278718,0.782033,3.67854,10.15902,6.487979
nsp/nsp_2.mzn_AND_nsp/period_28/89.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
prop_stress/prop_stress.mzn_AND_prop_stress/0400.dzn,1,100.998753,0.009901,201.997506,34.575443,201.997506
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_true.dzn,1,1.276644,0.783304,3.699924,10.592871,6.589569
nsp/nsp_2.mzn_AND_nsp/period_28/72.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_true.dzn,1,1.274047,0.7849,3.727163,11.212652,6.718693
nsp/nsp_2.mzn_AND_nsp/period_28/62.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_true.dzn,1,1.274854,0.784404,3.718648,11.001508,6.678363
nsp/nsp_2.mzn_AND_nsp/period_28/100.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
quasigroup7/quasigroup7.mzn_AND_quasigroup7/12.dzn,1,1.078125,0.927536,74.536458,249.456759,252.75
nsp/nsp_2.mzn_AND_nsp/period_28/76.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
search_stress2/search_stress2.mzn_AND_search_stress2/06_05.dzn,1,1.48,0.675676,2.96,4.570209,4.6
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_false.dzn,1,1.27934,0.781653,3.661494,10.083467,6.419011
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_false.dzn,1,1.273716,0.785104,3.723867,11.31866,6.710574
queens/queens.mzn_AND_queens/200.dzn,1,298.5,0.00335,597,15.287712,199
nsp/nsp_2.mzn_AND_nsp/period_28/82.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_false.dzn,1,1.271037,0.786759,3.754068,12.008963,6.851697
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_true.dzn,1,1.271289,0.786603,3.756631,11.908866,6.858074
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_false.dzn,1,1.272296,0.785981,3.739842,11.677863,6.785224
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_false.dzn,1,1.281871,0.780109,3.633918,9.574571,6.290058
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_true.dzn,1,1.271917,0.786215,3.749876,11.729061,6.826152
prop_stress/prop_stress.mzn_AND_prop_stress/0500.dzn,1,125.999002,0.007937,251.998004,35.863149,251.998004
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_true.dzn,1,1.277641,0.782692,3.689599,10.396995,6.540541
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_true.dzn,1,1.282532,0.779707,3.640094,9.434157,6.304807
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_false.dzn,1,1.280553,0.780913,3.648247,9.862052,6.357067
search_stress2/search_stress2.mzn_AND_search_stress2/06_06.dzn,1,1.596491,0.626374,3.192982,5.018879,5.087719
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_true.dzn,1,1.272583,0.785803,3.742736,11.58061,6.792393
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_true.dzn,1,1.270696,0.78697,3.763031,12.05594,6.888305
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_true.dzn,1,1.273292,0.785366,3.735178,11.37467,6.756635
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_true.dzn,1,1.28115,0.780549,3.653887,9.658785,6.370607
nsp/nsp_2.mzn_AND_nsp/period_28/71.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
nsp/nsp_2.mzn_AND_nsp/period_28/83.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
nsp/nsp_2.mzn_AND_nsp/period_14/39.dzn,1,1.037504,0.963852,3.823938,5.900482,21.254146
steiner-triples/steiner-triples.mzn_AND_steiner-triples/13.dzn,1,1.036982,0.964337,2.516272,25.981455,3.846154
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_true.dzn,1,1.275717,0.783873,3.709587,10.824133,6.635409
nsp/nsp_2.mzn_AND_nsp/period_14/10.dzn,1,1.038778,0.962669,3.821248,5.949085,20.554582
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_false.dzn,1,1.277187,0.782971,3.6852,10.524865,6.529845
nsp/nsp_2.mzn_AND_nsp/period_28/60.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609
nsp/nsp_2.mzn_AND_nsp/period_14/80.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
steiner-triples/steiner-triples.mzn_AND_steiner-triples/19.dzn,1,1.017236,0.983056,2.508156,38.155219,3.929825
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/35.dzn,1,1.042601,0.95914,3.852648,5.898328,21.406516
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/28.dzn,1,1.037779,0.963596,3.823357,5.911003,21.046586
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
prop_stress/prop_stress.mzn_AND_prop_stress/0700.dzn,1,175.999287,0.005682,351.998573,37.80485,351.998573
nsp/nsp_2.mzn_AND_nsp/period_14/37.dzn,1,1.03813,0.963271,3.822617,5.924374,20.837405
prop_stress/prop_stress.mzn_AND_prop_stress/0600.dzn,1,150.999168,0.006623,301.998336,36.915283,301.998336
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/87.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
nsp/nsp_2.mzn_AND_nsp/period_14/90.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/23.dzn,1,1.037779,0.963596,3.823357,5.911003,21.046586
nsp/nsp_2.mzn_AND_nsp/period_14/85.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
queens/queens.mzn_AND_queens/400.dzn,1,598.5,0.001671,1197,17.287712,399
nsp/nsp_2.mzn_AND_nsp/period_14/26.dzn,1,1.037589,0.963773,3.823759,5.903731,21.185106
golfers/golfers1.mzn_AND_golfers/golfers_7_7_7.dzn,1,0.625232,1.599407,656.155844,3158.872197,2842.363636
prop_stress/prop_stress.mzn_AND_prop_stress/0800.dzn,1,200.999376,0.004975,401.998752,38.575429,401.998752
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,1.233476,0.810717,3.346172,3.184097,40.392138
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_12_12_5_4.dzn,1,1.233476,0.810717,3.346172,3.184097,40.392138
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/23.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/91.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
nsp/nsp_2.mzn_AND_nsp/period_14/57.dzn,1,1.03813,0.963271,3.822617,5.924374,20.837405
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/70.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/85.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/67.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
solbat/sb.mzn_AND_solbat/sb_13_13_5_3.dzn,1,1.232542,0.811331,3.356026,3.187624,46.670262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/80.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/53.dzn,1,1.037779,0.963596,3.823357,5.911003,21.046586
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/90.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514
solbat/sb.mzn_AND_solbat/sb_13_13_5_0.dzn,1,1.232542,0.811331,3.356026,3.187624,46.670262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/44.dzn,1,1.037779,0.963596,3.823357,5.911003,21.046586
nsp/nsp_2.mzn_AND_nsp/period_14/75.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_12_12_6_1.dzn,1,1.221821,0.818451,3.429797,3.258855,41.048608
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/24.dzn,1,1.038269,0.963142,3.822323,5.929675,20.767198
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/25.dzn,1,1.037589,0.963773,3.823759,5.903731,21.185106
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/39.dzn,1,1.042601,0.95914,3.852648,5.898328,21.406516
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/88.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_13_13_5_4.dzn,1,1.232542,0.811331,3.356026,3.187624,46.670262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/79.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
nsp/nsp_2.mzn_AND_nsp/period_14/55.dzn,1,1.037779,0.963596,3.823357,5.911003,21.046586
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/37.dzn,1,1.042985,0.958787,3.851863,5.912721,21.127649
solbat/sb.mzn_AND_solbat/sb_13_13_6_1.dzn,1,1.220322,0.819456,3.443324,3.266155,47.437324
nsp/nsp_2.mzn_AND_nsp/period_28/44.dzn,1,1.042877,0.958886,3.852083,5.908693,21.197609
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
normalized-super-os-taillard-20-2.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276,15.129161,5.913793
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/99.dzn,1,1.03735,0.963994,3.824262,5.894633,21.39186
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_13_13_6_0.dzn,1,1.220322,0.819456,3.443324,3.266155,47.437324
solbat/sb.mzn_AND_solbat/sb_13_13_5_2.dzn,1,1.232542,0.811331,3.356026,3.187624,46.670262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_13_13_5_1.dzn,1,1.232542,0.811331,3.356026,3.187624,46.670262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14700_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_13_13_6_3.dzn,1,1.220322,0.819456,3.443324,3.266155,47.437324
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_14/22.dzn,1,1.037886,0.963497,3.823131,5.91509,20.977069
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05800_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08500_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11100_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
nsp/nsp_2.mzn_AND_nsp/period_28/21.dzn,1,1.042686,0.959061,3.852474,5.901528,21.337024
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex17300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18300_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
solbat/sb.mzn_AND_solbat/sb_13_13_6_4.dzn,1,1.220322,0.819456,3.443324,3.266155,47.437324
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19400_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18600_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11900_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex20200_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824
