@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC

@DATA
test1_quant_squaring2,1,0.319647,343.5,0.535206
test1_quant_squaring3,1,0.359085,346,0.53192
test3_quant2-shuffled,1,0.292379,112,0.540084
test3_quant4,1,0.290358,162,0.535759
test3_quant_squaring4,1,0.355777,101,0.533501
test4_quant2,1,0.260369,151,0.544384
test4_quant4,1,0.267442,211,0.539103
test4_quant_squaring2,1,0.260369,151,0.544384
test4_quant_squaring4,1,0.333766,129.5,0.53621
test5_quant5-shuffled,1,0.315622,168,0.527351
test5_quant_squaring5-shuffled,1,0.399857,93.6,0.527009
texas.ifetch1^4.E-f4-shuffled,1,0.071206,1473,0.5714
texas.ifetch1^9.E-f4-shuffled,1,0.086593,1417.5,0.571399
TOILET10.1.iv.20-shuffled,1,0.069677,425,0.687381
TOILET16.1.iv.32-shuffled,1,0.047699,1064,0.73164
TOILET7.1.iv.13-shuffled,1,0.056338,198,0.668761
TOILET7.1.iv.14-shuffled,1,0.052239,213.5,0.668876
toilet_a_02_01.2-shuffled,1,0.205128,8,0.604651
toilet_a_02_10.2-shuffled,1,0.019608,44,0.817768
toilet_a_04_10.2-shuffled,1,0.143177,68,0.8
toilet_a_06_01.4-shuffled,1,1.775039,40,0.530322
toilet_a_06_10.2-shuffled,1,0.668213,92,0.689793
toilet_a_08_01.4-shuffled,1,3.372581,52,0.508023
toilet_a_08_10.2-shuffled,1,2.059326,116,0.568655
toilet_a_10_01.11-shuffled,1,4.340454,176,0.506171
toilet_a_10_01.5-shuffled,1,4.696386,80,0.502566
toilet_a_10_10.2-shuffled,1,3.987539,140,0.517919
toilet_c_02_01.2-shuffled,1,0.054054,8,0.657895
toilet_c_04_01.4-shuffled,1,0.086486,28,0.663462
toilet_c_04_10.2-shuffled,1,0.018824,68,0.849015
toilet_c_06_01.5-shuffled,1,0.170984,50,0.664829
toilet_c_06_10.2-shuffled,1,0.047757,92,0.85486
toilet_c_08_01.13-shuffled,1,0.065708,169,0.69517
toilet_c_08_01.16-shuffled,1,0.053422,208,0.695098
toilet_c_08_01.4-shuffled,1,0.211921,52,0.695971
toilet_c_08_05.10-shuffled,1,0.019382,330,0.787035
toilet_c_08_05.6-shuffled,1,0.033046,198,0.791501
toilet_c_08_05.7-shuffled,1,0.028095,231,0.789884
toilet_c_08_05.8-shuffled,1,0.024434,264,0.788688
toilet_c_08_05.9-shuffled,1,0.021617,297,0.787767
toilet_c_08_10.2-shuffled,1,0.047952,116,0.867769
toilet_c_10_01.11-shuffled,1,0.15006,176,0.693956
toilet_c_10_01.15-shuffled,1,0.110522,240,0.699064
toilet_c_10_01.20-shuffled,1,0.083139,320,0.702703
toilet_c_10_01.4-shuffled,1,0.401284,64,0.665019
toilet_c_10_05.11-shuffled,1,0.034014,440,0.796672
toilet_c_10_05.12-shuffled,1,0.031114,480,0.796676
toilet_c_10_05.7-shuffled,1,0.05423,280,0.796643
toilet_c_10_05.9-shuffled,1,0.041806,360,0.79666
toilet_c_10_10.2-shuffled,1,0.092251,140,0.86
toilet_g_02_01.2-shuffled,1,0.090909,5,0.590909
toilet_g_04_01.2-shuffled,1,0.307692,10,0.6
toilet_g_08_01.2-shuffled,1,0.705882,20,0.6
toilet_g_20_01.2-shuffled,1,2.068966,50,0.507246
uclid-pipe2,1,0.165181,678.5,0.529593
uclid-pipe3a,1,0.153686,677,0.529412
Umbrella_tbm_05.tex.module.000011,1,0.494922,167.6,0.605864
Umbrella_tbm_05.tex.module.000015,1,0.494588,166.1,0.605764
Umbrella_tbm_05.tex.module.000025,1,0.492424,157.1,0.605115
Umbrella_tbm_05.tex.module.000030,1,0.490383,149.6,0.604504
Umbrella_tbm_05.tex.module.000039,1,0.487583,140.6,0.603667
Umbrella_tbm_05.tex.module.000043,1,0.48546,134.6,0.603033
Umbrella_tbm_05.tex.module.000053,1,0.481802,125.6,0.601943
Umbrella_tbm_05.tex.module.000064,1,0.473058,109.1,0.599347
Umbrella_tbm_05.tex.module.000065,1,0.472089,107.6,0.599061
Umbrella_tbm_05.tex.module.000079,1,0.468961,103.1,0.598136
Umbrella_tbm_05.tex.module.000088,1,0.47561,101.1,0.596476
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.230701,351.125,0.715794
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.230701,351.125,0.715794
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.231725,352.625,0.715031
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.230912,351.625,0.715584
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.229885,350.125,0.716348
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.230097,350.625,0.716137
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.230309,351.125,0.715927
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.230701,351.125,0.715794
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.230097,350.625,0.716137
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.230097,350.625,0.716137
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.230701,351.125,0.715794
Umbrella_tbm_21.tex.module.000024,1,0.486627,124.8,0.60255
Umbrella_tbm_21.tex.module.000029,1,0.484872,120.3,0.601991
Umbrella_tbm_21.tex.module.000044,1,0.478533,106.8,0.599979
Umbrella_tbm_21.tex.module.000049,1,0.478533,106.8,0.599979
Umbrella_tbm_21.tex.module.000056,1,0.477707,105.3,0.599717
Umbrella_tbm_21.tex.module.000069,1,0.481333,104.3,0.597031
Umbrella_tbm_21.tex.module.000079,1,0.480253,101.4,0.598526
Umbrella_tbm_21.tex.module.000129,1,0.479693,100.4,0.598325
Umbrella_tbm_21.tex.module.000134,1,0.478532,98.4,0.597908
Umbrella_tbm_21.tex.module.000139,1,0.477622,96.9,0.597581
Umbrella_tbm_21.tex.module.000149,1,0.476677,95.4,0.597243
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.22498,324.166667,0.735109
Umbrella_tbm_24.tex.module.000066,1,0.46134,67.5,0.590762
Umbrella_tbm_24.tex.module.000103,1,0.467173,62.25,0.592382
Umbrella_tbm_24.tex.module.000131,1,0.463557,58,0.591454
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.264967,264.875,0.702534
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.264967,264.875,0.702534
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.264967,264.875,0.702534
Umbrella_tbm_25.tex.module.000003,1,0.500622,194.1,0.606721
Umbrella_tbm_25.tex.module.000031,1,0.499067,194.1,0.607284
Umbrella_tbm_25.tex.module.000041,1,0.498323,189.6,0.607064
Umbrella_tbm_25.tex.module.000084,1,0.487805,144.6,0.603978
Umbrella_tbm_25.tex.module.000087,1,0.487805,144.6,0.603978
Umbrella_tbm_25.tex.module.000099,1,0.491081,144.6,0.60335
Umbrella_tbm_25.tex.module.000106,1,0.49114,145.6,0.601989
Umbrella_tbm_25.tex.module.000121,1,0.494456,139.8,0.603901
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.269994,369.7,0.719906
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.269338,368.7,0.720399
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.269994,369.7,0.719906
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.269063,368.7,0.720244
Umbrella_tbm_26.tex.module.000004,1,0.481354,118.3,0.602396
Umbrella_tbm_26.tex.module.000021,1,0.481403,118.3,0.601727
Umbrella_tbm_26.tex.module.000041,1,0.472503,101.8,0.599071
Umbrella_tbm_26.tex.module.000061,1,0.472951,98.3,0.595788
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.298292,222.8,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.297918,222.8,0.68011
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.298292,222.8,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.298292,222.8,0.680265
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.298545,223.3,0.679964
Umbrella_tbm_29.tex.module.000009,1,0.502055,120.125,0.604422
Umbrella_tbm_29.tex.module.000010,1,0.501604,118.625,0.604346
Umbrella_tbm_29.tex.module.000078,1,0.49348,79,0.600542
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.292178,220.375,0.707383
vis.arbiter.E-f4-shuffled,1,0.034671,1818.5,0.571406
vis.coherence^1.E-d4-shuffled,1,0.007119,1838,0.571406
vis.elevator^1.E-f2-shuffled,1,0.07685,1432.5,0.5714
vis.emodel.E-f4-shuffled,1,0.034431,1454.5,0.5714
vis.prodcell^01.E-d4-shuffled,1,0.009936,3010,0.571415
vis.prodcell^04.E-f4-shuffled,1,0.028689,6653,0.571422
vis.prodcell^05.E-f4-shuffled,1,0.027824,6847,0.571423
vis.prodcell^08.E-f4-shuffled,1,0.021356,8911.5,0.571424
vis.prodcell^09.E-f2-shuffled,1,0.070931,2709,0.571413
vis.prodcell^23.E-f4-shuffled,1,0.021853,8702,0.571424
vis.prodcell^24.E-f3-shuffled,1,0.034632,5507,0.571421
vonNeumann-ripple-carry-13-c-shuffled,1,0.005014,382003,0.571215
vonNeumann-ripple-carry-15-c-shuffled,1,0.004359,653071,0.57124
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.446063,150.3,0.58737
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.432288,214.2,0.606142
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.422003,158,0.603903
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.439642,237.1,0.606773
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.420215,148.8,0.599619
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.410128,223.5,0.621017
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.417089,246.5,0.622355
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.400042,156.2,0.613345
x120.0,1,0.44488,3604,0.628168
x120.1,1,0.444583,3604,0.628145
x120.2,1,0.444583,3604,0.628179
x120.3,1,0.44486,3604,0.628221
x120.4,1,0.44494,3604,0.628179
x120.5,1,0.444266,3604,0.628141
x120.6,1,0.444197,3604,0.628191
x120.7,1,0.444196,3604,0.628122
x120.8,1,0.443899,3604,0.628133
x120.9,1,0.44493,3604,0.628172
x240.0,1,0.445383,7204,0.628298
x240.1,1,0.445161,7204,0.628281
x240.2,1,0.445877,7204,0.628319
x240.3,1,0.445176,7204,0.628293
x240.4,1,0.445709,7204,0.628327
x240.5,1,0.445398,7204,0.62831
x240.6,1,0.445457,7204,0.628304
x240.7,1,0.445906,7204,0.628342
x240.8,1,0.445675,7204,0.6283
x240.9,1,0.445433,7204,0.628302
x30.0,1,0.436456,904,0.627302
x30.1,1,0.435431,904,0.627222
x30.2,1,0.43875,904,0.627254
x30.3,1,0.437387,904,0.627318
x30.4,1,0.439184,904,0.627174
x30.5,1,0.436681,904,0.627206
x30.6,1,0.438321,904,0.627077
x30.7,1,0.438321,902,0.627179
x30.8,1,0.435148,904,0.627029
x30.9,1,0.436661,904,0.627318
x60.0,1,0.44229,1804,0.627865
x60.1,1,0.442032,1804,0.627873
x60.2,1,0.442588,1804,0.627818
x60.3,1,0.441973,1804,0.627896
x60.4,1,0.440849,1804,0.627795
x60.5,1,0.440885,1804,0.627756
x60.6,1,0.442893,1804,0.627981
x60.7,1,0.442649,1804,0.627865
x60.8,1,0.441848,1804,0.627803
x60.9,1,0.441477,1804,0.627927
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.015464,31,0.525988
