@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,0.0089,66,12.0111,21.538,1472,1491,0.0082,3943.5714,23.5907,20.8228,21.5392,14.3723,0.0374,23.5907,19.9297,350
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,0.0012,508,49.0837,34.1208,10419,10500,0.0008,115.6154,36.9342,32.7556,33.6503,77.245,0.0069,40.7167,31.7885,2500
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,0.0001,6322,680.8,87.4085,125264,126000,0,5.2473,131.5,66.75,83.8,892,0.0006,182.6667,52.125,30000
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0051,120,15.8664,31.3202,2540,2556,0.0039,3799.7143,32.7559,30.4811,31.0838,19.3645,0.0213,32.7559,29.8159,600
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,0.0003,2061,156.818,54.1257,41695,42000,0,18.2328,66,46.2174,54.1,279.706,0.0017,87.7,41.9545,10000
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,0.1,9,8.5949,25.663,6230,6230,0.0111,4465,25.9134,25.5539,25.6413,8.9266,0.0111,25.9134,25.3447,70
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,0.04,20,9.8355,27.7997,2662,2662,0.0424,4221.7143,29.4269,26.9424,27.8944,10.9171,0.0466,29.4269,26.4503,125
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.0006,1036,94.5373,42.5705,20877,21000,0.0003,44.6667,49.6667,39.4516,42.2308,178.077,0.0033,58.0455,35.7143,4999
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0038,160,19.9446,34.2356,3388,3408,0.003,1967.2308,40.2646,30.0532,34.4781,25.3287,0.0174,41.7884,28.3832,800
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,0.0044,139,21.678,35.9018,2964,2982,0.003,3737.2857,41.65,34.3311,34.9095,27.8309,0.0192,41.65,32.8442,700
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,0.0001,0,850,90.3857,145983,147000,0,4.4624,134.25,65.1667,82.75,3256,0.0006,178.5,51,34999
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0.0467,20,14.2199,46.8616,12750,12750,0.0117,4229.75,48.1497,46.1431,47.3248,14.1992,0.0117,48.1497,45.8288,150
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,0.0041,151,20.8228,37.3495,3184,3195,0.0031,3502.5,43.105,36.8206,37.1051,26.0937,0.0182,43.105,33.7784,750
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,0.0047,128,18.792,33.8652,2752,2769,0.0036,3755.8571,37.0249,32.2619,33.2214,23.8057,0.0189,37.0249,32.2006,650
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,0.1,8,5.0139,13.6355,1065,1065,0.0451,4541,14.0909,13.5067,13.615,5.8029,0.046,14.0909,13.3198,50
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,0.0778,12,10.3274,31.4722,8010,8010,0.0111,4362,32.4942,31.09,31.3501,10.5424,0.0111,32.4942,30.9457,90
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,0.035,27,18.7405,57.3765,17000,17000,0.0117,3687,58.2745,56.7299,58.1761,18.1533,0.0117,58.2745,56.3257,200
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,0.1,8,4.8008,13.5764,1065,1065,0.0451,4548.3333,13.6863,13.5265,13.583,5.6463,0.046,13.6863,13.4799,50
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,0.1,9,8.4133,25.773,6230,6230,0.0111,4430,26.3264,25.5954,25.7166,8.7175,0.0111,26.3264,25.2665,70
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,0.0175,57,33.5403,58.05,34000,34000,0.0117,84.25,62.1831,55.4,58.6571,33.4834,0.0117,63.2344,53.9273,400
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,0.035,27,18.3595,57.6101,17000,17000,0.0117,3809.25,58.3025,57.9082,58.0127,17.8747,0.0117,58.3025,56.217,200
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,0.0001,6325,693.8,85.1213,125223,126000,0,4.7732,125,68,80.3333,879.5,0.0007,166.5,56.25,30000
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,0.0061,99,15.7864,28.2744,2125,2130,0.0047,3866.7143,31.3685,26.5744,28.0121,19.7201,0.0212,31.3685,26.2885,500
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,0.0001,5262,510.833,76.9902,104318,105000,0,6.4592,110.4,59,74.1111,858,0.0007,145.75,48,25000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,0.04,20,9.6576,27.826,2662,2662,0.0432,4203.1429,29.0253,26.8549,28.073,10.7688,0.0466,29.0253,26.7188,125
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.0001,8420,1739.75,103.0252,166810,168000,0,3.4624,157.5,70.8,91.8,998,0.0005,244,62.6667,40000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.0087,69,11.1597,21.3074,1487,1491,0.0054,3990.2857,22.6056,20.8393,21.0776,13.6202,0.0296,22.6056,20.2253,350
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.0002,4238,366.714,70.9112,83386,84000,0,7.7477,94,54.8,70.625,514.75,0.001,132,45.25,20000
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,0.0088,68,8.9053,22.1591,1485,1491,0.0061,3930.7143,24.8406,21.486,21.8116,10.4873,0.0337,24.8406,19.8102,350
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.1,8,4.6067,13.8567,1065,1065,0.0451,4546.8333,14.0175,13.8381,13.8554,5.382,0.046,14.0175,13.611,50
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,0.04,20,9.6452,27.8759,2662,2662,0.0424,4215.7143,29.4411,27.0869,27.9948,10.6428,0.0466,29.4411,27.0366,125
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,0.0333,25,11.2089,31.8791,3195,3195,0.0413,4156.4286,34.1965,30.9129,31.8535,12.3398,0.0463,34.1965,30.5993,150
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0.1,9,8.2734,25.6942,6230,6230,0.0111,4455.6,26.2405,25.4359,25.6956,8.6976,0.0111,26.2405,25.3935,70
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,0.0041,149,18.1554,36.3648,3162,3195,0.0006,2734.2,42.8563,34.2463,37.5654,23.2951,0.019,42.8563,33.4448,750
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,0.0068,88,14.8827,25.8184,1909,1917,0.0052,3895.8571,28.2626,24.786,25.1956,18.2139,0.0272,28.2626,22.7423,450
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,0.14,6,6.3298,19.9212,4450,4450,0.011,4547.2,20.3038,19.7225,19.8122,6.8027,0.011,20.3038,19.669,50
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,0.0044,141,17.8951,36.141,2969,2982,0.003,3702.5714,40.9904,33.5201,35.0716,22.1908,0.0189,40.9904,33.4916,700
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,0.05,16,8.1337,23.1966,2130,2130,0.0437,4304,24.3232,22.5196,23.4863,9.0337,0.0465,24.3232,22.305,100
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,0.004,221,53.9353,61.9076,25000,25000,0.0099,32.2477,71.0588,57.44,61,67.1832,0.0179,81.2917,54.5758,1250
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,0.0068,89,13.9189,26.253,1910,1917,0.0052,3903.4286,28.4595,25.1162,25.8405,17.3205,0.0351,28.4595,24.2659,450
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.0006,1043,90.1029,41.6524,20880,21000,0.0002,46.7255,48.1954,38.0714,41.3333,152.364,0.0038,53.3182,35.9245,5000
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,0.0778,12,10.4178,31.5333,8010,8010,0.0111,4353.2,32.4938,31.1226,31.3353,10.4812,0.0111,32.4938,31.0328,90
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,0.0089,67,10.1673,22.3145,1478,1491,0.0068,3985.2857,24.15,21.4639,21.6614,12.4277,0.0359,24.15,21.3228,350
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,0.0667,12,6.215,18.9147,1597,1597,0.0445,4429.5714,20.0436,18.3623,18.9321,7.2054,0.0463,20.0436,18.3212,75
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,0.035,27,18.3431,56.9274,17000,17000,0.0117,3845,58.1657,56.9753,57.0914,18.2967,0.0117,58.1657,55.4773,200
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,0.14,6,6.3601,19.7007,4450,4450,0.011,4562.4,20.0775,19.5486,19.6673,6.8744,0.011,20.0775,19.3997,50
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.0056,110,14.3057,31.1664,2334,2343,0.0034,3852.4286,34.7374,29.5488,30.3755,17.7189,0.024,34.7374,28.8276,550
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,0.0002,0,383.75,72.9823,83458,84000,0,9.05,94.7143,59.4,72,2013.2,0.001,129.6667,51.4,20000
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,0.0048,128,16.4938,33.9998,2747,2769,0.0015,3746.4286,36.9089,32.9427,33.0842,20.6051,0.0248,36.9089,32.3065,650
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,0.0667,12,6.1014,18.8366,1597,1597,0.0451,4380.2857,19.5663,18.4206,18.801,7.103,0.0463,19.5663,18.3797,75
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,0.0038,163,19.062,31.6228,3391,3408,0.0029,1402.4706,40.6792,27.6341,28.8923,24.1755,0.015,41.6558,27.2352,800
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,0.0001,10514,1934,99.2017,208731,210000,0,2.7442,156,71.25,91,2712,0.0004,311,55.5,49999
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,0.0087,68,12.8037,21.5139,1485,1491,0.0067,4007,22.7151,20.783,21.8265,15.8567,0.0343,22.7151,19.9975,350
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,0.0056,108,17.8194,29.5621,2323,2343,0.0043,3868.8571,34.4821,27.4254,28.2632,22.1881,0.0314,34.4821,26.1829,550
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,0.0055,111,15.4169,30.425,2337,2343,0.0034,3851.8571,34.8825,28.4081,28.8118,18.9117,0.0205,34.8825,28.1871,550
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,0.035,27,18.0548,57.1349,17000,17000,0.0117,3824.75,58.2862,56.4382,58.1914,17.6004,0.0117,58.2862,55.6236,200
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,0.0039,158,20.126,32.5657,3372,3408,0.0006,1464.7647,42.0433,28.9319,30.1532,26.0446,0.0211,43.185,28.1895,800
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,0.0076,78,12.8816,24.3419,1698,1704,0.0024,3928.5714,27.739,23.4171,23.8021,15.6536,0.0294,27.739,21.3313,400
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,0.0003,2100,149.095,52.6921,41669,42000,0.0001,18.8036,64.25,46.9655,52.1176,275.353,0.0021,80.1905,42.0476,10000
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0.0875,10,9.6259,28.5149,7120,7120,0.0111,4404.8,29.0053,28.3642,28.4243,9.6664,0.0111,29.0053,28.0219,80
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,0.04,20,10.2669,27.6823,2662,2662,0.0421,4221.4286,28.8508,27.0335,27.4263,11.3374,0.0466,28.8508,26.8125,125
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,0.0233,42,26.0815,51.7283,25500,25500,0.0117,146.069,55.248,50.005,51.6028,26.0234,0.0117,56.5655,48.4218,300
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,0.04,20,9.8794,27.9408,2662,2662,0.0424,4227.1429,29.7573,27.0361,27.7698,10.9284,0.0466,29.7573,26.4811,125
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,0.1167,8,7.5537,22.7151,5340,5340,0.011,4468.8,22.8694,22.6245,22.7541,7.8914,0.011,22.8694,22.5105,60
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.0087,68,11.464,21.9087,1483,1491,0.0067,4025.8571,24.5217,20.6127,21.6338,13.6247,0.0317,24.5217,19.6403,350
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,0.14,6,6.3544,19.6986,4450,4450,0.011,4565.8,20.234,19.5392,19.6108,6.823,0.011,20.234,19.4373,50
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,0.0068,88,13.7861,26.0124,1907,1917,0.001,3918.1429,28.5532,24.2559,25.4832,16.9024,0.0231,28.5532,24.2039,450
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,0.0467,20,14.4174,46.7527,12750,12750,0.0117,4210.75,47.8924,46.4508,46.5937,14.194,0.0117,47.8924,46.0737,150
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,0.0233,42,25.7311,51.8492,25500,25500,0.0117,137.0571,55.6368,49.8189,51.7071,25.8811,0.0117,57.8287,48.811,300
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,0.005,176,43.556,56.797,20000,20000,0.0126,43.4848,66.0645,52.1509,55.5854,53.9029,0.021,69.2759,49.8125,1000
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,0.0875,10,9.3644,28.5229,7120,7120,0.0111,4413.8,29.2298,28.3595,28.426,9.6773,0.0111,29.2298,27.9323,80
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,0.0056,108,17.4624,28.9776,2330,2343,0.0043,3858.7143,30.2033,28.422,29.1494,22.0606,0.0236,30.2033,27.6086,550
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,0.0467,20,14.2691,46.691,12750,12750,0.0117,4188.25,47.4946,46.6506,46.9607,14.1619,0.0117,47.4946,45.6582,150
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,0.0122,47,9.1595,16.8631,1060,1065,0.0104,4114,17.3955,16.5091,16.8669,10.9958,0.0566,17.3955,16.4171,250
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,0.0048,128,16.9136,34.5828,2746,2769,0.004,3735.2857,39.3108,32.869,33.3719,20.8789,0.0211,39.3108,30.6193,650
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,0.0062,99,12.4242,29.592,2117,2130,0.0047,3896.4286,34.2808,27.7558,28.4912,15.0436,0.0255,34.2808,26.5398,500
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,0.0089,66,10.7005,21.1633,1477,1491,0.0068,3993.2857,22.6139,20.3423,21.0869,13.0015,0.0379,22.6139,19.8278,350
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,0.0001,8505,1775.75,91.2461,166841,168000,0,3.7253,134,70,86.5,3029,0.0005,194.3333,59.2,40000
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,0.0001,6345,674,79.5929,125239,126000,0,5.9222,106.6667,62.3333,76.6667,864.5,0.0007,172,46.8333,30000
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,0.0006,1041,90.3333,42.3292,20886,21000,0.0002,45.8136,48.7191,38.814,42.0714,139.5,0.0031,53.4643,36.5818,5000
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,0.0333,24,11.3781,31.8642,3195,3195,0.041,4159.5714,34.3927,30.5441,31.3289,12.3847,0.046,34.3927,30.4983,150
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,0.0062,97,14.5787,28.2683,2115,2130,0.0028,3858.7143,31.9456,26.8709,27.8021,17.9997,0.0265,31.9456,25.5473,500
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,0.0025,359,83.5769,73.5252,40000,40000,0.0063,17.9113,89.0588,66.0625,73.1111,108.307,0.0117,103.1,61.9667,2000
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,0.14,6,6.4009,19.6951,4450,4450,0.011,4573.6,19.9305,19.5731,19.5972,6.8602,0.011,19.9305,19.5475,50
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.0001,5183,527.833,81.5121,104392,105000,0,5.9505,114.3333,61.8333,78.4444,880.333,0.0008,152.3333,48.5,25000
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,0.0667,12,6.7038,18.7769,1597,1597,0.0445,4409.4286,19.1593,18.3961,18.9805,7.6529,0.0463,19.1593,18.1567,75
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,0.1167,8,7.4276,22.8859,5340,5340,0.011,4487.6,23.2591,22.7094,22.9005,7.8782,0.011,23.2591,22.6004,60
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,0.0001,0,4048.6,97.3182,145991,147000,0,4.6222,143.75,70.8333,82.4,3766,0.0005,343.5,62.25,35000
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,0.0048,128,17.8708,34.0105,2748,2769,0.0022,3819.4286,38.9032,31.9593,32.7928,22.2781,0.0229,38.9032,31.5777,650
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,0.0667,12,6.578,18.8937,1597,1597,0.0451,4385.8571,19.6331,18.4862,18.9104,7.548,0.0463,19.6331,18.214,75
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,0.04,20,10.618,27.5419,2662,2662,0.0413,4225.7143,28.305,27.2292,27.8146,11.6549,0.0466,28.305,26.0743,125
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,0.0467,20,14.1647,46.8743,12750,12750,0.0117,4203,48.1141,46.8973,47.0688,13.9124,0.0117,48.1141,45.417,150
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,0.0001,10752,2096.67,108.7411,208679,210000,0,2.8778,182,74,95.3333,4159,0.0004,247,61.2,50000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,0.04,20,8.7243,28.1514,2662,2662,0.0417,4234.1429,30.7177,26.882,27.9255,9.8284,0.0466,30.7177,26.6054,125
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.0069,88,12.8378,26.5205,1902,1917,0.0042,3950.1429,30.0809,25.1132,25.4432,15.5334,0.0258,30.0809,24.6756,450
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,0.0068,88,12.2793,26.8968,1905,1917,0.0021,3902.1429,29.0209,25.9238,26.7216,15.1732,0.0315,29.0209,25.1361,450
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,0.05,16,7.6006,23.5836,2130,2130,0.0441,4313.2857,25.0273,22.7858,23.3295,8.5536,0.0465,25.0273,22.7605,100
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,0.0089,67,10.5737,21.0379,1476,1491,0.0075,4003.5714,22.6681,20.2705,21.0619,12.7034,0.0481,22.6681,19.3826,350
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,0.0047,128,18.6683,32.9096,2742,2769,0.0022,3802.1429,36.6914,32.0277,32.1898,23.287,0.0193,36.6914,30.3606,650
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,0.0047,129,18.0269,35.0001,2741,2769,0.0029,3752.7143,40.9054,32.4729,33.7805,22.3914,0.0212,40.9054,31.496,650
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,0.0333,24,12.0067,31.9711,3195,3195,0.0413,4166.7143,33.7693,30.6987,31.8799,13.055,0.046,33.7693,30.4844,150
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,0.0667,12,6.5408,19.0922,1597,1597,0.0457,4408.2857,19.9531,18.7201,18.9565,7.4368,0.0463,19.9531,18.5272,75
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,0.05,16,8.1667,23.4421,2130,2130,0.0432,4324.5714,24.9406,22.9728,23.3828,9.0288,0.0465,24.9406,22.4379,100
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,0.005,178,45.0506,56.7121,20000,20000,0.0124,44.1031,63.2333,53.02,56.7838,56.4787,0.0213,73.0714,50.1429,1000
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,0.0077,78,12.4853,24.3543,1697,1704,0.0059,3926.1429,27.4896,23.3404,23.8835,15.1074,0.0289,27.4896,22.0388,400
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,0.0041,152,20.3066,36.9206,3186,3195,0.0025,3108.1111,40.4817,36.2689,36.8686,25.7651,0.0163,40.4817,33.5721,750
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,0.0233,42,26.4208,51.5566,25500,25500,0.0117,139.6333,55.8968,49.6446,51.3571,25.9589,0.0117,58.839,48.5556,300
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,0.04,20,9.8227,27.554,2662,2662,0.0402,4209.5714,28.8738,26.7082,27.6119,10.8491,0.0466,28.8738,26.707,125
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,0.1,9,8.4898,25.7148,6230,6230,0.0111,4446.2,26.2304,25.5719,25.6102,8.8045,0.0111,26.2304,25.3308,70
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,0.0062,97,16.1649,27.6675,2116,2130,0.0038,3873.4286,29.7769,26.2891,27.1133,20.1284,0.0284,29.7769,25.6052,500
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1,0.0044,139,19.0706,36.0605,2960,2982,0.0034,3667.2857,39.7077,34.387,35.6653,23.692,0.0196,39.7077,33.2261,700
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1,0.0001,0,1728.25,98.6867,166901,168000,0,3.5684,143,70.875,90.4444,7947,0.0005,227,56.1429,40000
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1,0.0467,20,14.2929,46.2871,12750,12750,0.0117,4202.5,47.1865,46.5148,46.6126,14.0657,0.0117,47.1865,44.8343,150
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1,0.0778,12,10.6455,31.4821,8010,8010,0.0111,4363.8,32.3089,31.203,31.2518,10.7276,0.0111,32.3089,31.2021,90
