@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC

@DATA
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.0015,0.0424,0.5044
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0,0.0001,0.6592
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0,0,0.5
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0,0.1077,0.0873
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0.003,8.3598,0.297
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0.0138,0.0151,0.938
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,0,1.3257,0.5
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0,0.1916,0.7101
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0.0156,0.0212,0.9463
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.0399,0.0001,0.9822
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.1154,0.1168,0.7281
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.0118,0.0209,0.9439
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.0444,0.0001,0.9812
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4417,0.2059,0.2922
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.057,0.0007,0.6868
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,0,0.1062,0.0915
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0.0113,0.1873,0.9558
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0482,0,0.759
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0,0,0.9052
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,0.0709,0.5242,0.8163
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.016,0.0169,0.7612
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0,0.0966,0.0753
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0,0.7665,0.1908
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,0.6278,0.9029,0.5668
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0,0.0001,0.6406
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0,0.1935,0.1451
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0.0155,0.02,0.9463
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0,0,0.8901
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0,0.7854,0.5087
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,0.1157,0.2052,0.14
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,0.0137,0.4629,0.1621
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,0,0.0001,0.8333
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,0.0107,0.0429,0.9472
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0.0314,0.2953,0.6597
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,0.0205,0.1001,0.457
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.0258,0.2677,0.6515
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.0238,0.0297,0.9742
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0,0,0.5
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0.0163,0.0253,0.9699
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,0.0129,0.0229,0.7058
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0.0208,0.0194,0.935
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.4619,0.1143,0.4329
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.0634,0.453,0.0437
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4417,0.2059,0.2922
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.0917,0.5943,0.4563
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0,1.9227,0.4879
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.2206,0.2306,0.1152
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0,0.1208,0.1007
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0.0491,0.6667,0.27
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0329,0.0127,0.9737
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,17.3625,1.8611,0.389
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0333,0.0001,0.7357
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.0216,0.1107,0.8448
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0.0138,0.015,0.9374
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.1882,0.2343,0.1289
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.8555,0.7311,0.6825
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,0,1.6189,0.5
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0,0.1022,0.0782
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0.1768,0.1797,0.5666
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.0015,0.0424,0.5044
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.0091,0.0899,0.9533
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.043,0.0001,0.7581
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0,0.4964
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0,0,0.5068
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,1.814,1.2721,0.5168
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.2415,0.2349,0.1118
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0,0,0.8678
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0.0173,0.0179,0.9391
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0,0.0001,0.6298
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.001,0.0011,0.7147
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0475,0.0001,0.9792
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,0,0.0002,0.8824
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.2051,0.2362,0.1211
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0.0139,0.0417,0.9492
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.1556,0.705,0.4028
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.005,0,0.2932
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,0.6858,1.3055,0.3903
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0604,0,0.9758
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,0.027,0.0001,0.7551
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0,0.2341,0.9172
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.004,0.0519,0.987
SAT_Competition2009/CRAFTED/edgematching/explicit/em_7_4_9_exp.cnf,1,0,0.2754,0.8739
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,5.6667,0,0.75
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.7945,0.9361,0.6758
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-070-069.sat05-1240.reshuffled-07.cnf,1,0.0148,0.0155,0.7313
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x10.cnf,1,0.043,0.0001,0.7581
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,0.1276,2.5038,0.3776
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0013,0.0013,0.6999
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.0069,0.0058,0.6713
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.0083,0.1558,0.7515
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0,0.1131,0.0959
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.1389,0.1899,0.157
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0,0,0.5071
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.123,0.2029,0.1161
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-1.sat05-2248.reshuffled-07.cnf,1,0,0,0.4833
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-020-015.sat05-1218.reshuffled-07.cnf,1,0.0642,0.0003,0.6707
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_5-log.shuffled-as.sat03-111.cnf,1,0,0.6385,0.0105
SAT_Competition2007/crafted/spence/hard/s117-100.cnf,1,0,1.5369,0.5
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.0036,0.0537,0.9843
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd002.sat05-3108.reshuffled-07.cnf,1,0.5863,0.2104,0.3964
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.0091,0.0868,0.9534
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.5099
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-03-S1572374531.sat05-485.reshuffled-07.cnf,1,0.2015,0.1889,0.6265
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0,0,0.5161
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.0031,0.0687,0.9798
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.0107,0.0421,0.9474
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3500_3500_30f1.shuffled.cnf,1,0,0.5914,0.231
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.033,0.6564,0.2831
SAT_Competition2011/SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.4281,0.2201,0.3203
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-97-100.cnf,1,0,1.4277,0.5
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0,0,0.9395
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0,0.0803,0.713
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n190-s29985700-unsat.cnf,1,0,2.037,0.5
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-12x15.cnf,1,0.0255,0.0001,0.7548
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_404.cnf,1,0,0.1015,0.0831
SAT_Competition2007/crafted/spence/medium/s65-100.cnf,1,0,1.4258,0.5
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0.0102,0.0218,0.9713
SAT_Competition2011/SAT05/crafted/sabharwal05/ordering/gt-ordering/sat/gt-030.shuffled-as.sat05-1295.cnf,1,0,0.0015,0.5096
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0204,0.0986,0.4396
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.024,2.4517,0.3863
SAT_Competition2011/SAT05/crafted/sabharwal05/pebbling/grid-pebbling/unsat/grid-pbl-0250.shuffled-as.sat05-1349.shuffled-as.sat05-1349.cnf,1,54.9677,2.7129,0.3109
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-14-unsat.cnf,1,0,0.0001,0.8667
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0.0181,0.0193,0.9405
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0,0.3275,0.7631
SAT_Competition2007/crafted/Hard/contest05/others/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,1,0.7945,0.9361,0.6758
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-1.sat05-504.reshuffled-07.cnf,1,0.0475,0.6669,0.2732
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_6-6-10.sat05-2670.reshuffled-07.cnf,1,0.5843,1.0232,0.6726
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g10.cnf,1,0.0117,0.0848,0.9547
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,0.0205,0.1023,0.4345
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_506.cnf,1,0,0.0904,0.0769
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v2640c305320g4.cnf,1,0.0087,0.1877,0.9549
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0.0156,0.0193,0.932
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0,1.4518,0.2701
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-240-100.cnf,1,0,0.0001,0.8333
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.1327,0.2068,0.1252
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-clqcolor-30-20-26.sat05-1264.reshuffled-07.cnf,1,0.0002,0.2409,0.4651
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-gigamax.used-as.sat04-984.sat05-4194.reshuffled-07.cnf,1,0.0584,0.2024,0.6632
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes3.cnf,1,0.0113,0.1804,0.956
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.0077,0.0374,0.9772
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,0.0059,0.0563,0.9757
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-1.sat05-2263.reshuffled-07.cnf,1,0,0,0.4964
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.1048,0.1725,0.6071
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-3.shuffled-as.sat05-2520.cnf,1,0,1.4754,0.2583
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-brn100.sat05-3765.reshuffled-07.cnf,1,0.0804,0.1908,0.1501
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,0,0,0.9312
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.1917,0.2292,0.1244
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0,1.4938,0.2699
SAT_Competition2011/SAT02/handmade/chu-min-li/urquhart/urquhart3_25bis.shuffled.cnf,1,0,0,0.3636
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g3.cnf,1,0.0197,0.0188,0.9344
SAT_Competition2007/crafted/Hard/contest04/others/Composite-064BitPrimes-1.sat05-506.reshuffled-07.cnf,1,0.033,0.6564,0.2831
SAT_Competition2009/CRAFTED/ramseycube/Q32inK11.cnf,1,0,1.0293,0.0071
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.3237,0.204,0.3465
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-14.sat05-2589.reshuffled-07.cnf,1,0,0,0.3233
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g6.cnf,1,0.0112,0.1814,0.956
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-280-100.cnf,1,0,0.0001,0.8333
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_8_fbc.cnf,1,0,0.2401,0.8701
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0.2269,0.1784,0.611
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g7.cnf,1,0.0177,0.0199,0.9261
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0,0.0955,0.08
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1000-m6860-k4-l4-s1935114289.sat05-523.reshuffled-07.cnf,1,0.0781,0.6639,0.3165
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.04/connm-ue-csp-sat-n800-d0.04-s1788334438.used-as.sat04-976.cnf,1,0.0201,0.1189,0.8432
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x4.cnf,1,0.1212,0,0.7727
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-121-100.cnf,1,0,1.5456,0.5
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0,0.401,0.0094
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0.0093,0.0633,0.7517
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp.cnf,1,0.0618,0.4934,0.8316
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p15-s98191766.cnf,1,0.0042,0.0673,0.9802
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.5166,0.9363,0.3379
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.0325,0.0442,0.899
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes7.cnf,1,0.0119,0.0808,0.9549
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.1566,0.1958,0.6068
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-fclqcolor-10-06-07.sat05-1274.reshuffled-07.cnf,1,0.0478,0.0273,0.4453
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n30-02-S77299857.shuffled-as.sat03-1633.cnf,1,0.1303,2.5823,0.3424
