@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE o_dom NUMERIC

@DATA
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n34-k5.vrp.dzn,1,1.00084,0.99916,5.60084,1189,-1,1,1190,6.658211,5.596138,-9.593376,0.247757,1133.554319,15.79884,4.501356,30.860476,0.232893,-1,1059.934454,0.62958,0.529559,0.324067,0.192646,40.979785,53764,48765.94359,0.192646,48119,-1,0.727779,1122,1119,0.319191,34.024048,0.684996,48119,2.078437,45.179832,5.910643,1,0.5,1.471783,0.245429,-1,1.791882,1,-1,-1,1391.275298,66,121.857263,-1,1124,1190,2029.795868,-1,65,5.88,6665,-1,2466.989275,-1,1191,3.75,-1
mznc12-problems/radiation/radiation.mzn_AND_mznc12-problems/radiation/m40_10_02.dzn,1,0.70326,1.42195,2.338869,1600,37.040688,0.033931,47213,15.742403,3.325754,0.557246,0.011818,436.435061,36.341623,11.036272,24.593785,1.445375,4.354817,19.590706,1.312495,-1,-1,0.916047,1248.414784,113388045,58941407.190437,1.588065,12835217,-1,-1,-1,41,-1,47.313883,1.313018,12835217,1.309261,2401.627624,1.348888,1,38.119048,1.702351,-1,92,0.318378,22.289065,-1,0.837257,518179.203308,2,-1,-1,1611,47213,47792.024591,-1,42,504,110425,-1,56381.338185,-1,33203,498.25,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n35-k5.vrp.dzn,1,1.000794,0.999207,5.613492,1259,-1,1,1260,6.658211,5.60904,-9.69414,0.244098,1204.188145,15.84266,4.508909,32.889346,0.226453,-1,1129.496825,0.616815,0.528839,0.322632,0.188321,59.798879,80549,75346.587065,0.188321,74665,-1,0.697901,1190,1189,0.312597,35.161161,0.670741,74665,2.141027,63.927778,6.087056,1,0.5,1.158683,0.242551,-1,1.821843,1,-1,-1,1467.567335,68,125.836638,-1,1193,1260,2147.59327,-1,67,6.15,7073,-1,2612.083133,-1,1261,4.01,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n22-k8.vrp.dzn,1,1.001976,0.998028,5.401186,505,2.08498,1,506,11.551228,5.390533,-8.159665,0.347165,476.036775,23.334603,7.264197,5.962807,0.268871,0.419489,430.541502,0.846443,0.543183,0.356082,0.269617,36.753157,80796,18597.097561,0.269617,16807,0.185145,0.952434,462,463,0.432309,20.308648,0.929283,16807,0.889973,159.675889,3.905878,1,0.5,0.926064,0.290386,3,1.373107,1,-0.593439,0.133743,740.612554,42,74.319527,0.004329,466,506,870.75411,17.484546,41,2.59,2733,231,1053.36123,462,507,0.51,16807
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n33-k5.vrp.dzn,1,1.000891,0.99911,5.592692,1121,-1,1,1122,6.658211,5.587711,-9.50688,0.251584,1071.719095,15.758391,4.493358,30.428298,0.228655,-1,1003.008913,0.642944,0.530435,0.326638,0.197195,48.621481,59351,54553.301587,0.197195,53941,-1,0.711448,1056,1057,0.3261,33.105211,0.699934,53941,2.027486,52.897504,5.75938,1,0.5,0.697786,0.24835,-1,1.759573,1,-1,-1,1317.781862,64,117.889581,-1,1060,1122,1915.258572,-1,63,5.67,6275,-1,2328.429358,-1,1123,3.54,-1
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1479-line419.dzn,1,1.20018,0.833208,2.438233,6650,6.330929,5.997295,1109,9.405141,2.031555,-74.453316,0.297703,330.84401,13.802778,6.765813,1.65883,2.265746,1.703485,3.770965,0.017761,0.671443,1.515228,1.527482,136.879344,302921,151799.192308,2.206204,12351,0.410133,1.936495,266,39,0.971649,2.856261,2.336198,12351,0.701778,273.147881,0.503509,0.600301,4,1.717026,0.433737,11,1.307381,7.169925,-0.451182,0.661351,7022.824406,1,11.38843,0.026316,45,1109,1337.092757,26.655701,39,4.02,2704,38,1104.012878,38,1331,1.51,12351
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/8Ships.dzn,1,2.49696,0.400487,22.544791,787,7.30077,0.328739,2467,22.904457,9.028896,-0.277332,0.476507,206.140114,10.418446,1.22783,5.570099,0.968469,2.826522,70.683421,3.689898,-1,-1,1.090845,631040.587988,1582096393,1556777130.56698,1.751929,50625326,-1,-1,0,75,-1,5.641252,4.030146,50625326,1.083393,641303.766923,0.842951,1,0.017699,4.079472,-1,12,1.635076,1,-1,0.364922,6941.174016,8,-1,-1,203,2467,16432.669655,-1,113,7.23,55618,-1,6252.559277,-1,6160,4.33,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n23-k8.vrp.dzn,1,1.001812,0.998192,5.425725,551,2.081522,1,552,5.357552,5.415913,-8.308959,0.283774,519.489723,12.892828,3.600392,20.052272,0.264394,0.407519,472.601449,0.822154,0.541603,0.352505,0.260633,21.376769,13463,11799.976744,0.019112,11503,0.184307,0.923183,506,507,0.419525,22.881549,0.90172,11503,1.702191,24.389493,4.075077,1,0.5,0.898611,0.285695,3,1.412447,1,-0.577503,0.131459,660.355867,44,78.264014,0.003953,510,552,949.322367,23.470533,43,2.74,2995,253,1148.98535,506,553,0.65,11503
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film105.dzn,1,0.976505,1.02406,2.468429,188,12.898678,0.276065,415,8,2.52782,-0.998808,0.643676,602.251072,9.385481,3.607659,2.656449,1.702923,3.189795,34.187959,0.929989,0.383159,1.114739,2.546413,26.533529,40521,18069.333333,2.817969,3349,0.405116,2.825521,1,145,0.99506,5.02589,3.523042,3349,2.547265,59.502203,2.207971,0.354887,0.333333,2.411044,0.803214,26,0.534527,2,-1.112917,0.36757,2285.401171,1,5.491729,0.291667,146,681,785.832559,20.811105,9,2.22,1681,3.428571,815.139863,144,665,0.1,3349
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1074-line298.dzn,1,1.172662,0.852761,2.404933,6156,6.371017,6.327852,973,9.649256,2.050833,-77.890214,0.296625,509.443123,14.421297,6.986646,2.353621,2.503159,1.765002,5.751285,0.020329,0.644638,1.622693,1.535033,175.178773,332717,170448.945977,2.253608,23371,0.415812,1.93853,228,58,0.971765,4.342865,2.338185,23371,1.057612,341.94964,0.808514,0.600351,4.333333,1.774392,0.45458,11,1.540356,7.400879,-0.379255,0.65064,6411.493393,1,14.583699,0.017544,61,973,1146.857981,28.613917,58,3.66,2340,57,972.568313,57,1141,1.21,23371
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n37-k6.vrp.dzn,1,1.000711,0.999289,5.635135,1405,-1,1,1406,6.658211,5.63113,-9.880972,0.237243,1348.063416,15.920719,4.522818,34.290562,0.217785,-1,1271.112376,0.592922,0.527482,0.319614,0.180282,49.242682,74855,69235.211268,0.008463,68481,-1,0.653523,1332,1333,0.300273,37.074716,0.644095,68481,2.260187,53.239687,6.430646,1,0.5,0.642229,0.236942,-1,1.880982,1,-1,-1,1624.75903,72,133.795309,-1,1336,1406,2392.932761,-1,71,6.77,7923,-1,2913.566846,-1,1407,4.61,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n20-k2.vrp.dzn,1,1.002381,0.997625,5.345238,419,2.092857,1,420,7.330917,5.332542,-7.838312,0.334233,393.104107,15.932871,4.714414,14.259269,0.278456,0.445935,352.404762,0.90009,0.546724,0.364031,0.289833,21.661133,12664,9097.675676,0.289833,8805,0.187082,1.017562,380,381,0.460658,19.809441,0.990351,8805,1.179115,30.152381,3.56683,1,0.5,0.986922,0.300501,3,1.291022,1,-0.62967,0.138677,552.391528,38,66.446556,0.005263,384,420,723.507946,20.408952,37,2.39,2245,190,874.322476,380,421,0.31,8805
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_7.dzn,1,1.580645,0.632653,6.774194,184,1.903226,5.935484,31,7.357552,4.285714,-42.95909,0.00058,220.72656,31.530185,7.356461,0.004313,0.163525,0.458686,28.258065,0.407906,0.80989,0.957862,0.205593,24.991551,5080,774.738095,1.69689,164,0.442857,2.262626,31,30,0.407906,0.230765,0.73242,53.333333,1.788999,163.870968,1.788854,0.918367,20.5,0.659459,0.226719,2,0.148614,14.67948,-3.748922,0.155342,228.048488,3,11.428571,0.333333,30,31,64.627562,-5.477226,8,2.12,210,3,84.930201,3,49,0,160
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n38-k5.vrp.dzn,1,1.000675,0.999326,5.644399,1481,2.050607,1,1482,6.658211,5.640593,-9.967788,0.234024,1422.114535,15.956132,4.529236,35.196263,0.215294,0.288971,1343.134953,0.581724,-1,0.318056,0.176539,48.409711,77576,71743.191781,0.008081,70951,-1,0.64062,1406,1407,-1,38.058536,0.631623,70951,2.31831,52.345479,6.598323,1,0.5,0.629819,-1,3,1.91015,1,-1,0.106892,1706.46836,74,137.774781,-1,1410,1482,2520.470949,-1,73,12.48,8365,-1,3069.954346,-1,1483,10.3,-1
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_2.dzn,1,1.482927,0.674342,16.356098,50,5.492683,0.24878,205,14.19237,11.029605,2.927684,0.246107,1398.716434,143.685448,11.34266,1.018717,0.338819,1.06926,75.160976,2.718704,0.791959,0.710743,1.187913,510.673249,1877722,104688.016031,4.486052,18721,0.183418,6.530494,102,99,0.588017,1.590843,3.448505,4680.25,2.084094,9159.619512,1.92482,0.914474,2.353535,2.080507,0.246788,6,1.076155,14.75916,-0.758796,0.094506,1995.356264,3,82.631579,0.5,103,205,661.588943,-0.956442,99,2.34,3353,2,633.144785,4,304,0.18,235
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8ShipsUnconst.dzn,1,1.128882,0.885832,3.016186,787,9.303288,0.081234,2499,24.253497,2.671834,0.53659,0.753601,218.281471,4.894702,1.884489,9.942114,2.106632,2.909856,8.523217,1.197685,-1,-1,0.777582,173327.813786,1980028479,1713345439.272293,0.457722,20000001,-1,-1,1,24,-1,10.324979,2.331814,20000001,1.333712,200306.371168,0.837558,0.526481,0.012821,2.647149,-1,13,3.978886,1,-1,0.372259,14078.310146,2,-1,-1,390,9885,14123.407701,-1,383,22.58,29815,-1,12382.579281,-1,11159,19.78,-1
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/09.dzn,1,0.250732,3.988327,2.996098,3072,-1,2.997073,1025,1.015641,11.949416,-34.689443,0.000974,1039.000957,12.011677,1.000061,31.507533,0.043501,-1,1020.070244,3.326455,0.265202,1.575128,0.011164,128.626667,133207,131842.333333,0.011164,131159,-1,3.299777,0,1023,0.138371,31.833983,3.326455,131159,5.347572,129.958049,5.292131,1,0.666667,0.227519,0.292438,-1,0.025503,3,-1,-1,1041.000957,15,9.883268,-1,1023,1025,759.517484,-1,3,6.31,3071,-1,1621.831676,-1,257,2.34,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n21-k2.vrp.dzn,1,1.002165,0.99784,5.374459,461,2.088745,1,462,7.330917,5.362851,-8.003024,0.3258,433.225057,16.054731,4.737537,15.057117,0.273555,0.432265,390.47619,0.872364,0.544883,0.359915,0.279319,21.403818,13677,9888.564103,0.279319,9575,0.186065,0.983811,420,421,0.445986,20.788624,0.958757,9575,1.232117,29.603896,3.736472,1,0.5,0.95543,0.295332,3,1.332663,1,-0.610758,0.136146,600.843394,40,70.38013,0.004762,424,462,795.480758,21.414269,39,2.48,2483,210,961.805794,420,463,0.39,9575
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n39-k5.vrp.dzn,1,1.000641,0.999359,5.653205,1559,2.049359,1,1560,6.658211,5.649584,-10.05221,0.230933,1498.184585,15.989806,4.535332,36.14438,0.212884,0.283668,1417.15641,0.570983,-1,0.316566,0.172962,48.277034,81361,75312.173333,0.007724,74481,-1,0.628266,1482,1483,-1,39.048133,0.61967,74481,2.376462,52.154487,6.765952,1,0.5,0.617925,-1,3,1.938887,1,-1,0.1057,1790.196621,76,141.755285,-1,1486,1560,2651.252952,-1,75,13.89,8819,-1,3230.380835,-1,1561,11.72,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n39-k6.vrp.dzn,1,1.000641,0.999359,5.653205,1559,2.049359,1,1560,6.658211,5.649584,-10.05221,0.230933,1498.305438,15.989884,4.535332,36.391653,0.212884,0.283668,1417.15641,0.570983,-1,0.316566,0.172962,52.448829,87869,81820.173333,0.007724,80989,-1,0.628266,1482,1483,-1,39.082815,0.61967,80989,2.376639,56.326282,6.765952,1,0.5,0.617925,-1,3,1.938887,1,-1,0.1057,1790.317475,76,141.755285,-1,1486,1560,2651.252952,-1,75,13.88,8819,-1,3230.380835,-1,1561,11.71,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n22-k2.vrp.dzn,1,1.001976,0.998028,5.401186,505,2.08498,1,506,7.330917,5.390533,-8.159665,0.317973,475.350801,16.166213,4.758644,15.8909,0.268871,0.419489,430.541502,0.846443,0.543183,0.356082,0.269617,21.309216,14796,10782.463415,0.269617,10447,0.185145,0.952434,462,463,0.432309,21.77169,0.929283,10447,1.28539,29.241107,3.905878,1,0.5,0.926064,0.290386,3,1.373107,1,-0.593439,0.133743,651.300056,42,74.319527,0.004329,466,506,870.75411,22.419814,41,2.6,2733,231,1053.36123,462,507,0.51,10447
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1283-line119.dzn,1,1.210609,0.826031,2.452348,9744,6.307304,1.694783,5750,8.139551,2.025715,-20.793433,0.454845,1000.088975,9.706353,4.778654,1.88297,4.088726,1.659776,7.725913,0.004082,-1,1.858196,1.516178,42.962329,491716,247033.391429,2.150887,8701,-1,1.9254,1392,175,-1,2.971204,2.325343,8701,1.304243,85.515826,1.024141,0.600057,1,1.66526,-1,11,2.686429,3.169925,-1,0.666997,24702.427584,1,38.793851,-1,182,5750,6969.451211,-1,175,20.51,14101,-1,5600.859478,-1,6961,14.74,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_10.dzn,1,1.835165,0.54491,7.538462,544,1.967033,5.978022,91,8.903882,4.107784,-52.375794,0.000068,801.349366,36.575064,8.9038,0.000653,0.10184,0.20906,88.087912,0.163089,0.803805,1.78767,0.087281,65.198766,43586,5933.087698,1.949258,479,0.397959,2.35959,91,90,0.163089,0.200234,0.292307,158.666667,3.275551,478.967033,3.275536,0.976048,53.222222,0.295806,0.151824,2,0.138092,17.7987,-4.359704,0.090771,810.244184,3,13.389222,0.333333,90,91,188.967412,-9.486833,9,2.33,686,3,263.704629,3,167,0.02,476
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/05.dzn,1,0.299539,3.338462,2.990783,648,1,2.986175,217,1.054041,9.984615,-27.848027,0.006646,228.726857,10.165029,1.000831,13.812391,0,0,216,1.366892,0.460311,1.391176,0.042401,31.903226,7211,6923,0.042401,6779,0.334361,1.366892,0,217,0.991618,14.389823,1.366892,6779,2.690216,33.230415,2.594417,1,0.666667,0,0.188242,1,0.045291,4,-14.696938,0,228.726857,216,5.292308,0.00463,216,217,182.480351,14.696938,3,2.18,649,216,342.3519,216,65,0.03,6779
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/MobStory.dzn,1,0.975495,1.025121,2.470311,288,12.774741,0.271442,645,8,2.532367,-1.136044,0.905734,728.37232,7.747662,3.011723,2.341637,1.768517,3.109916,51.302545,0.913874,0.384126,1.358076,2.469204,21.990994,56433,23332.444444,2.463977,2605,0.404807,2.801542,1,225,0.995129,4.02976,3.194097,2605,3.061463,53.188501,2.756097,0.353623,0.166667,2.399478,0.799322,26,0.533134,0,-1.116403,0.368961,2846.978258,1,5.499517,0.276786,226,1061,1221.449736,20.488553,9,2.42,2621,3.612903,1271.936863,224,1035,0.28,2605
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n41-k6.vrp.dzn,1,1.000581,0.99942,5.66957,1721,2.047038,1,1722,6.658211,5.66628,-10.214367,0.225102,1656.442895,16.052462,4.54665,38.301496,0.208291,0.27368,1571.196283,0.55076,-1,0.313774,0.166265,52.263147,96487,89997.139241,0.00708,89085,-1,0.605063,1640,1641,-1,41.064235,0.597191,89085,2.492919,56.03194,7.101079,1,0.5,0.595557,-1,3,1.995138,1,-1,0.103428,1963.771354,80,149.719095,-1,1644,1722,2922.541125,-1,79,16.97,9763,-1,3563.34673,-1,1723,14.77,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n38-k6.vrp.dzn,1,1.000675,0.999326,5.64305,1481,2.053306,1,1482,6.658211,5.639245,-9.962969,0.234024,1420.058351,15.954745,4.529236,35.077312,0.218326,0.303681,1339.535762,0.581724,-1,0.317777,0.176539,46.581326,74866,69033.525114,0.008081,68241,-1,0.655214,1406,1405,-1,38.04166,0.631623,68241,2.315208,50.516869,6.590896,1,0.5,1.095241,-1,4,1.910655,1,-1,0.112293,1706.412176,74,137.772084,-1,1409,1482,2520.468896,-1,73,12.59,8363,-1,3069.124271,-1,1483,10.41,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n40-k5.vrp.dzn,1,1.00061,0.999391,5.661585,1639,2.048171,1,1640,7.139551,5.658135,-10.134365,0.231967,1575.575923,16.902284,4.84237,34.366028,0.210551,0.278575,1493.176829,0.56067,-1,0.31514,0.169541,30.327083,57544,49736.415584,0.169541,48845,-1,0.616424,1560,1561,-1,39.758526,0.608202,48845,2.304451,35.087805,6.933536,1,0.5,0.606514,-1,3,1.967211,1,-1,0.104545,1894.018426,78,145.736746,-1,1564,1640,2785.276928,-1,77,15.3,9285,-1,3394.845288,-1,1641,13.1,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n39-k5.vrp.dzn,1,1.000641,0.999359,5.650641,1559,2.055128,1,1560,6.658211,5.647021,-10.042986,0.230933,1494.30825,15.987323,4.535332,36.397202,0.218685,0.311325,1409.94359,0.570983,-1,0.316034,0.172962,52.550538,88027,81978.84,0.007724,81147,-1,0.653629,1482,1479,-1,39.083271,0.61967,81147,2.370772,56.427564,6.751485,1,0.5,1.348848,-1,5,1.939856,1,-1,0.118972,1790.320286,76,141.75016,-1,1484,1560,2651.249055,-1,75,13.85,8815,-1,3228.720685,-1,1561,11.68,-1
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/07.dzn,1,0.277419,3.604651,2.995699,1392,1,2.993548,465,1.029734,10.79845,-31.239301,0.002607,478.826449,10.905631,1.00023,20.872498,0,0,464,1.136562,0.436398,1.941088,0.022155,63.146953,29982,29363.333333,0.022155,29054,0.333812,1.136562,0,465,0.925853,21.313246,1.136562,29054,3.793727,64.477419,3.719126,1,0.666667,0,0.162842,1,0.030927,4,-21.540659,0,478.826449,464,5.581395,0.002155,464,465,372.259587,21.540659,3,2.77,1393,464,735.4226,464,129,0.31,29054
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n43-k6.vrp.dzn,1,1.000529,0.999472,5.684461,1891,2.044926,1,1892,6.658211,5.681458,-10.368335,0.21969,1822.203176,16.109207,4.556936,39.344188,0.203977,0.264439,1733.232558,0.532054,-1,0.311208,0.160113,40.403863,83387,76444.108434,0.006516,75447,-1,0.583667,1806,1807,-1,42.91812,0.576428,75447,2.608682,44.073467,7.436051,1,0.5,0.574895,-1,3,2.049868,1,-1,0.101295,2144.848058,84,157.686212,-1,1810,1892,3206.783576,-1,83,21.13,10755,-1,3912.456931,-1,1893,18.93,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n44-k7.vrp.dzn,1,1.000505,0.999495,5.691414,1979,2.043939,1,1980,6.658211,5.688541,-10.442493,0.217126,1908.526942,16.135936,4.561735,40.924716,0.201916,0.260071,1817.249495,0.523216,-1,0.310001,0.15722,48.217219,102644,95470.094118,0.006259,94429,-1,0.57358,1892,1893,-1,44.000592,0.566628,94429,2.667147,51.840404,7.603484,1,0.5,0.565142,-1,3,2.0767,1,-1,0.100277,2238.830036,86,161.670873,-1,1896,1980,3353.758717,-1,85,23.54,11269,-1,4093.063973,-1,1981,21.32,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n44-k7.vrp.dzn,1,1.000505,0.999495,5.689394,1979,2.04798,1,1980,6.658211,5.686522,-10.43485,0.217126,1904.469658,16.133888,4.561735,40.79248,0.206767,0.280935,1809.950505,0.523216,-1,0.309575,0.15722,46.36099,98968,91794.760784,0.006259,90753,-1,0.594296,1892,1889,-1,43.980835,0.566628,90753,2.661904,49.983838,7.590691,1,0.5,1.246615,-1,4,2.077503,1,-1,0.108876,2238.772751,86,161.666835,-1,1894,1980,3353.755666,-1,85,23.42,11265,-1,4091.403823,-1,1981,21.2,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n45-k6.vrp.dzn,1,1.000483,0.999517,5.698068,2069,2.042995,1,2070,6.658211,5.695316,-10.514885,0.21465,1996.793235,16.161481,4.566325,42.320223,0.199914,0.25586,1903.2657,0.514695,-1,0.308841,0.154439,55.389894,122065,114657.08046,0.006018,113571,-1,0.563868,1980,1981,-1,45.055188,0.557187,113571,2.725517,58.968599,7.770886,1,0.5,0.555746,-1,3,2.103193,1,-1,0.099289,2334.75454,88,165.656205,-1,1984,2070,3503.967843,-1,87,25.88,11795,-1,4277.704564,-1,2071,23.65,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n45-k7.vrp.dzn,1,1.000483,0.999517,5.696135,2069,2.04686,1,2070,6.658211,5.693385,-10.507507,0.21465,1992.575554,16.159444,4.566325,41.84598,0.204607,0.275944,1895.951691,0.514695,-1,0.308432,0.154439,47.706158,106159,98751.747126,0.006018,97665,-1,0.583813,1980,1977,-1,44.985451,0.557187,97665,2.720194,51.284541,7.758382,1,0.5,1.22819,-1,4,2.103968,1,-1,0.107625,2334.536859,88,165.652342,-1,1982,2070,3503.964927,-1,87,25.83,11791,-1,4276.044414,-1,2071,23.58,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n45-k5.vrp.dzn,1,1.000483,0.999517,5.698068,2069,2.042995,1,2070,6.658211,5.695316,-10.514885,0.21465,1996.69053,16.161431,4.566325,42.104038,0.199914,0.25586,1903.2657,0.514695,-1,0.308841,0.154439,51.619846,114261,106853.08046,0.006018,105767,-1,0.563868,1980,1981,-1,45.023705,0.557187,105767,2.725388,55.198551,7.770886,1,0.5,0.555746,-1,3,2.103193,1,-1,0.099289,2334.651835,88,165.656205,-1,1984,2070,3503.967843,-1,87,26.09,11795,-1,4277.704564,-1,2071,23.86,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n46-k7.vrp.dzn,1,1.000463,0.999538,5.70444,2161,2.042091,1,2162,6.658211,5.701803,-10.585591,0.212257,2086.698366,16.185777,4.570719,42.941501,0.19797,0.251797,1991.281221,0.506475,-1,0.307725,0.151764,49.710947,115120,107475.067416,0.005791,106343,-1,0.55451,2070,2071,-1,45.996674,0.548084,106343,2.783424,53.246994,7.938258,1,0.5,0.546686,-1,3,2.12936,1,-1,0.098329,2432.317882,90,169.642164,-1,2074,2162,3657.409563,-1,89,28.93,12333,-1,4466.377942,-1,2163,26.68,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n45-k6.vrp.dzn,1,1.000483,0.999517,5.695169,2069,2.048792,1,2070,6.658211,5.692419,-10.503851,0.214651,1990.10216,16.15825,4.566325,40.585001,0.206918,0.284288,1892.300483,0.514695,-1,0.308228,0.154439,34.508251,78839,71432.08046,0.006018,70345,-1,0.592089,1980,1975,-1,44.7937,0.557187,70345,2.717072,38.086473,7.752127,1,0.5,1.420422,-1,4,2.104356,1,-1,0.111525,2334.063466,88,165.65041,-1,1980,2070,3503.963467,-1,87,25.9,11789,-1,4275.214339,-1,2071,23.67,-1
