@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC

@DATA
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.0041,0.064,0.0631,0.0651,1.5652,0.3634,0.5228,0.6032,0.4145,1.8081,1.2654,1047,0.1792,0.6123,798,1329,865.33,711,0.1518,0.346,0.7415,288000,3.625,0.3443,1.4969,1.4455,24336,269000,7,0.0611,0.9657,0
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf,1,0.0002,0.1531,0.2014,0.3404,1.85,0.5,0.5481,0.6373,6.9416,3.4805,1.6907,0,0.4009,0.7266,0,0,0,0,0.4006,0.3187,0.7295,1600000,3.2201,2.6773,0.8178,3.268,535000,440000,7,0.1305,0.6253,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,0.0015,0.05,0.0028,0.0035,0.8312,0.0145,0.7059,0.1666,0,0.0999,0,100,0.0049,0.6498,88,112,93.297,81,0,0.0654,0.1524,12000,3.6557,0,0.6535,0.0727,600,12000,3,0.0294,0.845,0.2
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.3832,1.0038,0.3832,0,0,0,0,0,3614,0.3832,0.9544,3393,3939,3434.3,3259,0,0,0,560,0,0,0.0001,0.0909,140,560,7,0,0.7383,0
SAT_RACE2008/post-c32s-gcdm16-22.cnf,1,0.0216,0.1443,0.037,0.0403,1.5499,0.26,1.3432,0.1968,8.085,1.2728,1.1992,1239,0.084,0.5895,1030,1243,1010.7,870,0.0742,0.02,0.0635,387000,2.6941,0.5453,0.7004,1.2705,130000,98894,25,0.0068,0.8995,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0,0.0454,0.0435,0.066,0.4423,0.3768,0.966,0.2471,0.0891,1.515,0.627,0,0.1562,2.8746,0,0,0,0,0.0716,0.043,0.1663,702000,4.8535,0.157,1.5233,1.116,34510,698000,8,0.0137,1.1678,0
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,0.0154,0.1138,0.0629,0.1186,1.3954,1,0.3336,0.6121,3.1589,1.4973,1.2942,1901,0.126,0.66,1549,2119,1652.4,1524,0.1814,0.4997,0.6832,175000,3.0333,0.3787,0.9877,1.9526,34656,73221,6,0.2765,0.968,0
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-10t19.sat05-1143.reshuffled-07.cnf,1,0.0001,0.0438,0.0294,0.0126,1.168,0.2756,0.2081,0.8894,0.7296,0.6008,0.8195,3194,0.1492,0.9848,2817,3288,2684.5,2575,0.6806,0.9064,0.9741,53225,3.7306,0.4033,2.0204,0.4881,3390,44720,19,0.621,0.9897,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,1,0.006,0.0226,0.0164,0.0242,0.7715,0.0601,0.26,0.901,0.0005,0.6236,0.7105,230,0.0384,0.3314,210,243,202.38,190,0.7691,0.9648,0.9831,385000,3.0174,0.7667,0.7755,0.263,8713,385000,7,0.9376,0.9985,0
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0,0.0061,0,0,0.6747,0,0.0018,0.6917,0,0.0037,0.6734,2117,0,0.5474,2117,2117,1387,657,0.3935,0.6916,0.6916,177000,0.6187,0.2915,0,0.0806,1089,177000,3,0.6916,1.1139,0
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1064282057-06.UNSAT.shuffled.cnf,1,0.0008,0.0469,0.0018,0.0023,0.8288,0.008,0.6516,0.1559,0,0.1106,0,4415,0.0037,0.6505,4368,4524,4390.6,4362,0,0.0716,0.1461,1704,3.5342,0,0.7642,0.0077,80,1704,3,0.0364,0.8622,0.2
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0,0.0215,0.2601,0.5,1.5704,0.5,0.2088,0.8489,0.0599,1.659,0.7151,1506,0.5,0.8393,1366,1866,1172,758,0.1394,0.8,0.875,56210,3.6431,0.3599,0.9579,1.04,1133,49674,4,0.6667,0.9899,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.0522,0.2327,0.094,0.122,0.6385,0.3444,0.5795,0.4073,0.0112,0.2829,0.0955,4020,0.1767,0.581,3841,4049,3877,3782,0,0.2188,0.3957,1917,2.6556,0.0456,0.6123,0.2789,450,1912,4,0.0914,0.8502,0
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,0.0016,0.05,0.0028,0.0034,0.8313,0.0165,0.6674,0.1759,0,0.0985,0,101,0.0054,0.6474,89,117,91.94,75,0,0.0808,0.1664,12000,3.6405,0,0.675,0.072,600,12000,3,0.0293,0.8442,0.2
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,0.0037,0.1843,0.0158,0.0262,1.3814,0.2037,0.5442,0.5492,2.1871,0.4013,1.006,1368,0.0323,1.0463,356,1368,595.33,62,0.6356,0.2641,0.6706,483000,2.6926,0.4555,0.8471,0.4251,109000,185000,14,0.067,0.8885,0
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.0001,0.0808,0.0181,0.017,1.5953,0.2146,0.3302,0.7678,0.3709,2.2027,1.1497,3615,0.0692,0.8221,3375,3615,3206.3,2629,0.7426,0.7081,0.8718,67586,3.9501,1.1113,1.9005,1.5913,7000,63162,5,0.2903,0.9942,0
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,0.0009,0.0469,0.0018,0.0023,0.824,0.0052,0.6349,0.1723,0,0.0952,0,4321,0.0037,0.6392,4194,4364,4220,4177,0,0.0859,0.1624,2556,3.5246,0,0.6118,0.0161,120,2556,3,0.0401,0.8603,0.2
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,0.0033,0.1415,0.0691,0.1377,1.6208,0.2916,1.1588,0.3244,1.6489,2.1859,1.404,349,0.1401,0.7929,303,448,325.27,271,0.3465,0,0.1245,167000,2.9998,0.6477,1,1.7668,45937,123000,86,0,0.8661,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0.3429,0.0698,0.3429,0.3429,0,0.343,0,0.619,0.3333,0,0.7761,4272,0.3429,0,4272,4272,4272,4272,0.0698,0.619,0.619,2538,0,0.6106,0,0,216,2322,2,0.619,1,1
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.2295,0.4167,0.2295,0.2295,1.0976,0.2295,0.0001,0.5832,0,0,0.4506,4553,0.2295,1.067,4541,4579,4535.2,4514,0.8333,0.5832,0.5832,432,0,0.4472,0.0001,0.0192,180,432,5,0.5831,0.9027,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0009,0.047,0.0019,0.0022,0.8441,0.0122,0.6465,0.1648,0,0.102,0,4405,0.0038,0.6323,4395,4430,4386.8,4374,0,0.0865,0.1443,1597,3.4132,0,0.8812,0.0066,75,1597,3,0.0222,0.8617,0.2
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.0478,0.2337,0.0929,0.1251,0.7148,0.735,0.5798,0.394,0.0255,0.2902,0.1596,5,0.1758,0.5873,3,7,3.6269,2,0,0.2046,0.3866,168000,2.7157,0.0653,0.6475,0.2939,40000,167000,6,0.0869,0.8488,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.4923,0.2249,0.4549,0.4999,3.0185,1,0.2301,0.7018,0.0757,4.1923,2.5543,1822,0.5,0.8604,1257,2277,1286.8,765,0.0811,0.6651,0.7491,8025,3.333,0.4169,0.3118,1.5349,1605,6633,6,0.5529,0.9433,0
SAT_Competition2007/crafted/spence/hard/s97-100.cnf,1,0.3132,0.4755,0.313,0.3214,0,0.3232,1.4321,0.0432,0,0.1446,0,4272,0.3224,0,4119,4541,4163.8,4051,0,0.0036,0.0153,204,0.3318,0,0.0544,0.0498,97,204,6,0.0009,0.8028,1
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,0.0466,0.234,0.0915,0.1231,0.7041,0.5253,0.5804,0.3907,0.0235,0.289,0.1504,43,0.1759,0.5871,36,51,37.756,30,0,0.2029,0.3828,25200,2.7057,0.0618,0.6532,0.2915,6000,25052,5,0.086,0.8238,0
SAT_Competition2009/CRAFTED/edgematching/compact/em_8_4_5_cmp.cnf,1,0.0122,0.1081,0.0847,0.1709,1.1741,0.3407,0.3639,0.7466,0.0017,1.3316,1.0969,570,0.2279,0.5383,501,763,530,438,0.1413,0.6211,0.8604,22340,2.7505,0.6702,1.1594,0.2919,2420,22340,7,0.2416,0.883,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.0414,0.1538,0.0415,0.0415,0,0.0416,0.0001,0.7087,0,0,0.4293,4921,0.0415,0,4897,4921,4900,4896,0.8461,0.7087,0.7088,936,0,1.0197,0.001,0,144,936,3,0.7086,0.9687,1
SAT_RACE2008/mizh-md5-48-2.cnf,1,0.0231,0.1696,0.0312,0.0407,1.0045,0.1579,1.7499,0.0819,1.5069,0.6084,0.9018,366,0.0485,0.4116,304,530,320.71,239,0.0718,0.0001,0.0103,279000,2.3624,0.1822,0.5779,0.4882,66892,157000,13,0,0.8575,0
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9985,0.0001,0.8768,0.0619,0,0.0435,0,4377,0.0001,0.6737,4320,4535,4350.8,4262,0,0.0242,0.045,8010,3.9778,0,0.4057,0,90,8010,2,0.0104,0.8709,0.1429
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.0469,0.2318,0.0945,0.1279,0.6718,0.5878,0.5985,0.4006,0.0204,0.2909,0.1255,3881,0.1833,0.5833,3720,3960,3736.6,3682,0,0.1886,0.4031,2982,2.6996,0.0539,0.705,0.2869,700,2960,5,0.07,0.8464,0
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.372,0.031,0.4067,0.4741,2.5647,0.4979,0.4412,0.5452,0.2151,1.2736,1.8677,1286,0.4919,0.7124,957,2087,1129.5,704,0.0009,0.3487,0.5884,9322,4.4017,0.2214,0.2234,0.3985,322,8550,5,0.2114,0.9902,0
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,0.0015,0.05,0.0028,0.0035,0.8339,0.0177,0.6956,0.1702,0,0.0987,0,54,0.0051,0.6492,47,65,49.59,41,0,0.0777,0.1516,18000,3.6626,0,0.6449,0.0811,900,18000,3,0.031,0.8414,0.2
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,0.001,0.0469,0.002,0.0023,0.8247,0.0137,0.5823,0.182,0,0.1048,0,4415,0.0034,0.6552,4406,4434,4379.4,4353,0,0.1039,0.1575,1704,3.4411,0,0.9266,0.0092,80,1704,3,0.0653,0.8643,0.2
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0.0201,0.1964,0.0541,0.0722,1.4766,0.2361,0.7553,0.2745,0.836,1.0469,1.2304,1782,0.1319,0.7595,1514,1882,1417.1,1089,0.2268,0.0636,0.2537,16637,2.6262,0.4406,0.8546,1.4748,4614,12797,9,0.0357,0.8656,0
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,0.0002,0.0332,0.1218,0.2763,0.9113,0.5,0.4693,0.7799,0.5503,2.6266,0.6464,582,0.4154,0.4187,325,612,332.88,154,0.8955,0.6837,0.9916,536000,4.7182,2.1364,1.4244,1.7735,26512,515000,4,0,1.0043,0
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,1.0001,0.0002,0.6802,0.0733,0,0.0339,0,4559,0.0001,0.6766,4554,4653,4561.8,4531,0,0.0358,0.0565,4450,3.5584,0,0.4148,0,50,4450,2,0.0207,0.878,0.1429
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0886,0.0442,0.0902,0.0912,0.9743,0.0957,0.0013,0.9392,0.0294,0,0.2212,4873,0.0926,1.0205,4873,4873,4873,4873,0.9438,0.9385,0.9394,34695,0,2.0058,0.0188,0.2649,1575,34650,3,0.9375,0.9998,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,0.0476,0.234,0.0922,0.1243,0.7064,0.6639,0.5791,0.3942,0.0237,0.2892,0.1515,39,0.1735,0.585,32,49,34.983,28,0,0.2029,0.3896,25200,2.7093,0.0629,0.6448,0.2926,6000,25047,5,0.0884,0.8265,0
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0084,0.0002,0.7293,0.065,0,0.0428,0,4436,0.0002,0.6808,4320,4436,4229.8,4111,0,0.0271,0.0584,12750,4.203,0,0.3846,0,150,12750,2,0.0109,0.8722,0.1429
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,0.0417,0.2308,0.0888,0.1212,0.7034,0.3961,0.5788,0.3945,0.022,0.2979,0.1358,3855,0.1755,0.5876,3828,3976,3791.8,3713,0,0.2104,0.3881,2769,2.7398,0.0571,0.6832,0.2973,650,2756,5,0.0794,0.8394,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S125259973-020.cnf,1,0.0476,0.2339,0.0893,0.1168,0.6267,0.3143,0.5646,0.3998,0.0076,0.2787,0.0666,3942,0.1691,0.5785,3905,3947,3896.8,3880,0,0.2185,0.393,1700,2.625,0.0367,0.6202,0.2696,400,1697,4,0.1003,0.8455,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.001,0.0469,0.0019,0.0024,0.8381,0.0067,0.6293,0.1796,0,0.0981,0,4267,0.0036,0.6391,4115,4373,4156.9,4088,0,0.0883,0.167,3195,3.539,0,0.6512,0.0251,150,3195,3,0.0337,0.8553,0.2
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0.0623,0.0446,0.0623,0.0623,0,0.0624,0,0.9332,0.0417,0,0.0961,0,0.0623,0,0,0,0,0,0.9805,0.9332,0.9332,12397,0,2.1956,0.0006,0,550,11847,2,0.9331,0.9996,1
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.0286,0.2409,0.0512,0.0568,1.1684,0.3211,0.806,0.2261,0.4768,0.2677,0.9207,3329,0.0777,0.8269,3204,3490,2800.8,2253,0.2014,0.0922,0.1728,3006,2.4408,0.3724,1.0255,0.5124,892,2507,9,0.0366,0.8477,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001,0.5832,0,0,0.4506,4501,0.2295,0,4491,4527,4483,4468,0.8333,0.5831,0.5832,552,0,0.4472,0.0001,0.0237,230,552,5,0.5831,0.9021,1
SAT_RACE2008/anbul-part-10-13-s.cnf,1,0.0053,0.1814,0.0161,0.0256,1.3871,0.1302,0.5534,0.5754,1.0588,0.4687,1.0251,223,0.0304,0.9963,223,223,223,223,0.6156,0.237,0.7477,1070000,2.5645,0.4929,0.805,0.4661,235000,629000,17,0.0715,0.9294,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.2435,0.1978,0.2435,0.2435,0,0.2435,0,0.8155,0,0,0.3463,4913,0.2435,0,4833,4913,4840.5,4824,0.8901,0.8154,0.8154,910,0,1.3315,0.0001,0.0274,180,910,3,0.8154,0.9831,1
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0016,0.0003,0.7328,0.0648,0,0.0434,0,3961,0.0002,0.6843,3855,3961,3851.3,3844,0,0.0279,0.0592,17000,4.3502,0,0.4085,0,200,17000,2,0.0135,0.8694,0.1429
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,0.0201,0.1964,0.0541,0.0722,1.4766,0.2361,0.7553,0.2745,0.836,1.0469,1.2304,1782,0.1319,0.7595,1514,1988,1480.6,1089,0.2268,0.0636,0.2537,16637,2.6262,0.4406,0.8546,1.4748,4614,12797,9,0.0357,0.8662,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,0.0054,0.1647,0.0549,0.081,1.813,0.3871,0.5937,0.501,1.3457,0.9652,1.5572,833,0.1357,1.0528,613,904,607.58,509,0.4974,0.2225,0.5008,253000,3.1511,0.7294,1.134,0.8522,65032,168000,48,0.0911,0.9727,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S159251645-087.cnf,1,0.0414,0.2314,0.0915,0.1266,0.6678,0.5631,0.5922,0.393,0.0216,0.3144,0.1355,4062,0.1744,0.5804,3877,4122,3909.5,3829,0,0.1891,0.3816,2210,2.7421,0.0572,0.7015,0.311,520,2200,5,0.0817,0.8445,0
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0,0.0402,0.0477,0.031,1.0185,0.4999,0.3936,0.7934,0.5216,2.1893,0.6874,257,0.1985,0.4716,183,274,294.31,117,0.8894,0.7268,0.9496,304000,4.6271,1.9549,1.9828,1.6158,17710,290000,5,0.1092,1.0076,0
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,0.0234,0.0091,0.0951,0.1381,0.2057,0.5,0.1331,0.9132,0.1857,4.0332,2.2041,0,0.2302,0.1733,0,0,0,0,0.0236,0.8777,0.962,1300000,1.6086,0.4279,1.139,1.2934,13574,1260000,5,0.7827,1.22,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,0.0201,0.1301,0.0709,0.1151,1.8228,0.4584,0.4711,0.59,5.3427,1.7134,1.6923,415,0.1502,0.7461,364,575,375.71,289,0.1428,0.4484,0.6458,552000,3.0637,0.4216,0.865,1.5489,185000,224000,7,0.0808,0.8881,0
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,0.0435,0.2294,0.0844,0.112,0.7126,0.5234,0.5852,0.3908,0.03,0.2739,0.1617,3924,0.1589,0.5864,3807,4005,3814.6,3688,0,0.2097,0.388,2343,2.6682,0.0671,0.6633,0.2708,550,2328,5,0.0794,0.8394,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,0.055,0.0172,0.1933,0.3387,1.9494,0.4565,1.3441,0.1336,59.971,1.9632,1.0461,893,0.4163,0.7276,537,910,552.5,404,0.0087,0.0177,0.0596,1580000,3.8985,0.152,0.7797,0.6437,266000,253000,14,0.0012,0.885,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.3358,0.286,0.3037,0.3382,0.9339,0.3576,2.1823,0.0454,1.0539,1.3871,0.2926,1165,0.3383,0.9745,810,1574,902.13,594,0.0168,0.0014,0.0042,14950,0.9546,0.0859,0.3145,0.6981,7920,13484,179,0.0002,0.6882,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S339800239-026.cnf,1,0.0474,0.2338,0.092,0.1237,0.7092,0.7772,0.5706,0.3948,0.0253,0.2871,0.1563,11,0.1745,0.5872,9,15,9.5602,7,0,0.2086,0.3898,67200,2.7055,0.063,0.6522,0.2904,16000,66756,6,0.0896,0.8644,0
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf,1,0,0.1412,0.0977,0.202,1.7164,0.5,0.4181,0.7977,6.8182,3.709,1.4605,0,0.3169,0.7637,0,0,0,0,0.4407,0.7574,0.9934,4940000,3.3548,2.9835,1.3593,2.2531,1650000,1490000,9,0.1232,0.9902,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S780904324-093.cnf,1,0.0458,0.2298,0.0848,0.1128,0.7234,0.3043,0.5645,0.3972,0.0304,0.2818,0.1622,4023,0.1552,0.5915,3935,4113,3931.8,3866,0,0.2131,0.3895,1870,2.6598,0.0631,0.636,0.2813,440,1858,4,0.0884,0.8448,0
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.0955,0.1374,0.11,0.1226,1.639,0.1642,1.4264,0.0435,0,0.2685,0.8401,3728,0.1348,0.7998,3304,3919,2707.3,2362,0,0.0094,0.0199,1972,1.3854,0.1322,0.1698,0.1107,271,1972,7,0.0008,0.9632,0
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.0225,0.172,0.0308,0.0411,1.0398,0.2106,1.8555,0.0777,1.4489,0.5098,0.9209,280,0.0447,0.4376,244,323,242.02,206,0.0826,0.0002,0.0061,204000,2.5696,0.1873,0.7212,0.5183,48689,116000,14,0,1.0074,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,0.0009,0.0469,0.0017,0.0023,0.8068,0.006,0.7874,0.1469,0,0.0862,0,4316,0.003,0.6481,4258,4430,4275.9,4239,0,0.0514,0.1341,2130,3.4117,0,0.6178,0.0122,100,2130,3,0.0176,0.8602,0.2
SAT_Competition2009/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.0496,0.0874,0.1445,0.2606,1.067,0.4177,0.3091,0.7502,0.0005,2.0847,1.0009,156,0.3593,0.4888,121,172,113.91,87,0.1089,0.5789,0.8973,99699,2.8763,0.9943,0.8951,0.2631,8713,99699,7,0.4309,1.011,0
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S461794864-15.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,0.9869,0.0002,0.7264,0.0627,0,0.0449,0,4500,0.0001,0.6796,4438,4602,4467.2,4425,0,0.0243,0.0584,5785,3.7663,0,0.4301,0,65,5785,2,0.0097,0.8737,0.1429
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-85-100.cnf,1,0.3124,0.4722,0.3109,0.3204,0,0.3221,1.403,0.0466,0,0.1522,0,4166,0.3209,0,4001,4574,4085.1,3906,0,0.003,0.0134,180,0.3622,0,0.0572,0.0527,85,180,6,0.0007,0.8058,1
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0.0154,0.0309,0.1636,0.3185,1.6253,0.5,0.4697,0.6819,10.006,1.8552,1.6906,0,0.4522,1.4699,0,0,0,0,0.6512,0.4232,0.8387,415000,5.4687,2.5367,1.0434,1.6032,87475,258000,14,0.1466,0.9928,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.0475,0.2337,0.0921,0.1238,0.7121,0.9333,0.5781,0.3929,0.0249,0.2902,0.1581,9,0.1736,0.587,6,11,6.6102,4,0,0.2074,0.3853,105000,2.7144,0.0636,0.649,0.2936,25000,104000,6,0.0842,0.8336,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.0009,0.0469,0.0017,0.0025,0.8252,0.0053,0.7195,0.144,0,0.102,0,4342,0.0034,0.6493,4285,4360,4281.6,4260,0,0.0668,0.1188,2130,3.5306,0,0.6442,0.0129,100,2130,3,0.0253,0.8599,0.2
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1,0.2295,0.4167,0.2295,0.2295,1.1056,0.2295,0.0001,0.5832,0,0,0.4506,4668,0.2295,0.9534,4667,4699,4634.8,4586,0.8333,0.5831,0.5832,336,0,0.4472,0.0001,0.0235,140,336,5,0.5831,0.9046,0
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1826381479-08.cnf,1,0.0476,0.2338,0.0927,0.1248,0.7033,0.7257,0.5795,0.3939,0.0241,0.2865,0.1487,12,0.1764,0.5866,9,16,10.108,7,0,0.2044,0.3858,67200,2.702,0.0608,0.6536,0.2897,16000,66822,6,0.086,0.8282,0
