@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC

@DATA
s499_d4_s-shuffled,1,0.472083,1053.5,0.472942,1.114422
s510_d12_s-shuffled,1,0.521952,4696,0.485533,1.059593
s510_d31_s-shuffled,1,0.532181,12609.5,0.485345,1.060389
s510_d4_s-shuffled,1,0.481681,1364,0.486277,1.056443
s713_d3_s-shuffled,1,0.457803,1549,0.497191,1.011299
s713_d5_s-shuffled,1,0.489238,2886,0.495887,1.016588
s820_d6_s-shuffled,1,0.511578,3301.5,0.480382,1.081676
s820_d7_s-shuffled,1,0.517767,3932.5,0.480286,1.082094
S-adeu-0,1,0.384036,2611,0.629541,0.58846
S-adeu-1,1,0.376916,2611,0.628269,0.591676
S-adeu-2,1,0.384036,2611,0.629541,0.58846
S-adeu-3,1,0.376916,2611,0.628269,0.591676
S-adeu-4,1,0.381681,2611,0.629121,0.58952
S-adeu-5,1,0.381681,2611,0.629121,0.58952
S-adeu-6,1,0.384036,2611,0.629541,0.58846
S-adeu-7,1,0.376916,2611,0.628269,0.591676
S-adeu-8,1,0.379308,2611,0.628697,0.590592
S-adeu-9,1,0.376916,2611,0.628269,0.591676
S-edau-0,1,0.384036,2611,0.629541,0.58846
S-edau-1,1,0.376916,2611,0.628269,0.591676
S-edau-2,1,0.384036,2611,0.629541,0.58846
S-edau-3,1,0.376916,2611,0.628269,0.591676
S-edau-4,1,0.381681,2611,0.629121,0.58952
S-edau-5,1,0.381681,2611,0.629121,0.58952
S-edau-6,1,0.384036,2611,0.629541,0.58846
S-edau-7,1,0.376916,2611,0.628269,0.591676
S-edau-8,1,0.379308,2611,0.628697,0.590592
S-edau-9,1,0.376916,2611,0.628269,0.591676
sortnetsort10.AE.stepl.005,1,0.473684,4176,0.555247,0.801001
sortnetsort10.AE.stepl.012,1,0.474331,9993,0.555198,0.80116
sortnetsort10.v.stepl.006,1,0.048178,872,0.627085,0.594681
sortnetsort10.v.stepl.007,1,0.041314,1017,0.627129,0.594569
sortnetsort10.v.stepl.012-shuffled,1,0.024126,1742,0.627239,0.594289
sortnetsort5.AE.stepl.003,1,0.418744,494,0.564408,0.771768
sortnetsort5.AE.stepl.005,1,0.42042,816,0.564321,0.772041
sortnetsort5.AE.stepl.006,1,0.420842,977,0.564299,0.77211
sortnetsort5.AE.stepl.007,1,0.421143,1138,0.564283,0.772159
sortnetsort5.v.stepl.007-shuffled,1,0.049097,212,0.613015,0.631282
sortnetsort6.AE.stepl.003,1,0.438931,772,0.56104,0.782405
sortnetsort6.AE.stepl.006,1,0.440613,1531,0.560938,0.782729
sortnetsort6.v.stepl.003-shuffled,1,0.106911,140,0.617354,0.619817
sortnetsort7.AE.stepl.003,1,0.451982,1113,0.558848,0.789396
sortnetsort7.AE.stepl.005,1,0.4531,1845,0.558774,0.789633
sortnetsort7.AE.stepl.006,1,0.45338,2211,0.558755,0.789693
sortnetsort7.AE.stepl.009,1,0.453848,3309,0.558724,0.789792
sortnetsort7.v.stepl.004-shuffled,1,0.077317,264,0.621188,0.609819
sortnetsort8.AE.stepl.005,1,0.462046,2517,0.557244,0.794546
sortnetsort8.AE.stepl.007,1,0.462457,3517,0.557215,0.794639
sortnetsort8.AE.stepl.009,1,0.462685,4517,0.557199,0.79469
sortnetsort8.v.stepl.008-shuffled,1,0.037668,710,0.623989,0.602592
sortnetsort9.AE.stepl.004,1,0.468322,2639,0.556137,0.798117
sortnetsort9.AE.stepl.005,1,0.468634,3294,0.556114,0.798191
sortnetsort9.AE.stepl.012,1,0.469365,7879,0.556061,0.798364
sortnetsort9.v.stepl.006,1,0.049043,692,0.625687,0.598243
sortnetsort9.v.stepl.012-shuffled,1,0.024566,1382,0.625868,0.59778
ssa7552-159-00-shuffled,1,0.237586,3557.5,0.666608,0.500131
ssa7552-159-50-shuffled,1,0.278263,2880.5,0.579085,0.726862
ssa7552-159-90-shuffled,1,0.322936,2331.5,0.580289,0.72328
ssa7552-160-50-shuffled,1,0.276057,2951.5,0.579029,0.72703
stmt1_145_146,1,0.133065,90,0.509306,0.963455
stmt11_643_645,1,0.124207,536,0.543226,0.840856
stmt1_20_21,1,0.123656,67,0.519101,0.926407
stmt124_966_965,1,0.15671,640,0.545926,0.831749
stmt1_30_31,1,0.122449,36,0.51073,0.957983
stmt137_903_911,1,0.159187,657,0.545778,0.832248
stmt1_392_393,1,0.150633,464,0.537753,0.859591
stmt16_0_1,1,0.308594,123,0.54616,0.830966
stmt1_629_630,1,0.158796,1317,0.546038,0.831375
stmt16_47_48,1,0.181362,1873,0.551146,0.814402
stmt16_818_819,1,0.216875,382,0.547952,0.824976
stmt17_143_144,1,0.263543,184,0.537102,0.861842
stmt17_18_19,1,0.272873,161,0.543004,0.841608
stmt17_63_70,1,0.166191,6450,0.554563,0.80322
stmt17_63_78,1,0.179256,7262,0.554767,0.802559
stmt17_82_94,1,0.159261,11061,0.555288,0.800866
stmt1_787_788,1,0.14976,1678,0.54296,0.841757
stmt17_99_98,1,0.175304,2084,0.549843,0.818701
stmt1_811_812,1,0.172727,256,0.547647,0.825993
stmt18_258_260,1,0.146597,460,0.538873,0.855726
stmt19_125_302,1,0.176713,3161,0.570362,0.753273
stmt19_133_257,1,0.163666,2795,0.567541,0.761986
stmt19_137_313,1,0.176738,3174,0.570025,0.754308
stmt19_142_261,1,0.162667,2818,0.568293,0.759656
stmt19_177_302,1,0.163296,3440,0.570139,0.753958
stmt1_919_920,1,0.159965,623,0.546384,0.830213
stmt19_214_309,1,0.156398,3608,0.570468,0.752946
stmt19_217_250,1,0.141868,3235,0.568153,0.76009
stmt19_2_180,1,0.209854,1415,0.569438,0.756118
stmt19_261_266,1,0.124953,3878,0.567139,0.763235
stmt19_2_83,1,0.232775,913,0.570807,0.751906
stmt19_313_318,1,0.12654,4640,0.570964,0.751425
stmt19_313_412,1,0.143866,5207,0.572518,0.74667
stmt19_3_177,1,0.190848,1563,0.570863,0.751735
stmt19_3_309,1,0.209194,2634,0.570766,0.752031
stmt19_3_78,1,0.201561,1061,0.572724,0.746041
stmt19_3_83,1,0.201611,1063,0.57249,0.746754
stmt19_66_318,1,0.19571,2921,0.572427,0.746946
stmt19_66_90,1,0.162881,1339,0.57365,0.743223
stmt19_67_83,1,0.195567,1094,0.574024,0.742089
stmt19_79_87,1,0.156071,9814,0.555161,0.80128
stmt19_83_302,1,0.191597,2890,0.570611,0.752507
stmt19_83_90,1,0.16211,1344,0.573292,0.744313
stmt19_90_133,1,0.163014,1590,0.572319,0.747277
stmt21_127_258,1,0.163887,2792,0.567614,0.76176
stmt21_134_418,1,0.197132,3795,0.575157,0.738654
stmt21_143_258,1,0.162282,2813,0.568436,0.759213
stmt21_252_310,1,0.136708,4202,0.568156,0.760081
stmt21_267_310,1,0.134737,4245,0.569319,0.756484
stmt21_310_360,1,0.137133,4973,0.571422,0.75002
stmt21_4_5,1,0.25348,676,0.571596,0.749487
stmt21_70_258,1,0.180491,2516,0.567815,0.761138
stmt21_71_304,1,0.206437,2662,0.571483,0.749832
stmt21_71_70,1,0.19486,1089,0.574461,0.740761
stmt21_79_314,1,0.192121,2896,0.570484,0.752898
stmt21_79_91,1,0.162425,1342,0.573482,0.743734
stmt22_179_182,1,0.129171,2374,0.569708,0.755286
stmt22_6_80,1,0.232804,911,0.571072,0.751092
stmt22_92_259,1,0.178418,2540,0.568574,0.758785
stmt23_66_76,1,0.17314,6856,0.554672,0.802868
stmt24_148_149,1,0.162562,72,0.504149,0.983539
stmt24_292_293,1,0.149301,473,0.538781,0.856042
stmt24_765_766,1,0.160338,658,0.54547,0.833282
stmt24_7_8,1,0.297297,12,0.5,1
stmt25_52_53,1,0.171162,1779,0.551175,0.814305
stmt25_597_598,1,0.149828,850,0.541221,0.847675
stmt2_649_723,1,0.201285,512,0.543604,0.839574
stmt2_649_776,1,0.228546,599,0.545724,0.832429
stmt27_149_224,1,0.137455,2403,0.570051,0.754229
stmt27_296_297,1,0.145062,491,0.538694,0.856341
stmt27_93_98,1,0.166255,1959,0.549927,0.818424
stmt28_68_81,1,0.174783,8103,0.554926,0.802041
stmt29_21_275,1,0.196935,2577,0.567931,0.760777
stmt2_976_999,1,0.148917,10161,0.552552,0.809786
stmt31_100_276,1,0.179479,2848,0.567847,0.761037
stmt31_22_23,1,0.24093,811,0.570423,0.753086
stmt32_122_129,1,0.139241,59,0.495979,1.016216
stmt32_153_277,1,0.164593,3125,0.567767,0.761285
stmt32_228_277,1,0.149531,3451,0.568839,0.757966
stmt3_639_640,1,0.156477,392,0.539854,0.852353
stmt37_941_942,1,0.164258,1789,0.549145,0.821014
stmt38_943_942,1,0.165831,1766,0.549332,0.820392
stmt39_34_107,1,0.215517,1119,0.570948,0.751474
stmt3_969_973,1,0.163283,324,0.543164,0.841064
stmt41_235_286,1,0.149682,3529,0.569733,0.755208
stmt41_262_275,1,0.255519,941,0.546367,0.830272
stmt41_336_385,1,0.133213,5308,0.57264,0.746297
stmt41_36_37,1,0.227732,871,0.572174,0.747719
stmt44_107_108,1,0.15,39,0.480851,1.079646
stmt44_107_113,1,0.170543,48,0.490132,1.040268
stmt44_252_301,1,0.149433,449,0.539194,0.854619
stmt44_40_162,1,0.201314,1421,0.570533,0.752747
stmt44_40_41,1,0.218827,921,0.57247,0.746816
stmt44_554_604,1,0.152384,808,0.541594,0.846401
stmt46_163_289,1,0.16408,3262,0.569253,0.756687
stmt47_239_290,1,0.14962,3592,0.570114,0.754034
stmt50_167_293,1,0.164067,3311,0.569873,0.754778
stmt52_117_295,1,0.177977,3034,0.570045,0.754247
stmt52_295_394,1,0.14445,5047,0.572349,0.747186
stmt52_54_55,1,0.212552,958,0.573444,0.743849
stmt53_208_245,1,0.125584,2715,0.571693,0.749191
stmt5_731_730,1,0.159982,626,0.546094,0.831186
stmt6_13_14,1,0.144737,29,0.497268,1.010989
stmt70_191_213,1,0.147541,437,0.539961,0.851986
stmt70_495_501,1,0.151416,796,0.542027,0.844926
stmt72_696_721,1,0.1627,637,0.546146,0.831013
stmt7_33_34,1,0.220057,876,0.55988,0.786096
stmt82_224_225,1,0.14751,472,0.539223,0.854519
stmt85_64_122,1,0.195164,1309,0.571541,0.749654
stmt86_889_890,1,0.189053,742,0.547394,0.826838
stmt9_350_351,1,0.153527,415,0.540172,0.851261
stmt9_445_446,1,0.143074,604,0.534422,0.87118
szymanski-10-s-shuffled,1,0.409074,7529.5,0.533411,0.874727
szymanski-24-s-shuffled,1,0.417089,128279.5,0.531156,0.882685
T-adeu-0,1,0.543297,2315,0.627156,0.5945
T-adeu-1,1,0.537695,2315,0.625757,0.598065
T-adeu-2,1,0.543297,2315,0.627156,0.5945
T-adeu-3,1,0.537695,2315,0.625757,0.598065
T-adeu-4,1,0.541445,2315,0.626694,0.595674
T-adeu-5,1,0.541445,2315,0.626694,0.595674
T-adeu-6,1,0.543297,2315,0.627156,0.5945
T-adeu-7,1,0.537695,2315,0.625757,0.598065
T-adeu-8,1,0.539578,2315,0.626228,0.596862
T-adeu-9,1,0.537695,2315,0.625757,0.598065
T-edau-0,1,0.543297,2315,0.627156,0.5945
T-edau-1,1,0.537695,2315,0.625757,0.598065
T-edau-2,1,0.543297,2315,0.627156,0.5945
T-edau-3,1,0.537695,2315,0.625757,0.598065
T-edau-4,1,0.541445,2315,0.626694,0.595674
T-edau-5,1,0.541445,2315,0.626694,0.595674
T-edau-6,1,0.543297,2315,0.627156,0.5945
T-edau-7,1,0.537695,2315,0.625757,0.598065
T-edau-8,1,0.539578,2315,0.626228,0.596862
T-edau-9,1,0.537695,2315,0.625757,0.598065
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.006519,505,0.527428,0.895993
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.006644,92.083333,0.526379,0.899772
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.00155,555,0.527403,0.896083
test1_quant2,1,0.319647,343.5,0.535206,0.868441
test1_quant3,1,0.312146,441,0.533191,0.875502
test1_quant_squaring2,1,0.319647,343.5,0.535206,0.868441
test1_quant_squaring3,1,0.359085,346,0.53192,0.879981
test3_quant2-shuffled,1,0.292379,112,0.540084,0.851563
test3_quant4,1,0.290358,162,0.535759,0.866512
test3_quant_squaring4,1,0.355777,101,0.533501,0.87441
test4_quant2,1,0.260369,151,0.544384,0.836938
test4_quant4,1,0.267442,211,0.539103,0.854935
test4_quant_squaring2,1,0.260369,151,0.544384,0.836938
test4_quant_squaring4,1,0.333766,129.5,0.53621,0.86494
test5_quant5-shuffled,1,0.315622,168,0.527351,0.896269
test5_quant_squaring5-shuffled,1,0.399857,93.6,0.527009,0.8975
texas.ifetch1^4.E-f4-shuffled,1,0.071206,1473,0.5714,0.750087
texas.ifetch1^9.E-f4-shuffled,1,0.086593,1417.5,0.571399,0.750091
TOILET10.1.iv.20-shuffled,1,0.069677,425,0.687381,0.454796
TOILET16.1.iv.32-shuffled,1,0.047699,1064,0.73164,0.366792
TOILET7.1.iv.13-shuffled,1,0.056338,198,0.668761,0.495303
TOILET7.1.iv.14-shuffled,1,0.052239,213.5,0.668876,0.495046
toilet_a_02_01.2-shuffled,1,0.205128,8,0.604651,0.653846
toilet_a_02_10.2-shuffled,1,0.019608,44,0.817768,0.222841
toilet_a_04_10.2-shuffled,1,0.143177,68,0.8,0.25
toilet_a_06_01.4-shuffled,1,1.775039,40,0.530322,0.885648
toilet_a_06_10.2-shuffled,1,0.668213,92,0.689793,0.44971
toilet_a_08_01.4-shuffled,1,3.372581,52,0.508023,0.968417
toilet_a_08_10.2-shuffled,1,2.059326,116,0.568655,0.758534
toilet_a_10_01.11-shuffled,1,4.340454,176,0.506171,0.975618
toilet_a_10_01.5-shuffled,1,4.696386,80,0.502566,0.989787
toilet_a_10_10.2-shuffled,1,3.987539,140,0.517919,0.930803
toilet_c_02_01.2-shuffled,1,0.054054,8,0.657895,0.52
toilet_c_04_01.4-shuffled,1,0.086486,28,0.663462,0.507246
toilet_c_04_10.2-shuffled,1,0.018824,68,0.849015,0.177835
toilet_c_06_01.5-shuffled,1,0.170984,50,0.664829,0.504146
toilet_c_06_10.2-shuffled,1,0.047757,92,0.85486,0.169782
toilet_c_08_01.13-shuffled,1,0.065708,169,0.69517,0.438498
toilet_c_08_01.16-shuffled,1,0.053422,208,0.695098,0.438646
toilet_c_08_01.4-shuffled,1,0.211921,52,0.695971,0.436842
toilet_c_08_05.10-shuffled,1,0.019382,330,0.787035,0.270591
toilet_c_08_05.6-shuffled,1,0.033046,198,0.791501,0.263422
toilet_c_08_05.7-shuffled,1,0.028095,231,0.789884,0.266008
toilet_c_08_05.8-shuffled,1,0.024434,264,0.788688,0.267929
toilet_c_08_05.9-shuffled,1,0.021617,297,0.787767,0.269412
toilet_c_08_10.2-shuffled,1,0.047952,116,0.867769,0.152381
toilet_c_10_01.11-shuffled,1,0.15006,176,0.693956,0.441014
toilet_c_10_01.15-shuffled,1,0.110522,240,0.699064,0.430483
toilet_c_10_01.20-shuffled,1,0.083139,320,0.702703,0.423077
toilet_c_10_01.4-shuffled,1,0.401284,64,0.665019,0.503717
toilet_c_10_05.11-shuffled,1,0.034014,440,0.796672,0.255222
toilet_c_10_05.12-shuffled,1,0.031114,480,0.796676,0.255216
toilet_c_10_05.7-shuffled,1,0.05423,280,0.796643,0.255268
toilet_c_10_05.9-shuffled,1,0.041806,360,0.79666,0.25524
toilet_c_10_10.2-shuffled,1,0.092251,140,0.86,0.162791
toilet_g_02_01.2-shuffled,1,0.090909,5,0.590909,0.692308
toilet_g_04_01.2-shuffled,1,0.307692,10,0.6,0.666667
toilet_g_08_01.2-shuffled,1,0.705882,20,0.6,0.666667
toilet_g_20_01.2-shuffled,1,2.068966,50,0.507246,0.971429
uclid-pipe2,1,0.165181,678.5,0.529593,0.888244
uclid-pipe3a,1,0.153686,677,0.529412,0.888889
Umbrella_tbm_05.tex.module.000011,1,0.494922,167.6,0.605864,0.650535
Umbrella_tbm_05.tex.module.000015,1,0.494588,166.1,0.605764,0.650808
Umbrella_tbm_05.tex.module.000025,1,0.492424,157.1,0.605115,0.652578
Umbrella_tbm_05.tex.module.000030,1,0.490383,149.6,0.604504,0.654249
Umbrella_tbm_05.tex.module.000039,1,0.487583,140.6,0.603667,0.656544
Umbrella_tbm_05.tex.module.000043,1,0.48546,134.6,0.603033,0.658284
Umbrella_tbm_05.tex.module.000053,1,0.481802,125.6,0.601943,0.661288
Umbrella_tbm_05.tex.module.000064,1,0.473058,109.1,0.599347,0.668481
Umbrella_tbm_05.tex.module.000065,1,0.472089,107.6,0.599061,0.669279
Umbrella_tbm_05.tex.module.000079,1,0.468961,103.1,0.598136,0.671859
Umbrella_tbm_05.tex.module.000088,1,0.47561,101.1,0.596476,0.676514
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.230701,351.125,0.715794,0.397051
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.230701,351.125,0.715794,0.397051
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.231725,352.625,0.715031,0.398541
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.230912,351.625,0.715584,0.397461
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.229885,350.125,0.716348,0.395969
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.230097,350.625,0.716137,0.39638
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.230309,351.125,0.715927,0.396791
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.230701,351.125,0.715794,0.397051
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.230097,350.625,0.716137,0.39638
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.230097,350.625,0.716137,0.39638
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.230701,351.125,0.715794,0.397051
Umbrella_tbm_21.tex.module.000024,1,0.486627,124.8,0.60255,0.659612
Umbrella_tbm_21.tex.module.000029,1,0.484872,120.3,0.601991,0.661153
Umbrella_tbm_21.tex.module.000044,1,0.478533,106.8,0.599979,0.666726
Umbrella_tbm_21.tex.module.000049,1,0.478533,106.8,0.599979,0.666726
Umbrella_tbm_21.tex.module.000056,1,0.477707,105.3,0.599717,0.667453
Umbrella_tbm_21.tex.module.000069,1,0.481333,104.3,0.597031,0.674954
Umbrella_tbm_21.tex.module.000079,1,0.480253,101.4,0.598526,0.670771
Umbrella_tbm_21.tex.module.000129,1,0.479693,100.4,0.598325,0.671333
Umbrella_tbm_21.tex.module.000134,1,0.478532,98.4,0.597908,0.672499
Umbrella_tbm_21.tex.module.000139,1,0.477622,96.9,0.597581,0.673412
Umbrella_tbm_21.tex.module.000149,1,0.476677,95.4,0.597243,0.674362
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.22498,324.166667,0.735109,0.360342
Umbrella_tbm_24.tex.module.000066,1,0.46134,67.5,0.590762,0.692729
Umbrella_tbm_24.tex.module.000103,1,0.467173,62.25,0.592382,0.6881
Umbrella_tbm_24.tex.module.000131,1,0.463557,58,0.591454,0.690749
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.264967,264.875,0.702534,0.423419
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.264967,264.875,0.702534,0.423419
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.264967,264.875,0.702534,0.423419
Umbrella_tbm_25.tex.module.000003,1,0.500622,194.1,0.606721,0.648205
Umbrella_tbm_25.tex.module.000031,1,0.499067,194.1,0.607284,0.646677
Umbrella_tbm_25.tex.module.000041,1,0.498323,189.6,0.607064,0.647272
Umbrella_tbm_25.tex.module.000084,1,0.487805,144.6,0.603978,0.655688
Umbrella_tbm_25.tex.module.000087,1,0.487805,144.6,0.603978,0.655688
Umbrella_tbm_25.tex.module.000099,1,0.491081,144.6,0.60335,0.657413
Umbrella_tbm_25.tex.module.000106,1,0.49114,145.6,0.601989,0.661159
Umbrella_tbm_25.tex.module.000121,1,0.494456,139.8,0.603901,0.655899
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.269994,369.7,0.719906,0.38907
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.269338,368.7,0.720399,0.38812
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.269994,369.7,0.719906,0.38907
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.269063,368.7,0.720244,0.388419
Umbrella_tbm_26.tex.module.000004,1,0.481354,118.3,0.602396,0.660038
Umbrella_tbm_26.tex.module.000021,1,0.481403,118.3,0.601727,0.661883
Umbrella_tbm_26.tex.module.000041,1,0.472503,101.8,0.599071,0.669253
Umbrella_tbm_26.tex.module.000061,1,0.472951,98.3,0.595788,0.67845
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.298292,222.8,0.680265,0.470015
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.297918,222.8,0.68011,0.47035
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.298292,222.8,0.680265,0.470015
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.298292,222.8,0.680265,0.470015
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.298545,223.3,0.679964,0.470666
Umbrella_tbm_29.tex.module.000009,1,0.502055,120.125,0.604422,0.654473
Umbrella_tbm_29.tex.module.000010,1,0.501604,118.625,0.604346,0.654682
Umbrella_tbm_29.tex.module.000078,1,0.49348,79,0.600542,0.665161
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.292178,220.375,0.707383,0.413661
vis.arbiter.E-f4-shuffled,1,0.034671,1818.5,0.571406,0.750069
vis.coherence^1.E-d4-shuffled,1,0.007119,1838,0.571406,0.750068
vis.elevator^1.E-f2-shuffled,1,0.07685,1432.5,0.5714,0.750089
vis.emodel.E-f4-shuffled,1,0.034431,1454.5,0.5714,0.750087
vis.prodcell^01.E-d4-shuffled,1,0.009936,3010,0.571415,0.750042
vis.prodcell^04.E-f4-shuffled,1,0.028689,6653,0.571422,0.750019
vis.prodcell^05.E-f4-shuffled,1,0.027824,6847,0.571423,0.750018
vis.prodcell^08.E-f4-shuffled,1,0.021356,8911.5,0.571424,0.750014
vis.prodcell^09.E-f2-shuffled,1,0.070931,2709,0.571413,0.750047
vis.prodcell^23.E-f4-shuffled,1,0.021853,8702,0.571424,0.750014
vis.prodcell^24.E-f3-shuffled,1,0.034632,5507,0.571421,0.750023
vonNeumann-ripple-carry-13-c-shuffled,1,0.005014,382003,0.571215,0.750654
vonNeumann-ripple-carry-15-c-shuffled,1,0.004359,653071,0.57124,0.750576
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.446063,150.3,0.58737,0.702504
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.432288,214.2,0.606142,0.64978
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.422003,158,0.603903,0.655895
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.439642,237.1,0.606773,0.648064
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.420215,148.8,0.599619,0.667727
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.410128,223.5,0.621017,0.610261
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.417089,246.5,0.622355,0.606799
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.400042,156.2,0.613345,0.630404
x120.0,1,0.44488,3604,0.628168,0.591932
x120.1,1,0.444583,3604,0.628145,0.59199
x120.2,1,0.444583,3604,0.628179,0.591902
x120.3,1,0.44486,3604,0.628221,0.591796
x120.4,1,0.44494,3604,0.628179,0.591902
x120.5,1,0.444266,3604,0.628141,0.592
x120.6,1,0.444197,3604,0.628191,0.591873
x120.7,1,0.444196,3604,0.628122,0.592048
x120.8,1,0.443899,3604,0.628133,0.592019
x120.9,1,0.44493,3604,0.628172,0.591922
x240.0,1,0.445383,7204,0.628298,0.5916
x240.1,1,0.445161,7204,0.628281,0.591644
x240.2,1,0.445877,7204,0.628319,0.591547
x240.3,1,0.445176,7204,0.628293,0.591615
x240.4,1,0.445709,7204,0.628327,0.591528
x240.5,1,0.445398,7204,0.62831,0.591572
x240.6,1,0.445457,7204,0.628304,0.591586
x240.7,1,0.445906,7204,0.628342,0.59149
x240.8,1,0.445675,7204,0.6283,0.591596
x240.9,1,0.445433,7204,0.628302,0.591591
x30.0,1,0.436456,904,0.627302,0.594128
x30.1,1,0.435431,904,0.627222,0.594331
x30.2,1,0.43875,904,0.627254,0.59425
x30.3,1,0.437387,904,0.627318,0.594087
x30.4,1,0.439184,904,0.627174,0.594454
x30.5,1,0.436681,904,0.627206,0.594372
x30.6,1,0.438321,904,0.627077,0.5947
x30.7,1,0.438321,902,0.627179,0.594442
x30.8,1,0.435148,904,0.627029,0.594824
x30.9,1,0.436661,904,0.627318,0.594087
x60.0,1,0.44229,1804,0.627865,0.592699
x60.1,1,0.442032,1804,0.627873,0.592679
x60.2,1,0.442588,1804,0.627818,0.592818
x60.3,1,0.441973,1804,0.627896,0.59262
x60.4,1,0.440849,1804,0.627795,0.592877
x60.5,1,0.440885,1804,0.627756,0.592976
x60.6,1,0.442893,1804,0.627981,0.592404
x60.7,1,0.442649,1804,0.627865,0.592699
x60.8,1,0.441848,1804,0.627803,0.592857
x60.9,1,0.441477,1804,0.627927,0.592541
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.015464,31,0.525988,0.901186
