@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,0.0015,0.05,0.0027,0.0035,0.8319,0.0172,0.693,0.1699,0,0.0972,0,41,0.0049,0.6506,36,46,37.5,32,0,0.0711,0.1575,22000,3.6598,0,0.6608,0.0833,1100,22000,3,0.0249,0.8446,0.2,0.251,0.2217,0.0152,0.3267,47.683,0.8589,0.4744,0.338,0.0004,0.0003,197,228,0,212,0.0045,0,0.0806,42.109,51.7,0.5907,0.001,3,59.643,79,3,0.2068,0.0045,0.0045,210.27,227,210,54.813
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0.0002,0.0332,0.1218,0.2763,0.9113,0.5,0.4693,0.7799,0.5503,2.6266,0.6464,516,0.4154,0.4187,325,612,353.22,154,0.8955,0.6837,0.9916,536000,4.7182,2.1364,1.4244,1.7735,26512,515000,4,0,1.0052,0,0.9998,2.0275,0.0003,0.9552,1492.7,1.005,0.2048,1,0,0,0,6845,0.042,6845,0.0001,0.9161,0.4314,26.058,26.058,0.5009,0,4,1234.5,612,4,0.5101,0.0002,0.0002,3483.5,0,3483.5,28.363
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-27.cnf,1,0,0.0075,0,0,0.676,0,0.0026,0.6922,0,0.0048,0.6742,1387,0,0.5482,1193,1602,1224.3,1095,0.3922,0.692,0.692,96849,0.7049,0.288,0,0.0821,729,96849,3,0.6889,0.9996,0,0.692,0.0049,0.002,0.5339,20.6,1.001,0.751,0.6965,0.6859,0,333,363,0,349,0.0027,0.9994,0.5246,33.514,33.514,0.9333,0,3,37.365,1602,3,0.1526,0.0036,0.0036,347.4,367,348,34.512
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.24,0.1733,0.2814,0.2402,1.2734,1,1.0355,0.1997,3.0806,4.1706,0.757,90,0.2878,0.6301,78,106,117.43,55,0.0026,0.1508,0.1527,469000,1.0825,0.5456,0.6848,4.041,117000,166000,5,0.1452,1.1032,0,0.1529,5.3096,0.0001,1,1182,1.4228,0.0513,0.1568,0,0,0,0,1.8267,0,0.0001,0.5976,0.6241,9.4231,11.5,0.5923,0.2394,2,3814,2984,4.3665,3.0128,0.0002,0.0002,0,0,0,12.337
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0.3494,0.3191,0.3335,0.3887,1.0856,0.3907,1.3477,0.115,1.1029,0.9113,0.495,1507,0.3904,0.9479,1299,1979,1323.7,794,0.0323,0.0153,0.0374,2332,1.4364,0.1205,0.2805,0.3996,1287,1918,49,0.0047,0.7214,0,0.1855,0.9106,0.0062,0.6667,8.5568,0.7161,0.2099,0.2257,0.0002,0.0229,74,90,0.2158,82,0.0033,0.147,0.0669,7.4163,9.9523,0.5971,0.157,25,7.8075,3690,36.851,0.5281,0.0062,0.0062,81.842,90,82,11.324
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.0231,0.1699,0.0312,0.0407,1.0062,0.1579,1.7399,0.0824,1.5081,0.6042,0.9027,394,0.0486,0.413,265,483,312.8,209,0.0723,0.0001,0.0106,274000,2.37,0.1825,0.5797,0.4859,65604,154000,14,0,0.8594,0,0.0886,0.5864,0,0.3333,2324.1,0.8855,0.0355,0.3672,0,0,5082,5227,0.7771,5171,0.0001,0.5428,0.0207,4.9052,5.6699,0.0819,0.0001,12,2619,814,12.873,0.4694,0.0001,0.0001,5179.5,5167,5179.5,6.1564
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,0.001,0.0469,0.0017,0.0022,0.8293,0.0049,0.6562,0.1686,0,0.0799,0,4313,0.0032,0.6525,4268,4393,4275.3,4246,0,0.0769,0.1531,2343,3.3059,0,0.5521,0.0149,110,2343,3,0.0465,0.8583,0.2,0.2576,0.2172,0.0456,0.2623,8.553,0.8712,0.5605,0.3395,0.0007,0.0003,18,27,0,22,0.0455,0,0.0807,24.246,24.246,0.716,0.0007,2,9.4632,4393,2.8716,0.0127,0.0455,0.0455,21.98,27,22,24.699
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.2516,0.1758,0.28,0.3468,1.6672,0.9077,0.8697,0.2901,1.4746,3.588,1.5728,2920,0.3717,0.6464,2526,2936,2474.5,2233,0.2516,0.0884,0.2199,11382,2.0124,1.1012,0.3565,2.0952,3264,7504,4,0.0362,0.9283,0,0.4237,4.1986,0.0034,1,18.7,0.9248,0.1022,0.6756,0.0001,0,230,255,0.5168,242,0.0015,0.5653,0.2287,12.35,12.772,0.3993,0.1196,3,15.648,3011,3.909,0.18,0.0031,0.0031,241.37,254,241,14.666
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,0.1077,0.3196,0.1835,0.2438,1.3853,0.9546,0.5812,0.4336,0.355,0.4163,1.1351,457,0.3071,0.7665,412,612,457.78,396,0.2504,0.2266,0.4218,12014,2.6147,0.274,0.5842,0.4586,4500,10392,7,0.1027,0.8382,0,0.6242,0.4863,0.0018,1,38.223,0.8485,0.2234,0.7802,0.0003,0.0013,670,723,0.1561,694,0.0006,0.8042,0.2951,25.842,26.193,0.467,0.0634,5,42.157,1017,5.7271,0.2762,0.0009,0.0009,695.78,724,699,26.763
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0,0.0169,0,0,0.2652,0,0.0249,0.7961,0.0556,0.2179,0.2801,609,0,0.0273,535,3616,853.56,437,0.9286,0.7827,0.7962,43649,4.8797,1.379,6.3982,0.2114,760,42666,3,0.7708,0.9995,0.6667,0.8094,0.2102,0.0051,0.3544,24.328,0.9984,0.7474,0.8203,0.7339,0,306,338,0.023,323,0.0028,0.9286,0.1977,37.159,37.159,0.9176,0,3,13.291,3616,3,1.1533,0.0045,0.0045,323.59,343,324,39.782
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.0426,0.2285,0.0889,0.1222,0.7607,0.5382,0.5739,0.3999,0.0352,0.2958,0.2126,3987,0.1669,0.5953,3887,4005,3874.3,3818,0,0.1962,0.3973,2130,2.7326,0.0767,0.6776,0.2957,500,2114,4,0.0939,0.8451,0,0.5862,0.4076,0.0126,1,13.824,0.8577,0.3213,0.7095,0.0039,0.0081,97,117,0.0076,107,0.0062,0.948,0.2214,25.713,25.713,0.5521,0.0273,4,17.201,4005,4,0.022,0.0063,0.0063,106.72,117,107,27.38
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0.028,0.2004,0.0578,0.0589,1.4799,0.4998,0.6486,0.3557,4.6487,3.3066,1.3327,34,0.1189,0.7402,31,70,30.923,9,0.2604,0.1451,0.3508,768000,2.5401,0.6103,0.9183,3.187,267000,236000,9,0.0456,0.8984,0,0.538,3.28,0.0001,0.9692,2532.4,0.8807,0.1609,0.6406,0,0,11626,11717,2.2619,11687,0,0.7876,0.1025,2,2,0.3439,0.02,8,1948,92,8.809,0.805,0.0001,0.0001,11645,11645,11645,3
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.0467,0.2334,0.0918,0.1231,0.7117,0.8181,0.581,0.3915,0.0271,0.2901,0.162,13,0.1741,0.5872,10,16,10.981,8,0,0.2017,0.3838,63000,2.7181,0.0654,0.6594,0.2937,15000,62563,6,0.0864,0.834,0,0.5676,0.396,0.0004,1,320.06,1.0544,0.2215,0.7055,0,0.0017,3137,3204,0.007,3163,0.0002,0.9638,0.2271,32.385,43.286,0.2848,0.0275,5,902.33,33,5.0542,0.4027,0.0002,0.0002,2852.6,3247,3208,49.444
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.0011,0.0607,0.0599,0.0768,1.2345,0.5,0.1618,0.9325,0.0939,8.1473,0.7288,0,0.2036,0.6587,0,0,0,0,0.8674,0.9398,0.9922,2610000,3.871,2.7966,1.633,1.1306,172000,2580000,5,0.8248,1.1311,0,0.9991,6.445,0.0002,0.9918,66942,1.1956,0.252,0.9999,0,0,0,0,0.0116,0,0,0.9257,0.4235,0,0,0.372,0.0001,5,96826,0,5,0,0,0,0,0,0,0
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S161446644-14.cnf,1,0.0471,0.2336,0.0924,0.1245,0.7171,0.8452,0.5811,0.3919,0.0263,0.2919,0.1626,15,0.1781,0.5865,12,19,12.955,10,0,0.2024,0.383,54600,2.7222,0.065,0.6598,0.2955,13000,54218,6,0.085,0.8255,0,0.5674,0.4009,0.0005,1,220,0.9152,0.2351,0.7052,0,0.0009,2708,2802,0.007,2755.5,0.0002,0.9634,0.2266,30.875,42.786,0.3092,0.0277,5,553,31,5.0593,0.3372,0.0002,0.0002,2539.8,2813,2765,48.077
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,0.0138,0.1138,0.015,0.0162,0.9452,0.0186,0.0932,0.7946,0,0.1632,0.3209,110,0.0171,1.0013,97,143,99.128,85,0.9443,0.7644,0.8099,43754,2.5781,0.4568,0.1079,0.1927,4979,43754,7,0.7097,0.9864,0,0.8437,0.3737,0.0004,0.8125,182.83,0.9978,0.4571,0.8663,0.1221,0.0095,1793,1896,0,1853,0.0004,0.9469,0.6848,17.411,19.58,0.7181,0.0128,6,214.73,215,6.9402,0.3231,0.0004,0.0004,1825.8,1895,1867,21.293
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0.0201,0.1707,0.0406,0.0504,1.317,0.2305,1.2495,0.2004,1.2777,2.4417,1.1763,1856,0.0712,0.6047,1856,1856,1837,1818,0.176,0.0254,0.0736,113000,2.5187,0.2661,0.9119,3.2202,30537,78540,12,0.0058,0.9047,0,0.3264,4.3357,0.0001,0.8,1137.7,0.8568,0.1126,0.6598,0,0,2538,2645,0.436,2606,0.0001,0.609,0.0595,83.916,83.916,0.7065,0.0033,7,917.86,1856,8.8552,0.0103,0.0002,0.0002,2584.1,2634,2573,83.916
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.0068,0.2092,0.0196,0.0255,1.35,0.0865,0.7234,0.4468,0.5219,0.7945,1.0198,0,0.039,1.1196,0,0,0,0,0.6068,0.1477,0.3573,1630000,2.3615,0.4354,0.7286,0.875,382000,1200000,23,0.0616,1.4513,0,0.7937,0.8,0,0.75,70847,8.5328,0.3162,0.8876,0,0,0,0,0.3618,0,0,0.8893,0.1353,0,0,0.7946,0.0011,23,202000,0,23,0,0,0,0,0,0,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.0463,0.2338,0.0915,0.1247,0.7081,0.7255,0.575,0.3925,0.0242,0.2926,0.1566,49,0.1731,0.588,42,56,44.392,36,0,0.2079,0.3897,21000,2.7203,0.0639,0.6595,0.2957,5000,20880,5,0.0881,0.8278,0,0.5648,0.3981,0.0013,1,91.734,0.8464,0.2511,0.701,0.0002,0.0016,1026,1092,0.0057,1059,0.0006,0.9653,0.2254,32.047,36,0.3406,0.0274,5,146.33,93,5,0.3137,0.0006,0.0006,1061.6,1089,1060,38.444
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0,0.0267,0.0022,0,0.0891,1,0.1251,0.6464,0.1906,0.3245,0.4262,3377,0,0.0365,3377,3377,3377,3377,0.8831,0.6114,0.6517,482000,4.2265,1.2166,19.222,0.3872,14013,441000,22,0.5577,2.5947,0,0.6849,0.3223,0.0012,1,6120.7,1.0004,0.3926,0.7347,0.0494,0,4645,4802,0.0915,4717.5,0.0002,0.8831,0.0218,41.223,41.223,0.532,0,2,1253.6,3377,17.644,0,0.0003,0.0003,4167.5,4814,4737.5,41.223
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.1928,0.142,0.1934,0.1929,1.2368,0.2008,0.0061,0.8424,0.0833,0,0.4379,4773,0.2008,1.0194,4770,4875,4768.3,4735,0.8487,0.8428,0.8429,1197,0,1.0956,0.0241,0.1475,182,1183,3,0.834,0.9941,0,0.8431,0.3193,0.0438,0,1,0.9945,0.8938,0.8507,0.834,0.1855,61,78,0.0118,70,0.0119,0.8487,0,36.287,36.287,0.9306,0.1857,3,1.1034,4875,3,0.0108,0.022,0.022,69.646,78,70,36.469
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.0283,0.2107,0.0733,0.128,1.5341,0.2351,0.2732,0.6781,2.5456,4.7313,1.4639,1901,0.1569,1.0366,1757,1901,1497,1329,0.5209,0.6344,0.6994,273000,2.2121,1.0215,0.7693,2.0975,75528,101000,9,0.4492,0.9983,0,0.7774,6.4486,0.0003,0.991,1234.6,1.013,0.4026,0.8827,0.0011,0,7341,7603,1.6977,7467,0.0001,0.7464,0.3212,43.599,43.599,0.7948,0.0008,6,1329.8,1901,7.2523,0.2374,0.0002,0.0002,5561,7425,7395.5,46.525
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0222,0.1709,0.0308,0.0417,1.0358,0.2106,1.9019,0.0751,1.4339,0.5122,0.9173,316,0.0447,0.434,251,349,260.02,207,0.0806,0.0001,0.0044,210000,2.5571,0.1863,0.7284,0.5196,50073,120000,14,0,0.8424,0,0.0606,0.5013,0.0001,0.2727,1796.6,0.8095,0.0368,0.3646,0,0,3889,3973,0.747,3955.5,0.0001,0.5286,0.0189,5.4483,6.1803,0.1043,0.0007,13,1387,506,13.234,0.27,0.0002,0.0002,3935.3,3923,3923,7.0078
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0.0227,0.1341,0.079,0.1206,1.7915,0.439,0.4576,0.5529,4.7944,1.3359,1.6385,436,0.1482,0.7077,412,529,402.64,361,0.127,0.4146,0.6132,283000,3.1408,0.3926,0.8465,1.2956,95863,123000,9,0.1105,0.9096,0,0.7318,1.5948,0.0002,0.9658,728.4,0.9491,0.0388,0.8481,0,0,4328,4544,1.2967,4479.5,0.0001,0.4697,0.1757,9.2138,9.6223,0.1502,0.0004,6,794,599,7.4493,0.2228,0.0002,0.0002,3825.3,4548,4433,10.699
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.0149,0.1404,0.0548,0.0777,1.7781,0.3234,0.705,0.4043,5.4295,1.582,1.5535,1819,0.1137,0.5997,1237,1900,1407.6,1046,0.1765,0.1364,0.3712,285000,2.8215,0.4942,0.9293,1.3455,96095,106000,9,0.0497,0.9317,0,0.6997,1.2485,0.0002,0.8857,1039.3,0.9627,0.0867,0.8049,0.0002,0,4127,4229,1.681,4168,0.0001,0.5855,0.1131,13.562,13.562,0.6946,0,5,924.17,1900,7.8412,0.2676,0.0002,0.0002,3482.8,4204,4148,19.22
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0,0.0108,0.0052,0,1.1761,0.4929,0.1245,0.9587,0.1233,0.5461,0.4792,0,0.0001,0.7632,0,0,0,0,0.1475,0.995,0.9951,54220,2.7085,0.2387,8.7827,0.4722,583,47838,4,0.8955,0.9905,0,0.9951,0.8164,0.0032,0.992,20.566,0.9881,0.7243,0.9965,0.002,0,204,233,0.1334,219,0.0039,0.1487,0.9379,0,0,0.9536,0,3,14.415,0,3.2741,0,0.0088,0.0088,217.77,232,219,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001,0.5832,0,0,0.4506,4563,0.2296,0,4533,4571,4538.3,4522,0.8333,0.5831,0.5832,528,0,0.4472,0.0001,0.019,220,528,5,0.5831,0.9018,1,0.5832,0,0.0226,0.3333,4.3578,0.9304,0.6614,0.5833,0.583,0.2295,48,65,0,57,0.0091,0.8333,0.3333,34.453,34.453,0.8284,0.2295,4,7.6442,4571,4.6895,0.0048,0.0114,0.0114,56.893,66,57,35.318
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,0.0246,0.2195,0.0362,0.0471,1.2944,0.2799,0.7573,0.2783,1.9529,1.6876,1.1049,664,0.0533,0.7544,523,993,527.63,439,0.2989,0.0928,0.2192,538000,2.1363,0.6089,0.55,2.1062,180000,278000,16,0.0348,0.8665,0,0.4731,1.6966,0,0.9568,4110.3,1.3609,0.0578,0.5808,0,0,12883,12926,0.9382,12926,0,0.8358,0.0871,8.3647,8.3647,0.246,0.0185,9,11100,993,10.883,0.4223,0,0,0,0,0,12.265
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.0056,0.1665,0.0316,0.0444,1.7706,0.6708,0.5673,0.5148,1.3455,0.8045,1.4629,1227,0.0853,1.0769,1182,1449,969,882,0.5792,0.2507,0.5312,517000,3.3779,0.6355,1.1909,0.7054,120000,308000,72,0.0807,0.9513,0,0.7846,0.7103,0.0001,1,3002.2,0.9848,0.0544,0.8793,0.0002,0,16391,16609,0.676,16513,0,0.7211,0.1559,14.317,14.317,0.5932,0.001,52,4705,1449,63.29,0.3905,0.0001,0.0001,16598,16598,16598,15.376
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S884941173-092.cnf,1,0.001,0.0469,0.0017,0.0022,0.8535,0.0051,0.6626,0.1591,0,0.0911,0,4353,0.0033,0.6522,4285,4365,4269.3,4224,0,0.0773,0.1482,2343,3.4487,0,0.5942,0.0142,110,2343,3,0.0234,0.8582,0.2,0.2201,0.218,0.0456,0.2389,8.7264,0.8719,0.5591,0.3121,0.0024,0.0002,17,27,0,22,0.0455,0,0.076,23.881,23.881,0.7093,0.0007,2,9.6909,4365,2.8807,0.0158,0.0455,0.0455,21.968,27,22,24.446
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S115851319-100.cnf,1,0.0015,0.05,0.0029,0.0036,0.8312,0.0175,0.6823,0.1752,0,0.1014,0,43,0.0052,0.6476,36,49,38.459,32,0,0.0813,0.1574,22000,3.7044,0,0.6802,0.0873,1100,22000,3,0.0326,0.8419,0.2,0.2555,0.2334,0.0152,0.3617,47.774,0.8551,0.4774,0.3406,0,0.0003,195,227,0,211,0.0045,0,0.0836,48.091,52.636,0.5852,0.001,3,57.788,87,3,0.2649,0.0045,0.0045,210.32,223,210,55.355
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,0.0482,0.2336,0.0932,0.1253,0.7122,0.869,0.5799,0.3944,0.0263,0.2878,0.1601,10,0.1762,0.5877,8,15,8.7889,6,0,0.2045,0.3897,84000,2.7078,0.0641,0.6483,0.2912,20000,83408,6,0.0859,0.9115,0,0.5698,0.3962,0.0003,1,727.44,0.9435,0.2253,0.7087,0,0.0016,0,4309,0.0071,4242,0.0002,0.9639,0.2292,38.111,51.25,0.2639,0.0283,5,888.5,23,5.3689,0.4228,0.0002,0.0002,3192.3,4253,4230,57.4
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0049,0.0002,0.6888,0.0681,0,0.0382,0,3910,0.0001,0.6803,3823,3910,3773.5,3684,0,0.0321,0.0596,17000,4.2117,0,0.3628,0,200,17000,2,0.013,0.8664,0.1429,0.0985,0.1586,0.0117,0.1276,17.934,0.8684,0.627,0.1332,0,0,27,39,0,33,0.035,0,0.0335,56.34,56.34,0.7322,0.0001,2,17.783,3910,2,0.026,0.035,0.035,33.179,39,33,57.095
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0069,0.1,0.0525,0.0858,1.9957,0.4486,0.4244,0.6343,7.2442,1.4927,1.8101,838,0.0949,0.5352,615,1035,629,464,0.3922,0.4541,0.7195,119000,3.3081,0.8894,0.9659,1.0563,40042,48581,8,0.18,0.9724,0,0.8612,1.4463,0.0009,0.9259,181.51,0.9625,0.2012,0.8827,0.0016,0,1542,1613,1.4569,1576,0.0004,0.5228,0.1981,4.6703,18.141,0.4378,0.0002,5,121.34,1081,6.5426,0.3788,0.0009,0.0009,1539.6,1598,1566,30.038
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0505,0.2315,0.0599,0.0618,0.8703,0.1757,0.7436,0.2138,0.2173,0.9028,0.3627,1933,0.0929,0.6081,1827,1933,1536,1231,0.0138,0.0661,0.1444,18492,1.109,0.0999,0.3102,0.9719,4667,16563,15,0.0433,0.7703,0,0.3972,0.9593,0.0004,0.4,242.32,0.7384,0.0277,0.4373,0,0,635,674,0.1165,652,0.0005,0.9159,0.0756,26.096,26.096,0.1069,0.0455,10,165.28,1933,12.231,0.226,0.0008,0.0008,654.37,678,653.5,30.987
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,0.0463,0.2301,0.0893,0.1152,0.7325,0.418,0.5756,0.4051,0.0251,0.2972,0.1672,3980,0.1745,0.5895,3893,4003,3889.1,3863,0,0.2177,0.3948,1917,2.731,0.0657,0.6884,0.2905,450,1908,4,0.0914,0.847,0,0.5812,0.3915,0.0136,1,12.822,0.8572,0.3246,0.7293,0,0.0036,89,107,0.0047,98,0.0068,0.9617,0.2284,24.795,24.795,0.5635,0.0272,4,15.625,4003,4,0.019,0.0069,0.0069,97.788,107,98,25.258
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.0106,0.0592,0.0934,0.0389,1.7272,0.9752,0.1666,0.8253,0.1359,0.8253,1.4978,4437,0.4728,0.9228,4394,4437,3985,4301,0.5065,0.8274,0.874,11753,3.1732,0.6143,1.8734,0.8397,468,6961,4,0.7359,0.9924,0,0.8811,0.5452,0.0105,1,13.689,0.9917,0.5663,0.8859,0,0.0016,122,145,0.6884,133,0.0049,0.7477,0.6006,32.027,32.027,0.8189,0.0049,3,12.367,4437,3.8297,0.171,0.0083,0.0083,132.77,144,133,33.636
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.009,0.0409,0.0261,0.0351,1.0911,0.1794,0.9356,0.459,2.2979,0.9384,0.6593,229,0.0357,0.9623,212,294,152.8,53,0.798,0.0477,0.3443,779000,1.7012,0.5805,1.0978,0.9729,58560,434000,12,0.0136,0.982,0,0.9662,1.0281,0.0001,0.9388,789.8,1.1946,0.2453,0.967,0,0,5429,5626,0.7945,5517,0.0001,0.9008,0.4374,48.123,50.052,0.4276,0.0045,8,12624,294,9.8333,0.6563,0.0001,0.0001,3686.3,5497,5497,51.17
