@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC

@DATA
SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1,0.1,9,8.5274,25.8331,6230,6230,0.0111,4480.2,26.3287,25.6551,26.0733,8.8283,0.0111,26.3287,25.0345,70,0.0079,4414,4410,4410,4473,0.308,26.0736,4621,4621,0.006,70,12,9,12.1811,15,0.1
SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,0.028,34,22.1147,49.1828,21250,21250,0.0117,245.5556,51.8478,47.4836,48.7613,21.6434,0.0117,60.5242,46.1436,250,0.0024,181,172,160,220,0.2564,50.2093,253,889,0.0017,250,41,35,41.1992,48,0.028
SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,0.005,176,43.6109,56.8889,20000,20000,0.0123,43.1765,63.7419,52.9091,56.9524,54.5239,0.0207,71,50.6579,1000,0.0018,38,33,25,41,0.2384,60.3939,53,89,0.0009,1000,191,176,190.347,205,0.005
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S116041094-082.UNKNOWN.cnf,1,0.0069,88,14.2783,25.2045,1905,1917,0.0052,3919,26.7487,24.5595,24.8857,17.4117,0.0278,26.7487,24.2619,450,0.0073,3852,3813,3813,3873,0.1961,26.0533,4087,4087,0.0034,437,97,88,96.9515,106,0.007
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1300417189-038-UNKNOWN.cnf,1,0.0012,513,50.1327,33.7468,10438,10500,0.0006,111.9479,36.602,32.2137,33.5437,73.1025,0.0056,43.8699,31.019,2500,0.0016,93,86,72,102,0.246,34.6316,151,295,0.0006,2446,533,511,533.5,556,0.0012
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.0333,24,10.708,31.8982,3195,3195,0.0401,4162.8571,33.9579,30.6828,31.9136,11.834,0.0463,33.9579,30.3291,150,0.0106,4083,4069,4069,4091,0.2392,32.7783,4373,4373,0.0067,150,30,25,29.8073,35,0.0333
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,0.0333,25,10.7708,31.7502,3195,3195,0.0401,4156.2857,33.511,30.6602,31.6861,11.9235,0.046,33.511,30.1301,150,0.0113,4106,4067,4067,4113,0.2449,33.1266,4315,4315,0.006,150,30,24,29.7554,35,0.0333
SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,0.0067,131,34.5199,51.8948,15000,15000,0.014,63.5682,56.68,49.5306,51.8214,41.2789,0.0247,62.1416,47.6125,750,0.0023,55,50,45,61,0.2223,54.5915,81,116,0.0013,750,143,133,144.08,157,0.0067
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1,0.0001,6280,669.2,81.4076,125188,126000,0,5.6304,117.6667,63.3333,76.75,941,0.0007,183.5,55.2222,30000,0.0002,4,3,2,5,0.4784,92,9,17,0.0001,29254,6392,6270,6375.2,6419,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,0.04,20,9.9521,27.7751,2662,2662,0.0432,4221.7143,29.5745,26.53,28.147,11.0516,0.0466,29.5745,26.3638,125,0.012,4146,4085,4085,4179,0.2434,28.3651,4442,4442,0.0078,125,25,20,24.8243,30,0.04
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf,1,0.1,8,4.9726,13.6845,1065,1065,0.046,4547,13.9339,13.6138,13.7396,5.732,0.046,13.9339,13.3102,50,0.0254,4524,4498,4498,4549,0.3012,13.8244,4613,4613,0.0174,50,10,7,10.304,13,0.1
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.0077,78,10.749,24.5347,1690,1704,0.0065,3913.4286,27.5383,23.1629,24.3132,13.1458,0.0314,27.5383,22.3212,400,0.0101,3867,3798,3798,3917,0.2051,26.6058,4006,4006,0.0038,389,87,78,87.1743,96,0.0078
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,0.0012,509,51.3553,34.0645,10434,10500,0.0004,114.8298,37.0101,32.9125,34.0108,72.2686,0.0073,41.8952,31.0696,2500,0.0016,95,86,78,104,0.2071,35.202,151,310,0.0006,2442,533,512,531.416,560,0.0012
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,0.0001,0,818,87.2262,145976,147000,0,4.8696,132.6667,65.5556,80.8,3280,0.0006,223.5,57.5,35000,0.0002,3,2,1,5,0.9173,95.5714,9,11,0,34091,7397.5,7365,7412.75,7410,0.0001
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1,0.0333,25,11.0732,31.626,3195,3195,0.0401,4137.4286,33.0965,30.7122,31.3767,12.0019,0.0463,33.0965,30.455,150,0.0106,4089,4059,4059,4103,0.2404,32.5799,4249,4249,0.0063,150,30,25,29.7988,35,0.0333
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,0.0051,119,15.6197,32.9416,2542,2556,0.0039,3785.7143,38.9918,29.9754,31.3071,19.5925,0.0228,38.9918,29.0819,600,0.0087,3741,3678,3678,3773,0.2133,37.5723,3937,3937,0.0026,585,130,119,129.887,141,0.0052
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,0.0025,364,80.8171,75.3987,40000,40000,0.0063,18.05,89.75,67.85,74.5,107.045,0.013,112.1,61.85,2000,0.0009,14,12,10,17,0.2756,82.4706,24,37,0.0005,2000,384.5,364,382.634,400,0.0025
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1,0.0044,140,18.9802,36.7121,2968,2982,0.002,3695.7143,41.6061,34.6199,35.9181,23.916,0.0206,41.6061,33.3379,700,0.0051,3627,3574,3574,3711,0.2109,39.4894,3861,3861,0.0021,686,152,140,151.562,163,0.0044
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,0.0286,29,12.0894,35.8678,3727,3727,0.0386,4102.5714,38.404,34.3564,35.26,13.2915,0.0451,38.404,34.2725,175,0.0091,4024,3961,3961,4066,0.2372,37.4415,4332,4332,0.0051,175,34,29,34.5739,40,0.0286
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,0.0233,42,26.1168,52.255,25500,25500,0.0117,141.0571,55.3562,50.7515,51.7793,25.5496,0.0117,58.0568,49.6061,300,0.0024,124,112,101,134,0.2966,53.8136,165,304,0.0015,300,49,42,49.2554,57,0.0233
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1,0.1167,8,7.5861,22.6486,5340,5340,0.011,4496.2,22.9358,22.4301,22.6462,7.9633,0.011,22.9358,22.4251,60,0.0103,4458,4438,4438,4478,0.3196,22.8057,4563,4563,0.0082,60,10,8,10.4687,13,0.1167
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,0.0175,57,33.4939,58.8277,34000,34000,0.0117,83.6667,63.7031,56.1364,59.2564,33.7606,0.0117,66.4125,54.6923,400,0.0017,69,64,58,76,0.238,61.1546,106,173,0.0011,400,65,57,65.6032,75,0.0175
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,0.0051,120,17.7145,32.4875,2548,2556,0.0039,3802.2857,35.8637,31.1318,31.4986,22.2202,0.0212,35.8637,30.0643,600,0.0059,3702,3690,3690,3768,0.2063,35.478,3935,3935,0.0025,592,131,120,130.695,142,0.0051
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0.035,27,18.258,57.6275,17000,17000,0.0117,3868.75,58.4407,57.5996,58.1947,17.7363,0.0117,58.4407,56.2751,200,0.0033,3857,3504,3504,3964,0.2501,58.4407,4150,4150,0.0023,200,33,28,33.3207,39,0.035
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,0.0067,132,34.6474,51.3617,15000,15000,0.0143,63.6739,55.9,48.3793,51.463,41.7626,0.0249,64.6479,47.2344,750,0.002,55,49,39,62,0.2164,53.5645,77,126,0.0012,750,144,132,143.987,156,0.0067
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1,0.1,8,4.8146,13.7436,1065,1065,0.046,4521.6667,13.9802,13.5443,13.8156,5.683,0.046,13.9802,13.5316,50,0.0282,4501,4488,4488,4526,0.3013,13.8487,4567,4567,0.0201,50,10,8,10.3806,13,0.1
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1,0.0124,48,7.695,16.7271,1054,1065,0.0095,4079.5,17.3148,16.4347,16.748,9.3368,0.0512,17.3148,16.2872,250,0.018,4065,4026,4026,4091,0.2066,16.9373,4108,4108,0.0063,241,55,48,54.6257,62,0.0126
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1,0.0012,515,51.6649,34.3372,10457,10500,0.0006,112.2021,37.1443,32.5283,34.2772,74.7037,0.0054,41.6111,31.1068,2500,0.0016,90,82,76,104,0.205,36.0762,142,258,0.0006,2452,536,513,536.277,560,0.0012
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,0.0667,12,6.5993,18.6287,1597,1597,0.0451,4398.4286,19.2861,18.2332,18.5672,7.5329,0.0463,19.2861,18.1659,75,0.0175,4362,4301,4301,4394,0.2655,18.8635,4523,4523,0.0114,75,15,12,15.175,19,0.0667
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,0.0002,0,244.727,63.8007,62631,63000,0.0001,11.0631,78.7778,53,62.6471,1077.75,0.0011,119.2,48.4545,15000,0.0003,8,7,5,10,1.3078,73.7273,17,28,0.0001,14668,3189,3148,3199.09,3247,0.0002
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1,0.0102,58,10.2981,18.5407,1271,1278,0.0079,4041.4286,19.1711,18.0173,18.5093,12.1019,0.0378,19.1711,17.873,300,0.011,4009,3946,3946,4045,0.2038,18.9319,4096,4096,0.0051,294,65,58,65.4528,73,0.0103
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1,0.0056,109,16.7497,30.2651,2330,2343,0.0009,3834.2857,34.3024,28.2184,29.4018,21.604,0.0258,34.3024,27.6311,550,0.0064,3756,3699,3699,3822,0.1986,33.3395,3968,3968,0.0027,537,118,108,118.217,129,0.0057
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,0.0001,10713,2143,112.1312,208736,210000,0,2.9762,179,77,101.5,2545,0.0004,350,54,50000,0.0001,1,1,1,2,0,130,5,12,0,48819,10595,10587,10599.3,10595,0.0001
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,0.0001,8557,1659.25,108.0263,166873,168000,0,3.6923,168,72.5,94.6667,1209,0.0005,344,58.6667,40000,0.0001,2,1,1,3,0,124.6667,6,11,0,38998,8521.5,8429,8520,8575,0.0001
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1,0.0778,12,10.6327,31.3117,8010,8010,0.0111,4366,32.1364,31.0702,31.3703,10.5873,0.0111,32.1364,30.4653,90,0.007,4316,4269,4269,4346,0.2888,31.5162,4486,4486,0.0047,90,15,12,15.3145,19,0.0778
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1,0.0778,12,10.3133,31.1373,8010,8010,0.0111,4356.6,31.6884,30.9174,31.0901,10.4817,0.0111,31.6884,30.5864,90,0.0067,4276,4231,4231,4364,0.294,31.404,4464,4464,0.0047,90,15,12,15.3776,19,0.0778
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,0.0778,12,10.6728,31.2291,8010,8010,0.0111,4385.25,31.7309,31.3398,31.3666,10.7352,0.0111,31.7309,30.4791,90,0.0071,4321,4252,4252,4438,0.2949,31.7309,4530,4530,0.005,90,15,12,15.4342,19,0.0778
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0.035,27,18.5308,57.1574,17000,17000,0.0117,3851.25,59.3547,56.5191,57.2652,18.1456,0.0117,59.3547,55.4906,200,0.0031,3844,3745,3745,3855,0.2645,59.3547,3961,3961,0.0021,200,33,27,33.3577,39,0.035
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1,0.0088,68,10.8473,21.7233,1482,1491,0.0074,3985,23.5926,20.9809,21.5252,12.9207,0.0364,23.5926,20.0058,350,0.0121,3881,3824,3824,4012,0.2029,22.6323,4137,4137,0.0044,341,76,68,75.7286,84,0.0089
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,0.0175,56,32.919,59.1539,34000,34000,0.0117,84.2105,64.1786,56.8861,59.3429,33.5882,0.0117,66.4595,53.6622,400,0.0016,70,61,54,79,0.2352,61.6522,123,162,0.0011,400,67,58,66.7287,76,0.0175
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,0.0047,130,18.6235,35.4339,2758,2769,0.0015,3707,40.4457,32.9057,34.2142,23.0445,0.0174,40.4457,32.1799,650,0.0058,3659,3616,3616,3689,0.2094,39.2617,3813,3813,0.0024,638,142,130,141.451,152,0.0047
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,0.0875,10,9.5423,28.4698,7120,7120,0.0111,4391.6,28.9,28.3871,28.4302,9.6808,0.0111,28.9,27.9378,80,0.009,4344,4308,4308,4345,0.2995,28.6938,4519,4519,0.0055,80,14,10,13.7107,17,0.0875
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,0.035,27,18.0768,57.6355,17000,17000,0.0117,3911.5,58.9557,57.2082,57.2265,17.8137,0.0117,58.9557,57.1517,200,0.0029,3805,3771,3771,3961,0.2548,58.9557,4109,4109,0.002,200,33,27,33.3796,39,0.035
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1,0.005,177,43.8547,56.8542,20000,20000,0.0122,44.4792,64.2333,53.2727,57.2,55.7736,0.0205,70.9677,50.3,1000,0.0016,37,33,29,43,0.2187,60.3953,57,89,0.001,1000,188.5,175,189.427,204,0.005
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,0.0033,271,62.3175,67.2516,30000,30000,0.0088,25.0256,77.1739,61.5833,68.3333,79.8798,0.0148,93.4,54.5333,1500,0.0011,21,18,14,25,0.25,72.7059,33,51,0.0006,1500,287,267,286.437,304,0.0033
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,0.0875,10,9.584,28.6991,7120,7120,0.0111,4387,29.1843,28.3688,28.6805,9.8045,0.0111,29.1843,28.3176,80,0.007,4342,4276,4276,4370,0.2979,28.9442,4477,4477,0.0054,80,14,10,13.7379,17,0.0875
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,0.005,176,43.0786,56.8166,20000,20000,0.0119,42.93,63.54,53.5581,56.6585,53.1085,0.0216,72.4333,50.5313,1000,0.0018,35,32,28,41,0.2217,59.9211,60,80,0.0009,1000,192,176,191.524,208,0.005
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,0.0233,42,26,52.015,25500,25500,0.0117,144.875,54.7886,50.6385,51.9623,25.7787,0.0117,60.5339,48.7311,300,0.0022,122,114,101,135,0.2481,53.8148,171,354,0.0015,300,50,43,49.9278,57,0.0233
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,0.0012,506,50.045,34.3203,10396,10500,0.0006,113.1875,37.625,32.9,33.8817,72.3004,0.0064,42.0718,31.6604,2500,0.0018,94,85,69,106,0.2573,35.6111,137,296,0.0006,2425,528,509,526.6,551,0.0013
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,0.0001,0,1467.25,96.3732,166818,168000,0,3.8736,137.2,72.25,90.2,7104,0.0005,237,56.1667,40000,0.0001,2,1,1,4,1.0078,110.5,7,9,0,38960,8480,8369,8484.5,8488,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,0.04,20,9.8475,27.6843,2662,2662,0.0421,4241.5714,29.7433,26.922,27.2611,10.9694,0.0466,29.7433,26.57,125,0.012,4175,4170,4170,4195,0.2465,28.0779,4425,4425,0.0075,125,25,20,24.9705,30,0.04
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,0.0087,68,10.9107,21.4885,1484,1491,0.0027,4010.1429,23.0412,20.5865,21.2707,13.0271,0.0418,23.0412,20.5205,350,0.0094,3931,3930,3930,3979,0.2042,22.0027,4123,4123,0.0041,343,76,68,76.0461,84,0.0089
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,0.0667,12,6.6333,18.7958,1597,1597,0.0451,4402.8571,19.9305,18.3449,18.8091,7.5723,0.0463,19.9305,18.0614,75,0.0207,4376,4360,4360,4390,0.2702,19.0787,4478,4478,0.0118,75,15,12,15.1687,19,0.0667
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,0.0333,24,11.6795,31.5972,3195,3195,0.0407,4137.8571,33.464,30.3013,31.4988,12.8063,0.046,33.464,29.9544,150,0.011,4074,4072,4072,4123,0.241,32.7715,4259,4259,0.0062,150,30,24,29.692,35,0.0333
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,0.0175,58,33.3347,58.4358,34000,34000,0.0117,80.7317,62.8621,56.4667,57.8929,33.3785,0.0117,69.3974,54.5244,400,0.0016,68,62,53,78,0.2302,60.4643,101,161,0.0011,400,67,57,66.5633,76,0.0175
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.0061,99,12.1907,29.0364,2114,2130,0.0028,3818.2857,32.6272,27.7465,28.2437,15.0419,0.0274,32.6272,26.7719,500,0.0085,3767,3683,3683,3814,0.2111,31.4763,3927,3927,0.0032,489,109,100,109.454,119,0.0062
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1,0.0068,89,14.1314,27.0555,1911,1917,0.0052,3894.1429,31.2031,25.1343,26.81,17.4759,0.0246,31.2031,24.1423,450,0.0084,3849,3763,3763,3866,0.2021,29.6136,4018,4018,0.0034,444,98,89,98.5697,108,0.0068
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.0041,150,20.1024,37.8903,3181,3195,0.0031,3452.875,40.1746,36.7254,38.5388,25.5112,0.0173,40.1746,36.241,750,0.0069,3490,3001,3001,3523,0.2068,39.3509,3641,3641,0.0021,734,162,150,162.308,175,0.0041
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,0.1,9,8.2836,25.7529,6230,6230,0.0111,4470.4,26.1174,25.6176,25.8155,8.5737,0.0111,26.1174,25.2834,70,0.0083,4406,4400,4400,4451,0.3095,25.9303,4574,4574,0.006,70,12,9,12.0653,15,0.1
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0.1,8,4.6833,13.8277,1065,1065,0.046,4552.8333,13.9573,13.7306,13.898,5.5447,0.046,13.9573,13.7216,50,0.0272,4542,4515,4515,4549,0.299,13.9236,4596,4596,0.0168,50,10,8,10.4178,13,0.1
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,0.05,16,7.5933,23.3727,2130,2130,0.0427,4308.1429,24.9246,22.4897,23.5281,8.5078,0.0465,24.9246,22.3893,100,0.0164,4244,4232,4232,4297,0.2592,23.7837,4457,4457,0.0095,100,20,16,20.2004,25,0.05
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1,0.0077,78,10.3895,24.4159,1691,1704,0.0059,3886.2857,26.5574,23.8928,24.2113,12.6211,0.0308,26.5574,22.2673,400,0.0095,3810,3785,3785,3846,0.2103,25.3668,4083,4083,0.004,391,87,78,86.788,96,0.0078
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.0003,2096,166.526,53.5382,41691,42000,0,19.0702,64.4737,47.2222,53.3333,385.118,0.0018,78.65,42.5,10000,0.0005,14,11,8,18,0.7464,59.2105,28,46,0.0002,9742,2129,2085,2130.37,2167,0.0003
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1,0.0051,118,16.8465,31.3772,2540,2556,0.0039,3838.4286,35.0284,29.1273,30.6905,20.9955,0.0224,35.0284,29.0922,600,0.0075,3735,3713,3713,3779,0.2371,34.004,4084,4084,0.0025,584,129,118,128.775,139,0.0052
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1,0.0121,48,8.0803,17.7178,1063,1065,0.0094,4094.8571,19.5284,17.2608,17.5002,9.7989,0.0423,19.5284,16.1388,250,0.0122,4063,4063,4063,4100,0.2024,18.3981,4120,4120,0.0062,247,55,48,55.068,62,0.0122
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,0.0087,69,10.2387,21.9619,1485,1491,0.0027,3940.5714,23.279,21.1207,21.6557,12.3161,0.0343,23.279,20.8942,350,0.0108,3895,3894,3894,3941,0.2076,23.1896,4056,4056,0.0046,344,77,69,76.7786,85,0.0088
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,0.0667,12,6.2023,18.8577,1597,1597,0.0445,4430.4286,19.7641,18.4737,18.7867,7.2005,0.0463,19.7641,18.3045,75,0.0169,4391,4370,4370,4417,0.267,19.0552,4505,4505,0.0119,75,15,12,15.2666,19,0.0667
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,0.0001,0,504.833,81.7542,104344,105000,0,6.4898,114,68.6364,81,1476.33,0.0007,147.25,50.9167,25000,0.0002,4,3,2,5,0.9865,95.8,12,16,0.0001,24371,5281.5,5238,5299.17,5372,0.0001
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.0077,78,11.7781,25.0119,1695,1704,0.0059,3942.4286,28.9345,23.9381,24.3153,14.6622,0.0307,28.9345,21.6334,400,0.0088,3895,3890,3890,3908,0.2098,27.1845,4049,4049,0.0037,390,87,77,86.5795,96,0.0078
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,0.0875,10,9.4993,28.385,7120,7120,0.0111,4386.8,28.9784,28.185,28.2442,9.6756,0.0111,28.9784,28.123,80,0.0077,4328,4324,4324,4335,0.3,28.3946,4494,4494,0.0057,80,14,10,13.7078,17,0.0875
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,0.05,16,6.9566,23.4401,2130,2130,0.0437,4287.7143,25.3549,22.6406,23.5055,7.9162,0.0465,25.3549,22.2676,100,0.0164,4228,4207,4207,4252,0.2618,23.7566,4396,4396,0.01,100,20,16,20.2583,25,0.05
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,0.0062,97,12.9986,28.1771,2111,2130,0.0047,3878,30.6965,26.8496,28.0243,16.0746,0.0369,30.6965,25.6268,500,0.0076,3845,3793,3793,3866,0.2108,29.6004,3986,3986,0.0031,481,106,97,106.557,116,0.0064
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,0.0048,127,19.0931,33.4392,2742,2769,0.0036,3728.2857,36.7992,31.7103,32.2231,24.0929,0.0212,36.7992,31.6993,650,0.0055,3652,3649,3649,3689,0.2037,36.769,3880,3880,0.0023,630,139,128,138.648,150,0.0048
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,0.0041,151,19.3264,32.0603,3182,3195,0.0031,1638.5,42.3432,29.06,30.2593,24.6381,0.0195,45.0194,26.5667,750,0.005,1015,907,891,1162,0.2136,36.159,3275,3560,0.0021,736,162,150,162.655,175,0.0041
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,0.0047,129,16.5366,34.9412,2752,2769,0.0036,3787.2857,40.3241,32.6969,33.7166,20.8806,0.02,40.3241,31.3497,650,0.0073,3709,3699,3699,3723,0.2145,39.4885,4042,4042,0.0024,632,140,129,140.283,152,0.0048
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1,0.0044,139,21.6443,35.7234,2968,2982,0.0034,3660.8571,39.7428,33.4204,34.8265,27.9305,0.0179,39.7428,33.3335,700,0.0051,3548,3513,3513,3661,0.2059,39.3315,3865,3865,0.0022,685,151,139,150.77,162,0.0044
