@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
./SAT03/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,0.9532,0.713,0.7851,0.4767,0.4565,0.0803,0.955,0.649,2.6307,0.0005,0.7338,294.556,2.848,0,186.636,0.0019,0.1742,27.0885,36,0.8136,21.1356,28.1515,0.1601,23.5873,3.7458,0.8269,72812,72.4,20.1139,0.4645,15.0746,72812
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.0203,0.3379,0.0174,0.4113,0.2788,0.9369,0.0205,0.6902,2.6207,0.0444,0.0131,9.8629,13.4842,0.2347,5.971,0.054,0.4565,13.9981,16.1796,0.4159,12.9027,15.0387,0.0006,13.9003,9.5469,0.3005,96618,16.8637,12.5008,0.3684,9.8761,146535
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0.9742,0.9742,0.8796,2.1832,0.8801,0.0253,0.9742,0.9563,2.8969,0.0035,0.8639,364.852,51.6619,0.0278,16.6618,0.0571,1.858,83.3543,93.3214,0.8962,76.4333,93.3214,0.832,89.9881,43.9585,0.8992,147105,93.3214,73.6742,1.3576,73.6742,148400
./SAT09/CRAFTED/modcircuits/mod3block_2vars_11gates_u2_autoenc.cnf,1,0.9725,0.9725,0.879,1.7007,0.8987,0.0238,0.9725,0.9596,2.7913,0.0086,0.8652,6.7953,25.0503,0.0455,10.2306,0.0952,14.0629,54.5767,64.3721,0.891,48.266,57.5667,0.8389,53.0811,24.0516,0.8913,24913,70.3538,48.1419,0.9593,46.429,25396
./SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.2051,0.698,0.6406,0.5989,0.1271,0.4244,0.8122,0.634,2.6643,0.0099,0.1091,19.3266,1.5776,0.0055,19.7369,0.0171,0.216,20.3294,28.4135,0.71,16.7072,23.3481,0.0045,18.8098,0.9042,0.8354,11563,34.4604,14.0307,0.1555,12.5036,11563
./SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,0,0.5072,0.0033,0,0.8016,1.7615,1,0.9599,0.2274,0.0435,0.001,1.1078,0.7671,0,2.7011,0.0226,0.5343,21.2634,23.7133,0.0353,20.0839,21.6007,0,21.2852,0.4579,0.0146,276,23.7133,19.0545,0.0304,19.0545,276
./SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.104,0.3576,0.1712,0.2366,0.1505,0.6159,0.2202,0.4805,1.119,0.045,0.1563,72.9698,0.8,0.1365,66.1741,0.0047,0.2388,34.9264,37.5572,0.5539,35.4696,37.5572,0.0034,37.1414,0.4368,0.7183,10087,37.5572,29.5374,0.1491,29.5374,11158
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.2415,0.5526,0.0756,0.9928,0.1206,0.9193,0.5521,0.499,2.1954,0.2471,0.0283,16.3016,1.3709,1.8421,14.0239,0.0289,0.2026,16.9642,21.9515,0.2752,15.7147,18.7361,0.0003,16.0341,0.3977,0.2055,5950,21.9515,14.9793,0.0787,14.9793,10377
./SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.8333,0.6713,0.5832,0.4472,0.6788,0.0001,0.8333,0.8349,0,0.0139,0.5831,3.708,1.1278,0,6.4189,0.0278,0.2429,33.3541,37.3144,0.5832,32.0081,35.2104,0.5831,33.3253,0.6079,0.5832,432,37.3144,29.6164,0.0066,29.6164,432
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0.962,0.962,0.8591,1.9397,0.8803,0.0268,0.962,0.9519,3.1807,0.0046,0.843,29.3121,41.4118,0.0347,18.1284,0.0718,0.0955,68.7286,83.6955,0.8708,60.607,83.6955,0.7394,72.6622,45.5226,0.8754,81400,83.6955,57.9496,1.2444,57.9496,82294
./SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,0.9797,0.7483,0.8884,1.9141,0.9308,0.0242,0.9797,0.978,2.8978,0.0055,0.8732,9.0903,40.1438,0.0345,9.6503,0.0714,0.0955,87.0601,112.3763,0.907,86.7222,112.3763,0.8589,87.2537,31.5407,0.9135,71848,112.3763,61.888,1.3776,61.888,72688
./SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.0909,0.7727,0.5993,0.6205,0.9998,0,0.0909,1,0,0.0447,0.5993,0,3.2192,0.3333,0,0.0952,0,0,0,0.5993,0,0,0.5992,0,3.2254,0.5993,1386,0,0,0,0,1554
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,1,0.9855,0.9855,0.9743,2.4659,0.8806,0.0601,0.9855,0.9306,3.2003,0.0016,0.9493,6885.9,94.8668,0.02,41.0714,0.0408,0.1247,111.8842,149.3404,0.9762,99.6667,119.125,0.0942,106.0179,106.152,0.9935,580131,149.3404,86.5327,1.5597,86.5327,582679
./SAT03/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,0.9798,0.7508,0.8942,1.9099,0.8884,0.018,0.9798,0.9462,3.1132,0.0057,0.8817,11.8442,39.9959,0.0345,44.2013,0.0741,9.9717,74.6724,78.8059,0.9039,72.2411,76.037,0.848,75.3163,41.3569,0.9059,67460,80.8254,70.5017,0.3368,68.7101,68270
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0.9723,0.7269,0.8895,1.8311,0.9643,0.0203,0.9723,0.9826,2.8225,0.009,0.8816,2.4321,36.1181,0.0345,7.0886,0.1333,13.0641,100.629,139.8061,0.9037,82.1311,139.8061,0.8698,119.633,30.3554,0.9039,31512,139.8061,60.9457,0.8272,60.9457,31962
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p30-s67876261.cnf,1,0.9772,0.9772,0.8835,2.3039,0.8917,0.0374,0.9772,0.9564,3.3837,0.0029,0.8561,21.8039,61.7148,0.0251,1091.88,0.0514,6.452,98.0937,120.516,0.9003,86.0426,108.375,0.766,102.6667,60.9642,0.9053,211251,120.516,80.6255,1.7532,79.7544,212885
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1375c111739g6.cnf,1,0.0236,0.4588,0.0003,0.3084,0.2863,1.2961,0.0236,0.8424,1.5106,0.0807,0.0001,12.7195,15.0293,0.5856,8.2423,0.0552,0.3831,20.3644,24.263,0.3005,18.5427,22.834,0,20.9361,14.9912,0.0764,53231,24.263,15.9327,0.1756,15.9327,118394
./SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,0.0069,0.7517,0.3263,0.5807,0.6057,0.1553,0.0069,0.6509,0,0.0042,0.314,253.591,20.2505,0.3333,285.211,0.0084,0.6413,30.681,32.3426,0.3498,29.0075,31.7579,0.0046,31.03,15.2414,0.3542,205632,35.8509,28.5201,0.9679,27.1445,207536
./SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0,0.5262,0.2135,0.0527,0.3172,0.5608,0.9752,0.5474,3.3924,0.0099,0.1135,14.6103,0.9037,0.0204,18.2723,0.0085,0.426,33.2907,39.0994,0.4124,30.6762,35.7598,0.0013,32.1927,0.3157,0.4024,2537,39.0994,30.5214,0.0177,30.5214,2550
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v945c61409g3.cnf,1,0.932,0.932,0.7942,1.4728,0.8194,0.0193,0.932,0.9193,2.8704,0.0056,0.7848,56.6402,27.8905,0.05,14.8773,0.0433,0.175,81,81.7881,0.8049,80.2119,81.7881,0.7687,81.7881,32.1558,0.8049,60464,81.7881,80.2119,0.8866,80.2119,61409
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0,0.2633,0.0032,0.1374,0.2153,1.5117,0,0.5099,0.7809,0.0257,0.0004,25.4923,1.5766,0,25.2627,0.0184,0.1401,29.3885,36.0594,0.0395,30.2928,33.6694,0,32.7262,1.0198,0.0139,2332,36.0594,8.3323,0.3559,8.3323,2332
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-6_2071.cnf,1,0,0.1004,0.3465,0.518,0.3881,0.4989,0.5344,0.5309,3.9728,0.0114,0.1487,58.8889,7.3162,0.5753,56.1184,0.0114,0.6314,32.5177,42.5749,0.5754,29.7064,31.2816,0.0003,30.8787,3.6188,0.6006,88301,46.2862,28.5506,0.4055,28.3547,158884
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2400c266431g3.cnf,1,0.935,0.935,0.799,1.4697,0.746,0.0194,0.935,0.9192,2.7927,0.0055,0.7895,27.7963,27.2878,0.05,17.2473,0.0433,1.7082,59.1435,86.0404,0.8092,47.8174,78.5671,0.7628,50.9157,31.7811,0.8091,60159,86.0404,41.139,0.7931,41.139,61409
./SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.8678,0.8678,0.7821,1.1841,0.9026,0,0.8678,0.9352,0,0.031,0.7821,0.4731,2.0881,0,1.314,0.125,0.5661,0,0,0.7821,0,0,0.7821,0,1.6108,0.7821,484,0,0,0,0,484
./SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0.9235,0.9235,0.8576,1.663,0.9133,0,0.9235,0.9309,0,0.0105,0.8576,2.0751,3.1342,0,3.0925,0.0714,3.0013,132.9823,132.9826,0.8576,132.982,132.9826,0.8576,132.9826,2.4473,0.8576,2562,132.9826,132.982,0.0071,132.982,2562
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0,0.1911,0.0098,0.0431,0.5613,0.8221,0.0006,0.7223,0.8816,0.0227,0.0024,6.9131,1.1968,0,8.5144,0.0227,0.3406,44.8123,46.2724,0.0235,43.8499,45.7533,0.0001,44.6987,0.6477,0.0192,3432,46.2724,43.7532,0.0393,43.7532,3432
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g9.cnf,1,0.9534,0.9534,0.85,1.8777,0.8431,0.1853,0.9534,0.8934,2.625,0.0021,0.6877,163.536,44.148,0.0323,30.05,0.0262,0.3541,77.0387,79.604,0.8477,73.4128,78.8261,0.1451,77.3276,56.0238,0.8978,264031,112.55,65.9646,0.2905,59.4113,266431
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.9787,0.9787,0.863,2.3189,0.8938,0.1398,0.9787,0.9431,2.9191,0.002,0.7108,367.591,86.8379,0.0232,48.5625,0.0474,0.1256,90.7863,107.25,0.8765,88.9077,106.1359,0.3765,91.2344,100.697,0.9204,407186,107.25,71.067,1.4709,71.067,409171
./SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0.899,0.899,0.7183,1.0872,0.595,0.0442,0.899,0.8453,3.1317,0.006,0.7006,38.0049,13.9961,0.0833,21.908,0.0256,0.1869,39.3412,59.9943,0.7422,34.2316,44.9173,0.659,39.5772,16.2065,0.7424,33196,59.9943,27.5694,0.6295,27.5694,34275
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,0.0098,0.073,0.6805,1.1667,0.6712,0.0921,0.927,0.8191,3.5623,0.0234,0.6677,25.1441,27.8847,0,18.9212,0.0906,4.1296,44.8154,45.2403,0.7211,44.3904,45.2403,0.6365,45.2403,30.9129,0.7013,34289,45.2403,44.3904,0.0191,44.3904,34289
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g5.cnf,1,0.9474,0.9474,0.8037,1.7418,0.8349,0.0421,0.9474,0.9416,2.6752,0.0027,0.7782,43.8333,40.591,0.037,258.667,0.0302,5.6891,66.8732,86.4242,0.828,59.8613,67.3953,0.7176,62.4348,46.979,0.831,169335,106.7667,58.1702,0.3189,58,171155
./SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,0,0.0108,0.0793,0.0155,0.5359,0.4027,0,0.6233,1.7102,0.0972,0.0468,10.5,1.3847,0,11.2556,0.0714,0.2247,19.1973,20.8818,0.1178,18.6471,19.653,0.0412,18.7282,0.7819,0.1324,58376,20.8818,18.3231,0.1258,18.3231,58376
./SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,0.0062,0.7515,0.3114,0.5803,0.5788,0.1558,0.0062,0.6277,0,0.0037,0.2999,342.6,22.0749,0.3333,346,0.0075,0.0253,32.045,37.5557,0.3396,28.7243,36.4672,0.0043,30.4337,18.2245,0.3405,257488,37.5557,28.154,0.8693,28.154,259616
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,0,0.5,0,0,0.3409,0,0,0.3462,0,0.0004,0,3073.5,0.9995,0,1968,0.0001,0,89.0583,141.5,0,64.6667,116,0,71.6,1.4417,0,708168,155,54.375,0.6716,47.8,708168
./SAT02/handmade/zhang-lintao/xor-chain/x1_80.shuffled.cnf,1,0,0.3339,0,0.0858,0.9798,0,0.1266,0.9978,0,0.0253,0,1.0464,1.0815,0.4167,3.0502,0.0238,0.6593,31.6565,38.8774,0,28.9112,36.0205,0,30.6857,0.7377,0,632,38.8774,26.6047,0.1213,26.1054,634
./SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0,0.5,0.0033,0,0.799,1.682,1,0.9613,0.2415,0.0285,0.0012,1.1066,0.7227,0,2.7662,0.0196,0.5482,21.841,25.0658,0.031,21.1119,21.7552,0.0001,21.351,0.426,0.0121,316,25.0658,20.31,0.0507,20.31,316
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.926,0.926,0.7805,1.3894,0.8242,0.0198,0.926,0.9343,2.8324,0.0069,0.7713,27.0925,24.2802,0.0556,14.9565,0.0486,3.0278,59.7482,82.8567,0.7912,48.8493,66.7435,0.7463,57.7045,28.427,0.7908,42889,82.8567,45.4611,0.9599,45.4611,43649
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q663-n40-p15-s72490337.cnf,1,0.9824,0.9824,0.896,2.2384,0.9206,0.0341,0.9824,0.9807,3.3761,0.0023,0.8699,28.641,72.3544,0.0249,1554.67,0.051,5.6544,83.5271,100.6957,0.9118,74.5537,89.64,0.8031,86.8261,68.3338,0.9152,254389,100.6957,71.4644,0.9432,68.9669,256038
./SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,0,0.5376,0.0027,0,0.7838,1.8056,1,0.9624,0.2137,0.0242,0.0009,1.1284,0.6674,0,2.7727,0.0166,0.573,24.8743,31.4966,0.0271,22.5579,24.5514,0,23.7544,0.3967,0.0098,372,31.4966,22.4748,0.0726,22.1561,372
./SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,0.9658,0.9647,0.8182,0.5154,0.0843,0.0916,0.968,0.3438,3.1617,0.0003,0.7566,811.4,6.5932,0,936.6,0.0015,0.0791,15.0276,20.9548,0.8441,12.1111,18.2261,0.028,16.2948,1.9607,0.8629,284829,30.8462,7.1429,1.225,4,284829
./SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-log.shuffled-as.sat03-137.cnf,1,0,0.0107,0.0264,0.0172,0.6165,0.809,0,0.7248,1.4595,0.1442,0.0017,4.4525,1.946,0,5.3724,0.1333,0.2406,19.2905,23.4867,0.1226,18.3687,20.0795,0.0004,18.8656,1.172,0.1475,25452,23.4867,17.3901,0.105,17.3901,25452
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.9252,0.9252,0.7788,1.3906,0.8202,0.0197,0.9252,0.9206,2.7815,0.0063,0.7698,25.0514,24.5001,0.0556,12.6667,0.0486,0.2013,57.5772,71.827,0.79,48.464,67.6874,0.7454,52.6025,28.6976,0.7899,42889,72.1275,46.4618,0.7253,45.1425,43649
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0,0.5,0,0,0.344,0,0,0.4786,0,0.0138,0,18.2654,1.0373,0,21.7803,0.0079,0.2333,29.9583,32.7683,0,28.8949,31.8975,0,29.1333,0.3731,0,4478,32.7683,27.9644,0.0169,27.9644,4478
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p15-s80450670.cnf,1,0.9843,0.9843,0.9797,2.677,0.9236,0.0537,0.9843,0.9629,3.3562,0.0012,0.9641,3650.67,141.382,0.0174,17107.2,0.0354,2.8186,105.4726,135.2222,0.9809,87.8,118.1111,0.2064,106.4444,146.78,0.9938,970955,138.8571,83,0.7785,75.375,974465
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0.9258,0.9258,0.7805,1.3926,0.8223,0.02,0.9258,0.9343,2.8374,0.0061,0.7702,22.1683,24.2421,0.0556,49.6294,0.0486,13.1308,49.3719,54.6644,0.7908,46.5436,50.7221,0.7434,47.4171,28.4488,0.7903,42889,67.1581,44.7418,1.3824,42.3344,43649
./SAT11/crafted/skvortsov/battleship/battleship-10-17-sat.cnf,1,0.8844,0.8844,0.8147,1.2845,0.8884,0,0.8844,0.9121,0,0.022,0.8147,1.5387,2.4561,0,2.4871,0.1,0.3175,67.7621,69.3069,0.8147,67.1763,69.3069,0.8147,68.4646,1.9042,0.8147,865,69.3069,66.1004,0.004,66.1004,865
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.897,0.6632,0.8846,1.4088,0.9142,0.0045,0.897,0.9396,0,0.0105,0.88,1,4.5762,0.0556,1.2808,0.1,9.9459,78.2146,89.0019,0.8845,61.4895,89.0019,0.8749,84.1525,4.7498,0.8847,3610,89.0019,61.4895,0.0132,61.4895,3630
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0.9322,0.9322,0.7945,1.4782,0.8191,0.0186,0.9322,0.937,2.8278,0.0051,0.7858,27.4315,26.9294,0.05,93.8012,0.0433,11.0332,65.494,81.5378,0.8049,55.7685,75.9308,0.769,59.0286,31.9688,0.8043,60464,91.9697,54.0882,0.9379,51.2383,61409
./SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.0053,0.4777,0.1848,0.1208,0.1082,0.6238,0.8925,0.3542,3.4575,0.0092,0.0775,23.8656,0.7752,0.1939,24.5913,0.0066,0.2982,29.0122,32.6405,0.3887,28.0805,31.011,0.0004,29.318,0.2326,0.3799,3795,32.6405,23.8517,0.1729,23.8517,4103
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_462.cnf,1,0.0027,0.08,0.6662,1.1401,0.6992,0.0955,0.92,0.8216,3.3377,0.026,0.6562,20.1135,25.538,0,13.3454,0.0952,0.272,55.0988,59.1153,0.7115,47.6273,59.1153,0.646,58.5537,29.008,0.693,28738,59.1153,47.6273,0.0451,47.6273,28738
./SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0.0047,0.7512,0.1834,0.5796,0.5435,0.5254,0.0047,0.5843,0,0.0029,0.1481,1803.81,27.4735,0.3333,721.308,0.0058,0.0081,35.1401,43.2071,0.2623,30.1651,39.0376,0.0862,33.2317,34.6561,0.2176,445599,43.2071,30.059,0.7822,30.059,448371
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,0.0064,0.7516,0.3164,0.5804,0.6037,0.1556,0.0064,0.6464,0,0.0039,0.3048,313.028,20.1738,0.3333,310.733,0.0078,0.0115,29.8876,32.3299,0.3425,28.7399,31.0494,0.0044,29.7138,17.7417,0.3447,238170,33.5623,27.6741,1.0304,26.9004,240210
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0,0.266,0.0033,0.1328,0.211,1.5449,0,0.5008,0.6363,0.0337,0.0006,26.639,1.5787,0,26.4392,0.0178,0.1377,30.0259,43.8583,0.0371,28.8964,32.7607,0,31.0028,1.0254,0.0126,2376,43.8583,4.7791,0.4213,4.7791,2376
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p30-s25693430.cnf,1,0.9747,0.9747,0.8884,2.0143,0.8775,0.0201,0.9747,0.9546,3.2238,0.0045,0.8745,135.818,42.2892,0.0325,46.7153,0.0672,9.1973,71.4419,83.9492,0.899,63.0165,75.5476,0.8526,66.5315,42.0517,0.8996,83857,110.3305,62.1178,0.3299,61.7671,84809
./SAT11/crafted/skvortsov/battleship/battleship-7-13-sat.cnf,1,0.8478,0.8478,0.7592,1.0754,0.9008,0,0.8478,0.9324,0,0.0404,0.7592,0.291,1.8976,0,1.2777,0.1429,0.5283,0,0,0.7592,0,0,0.7592,0,1.4121,0.7592,322,0,0,0,0,322
./SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0,0.5,0,0,0.9954,0,0,0.9983,0,0.2667,0,0,6.8622,0,0.0018,0.2667,23.8956,0,0,0,0,0,0,0,7.0992,0,75600,0,0,0,0,75600
./SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0,0.3074,0,0.0885,0.9868,0,0.1351,0.9978,0,0.0541,0,1.0246,1.4077,0.4937,2.403,0.0506,0.6225,16.808,20.7388,0,15.5162,16.8501,0,15.823,1.0317,0,296,23.4901,15.4978,0.2291,15.2993,314
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0.9533,0.9533,0.8498,1.8814,0.8404,0.1897,0.9533,0.9042,2.5929,0.0022,0.6638,765.909,44.9314,0.0323,29.8182,0.0262,0.2786,88.0179,102.5278,0.847,81.5424,94.7619,0.1461,86.8868,56.4598,0.8993,264031,102.5278,76.6151,0.706,76.6151,266431
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0.9549,0.9549,0.8042,1.8737,0.7866,0.0808,0.9549,0.8878,2.6368,0.0023,0.7334,59.7429,46.5878,0.0323,31.0909,0.0262,0.4932,66.4641,83.9063,0.8378,58.9293,77.68,0.6052,62.7456,55.389,0.8575,263300,86.5517,56.6163,0.3677,56.3406,266431
./SAT03/handmade/anton/UNSAT/SGI_30_60_24_40_2-log.shuffled-as.sat03-119.cnf,1,0,0.0094,0.1008,0.0158,0.5393,0.401,0,0.6874,1.899,0.1134,0.0857,8.04,1.5264,0,9.0305,0.0833,0.1635,19.5421,23.5296,0.1415,17.6555,23.5244,0.0819,17.6818,0.8114,0.1137,48342,23.5296,17.3237,0.1263,17.3237,48342
./SAT11/crafted/mosoi/289/289-sat-5x8.cnf,1,0.0968,0.7742,0.5946,0.6232,0.9999,0,0.0968,1,0,0.0468,0.5946,0,3.1003,0.3333,0,0.1,0,0,0,0.5946,0,0,0.5946,0,3.1078,0.5946,1240,0,0,0,0,1400
./SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.9647,0.9647,0.9062,2.575,0.9549,0.0001,0.9647,0.9664,0,0.0029,0.9062,0.0864,5.0102,0,0.439,0.0417,10.5967,0,0,0.9062,0,0,0.9062,0,4.2083,0.9062,16308,0,0,0,0,16308
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-3.shuffled-as.sat05-2535.cnf,1,0,0.2701,0.006,0.1386,0.2063,1.4518,0,0.5122,0.7654,0.0241,0.0005,27.5746,1.5742,0,27.4687,0.017,0.1338,29.3507,37.4289,0.04,29.3951,33.8108,0,31.1272,0.9992,0.0189,2492,37.4289,4.7704,0.3792,4.7704,2492
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0,0.0636,0.4881,0.4064,0.3468,0.4128,0.6819,0.5877,3.8062,0.0256,0.2054,14.5495,4.1236,0.2459,17.021,0.0284,0.2769,22.3049,23.2073,0.6768,21.7005,22.9875,0.0054,22.5627,1.9777,0.8107,10467,23.2073,21.5521,0.0129,21.5521,12692
./SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.0761,0.5094,0,0.1556,0.2221,2.3708,0.1709,0.6262,0.7893,0.0343,0,91.1585,0.4278,0.7748,83.9466,0.002,0.2679,31.4966,59.6541,0.0895,24.3333,39.855,0,25.9877,0.1482,0,18172,59.6541,23.9885,0.4744,22.1886,18603
./SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.8462,0.8462,0.7087,1.0197,0.8026,0.0001,0.8462,0.8411,0,0.0246,0.7086,7.7293,2.7313,0,8.2267,0.0833,0.1817,49.244,52.3774,0.7088,48.1652,52.3774,0.7086,50.1572,2.0909,0.7088,936,52.3774,46.2762,0.0026,46.2762,936
./SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0.6675,0.5831,0.5314,0.5727,0.7836,0.1806,0.6699,0.9528,1.3458,0.0217,0.4484,1.0314,0.9835,0.413,2.3419,0.0543,0.515,33.2307,34.3443,0.5725,32.404,34.2765,0.0604,33.1997,0.713,0.5828,415,34.3443,32.1482,0.0191,32.1482,486
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,0.008,0.752,0.336,0.5812,0.6304,0.0562,0.008,0.7139,0,0.0048,0.3197,169.286,16.5006,0.3333,170.833,0.0096,0.0071,29.225,30.3565,0.3481,28.082,29.7815,0.2802,28.5098,12.3941,0.3544,156000,35.8363,27.7745,1.0028,27.2227,157664
