@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC

@DATA
frb56-25-2-mgd_ext.xml.minion.gz,1,0.70195,270,0.232143,0.321429,18.25,18.25
frb56-25-3-mgd_ext.xml.minion.gz,1,0.70541,269,0.232143,0.321429,18.25,18.25
frb56-25-4-mgd_ext.xml.minion.gz,1,0.698828,270,0.25,0.339286,18.75,18.75
frb56-25-5-mgd_ext.xml.minion.gz,1,0.701888,272,0.232143,0.321429,18.285714,18.285714
frb59-26-1-mgd_ext.xml.minion.gz,1,0.702431,267,0.237288,0.322034,18.847458,18.847458
frb59-26-2-mgd_ext.xml.minion.gz,1,0.707116,268,0.237288,0.305085,18.610169,18.610169
frb59-26-3-mgd_ext.xml.minion.gz,1,0.710421,269,0.237288,0.322034,18.542373,18.542373
frb59-26-4-mgd_ext.xml.minion.gz,1,0.697987,267,0.237288,0.322034,18.949153,18.949153
frb59-26-5-mgd_ext.xml.minion.gz,1,0.704535,273,0.220339,0.322034,18.271186,18.271186
geo50-20-d4-75-100_ext.xml.minion.gz,1,0.692083,265,0.2,0.32,15.72,15.72
geo50-20-d4-75-10_ext.xml.minion.gz,1,0.688825,267,0.24,0.36,18.36,18.36
geo50-20-d4-75-11_ext.xml.minion.gz,1,0.690196,266,0.26,0.35,17.16,17.16
geo50-20-d4-75-12_ext.xml.minion.gz,1,0.686474,268,0.26,0.42,20.8,20.8
geo50-20-d4-75-13_ext.xml.minion.gz,1,0.690245,265,0.26,0.37,17.12,17.12
geo50-20-d4-75-14_ext.xml.minion.gz,1,0.689354,268,0.3,0.33,17.88,17.88
geo50-20-d4-75-15_ext.xml.minion.gz,1,0.689814,266,0.24,0.34,17.48,17.48
geo50-20-d4-75-16_ext.xml.minion.gz,1,0.690591,270,0.24,0.32,16.84,16.84
geo50-20-d4-75-17_ext.xml.minion.gz,1,0.691156,267,0.26,0.34,16.4,16.4
geo50-20-d4-75-18_ext.xml.minion.gz,1,0.690692,269,0.24,0.33,16.76,16.76
geo50-20-d4-75-19_ext.xml.minion.gz,1,0.687262,265,0.28,0.39,19.92,19.92
geo50-20-d4-75-1_ext.xml.minion.gz,1,0.688278,268,0.28,0.4,18.88,18.88
geo50-20-d4-75-20_ext.xml.minion.gz,1,0.689814,270,0.3,0.34,17.48,17.48
geo50-20-d4-75-21_ext.xml.minion.gz,1,0.69296,266,0.24,0.3,15.12,15.12
geo50-20-d4-75-22_ext.xml.minion.gz,1,0.689909,265,0.24,0.36,17.4,17.4
geo50-20-d4-75-23_ext.xml.minion.gz,1,0.690196,268,0.24,0.35,17.16,17.16
geo50-20-d4-75-24_ext.xml.minion.gz,1,0.692083,270,0.24,0.32,15.72,15.72
geo50-20-d4-75-25_ext.xml.minion.gz,1,0.692254,265,0.22,0.29,15.6,15.6
geo50-20-d4-75-26_ext.xml.minion.gz,1,0.691748,269,0.24,0.32,15.96,15.96
geo50-20-d4-75-27_ext.xml.minion.gz,1,0.690641,265,0.24,0.34,16.8,16.8
geo50-20-d4-75-28_ext.xml.minion.gz,1,0.688696,267,0.28,0.36,18.48,18.48
geo50-20-d4-75-29_ext.xml.minion.gz,1,0.690196,265,0.28,0.36,17.16,17.16
geo50-20-d4-75-2_ext.xml.minion.gz,1,0.688527,268,0.26,0.36,18.64,18.64
geo50-20-d4-75-30_ext.xml.minion.gz,1,0.691638,268,0.24,0.33,16.04,16.04
geo50-20-d4-75-31_ext.xml.minion.gz,1,0.693021,264,0.22,0.3,15.08,15.08
geo50-20-d4-75-32_ext.xml.minion.gz,1,0.690845,266,0.24,0.34,16.64,16.64
geo50-20-d4-75-33_ext.xml.minion.gz,1,0.691104,267,0.26,0.35,16.44,16.44
geo50-20-d4-75-34_ext.xml.minion.gz,1,0.691803,265,0.22,0.32,15.92,15.92
geo50-20-d4-75-35_ext.xml.minion.gz,1,0.689086,268,0.28,0.36,18.12,18.12
geo50-20-d4-75-36_ext.xml.minion.gz,1,0.695549,267,0.26,0.26,13.56,13.56
geo50-20-d4-75-37_ext.xml.minion.gz,1,0.693204,265,0.22,0.3,14.96,14.96
geo50-20-d4-75-38_ext.xml.minion.gz,1,0.690245,268,0.26,0.34,17.12,17.12
geo50-20-d4-75-39_ext.xml.minion.gz,1,0.694361,267,0.2,0.28,14.24,14.24
geo50-20-d4-75-3_ext.xml.minion.gz,1,0.692026,265,0.24,0.32,15.76,15.76
geo50-20-d4-75-40_ext.xml.minion.gz,1,0.693021,267,0.24,0.3,15.08,15.08
geo50-20-d4-75-41_ext.xml.minion.gz,1,0.688402,267,0.32,0.41,18.76,18.76
geo50-20-d4-75-42_ext.xml.minion.gz,1,0.691584,266,0.26,0.32,16.08,16.08
geo50-20-d4-75-43_ext.xml.minion.gz,1,0.690052,265,0.3,0.34,17.28,17.28
geo50-20-d4-75-44_ext.xml.minion.gz,1,0.693021,266,0.22,0.32,15.08,15.08
geo50-20-d4-75-45_ext.xml.minion.gz,1,0.691693,266,0.28,0.31,16,16
geo50-20-d4-75-46_ext.xml.minion.gz,1,0.690004,267,0.26,0.36,17.32,17.32
geo50-20-d4-75-47_ext.xml.minion.gz,1,0.692661,266,0.2,0.3,15.32,15.32
geo50-20-d4-75-48_ext.xml.minion.gz,1,0.690999,267,0.22,0.34,16.52,16.52
geo50-20-d4-75-49_ext.xml.minion.gz,1,0.690392,267,0.26,0.36,17,17
geo50-20-d4-75-4_ext.xml.minion.gz,1,0.690743,265,0.22,0.34,16.72,16.72
geo50-20-d4-75-50_ext.xml.minion.gz,1,0.690491,265,0.24,0.35,16.92,16.92
geo50-20-d4-75-51_ext.xml.minion.gz,1,0.688868,265,0.24,0.38,18.32,18.32
geo50-20-d4-75-52_ext.xml.minion.gz,1,0.687836,266,0.32,0.42,19.32,19.32
geo50-20-d4-75-53_ext.xml.minion.gz,1,0.688739,265,0.26,0.38,18.44,18.44
geo50-20-d4-75-54_ext.xml.minion.gz,1,0.691051,268,0.22,0.32,16.48,16.48
geo50-20-d4-75-55_ext.xml.minion.gz,1,0.688485,263,0.26,0.36,18.68,18.68
geo50-20-d4-75-56_ext.xml.minion.gz,1,0.689264,267,0.26,0.36,17.96,17.96
geo50-20-d4-75-57_ext.xml.minion.gz,1,0.685336,267,0.34,0.47,22.2,22.2
geo50-20-d4-75-58_ext.xml.minion.gz,1,0.688955,271,0.24,0.36,18.24,18.24
geo50-20-d4-75-59_ext.xml.minion.gz,1,0.692485,266,0.26,0.32,15.44,15.44
geo50-20-d4-75-5_ext.xml.minion.gz,1,0.693579,264,0.22,0.32,14.72,14.72
geo50-20-d4-75-60_ext.xml.minion.gz,1,0.689219,271,0.24,0.34,18,18
geo50-20-d4-75-61_ext.xml.minion.gz,1,0.693328,268,0.24,0.31,14.88,14.88
geo50-20-d4-75-62_ext.xml.minion.gz,1,0.687488,265,0.28,0.39,19.68,19.68
geo50-20-d4-75-63_ext.xml.minion.gz,1,0.688361,268,0.26,0.38,18.8,18.8
geo50-20-d4-75-64_ext.xml.minion.gz,1,0.69403,264,0.24,0.28,14.44,14.44
geo50-20-d4-75-65_ext.xml.minion.gz,1,0.690948,267,0.26,0.31,16.56,16.56
geo50-20-d4-75-66_ext.xml.minion.gz,1,0.691368,270,0.22,0.33,16.24,16.24
geo50-20-d4-75-67_ext.xml.minion.gz,1,0.688696,267,0.24,0.38,18.48,18.48
geo50-20-d4-75-68_ext.xml.minion.gz,1,0.690641,265,0.24,0.34,16.8,16.8
geo50-20-d4-75-69_ext.xml.minion.gz,1,0.693266,268,0.24,0.3,14.92,14.92
geo50-20-d4-75-6_ext.xml.minion.gz,1,0.693082,270,0.24,0.3,15.04,15.04
geo50-20-d4-75-70_ext.xml.minion.gz,1,0.689175,269,0.3,0.39,18.04,18.04
geo50-20-d4-75-71_ext.xml.minion.gz,1,0.691693,270,0.24,0.3,16,16
geo50-20-d4-75-72_ext.xml.minion.gz,1,0.691368,263,0.24,0.32,16.24,16.24
geo50-20-d4-75-73_ext.xml.minion.gz,1,0.688361,268,0.26,0.38,18.8,18.8
geo50-20-d4-75-74_ext.xml.minion.gz,1,0.691051,269,0.24,0.34,16.48,16.48
geo50-20-d4-75-75_ext.xml.minion.gz,1,0.689399,266,0.24,0.34,17.84,17.84
geo50-20-d4-75-76_ext.xml.minion.gz,1,0.693771,265,0.2,0.28,14.6,14.6
geo50-20-d4-75-77_ext.xml.minion.gz,1,0.68949,267,0.28,0.38,17.76,17.76
geo50-20-d4-75-78_ext.xml.minion.gz,1,0.692369,268,0.24,0.32,15.52,15.52
geo50-20-d4-75-79_ext.xml.minion.gz,1,0.692661,268,0.26,0.3,15.32,15.32
geo50-20-d4-75-7_ext.xml.minion.gz,1,0.688319,266,0.28,0.39,18.84,18.84
geo50-20-d4-75-80_ext.xml.minion.gz,1,0.692485,269,0.26,0.32,15.44,15.44
geo50-20-d4-75-81_ext.xml.minion.gz,1,0.691638,266,0.2,0.31,16.04,16.04
geo50-20-d4-75-82_ext.xml.minion.gz,1,0.691803,265,0.22,0.31,15.92,15.92
geo50-20-d4-75-83_ext.xml.minion.gz,1,0.690148,267,0.26,0.34,17.2,17.2
geo50-20-d4-75-84_ext.xml.minion.gz,1,0.693643,268,0.24,0.3,14.68,14.68
geo50-20-d4-75-85_ext.xml.minion.gz,1,0.690743,267,0.28,0.32,16.72,16.72
geo50-20-d4-75-86_ext.xml.minion.gz,1,0.688527,267,0.26,0.34,18.64,18.64
geo50-20-d4-75-87_ext.xml.minion.gz,1,0.689628,266,0.28,0.34,17.64,17.64
geo50-20-d4-75-88_ext.xml.minion.gz,1,0.694496,267,0.22,0.28,14.16,14.16
geo50-20-d4-75-89_ext.xml.minion.gz,1,0.689582,267,0.3,0.36,17.68,17.68
geo50-20-d4-75-8_ext.xml.minion.gz,1,0.688075,266,0.26,0.39,19.08,19.08
geo50-20-d4-75-90_ext.xml.minion.gz,1,0.688197,267,0.26,0.4,18.96,18.96
geo50-20-d4-75-91_ext.xml.minion.gz,1,0.693143,265,0.2,0.3,15,15
geo50-20-d4-75-92_ext.xml.minion.gz,1,0.691104,266,0.28,0.32,16.44,16.44
geo50-20-d4-75-93_ext.xml.minion.gz,1,0.692369,264,0.22,0.3,15.52,15.52
geo50-20-d4-75-94_ext.xml.minion.gz,1,0.687337,266,0.3,0.41,19.84,19.84
geo50-20-d4-75-95_ext.xml.minion.gz,1,0.692602,268,0.24,0.29,15.36,15.36
geo50-20-d4-75-96_ext.xml.minion.gz,1,0.690196,267,0.28,0.34,17.16,17.16
geo50-20-d4-75-97_ext.xml.minion.gz,1,0.692661,266,0.26,0.32,15.32,15.32
geo50-20-d4-75-98_ext.xml.minion.gz,1,0.693021,270,0.22,0.29,15.08,15.08
geo50-20-d4-75-99_ext.xml.minion.gz,1,0.691914,265,0.26,0.3,15.84,15.84
geo50-20-d4-75-9_ext.xml.minion.gz,1,0.689175,266,0.24,0.38,18.04,18.04
geom-30a-3-ext.xml.minion.converted.minion.gz,1,0.725824,324,0.166667,0.166667,5.4,5.4
geom-30a-4-ext.xml.minion.converted.minion.gz,1,0.725824,263,0.166667,0.166667,5.4,5.4
geom-30a-5-ext.xml.minion.converted.minion.gz,1,0.725824,184,0.166667,0.166667,5.4,5.4
geom-30a-6-ext.xml.minion.converted.minion.gz,1,0.725824,169,0.166667,0.166667,5.4,5.4
geom-40-2-ext.xml.minion.converted.minion.gz,1,0.737481,513,0.125,0.1,3.9,3.9
geom-40-3-ext.xml.minion.converted.minion.gz,1,0.737481,324,0.125,0.1,3.9,3.9
geom-40-4-ext.xml.minion.converted.minion.gz,1,0.737481,263,0.125,0.1,3.9,3.9
geom-40-5-ext.xml.minion.converted.minion.gz,1,0.737481,184,0.125,0.1,3.9,3.9
geom-40-6-ext.xml.minion.converted.minion.gz,1,0.737481,169,0.125,0.1,3.9,3.9
hanoi-3_ext.xml.minion.converted.minion.gz,1,0.805785,884,0.166667,0.333333,1.666667,1.666667
hanoi-4_ext.xml.minion.converted.minion.gz,1,0.77572,961,0.071429,0.142857,1.857143,1.857143
hanoi-5_ext.xml.minion.converted.minion.gz,1,0.762281,984,0.033333,0.066667,1.933333,1.933333
hanoi-6_ext.xml.minion.converted.minion.gz,1,0.755998,995,0.016129,0.032258,1.967742,1.967742
hanoi-7_ext.xml.minion.converted.minion.gz,1,0.752964,997,0.007937,0.015873,1.984127,1.984127
hole-06_ext.xml.minion.converted.minion.gz,1,0.750892,260,0.261905,0.261905,7,11
hole-07_ext.xml.minion.converted.minion.gz,1,0.744759,260,0.232143,0.232143,8,13
hole-08_ext.xml.minion.converted.minion.gz,1,0.739176,260,0.208333,0.208333,9,15
hole-09_ext.xml.minion.converted.minion.gz,1,0.734183,260,0.188889,0.188889,10,17
hole-10_ext.xml.minion.converted.minion.gz,1,0.729742,260,0.172727,0.172727,11,19
jnh01_ext.xml.minion.converted.minion.gz,1,0.871708,71,0.79,0.88,43.92,87.82
jnh02_ext.xml.minion.converted.minion.gz,1,0.867225,114,0.71,0.86,41.9,85.2
jnh03_ext.xml.minion.converted.minion.gz,1,0.868378,114,0.74,0.87,41.64,86.08
jnh04_ext.xml.minion.converted.minion.gz,1,0.865625,114,0.72,0.86,41.6,84.98
jnh05_ext.xml.minion.converted.minion.gz,1,0.868629,114,0.73,0.86,41.54,85.42
jnh06_ext.xml.minion.converted.minion.gz,1,0.866284,114,0.73,0.865,41.55,85.8
jnh07_ext.xml.minion.converted.minion.gz,1,0.866394,114,0.72,0.86,41.56,85.06
jnh08_ext.xml.minion.converted.minion.gz,1,0.867655,114,0.75,0.865,41.45,86.2
jnh09_ext.xml.minion.converted.minion.gz,1,0.865448,114,0.73,0.85,41.54,84.96
jnh10_ext.xml.minion.converted.minion.gz,1,0.868288,114,0.74,0.87,41.58,85.88
jnh11_ext.xml.minion.converted.minion.gz,1,0.865784,114,0.72,0.86,41.3,85.44
jnh12_ext.xml.minion.converted.minion.gz,1,0.867253,114,0.72,0.86,41.67,85.28
jnh13_ext.xml.minion.converted.minion.gz,1,0.867013,114,0.74,0.86,41.3,85.9
jnh14_ext.xml.minion.converted.minion.gz,1,0.866161,114,0.71,0.85,41.61,85.04
jnh15_ext.xml.minion.converted.minion.gz,1,0.867306,114,0.74,0.855,41.2,85.42
jnh16_ext.xml.minion.converted.minion.gz,1,0.866279,114,0.73,0.865,41.7,85.54
jnh17_ext.xml.minion.converted.minion.gz,1,0.866245,114,0.71,0.85,41.27,84.66
jnh18_ext.xml.minion.converted.minion.gz,1,0.867871,114,0.74,0.86,41.67,85.96
jnh19_ext.xml.minion.converted.minion.gz,1,0.865383,114,0.7,0.855,41.48,84.7
jnh201_ext.xml.minion.converted.minion.gz,1,0.872395,71,0.78,0.87,41.54,86.46
jnh202_ext.xml.minion.converted.minion.gz,1,0.867685,114,0.7,0.845,39.6,83.54
jnh203_ext.xml.minion.converted.minion.gz,1,0.868572,114,0.72,0.845,39.02,84.32
jnh204_ext.xml.minion.converted.minion.gz,1,0.866004,114,0.69,0.84,39.14,83.46
jnh205_ext.xml.minion.converted.minion.gz,1,0.867611,114,0.71,0.84,39.05,83.6
jnh206_ext.xml.minion.converted.minion.gz,1,0.867552,114,0.71,0.86,39.03,84.26
jnh207_ext.xml.minion.converted.minion.gz,1,0.866343,114,0.69,0.845,39.36,83.58
jnh208_ext.xml.minion.converted.minion.gz,1,0.868395,114,0.72,0.84,39.02,83.9
jnh209_ext.xml.minion.converted.minion.gz,1,0.866022,114,0.69,0.845,39.02,83.68
jnh20_ext.xml.minion.converted.minion.gz,1,0.868054,114,0.73,0.86,41.46,85.22
jnh210_ext.xml.minion.converted.minion.gz,1,0.866395,114,0.71,0.84,39.13,83.52
jnh211_ext.xml.minion.converted.minion.gz,1,0.868227,114,0.71,0.86,38.84,84.14
jnh212_ext.xml.minion.converted.minion.gz,1,0.866464,114,0.7,0.845,39.32,83.72
jnh213_ext.xml.minion.converted.minion.gz,1,0.867298,114,0.7,0.84,38.94,83.42
jnh214_ext.xml.minion.converted.minion.gz,1,0.867218,114,0.7,0.85,38.94,83.96
jnh215_ext.xml.minion.converted.minion.gz,1,0.865605,114,0.7,0.84,38.98,83.08
jnh216_ext.xml.minion.converted.minion.gz,1,0.868104,114,0.72,0.845,38.82,83.8
jnh217_ext.xml.minion.converted.minion.gz,1,0.866444,72,0.7,0.85,39.39,84.1
jnh218_ext.xml.minion.converted.minion.gz,1,0.86698,114,0.69,0.84,38.99,83.14
jnh219_ext.xml.minion.converted.minion.gz,1,0.867587,114,0.71,0.845,38.87,83.86
jnh220_ext.xml.minion.converted.minion.gz,1,0.865732,114,0.69,0.845,39.23,83.52
jnh301_ext.xml.minion.converted.minion.gz,1,0.871328,71,0.81,0.89,46.54,89
jnh302_ext.xml.minion.converted.minion.gz,1,0.86752,114,0.75,0.87,44.37,86.8
jnh303_ext.xml.minion.converted.minion.gz,1,0.866822,114,0.75,0.89,43.78,87.54
jnh304_ext.xml.minion.converted.minion.gz,1,0.865824,114,0.74,0.88,44.17,86.8
jnh305_ext.xml.minion.converted.minion.gz,1,0.868599,114,0.76,0.89,43.98,87.48
jnh306_ext.xml.minion.converted.minion.gz,1,0.865933,72,0.74,0.875,44.23,86.88
jnh307_ext.xml.minion.converted.minion.gz,1,0.866601,114,0.75,0.87,43.59,86.72
jnh308_ext.xml.minion.converted.minion.gz,1,0.866167,114,0.74,0.88,44.1,87.14
jnh309_ext.xml.minion.converted.minion.gz,1,0.866577,114,0.75,0.88,44.11,86.78
jnh310_ext.xml.minion.converted.minion.gz,1,0.866665,114,0.74,0.88,43.67,87.16
langford-2-10.xml.minion.conv.minion,1,0.717507,50,0.95,0.95,21,19
langford-2-11.xml.minion.conv.minion,1,0.693308,48,0.954545,0.954545,23,21
langford-2-12.xml.minion.conv.minion,1,0.670291,50,0.958333,0.958333,25,23
langford-2-13.xml.minion.conv.minion,1,0.648447,57,0.961538,0.961538,27,25
langford-2-14.xml.minion.conv.minion,1,0.627744,39,0.964286,0.964286,29,27
langford-2-15.xml.minion.conv.minion,1,0.608135,35,0.966667,0.966667,31,29
langford-2-16.xml.minion.conv.minion,1,0.589565,35,0.96875,0.96875,33,31
langford-2-17.xml.minion.conv.minion,1,0.571975,25,0.970588,0.970588,35,33
langford-2-18.xml.minion.conv.minion,1,0.555308,31,0.972222,0.972222,37,35
langford-2-19.xml.minion.conv.minion,1,0.539505,31,0.973684,0.973684,39,37
langford-2-20.xml.minion.conv.minion,1,0.52451,27,0.975,0.975,41,39
langford-2-21.xml.minion.conv.minion,1,0.510273,20,0.97619,0.97619,43,41
langford-2-25.xml.minion.conv.minion,1,0.459944,25,0.98,0.98,51,49
langford-2-2.xml.minion.conv.minion,1,0.917531,263,0.75,0.75,5,3
langford-2-30.xml.minion.conv.minion,1,0.409024,25,0.983333,0.983333,61,59
langford-2-3.xml.minion.conv.minion,1,0.900463,169,0.833333,0.833333,7,5
langford-2-40.xml.minion.conv.minion,1,0.334327,13,0.9875,0.9875,81,79
langford-2-4-ext.xml.minion.gz,1,0.776417,136,0.875,0.875,8,7
langford-2-4.xml.minion.conv.minion,1,0.877557,136,0.875,0.875,9,7
langford-2-50.xml.minion.conv.minion,1,0.282422,7,0.99,0.99,101,99
langford-2-5.xml.minion.conv.minion,1,0.851502,104,0.9,0.9,11,9
langford-2-6.xml.minion.conv.minion,1,0.824093,97,0.916667,0.916667,13,11
langford-2-7.xml.minion.conv.minion,1,0.796446,88,0.928571,0.928571,15,13
langford-2-8.xml.minion.conv.minion,1,0.769235,69,0.9375,0.9375,17,15
langford-2-9.xml.minion.conv.minion,1,0.74285,50,0.944444,0.944444,19,17
langford-3-11-ext.xml.minion.gz,1,0.704183,35,0.969697,0.969697,33.333333,32
langford-3-9-ext.xml.minion.gz,1,0.71177,35,0.962963,0.962963,27.333333,26
lard-83-83.xml.minion.gz,1,0.67202,530,0.987952,0.987952,82,82
large-80-sat_ext.xml.minion.gz,1,0.672221,505,0.9875,0.9875,79,79
large-80-unsat_ext.xml.minion.gz,1,0.672221,513,0.9875,0.9875,79,79
large-84-unsat_ext.xml.minion.gz,1,0.671956,513,0.988095,0.988095,83,83
latinSquare-dg-10_all.xml.minion,1,0.597051,999,0.35,0.35,4,35
latinSquare-dg-11_all.xml.minion,1,0.580181,1000,0.330579,0.330579,4,40
latinSquare-dg-12_all.xml.minion,1,0.563627,1000,0.298611,0.298611,4,43
latinSquare-dg-3_all.xml.minion,1,0.679931,784,0.888889,0.888889,4,8
latinSquare-dg-4_all.xml.minion,1,0.679717,892,0.6875,0.6875,4,11
latinSquare-dg-5_all.xml.minion,1,0.672635,966,0.64,0.64,4,16
latinSquare-dg-6_all.xml.minion,1,0.661038,987,0.527778,0.527778,4,19
latinSquare-dg-7_all.xml.minion,1,0.646671,995,0.489796,0.489796,4,24
latinSquare-dg-8_all.xml.minion,1,0.630731,998,0.421875,0.421875,4,27
latinSquare-dg-9_all.xml.minion,1,0.614016,996,0.395062,0.395062,4,32
le-450-5a-2-ext.xml.minion.converted.minion.gz,1,0.682883,513,0.037778,0.055556,25.395556,25.395556
le-450-5a-3-ext.xml.minion.converted.minion.gz,1,0.682883,324,0.037778,0.055556,25.395556,25.395556
le-450-5a-4-ext.xml.minion.converted.minion.gz,1,0.682883,263,0.037778,0.055556,25.395556,25.395556
le-450-5a-5-ext.xml.minion.converted.minion.gz,1,0.682883,184,0.037778,0.055556,25.395556,25.395556
lemma-100-9-mod.xml.minion.conv.minion,1,0.026747,96,0.98,0.99,147,98.66
lemma-12-9-mod.xml.minion.conv.minion,1,0.22283,96,0.833333,0.916667,15,10.666667
lemma-15-9-mod.xml.minion.conv.minion,1,0.178178,96,0.866667,0.933333,19.6,13.733333
lemma-20-9-mod.xml.minion.conv.minion,1,0.134387,96,0.9,0.95,27,18.6
lemma-30-9-mod.xml.minion.conv.minion,1,0.089536,96,0.933333,0.966667,42,28.666667
lemma-50-9-mod.xml.minion.conv.minion,1,0.053616,96,0.96,0.98,72,48.64
magicSquare-10_glb.xml.minion.conv.minion,1,0.768242,484,0.99,0.99,5.4,99
magicSquare-11_glb.xml.minion.conv.minion,1,0.749851,490,0.991736,0.991736,5.363636,120
magicSquare-12_glb.xml.minion.conv.minion,1,0.731691,496,0.993056,0.993056,5.333333,143
magicSquare-13_glb.xml.minion.conv.minion,1,0.713891,530,0.994083,0.994083,5.307692,168
magicSquare-14_glb.xml.minion.conv.minion,1,0.696537,496,0.994898,0.994898,5.285714,195
magicSquare-15_glb.xml.minion.conv.minion,1,0.679685,492,0.995556,0.995556,5.266667,224
magicSquare-16_glb.xml.minion.conv.minion,1,0.663366,510,0.996094,0.996094,5.25,255
magicSquare-17_glb.xml.minion.conv.minion,1,0.647597,484,0.99654,0.99654,5.235294,288
magicSquare-18_glb.xml.minion.conv.minion,1,0.632382,514,0.996914,0.996914,5.222222,323
magicSquare-19_glb.xml.minion.conv.minion,1,0.617717,481,0.99723,0.99723,5.210526,360
magicSquare-3_glb.xml.minion.conv.minion,1,0.873959,452,0.888889,0.888889,6.333333,8
magicSquare-4_glb.xml.minion.conv.minion,1,0.865625,473,0.9375,0.9375,6,15
magicSquare-5_glb.xml.minion.conv.minion,1,0.853642,522,0.96,0.96,5.8,24
magicSquare-6_glb.xml.minion.conv.minion,1,0.83897,504,0.972222,0.972222,5.666667,35
magicSquare-7_glb.xml.minion.conv.minion,1,0.822485,523,0.979592,0.979592,5.571429,48
magicSquare-8_glb.xml.minion.conv.minion,1,0.804881,507,0.984375,0.984375,5.5,63
magicSquare-9_glb.xml.minion.conv.minion,1,0.786675,517,0.987654,0.987654,5.444444,80
mug100-1-3.xml.watchless.minion.gz,1,0.473173,324,0.03,0.03,3.32,3.32
mug100-1-4.xml.watchless.minion.gz,1,0.473173,263,0.03,0.03,3.32,3.32
mug100-25-3.xml.watchless.minion.gz,1,0.473173,324,0.03,0.03,3.32,3.32
mug100-25-4.xml.watchless.minion.gz,1,0.473173,263,0.03,0.03,3.32,3.32
mug88-1-3.xml.watchless.minion.gz,1,0.473771,324,0.034091,0.034091,3.318182,3.318182
mug88-1-4.xml.watchless.minion.gz,1,0.473771,263,0.034091,0.034091,3.318182,3.318182
mug88-25-3.xml.watchless.minion.gz,1,0.473771,324,0.034091,0.034091,3.318182,3.318182
mug88-25-4.xml.watchless.minion.gz,1,0.473771,263,0.034091,0.034091,3.318182,3.318182
myciel3-3.xml.watchless.minion.gz,1,0.490234,324,0.272727,0.363636,3.636364,3.636364
myciel3-4.xml.watchless.minion.gz,1,0.490234,263,0.272727,0.363636,3.636364,3.636364
myciel4-4.xml.watchless.minion.gz,1,0.382715,263,0.217391,0.26087,6.173913,6.173913
myciel4-5.xml.watchless.minion.gz,1,0.382715,184,0.217391,0.26087,6.173913,6.173913
myciel5-4.xml.watchless.minion.gz,1,0.282062,263,0.170213,0.191489,10.042553,10.042553
myciel5-5.xml.watchless.minion.gz,1,0.282062,184,0.170213,0.191489,10.042553,10.042553
myciel5-6.xml.watchless.minion.gz,1,0.282062,169,0.170213,0.191489,10.042553,10.042553
myciel-5g-3-ext.xml.minion.converted.minion.gz,1,0.703784,324,0.170213,0.191489,10.042553,10.042553
myciel-5g-4-ext.xml.minion.converted.minion.gz,1,0.703784,263,0.170213,0.191489,10.042553,10.042553
myciel-5g-5-ext.xml.minion.converted.minion.gz,1,0.703784,184,0.170213,0.191489,10.042553,10.042553
myciel-5g-6-ext.xml.minion.converted.minion.gz,1,0.703784,169,0.170213,0.191489,10.042553,10.042553
myciel6-4.xml.watchless.minion.gz,1,0.200428,263,0.126316,0.136842,15.894737,15.894737
myciel6-5.xml.watchless.minion.gz,1,0.200428,184,0.126316,0.136842,15.894737,15.894737
myciel6-6.xml.watchless.minion.gz,1,0.200428,169,0.126316,0.136842,15.894737,15.894737
myciel6-7.xml.watchless.minion.gz,1,0.200428,154,0.126316,0.136842,15.894737,15.894737
myciel7-4.xml.watchless.minion.gz,1,0.139208,263,0.094241,0.104712,24.712042,24.712042
myciel7-5.xml.watchless.minion.gz,1,0.139208,184,0.094241,0.104712,24.712042,24.712042
myciel7-6.xml.watchless.minion.gz,1,0.139208,169,0.094241,0.104712,24.712042,24.712042
myciel7-7.xml.watchless.minion.gz,1,0.139208,154,0.094241,0.104712,24.712042,24.712042
myciel7-8.xml.watchless.minion.gz,1,0.139208,136,0.094241,0.104712,24.712042,24.712042
nmr_10_10_3.minion,1,0.442616,36,0.99,0.99,84.6,99
nmr_10_10_4.minion,1,0.442616,20,0.99,0.99,84.6,99
nmr_10_10_5.minion,1,0.442616,11,0.99,0.99,84.6,99
nmr_10_11_3.minion,1,0.436506,36,0.990909,0.990909,93.618182,109
nmr_10_11_4.minion,1,0.436506,20,0.990909,0.990909,93.618182,109
nmr_10_11_5.minion,1,0.436506,11,0.990909,0.990909,93.618182,109
nmr_10_12_3.minion,1,0.431409,36,0.991667,0.991667,102.633333,119
nmr_10_12_4.minion,1,0.431409,20,0.991667,0.991667,102.633333,119
nmr_10_12_5.minion,1,0.431409,11,0.991667,0.991667,102.633333,119
nmr_10_5_3.minion,1,0.509441,36,0.98,0.98,39.4,49
nmr_10_5_4.minion,1,0.509441,20,0.98,0.98,39.4,49
nmr_10_5_5.minion,1,0.509441,11,0.98,0.98,39.4,49
