@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC

@DATA
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0.713654,383,0.3,0.425,16.8,16.8,336,283.5625,0.525,19,40,226,40,40,0.418381,19
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0.706941,254,0.325,0.425,17.55,17.55,351,275.709402,0.425,19,40,224,40,40,0.445852,19
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0.711487,380,0.325,0.425,17,17,340,281.555882,0.5,19,40,225,40,40,0.435949,19
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0.713287,382,0.3,0.425,16.95,16.95,339,282.737463,0.575,19,40,225,40,40,0.445936,19
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0.713166,375,0.325,0.425,17,17,340,282.102941,0.55,19,40,226,40,40,0.436515,19
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0.714096,255,0.325,0.425,17.3,17.3,346,277.216763,0.475,19,40,224,40,40,0.448461,19
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0.713855,257,0.325,0.45,17.4,17.4,348,276.655172,0.5,19,40,225,40,40,0.442804,19
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0.710573,257,0.35,0.4125,17.4,17.4,348,276.442529,0.5,19,40,225,40,40,0.443194,19
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0.723896,374,0.3,0.4,16.7,16.7,334,285.341317,0.475,19,40,225,40,40,0.446034,19
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0.717411,386,0.325,0.4125,16.65,16.65,333,287.084084,0.45,19,40,226,40,40,0.405404,19
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0.712926,380,0.325,0.425,17.1,17.1,342,282.263158,0.525,19,40,225,40,40,0.453018,19
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0.715085,384,0.3,0.425,16.9,16.9,338,282.674556,0.5,19,40,224,40,40,0.431942,19
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0.714586,363,0.325,0.425,17.1,17.1,342,279.561404,0.5,19,40,223,40,40,0.428431,19
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0.715725,389,0.3,0.425,16.65,16.65,333,288.276276,0.525,19,40,227,40,40,0.447875,19
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0.703886,257,0.325,0.45,17.4,17.4,348,276.140805,0.5,19,40,224,40,40,0.448979,19
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0.718812,381,0.3,0.4,16.75,16.75,335,283.907463,0.525,19,40,224,40,40,0.438339,19
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0.719225,385,0.325,0.4125,16.6,16.6,332,285.927711,0.475,19,40,224,40,40,0.414869,19
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0.724046,382,0.325,0.4,16.65,16.65,333,285.36036,0.55,19,40,226,40,40,0.418495,19
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0.718272,371,0.325,0.425,16.95,16.95,339,281.569322,0.475,19,40,225,40,40,0.440464,19
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0.729689,263,0.3,0.425,16.9,16.9,338,281.532544,0.475,19,40,225,40,40,0.431325,19
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0.724499,385,0.325,0.4,16.5,16.5,330,286.478788,0.525,19,40,224,40,40,0.426352,19
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0.716117,396,0.325,0.4,16.5,16.5,330,288.872727,0.475,19,40,225,40,40,0.417719,19
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0.715725,390,0.325,0.425,16.65,16.65,333,284.990991,0.45,19,40,223,40,40,0.415204,19
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0.707775,353,0.325,0.425,17.15,17.15,343,279.956268,0.45,19,40,225,40,40,0.429132,19
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0.713654,385,0.3,0.425,16.8,16.8,336,285.136905,0.525,19,40,226,40,40,0.418381,19
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0.706941,255,0.325,0.425,17.55,17.55,351,275.740741,0.425,19,40,225,40,40,0.445852,19
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0.713287,379,0.3,0.425,16.95,16.95,339,282.053097,0.575,19,40,224,40,40,0.445936,19
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0.713166,385,0.325,0.425,17,17,340,282.888235,0.55,19,40,225,40,40,0.436515,19
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0.714096,258,0.325,0.425,17.3,17.3,346,277.260116,0.475,19,40,224,40,40,0.448461,19
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0.713855,258,0.325,0.45,17.4,17.4,348,276.33046,0.5,19,40,223,40,40,0.442804,19
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0.710573,256,0.35,0.4125,17.4,17.4,348,277.12931,0.5,19,40,223,40,40,0.443194,19
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0.849132,525,0.15,0.225,9,9,180,503.216667,0.3,25,40,486,40,40,0.224139,25
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0.851123,517,0.15,0.225,9,9,180,498.483333,0.275,25,40,480,40,40,0.241138,25
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0.851123,517,0.15,0.225,9,9,180,499.366667,0.325,25,40,485,40,40,0.233539,25
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0.850643,519,0.15,0.225,9,9,180,502.538889,0.275,25,40,484,40,40,0.246187,25
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0.849506,516,0.15,0.2,9,9,180,501.233333,0.35,25,40,484,40,40,0.232814,25
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0.851212,518,0.15,0.225,9,9,180,498.194444,0.275,25,40,483,40,40,0.221171,25
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0.847799,515,0.175,0.225,9,9,180,497.494444,0.325,25,40,479,40,40,0.242271,25
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0.851212,514,0.175,0.225,9,9,180,498.116667,0.3,25,40,484,40,40,0.230257,25
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.850146,512,0.175,0.225,9,9,180,497.9,0.275,25,40,482,40,40,0.219268,25
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.850839,520,0.175,0.225,9,9,180,500.972222,0.275,25,40,481,40,40,0.262503,25
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.850146,516,0.15,0.225,9,9,180,498.561111,0.3,25,40,483,40,40,0.236106,25
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.850146,513,0.175,0.225,9,9,180,496.605556,0.375,25,40,480,40,40,0.233619,25
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.851123,512,0.15,0.225,9,9,180,498.077778,0.3,25,40,484,40,40,0.233295,25
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.850412,521,0.15,0.225,9,9,180,502.972222,0.3,25,40,484,40,40,0.259881,25
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.851212,518,0.175,0.225,9,9,180,501.627778,0.275,25,40,485,40,40,0.230712,25
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.850412,514,0.15,0.225,9,9,180,498.383333,0.275,25,40,482,40,40,0.198023,25
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.851265,524,0.15,0.225,9,9,180,502.561111,0.3,25,40,485,40,40,0.25835,25
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.851123,516,0.15,0.225,9,9,180,501.433333,0.325,25,40,489,40,40,0.245816,25
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.850999,514,0.15,0.225,9,9,180,498.616667,0.275,25,40,481,40,40,0.218882,25
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.843445,526,0.15,0.2375,9,9,180,505.561111,0.325,25,40,489,40,40,0.237104,25
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.283333,0.3,25,40,478,40,40,0.237519,25
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.927778,0.325,25,40,481,40,40,0.234776,25
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.851283,516,0.15,0.225,9,9,180,499.516667,0.275,25,40,480,40,40,0.266096,25
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.850146,517,0.175,0.225,9,9,180,500.683333,0.325,25,40,486,40,40,0.215318,25
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.851283,516,0.15,0.225,9,9,180,501.727778,0.275,25,40,488,40,40,0.240953,25
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.972222,0.275,25,40,483,40,40,0.232628,25
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.851283,516,0.15,0.2,9,9,180,498.355556,0.275,25,40,482,40,40,0.23234,25
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.848279,513,0.15,0.2125,9,9,180,496.533333,0.25,25,40,480,40,40,0.234974,25
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.851212,514,0.15,0.2,9,9,180,499.588889,0.25,25,40,484,40,40,0.238848,25
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.851212,524,0.15,0.225,9,9,180,502.222222,0.3,25,40,485,40,40,0.253088,25
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.850146,515,0.15,0.225,9,9,180,498.4,0.275,25,40,482,40,40,0.213826,25
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.850839,516,0.15,0.2125,9,9,180,502.077778,0.35,25,40,487,40,40,0.193043,25
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.850999,515,0.15,0.225,9,9,180,497.955556,0.3,25,40,482,40,40,0.207704,25
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.851123,520,0.15,0.225,9,9,180,503.044444,0.375,25,40,486,40,40,0.228426,25
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.851212,515,0.15,0.225,9,9,180,499.261111,0.3,25,40,486,40,40,0.211782,25
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.851123,521,0.15,0.225,9,9,180,501.927778,0.3,25,40,481,40,40,0.200313,25
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.851265,518,0.15,0.2375,9,9,180,498.905556,0.3,25,40,483,40,40,0.253734,25
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.847284,521,0.175,0.225,9,9,180,503.6,0.325,25,40,487,40,40,0.223944,25
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.850643,517,0.15,0.225,9,9,180,498.322222,0.25,25,40,480,40,40,0.217988,25
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.850839,515,0.15,0.225,9,9,180,500.088889,0.275,25,40,482,40,40,0.230568,25
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.717087,658,0.125,0.175,6.75,6.75,135,648.422222,0.225,40,40,635,40,40,0.198656,40
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.717087,657,0.125,0.1625,6.75,6.75,135,647.548148,0.275,40,40,636,40,40,0.206607,40
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75,135,647.177778,0.2,40,40,636,40,40,0.175216,40
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75,135,649.718519,0.2,40,40,635,40,40,0.163651,40
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.717087,661,0.125,0.1625,6.75,6.75,135,648.8,0.225,40,40,634,40,40,0.170565,40
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75,135,650.725926,0.225,40,40,637,40,40,0.120299,40
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.717087,662,0.125,0.175,6.75,6.75,135,649.051852,0.225,40,40,636,40,40,0.187783,40
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75,135,652.385185,0.25,40,40,639,40,40,0.134215,40
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75,135,650.577778,0.25,40,40,638,40,40,0.15671,40
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.717087,671,0.125,0.175,6.75,6.75,135,654.503704,0.225,40,40,641,40,40,0.198505,40
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,650.014815,0.225,40,40,637,40,40,0.19062,40
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75,135,649.496296,0.25,40,40,640,40,40,0.19706,40
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.717087,661,0.125,0.175,6.75,6.75,135,650.733333,0.225,40,40,640,40,40,0.137509,40
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75,135,650.718519,0.275,40,40,638,40,40,0.187716,40
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0.717087,664,0.125,0.15,6.75,6.75,135,650.244444,0.225,40,40,639,40,40,0.183085,40
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0.717087,662,0.1,0.1625,6.75,6.75,135,649.577778,0.225,40,40,635,40,40,0.15357,40
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0.717087,658,0.125,0.1625,6.75,6.75,135,646.318519,0.225,40,40,635,40,40,0.218616,40
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75,135,650.074074,0.25,40,40,637,40,40,0.168633,40
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0.717087,663,0.125,0.175,6.75,6.75,135,649.881481,0.225,40,40,638,40,40,0.16303,40
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75,135,648.8,0.225,40,40,639,40,40,0.17742,40
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75,135,648.940741,0.225,40,40,639,40,40,0.150209,40
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0.717087,665,0.125,0.175,6.75,6.75,135,651.762963,0.25,40,40,639,40,40,0.219423,40
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75,135,652.007407,0.175,40,40,640,40,40,0.199091,40
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,652.577778,0.225,40,40,640,40,40,0.164264,40
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0.717087,663,0.1,0.1625,6.75,6.75,135,651.392593,0.225,40,40,642,40,40,0.179504,40
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0.717087,661,0.125,0.15,6.75,6.75,135,647.17037,0.225,40,40,630,40,40,0.256048,40
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0.717087,668,0.125,0.1625,6.75,6.75,135,653.62963,0.25,40,40,640,40,40,0.176032,40
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,649.103704,0.225,40,40,635,40,40,0.155599,40
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0.717087,665,0.125,0.1625,6.75,6.75,135,651.911111,0.2,40,40,637,40,40,0.168452,40
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0.717087,658,0.125,0.15,6.75,6.75,135,647.651852,0.225,40,40,637,40,40,0.147199,40
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,652.007407,0.2,40,40,639,40,40,0.148328,40
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0.717087,662,0.125,0.175,6.75,6.75,135,649.733333,0.25,40,40,636,40,40,0.161374,40
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75,135,650.614815,0.3,40,40,638,40,40,0.147303,40
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75,135,649.42963,0.25,40,40,637,40,40,0.172568,40
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75,135,648.303704,0.2,40,40,637,40,40,0.135242,40
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0.717087,663,0.125,0.175,6.75,6.75,135,650.437037,0.275,40,40,638,40,40,0.135195,40
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0.717087,667,0.1,0.15,6.75,6.75,135,650.725926,0.25,40,40,637,40,40,0.182523,40
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75,135,648.259259,0.3,40,40,634,40,40,0.206329,40
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0.717087,668,0.1,0.175,6.75,6.75,135,653.725926,0.2,40,40,639,40,40,0.142661,40
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0.717087,663,0.125,0.15,6.75,6.75,135,649.281481,0.2,40,40,637,40,40,0.160692,40
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.291262,0.225,80,40,789,40,40,0.150397,80
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.262136,0.2,80,40,790,40,40,0.179821,80
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0.727118,806,0.1,0.125,5.15,5.15,103,797.805825,0.15,80,40,789,40,40,0.133373,80
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15,103,799.728155,0.175,80,40,792,40,40,0.141687,80
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.203883,0.2,80,40,789,40,40,0.096508,80
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,798.417476,0.225,80,40,790,40,40,0.096548,80
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,799.893204,0.175,80,40,789,40,40,0.112857,80
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0.727118,806,0.1,0.1375,5.15,5.15,103,798.76699,0.2,80,40,789,40,40,0.105992,80
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,801.427184,0.2,80,40,790,40,40,0.116508,80
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,798.961165,0.2,80,40,788,40,40,0.100595,80
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.31068,0.15,80,40,791,40,40,0.125258,80
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0.727118,813,0.1,0.125,5.15,5.15,103,802.194175,0.225,80,40,792,40,40,0.144953,80
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15,103,798.436893,0.175,80,40,786,40,40,0.088115,80
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15,103,798.912621,0.25,80,40,789,40,40,0.195437,80
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.504854,0.2,80,40,791,40,40,0.103175,80
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.92233,0.2,80,40,791,40,40,0.124118,80
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,802.145631,0.175,80,40,793,40,40,0.149067,80
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.271845,0.2,80,40,792,40,40,0.110893,80
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0.727118,810,0.075,0.125,5.15,5.15,103,800.038835,0.175,80,40,791,40,40,0.174425,80
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.058252,0.225,80,40,789,40,40,0.135951,80
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.699029,0.175,80,40,792,40,40,0.087837,80
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15,103,800.485437,0.225,80,40,792,40,40,0.184325,80
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15,103,799.640777,0.15,80,40,789,40,40,0.157691,80
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,800.058252,0.2,80,40,791,40,40,0.124962,80
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15,103,799.184466,0.225,80,40,790,40,40,0.121369,80
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.339806,0.175,80,40,790,40,40,0.185813,80
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.728155,0.225,80,40,791,40,40,0.128512,80
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.727118,807,0.1,0.125,5.15,5.15,103,797.893204,0.225,80,40,791,40,40,0.106658,80
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.213592,0.15,80,40,787,40,40,0.136905,80
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.727118,805,0.1,0.125,5.15,5.15,103,795.339806,0.175,80,40,787,40,40,0.105893,80
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.563107,0.15,80,40,792,40,40,0.100666,80
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.727118,809,0.1,0.1375,5.15,5.15,103,799.834951,0.2,80,40,791,40,40,0.105238,80
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,802.126214,0.3,80,40,794,40,40,0.085087,80
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.727118,809,0.075,0.125,5.15,5.15,103,798.485437,0.225,80,40,790,40,40,0.13711,80
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.68932,0.2,80,40,791,40,40,0.083036,80
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.727118,808,0.1,0.1,5.15,5.15,103,799.805825,0.225,80,40,789,40,40,0.108591,80
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,801.184466,0.2,80,40,793,40,40,0.155678,80
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15,103,797.737864,0.25,80,40,789,40,40,0.157069,80
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,801.805825,0.2,80,40,795,40,40,0.148611,80
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.660194,0.2,80,40,794,40,40,0.088988,80
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,99.843293,0.925,8,40,73,40,40,0.965076,8
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.678142,124,0.875,0.95,37.65,37.65,753,99.685259,0.95,8,40,74,40,40,0.965077,8
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.678171,129,0.875,0.95,37.55,37.55,751,102.916112,0.95,8,40,74,40,40,0.962575,8
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.678171,127,0.85,0.95,37.55,37.55,751,99.985353,0.925,8,40,72,40,40,0.96306,8
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.678171,124,0.85,0.95,37.55,37.55,751,98.335553,0.975,8,40,70,40,40,0.96309,8
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.678157,125,0.875,0.95,37.6,37.6,752,100.590426,0.975,8,40,73,40,40,0.963992,8
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,100.709163,0.975,8,40,73,40,40,0.96529,8
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,99.673307,0.95,8,40,72,40,40,0.965702,8
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.678142,125,0.9,0.95,37.65,37.65,753,98.568393,0.95,8,40,73,40,40,0.964912,8
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.678142,122,0.875,0.95,37.65,37.65,753,98.379814,0.925,8,40,70,40,40,0.964986,8
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.678171,125,0.875,0.9375,37.55,37.55,751,100.231691,0.925,8,40,74,40,40,0.962824,8
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,99.223108,0.95,8,40,72,40,40,0.965333,8
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.678171,124,0.875,0.95,37.55,37.55,751,98.841545,0.95,8,40,71,40,40,0.962577,8
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.678142,126,0.875,0.95,37.65,37.65,753,101.706507,0.95,8,40,73,40,40,0.965386,8
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.678157,126,0.875,0.95,37.6,37.6,752,101.343085,0.975,8,40,73,40,40,0.964075,8
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.678142,125,0.875,0.95,37.65,37.65,753,100.466135,0.925,8,40,73,40,40,0.966256,8
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.678142,123,0.875,0.95,37.65,37.65,753,98.264276,0.925,8,40,71,40,40,0.96527,8
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.678157,123,0.85,0.95,37.6,37.6,752,99.957447,0.925,8,40,73,40,40,0.964287,8
