@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC

@DATA
qwh-15-106-9_ext.xml.minion.gz,1,0.687033
qwh-20-166-0_ext.xml.minion.gz,1,0.683377
qwh-20-166-1_ext.xml.minion.gz,1,0.683378
qwh-20-166-2_ext.xml.minion.gz,1,0.683377
qwh-20-166-3_ext.xml.minion.gz,1,0.683378
qwh-20-166-4_ext.xml.minion.gz,1,0.683377
qwh-20-166-5_ext.xml.minion.gz,1,0.683377
qwh-20-166-6_ext.xml.minion.gz,1,0.683378
qwh-20-166-7_ext.xml.minion.gz,1,0.683377
qwh-20-166-8_ext.xml.minion.gz,1,0.683377
qwh-20-166-9_ext.xml.minion.gz,1,0.683378
qwh-25-235-0_ext.xml.minion.gz,1,0.681061
qwh-25-235-1_ext.xml.minion.gz,1,0.681061
qwh-25-235-2_ext.xml.minion.gz,1,0.68106
qwh-25-235-3_ext.xml.minion.gz,1,0.68106
qwh-25-235-4_ext.xml.minion.gz,1,0.681061
qwh-25-235-5_ext.xml.minion.gz,1,0.681061
qwh-25-235-6_ext.xml.minion.gz,1,0.68106
qwh-25-235-7_ext.xml.minion.gz,1,0.681061
qwh-25-235-8_ext.xml.minion.gz,1,0.681061
qwh-25-235-9_ext.xml.minion.gz,1,0.681061
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,0.715938
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,0.734759
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,0.726895
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,0.725153
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,0.717282
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,0.724257
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,0.730754
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,0.737113
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,0.728071
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,0.720831
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,0.726665
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,0.724927
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,0.725763
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,0.72382
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,0.735281
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,0.725153
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,0.729527
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,0.734253
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,0.72382
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,0.721615
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,0.718768
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,0.729527
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,0.724702
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,0.731654
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,0.718967
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,0.718374
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,0.734759
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,0.726895
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,0.725153
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,0.712212
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,0.735562
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,0.734771
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,0.728071
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,0.718287
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,0.726665
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,0.722469
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,0.728114
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,0.72621
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,0.737546
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,0.725153
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,0.734253
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,0.72382
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,0.721615
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,0.718768
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,0.729527
rand-23-23-253-131-46021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-47021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-48021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-49021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-50021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-51021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-52021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-53021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-54021_ext.xml.minion.gz,1,0.685923
rand-23-23-253-131-55021_ext.xml.minion.gz,1,0.685923
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,0.686658
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,0.686658
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0.697768
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0.697768
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0.734779
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0.734779
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0.715085
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0.714586
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0.715725
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0.703886
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0.718812
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0.710798
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0.719225
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0.724046
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0.718272
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0.729689
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0.724499
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0.716117
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0.715725
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0.707775
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0.713654
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0.706941
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0.711487
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0.713287
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0.713166
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0.714096
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0.713855
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0.710573
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0.723896
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0.717411
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0.712926
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0.715085
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0.714586
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0.715725
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0.703886
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0.718812
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0.719225
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0.724046
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0.718272
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0.729689
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0.724499
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0.716117
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0.715725
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0.707775
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0.713654
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0.706941
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0.713287
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0.713166
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0.714096
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0.713855
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0.710573
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0.849132
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0.851123
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0.851123
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0.850643
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0.849506
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0.851212
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0.847799
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0.851212
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.850146
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.850839
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.850146
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.850146
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.851123
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.850412
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.851212
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.850412
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.851265
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.851123
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.850999
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.843445
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.850643
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.850643
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.851283
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.850146
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.851283
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.850643
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.851283
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.848279
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.851212
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.851212
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.850146
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.850839
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.850999
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.851123
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.851212
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.851123
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.851265
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.847284
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.850643
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.850839
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0.717087
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0.717087
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.727118
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.727118
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.678171
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.678171
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.678171
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.678171
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.678171
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.678171
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.678186
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.678171
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.678186
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.678171
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.678142
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.678244
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.678157
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.678157
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.685126
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.685126
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0.685126
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0.685126
