@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE directorder_CG-featuretime NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC

@DATA
patt/rcpspTighter/rcpsptight20-14.xml,1,0,20,4.123106,3.885872,?,?,?,83.333333,?,?,?,?,?,?,?,?,?,23.612211,11.831307,?,?,20,?,?,?,?,?,?,?,?,?,6.044394,?,100,?,?,?,?,?,10.467606,?,?,?,?,?,?,20,?,?,?,?,100,?,13.593391,?,-1,?,9.693633,10.472552,0,?,2.321928,16.666667,?
patt/rcpspTighter/rcpsptight25-21.xml,1,0,20,5.09902,4.857983,?,?,?,93.75,?,?,?,?,?,?,?,?,?,23.573264,12.439831,?,?,20,?,?,?,?,?,?,?,?,?,6.942515,?,100,?,?,?,?,?,10.888743,?,?,?,?,?,?,25,?,?,?,?,100,?,13.172584,?,-1,?,8.56594,9.49059,0,?,1,6.25,?
patt/rcpspTighter/rcpsptight20-15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-16.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-38.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-09.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-17.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-20.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-25.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-08.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-12.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-18.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-37.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-30.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-24.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-39.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-10.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-5.xml,1,5,5,9.797959,9.797959,?,?,?,100,?,?,?,?,?,?,?,?,?,23.287953,22.212191,?,?,2.5,?,?,?,?,?,?,?,?,?,9.154818,?,100,?,?,?,?,?,8.154818,?,?,?,?,?,?,8,?,?,?,?,100,?,11.765286,?,-1,?,7.669239,8.268642,-1,?,-1,0,?
patt/primes-25/primes-25-40-3-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-7.xml,1,7.5,7.5,9.797959,9.797959,?,?,?,100,?,?,?,?,?,?,?,?,?,23.311373,23.061546,?,?,3.75,?,?,?,?,?,?,?,?,?,9.826548,?,100,?,?,?,?,?,8.826548,?,?,?,?,?,?,10,?,?,?,?,100,?,10.250298,?,-1,?,5.630522,6.220148,-1,?,-1,0,?
patt/primes-25/primes-25-80-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-2-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-5.xml,1,4.5,4.5,9.797959,9.797959,?,?,?,100,?,?,?,?,?,?,?,?,?,23.474064,21.657031,?,?,2.25,?,?,?,?,?,?,?,?,?,8.569856,?,100,?,?,?,?,?,7.569856,?,?,?,?,?,?,8,?,?,?,?,100,?,13.316423,?,-1,?,8.564416,9.921865,-1,?,-1,0,?
patt/primes-25/primes-25-20-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-2-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-7.xml,1,1.5,1.5,9.797959,9.797959,?,?,?,100,?,?,?,?,?,?,?,?,?,22.926449,22.366284,?,?,0.75,?,?,?,?,?,?,?,?,?,8.971544,?,100,?,?,?,?,?,7.971544,?,?,?,?,?,?,10,?,?,?,?,100,?,12.65955,?,-1,?,8.401648,9.613266,-1,?,-1,0,?
patt/primes-25/primes-25-60-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-5.xml,1,4.5,4.5,9.797959,9.797959,?,?,?,100,?,?,?,?,?,?,?,?,?,22.844067,22.624291,?,?,2.25,?,?,?,?,?,?,?,?,?,9.569856,?,100,?,?,?,?,?,8.569856,?,?,?,?,?,?,8,?,?,?,?,100,?,11.613789,?,-1,?,6.863195,7.338506,-1,?,-1,0,?
patt/primes-25/primes-25-40-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-2-7.xml,1,14,11.666667,9.797959,9.797959,?,?,?,100,?,?,?,?,?,?,?,?,?,23.35296,22.345185,?,?,5.833333,?,?,?,?,?,?,?,?,?,9.164907,?,100,?,?,?,?,?,8.164907,?,?,?,?,?,?,9,?,?,?,?,100,?,12.263563,?,-1,?,8.067918,9.95656,-1,?,-1,0,?
patt/primes-25/primes-25-60-3-7.xml,1,6,6,9.797959,9.797959,?,?,?,100,?,?,?,?,?,?,?,?,?,23.307412,22.697109,?,?,3,?,?,?,?,?,?,?,?,?,9.417853,?,100,?,?,?,?,?,8.417853,?,?,?,?,?,?,10,?,?,?,?,100,?,11.619303,?,-1,?,7.172927,7.478889,-1,?,-1,0,?
patt/primes-25/primes-25-60-2-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-3.xml,1,9,9,9.797959,9.797959,?,?,?,100,?,?,?,?,?,?,?,?,?,23.430899,20.932426,?,?,4.5,?,?,?,?,?,?,?,?,?,8.199672,?,100,?,?,?,?,?,7.199672,?,?,?,?,?,?,6,?,?,?,?,100,?,12.546171,?,-1,?,8.052894,9.125475,-1,?,-1,0,?
patt/primes-25/primes-25-20-2-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/jobShop-enddr2/enddr2-10-by-5-5.xml,1,?,?,?,?,0.947027,0.324678,0.141742,?,0.567142,0.122027,1,0.727273,0.077621,0.408113,0.66909,0.000423,0.105533,?,?,0.491104,2.267237,?,0.215772,0.520309,0.000523,0.056018,1.558785,0.033641,0.970631,0.096556,3.315713,?,0.089829,?,0.667621,1.545149,0.003398,0.003398,0.002257,?,1.685668,0.02081,1.049652,0.198246,0.002265,0.811133,?,0.202842,0.668322,0.732812,1.560207,?,0.378416,?,0.005105,?,60.01,?,?,?,0.445552,?,?,0.990322
patt/jobShop-enddr2/enddr2-10-by-5-2.xml,1,?,?,?,?,0.941299,0.329499,0.150507,?,0.571257,0.125485,1,0.666667,0.08387,0.423588,0.660521,0.000447,0.106181,?,?,0.516507,2.296036,?,0.216492,0.544199,0.00055,0.056648,1.52497,0.038474,0.968476,0.100449,3.413504,?,0.089805,?,0.658895,1.592457,0.003485,0.003485,0.002287,?,1.772125,0.020695,1.013163,0.200461,0.002296,0.80551,?,0.200559,0.659727,0.740838,1.679941,?,0.384046,?,0.00533,?,60.01,?,?,?,0.438347,?,?,0.989463
patt/jobShop-enddr2/enddr2-10-by-5-4.xml,1,?,?,?,?,0.944642,0.325899,0.148835,?,0.570776,0.124835,1,0.809524,0.07784,0.420682,0.670218,0.000426,0.105811,?,?,0.509406,2.258772,?,0.213855,0.536239,0.000525,0.056255,1.560065,0.037089,0.969756,0.100803,3.400927,?,0.089898,?,0.668709,1.547786,0.00339,0.00339,0.002252,?,1.716458,0.020141,1.048401,0.197122,0.00226,0.80979,?,0.216475,0.669398,0.732979,1.669939,?,0.378875,?,0.005337,?,60.01,?,?,?,0.445394,?,?,0.990282
patt/jobShop-enddr2/enddr2-10-by-5-3.xml,1,?,?,?,?,0.944524,0.327673,0.151584,?,0.572073,0.125901,1,0.652174,0.081584,0.425447,0.668361,0.000431,0.105987,?,?,0.517523,2.261831,?,0.208691,0.543931,0.00053,0.056372,1.549611,0.038752,0.969573,0.100805,3.205066,?,0.089714,?,0.666849,1.555569,0.003406,0.003406,0.00222,?,1.690688,0.020527,1.039582,0.197051,0.002228,0.808614,?,0.203651,0.667594,0.736526,1.66139,?,0.379127,?,0.005163,?,60.01,?,?,?,0.442236,?,?,0.989959
patt/jobShop-enddr2/enddr2-10-by-5-10.xml,1,?,?,?,?,0.943933,0.325512,0.147026,?,0.569822,0.124127,1,0.727273,0.074513,0.417516,0.670621,0.000425,0.105982,?,?,0.504715,2.258105,?,0.213764,0.532139,0.000524,0.056367,1.561752,0.035527,0.969872,0.100643,3.32632,?,0.089881,?,0.669109,1.545385,0.003388,0.003388,0.002274,?,1.716789,0.020801,1.049334,0.196894,0.002282,0.81003,?,0.196605,0.669819,0.732941,1.639476,?,0.378355,?,0.005004,?,60.01,?,?,?,0.445429,?,?,0.990107
patt/jobShop-enddr2/enddr2-10-by-5-1.xml,1,?,?,?,?,0.942161,0.328897,0.150931,?,0.571707,0.125649,1,0.727273,0.086541,0.42432,0.663128,0.00044,0.105919,?,?,0.517016,2.284461,?,0.212964,0.544249,0.000542,0.056457,1.533416,0.038887,0.96903,0.099688,3.23288,?,0.089714,?,0.661545,1.579061,0.003457,0.003457,0.002271,?,1.728222,0.020393,1.023489,0.199234,0.002279,0.806872,?,0.21575,0.662344,0.739586,1.652292,?,0.380104,?,0.005346,?,60.01,?,?,?,0.439487,?,?,0.98974
acad/golombRulerArity4/ruler-44-10-a4.xml,1,0,29.016393,6.708204,6.708204,?,?,?,100,?,?,?,?,?,?,?,?,?,22.767871,16.918817,?,?,36.393443,?,?,?,?,?,?,?,?,?,-1,?,100,?,?,?,?,?,11.374496,?,?,?,?,?,?,4,?,?,?,?,100,?,10.854089,?,-1,?,4.100353,7.211598,-1,?,-1,0,?
acad/golombRulerArity4/ruler-67-12-a4.xml,1,0,6.961326,8.246211,8.246211,?,?,?,100,?,?,?,?,?,?,?,?,?,21.484405,18.733088,?,?,7.292818,?,?,?,?,?,?,?,?,?,-1,?,100,?,?,?,?,?,12.512,?,?,?,?,?,?,4,?,?,?,?,100,?,8.438792,?,-1,?,2.217608,5.716861,-1,?,-1,0,?
acad/golombRulerArity4/ruler-67-11-a4.xml,1,0,7.6,8.246211,8.246211,?,?,?,100,?,?,?,?,?,?,?,?,?,22.123285,18.214841,?,?,8,?,?,?,?,?,?,?,?,?,-1,?,100,?,?,?,?,?,11.971184,?,?,?,?,?,?,4,?,?,?,?,100,?,9.854868,?,-1,?,2.807977,6.378034,-1,?,-1,0,?
acad/golombRulerArity4/ruler-70-12-a4.xml,1,0,6.961326,8.42615,8.42615,?,?,?,100,?,?,?,?,?,?,?,?,?,21.439365,18.807726,?,?,7.292818,?,?,?,?,?,?,?,?,?,-1,?,100,?,?,?,?,?,12.512,?,?,?,?,?,?,4,?,?,?,?,100,?,8.409391,?,-1,?,2.203646,5.703373,-1,?,-1,0,?
acad/golombRulerArity4/ruler-55-10-a4.xml,1,0,29.016393,7.483315,7.483315,?,?,?,100,?,?,?,?,?,?,?,?,?,22.713626,17.308215,?,?,36.393443,?,?,?,?,?,?,?,?,?,-1,?,100,?,?,?,?,?,11.374496,?,?,?,?,?,?,4,?,?,?,?,100,?,10.834471,?,-1,?,3.879594,7.333316,-1,?,-1,0,?
acad/golombRulerArity4/ruler-25-7-a4.xml,1,?,?,?,?,0.84972,0.436176,0.235751,?,0.917995,1.252206,0.917941,1,0.263263,0.842945,0.965177,0.003937,0.61163,?,?,1.012318,0.695225,?,2.333137,0.678028,0.000381,0.104016,2.2256,0.307107,0.848154,0.327607,2.841647,?,0.611751,?,0.740182,0.69339,0.00021,0.00021,0.02282,?,2.686213,0.002835,8.359121,0.087355,0.02477,0.072774,?,0.18127,0.965144,0.783705,2.670413,?,0.825478,?,0.147804,?,111.13,?,?,?,0.394032,?,?,0.963015
acad/golombRulerArity4/ruler-17-7-a4.xml,1,?,?,?,?,1.289965,0.472692,0.310846,?,0.872701,0.953949,0.872596,1,0.197316,1.031476,?,0.00413,1.057357,?,?,1.278671,?,?,?,0.695379,0.000581,0.14053,?,0.229141,?,?,?,?,0.599223,?,?,?,?,?,0.032939,?,2.35372,?,7.642972,?,0.038546,?,?,0.171978,?,0.774363,2.352355,?,0.904845,?,0.39032,?,76.68,?,?,?,0.398472,?,?,0.945502
acad/golombRulerArity4/ruler-17-6-a4.xml,1,?,?,?,?,1.06182,0.466679,0.303953,?,0.88243,0.990864,0.882289,1,0.207631,1.000323,?,0.008116,0.788521,?,?,1.236693,?,?,?,0.697746,0.001095,0.136333,?,0.2364,?,?,?,?,0.602959,?,?,?,?,?,0.036985,?,2.428148,?,5.862604,?,0.042211,?,?,0.178158,?,0.783373,2.374371,?,0.947823,?,0.3031,?,67.86,?,?,?,0.389848,?,?,0.939559
acad/golombRulerArity4/ruler-44-9-a4.xml,1,0,28.762887,6.708204,6.708204,?,?,?,100,?,?,?,?,?,?,?,?,?,22.856666,16.288596,?,?,35.876289,?,?,?,?,?,?,?,?,?,-1,0.635788,100,?,?,?,?,?,10.709084,?,?,?,?,?,?,4,0.183369,?,0.777377,?,100,0.724163,11.602235,0.130341,-1,?,5.165879,8.115386,-1,0.403448,-1,0,0.987105
acad/golombRulerArity4/ruler-34-8-a4.xml,1,?,?,?,?,0.752294,0.414432,0.185807,?,0.938582,1.485055,0.938553,1,0.298141,0.718876,?,0.001618,0.512536,?,?,0.857315,?,?,?,0.645684,0.000156,0.081154,?,0.361483,?,?,?,?,0.635899,?,?,?,?,?,0.015939,?,2.897916,?,11.03786,?,0.016085,?,?,0.183265,?,0.778459,2.876876,?,0.798689,?,0.189453,?,642.34,?,?,?,0.400829,?,?,0.973001
