@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC

@DATA
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04880_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04180_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03260_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02720_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03680_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02520_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02680_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02900_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04340_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06740_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04240_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05720_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
solbat/sb.mzn_AND_solbat/sb_15_15_7_2.dzn,1,1.207405,0.828222,3.564096,3.367432,62.487416,0.212417,2.272768,0.956507,1.210858,0.309524,232.820179,0.690476,2.503585,25105,2833,2.267768,17783.754566,0.182392,1.054681,11616.066825,2.080205,0.594153,10565.573692,0.339546,7.820179,30564,0.808596,3.991455,13337,1.486095,10461,10461
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03840_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03900_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03920_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04260_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05840_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06660_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05360_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15000_2600_100.dzn,1,1.417447,0.705494,3.166778,29.928888,7.308824,0.777411,5213905.48262,924131.801554,14.831837,0.260695,485.069935,0.739305,1.684012,15600005204,3297,2.483394,4108.421562,0.827794,0.387949,21129.727454,1.400421,1.148711,2765002350.25,0.599964,24.253497,10400,1.779944,2.500315,4241,1.018988,2212,2212
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04540_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06540_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02380_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04740_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05100_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05800_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06640_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02480_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06820_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04000_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03660_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04060_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02840_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02460_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04440_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04840_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04360_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03160_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04160_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06600_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex05520_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02500_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04580_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02640_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06420_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03360_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex03580_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02180_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02020_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-06-28.dzn,1,1.091638,0.916055,6.434135,16.939334,16.071019,0.580273,11.180985,3.762964,2.401545,0.468499,212.067493,0.531501,1.928463,9761,553,2.425447,1281.560579,0.943319,-0.612021,1616.729263,2.882775,1.171794,3285.067889,0.611323,6.022368,2546,1.967715,2.245655,953,2.098289,744,744
nsp/nsp_2.mzn_AND_nsp/period_28/70.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514,0.458009,46629.748292,22512.51933,1.839742,0.093175,54.253497,0.906825,20.685514,1740082317,17817,1.980089,65130.438744,0.337786,1.787398,42067.888967,1.160713,0.92019,840099683.820617,1.215492,24.253497,95586,1.210532,2.375554,38901,0.767657,33840,33840
nsp/nsp_2.mzn_AND_nsp/period_28/75.dzn,1,1.042447,0.959281,3.852962,5.892565,21.54514,0.458009,46629.748292,22512.51933,1.839742,0.093175,54.253497,0.906825,20.685514,1740082317,17817,1.980089,65130.438744,0.337786,1.787398,42067.888967,1.160713,0.92019,840099683.820617,1.215492,24.253497,95586,1.210532,2.375554,38901,0.767657,33840,33840
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06440_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02560_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex02060_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04660_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex06480_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-06-29.dzn,1,1.081693,0.924477,11.755413,36.942744,32.306102,0.573248,22.207185,7.375516,2.697408,0.46752,526.999472,0.53248,2.19977,45125,1260,2.359738,3157.958789,0.92979,-0.63863,4118.654381,3.367802,1.138398,14987.049029,0.666531,7.179909,5888,1.687943,2.156443,2198,2.380397,1743,1743
wwtpp-real/wwtpp.mzn_AND_wwtpp-real/ex04040_2400_100.dzn,1,1.474733,0.678089,3.226433,30.352505,6.685131,0.78682,5597669.358601,1033366.499028,15.301986,0.279883,388.055948,0.720117,1.604031,11520003540,2388,2.444108,2845.042176,0.855292,0.442076,15452.01412,1.277705,1.220351,2126668255,0.583647,24.253497,7390,1.767559,2.442019,3035,0.912007,1482,1482
solbat/sb.mzn_AND_solbat/sb_15_15_7_3.dzn,1,1.207405,0.828222,3.564096,3.367432,62.487416,0.212417,2.272768,0.956507,1.210858,0.309524,232.820179,0.690476,2.503585,25105,2833,2.267768,17783.754566,0.182392,1.054681,11616.066825,2.080205,0.594153,10565.573692,0.339546,7.820179,30564,0.808596,3.991455,13337,1.486095,10461,10461
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-06-22.dzn,1,1.081693,0.924477,11.755413,36.942744,32.304134,0.573248,22.207185,7.375516,2.697408,0.46752,526.999472,0.53248,2.19977,45125,1260,2.357898,3158.145007,0.92979,-0.63863,4118.654381,3.367802,1.138398,14987.049029,0.666531,7.179909,5888,1.687943,2.156825,2198,2.380563,1743,1743
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-03-08.dzn,1,1.080658,0.925362,14.100626,47.37705,39.490211,0.572464,27.170321,8.97508,2.795108,0.467502,696.631087,0.532498,2.247786,69393,1580,2.344517,4022.450998,0.926936,-0.677918,5317.577764,3.478618,1.130612,22922.354908,0.676832,7.499846,7394,1.686623,2.125038,2760,2.434892,2193,2193
mznc12-problems/amaze2/amaze2.mzn_AND_mznc12-problems/amaze2/2012-03-15.dzn,1,1.083301,0.923105,13.931238,49.716363,39.189784,0.574175,27.26169,8.899172,2.835965,0.467976,747.33062,0.532024,2.233881,69381,1583,2.355629,3989.512577,0.926028,-0.749422,5339.777759,3.529609,1.129173,22648.39362,0.670331,7.499846,7376,1.685409,2.135391,2757,2.43674,2184,2184
