@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC

@DATA
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n34-k5.vrp.dzn,1,1.00084,0.99916,5.604202,1189,-1,1,1190,6.658211,5.599496,-9.604749,0.247757,1137.828905,15.802429,4.501356,31.432316,0.225792,-1,1067.036975,0.62958,0.529637,0.324752,0.192646,49.456535,63852,58853.276923,0.192646,58207,-1,0.695926,1122,1123,0.319191
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film117.dzn,1,0.976356,1.024217,2.468707,198,12.880389,0.275382,438,8,2.52849,-1.014949,0.643574,635.136916,9.398682,3.611247,2.700646,1.712265,3.17892,35.899861,0.927696,0.383302,1.14135,2.545859,26.549297,42848,19088.944444,2.817133,3535,0.40507,2.822145,1,153,0.99507
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_13_7.dzn,1,1.506143,0.663948,4.211302,184,2.923833,0.452088,31,7.312883,2.796085,-2.704888,0.520637,219.386489,12.702909,4.08598,2.983343,2.03591,0.388528,6.771499,1.010346,0.724372,0.88776,0.404187,1.52602,5677,621.090301,0.609489,159,0.712369,4.594797,31,30,0.056755
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n31-k5.vrp.dzn,1,1.001008,0.998993,5.563508,991,-1,1,992,6.658211,5.557905,-9.288265,0.259803,940.936316,15.657574,4.475855,27.185876,0.242839,-1,873.927419,0.67165,0.532057,0.3299,0.207047,32.158289,36305,31901.022599,0.207047,31353,-1,0.781986,930,927,0.340968
benchmarks/talent_scheduling/talent_scheduling_alt.mzn_AND_benchmarks/talent_scheduling/medium/film114.dzn,1,1.020583,0.979832,3.005146,198,3.931389,0.339623,236,24.253497,2.944538,-1.475777,0.712464,218.281471,8.266702,2.579709,7.985948,1.415691,1.898477,9.574614,0.9957,0.424162,0.984712,0.874903,125788.771607,180003367,73334853.846867,1.049047,20000001,0.332763,4.431675,1,38,0.930645
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n36-k5.vrp.dzn,1,1.000751,0.99925,5.625375,1331,-1,1,1332,6.658211,5.621155,-9.791628,0.240598,1275.99296,15.883401,4.516052,33.348692,0.220362,-1,1201.088589,0.604608,0.528155,0.321246,0.184205,49.500174,71344,65934.231884,0.008875,65217,-1,0.667012,1260,1261,0.306298
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n19-k2.vrp.dzn,1,1.002632,0.997375,5.313158,379,2.097368,1,380,7.330917,5.299213,-7.664693,0.343353,354.98424,15.799113,4.688972,13.484982,0.283586,0.460598,316.326316,0.929817,0.548717,0.368461,0.301271,22.041579,11723,8375.8,0.301271,8103,0.188212,1.053975,342,343,0.476439
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_3.dzn,1,1.162866,0.859944,16.221498,50,6.358306,0.166124,307,14.19237,13.94958,3.394805,0.245616,2094.142558,182.434323,11.123942,1.017241,0.486027,1.237929,99.654723,2.559751,0.769762,0.72878,1.182614,511.395539,2816369,156998.430613,4.479611,18721,0.246586,6.528613,153,148,0.64676
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n37-k5.vrp.dzn,1,1.000711,0.999289,5.635135,1405,-1,1,1406,6.658211,5.63113,-9.880972,0.237243,1348.016221,15.920686,4.522818,34.193747,0.217785,-1,1271.112376,0.592922,0.527482,0.319614,0.180282,47.675115,72651,67031.211268,0.008463,66277,-1,0.653523,1332,1333,0.300273
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n34-k5.vrp.dzn,1,1.00084,0.99916,5.60084,1189,-1,1,1190,6.658211,5.596138,-9.593376,0.247757,1133.554319,15.79884,4.501356,30.860476,0.232893,-1,1059.934454,0.62958,0.529559,0.324067,0.192646,40.979785,53764,48765.94359,0.192646,48119,-1,0.727779,1122,1119,0.319191
mznc12-problems/radiation/radiation.mzn_AND_mznc12-problems/radiation/m40_10_02.dzn,1,0.70326,1.42195,2.338869,1600,37.040688,0.033931,47213,15.742403,3.325754,0.557246,0.011818,436.435061,36.341623,11.036272,24.593785,1.445375,4.354817,19.590706,1.312495,-1,-1,0.916047,1248.414784,113388045,58941407.190437,1.588065,12835217,-1,-1,-1,41,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n35-k5.vrp.dzn,1,1.000794,0.999207,5.613492,1259,-1,1,1260,6.658211,5.60904,-9.69414,0.244098,1204.188145,15.84266,4.508909,32.889346,0.226453,-1,1129.496825,0.616815,0.528839,0.322632,0.188321,59.798879,80549,75346.587065,0.188321,74665,-1,0.697901,1190,1189,0.312597
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n22-k8.vrp.dzn,1,1.001976,0.998028,5.401186,505,2.08498,1,506,11.551228,5.390533,-8.159665,0.347165,476.036775,23.334603,7.264197,5.962807,0.268871,0.419489,430.541502,0.846443,0.543183,0.356082,0.269617,36.753157,80796,18597.097561,0.269617,16807,0.185145,0.952434,462,463,0.432309
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n33-k5.vrp.dzn,1,1.000891,0.99911,5.592692,1121,-1,1,1122,6.658211,5.587711,-9.50688,0.251584,1071.719095,15.758391,4.493358,30.428298,0.228655,-1,1003.008913,0.642944,0.530435,0.326638,0.197195,48.621481,59351,54553.301587,0.197195,53941,-1,0.711448,1056,1057,0.3261
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1000-1479-line419.dzn,1,1.20018,0.833208,2.438233,6650,6.330929,5.997295,1109,9.405141,2.031555,-74.453316,0.297703,330.84401,13.802778,6.765813,1.65883,2.265746,1.703485,3.770965,0.017761,0.671443,1.515228,1.527482,136.879344,302921,151799.192308,2.206204,12351,0.410133,1.936495,266,39,0.971649
benchmarks/ship-schedule/ship-schedule.mip.mzn_AND_benchmarks/ship-schedule/8Ships.dzn,1,2.49696,0.400487,22.544791,787,7.30077,0.328739,2467,22.904457,9.028896,-0.277332,0.476507,206.140114,10.418446,1.22783,5.570099,0.968469,2.826522,70.683421,3.689898,-1,-1,1.090845,631040.587988,1582096393,1556777130.56698,1.751929,50625326,-1,-1,0,75,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n23-k8.vrp.dzn,1,1.001812,0.998192,5.425725,551,2.081522,1,552,5.357552,5.415913,-8.308959,0.283774,519.489723,12.892828,3.600392,20.052272,0.264394,0.407519,472.601449,0.822154,0.541603,0.352505,0.260633,21.376769,13463,11799.976744,0.019112,11503,0.184307,0.923183,506,507,0.419525
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/film105.dzn,1,0.976505,1.02406,2.468429,188,12.898678,0.276065,415,8,2.52782,-0.998808,0.643676,602.251072,9.385481,3.607659,2.656449,1.702923,3.189795,34.187959,0.929989,0.383159,1.114739,2.546413,26.533529,40521,18069.333333,2.817969,3349,0.405116,2.825521,1,145,0.99506
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1074-line298.dzn,1,1.172662,0.852761,2.404933,6156,6.371017,6.327852,973,9.649256,2.050833,-77.890214,0.296625,509.443123,14.421297,6.986646,2.353621,2.503159,1.765002,5.751285,0.020329,0.644638,1.622693,1.535033,175.178773,332717,170448.945977,2.253608,23371,0.415812,1.93853,228,58,0.971765
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n37-k6.vrp.dzn,1,1.000711,0.999289,5.635135,1405,-1,1,1406,6.658211,5.63113,-9.880972,0.237243,1348.063416,15.920719,4.522818,34.290562,0.217785,-1,1271.112376,0.592922,0.527482,0.319614,0.180282,49.242682,74855,69235.211268,0.008463,68481,-1,0.653523,1332,1333,0.300273
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n20-k2.vrp.dzn,1,1.002381,0.997625,5.345238,419,2.092857,1,420,7.330917,5.332542,-7.838312,0.334233,393.104107,15.932871,4.714414,14.259269,0.278456,0.445935,352.404762,0.90009,0.546724,0.364031,0.289833,21.661133,12664,9097.675676,0.289833,8805,0.187082,1.017562,380,381,0.460658
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_14_7.dzn,1,1.580645,0.632653,6.774194,184,1.903226,5.935484,31,7.357552,4.285714,-42.95909,0.00058,220.72656,31.530185,7.356461,0.004313,0.163525,0.458686,28.258065,0.407906,0.80989,0.957862,0.205593,24.991551,5080,774.738095,1.69689,164,0.442857,2.262626,31,30,0.407906
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n38-k5.vrp.dzn,1,1.000675,0.999326,5.644399,1481,2.050607,1,1482,6.658211,5.640593,-9.967788,0.234024,1422.114535,15.956132,4.529236,35.196263,0.215294,0.288971,1343.134953,0.581724,-1,0.318056,0.176539,48.409711,77576,71743.191781,0.008081,70951,-1,0.64062,1406,1407,-1
benchmarks/template_design/template_design.mzn_AND_benchmarks/template_design/magazine_inserts_2.dzn,1,1.482927,0.674342,16.356098,50,5.492683,0.24878,205,14.19237,11.029605,2.927684,0.246107,1398.716434,143.685448,11.34266,1.018717,0.338819,1.06926,75.160976,2.718704,0.791959,0.710743,1.187913,510.673249,1877722,104688.016031,4.486052,18721,0.183418,6.530494,102,99,0.588017
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/8ShipsUnconst.dzn,1,1.128882,0.885832,3.016186,787,9.303288,0.081234,2499,24.253497,2.671834,0.53659,0.753601,218.281471,4.894702,1.884489,9.942114,2.106632,2.909856,8.523217,1.197685,-1,-1,0.777582,173327.813786,1980028479,1713345439.272293,0.457722,20000001,-1,-1,1,24,-1
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/09.dzn,1,0.250732,3.988327,2.996098,3072,-1,2.997073,1025,1.015641,11.949416,-34.689443,0.000974,1039.000957,12.011677,1.000061,31.507533,0.043501,-1,1020.070244,3.326455,0.265202,1.575128,0.011164,128.626667,133207,131842.333333,0.011164,131159,-1,3.299777,0,1023,0.138371
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n21-k2.vrp.dzn,1,1.002165,0.99784,5.374459,461,2.088745,1,462,7.330917,5.362851,-8.003024,0.3258,433.225057,16.054731,4.737537,15.057117,0.273555,0.432265,390.47619,0.872364,0.544883,0.359915,0.279319,21.403818,13677,9888.564103,0.279319,9575,0.186065,0.983811,420,421,0.445986
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n39-k5.vrp.dzn,1,1.000641,0.999359,5.653205,1559,2.049359,1,1560,6.658211,5.649584,-10.05221,0.230933,1498.184585,15.989806,4.535332,36.14438,0.212884,0.283668,1417.15641,0.570983,-1,0.316566,0.172962,48.277034,81361,75312.173333,0.007724,74481,-1,0.628266,1482,1483,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n39-k6.vrp.dzn,1,1.000641,0.999359,5.653205,1559,2.049359,1,1560,6.658211,5.649584,-10.05221,0.230933,1498.305438,15.989884,4.535332,36.391653,0.212884,0.283668,1417.15641,0.570983,-1,0.316566,0.172962,52.448829,87869,81820.173333,0.007724,80989,-1,0.628266,1482,1483,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n22-k2.vrp.dzn,1,1.001976,0.998028,5.401186,505,2.08498,1,506,7.330917,5.390533,-8.159665,0.317973,475.350801,16.166213,4.758644,15.8909,0.268871,0.419489,430.541502,0.846443,0.543183,0.356082,0.269617,21.309216,14796,10782.463415,0.269617,10447,0.185145,0.952434,462,463,0.432309
benchmarks/table-layout/TableLayout.mzn_AND_benchmarks/table-layout/en-1250-1283-line119.dzn,1,1.210609,0.826031,2.452348,9744,6.307304,1.694783,5750,8.139551,2.025715,-20.793433,0.454845,1000.088975,9.706353,4.778654,1.88297,4.088726,1.659776,7.725913,0.004082,-1,1.858196,1.516178,42.962329,491716,247033.391429,2.150887,8701,-1,1.9254,1392,175,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_30_10.dzn,1,1.835165,0.54491,7.538462,544,1.967033,5.978022,91,8.903882,4.107784,-52.375794,0.000068,801.349366,36.575064,8.9038,0.000653,0.10184,0.20906,88.087912,0.163089,0.803805,1.78767,0.087281,65.198766,43586,5933.087698,1.949258,479,0.397959,2.35959,91,90,0.163089
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/05.dzn,1,0.299539,3.338462,2.990783,648,1,2.986175,217,1.054041,9.984615,-27.848027,0.006646,228.726857,10.165029,1.000831,13.812391,0,0,216,1.366892,0.460311,1.391176,0.042401,31.903226,7211,6923,0.042401,6779,0.334361,1.366892,0,217,0.991618
benchmarks/talent_scheduling/talent_scheduling.mzn_AND_benchmarks/talent_scheduling/medium/MobStory.dzn,1,0.975495,1.025121,2.470311,288,12.774741,0.271442,645,8,2.532367,-1.136044,0.905734,728.37232,7.747662,3.011723,2.341637,1.768517,3.109916,51.302545,0.913874,0.384126,1.358076,2.469204,21.990994,56433,23332.444444,2.463977,2605,0.404807,2.801542,1,225,0.995129
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n41-k6.vrp.dzn,1,1.000581,0.99942,5.66957,1721,2.047038,1,1722,6.658211,5.66628,-10.214367,0.225102,1656.442895,16.052462,4.54665,38.301496,0.208291,0.27368,1571.196283,0.55076,-1,0.313774,0.166265,52.263147,96487,89997.139241,0.00708,89085,-1,0.605063,1640,1641,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n38-k6.vrp.dzn,1,1.000675,0.999326,5.64305,1481,2.053306,1,1482,6.658211,5.639245,-9.962969,0.234024,1420.058351,15.954745,4.529236,35.077312,0.218326,0.303681,1339.535762,0.581724,-1,0.317777,0.176539,46.581326,74866,69033.525114,0.008081,68241,-1,0.655214,1406,1405,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n40-k5.vrp.dzn,1,1.00061,0.999391,5.661585,1639,2.048171,1,1640,7.139551,5.658135,-10.134365,0.231967,1575.575923,16.902284,4.84237,34.366028,0.210551,0.278575,1493.176829,0.56067,-1,0.31514,0.169541,30.327083,57544,49736.415584,0.169541,48845,-1,0.616424,1560,1561,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n39-k5.vrp.dzn,1,1.000641,0.999359,5.650641,1559,2.055128,1,1560,6.658211,5.647021,-10.042986,0.230933,1494.30825,15.987323,4.535332,36.397202,0.218685,0.311325,1409.94359,0.570983,-1,0.316034,0.172962,52.550538,88027,81978.84,0.007724,81147,-1,0.653629,1482,1479,-1
benchmarks/shortest_path/shortest_path.mzn_AND_benchmarks/shortest_path/07.dzn,1,0.277419,3.604651,2.995699,1392,1,2.993548,465,1.029734,10.79845,-31.239301,0.002607,478.826449,10.905631,1.00023,20.872498,0,0,464,1.136562,0.436398,1.941088,0.022155,63.146953,29982,29363.333333,0.022155,29054,0.333812,1.136562,0,465,0.925853
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n43-k6.vrp.dzn,1,1.000529,0.999472,5.684461,1891,2.044926,1,1892,6.658211,5.681458,-10.368335,0.21969,1822.203176,16.109207,4.556936,39.344188,0.203977,0.264439,1733.232558,0.532054,-1,0.311208,0.160113,40.403863,83387,76444.108434,0.006516,75447,-1,0.583667,1806,1807,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n44-k7.vrp.dzn,1,1.000505,0.999495,5.691414,1979,2.043939,1,1980,6.658211,5.688541,-10.442493,0.217126,1908.526942,16.135936,4.561735,40.924716,0.201916,0.260071,1817.249495,0.523216,-1,0.310001,0.15722,48.217219,102644,95470.094118,0.006259,94429,-1,0.57358,1892,1893,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n44-k7.vrp.dzn,1,1.000505,0.999495,5.689394,1979,2.04798,1,1980,6.658211,5.686522,-10.43485,0.217126,1904.469658,16.133888,4.561735,40.79248,0.206767,0.280935,1809.950505,0.523216,-1,0.309575,0.15722,46.36099,98968,91794.760784,0.006259,90753,-1,0.594296,1892,1889,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n45-k6.vrp.dzn,1,1.000483,0.999517,5.698068,2069,2.042995,1,2070,6.658211,5.695316,-10.514885,0.21465,1996.793235,16.161481,4.566325,42.320223,0.199914,0.25586,1903.2657,0.514695,-1,0.308841,0.154439,55.389894,122065,114657.08046,0.006018,113571,-1,0.563868,1980,1981,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n45-k7.vrp.dzn,1,1.000483,0.999517,5.696135,2069,2.04686,1,2070,6.658211,5.693385,-10.507507,0.21465,1992.575554,16.159444,4.566325,41.84598,0.204607,0.275944,1895.951691,0.514695,-1,0.308432,0.154439,47.706158,106159,98751.747126,0.006018,97665,-1,0.583813,1980,1977,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n45-k5.vrp.dzn,1,1.000483,0.999517,5.698068,2069,2.042995,1,2070,6.658211,5.695316,-10.514885,0.21465,1996.69053,16.161431,4.566325,42.104038,0.199914,0.25586,1903.2657,0.514695,-1,0.308841,0.154439,51.619846,114261,106853.08046,0.006018,105767,-1,0.563868,1980,1981,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n46-k7.vrp.dzn,1,1.000463,0.999538,5.70444,2161,2.042091,1,2162,6.658211,5.701803,-10.585591,0.212257,2086.698366,16.185777,4.570719,42.941501,0.19797,0.251797,1991.281221,0.506475,-1,0.307725,0.151764,49.710947,115120,107475.067416,0.005791,106343,-1,0.55451,2070,2071,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n45-k6.vrp.dzn,1,1.000483,0.999517,5.695169,2069,2.048792,1,2070,6.658211,5.692419,-10.503851,0.214651,1990.10216,16.15825,4.566325,40.585001,0.206918,0.284288,1892.300483,0.514695,-1,0.308228,0.154439,34.508251,78839,71432.08046,0.006018,70345,-1,0.592089,1980,1975,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n45-k5.vrp.dzn,1,1.000483,0.999517,5.698068,2069,2.042995,1,2070,7.238405,5.695316,-10.514885,0.219114,1996.014086,17.233524,4.932016,39.159769,0.199914,0.25586,1903.2657,0.514695,-1,0.308841,0.154439,32.507424,76873,67290.367816,0.154439,66179,-1,0.563868,1980,1981,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n48-k7.vrp.dzn,1,1.000425,0.999575,5.716412,2351,2.040391,1,2352,6.658211,5.713982,-10.722238,0.207701,2272.887566,16.231589,4.578968,45.013149,0.194244,0.244083,2173.310374,0.490872,-1,0.305616,0.146708,52.071447,130600,122472.043011,0.005375,121245,-1,0.536782,2256,2257,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n50-k7.vrp.dzn,1,1.000392,0.999608,5.725882,2549,2.041961,1,2550,6.658211,5.723638,-10.846739,0.203427,2462.924244,16.272208,4.586568,46.747169,0.194728,0.253657,2355.956863,0.476292,-1,0.30332,0.142006,49.291642,134316,125693.687285,0.005003,124367,-1,0.536938,2450,2447,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n50-k8.vrp.dzn,1,1.000392,0.999608,5.726667,2549,2.040392,1,2550,6.658211,5.724422,-10.849852,0.203427,2464.70977,16.272908,4.586568,46.198698,0.192731,0.246049,2359.64549,0.476292,-1,0.303488,0.142006,42.554256,117136,108513.353952,0.005003,107187,-1,0.52938,2450,2449,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k10.vrp.dzn,1,1.000392,0.999608,5.727451,2549,2.038824,1,2550,6.658211,5.725206,-10.852981,0.203427,2466.210576,16.273497,4.586568,44.631734,0.190717,0.236872,2363.337255,0.476292,-1,0.303656,0.142006,30.259224,85784,77161.020619,0.005003,75835,-1,0.520253,2450,2451,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k7.vrp.dzn,1,1.000392,0.999608,5.727451,2549,2.038824,1,2550,7.238405,5.725206,-10.852981,0.207637,2466.210576,17.354507,4.954334,43.39414,0.190717,0.236872,2363.337255,0.476292,-1,0.303656,0.142006,30.269129,88234,77186.278351,0.142006,75835,-1,0.520253,2450,2451,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n50-k8.vrp.dzn,1,1.000392,0.999608,5.727451,2549,2.038824,1,2550,6.918863,5.725206,-10.852981,0.205399,2466.210576,16.759141,4.751787,44.128198,0.190717,0.236872,2363.337255,0.476292,-1,0.303656,0.142006,30.263186,86764,77171.123711,0.005003,75835,-1,0.520253,2450,2451,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n51-k7.vrp.dzn,1,1.000377,0.999623,5.729638,2651,2.047511,1,2652,6.658211,5.727478,-10.904256,0.201386,2559.372874,16.29081,4.590148,48.554332,0.196744,0.27231,2446.573152,0.469353,-1,0.30208,0.139777,64.520114,179981,171107.343434,0.004832,169729,-1,0.541646,2550,2543,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n51-k10.vrp.dzn,1,1.000377,0.999623,5.732655,2651,2.038084,1,2652,6.33985,5.730494,-10.91629,0.198804,2566.334046,15.699431,4.388147,46.301335,0.189022,0.23344,2461.349925,0.469353,-1,0.302727,0.139777,31.665878,91863,83977.909091,0.004832,82611,-1,0.5124,2550,2551,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/B-n52-k7.vrp.dzn,1,1.000363,0.999637,5.734035,2755,2.04463,1,2756,6.658211,5.731955,-10.963749,0.199405,2659.137882,16.309244,4.593592,48.906572,0.196711,0.264554,2542.875181,0.462634,-1,0.30105,0.137623,52.847484,154776,145647.666667,0.00467,144217,-1,0.539021,2652,2643,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n53-k7.vrp.dzn,1,1.000349,0.999651,5.741789,2861,2.038085,1,2862,6.658211,5.739783,-11.036208,0.197482,2771.14038,16.330605,4.596909,49.744659,0.18761,0.235189,2659.665269,0.456122,-1,0.300812,0.13554,50.995571,155337,145949.323625,0.004516,144467,-1,0.505701,2756,2755,-1
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n54-k7.vrp.dzn,1,1.000337,0.999663,5.747138,2969,2.036027,1,2970,6.658211,5.745204,-11.098616,0.195613,2879.219273,16.349097,4.600105,50.766476,0.184195,0.223769,2767.385185,0.44981,-1,0.300125,0.133525,51.89326,163772,154122.980952,0.00437,152587,-1,0.490324,2862,2863,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_10_4.dzn,1,1.575758,0.634615,5.727273,184,2.090909,5.575758,31,7.554589,3.634615,-39.602428,0.133784,188.864721,26.950667,7.342927,0.251214,0.285654,0.439497,26.30303,0.77575,0.781102,0.932401,0.522978,31.171765,5825,1028.668254,2.34713,188,0.52381,2.91782,31,25,0.391244
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_8.dzn,1,1.54717,0.646341,4.177358,184,2.886792,0.69434,31,7.312883,2.7,-4.224701,0.51273,131.631893,12.53859,4.31028,2.477456,1.709035,0.509516,6.928302,1.072205,0.710533,0.796193,0.544671,2.428304,5393,643.500583,0.901567,159,0.718157,4.668143,31,18,0.079172
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n55-k9.vrp.dzn,1,1.000325,0.999675,5.750974,3079,2.036688,1,3080,6.658211,5.749107,-11.154334,0.193797,2985.236304,16.36559,4.603186,51.640367,0.184412,0.228517,2869.677273,0.443687,-1,0.299173,0.131575,50.646203,165903,155990.305296,0.004231,154399,-1,0.491162,2970,2969,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_17_1.dzn,1,1.569832,0.637011,4.089385,184,2.832402,1.027933,31,7.499846,2.604982,-6.45316,0.50275,67.498613,12.689367,4.646614,2.052465,1.121248,0.65218,5.765363,1.111482,0.68327,0.619904,0.700543,3.586894,5898,642.054012,1.212727,181,0.733607,3.993057,31,9,0.315174
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_1.dzn,1,1.538462,0.65,4.144615,184,2.904615,0.566154,31,7.417853,2.694,-3.401254,0.518566,148.35705,12.435832,4.272871,2.739293,1.862672,0.454192,6.633846,1.05046,0.721927,0.796825,0.473802,1.978355,5880,642.965526,0.770528,171,0.723831,4.760414,31,20,0.067222
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j30/J30_21_2.dzn,1,1.541528,0.648707,4.156146,184,2.900332,0.611296,31,7.247928,2.696121,-3.675302,0.514042,144.95855,12.269617,4.218033,2.612625,1.785242,0.467942,6.830565,1.054074,0.717054,0.802776,0.499577,1.92848,5246,580.472562,0.829446,152,0.721823,4.794339,31,20,0.071504
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/P-n55-k10.vrp.dzn,1,1.000325,0.999675,5.751623,3079,2.03539,1,3080,6.857981,5.749757,-11.157018,0.195243,2986.482698,16.740635,4.7304,48.91164,0.182665,0.220739,2873.396104,0.443687,-1,0.299314,0.131575,30.251799,103891,93175.542056,0.004231,91577,-1,0.483421,2970,2971,-1
