@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0,0.0454,0.0435,0.066,0.4423,0.3768,0.966
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,0.0154,0.1138,0.0629,0.1186,1.3954,1,0.3336
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-10t19.sat05-1143.reshuffled-07.cnf,1,0.0001,0.0438,0.0294,0.0126,1.168,0.2756,0.2081
SAT_Competition2009/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,1,0.006,0.0226,0.0164,0.0242,0.7715,0.0601,0.26
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0,0.0061,0,0,0.6747,0,0.0018
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1064282057-06.UNSAT.shuffled.cnf,1,0.0008,0.0469,0.0018,0.0023,0.8288,0.008,0.6516
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0,0.0215,0.2601,0.5,1.5704,0.5,0.2088
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.0522,0.2327,0.094,0.122,0.6385,0.3444,0.5795
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,0.0016,0.05,0.0028,0.0034,0.8313,0.0165,0.6674
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,0.0037,0.1843,0.0158,0.0262,1.3814,0.2037,0.5442
SAT_RACE2006/SAT-Race_TS_1/velev-eng-uns-1.0-04a.cnf,1,0.0001,0.0808,0.0181,0.017,1.5953,0.2146,0.3302
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,0.0009,0.0469,0.0018,0.0023,0.824,0.0052,0.6349
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,0.0033,0.1415,0.0691,0.1377,1.6208,0.2916,1.1588
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0.3429,0.0698,0.3429,0.3429,0,0.343,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.2295,0.4167,0.2295,0.2295,1.0976,0.2295,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0009,0.047,0.0019,0.0022,0.8441,0.0122,0.6465
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.0478,0.2337,0.0929,0.1251,0.7148,0.735,0.5798
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.4923,0.2249,0.4549,0.4999,3.0185,1,0.2301
SAT_Competition2007/crafted/spence/hard/s97-100.cnf,1,0.3132,0.4755,0.313,0.3214,0,0.3232,1.4321
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,0.0466,0.234,0.0915,0.1231,0.7041,0.5253,0.5804
SAT_Competition2009/CRAFTED/edgematching/compact/em_8_4_5_cmp.cnf,1,0.0122,0.1081,0.0847,0.1709,1.1741,0.3407,0.3639
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.0414,0.1538,0.0415,0.0415,0,0.0416,0.0001
SAT_RACE2008/mizh-md5-48-2.cnf,1,0.0231,0.1696,0.0312,0.0407,1.0045,0.1579,1.7499
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9985,0.0001,0.8768
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.0469,0.2318,0.0945,0.1279,0.6718,0.5878,0.5985
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.372,0.031,0.4067,0.4741,2.5647,0.4979,0.4412
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,0.0015,0.05,0.0028,0.0035,0.8339,0.0177,0.6956
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,0.001,0.0469,0.002,0.0023,0.8247,0.0137,0.5823
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0.0201,0.1964,0.0541,0.0722,1.4766,0.2361,0.7553
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,0.0002,0.0332,0.1218,0.2763,0.9113,0.5,0.4693
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,1.0001,0.0002,0.6802
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0886,0.0442,0.0902,0.0912,0.9743,0.0957,0.0013
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,0.0476,0.234,0.0922,0.1243,0.7064,0.6639,0.5791
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0084,0.0002,0.7293
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,0.0417,0.2308,0.0888,0.1212,0.7034,0.3961,0.5788
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S125259973-020.cnf,1,0.0476,0.2339,0.0893,0.1168,0.6267,0.3143,0.5646
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.001,0.0469,0.0019,0.0024,0.8381,0.0067,0.6293
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0.0623,0.0446,0.0623,0.0623,0,0.0624,0
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.0286,0.2409,0.0512,0.0568,1.1684,0.3211,0.806
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001
SAT_RACE2008/anbul-part-10-13-s.cnf,1,0.0053,0.1814,0.0161,0.0256,1.3871,0.1302,0.5534
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.2435,0.1978,0.2435,0.2435,0,0.2435,0
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0016,0.0003,0.7328
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,0.0201,0.1964,0.0541,0.0722,1.4766,0.2361,0.7553
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,0.0054,0.1647,0.0549,0.081,1.813,0.3871,0.5937
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S159251645-087.cnf,1,0.0414,0.2314,0.0915,0.1266,0.6678,0.5631,0.5922
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0,0.0402,0.0477,0.031,1.0185,0.4999,0.3936
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,0.0234,0.0091,0.0951,0.1381,0.2057,0.5,0.1331
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,0.0201,0.1301,0.0709,0.1151,1.8228,0.4584,0.4711
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,0.0435,0.2294,0.0844,0.112,0.7126,0.5234,0.5852
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,0.055,0.0172,0.1933,0.3387,1.9494,0.4565,1.3441
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.3358,0.286,0.3037,0.3382,0.9339,0.3576,2.1823
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S339800239-026.cnf,1,0.0474,0.2338,0.092,0.1237,0.7092,0.7772,0.5706
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf,1,0,0.1412,0.0977,0.202,1.7164,0.5,0.4181
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S780904324-093.cnf,1,0.0458,0.2298,0.0848,0.1128,0.7234,0.3043,0.5645
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.0955,0.1374,0.11,0.1226,1.639,0.1642,1.4264
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.0225,0.172,0.0308,0.0411,1.0398,0.2106,1.8555
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,0.0009,0.0469,0.0017,0.0023,0.8068,0.006,0.7874
SAT_Competition2009/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.0496,0.0874,0.1445,0.2606,1.067,0.4177,0.3091
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S461794864-15.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,0.9869,0.0002,0.7264
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-85-100.cnf,1,0.3124,0.4722,0.3109,0.3204,0,0.3221,1.403
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0.0154,0.0309,0.1636,0.3185,1.6253,0.5,0.4697
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.0475,0.2337,0.0921,0.1238,0.7121,0.9333,0.5781
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.0009,0.0469,0.0017,0.0025,0.8252,0.0053,0.7195
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1,0.2295,0.4167,0.2295,0.2295,1.1056,0.2295,0.0001
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1826381479-08.cnf,1,0.0476,0.2338,0.0927,0.1248,0.7033,0.7257,0.5795
SAT_Competition2007/crafted/Medium/contest05/sabharwal/unsat-logistics-rotate-09t5.sat05-1139.reshuffled-07.cnf,1,0.0001,0.0151,0.0075,0.0073,0.8636,0.2584,0.0994
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf,1,0,0.0048,0,0,0.0868,0.005,0.0999
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf,1,0.0828,0.2962,0.153,0.2063,1.2025,0.9478,0.5966
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S754967851-033.cnf,1,0,0.0112,0.0001,0.0001,1.0088,0.0002,0.8438
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,1.0043,0.0001,0.767
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0071,0.0424,0.0398,0.0656,1.5309,0.0755,0.0642
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1500472284-060.cnf,1,0.0015,0.05,0.0028,0.0036,0.8367,0.0133,0.7173
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0
SAT_Competition2011/SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf,1,0.0305,0.1841,0.1208,0.2038,1.3731,0.4274,0.9138
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1022605561-16-UNSAT.cnf,1,0.0777,0.2936,0.1459,0.1996,1.2124,0.8147,0.5851
SAT_RACE2008/cmu-bmc-longmult13.cnf,1,0.0112,0.1741,0.0275,0.0422,0.9546,0.1918,0.8723
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.0123,0,0,0.8405,0.0001,0.0146
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,0,0.0178,0.0967,0.2071,0.8957,0.5,0.4204
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0,0.0149,0,0,0.249,0,0.0186
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,0.001,0.067,0.0108,0.0061,0.8407,0.1642,0.0626
SAT_Competition2009/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,1,0,0.0214,0.0004,0.0007,0.078,0.0022,0.0328
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.0901,0.1414,0.1051,0.1131,1.6062,0.1703,1.6104
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1869272420-19.SAT.shuffled.cnf,1,0.001,0.0469,0.0021,0.0026,0.8358,0.0099,0.6516
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.3832,1.0038,0.3832,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,0.0215,0.2404,0.033,0.0425,1.1435,0.1722,0.3415
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf,1,0,0.0084,0,0,0.1399,0,0.0235
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1314701073-08.cnf,1,0.0478,0.2341,0.0928,0.1238,0.7038,0.9172,0.577
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S44928635-12.SAT.shuffled.cnf,1,0.0421,0.2301,0.0904,0.1198,0.7236,0.3516,0.5906
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,0.0626,0.1969,0.0855,0.0825,1.2298,0.2478,0.5629
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1640054673-078.cnf,1,0,0.0112,0.0001,0.0001,0.9938,0.0002,0.7802
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.4752,0.1657,0.4433,0.499,2.5821,0.9999,0.2069
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S572248576-042.cnf,1,0.0411,0.2327,0.0889,0.1245,0.6285,0.5202,0.593
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0.028,0.1336,0.0796,0.118,1.7645,0.4522,0.3858
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.0294,0.2408,0.0492,0.0562,1.1962,0.3216,0.8147
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.044,0.2314,0.0851,0.1107,0.6874,0.3079,0.6057
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.0153,0.2026,0.0636,0.0857,1.6728,1,0.5788
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0,0.1246,0.0121,0.021,1.2685,0.2529,0.752
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i2_pp.cnf,1,?,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,0.9956,0.0002,0.7051
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf,1,0.0372,0.0827,0.0378,0.0382,0.9932,0.0393,0.0013
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.0022,0.1469,0.0193,0.0353,1.4149,0.0812,0.5138
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0,0.0102,0.0032,0.0001,0.7802,0.114,0.4203
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S51928934-076.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9997,0.0002,0.7155
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0239,0.1667,0.0473,0.0484,1.6338,0.3135,2.4373
SAT_Competition2009/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,1,0,0.0293,0.0472,0.0037,1.8538,1,1.4693
SAT_Competition2011/SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1,0.0261,0.2238,0.4897,0.9381,1.8513,0.9981,0.3044
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,0.0015,0.05,0.0028,0.0035,0.8267,0.0163,0.6896
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1459690542-033.cnf,1,0.0469,0.2309,0.0935,0.1255,0.7169,0.3226,0.5905
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,1,0,0.015,0,0,0.2429,0.0001,0.0227
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.0548,0.1609,0.0595,0.0697,1.272,0.0835,1.4056
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1110074311-09.UNSAT.shuffled.cnf,1,0.0011,0.0469,0.0018,0.0023,0.8346,0.005,0.6795
SAT_Competition2009/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.0442,0.0805,0.1195,0.1673,1.0709,0.4075,0.3001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,0.0227,0.2016,0.0582,0.0934,1.5426,0.4094,0.6868
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf,1,0.083,0.2943,0.1485,0.2004,1.227,0.7141,0.5898
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.041,0.2313,0.0856,0.1195,0.658,0.3178,0.5929
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S141590207-13.SAT.shuffled.cnf,1,0.0449,0.2307,0.0833,0.111,0.7158,0.2864,0.5611
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S751835224-10.cnf,1,0.0001,0.0118,0.0001,0.0001,1.005,0.0002,0.7643
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1151229574-11-UNSAT.cnf,1,0.0809,0.2961,0.1523,0.2081,1.1856,0.9688,0.6023
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.0034,0.1832,0.0155,0.0256,1.3816,0.2008,0.5467
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1229813320-044.cnf,1,0.0442,0.2305,0.0887,0.1176,0.7013,0.4499,0.5931
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0.0011,0.1745,0.0143,0.0243,1.3326,0.2155,0.5614
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.0299,0.1726,0.0715,0.0909,1.5195,0.307,0.705
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes1.cnf,1,0,0.0168,0,0,0.2682,0,0.0209
SAT-Race-2010-CNF/cryptography/mizh/md5_47_4.cnf,1,0.0231,0.1699,0.0312,0.0407,1.0062,0.1579,1.7399
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,0,0.0091,0,0,0,0,0.1013
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,0.0261,0.1488,0.0676,0.0807,1.4412,0.1811,0.4656
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.0475,0.2335,0.0928,0.1246,0.7211,0.776,0.5845
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1,0.0092,0.1058,0.0776,0.077,1.631,0.3599,0.6392
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,0.0015,0.05,0.0027,0.0035,0.8319,0.0172,0.693
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0.0002,0.0332,0.1218,0.2763,0.9113,0.5,0.4693
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-27.cnf,1,0,0.0075,0,0,0.676,0,0.0026
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.24,0.1733,0.2814,0.2402,1.2734,1,1.0355
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0.3494,0.3191,0.3335,0.3887,1.0856,0.3907,1.3477
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.0231,0.1699,0.0312,0.0407,1.0062,0.1579,1.7399
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,0.001,0.0469,0.0017,0.0022,0.8293,0.0049,0.6562
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.2516,0.1758,0.28,0.3468,1.6672,0.9077,0.8697
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,0.1077,0.3196,0.1835,0.2438,1.3853,0.9546,0.5812
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0,0.0169,0,0,0.2652,0,0.0249
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.0426,0.2285,0.0889,0.1222,0.7607,0.5382,0.5739
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0.028,0.2004,0.0578,0.0589,1.4799,0.4998,0.6486
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.0467,0.2334,0.0918,0.1231,0.7117,0.8181,0.581
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.0011,0.0607,0.0599,0.0768,1.2345,0.5,0.1618
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S161446644-14.cnf,1,0.0471,0.2336,0.0924,0.1245,0.7171,0.8452,0.5811
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,0.0138,0.1138,0.015,0.0162,0.9452,0.0186,0.0932
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0.0201,0.1707,0.0406,0.0504,1.317,0.2305,1.2495
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.0068,0.2092,0.0196,0.0255,1.35,0.0865,0.7234
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.0463,0.2338,0.0915,0.1247,0.7081,0.7255,0.575
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0,0.0267,0.0022,0,0.0891,1,0.1251
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.1928,0.142,0.1934,0.1929,1.2368,0.2008,0.0061
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.0283,0.2107,0.0733,0.128,1.5341,0.2351,0.2732
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0222,0.1709,0.0308,0.0417,1.0358,0.2106,1.9019
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0.0227,0.1341,0.079,0.1206,1.7915,0.439,0.4576
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.0149,0.1404,0.0548,0.0777,1.7781,0.3234,0.705
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0,0.0108,0.0052,0,1.1761,0.4929,0.1245
