@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S852794659-023.cnf,1,0.0556,0.0556,8.1958,0.0556,0.0556,18,22,7.3782
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S923582293-10-UNSAT.cnf,1,0.0017,0.0017,41.2735,0.0011,0.004,375,392,32.9799
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1806915801-08.SAT.shuffled.cnf,1,0.0087,0.0087,14.4814,0.0086,0.0144,76,85,11.6921
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1093254405-20.SAT.shuffled.cnf,1,0.1167,0.1167,7.8604,0.1167,0.1167,10,14,7.4573
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,0.0875,0.0875,9.7004,0.0875,0.0875,14,17,9.6037
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf,1,0.0417,0.0417,10.4643,0.0417,0.0417,24,29,9.4692
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,0.0059,0.0059,16.072,0.0059,0.0078,113,123,13.4726
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1568322528-08-SAT.cnf,1,0.0012,0.0012,45.1485,0.0008,0.0039,533,555,38.6269
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,0.0056,0.0056,19.3297,0.0056,0.0074,119,129,15.3984
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,0.0002,0.0002,772.5,0.0002,0.0003,4090.5,4117,406.25
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0038,0.0038,26.0325,0.0038,0.0064,174,186,20.1811
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,0.0001,0.0001,796.5,0.0001,0.0002,6352,6428,656.714
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,0.05,0.05,8.1238,0.05,0.05,20,25,7.1417
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,0.035,0.035,18.1819,0.035,0.035,33,39,18.2478
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,0.0042,0.0042,24.6216,0.0041,0.0055,162,174,19.5188
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,0.0087,0.0087,10.5837,0.0086,0.0114,78,87,9.0247
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,0.007,0.007,16.3071,0.007,0.0116,95,104,13.4899
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S657313757-16.cnf,1,0.0003,0.0003,295.95,0.0003,0.0005,2131,2184,161.714
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2108627398-03-UNSAT.cnf,1,0.0015,0.0015,59.2808,0.001,0.0039,436,455,42.3353
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,0.0051,0.0051,20.5,0.0051,0.0085,131,142,16.3061
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1568197186-18-SAT.cnf,1,0.0008,0.0008,52.9866,0.0005,0.0023,841,868,46.8289
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,0.035,0.035,18.1315,0.035,0.035,33,40,18.2466
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,0.0052,0.0052,19.2564,0.0052,0.0086,129,140,15.5864
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,0.0062,0.0062,17.2809,0.0061,0.0082,109,119,13.9316
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,0.0007,0.0007,72.8857,0.0005,0.002,838,859,57.0227
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,0.028,0.028,22.1017,0.028,0.028,41,48,22.2155
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,0.1,0.1,8.8358,0.1,0.1,12,15,8.5863
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,0.0455,0.0455,9.9212,0.0455,0.0455,22,26,9.0813
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,0.0467,0.0467,14.1274,0.0467,0.0467,25,30,14.7059
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,0.0778,0.0778,10.5447,0.0778,0.0778,15,19,10.4468
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,0.0175,0.0175,32.8635,0.0175,0.0175,66,75,33.7463
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,0.0059,0.0059,22.861,0.0058,0.0078,113,123,18.0338
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,0.0002,0.0002,732.6,0.0002,0.0003,4277,4314,465.667
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,0.0318,0.0318,19.4257,0.0318,0.0318,36,42,19.6173
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,0.0017,0.0017,39.2812,0.0011,0.0045,376,395,31.0988
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,0.0778,0.0778,10.4496,0.0778,0.0778,15,19,10.4303
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,0.1,0.1,8.4602,0.1,0.1,12,15,8.2967
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,0.0002,0.0002,461.875,0.0002,0.0004,3391,3442,283.176
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.005,0.005,54.0352,0.005,0.005,191,205,45.4525
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,0.0044,0.0044,23.6225,0.0044,0.0058,152,164,18.6937
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,0.0025,0.0025,112.006,0.0025,0.0025,382,404,82.5051
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,0.0001,0.0001,2465,0.0001,0.0002,7409.5,7477,1557
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,0.0006,0.0006,148.635,0.0006,0.0012,1067.5,1105,91.5469
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,0.0008,0.0008,112.228,0.0008,0.0013,852,878,67.3739
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,0.1167,0.1167,7.755,0.1167,0.1167,10,13,7.3957
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,0.1,0.1,8.7561,0.1,0.1,12,15,8.419
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,0.0003,0.0003,439.895,0.0003,0.0005,2146,2176,160.667
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,0.05,0.05,9.0255,0.05,0.05,20,24,8.123
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.007,0.007,15.5749,0.0069,0.0138,96,106,12.9044
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,0.0333,0.0333,12.6588,0.0333,0.0333,29,35,11.4921
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,0.1,0.1,8.6826,0.1,0.1,12,15,8.3532
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,0.0045,0.0045,60.9169,0.0045,0.0045,211,228,48.9524
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,0.0056,0.0056,20.2247,0.0056,0.0093,119,129,16.2235
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,0.0933,0.0933,9.1365,0.0933,0.0933,13,16,8.7228
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,0.004,0.004,21.3222,0.0026,0.0079,164,177,17.7266
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,0.0009,0.0009,51.1242,0.0006,0.0028,680,705,46.6341
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.0001,0.0001,2900,0.0001,0.0001,10507,10507,7102
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.0056,0.0056,17.7669,0.0056,0.0074,120,130,14.4226
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,0.0667,0.0667,7.1954,0.0667,0.0667,15,19,6.1938
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0.0778,0.0778,10.4786,0.0778,0.0778,15,19,10.359
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,0.0233,0.0233,25.8247,0.0233,0.0233,50,57,25.8298
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0.1167,0.1167,7.8969,0.1167,0.1167,10,14,7.467
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,0.0002,0.0002,420.667,0.0002,0.0005,2766,2802,211.75
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,0.0069,0.0069,14.7916,0.0068,0.0091,97,107,12.1715
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,0.0086,0.0086,12.1348,0.0085,0.0114,78,86,10.2069
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,0.0071,0.0071,13.2437,0.007,0.0117,94,104,11.2192
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,0.0067,0.0067,40.3299,0.0067,0.0067,144,156,34.3075
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,0.004,0.004,66.1194,0.004,0.004,240,256,53.2653
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,0.05,0.05,9.0088,0.05,0.05,20,24,8.077
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,0.0089,0.0089,10.6579,0.0087,0.0145,78,86,9.2182
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,0.1,0.1,8.7563,0.1,0.1,12,15,8.4339
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,0.0071,0.0071,15.1197,0.007,0.0116,95,104,12.4017
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,0.035,0.035,17.9673,0.035,0.035,33,40,18.3299
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,0.0455,0.0455,9.9842,0.0455,0.0455,22,26,9.1132
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,0.0001,0.0001,2601.5,0.0001,0.0003,5334.5,5421,547.4
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,0.0083,0.0083,33.6333,0.0083,0.0083,115,126,28.3996
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,0.0059,0.0059,19.2095,0.0059,0.0078,112,122,15.5648
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,0.1077,0.1077,8.4276,0.1077,0.1077,11,14,7.9127
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,0.0333,0.0333,12.0666,0.0333,0.0333,30,35,11.105
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,0.0039,0.0039,26.1441,0.0038,0.0064,171,184,20.4534
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.0006,0.0006,153.633,0.0006,0.001,1069.5,1097,91.6667
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,0.04,0.04,10.9199,0.04,0.04,25,30,9.8214
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,0.0056,0.0056,15.5403,0.0056,0.0093,120,131,13.1649
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,0.0059,0.0059,15.5015,0.0059,0.0078,114,124,13.0398
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,0.0003,0.0003,308,0.0003,0.0005,2125,2175,158.895
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,0.0417,0.0417,9.7861,0.0417,0.0417,24,29,8.8616
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,0.0089,0.0089,12.5799,0.0087,0.0146,76,84,10.5314
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,0.0057,0.0057,19.8036,0.0056,0.0075,118,128,16
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,0.0056,0.0056,18.7293,0.0055,0.0074,121,131,15.4376
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,0.0233,0.0233,25.7591,0.0233,0.0233,49,58,25.7169
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,0.0015,0.0015,41.4444,0.001,0.0029,439,457,33.2299
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,0.0063,0.0063,15.0506,0.0062,0.0082,108,118,12.4226
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,0.0088,0.0088,12.2151,0.0087,0.0116,77,85,10.2213
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,0.0032,0.0032,24.6566,0.0021,0.0054,203,217,19.7715
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,0.0437,0.0437,14.9988,0.0437,0.0437,26,32,15.2463
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,0.0045,0.0045,60.8438,0.0045,0.0045,209.5,227,48.9037
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,0.035,0.035,18.2599,0.035,0.035,33,38,18.8326
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,0.0001,0.0001,6818.5,0.0001,0.0002,8488,8533,1198.2
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1014608490-038.cnf,1,0.0073,0.0073,12.8801,0.0073,0.0121,92,101,10.767
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S218623752-19-SAT.cnf,1,0.0032,0.0032,25.2506,0.0021,0.0064,203,217,19.8052
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,0.0041,0.0041,24.1436,0.0041,0.0068,162,174,19.543
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,0.0051,0.0051,24.974,0.0051,0.0085,129,141,19.4565
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S218576925-17.UNSAT.shuffled.cnf,1,0.0052,0.0052,24.0633,0.0052,0.0086,128,138,19.1711
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,0.14,0.14,6.6001,0.14,0.14,9,12,6.0866
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S599916448-096.cnf,1,0.1077,0.1077,8.2693,0.1077,0.1077,11,15,7.8339
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1582955175-042.cnf,1,0.0016,0.0016,55.7959,0.0015,0.0026,427,442,41.9534
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S884764237-004.cnf,1,0.1,0.1,8.6891,0.1,0.1,12,15,8.3861
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,0.05,0.05,9.0011,0.05,0.05,20,24,8.0652
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1416418480-05.SAT.shuffled.cnf,1,0.0714,0.0714,6.0653,0.0714,0.0714,14,18,5.1999
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf,1,0.0021,0.0021,31.2199,0.0014,0.005,304,320,25.7837
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,0.0001,0.0001,5674.33,0.0001,0.0002,6427,6516,876.714
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf,1,0.0556,0.0556,8.5265,0.0556,0.0556,18,22,7.6026
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,0.0286,0.0286,13.2971,0.0286,0.0286,35,41,12.0678
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,0.0002,0.0002,715.444,0.0002,0.0004,3185,3233,302.944
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1,0.04,0.04,11.0877,0.04,0.04,25,30,10.007
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S517464300-073.cnf,1,0.0054,0.0054,20.4967,0.0054,0.0072,123,133,16.3635
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S645163129-012.cnf,1,0.0061,0.0061,17.1337,0.0061,0.0102,109,119,13.7708
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2058039218-006.cnf,1,0.0933,0.0933,9.4522,0.0933,0.0933,13,16,9.0315
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S973075635-083.SATISFIABLE.cnf,1,0.0041,0.0041,23.5575,0.0041,0.0068,163,176,18.4536
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S162003179-087.cnf,1,0.0002,0.0002,558.875,0.0002,0.0004,3399,3450,374.529
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S1813642436-099.cnf,1,0.0002,0.0002,385.2,0.0002,0.0004,2974.5,3001,261.7
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S1707873242-085.cnf,1,0.05,0.05,8.7142,0.05,0.05,20,24,7.8605
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1778317451-042-UNKNOWN.cnf,1,0.0003,0.0003,367.15,0.0003,0.0005,2124,2159,166.207
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S924370159-018-UNKNOWN.cnf,1,0.0013,0.0013,78.088,0.0012,0.0021,529,549,53.004
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S310111511-029.cnf,1,0.0002,0.0002,792.5,0.0002,0.0004,2981,3037,421.824
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,0.0001,0.0001,2520,0.0001,0.0003,5274,5353,546.2
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S725789261-031.cnf,1,0.0071,0.0071,12.1114,0.007,0.0093,96,105,10.0577
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1017667294-044.cnf,1,0.05,0.05,13.1524,0.05,0.05,23,28,13.395
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1248103115-09-UNKNOWN.cnf,1,0.0028,0.0028,32.1249,0.0018,0.0046,234,250,25.001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1916548023-003.cnf,1,0.0058,0.0058,14.7327,0.0057,0.0134,116,127,12.2287
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1828800850-025.cnf,1,0.1167,0.1167,7.7648,0.1167,0.1167,10,13,7.307
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1598052044-078.cnf,1,0.0057,0.0057,19.5757,0.0056,0.0075,117,127,15.7809
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1470952774-07.SAT.shuffled.cnf,1,0.0048,0.0048,21.1928,0.0047,0.0079,141,152,16.8941
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S211141966-058.cnf,1,0.0071,0.0071,39.3836,0.0071,0.0071,134,146,33.3235
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1826927554-087.cnf,1,0.0086,0.0086,11.3123,0.0085,0.0113,79,87,9.3562
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1394630553-009.cnf,1,0.0933,0.0933,9.4692,0.0933,0.0933,13,16,9.0863
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1017443264-065.cnf,1,0.0417,0.0417,10.1097,0.0417,0.0417,24,29,9.1821
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S779309989-069.cnf,1,0.0016,0.0016,58.3324,0.0015,0.0026,429,448,39.7175
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S232355738-04.cnf,1,0.0318,0.0318,19.5201,0.0318,0.0318,36,42,19.9806
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,0.0044,0.0044,27.0987,0.0044,0.0073,151,163,21.3012
