@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S287388441-16.cnf,1,0.0002,0.0002,724.2,0.0002,0.0006,2778,2814,254.875,13000,2772.5,2783.06,0,2497.6,2749,2813,0.0005,0,0.3516,0.2277,12,0.0797,12.4214,12669,0.0001,9,0.3103,7,0.0481,0.014,5,18,0.0007
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1546885609-031.cnf,1,0.0067,0.0067,15.5396,0.0067,0.0089,100,109,12.6515,460,100,99.7413,91,99.9165,90,109,0.0132,0.0026,0.0734,0.3271,3870,0.0787,3888.625,450,0.0033,3853,0.5495,3841,0.0447,0.0741,3841,4012,0.0125
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S805234188-084.cnf,1,0.0045,0.0045,60.3292,0.0045,0.0045,212,227,48.878,1100,211,210.605,196,210.342,195,227,0.0152,0.003,0.0788,0.4757,36,0.0023,37.5946,1100,0.0009,31,0.5888,28,0.0015,0.0913,19,47,0.0061
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1811295114-056.cnf,1,0.0002,0.0002,654,0.0002,0.0003,3825,3856,333.308,18000,3823.5,3831,3784,3817.83,3772,3837,0.0004,0,0.0057,0.2341,8,0.0796,8.6121,17539,0.0001,6,0.2794,5,0.0475,0.0135,3,13,0.0005
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S1299934729-015.cnf,1,0.0933,0.0933,9.2898,0.0933,0.0933,13,16,8.964,75,13,12.8111,10,12.9336,10,16,0.0111,0.0854,0.2033,0.6766,4421,0.0001,4434.5,75,0.0059,4404,0.7608,4373,0,0.2047,4373,4530,0.1016
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,0.0175,0.0175,33.8814,0.0175,0.0175,66,75,32.6903,400,66.5,66.153,57,66.6082,57,75,0.0117,0.0152,0.1097,0.61,78,0.0001,82.4773,400,0.0011,69,0.7012,62,0.0001,0.1051,59,104,0.0194
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,0.0052,0.0052,23.0673,0.0051,0.0068,129,140,18.2109,600,128.5,128.88,118,128.539,118,139,0.0103,0.002,0.0677,0.3095,3798,0.0718,3825,584,0.0025,3761,0.5561,3735,0.0424,0.0654,3735,4005,0.0122
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S2124311399-085.cnf,1,0.0056,0.0056,50.6653,0.0056,0.0056,173,187,40.7591,900,172,172.416,159,171.955,159,185,0.0179,0.0036,0.0751,0.4816,47,0.0023,49.2542,900,0.001,42,0.5947,38,0.0015,0.084,32,63,0.0078
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1059928571-06.cnf,1,0.0063,0.0063,42.8771,0.0063,0.0063,154,166,35.3391,800,153,153.368,140,153.05,140,166,0.0197,0.0044,0.0691,0.4828,58,0.0023,59.3939,800,0.0012,51,0.6017,45,0.0015,0.0658,31,75,0.0083
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1922669300-13.cnf,1,0.0063,0.0063,44.1994,0.0063,0.0063,153,166,35.4334,800,154,152.99,140,153.312,140,167,0.0197,0.0045,0.0793,0.4844,57,0.0024,58.513,800,0.0011,50,0.6149,45,0.0015,0.0661,36,72,0.0081
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S852794659-023.cnf,1,0.0556,0.0556,8.1958,0.0556,0.0556,18,22,7.3782,90,18,18.0931,14,18.1898,14,22,0.0461,0.0433,0.1753,0.5731,4318,0.0016,4329.125,90,0.0101,4290,0.7196,4275,0.0011,0.1743,4275,4428,0.0704
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S923582293-10-UNSAT.cnf,1,0.0017,0.0017,41.2735,0.0011,0.004,375,392,32.9799,2035,374,374.083,355,373.958,355,393,0.0033,0.0002,0.0386,0.2432,1116,0.1389,1184.4375,1751,0.0008,970,0.4355,743,0.0829,0.0384,680,1692,0.0044
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1806915801-08.SAT.shuffled.cnf,1,0.0087,0.0087,14.4814,0.0086,0.0144,76,85,11.6921,360,77,76.5841,69,76.7094,69,85,0.0172,0.0033,0.0835,0.3365,4015,0.0743,3996.75,348,0.0042,3994,0.6173,3916,0.0421,0.0833,3916,4068,0.0174
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1093254405-20.SAT.shuffled.cnf,1,0.1167,0.1167,7.8604,0.1167,0.1167,10,14,7.4573,60,10,10.5208,8,10.5762,8,14,0.011,0.1056,0.2161,0.6905,4495,0.0001,4503.8333,60,0.0073,4466,0.7602,4448,0,0.2217,4448,4582,0.1251
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,0.0875,0.0875,9.7004,0.0875,0.0875,14,17,9.6037,80,14,13.6793,10,13.7546,10,17,0.0111,0.0813,0.1981,0.6704,4345,0.0001,4391.6,80,0.0055,4344,0.7609,4308,0,0.2009,4308,4519,0.0934
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S179172230-011.cnf,1,0.0417,0.0417,10.4643,0.0417,0.0417,24,29,9.4692,120,24,23.9453,19,23.9732,19,29,0.0454,0.0333,0.1562,0.5546,4200,0.0014,4224.125,120,0.0079,4192,0.7159,4161,0.0009,0.154,4161,4332,0.0493
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S956671877-054.cnf,1,0.0059,0.0059,16.072,0.0059,0.0078,113,123,13.4726,520,114,113.497,104,113.859,104,124,0.0116,0.0023,0.071,0.3198,3878,0.0776,3852.625,511,0.0029,3809,0.5786,3774,0.0461,0.072,3774,3951,0.0141
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1568322528-08-SAT.cnf,1,0.0012,0.0012,45.1485,0.0008,0.0039,533,555,38.6269,3500,533,533.735,512,532.733,512,555,0.0024,0.0001,0.0327,0.1929,3175,0.1671,3194.2,2550,0.0006,3094,0.4652,2658,0.1031,0.0312,2658,3775,0.0056
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,0.0056,0.0056,19.3297,0.0056,0.0074,119,129,15.3984,550,119,118.84,109,118.921,109,129,0.0111,0.0013,0.0678,0.314,3807,0.0752,3801.6667,538,0.0027,3773,0.5438,3634,0.0457,0.0697,3634,3906,0.0116
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,0.0002,0.0002,772.5,0.0002,0.0003,4090.5,4117,406.25,19000,4057,4069.12,4018,4062.75,3977,4078,0.0003,0,0.0111,0.2381,8,0.0802,8.6,18547,0.0001,6,0.2791,5,0.0481,0.0129,3,14,0.0005
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0038,0.0038,26.0325,0.0038,0.0064,174,186,20.1811,800,174,173.636,161,174.056,161,187,0.0076,0.0006,0.056,0.3016,867,0.077,1478.3889,787,0.0019,717,0.5068,626,0.0478,0.0624,613,3244,0.0085
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,0.0001,0.0001,796.5,0.0001,0.0002,6352,6428,656.714,30000,6339,6364.14,6339,6339,6221,6339,0.0002,0,0,0.2296,4,0.0798,4.7178,29226,0.0001,3,0.2556,2,0.0474,0.0132,2,7,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,0.05,0.05,8.1238,0.05,0.05,20,25,7.1417,100,20,20.2401,16,20.2912,16,25,0.0459,0.0371,0.1653,0.5701,4276,0.0016,4290.625,100,0.0092,4256,0.7233,4209,0.0011,0.1681,4209,4408,0.0601
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,0.035,0.035,18.1819,0.035,0.035,33,39,18.2478,200,33,33.2092,27,33.0524,27,39,0.0117,0.0311,0.1412,0.6261,3910,0.0001,3852.5,200,0.0022,3785,0.7318,3686,0.0001,0.1459,3686,4029,0.0388
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,0.0042,0.0042,24.6216,0.0041,0.0055,162,174,19.5188,750,162,161.88,150,161.943,150,174,0.0083,0.0016,0.0577,0.3003,3540,0.074,3530.3333,731,0.002,3507,0.5131,3362,0.043,0.0575,3362,3676,0.0095
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,0.0087,0.0087,10.5837,0.0086,0.0114,78,87,9.0247,360,78,78.5172,70,78.4466,70,87,0.017,0.0033,0.0834,0.3385,3998,0.0856,4000.5,350,0.0042,3953,0.6174,3903,0.05,0.0812,3903,4100,0.023
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,0.007,0.007,16.3071,0.007,0.0116,95,104,13.4899,440,95,95.2767,86,95.2014,86,104,0.0138,0.0011,0.0746,0.3242,3925,0.0745,3934.125,430,0.0035,3839,0.5868,3810,0.0427,0.0752,3810,4117,0.0135
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S657313757-16.cnf,1,0.0003,0.0003,295.95,0.0003,0.0005,2131,2184,161.714,10000,2139,2130.25,2067,2131.45,2083,2180,0.0006,0,0.0173,0.2408,16,0.0797,17.4412,9763,0.0002,14,0.3166,12,0.0479,0.0202,8,24,0.0008
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2108627398-03-UNSAT.cnf,1,0.0015,0.0015,59.2808,0.001,0.0039,436,455,42.3353,2405,435,436.638,417,435.648,417,455,0.0029,0.0001,0.0371,0.2214,1051,0.1349,1052.9333,2046,0.0007,805,0.4449,790,0.0822,0.0331,760,1346,0.0045
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,0.0051,0.0051,20.5,0.0051,0.0085,131,142,16.3061,600,131,130.754,120,130.867,120,142,0.0101,0.0016,0.0696,0.3075,3820,0.0746,3864,588,0.0026,3742,0.5377,3718,0.0439,0.0646,3718,4068,0.0106
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1568197186-18-SAT.cnf,1,0.0008,0.0008,52.9866,0.0005,0.0023,841,868,46.8289,5500,834,842.362,808,834.973,815,860,0.0015,0.0001,0.0245,0.2055,531,0.173,625.0833,3967,0.0004,481,0.431,439,0.1061,0.0258,409,1074,0.0026
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,0.035,0.035,18.1315,0.035,0.035,33,40,18.2466,200,33,33.3497,27,33.0491,28,39,0.0117,0.0314,0.1454,0.627,3894,0.0001,3851.25,200,0.0021,3761,0.7448,3717,0.0001,0.1442,3717,4033,0.0387
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,0.0052,0.0052,19.2564,0.0052,0.0086,129,140,15.5864,600,129,129.305,118,129.367,119,140,0.0104,0.0016,0.0683,0.3127,3759,0.0786,3785.75,582,0.0026,3734,0.5374,3575,0.0463,0.0686,3575,4062,0.0122
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,0.0062,0.0062,17.2809,0.0061,0.0082,109,119,13.9316,500,109,108.823,99,108.643,99,119,0.0121,0.0024,0.0729,0.3191,3873,0.078,3863.125,490,0.0031,3770,0.5481,3701,0.0477,0.071,3701,4037,0.0137
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,0.0007,0.0007,72.8857,0.0005,0.002,838,859,57.0227,5500,839,837.636,812,840.107,815,865,0.0015,0.0001,0.0245,0.1976,2813,0.1685,2424,4000,0.0004,1731,0.3803,1314,0.1037,0.0229,1314,3168,0.0024
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,0.028,0.028,22.1017,0.028,0.028,41,48,22.2155,250,41,41.1853,34,41.3169,35,48,0.0117,0.0247,0.1347,0.6187,191,0.0001,216.4722,250,0.0018,173,0.7313,152,0.0001,0.1289,139,290,0.0314
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,0.1,0.1,8.8358,0.1,0.1,12,15,8.5863,70,12,12.1113,9,12.0413,9,15,0.0111,0.0915,0.2045,0.6792,4396,0.0001,4449.6,70,0.0066,4381,0.7658,4375,0,0.2047,4375,4584,0.1111
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,0.0455,0.0455,9.9212,0.0455,0.0455,22,26,9.0813,110,22,21.8332,17,21.8458,17,26,0.0456,0.0359,0.1613,0.5611,4260,0.0014,4259,110,0.0087,4218,0.7036,4199,0.0009,0.1645,4199,4348,0.0585
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,0.0467,0.0467,14.1274,0.0467,0.0467,25,30,14.7059,150,25,24.8897,20,24.7866,20,30,0.0117,0.0416,0.1621,0.645,4285,0.0001,4210.75,150,0.003,4057,0.7307,4057,0.0001,0.1552,4057,4444,0.052
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,0.0778,0.0778,10.5447,0.0778,0.0778,15,19,10.4468,90,15,15.3697,12,15.3246,12,19,0.0111,0.0687,0.1895,0.6636,4364,0.0001,4380.4,90,0.0047,4302,0.7485,4295,0,0.1924,4295,4520,0.0841
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,0.0175,0.0175,32.8635,0.0175,0.0175,66,75,33.7463,400,66,66.1397,56,65.5627,58,74,0.0117,0.0157,0.1076,0.6045,78,0.0001,81.6667,400,0.0011,71,0.7087,64,0.0001,0.1166,54,98,0.0196
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,0.0059,0.0059,22.861,0.0058,0.0078,113,123,18.0338,520,112,112.604,102,112.382,103,123,0.0116,0.0014,0.0707,0.3119,3925,0.0685,3890.375,513,0.003,3865,0.5261,3784,0.0413,0.0697,3784,3974,0.0127
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,0.0002,0.0002,732.6,0.0002,0.0003,4277,4314,465.667,20000,4259,4269.58,4197,4262,4198,4259,0.0003,0,0.0128,0.2297,7,0.0786,7.7901,19502,0.0001,5,0.2627,4,0.0464,0.0127,2,13,0.0005
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,0.0318,0.0318,19.4257,0.0318,0.0318,36,42,19.6173,220,36,36.0088,30,36.4368,30,43,0.0117,0.0283,0.1372,0.6252,344,0.0001,514.6,220,0.0019,292,0.7441,256,0.0001,0.1366,227,838,0.0356
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,0.0017,0.0017,39.2812,0.0011,0.0045,376,395,31.0988,2035,375,376.537,356,374.564,359,394,0.0033,0.0002,0.0608,0.2393,888,0.1385,944.1667,1763,0.0008,749,0.4477,678,0.085,0.0379,623,1470,0.0054
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,0.0778,0.0778,10.4496,0.0778,0.0778,15,19,10.4303,90,15,15.2515,12,15.36,12,19,0.0111,0.0702,0.1903,0.6661,4297,0.0001,4367.8,90,0.005,4287,0.7505,4261,0.0001,0.1914,4261,4534,0.0844
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,0.1,0.1,8.4602,0.1,0.1,12,15,8.2967,70,12,12.1992,9,12.1569,9,16,0.0111,0.0899,0.2121,0.6807,4432,0.0001,4474.6,70,0.006,4427,0.7581,4422,0,0.2073,4422,4569,0.108
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,0.0002,0.0002,461.875,0.0002,0.0004,3391,3442,283.176,16000,3395.5,3403.29,3335,3390.5,3347,3446,0.0004,0,0.0137,0.2321,9,0.0787,10.4908,15549,0.0001,8,0.2825,6,0.0467,0.0139,3,18,0.0007
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.005,0.005,54.0352,0.005,0.005,191,205,45.4525,1000,192,190.464,176,191.224,178,206,0.0165,0.0036,0.0767,0.4765,41,0.0023,42.6,1000,0.0009,36,0.5785,32,0.0015,0.0851,27,54,0.0066
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,0.0044,0.0044,23.6225,0.0044,0.0058,152,164,18.6937,700,152,151.847,139,151.471,139,163,0.0088,0.0017,0.0645,0.3036,3713,0.0765,3732,687,0.0021,3665,0.5212,3578,0.0479,0.0615,3578,3907,0.0091
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,0.0025,0.0025,112.006,0.0025,0.0025,382,404,82.5051,2000,382,382.212,362,379.916,359,401,0.0091,0.0016,0.0915,0.4625,17,0.0023,17.5789,2000,0.0005,14,0.553,12,0.0015,0.0428,10,22,0.0037
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,0.0001,0.0001,2465,0.0001,0.0002,7409.5,7477,1557,35000,3723.5,6182.33,0,3723.5,0,0,0.0002,0,1.4142,0.2285,4,0.0787,3.8913,34106,0,3,0.269,2,0.0468,0.49,1,6,0.0003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,0.0006,0.0006,148.635,0.0006,0.0012,1067.5,1105,91.5469,5000,1073,1069.58,1042,1072.71,1039,1102,0.0013,0.0001,0.0207,0.2481,43,0.0787,45.4266,4896,0.0003,37,0.3399,34,0.0471,0.0263,26,56,0.0016
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,0.0008,0.0008,112.228,0.0008,0.0013,852,878,67.3739,4000,848.5,852.896,822,841.14,827,872,0.0016,0.0002,0.0975,0.2557,57,0.0826,59.7895,3896,0.0004,49,0.3661,44,0.0483,0.0248,27,76,0.0019
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,0.1167,0.1167,7.755,0.1167,0.1167,10,13,7.3957,60,10,10.4848,8,10.4851,8,13,0.011,0.1052,0.2189,0.689,4484,0.0001,4492.6667,60,0.0069,4444,0.7635,4439,0,0.2154,4439,4632,0.1279
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,0.1,0.1,8.7561,0.1,0.1,12,15,8.419,70,12,12.1242,9,12.1387,9,15,0.0111,0.092,0.2085,0.6811,4412,0.0001,4434.5,70,0.0059,4395,0.7605,4358,0,0.2084,4358,4543,0.1075
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,0.0003,0.0003,439.895,0.0003,0.0005,2146,2176,160.667,10000,2128,2141.22,2059,2015.26,2101,2158,0.0006,0,0.2426,0.2387,16,0.0792,17.2857,9763,0.0002,14,0.3092,12,0.0467,0.0135,7,24,0.0008
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,0.05,0.05,9.0255,0.05,0.05,20,24,8.123,100,20,20.0309,16,20.0555,16,24,0.0459,0.0376,0.168,0.568,4293,0.0015,4299.5714,100,0.0091,4247,0.711,4240,0.001,0.1656,4240,4385,0.062
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.007,0.007,15.5749,0.0069,0.0138,96,106,12.9044,450,96,96.5369,87,96.5391,87,106,0.0138,0.0021,0.0741,0.325,3936,0.0728,3946,434,0.0035,3890,0.5882,3872,0.0428,0.0766,3872,4102,0.0137
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,0.0333,0.0333,12.6588,0.0333,0.0333,29,35,11.4921,150,30,29.6018,24,29.7184,24,35,0.044,0.0266,0.1412,0.5422,4154,0.0014,4164.125,150,0.006,4114,0.6967,4104,0.0009,0.1405,4104,4286,0.0416
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,0.1,0.1,8.6826,0.1,0.1,12,15,8.3532,70,12,12.1082,9,12.14,9,15,0.0111,0.0912,0.2075,0.6828,4428,0.0001,4457,70,0.0064,4424,0.7633,4383,0,0.2103,4383,4579,0.112
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,0.0045,0.0045,60.9169,0.0045,0.0045,211,228,48.9524,1100,211,210.595,196,210.805,197,227,0.0152,0.0031,0.0795,0.4736,38,0.0023,38.6916,1100,0.0009,32,0.6025,29,0.0015,0.0889,24,48,0.006
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,0.0056,0.0056,20.2247,0.0056,0.0093,119,129,16.2235,550,119,119.073,108,118.71,109,129,0.0111,0.0013,0.0682,0.3145,3827,0.0748,3859.75,538,0.0028,3790,0.557,3753,0.0431,0.0709,3753,4010,0.0107
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,0.0933,0.0933,9.1365,0.0933,0.0933,13,16,8.7228,75,13,12.9123,10,12.9851,10,16,0.0111,0.0848,0.2063,0.6754,4389,0.0001,4431.6,75,0.0053,4375,0.7555,4354,0.0001,0.1966,4354,4539,0.1025
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,0.004,0.004,21.3222,0.0026,0.0079,164,177,17.7266,810,164,164.38,152,164.299,152,177,0.0078,0.0007,0.0592,0.2893,3863,0.1057,3855.1667,757,0.0019,3737,0.5534,3721,0.0611,0.0575,3721,4054,0.0101
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,0.0009,0.0009,51.1242,0.0006,0.0028,680,705,46.6341,4500,677,677.649,657,679.776,659,702,0.0019,0.0001,0.028,0.2157,742,0.1702,788.8571,3250,0.0004,608,0.4092,566,0.106,0.0754,564,1096,0.0043
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.0001,0.0001,2900,0.0001,0.0001,10507,10507,7102,50000,10666,7046.67,10666,10666,0,10666,0.0001,0,0,0.1933,3,0.0798,2.8222,48726,0,1,0.2412,1,0.0474,0.8661,1,6,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,0.0056,0.0056,17.7669,0.0056,0.0074,120,130,14.4226,550,120,119.729,109,119.878,109,130,0.0111,0.0017,0.0698,0.3174,3839,0.0793,3840.875,539,0.0028,3760,0.5912,3670,0.0464,0.0676,3670,4052,0.0124
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,0.0667,0.0667,7.1954,0.0667,0.0667,15,19,6.1938,75,15,15.2599,12,15.2602,12,19,0.0461,0.0488,0.1903,0.5891,4422,0.0014,4429.875,75,0.0119,4410,0.7364,4370,0.001,0.1876,4370,4505,0.082
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0.0778,0.0778,10.4786,0.0778,0.0778,15,19,10.359,90,15,15.4711,12,15.344,12,19,0.0111,0.0693,0.1867,0.6638,4337,0.0001,4374,90,0.0051,4335,0.7445,4270,0,0.1905,4270,4519,0.0863
