@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC

@DATA
patt/super-os/super-os-taillard-5/super-os-taillard-5-16.xml,1,?,?,?,?,0.003605,0.41246,0.239985
patt/super-os/super-os-taillard-5/super-os-taillard-5-17.xml,1,?,?,?,?,0.003717,0.41257,0.240213
patt/super-os/super-os-taillard-5/super-os-taillard-5-10.xml,1,?,?,?,?,0.003664,0.416954,0.24748
patt/super-os/super-os-taillard-5/super-os-taillard-5-27.xml,1,?,?,?,?,0.004184,0.422122,0.256287
patt/super-os/super-os-taillard-5/super-os-taillard-5-24.xml,1,?,?,?,?,0.004107,0.424474,0.260167
patt/super-os/super-os-taillard-5/super-os-taillard-5-30.xml,1,?,?,?,?,0.003892,0.421995,0.255956
patt/super-os/super-os-taillard-5/super-os-taillard-5-12.xml,1,?,?,?,?,0.004253,0.409276,0.234953
patt/super-os/super-os-taillard-5/super-os-taillard-5-21.xml,1,?,?,?,?,0.004184,0.417535,0.248659
patt/super-os/super-os-taillard-5/super-os-taillard-5-5.xml,1,27.692308,46.923077,18.027756,16.37437,0.003668,0.41748,0.248357
patt/super-os/super-os-taillard-5/super-os-taillard-5-19.xml,1,?,?,?,?,0.003191,0.412039,0.239118
patt/super-os/super-os-taillard-5/super-os-taillard-5-9.xml,1,?,?,?,?,0.003386,0.416591,0.246764
patt/super-os/super-os-taillard-5/super-os-taillard-5-20.xml,1,?,?,?,?,0.003461,0.412535,0.240052
patt/super-os/super-os-taillard-5/super-os-taillard-5-6.xml,1,?,?,?,?,0.003826,0.417073,0.247744
patt/super-os/super-os-taillard-5/super-os-taillard-5-23.xml,1,?,?,?,?,0.003935,0.422657,0.257074
patt/super-os/super-os-taillard-5/super-os-taillard-5-11.xml,1,?,?,?,?,0.003718,0.4086,0.233613
patt/super-os/super-os-taillard-5/super-os-taillard-5-14.xml,1,?,?,?,?,0.003644,0.41448,0.243359
patt/super-os/super-os-taillard-5/super-os-taillard-5-8.xml,1,?,?,?,?,0.003961,0.415428,0.245065
patt/super-os/super-os-taillard-4/super-os-taillard-4-7.xml,1,?,?,?,?,0.006187,0.437339,0.315246
patt/super-os/super-os-taillard-4/super-os-taillard-4-24.xml,1,?,?,?,?,0.005332,0.445211,0.328452
patt/super-os/super-os-taillard-4/super-os-taillard-4-16.xml,1,?,?,?,?,0.006279,0.4374,0.315376
patt/super-os/super-os-taillard-4/super-os-taillard-4-30.xml,1,?,?,?,?,0.00607,0.439638,0.319139
patt/super-os/super-os-taillard-4/super-os-taillard-4-8.xml,1,?,?,?,?,0.005857,0.446952,0.331563
patt/super-os/super-os-taillard-4/super-os-taillard-4-2.xml,1,?,?,?,?,0.005282,0.436786,0.314064
patt/super-os/super-os-taillard-4/super-os-taillard-4-6.xml,1,?,?,?,?,0.006656,0.443561,0.325992
patt/super-os/super-os-taillard-4/super-os-taillard-4-9.xml,1,?,?,?,?,0.004863,0.444471,0.327065
patt/super-os/super-os-taillard-4/super-os-taillard-4-21.xml,1,?,?,?,?,0.006894,0.445386,0.32917
patt/super-os/super-os-taillard-4/super-os-taillard-4-12.xml,1,?,?,?,?,0.004967,0.430827,0.303814
patt/super-os/super-os-taillard-4/super-os-taillard-4-11.xml,1,?,?,?,?,0.006058,0.432024,0.306143
patt/super-os/super-os-taillard-4/super-os-taillard-4-20.xml,1,?,?,?,?,0.005355,0.427518,0.298268
patt/super-os/super-os-taillard-4/super-os-taillard-4-14.xml,1,?,?,?,?,0.004704,0.432311,0.306278
patt/super-os/super-os-taillard-4/super-os-taillard-4-27.xml,1,?,?,?,?,0.006595,0.444121,0.326931
patt/super-os/super-os-taillard-4/super-os-taillard-4-1.xml,1,?,?,?,?,0.006449,0.438208,0.3168
patt/super-os/super-os-taillard-4/super-os-taillard-4-29.xml,1,?,?,?,?,0.005191,0.452016,0.340026
patt/super-os/super-os-taillard-4/super-os-taillard-4-19.xml,1,?,?,?,?,0.004574,0.437954,0.31587
patt/super-os/super-os-taillard-4/super-os-taillard-4-26.xml,1,?,?,?,?,0.00708,0.450644,0.338196
patt/super-os/super-os-taillard-4/super-os-taillard-4-15.xml,1,?,?,?,?,0.004016,0.433883,0.30878
patt/super-os/super-os-taillard-4/super-os-taillard-4-4.xml,1,?,?,?,?,0.005011,0.438556,0.317012
patt/super-os/super-os-taillard-4/super-os-taillard-4-22.xml,1,?,?,?,?,0.00564,0.44368,0.325922
patt/super-os/super-os-taillard-4/super-os-taillard-4-10.xml,1,?,?,?,?,0.00569,0.433144,0.307957
patt/super-os/super-os-taillard-4/super-os-taillard-4-23.xml,1,?,?,?,?,0.004848,0.435789,0.312248
patt/super-os/super-os-taillard-4/super-os-taillard-4-5.xml,1,?,?,?,?,0.004274,0.440143,0.319525
patt/super-os/super-os-taillard-4/super-os-taillard-4-28.xml,1,?,?,?,?,0.00626,0.454903,0.345243
patt/super-os/super-os-taillard-4/super-os-taillard-4-13.xml,1,?,?,?,?,0.004269,0.424103,0.292161
patt/super-os/super-os-taillard-4/super-os-taillard-4-3.xml,1,?,?,?,?,0.00454,0.429525,0.301481
patt/super-os/super-os-taillard-4/super-os-taillard-4-17.xml,1,?,?,?,?,0.005827,0.431457,0.305114
patt/super-os/super-os-taillard-4/super-os-taillard-4-25.xml,1,?,?,?,?,0.004566,0.447397,0.331978
patt/super-os/super-os-taillard-4/super-os-taillard-4-18.xml,1,?,?,?,?,0.005502,0.440109,0.319792
patt/super-os/super-os-taillard-10/super-os-taillard-10-16.xml,1,28.928571,48.571429,23.769729,22.801754,0.00188,0.368344,0.108074
patt/super-os/super-os-taillard-10/super-os-taillard-10-24.xml,1,28.928571,48.571429,23.4094,22.38839,0.001948,0.370639,0.11174
patt/super-os/super-os-taillard-10/super-os-taillard-10-20.xml,1,28.928571,48.571429,25.179357,24.192561,0.001674,0.367081,0.105955
patt/super-os/super-os-taillard-10/super-os-taillard-10-22.xml,1,28.928571,48.571429,23.622024,22.605088,0.001912,0.370857,0.112061
patt/super-os/super-os-taillard-10/super-os-taillard-10-6.xml,1,28.928571,48.571429,23.194827,22.201802,0.001981,0.370018,0.110778
patt/super-os/super-os-taillard-10/super-os-taillard-10-4.xml,1,28.928571,48.571429,24.020824,23.026941,0.001844,0.368841,0.108836
patt/super-os/super-os-taillard-10/super-os-taillard-10-19.xml,1,28.928571,48.571429,25,23.993124,0.001702,0.367931,0.107313
patt/super-os/super-os-taillard-10/super-os-taillard-10-7.xml,1,28.928571,48.571429,24.819347,23.777931,0.001732,0.369256,0.109425
patt/super-os/super-os-taillard-10/super-os-taillard-10-15.xml,1,28.928571,48.571429,25.922963,24.891967,0.001583,0.367497,0.106557
patt/super-os/super-os-taillard-10/super-os-taillard-10-10.xml,1,28.928571,48.571429,24.576411,23.56438,0.001763,0.368657,0.108497
patt/super-os/super-os-taillard-10/super-os-taillard-10-26.xml,1,28.928571,48.571429,22.605309,21.58518,0.002092,0.371894,0.11381
patt/super-os/super-os-taillard-10/super-os-taillard-10-29.xml,1,28.928571,48.571429,23.769729,22.708369,0.001895,0.371442,0.112975
patt/super-os/super-os-taillard-10/super-os-taillard-10-11.xml,1,28.928571,48.571429,25.980762,24.943336,?,?,?
patt/super-os/super-os-taillard-10/super-os-taillard-10-25.xml,1,28.928571,48.571429,24.657656,23.571381,0.001762,0.370918,0.112067
patt/super-os/super-os-taillard-10/super-os-taillard-10-2.xml,1,28.928571,48.571429,24.228083,23.237685,0.001812,0.369077,0.10919
patt/super-os/super-os-taillard-10/super-os-taillard-10-27.xml,1,28.928571,48.571429,24.186773,23.116877,0.00183,0.371087,0.112374
patt/super-os/super-os-taillard-10/super-os-taillard-10-12.xml,1,28.928571,48.571429,24.819347,23.853511,0.001721,0.367487,0.106624
patt/super-os/super-os-taillard-10/super-os-taillard-10-28.xml,1,28.928571,48.571429,23.769729,22.738733,0.00189,0.370427,0.11137
patt/super-os/super-os-taillard-10/super-os-taillard-10-13.xml,1,28.928571,48.571429,25.179357,24.169402,0.001677,0.367794,0.107083
patt/super-os/super-os-taillard-10/super-os-taillard-10-9.xml,1,28.928571,48.571429,24.392622,23.35958,0.001793,0.369585,0.109981
patt/super-os/super-os-taillard-10/super-os-taillard-10-1.xml,1,28.928571,48.571429,25.357445,24.293415,0.001661,0.369816,0.110265
patt/super-os/super-os-taillard-10/super-os-taillard-10-30.xml,1,28.928571,48.571429,23.958297,22.918988,0.001861,0.370421,0.111342
patt/super-os/super-os-taillard-10/super-os-taillard-10-5.xml,1,28.928571,48.571429,25.298221,24.240668,0.001668,0.36911,0.109155
patt/super-os/super-os-taillard-10/super-os-taillard-10-18.xml,1,28.928571,48.571429,25,24.021865,0.001698,0.367039,0.105903
patt/super-os/super-os-taillard-10/super-os-taillard-10-3.xml,1,28.928571,48.571429,24.576411,23.540603,0.001766,0.369415,0.109696
patt/super-os/super-os-taillard-10/super-os-taillard-10-23.xml,1,28.928571,48.571429,23.958297,22.894541,0.001865,0.371231,0.112623
patt/super-os/super-os-taillard-10/super-os-taillard-10-8.xml,1,28.928571,48.571429,24.392622,23.3891,0.001789,0.368636,0.10848
patt/super-os/super-os-taillard-10/super-os-taillard-10-14.xml,1,28.928571,48.571429,24.617067,23.648256,0.001751,0.367236,0.106246
patt/super-os/super-os-taillard-10/super-os-taillard-10-17.xml,1,28.928571,48.571429,25.436195,24.421097,0.001644,0.367625,0.106794
patt/super-os/super-os-taillard-10/super-os-taillard-10-21.xml,1,28.928571,48.571429,24.718414,23.625622,0.001754,0.37166,0.113233
patt/radar-8-30-3-0/radar-8-30-3-0-36.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-38.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-30.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-7.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-34.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-27.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-4.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-8.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-43.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-19.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-40.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-16.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-5.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-21.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-25.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-13.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-17.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-20.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-24.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-10.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-12.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-49.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-45.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-22.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-23.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-31.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-18.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-32.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-33.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-26.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-35.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-48.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-39.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-0.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-3.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-14.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-15.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-42.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-28.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-37.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-44.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-41.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-9.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-2.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-47.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-11.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-6.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-1.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-29.xml,1,?,?,?,?,?,?,?
patt/radar-8-30-3-0/radar-8-30-3-0-46.xml,1,?,?,?,?,?,?,?
patt/os-gp-sat/gp10-03-1081.xml,1,?,?,?,?,1.183203,0.341024,0.126339
patt/os-gp-sat/gp10-09-1112.xml,1,?,?,?,?,1.177689,0.340512,0.123299
patt/os-gp-sat/gp10-04-1077.xml,1,?,?,?,?,1.18394,0.341092,0.126745
patt/os-gp-sat/gp10-01-1093.xml,1,?,?,?,?,1.181029,0.340822,0.125139
patt/os-gp-sat/gp10-10-1092.xml,1,?,?,?,?,1.181208,0.340839,0.125238
patt/os-gp-sat/gp10-02-1097.xml,1,?,?,?,?,1.180315,0.340756,0.124746
patt/os-gp-sat/gp10-08-1093.xml,1,?,?,?,?,1.181029,0.340822,0.125139
patt/os-gp-sat/gp10-05-1071.xml,1,27,47,32.741411,32.579074,1.185056,0.341195,0.127361
patt/os-gp-sat/gp10-06-1071.xml,1,?,?,?,?,1.185056,0.341195,0.127361
patt/os-gp-sat/gp10-07-1079.xml,1,?,?,?,?,1.183571,0.341058,0.126541
patt/jobShop-enddr1/enddr1-10-by-5-10.xml,1,?,?,?,?,0.936952,0.329833,0.168703
patt/jobShop-enddr1/enddr1-10-by-5-4.xml,1,?,?,?,?,0.933489,0.333616,0.181909
patt/jobShop-enddr1/enddr1-10-by-5-6.xml,1,?,?,?,?,0.939488,0.327141,0.163585
patt/jobShop-enddr1/enddr1-10-by-5-2.xml,1,?,?,?,?,0.936959,0.331604,0.174326
patt/jobShop-enddr1/enddr1-10-by-5-8.xml,1,?,?,?,?,0.938441,0.331161,0.169656
patt/jobShop-enddr1/enddr1-10-by-5-7.xml,1,?,?,?,?,0.939121,0.330763,0.169812
patt/jobShop-enddr1/enddr1-10-by-5-1.xml,1,?,?,?,?,0.935162,0.33356,0.182792
patt/jobShop-enddr1/enddr1-10-by-5-5.xml,1,?,?,?,?,0.938939,0.330097,0.173234
patt/jobShop-enddr1/enddr1-10-by-5-3.xml,1,?,?,?,?,0.935912,0.332959,0.181491
patt/jobShop-enddr1/enddr1-10-by-5-9.xml,1,?,?,?,?,0.93849,0.328139,0.167796
patt/rcpspTighter/rcpsptight20-04.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-27.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-26.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-28.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-13.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-02.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-03.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-29.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-33.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-06.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-34.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-07.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-19.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-35.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-31.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-05.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-11.xml,1,-1,-1,-1,-1,?,?,?
patt/rcpspTighter/rcpsptight25-32.xml,1,0,20,5.385165,5.149757,?,?,?
patt/rcpspTighter/rcpsptight25-22.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-40.xml,1,0,20,5.196152,4.983974,?,?,?
patt/rcpspTighter/rcpsptight25-23.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-36.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-14.xml,1,0,20,4.123106,3.885872,?,?,?
patt/rcpspTighter/rcpsptight25-21.xml,1,0,20,5.09902,4.857983,?,?,?
patt/rcpspTighter/rcpsptight20-15.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-16.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-38.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-09.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-17.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-20.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-25.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-08.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-12.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-18.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-37.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-30.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-24.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight25-39.xml,1,?,?,?,?,?,?,?
patt/rcpspTighter/rcpsptight20-10.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-5.xml,1,5,5,9.797959,9.797959,?,?,?
patt/primes-25/primes-25-40-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-7.xml,1,7.5,7.5,9.797959,9.797959,?,?,?
patt/primes-25/primes-25-80-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-5.xml,1,4.5,4.5,9.797959,9.797959,?,?,?
patt/primes-25/primes-25-20-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-5.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-7.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-7.xml,1,1.5,1.5,9.797959,9.797959,?,?,?
patt/primes-25/primes-25-60-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-3.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-1.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-20-3-7.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-3-1.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-80-3-5.xml,1,4.5,4.5,9.797959,9.797959,?,?,?
patt/primes-25/primes-25-40-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-60-2-7.xml,1,14,11.666667,9.797959,9.797959,?,?,?
patt/primes-25/primes-25-60-3-7.xml,1,6,6,9.797959,9.797959,?,?,?
patt/primes-25/primes-25-60-2-3.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-3-3.xml,1,9,9,9.797959,9.797959,?,?,?
patt/primes-25/primes-25-20-2-5.xml,1,?,?,?,?,?,?,?
patt/primes-25/primes-25-40-2-5.xml,1,?,?,?,?,?,?,?
patt/jobShop-enddr2/enddr2-10-by-5-5.xml,1,?,?,?,?,0.947027,0.324678,0.141742
patt/jobShop-enddr2/enddr2-10-by-5-2.xml,1,?,?,?,?,0.941299,0.329499,0.150507
patt/jobShop-enddr2/enddr2-10-by-5-4.xml,1,?,?,?,?,0.944642,0.325899,0.148835
patt/jobShop-enddr2/enddr2-10-by-5-3.xml,1,?,?,?,?,0.944524,0.327673,0.151584
patt/jobShop-enddr2/enddr2-10-by-5-10.xml,1,?,?,?,?,0.943933,0.325512,0.147026
patt/jobShop-enddr2/enddr2-10-by-5-1.xml,1,?,?,?,?,0.942161,0.328897,0.150931
acad/golombRulerArity4/ruler-44-10-a4.xml,1,0,29.016393,6.708204,6.708204,?,?,?
acad/golombRulerArity4/ruler-67-12-a4.xml,1,0,6.961326,8.246211,8.246211,?,?,?
acad/golombRulerArity4/ruler-67-11-a4.xml,1,0,7.6,8.246211,8.246211,?,?,?
acad/golombRulerArity4/ruler-70-12-a4.xml,1,0,6.961326,8.42615,8.42615,?,?,?
acad/golombRulerArity4/ruler-55-10-a4.xml,1,0,29.016393,7.483315,7.483315,?,?,?
acad/golombRulerArity4/ruler-25-7-a4.xml,1,?,?,?,?,0.84972,0.436176,0.235751
acad/golombRulerArity4/ruler-17-7-a4.xml,1,?,?,?,?,1.289965,0.472692,0.310846
acad/golombRulerArity4/ruler-17-6-a4.xml,1,?,?,?,?,1.06182,0.466679,0.303953
acad/golombRulerArity4/ruler-44-9-a4.xml,1,0,28.762887,6.708204,6.708204,?,?,?
acad/golombRulerArity4/ruler-34-8-a4.xml,1,?,?,?,?,0.752294,0.414432,0.185807
acad/golombRulerArity4/ruler-25-8-a4.xml,1,?,?,?,?,0.957648,0.439855,0.242707
acad/golombRulerArity4/ruler-55-11-a4.xml,1,0,29.2,7.483315,7.483315,?,?,?
acad/golombRulerArity4/ruler-34-9-a4.xml,1,0,28.762887,5.91608,5.91608,?,?,?
acad/golombRulerArity4/ruler-70-13-a4.xml,1,0,6.418605,8.42615,8.42615,?,?,?
acad/nengfa/queens1.xml,1,?,?,?,?,0.35461,0.987236,0.986821
acad/nengfa/pack.xml,1,19.901283,36.485686,10.630146,5.936053,?,?,?
acad/nengfa/color.xml,1,?,?,?,?,1.25,1,0.80919
acad/nengfa/radi.xml,1,?,?,?,?,?,?,?
acad/nengfa/route.xml,1,?,?,?,?,0.174436,0.338053,0.974142
acad/nengfa/schur.xml,1,30,40,2.236068,2.236068,?,?,?
acad/nengfa/protein.xml,1,8.766234,25.746753,31.796226,9.36367,?,?,?
acad/nengfa/block.xml,1,26.192053,37.224062,2.828427,2.335844,?,?,?
acad/nengfa/sudoku368.xml,1,?,?,?,?,2.699662,0.898594,0.861786
acad/nengfa/queens2.xml,1,?,?,?,?,0.344353,0.937707,0.999633
acad/socialGolfers/socialGolfer-7-4-8.xml,1,0,31.028299,1.414214,1.414214,12.189646,0.61718,0.450114
acad/socialGolfers/socialGolfer-6-3-5.xml,1,0,32.533333,1.414214,1.414214,9.164087,0.661294,0.43208
acad/socialGolfers/socialGolfer-8-4-8.xml,1,0,31.095823,1.414214,1.414214,11.400088,0.616222,0.461152
acad/socialGolfers/socialGolfer-6-4-8.xml,1,0,30.938722,1.414214,1.414214,13.121049,0.614555,0.42169
acad/socialGolfers/socialGolfer-6-4-7.xml,1,0,31.020408,1.414214,1.414214,12.221411,0.62143,0.419904
acad/socialGolfers/socialGolfer-6-4-6.xml,1,0,31.108545,1.414214,1.414214,10.724735,0.622177,0.418536
acad/socialGolfers/socialGolfer-6-3-8.xml,1,?,?,?,?,11.264774,0.615941,0.427035
acad/socialGolfers/socialGolfer-10-4-8.xml,1,0,31.190852,1.414214,1.414214,10.722406,0.612789,0.467943
acad/socialGolfers/socialGolfer-6-3-7.xml,1,0,32.054795,1.414214,1.414214,10.794677,0.632174,0.428696
acad/socialGolfers/socialGolfer-6-3-6.xml,1,0,32.27907,1.414214,1.414214,9.424072,0.639238,0.440446
acad/socialGolfers/socialGolfer-9-4-8.xml,1,0,31.148545,1.414214,1.414214,11.450117,0.619969,0.460266
acad/socialGolfers/socialGolfer-6-4-5.xml,1,0,32.18543,1.414214,1.414214,10.003822,0.642762,0.423207
acad/magicSquare/magicSquare-4_glb.xml,1,?,?,?,?,1.40625,0.774866,0.688409
acad/magicSquare/magicSquare-3_glb.xml,1,?,?,?,?,1.899642,0.755883,0.675897
acad/magicSquare/magicSquare-13_glb.xml,1,-1,-1,13,13,?,?,?
acad/magicSquare/magicSquare-7_glb.xml,1,-1,-1,7,7,0.932363,0.728233,0.610727
acad/magicSquare/magicSquare-10_glb.xml,1,-1,-1,10,10,0.808663,0.701946,0.561144
acad/magicSquare/magicSquare-12_glb.xml,1,-1,-1,12,12,?,?,?
acad/magicSquare/magicSquare-17_glb.xml,1,-1,-1,17,17,?,?,?
acad/magicSquare/magicSquare-18_glb.xml,1,-1,-1,18,18,?,?,?
acad/magicSquare/magicSquare-15_glb.xml,1,-1,-1,15,15,?,?,?
acad/magicSquare/magicSquare-16_glb.xml,1,-1,-1,16,16,?,?,?
acad/magicSquare/magicSquare-11_glb.xml,1,-1,-1,11,11,?,?,?
acad/magicSquare/magicSquare-8_glb.xml,1,-1,-1,8,8,0.894066,0.727473,0.604302
