@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC

@DATA
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.1575,1.4436,3.0565,3.2319,0.1635,1.8825,0.115,64819,0.3617,0.1233,0.004,0.0042,1,1.1847,0,0.0002,1,0,0.0005,0.0005,1,0.0621,375.733,0.6826,0.7563,1.3076,0.012,0.0003,7453,0,0.0013,0.7361
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,4.2307,1.8552,5.4687,10.0059,0.2997,1.6032,0.0309,257542,0.3621,0.4522,0.0074,0.0081,0.5,2.4891,0,0.0005,0.9824,0,0.0007,0.0007,1,0.1636,513.889,0.8387,0.7386,1.6906,0.0061,0.0003,7948,0,0.0507,0.9466
SAT_RACE2008/mizh-sha0-36-3.cnf,1,0.8225,0.5123,2.5567,1.4352,0.0382,0.5195,0.171,120276,0.0189,0.0447,0.0002,0.0005,0.2106,0.5014,0,0.0001,0.2727,0,0.0002,0.0002,0.6536,0.0308,1905.8,0.0044,0.5284,0.9172,0.0002,0.0001,20562,0,0.0002,0.061
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.0043,0.6689,0,0.0016,0.0741,0.007,120147,0.5255,0,0.0031,0.0031,0,0.0043,0.0014,0.0031,0.5297,0.6863,0.0031,0.0031,0.6957,0,21.9371,0.6916,0.9995,0.6739,0.0018,0.0024,841,0.003,0.0345,0.6916
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,2.2615,2.3906,2.0957,1.7535,0.1816,3.0913,0.2139,340394,0.1641,0.1327,0.0009,0.0021,0.4589,1.6885,0,0,0.8483,0,0,0,0.9338,0.0611,11106,0.2559,0.8274,1.2161,0.0022,0,72795,0,0.0018,0.5252
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,3.0606,0.4744,2.7684,2.649,0.1602,0.4865,0.1661,374282,0.2447,0.03,0.0001,0.0001,0.2049,0.4469,0,0,0.7778,0,0,0,0.9454,0.0136,1655.5,0.6321,0.9253,0.9652,0.0001,0,62155,0,0.0002,0.7902
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,2.4188,0.3099,2.2089,0.6179,0.1084,0.7376,0.2724,19058,0.148,0.0809,0.001,0.0017,0.2921,0.3286,0.0003,0.0003,0.7,0,0.0005,0.0005,0.9782,0.0424,213.632,0.5075,0.8745,1.101,0.0043,0.0004,5192,0.0001,0.0141,0.6455
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,1.3434,0.5553,2.5736,0.17,0.0537,0.4976,0.1714,7000,0.0283,0.1405,0.0017,0.0079,0.1448,0.6006,0.0007,0.0007,0.25,0,0.0033,0.0033,0.4241,0.0779,68.5563,0.0099,0.4137,1.1463,0.0029,0.0017,1200,0.0003,0.0042,0.0577
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,2.7663,0.3643,2.4006,389.9783,0.2119,0.3581,0.2421,190,0.26,0.1797,0.0737,0.1263,0.7397,0.3997,0.0158,0.0376,1,0.0037,0.0635,0.0635,1,0.0736,2.2626,0.5539,0.8053,1.2246,0.1105,0.0435,46,0.0105,0.1522,0.7332
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,1.9619,13.1175,1.5274,2.2683,0.1586,4.2919,0.2057,1017418,0.3185,0.3144,0.0158,0.0158,0.5,17.232,0,0,0.9989,0,0,0,0.9997,0.1182,12919,0.8816,0.7814,1.2868,0.011,0,209283,0,0.0003,0.9699
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,2.8471,0.5647,2.5876,0.9649,0.1639,0.5259,0.1714,980858,0.2618,0.0291,0,0,0.138,0.5529,0,0,0.8261,0,0,0,0.962,0.0156,29475,0.7631,0.8738,1.0397,0,0,168138,0,0.0001,0.8451
SAT_RACE2008/mizh-md5-47-4.cnf,1,0.9795,0.6042,2.37,1.5081,0.0385,0.4859,0.17,153907,0.0207,0.0486,0.0002,0.0005,0.1579,0.5864,0,0.0001,0.3333,0,0.0001,0.0001,0.6755,0.0312,2375.4,0.0106,0.5428,0.9027,0.0002,0.0001,26157,0,0.0002,0.0886
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,2.783,2.9784,3.0504,3.4383,0.1686,1.0295,0.1563,11311,0.1261,0.0993,0.0157,0.1205,0.2321,1.0108,0.0004,0.0009,0.9941,0,0.0025,0.0025,0.997,0.0432,104.704,0.3013,0.5398,1.7793,0.0192,0.0011,1768,0.0001,0.0181,0.5218
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.8668,0.6535,3.0161,2.1691,0.1434,0.8051,0.2074,22536,0.1741,0.203,0.0025,0.0043,0.2415,0.7477,0.0002,0.0003,0.6364,0.0006,0.0007,0.0007,0.9181,0.0564,321.862,0.3672,0.8133,1.2677,0.0051,0.0004,4673,0,0.0075,0.5558
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,1.3217,0.2994,4.9256,0.0026,0.2887,0.2878,0.013,479096,0.2747,0.5,0.0002,0.0028,1,1.9878,0,0,1,0.008,0.0013,0.0013,1,0.4528,757.211,0.1973,0.0098,0.1824,0.0013,0.0003,6212,0,0.0013,0.618
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1041,1.4973,3.0333,3.1589,0.1635,1.9526,0.1138,73221,0.3658,0.126,0.0039,0.0041,1,1.2379,0,0.0002,1,0,0.0004,0.0004,1,0.0629,422.146,0.6832,0.7589,1.2942,0.0116,0.0002,8333,0,0.0012,0.7361
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,2.5645,1.0588,0.1616,0.4661,0.1814,628528,0.2668,0.0315,0,0.0001,0.1294,0.4743,0,0,0.7778,0,0,0,0.9365,0.0165,6009,0.7458,0.8676,1.0251,0.0001,0,113985,0,0.0001,0.8346
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,2.3814,0.8009,2.4752,1.2368,0.1536,0.7596,0.2403,59414,0.1838,0.056,0.0015,0.0019,0.1716,0.9331,0.0001,0.0001,0.7778,0,0.0002,0.0002,0.9715,0.033,985.925,0.8511,0.9388,0.9933,0.0021,0.0001,14275,0.0001,0.0023,0.9009
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,3.69,1.1688,3.6679,2.2757,0.164,0.9826,0.1352,432357,0.225,0.0839,0.0003,0.0007,0.34,1.2369,0,0,0.7297,0.0002,0.0001,0.0001,0.9956,0.0311,2627.25,0.6648,0.6574,1.643,0.0007,0,58468,0,0.0004,0.8312
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.1618,1.4158,3.0831,3.2719,0.1634,1.8455,0.1156,60765,0.3595,0.1221,0.0041,0.0043,1,1.1579,0,0.0002,1,0,0.0005,0.0005,1,0.0616,349.755,0.6822,0.7548,1.315,0.0122,0.0003,7024,0,0.0014,0.7366
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,2.8824,1.6521,3.0906,4.6381,0.1238,1.3381,0.1541,133993,0.1395,0.1118,0.0013,0.0036,1,1.6554,0,0.0001,1,0,0.0002,0.0002,1,0.0528,1194.83,0.4476,0.571,1.5238,0.0021,0.0001,20646,0,0.002,0.5841
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2935,2.5054,2.2866,2.2389,0.1872,2.8746,0.1935,397738,0.1619,0.1326,0.0009,0.0018,0.453,1.8964,0,0,0.9769,0,0,0,1,0.0609,9569.5,0.3149,0.7788,1.3851,0.0019,0,76979,0,0.0033,0.5202
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,2.0668,0.3043,2.4131,0.4523,0.0855,0.6218,0.2415,5732,0.0767,0.0705,0.0045,0.0047,0.3217,0.6175,0.0009,0.0009,0.5,0,0.0021,0.0021,0.8557,0.0481,80.4596,0.1767,0.8857,0.9338,0.0066,0.0014,1384,0.0003,0.0195,0.3411
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,0.9786,0.6044,2.368,1.5062,0.0385,0.486,0.17,154025,0.0207,0.0483,0.0002,0.0005,0.1579,0.5867,0,0.0001,0.3333,0,0.0001,0.0001,0.6755,0.0312,2236.38,0.0107,0.5427,0.9028,0.0002,0.0001,26177,0,0.0002,0.0889
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,3.2998,0.8363,3.1391,4.7892,0.1555,0.769,0.2017,53052,0.1867,0.1411,0.0023,0.0047,1,0.8089,0,0.0001,1,0,0.0003,0.0003,1,0.061,493.935,0.4213,0.6968,1.4953,0.0033,0.0002,10698,0,0.0025,0.6103
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,2.0783,1.0207,2.4715,1.5011,0.0879,1.2666,0.2211,81028,0.0756,0.1176,0.0081,0.0113,0.3034,1.3762,0,0.0001,0.75,0,0.0002,0.0002,0.9751,0.0526,1652.05,0.2066,0.7625,1.0665,0.0093,0.0001,17914,0,0.0007,0.4045
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,3.1177,1.9876,2.9846,11.0285,0.2184,4.1093,0.0896,573237,0.3765,0.0945,0.0023,0.0023,1,2.3173,0,0,1,0,0.0001,0.0001,1,0.0401,6369.5,0.6051,0.6124,1.6227,0.0057,0,51366,0,0.0004,0.8778
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,3.2103,3.6815,3.376,5.9733,0.2239,2.3891,0.1458,1954958,0.229,0.3072,0.0008,0.0026,0.5,2.7486,0,0,0.9899,0,0,0,1,0.0879,42451,0.9971,0.7758,1.4866,0.003,0,284996,0,0.0034,1
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,3.041,0.6938,2.6931,0.3296,0.2925,0.8394,0.1515,249569,0.3847,0.3138,0.0003,0.0003,0.4859,0.9203,0,0,1,0,0.0001,0.0001,1,0.0678,351.875,0.8305,0.9602,0.4736,0.0005,0.0001,37813,0,0.0016,0.9521
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,1.3382,0.5499,2.5565,0.13,0.0535,0.4924,0.1706,9376,0.0282,0.1406,0.0013,0.0059,0.1448,0.6054,0.0005,0.0005,0.25,0,0.0025,0.0025,0.4241,0.0782,89.9658,0.0099,0.4164,1.1366,0.0021,0.0013,1600,0.0002,0.0031,0.0577
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,2.5099,1.1271,4.1024,0.5641,0.3089,1.0284,0.006,361512,0.2496,0.0308,0.0039,0.0077,0.1794,0.8625,0,0.0013,0.9108,0.0001,0.002,0.002,0.9854,0.0083,612,0.4268,0.9416,0.3575,0.0032,0.0009,2152,0,0.0223,0.8054
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,1.3245,4.4791,1.3402,0.6461,0.2278,0.7804,0.1447,3969804,0.3389,0.4059,0.0007,0.0007,0.616,5.3765,0,0,1,0,0,0,1,0.1549,666315,0.9468,0.9897,0.0761,0.001,0,574327,0,0.0017,0.9859
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,4.249,4.946,4.8945,0.1435,0.2785,2.9842,0.0233,1317234,0.5096,0.3415,0.0074,0.0132,1,4.4253,0,0.0001,1,0,0.0001,0.0001,1,0.069,6157,0.9992,0.9566,0.3747,0.0105,0.0001,30665,0,0.0058,1
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,0.846,0.5098,2.5696,1.4489,0.0385,0.5183,0.172,115611,0.0194,0.0447,0.0002,0.0005,0.2106,0.4983,0,0.0001,0.2727,0,0.0002,0.0002,0.6536,0.0308,1733,0.0061,0.5335,0.9209,0.0002,0.0001,19882,0,0.0002,0.0669
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,3.0361,0.4214,2.6834,2.0373,0.1568,0.4352,0.1799,288039,0.2539,0.032,0.0001,0.0001,0.2006,0.4371,0,0,0.75,0,0.0001,0.0001,0.9562,0.0154,14338.5,0.6747,0.8904,1.0111,0.0001,0,51821,0,0.0002,0.8131
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,4.2548,7.0241,5.4556,0.1149,0.278,4.3722,0.0121,8714597,0.5892,0.232,0.0043,0.0065,0.5,6.6959,0,0,0.9853,0,0,0,1,0.0469,71227,1,0.9762,0.3939,0.0053,0,105416,0,0.0032,1
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,2.0934,3.4899,2.0525,0.0461,0.103,2.6076,0.1601,61606,0.1751,0.105,0.0094,0.0414,0.3029,3.3336,0.0001,0.0001,0.6667,0,0.0003,0.0003,0.9509,0.0545,443.033,0.7073,0.6974,1.0553,0.0143,0.0002,9861,0,0.0267,0.7559
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,2.8387,1.7648,3.0752,3.2059,0.174,2.1247,0.1745,821352,0.1422,0.1256,0.0003,0.0008,0.4987,1.4883,0,0,1,0,0,0,1,0.0531,12257,0.7373,0.8167,1.2524,0.0025,0,143344,0,0.0029,0.9167
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,2.7397,2.6721,0.1591,0.4655,0.1693,363891,0.2468,0.0301,0.0001,0.0001,0.2051,0.4327,0,0,0.7647,0,0,0,0.9483,0.0138,2478.5,0.6386,0.9232,0.964,0.0001,0,61601,0,0.0002,0.7912
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,3.0191,0.9938,2.7555,1.4905,0.1249,0.5276,0.1894,70079,0.1434,0.1785,0.0023,0.0047,0.2521,1.0666,0.0001,0.0001,0.6364,0.0001,0.0002,0.0002,0.9657,0.0685,998.909,0.2144,0.7546,1.1936,0.0016,0.0002,13272,0,0.0007,0.4293
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,3.8257,2.9743,4.09,6.3238,0.2327,1.7774,0.0795,183363,0.236,0.0888,0.0097,0.0101,0.3243,4.0779,0,0.0002,0.9216,0,0.0003,0.0003,0.9998,0.0288,1013.5,0.7886,0.6095,1.8763,0.0076,0.0001,14569,0,0.003,0.91
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,2.5613,1.0645,0.1607,0.4577,0.1838,616982,0.2683,0.0315,0,0.0001,0.1295,0.4613,0,0,0.7647,0,0,0,0.9367,0.0166,5744,0.7483,0.8651,1.0208,0.0001,0,113377,0,0.0001,0.8348
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.6337,0.8554,3.0454,2.2049,0.1198,0.773,0.2023,68921,0.1039,0.1227,0.0017,0.004,0.3296,0.8279,0.0001,0.0001,0.7978,0,0.0002,0.0002,1,0.0508,824.231,0.3101,0.7257,1.2788,0.0027,0.0001,13945,0,0.0025,0.4969
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,2.2025,1.179,2.5562,3.3276,0.0801,0.9753,0.1752,10295,0.0884,0.0474,0.0126,0.0236,0.1622,1.259,0.0006,0.0009,0.7838,0,0.0018,0.0018,0.9743,0.0267,101.709,0.1837,0.797,1.0757,0.0122,0.0011,1804,0.0003,0.01,0.3016
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,2.6588,1.0543,4.1735,0.7736,0.2784,0.8426,0.0112,56659,0.3065,0.0068,0.011,0.0216,0.1153,0.8344,0.0001,0.0041,0.9381,0.0556,0.0066,0.0066,0.9688,0.0031,91.6977,0.567,0.8782,0.6176,0.0072,0.0031,636,0.0001,0.033,0.6126
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.9426,0.7977,1.6665,1.0227,0.0756,0.978,0.2311,6300,0.1264,0.0484,0.0108,0.0187,0.191,0.9623,0.0008,0.0008,0.5,0,0.002,0.002,0.8375,0.0357,76.879,0.2153,0.8405,1.0453,0.0154,0.0014,1456,0.0005,0.0124,0.3277
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,2.3914,1.3372,2.413,1.3233,0.1651,0.7146,0.1527,376579,0.1884,0.2681,0.0006,0.0006,0.5282,1.6968,0,0,1,0.0001,0,0,1,0.0854,462.833,0.9254,0.9829,0.1778,0.001,0,57489,0,0.0011,0.9448
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,2.9405,1.3359,3.1408,4.7944,0.1548,1.2956,0.1341,123377,0.1757,0.1482,0.0027,0.0067,0.439,1.5948,0,0.0001,0.9658,0,0.0002,0.0002,1,0.0791,747,0.6132,0.4697,1.6385,0.007,0.0001,16544,0,0.002,0.7318
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,2.2763,1.7705,2.41,0.0509,0.1153,2.9822,0.1626,76060,0.1716,0.1001,0.0027,0.0095,0.3043,1.782,0.0001,0.0001,0.6667,0,0.0003,0.0003,0.9199,0.0529,657.591,0.6702,0.6991,1.0522,0.0058,0.0002,12369,0,0.0347,0.7435
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,4.2501,1.9823,5.6971,13.4324,0.3093,1.687,0.0256,539366,0.4074,0.4488,0.0061,0.0066,0.5,2.6952,0,0.0003,0.9909,0,0.0005,0.0005,1,0.151,1000.2,0.8287,0.7228,1.8178,0.0039,0.0001,13828,0,0.0427,0.9467
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,2.7463,0.8846,3.2592,1.8066,0.1553,1.5383,0.1714,15594,0.1197,0.1321,0.0076,0.0149,0.2424,0.8339,0.0003,0.0006,0.8333,0,0.0013,0.0013,0.9401,0.0535,184.061,0.1741,0.5657,1.4537,0.0108,0.0007,2673,0.0001,0.0479,0.4805
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,3.2584,0.8667,3.4529,0.8085,0.1922,0.6862,0.1357,263601,0.2076,0.0826,0.0003,0.0007,0.307,0.7155,0,0.0001,0.7753,0,0.0001,0.0001,0.9897,0.0311,1862.8,0.6621,0.7983,1.2752,0.0006,0.0001,35768,0,0.0005,0.8297
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,4.253,1.9419,5.7035,12.7478,0.3097,1.6937,0.025,510801,0.4049,0.45,0.0057,0.0061,0.5,2.6366,0,0.0003,0.9909,0,0.0005,0.0005,1,0.1509,1560.5,0.8419,0.7411,1.7249,0.0042,0.0002,12778,0,0.0463,0.9492
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,3.8206,2.9581,4.0877,6.3731,0.2312,1.7667,0.08,194132,0.2341,0.0892,0.0092,0.0095,0.3243,4.0643,0,0.0002,0.9216,0,0.0003,0.0003,0.9998,0.0291,1178.5,0.7862,0.6036,1.8884,0.0072,0.0001,15536,0,0.0028,0.9087
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,3.1053,0.4041,2.704,2.8191,0.1562,0.4318,0.1781,208524,0.2488,0.0305,0.0001,0.0002,0.2156,0.4122,0,0,0.7333,0,0.0001,0.0001,0.9847,0.0145,1593,0.6542,0.9161,0.9619,0.0002,0.0001,37145,0,0.0003,0.7893
SAT_RACE2008/mizh-sha0-35-3.cnf,1,0.846,0.5098,2.5696,1.4489,0.0385,0.5183,0.172,115611,0.0194,0.0447,0.0002,0.0005,0.2106,0.4983,0,0.0001,0.2727,0,0.0002,0.0002,0.6536,0.0308,1721.47,0.0061,0.5335,0.9209,0.0002,0.0001,19882,0,0.0002,0.0669
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0.2999,0.0038,0.6298,0,0.0014,0.0766,0.0063,161664,0.5267,0,0.0025,0.0026,0,0.0038,0.0008,0.0025,0.5347,0.687,0.0026,0.0026,0.6988,0,160.989,0.6916,0.9996,0.6735,0.0015,0.002,1024,0.0025,0.0313,0.6916
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,2.9173,1.9902,3.1164,4.7251,0.1257,1.5878,0.1523,187665,0.1345,0.112,0.0014,0.0038,1,1.904,0,0,1,0,0.0001,0.0001,1,0.0523,1682.7,0.4774,0.5821,1.5573,0.0024,0.0001,28580,0,0.0017,0.5864
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.8469,0.5097,2.571,1.4471,0.0385,0.5183,0.172,115693,0.0194,0.0447,0.0002,0.0005,0.2106,0.4982,0,0.0001,0.2727,0,0.0002,0.0002,0.6533,0.0308,1734.71,0.006,0.5337,0.921,0.0002,0.0001,19897,0,0.0003,0.0666
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,2.8486,0.4521,2.5613,1.0645,0.1607,0.4577,0.1838,616982,0.2683,0.0315,0,0.0001,0.1295,0.4613,0,0,0.7647,0,0,0,0.9367,0.0166,5889,0.7483,0.8651,1.0208,0.0001,0,113377,0,0.0001,0.8348
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,3.2216,2.1801,3.3578,0.0444,0.3148,1.131,0.0498,2727200,0.4943,0.4977,0.0009,0.0009,0.5,2.5418,0,0,1,0,0,0,1,0.1647,87868.5,0.9504,0.976,0.1952,0.0009,0,135827,0,0.0141,0.999
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,2.3207,0.7927,2.3777,0.5367,0.1585,0.8652,0.2084,1168572,0.1388,0.0386,0,0.0001,0.0856,0.8065,0,0,0.75,0,0,0,0.9999,0.0195,71952,0.3687,0.8872,1.0172,0.0001,0,243534,0,0,0.8
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,2.4649,1.2843,0.1525,0.7594,0.2408,57479,0.1821,0.0561,0.0015,0.0019,0.1731,0.9339,0.0001,0.0001,0.7778,0,0.0002,0.0002,0.9718,0.033,941.135,0.8522,0.9391,0.9862,0.0021,0.0001,13839,0.0001,0.0024,0.9011
SAT-Race-2010-CNF/software-verification/nec/hard-6-U-7061.cnf,1,3.0313,2.591,3.1201,4.7455,0.1727,2.0724,0.1619,397874,0.1528,0.1291,0.0041,0.0094,0.4958,1.7458,0,0,1,0,0.0001,0.0001,1,0.0482,6129,0.7375,0.8494,1.2545,0.0076,0,64407,0,0.0029,0.9333
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,1.7113,1.9214,1.866,0.3854,0.3263,0.7094,0.0567,7128902,0.4264,0.0733,0.0006,0.0006,0.5,2.1881,0,0,0.9941,0.0001,0,0,0.9998,0.0354,592935,0.9836,0.9978,0.178,0.0008,0,403920,0,0.0035,0.9919
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h22-sat.cnf,1,2.7548,3.6132,2.9115,2.9357,0.1239,3.0916,0.1487,129595,0.1584,0.1325,0.0089,0.0108,0.1811,4.6312,0.0001,0.0001,0.9938,0,0.0002,0.0002,0.9977,0.0676,1520.62,0.3503,0.5788,1.3824,0.0096,0.0001,19266,0,0.0015,0.4588
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf,1,2.5283,1.1941,2.9253,2.6981,0.1818,1.2543,0.1867,813247,0.1798,0.252,0.0002,0.0003,0.3176,1.2468,0,0,0.8864,0,0,0,1,0.1023,14979,0.1648,0.8345,1.1519,0.0006,0,151801,0,0.0024,0.5453
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
