@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC

@DATA
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,0.686658,230,0.4,0.525,20.7,20.7,414,202.101449
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,0.686658,230,0.4,0.5125,20.7,20.7,414,202.289855
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,0.686658,225,0.4,0.5,20.7,20.7,414,199.874396
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,0.686658,226,0.375,0.5375,20.7,20.7,414,200.231884
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,0.686658,221,0.425,0.5,20.7,20.7,414,199.272947
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,0.686658,225,0.4,0.525,20.7,20.7,414,199.649758
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,0.686658,224,0.375,0.525,20.7,20.7,414,201.152174
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,0.697768,374,0.225,0.325,12.5,12.5,250,353.884
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,0.697768,366,0.225,0.3,12.5,12.5,250,348.244
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,0.697768,379,0.225,0.325,12.5,12.5,250,356.552
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,0.697768,370,0.225,0.325,12.5,12.5,250,348.748
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,0.697768,375,0.225,0.3125,12.5,12.5,250,349.16
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,0.697768,373,0.225,0.3125,12.5,12.5,250,350.076
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,0.697768,368,0.225,0.325,12.5,12.5,250,348.456
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,0.697768,373,0.225,0.3125,12.5,12.5,250,350.024
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5,250,350.596
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,0.697768,375,0.225,0.3125,12.5,12.5,250,348.864
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,0.697768,371,0.225,0.325,12.5,12.5,250,349.248
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,0.697768,373,0.225,0.325,12.5,12.5,250,350.56
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,0.697768,372,0.225,0.325,12.5,12.5,250,349.736
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,0.697768,368,0.225,0.3125,12.5,12.5,250,348.48
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,0.697768,372,0.225,0.325,12.5,12.5,250,349.264
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,0.697768,369,0.2,0.3,12.5,12.5,250,346.86
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,0.697768,374,0.225,0.3125,12.5,12.5,250,352.792
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5,250,350.864
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,0.697768,376,0.225,0.325,12.5,12.5,250,351.308
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,0.697768,377,0.225,0.3125,12.5,12.5,250,353.7
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,0.697768,374,0.225,0.3125,12.5,12.5,250,350.444
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,0.697768,374,0.225,0.3,12.5,12.5,250,352.804
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,0.697768,369,0.2,0.3,12.5,12.5,250,348.928
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0.697768,371,0.225,0.3125,12.5,12.5,250,351.556
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0.697768,376,0.225,0.3,12.5,12.5,250,351.072
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0.697768,377,0.225,0.3,12.5,12.5,250,351.268
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0.697768,374,0.225,0.3,12.5,12.5,250,349.3
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0.697768,371,0.225,0.3,12.5,12.5,250,347.992
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5,250,350.384
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0.697768,372,0.225,0.325,12.5,12.5,250,350.532
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0.697768,372,0.225,0.325,12.5,12.5,250,351.652
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0.697768,371,0.225,0.3,12.5,12.5,250,349.024
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0.697768,372,0.2,0.3,12.5,12.5,250,349.62
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5,250,350.572
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0.697768,373,0.225,0.3,12.5,12.5,250,350.268
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0.697768,370,0.225,0.3,12.5,12.5,250,348.84
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0.697768,370,0.225,0.3,12.5,12.5,250,350.444
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0.697768,374,0.225,0.325,12.5,12.5,250,353.564
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0.697768,372,0.225,0.3125,12.5,12.5,250,350.744
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0.697768,371,0.225,0.3125,12.5,12.5,250,350.568
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2,84,900.011905
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2,84,897.880952
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0.734779,907,0.1,0.1,4.2,4.2,84,900.059524
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2,84,899.488095
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,899.25
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0.734779,909,0.075,0.1,4.2,4.2,84,901.607143
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0.734779,904,0.075,0.1,4.2,4.2,84,898.75
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2,84,899.464286
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,899.916667
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2,84,898.52381
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2,84,899.845238
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2,84,901.583333
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0.734779,904,0.075,0.1,4.2,4.2,84,897.77381
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,900.904762
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2,84,899.869048
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0.734779,910,0.075,0.1,4.2,4.2,84,902.27381
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,899.690476
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,900.785714
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2,84,900.059524
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0.734779,910,0.075,0.1,4.2,4.2,84,901.714286
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2,84,900.297619
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2,84,900.666667
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0.734779,909,0.075,0.1,4.2,4.2,84,900.416667
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,899.75
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2,84,899.178571
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0.734779,904,0.075,0.1,4.2,4.2,84,897.095238
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2,84,899.154762
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,898.678571
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2,84,899.928571
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2,84,898.892857
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,900.345238
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0.734779,906,0.075,0.1,4.2,4.2,84,900.166667
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0.734779,904,0.075,0.1,4.2,4.2,84,897.845238
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2,84,900.083333
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0.734779,909,0.075,0.1,4.2,4.2,84,901.202381
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2,84,899.988095
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0.734779,907,0.075,0.1,4.2,4.2,84,899.095238
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0.734779,907,0.075,0.125,4.2,4.2,84,898.72619
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0.734779,908,0.075,0.1,4.2,4.2,84,901.154762
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0.734779,905,0.075,0.1,4.2,4.2,84,899.702381
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0.715085,383,0.3,0.425,16.9,16.9,338,284.745562
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0.714586,371,0.325,0.425,17.1,17.1,342,280.312865
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0.715725,384,0.3,0.425,16.65,16.65,333,287.522523
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0.703886,267,0.325,0.45,17.4,17.4,348,277.956897
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0.718812,380,0.3,0.4,16.75,16.75,335,283.522388
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0.710798,262,0.325,0.425,17.3,17.3,346,278.052023
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0.719225,390,0.325,0.4125,16.6,16.6,332,285.963855
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0.724046,381,0.325,0.4,16.65,16.65,333,285.744745
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0.718272,375,0.325,0.425,16.95,16.95,339,282.778761
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0.729689,258,0.3,0.425,16.9,16.9,338,281.37574
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0.724499,389,0.325,0.4,16.5,16.5,330,288.6
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0.716117,390,0.325,0.4,16.5,16.5,330,287.606061
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0.715725,387,0.325,0.425,16.65,16.65,333,285.675676
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0.707775,364,0.325,0.425,17.15,17.15,343,279.241983
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0.713654,383,0.3,0.425,16.8,16.8,336,283.5625
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0.706941,254,0.325,0.425,17.55,17.55,351,275.709402
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0.711487,380,0.325,0.425,17,17,340,281.555882
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0.713287,382,0.3,0.425,16.95,16.95,339,282.737463
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0.713166,375,0.325,0.425,17,17,340,282.102941
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0.714096,255,0.325,0.425,17.3,17.3,346,277.216763
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0.713855,257,0.325,0.45,17.4,17.4,348,276.655172
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0.710573,257,0.35,0.4125,17.4,17.4,348,276.442529
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0.723896,374,0.3,0.4,16.7,16.7,334,285.341317
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0.717411,386,0.325,0.4125,16.65,16.65,333,287.084084
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0.712926,380,0.325,0.425,17.1,17.1,342,282.263158
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0.715085,384,0.3,0.425,16.9,16.9,338,282.674556
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0.714586,363,0.325,0.425,17.1,17.1,342,279.561404
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0.715725,389,0.3,0.425,16.65,16.65,333,288.276276
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0.703886,257,0.325,0.45,17.4,17.4,348,276.140805
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0.718812,381,0.3,0.4,16.75,16.75,335,283.907463
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0.719225,385,0.325,0.4125,16.6,16.6,332,285.927711
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0.724046,382,0.325,0.4,16.65,16.65,333,285.36036
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0.718272,371,0.325,0.425,16.95,16.95,339,281.569322
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0.729689,263,0.3,0.425,16.9,16.9,338,281.532544
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0.724499,385,0.325,0.4,16.5,16.5,330,286.478788
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0.716117,396,0.325,0.4,16.5,16.5,330,288.872727
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0.715725,390,0.325,0.425,16.65,16.65,333,284.990991
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0.707775,353,0.325,0.425,17.15,17.15,343,279.956268
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0.713654,385,0.3,0.425,16.8,16.8,336,285.136905
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0.706941,255,0.325,0.425,17.55,17.55,351,275.740741
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0.713287,379,0.3,0.425,16.95,16.95,339,282.053097
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0.713166,385,0.325,0.425,17,17,340,282.888235
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0.714096,258,0.325,0.425,17.3,17.3,346,277.260116
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0.713855,258,0.325,0.45,17.4,17.4,348,276.33046
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0.710573,256,0.35,0.4125,17.4,17.4,348,277.12931
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0.849132,525,0.15,0.225,9,9,180,503.216667
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0.851123,517,0.15,0.225,9,9,180,498.483333
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0.851123,517,0.15,0.225,9,9,180,499.366667
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0.850643,519,0.15,0.225,9,9,180,502.538889
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0.849506,516,0.15,0.2,9,9,180,501.233333
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0.851212,518,0.15,0.225,9,9,180,498.194444
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0.847799,515,0.175,0.225,9,9,180,497.494444
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0.851212,514,0.175,0.225,9,9,180,498.116667
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.850146,512,0.175,0.225,9,9,180,497.9
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.850839,520,0.175,0.225,9,9,180,500.972222
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.850146,516,0.15,0.225,9,9,180,498.561111
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.850146,513,0.175,0.225,9,9,180,496.605556
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.851123,512,0.15,0.225,9,9,180,498.077778
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.850412,521,0.15,0.225,9,9,180,502.972222
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.851212,518,0.175,0.225,9,9,180,501.627778
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.850412,514,0.15,0.225,9,9,180,498.383333
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.851265,524,0.15,0.225,9,9,180,502.561111
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.851123,516,0.15,0.225,9,9,180,501.433333
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.850999,514,0.15,0.225,9,9,180,498.616667
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.843445,526,0.15,0.2375,9,9,180,505.561111
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.283333
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.927778
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.851283,516,0.15,0.225,9,9,180,499.516667
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.850146,517,0.175,0.225,9,9,180,500.683333
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.851283,516,0.15,0.225,9,9,180,501.727778
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.850643,516,0.15,0.225,9,9,180,498.972222
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.851283,516,0.15,0.2,9,9,180,498.355556
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.848279,513,0.15,0.2125,9,9,180,496.533333
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.851212,514,0.15,0.2,9,9,180,499.588889
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.851212,524,0.15,0.225,9,9,180,502.222222
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.850146,515,0.15,0.225,9,9,180,498.4
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.850839,516,0.15,0.2125,9,9,180,502.077778
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.850999,515,0.15,0.225,9,9,180,497.955556
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.851123,520,0.15,0.225,9,9,180,503.044444
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.851212,515,0.15,0.225,9,9,180,499.261111
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.851123,521,0.15,0.225,9,9,180,501.927778
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.851265,518,0.15,0.2375,9,9,180,498.905556
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.847284,521,0.175,0.225,9,9,180,503.6
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.850643,517,0.15,0.225,9,9,180,498.322222
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.850839,515,0.15,0.225,9,9,180,500.088889
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.717087,658,0.125,0.175,6.75,6.75,135,648.422222
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.717087,657,0.125,0.1625,6.75,6.75,135,647.548148
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75,135,647.177778
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75,135,649.718519
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.717087,661,0.125,0.1625,6.75,6.75,135,648.8
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75,135,650.725926
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.717087,662,0.125,0.175,6.75,6.75,135,649.051852
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75,135,652.385185
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75,135,650.577778
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.717087,671,0.125,0.175,6.75,6.75,135,654.503704
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,650.014815
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75,135,649.496296
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.717087,661,0.125,0.175,6.75,6.75,135,650.733333
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75,135,650.718519
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0.717087,664,0.125,0.15,6.75,6.75,135,650.244444
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0.717087,662,0.1,0.1625,6.75,6.75,135,649.577778
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0.717087,658,0.125,0.1625,6.75,6.75,135,646.318519
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0.717087,664,0.125,0.175,6.75,6.75,135,650.074074
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0.717087,663,0.125,0.175,6.75,6.75,135,649.881481
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75,135,648.8
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0.717087,659,0.125,0.175,6.75,6.75,135,648.940741
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0.717087,665,0.125,0.175,6.75,6.75,135,651.762963
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0.717087,665,0.125,0.15,6.75,6.75,135,652.007407
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,652.577778
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0.717087,663,0.1,0.1625,6.75,6.75,135,651.392593
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0.717087,661,0.125,0.15,6.75,6.75,135,647.17037
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0.717087,668,0.125,0.1625,6.75,6.75,135,653.62963
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,649.103704
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0.717087,665,0.125,0.1625,6.75,6.75,135,651.911111
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0.717087,658,0.125,0.15,6.75,6.75,135,647.651852
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0.717087,664,0.125,0.1625,6.75,6.75,135,652.007407
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0.717087,662,0.125,0.175,6.75,6.75,135,649.733333
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75,135,650.614815
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0.717087,662,0.125,0.1625,6.75,6.75,135,649.42963
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75,135,648.303704
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0.717087,663,0.125,0.175,6.75,6.75,135,650.437037
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0.717087,667,0.1,0.15,6.75,6.75,135,650.725926
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0.717087,660,0.125,0.175,6.75,6.75,135,648.259259
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0.717087,668,0.1,0.175,6.75,6.75,135,653.725926
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0.717087,663,0.125,0.15,6.75,6.75,135,649.281481
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.291262
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.262136
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0.727118,806,0.1,0.125,5.15,5.15,103,797.805825
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15,103,799.728155
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.203883
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,798.417476
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,799.893204
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0.727118,806,0.1,0.1375,5.15,5.15,103,798.76699
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,801.427184
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,798.961165
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.31068
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0.727118,813,0.1,0.125,5.15,5.15,103,802.194175
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0.727118,808,0.075,0.125,5.15,5.15,103,798.436893
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0.727118,808,0.1,0.125,5.15,5.15,103,798.912621
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,800.504854
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0.727118,809,0.1,0.125,5.15,5.15,103,799.92233
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0.727118,811,0.1,0.125,5.15,5.15,103,802.145631
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.271845
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0.727118,810,0.075,0.125,5.15,5.15,103,800.038835
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.058252
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0.727118,810,0.1,0.125,5.15,5.15,103,800.699029
