@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,0.0089,0.0089,10.7655,0.0088,0.0146,76,84,9.2255,350,76,76.3342,68,76.2184,68,85,0.0173,0.0034,0.0842,0.3419,4168,0.0848,4168,342,0.0044,4168,0.661,4168,0.0508,0.0823,4168,4168,0.0189,0.0296,4168,0.4202,0.2308,0.0985,0.0358,0.0108,0.9903,0.1343,0.3068,0.1808,4168,27.1056,0.241,2.7446,1482,27.1056,1491,4,0,0.181,0.5934,0.3926,2.3536,0.348,4,0.0409,27.1056,27.1056,0,27.1056,0
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S2131244303-19-SAT.cnf,1,0.0027,0.0027,31.188,0.0018,0.0055,240,255,24.2221,1170,239,239.964,225,239.53,226,253,0.0053,0.0002,0.0463,0.2706,926,0.108,1314.7059,1100,0.0014,853,0.4833,760,0.0634,0.047,717,3238,0.012,0.036,1281,0.2023,0.2647,0.1215,0.0236,0.0058,0.766,0.1669,0.3502,0.2263,3304,44.8128,0.247,2.6366,4156,43.5554,4234,4.7234,0.6213,0.1844,0.6462,0.3232,2.2352,0.2629,5,0.0267,28.1435,31.1474,0.1885,30.9148,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S2044894925-062.cnf,1,0.0004,0.0004,322.458,0.0004,0.0008,1700.5,1728,138.75,8000,1705,1701.66,1662,1639.33,1667,1750,0.0008,0.0001,0.2141,0.241,23,0.0779,25.1923,7822,0.0002,19,0.3341,16,0.0469,0.0163,12,38,0.001,0.0275,29,0.0784,0.2339,0.0918,0.0022,0.0005,0.7089,0.1233,0.2875,0.1745,65,72.7895,0.2282,2.6985,33437,61.0714,33600,5.0025,0.3654,0.1705,0.5872,0.4233,2.3149,1.3333,6,0.3341,48.7059,54.8824,0.1475,50.1505,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,0.0038,0.0038,23.9625,0.0038,0.0051,175,187,18.8749,800,176,175.24,163,175.859,163,188,0.0076,0.0015,0.0554,0.3026,857,0.0795,1245.4783,788,0.0019,731,0.5472,663,0.0482,0.0606,623,2996,0.0074,0.0287,1210,0.2678,0.2324,0.0918,0.015,0.0047,0.8615,0.124,0.2672,0.1686,3733,41.6558,0.2325,2.6374,3391,38.8456,3408,4.028,0.7029,0.1666,0.5813,0.4719,2.2819,0.2738,5,0.0288,28.3337,32.1612,0.1505,30.7971,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1110880865-004.SATISFIABLE.cnf,1,0.0286,0.0286,13.2963,0.0286,0.0286,35,41,11.9586,175,35,34.9002,29,34.8389,29,41,0.0425,0.0217,0.1321,0.5326,4037,0.0017,4103.1429,175,0.0051,3994,0.6981,3988,0.0009,0.1353,3988,4391,0.0365,0.0006,4239,0.9247,0.047,0.0019,0.0456,0.008,1.4391,0.0025,0.032,0.0034,4391,39.0749,0.0852,3.6706,3727,39.0749,3727,3,0.0346,0.0604,0.6528,0.4342,2.8057,0.2656,3,0.0617,35.031,37.7006,0.0508,35.9378,0.0024
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1058323130-08.cnf,1,0.0063,0.0063,43.996,0.0063,0.0063,153,166,36.1232,800,153,153.24,141,153.765,141,167,0.0197,0.004,0.066,0.4839,57,0.0024,60.1134,800,0.0012,52,0.594,43,0.0015,0.0621,38,77,0.0084,0.001,66,0.3987,0.05,0.0028,0.0245,0.0021,1.0855,0.0036,0.0837,0.0051,115,60.2522,0.0802,3.7198,16000,56.8,16000,3,0.2427,0.0621,0.6501,0.3941,2.8814,0.1746,3,0.029,51.4717,54.725,0.077,51.6233,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S313445894-099-UNKNOWN.cnf,1,0.004,0.004,66.7576,0.004,0.004,237,255,52.9538,1250,239,239.154,225,239.118,225,255,0.0137,0.0024,0.0486,0.4716,31,0.0023,31.9549,1250,0.0007,27,0.5846,24,0.0015,0.0546,18,40,0.0054,0.001,35,0.2974,0.05,0.0028,0.0178,0.0015,1.0073,0.0035,0.0877,0.0051,71,76.9545,0.0817,3.6995,25000,71.7917,25000,3,0.2359,0.0607,0.65,0.3561,2.8554,0.1467,3,0.0241,61.1515,65.5652,0.1045,61.8746,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,0.0078,0.0078,14.5298,0.0077,0.0128,86,95,11.962,400,86,86.4569,78,86.5116,78,95,0.0153,0.0029,0.0791,0.3327,3908,0.0787,3931.875,390,0.0037,3895,0.5775,3858,0.0415,0.0777,3858,4049,0.0159,0.0284,4031,0.3776,0.2301,0.0849,0.0307,0.0088,0.9409,0.1114,0.2873,0.1551,4049,28.9345,0.227,2.6807,1695,28.9345,1704,4,0.0165,0.1687,0.5905,0.3889,2.3184,0.2967,4,0.0404,24.3153,27.1845,0.0851,24.8311,0.0006
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,0.0089,0.0089,12.9336,0.0088,0.0147,75,83,10.8849,350,75,75.123,67,75.141,67,83,0.0175,0.0027,0.0853,0.3391,4001,0.0836,3998.375,341,0.0043,3958,0.6474,3928,0.0464,0.0846,3928,4090,0.0223,0.0292,4049,0.4134,0.2299,0.0946,0.0438,0.0094,0.9957,0.1249,0.295,0.1795,4090,23.7925,0.2527,2.6971,1483,23.7925,1491,4,0.0127,0.1751,0.5898,0.3843,2.2658,0.2839,4,0.0405,21.5575,22.7621,0.0559,21.4659,0
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S643005221-14.cnf,1,0.0071,0.0071,37.4328,0.0071,0.0071,134,145,30.625,700,135,133.694,122,134.878,123,147,0.0218,0.0052,0.0734,0.4885,69,0.0023,72.0602,700,0.0014,60,0.6101,54,0.0016,0.0858,45,85,0.0097,0.0011,79,0.4239,0.05,0.0028,0.0274,0.0026,1.1125,0.0036,0.0756,0.005,142,59.2254,0.0861,3.6445,14000,53.1094,14000,3,0.2506,0.0627,0.6479,0.5668,2.8737,0.1739,3,0.0327,49.3333,51.1714,0.0686,49.2524,0.0006
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1404929091-050.cnf,1,0.0057,0.0057,19.5274,0.0057,0.0076,117,127,15.7272,540,117,117.017,107,117.414,107,128,0.0113,0.0022,0.0711,0.3135,3861,0.0715,3873.375,529,0.0029,3836,0.5662,3774,0.0406,0.0686,3774,4011,0.0118,0.0259,3993,0.3232,0.2316,0.085,0.0232,0.007,0.9146,0.1137,0.277,0.1655,4011,33.8287,0.2119,2.6707,2284,33.8287,2295,4,0.021,0.1674,0.5854,0.3603,2.3294,0.2686,4,0.0374,29.125,32.5963,0.0744,29.7439,0.0004
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,0.0041,0.0041,25.46,0.0041,0.0068,161,174,19.8366,750,162,161.593,150,162.038,150,174,0.0082,0.0016,0.0623,0.3015,3514,0.0774,3317,734,0.0021,3207,0.5234,2230,0.0434,0.0598,2230,3641,0.0088,0.0263,3619,0.2712,0.2307,0.0895,0.0173,0.0069,0.8737,0.1185,0.2797,0.1741,3641,40.1746,0.2261,2.6984,3181,40.1746,3195,4.0205,0.1309,0.1701,0.5821,0.365,2.3403,0.2804,5,0.0427,37.5148,38.7268,0.0348,37.8486,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,0.0333,0.0333,12.3314,0.0333,0.0333,30,35,11.2924,150,30,29.7985,25,29.8021,24,35,0.0441,0.0238,0.1402,0.5432,4135,0.0015,4147.375,150,0.0064,4098,0.6788,4008,0.001,0.1419,4008,4403,0.0419,0.0006,4195,1.0153,0.0469,0.0018,0.0463,0.0116,1.4741,0.0023,0.0222,0.0032,4403,34.1965,0.0816,3.553,3195,34.1965,3195,3,0.0262,0.0599,0.6517,0.4248,2.8268,0.252,3,0.0651,31.8535,32.5507,0.0341,31.8141,0.0022
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S95953046-044.cnf,1,0.0062,0.0062,17.4874,0.0061,0.0102,109,118,14.2551,500,108,108.582,99,108.326,99,118,0.0122,0.0024,0.0728,0.3226,3835,0.0822,3880.5,489,0.003,3813,0.543,3787,0.0469,0.0713,3787,4109,0.0123,0.0259,3971,0.3432,0.2312,0.0907,0.0246,0.0076,0.9363,0.1216,0.2773,0.167,4109,33.3667,0.2306,2.6749,2115,33.3667,2125,4,0.0268,0.1663,0.5878,0.3807,2.3015,0.3544,4,0.355,28.1265,31.4743,0.0748,28.9395,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S709804505-031-UNKNOWN.cnf,1,0.0003,0.0003,385.526,0.0003,0.0005,2121.5,2180,165.375,10000,2112,2128.58,2070,2008.16,2080,2152,0.0006,0,0.2426,0.245,17,0.0778,17.6789,9748,0.0002,14,0.3017,11,0.0466,0.022,7,25,0.0007,0.0283,20,0.0808,0.2337,0.0912,0.0015,0.0005,0.6853,0.1222,0.2901,0.1724,43,83.4167,0.2262,2.7067,41704,66.7436,42000,5.0024,0.3364,0.1703,0.5879,1.1522,2.3267,1.1251,6,0.2314,53.6154,59,0.1754,53.5755,0
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1311582577-17-UNSAT.cnf,1,0.0009,0.0009,62.5817,0.0006,0.0025,682,710,47.4133,4500,684,683.16,659,678.987,657,705,0.0019,0.0001,0.0863,0.2054,1467,0.1674,1694.375,3263,0.0004,1305,0.4361,778,0.1034,0.0298,778,3421,0.0036,0.0594,2155,0.1138,0.3176,0.1801,0.008,0.0022,0.5829,0.2433,0.4735,0.3047,3421,47.5402,0.2948,2.6443,10275,47.5402,12014,5.7435,0.4402,0.2131,0.7605,0.5829,2.1872,1.3214,7,0.259,41.4683,43.9369,0.1305,39.5827,0
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S467706592-03.cnf,1,0.0389,0.0389,16.5017,0.0389,0.0389,30,36,16.6712,180,29,29.7868,25,29.7784,24,35,0.0117,0.0342,0.1478,0.6342,4201,0.0001,4113.75,180,0.0024,3988,0.7456,3929,0.0001,0.1462,3929,4337,0.0426,0.0001,4337,1.3074,0.0118,0.0001,0.0117,0.0037,1.644,0.0001,0,0.0001,4337,53.689,0.0343,4.1476,15300,53.689,15300,2,0.0398,0.0249,0.6786,0.4238,3.0708,0.2067,2,0.0672,53.1842,53.689,0.0149,52.7911,0.0014
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,0.0044,0.0044,28.6591,0.0044,0.0058,150,162,22.4382,700,150,150.12,139,150.061,139,161,0.0088,0.0017,0.0632,0.2977,3689,0.0715,3686.5,684,0.0022,3682,0.5089,3530,0.0423,0.0653,3530,3860,0.0084,0.0238,3742,0.2809,0.2312,0.0842,0.0172,0.0054,0.8933,0.1147,0.2836,0.1561,3860,40.8236,0.2207,2.6888,2959,40.8236,2982,4,0.0242,0.1589,0.5854,0.3967,2.3129,0.2082,4,0.0332,34.7405,39.8975,0.0827,35.6279,0.0003
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S193214747-044.cnf,1,0.0318,0.0318,19.5261,0.0318,0.0318,36,43,19.9304,220,36,36.0638,30,36.5489,30,43,0.0117,0.0276,0.1401,0.6269,300,0.0001,423.9643,220,0.0021,274,0.7306,261,0.0001,0.1379,226,578,0.0356,0.0001,376,1.2078,0.0118,0.0001,0.0117,0.0032,1.5688,0.0001,0,0.0002,2081,60.3138,0.034,4.3401,18700,51.8391,18700,2,0.8957,0.0269,0.6833,0.4248,3.1231,0.2075,2,0.072,47.2815,48.0633,0.0709,47.95,0.0013
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1253549494-19.UNSAT.shuffled.cnf,1,0.0385,0.0385,11.0452,0.0385,0.0385,26,31,10.1069,130,26,25.7579,21,25.83,21,31,0.0449,0.0307,0.15,0.5515,4157,0.0014,4194.625,130,0.0073,4150,0.7118,4141,0.001,0.1525,4141,4342,0.0484,0.0007,4306,1.0637,0.0469,0.0017,0.0466,0.0116,1.519,0.0023,0.0201,0.0032,4342,30.9468,0.0753,3.4705,2769,30.9468,2769,2.9922,0.018,0.0581,0.6488,0.4217,2.8013,0.2645,3,0.0702,28.7531,29.781,0.0356,28.8338,0.0036
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S64154096-097-UNKNOWN.cnf,1,0.0033,0.0033,80.1573,0.0033,0.0033,291,308,60.1653,1500,288,291.074,272,288.163,274,304,0.0117,0.0023,0.0421,0.4653,23,0.0024,24.4426,1500,0.0006,21,0.5609,18,0.0015,0.0466,15,32,0.0046,0.001,27,0.2615,0.05,0.0028,0.0157,0.0012,0.9817,0.0035,0.0887,0.005,58,89.1111,0.0804,3.6935,30000,76.5405,30000,3,0.2431,0.0619,0.6485,0.3568,2.9188,0.1437,3,0.0235,66.52,72.4762,0.1239,66.7377,0.0002
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S498187802-14.cnf,1,0.0437,0.0437,14.6652,0.0437,0.0437,26,32,14.9907,160,26,26.5533,22,26.4219,22,32,0.0117,0.0395,0.154,0.6373,4272,0.0001,4176,160,0.0026,4093,0.7635,3980,0.0001,0.1568,3980,4359,0.0474,0.0001,4359,1.4055,0.0118,0.0001,0.0117,0.0038,1.6629,0.0001,0,0.0001,4359,50.2123,0.0369,4.1204,13600,50.2123,13600,2,0.0355,0.0265,0.6781,0.4225,3.0899,0.2244,2,0.0722,49.9319,50.2123,0.0185,49.2538,0.0017
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,0.0875,0.0875,9.6606,0.0875,0.0875,14,17,9.3942,80,14,13.7879,10,13.72,10,17,0.0111,0.0806,0.1986,0.6704,4350,0.0001,4400,80,0.0056,4339,0.7524,4331,0.0001,0.1971,4331,4519,0.0972,0,4461,1.7729,0.0112,0.0001,0.0111,0.0074,1.9737,0.0001,0,0.0001,4519,28.8604,0.0343,3.7363,7120,28.8604,7120,2,0.0173,0.0252,0.6797,0.4194,2.9426,0.249,2,0.0938,28.4248,28.5303,0.012,28.3964,0.0037
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S1063466123-05.cnf,1,0.0063,0.0063,45.6974,0.0063,0.0063,154,166,36.6986,800,153,153.904,140,152.993,142,167,0.0196,0.0043,0.0799,0.4825,57,0.0023,59.1927,800,0.0011,51,0.6051,45,0.0015,0.0634,35,72,0.0089,0.001,64,0.3886,0.05,0.0028,0.0259,0.0022,1.0907,0.0034,0.0805,0.0052,110,65.9681,0.0788,3.6822,16000,58.6897,16000,3,0.2204,0.0614,0.6464,0.3921,2.834,0.3504,3,0.1403,51.8451,55.617,0.088,52.3465,0.0004
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1691487811-15.cnf,1,0.0071,0.0071,39.7612,0.0071,0.0071,134,146,34.4315,700,134,133.898,122,133.823,121,146,0.0218,0.0052,0.0844,0.4851,69,0.0023,73.275,700,0.0013,61,0.6046,58,0.0014,0.0904,51,91,0.0092,0.0009,80,0.4246,0.05,0.0027,0.0265,0.0024,1.0964,0.0034,0.0794,0.0051,160,57.7664,0.075,3.7057,14000,54.4058,14000,3,0.2602,0.061,0.6459,0.382,2.8743,0.2406,3,0.0592,49.6375,51.5857,0.0705,49.548,0.0004
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1879859331-044.cnf,1,0.0056,0.0056,18.6468,0.0055,0.0092,120,131,15.1147,560,121,120.626,110,120.481,110,131,0.0111,0.0008,0.071,0.3193,3811,0.0754,3838,546,0.0028,3798,0.5419,3775,0.0446,0.0676,3775,3994,0.0118,0.0271,3865,0.318,0.2307,0.0902,0.0237,0.0076,0.908,0.1193,0.2799,0.175,3994,35.579,0.2247,2.6722,2367,35.579,2380,4.0037,0.0178,0.1788,0.5845,0.3578,2.3653,0.2826,5,0.0384,30.5308,33.857,0.0755,31.2621,0.0004
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S327274323-044.cnf,1,0.0437,0.0437,15.1202,0.0437,0.0437,26,32,15.2674,160,27,26.4522,22,26.6602,21,32,0.0117,0.0396,0.1557,0.6437,4270,0.0001,4190.5,160,0.0028,4076,0.7477,4071,0.0001,0.1584,4071,4345,0.0479,0.0001,4345,1.3761,0.0118,0.0001,0.0117,0.0038,1.6549,0.0001,0,0.0001,4345,49.7008,0.0303,4.1929,13600,49.7008,13600,2,0.0286,0.0212,0.6799,0.4349,3.1114,0.2192,2,0.0715,49.1218,49.7008,0.0189,48.5248,0.0017
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/120/unif-k5-r21.3-v120-c2556-S80067159-015.cnf,1,0.0417,0.0417,10.5796,0.0417,0.0417,24,29,9.5535,120,24,23.9505,19,23.8172,19,29,0.0454,0.0305,0.1554,0.5552,4235,0.0015,4249.625,120,0.0082,4183,0.7201,4156,0.0011,0.1577,4156,4430,0.0513,0.0006,4347,1.1128,0.0469,0.0018,0.0466,0.0117,1.541,0.0024,0.015,0.0032,4430,28.328,0.0772,3.4526,2556,28.328,2556,2.9244,0.0209,0.0616,0.6494,0.431,2.746,0.2629,3,0.0743,26.8588,27.4588,0.0321,26.7789,0.0043
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,0.0041,0.0041,24.7513,0.0041,0.0068,163,174,19.1069,750,163,162.912,151,163.253,152,176,0.0082,0.0016,0.0627,0.3008,1171,0.0751,1599.9444,736,0.0021,1015,0.5179,907,0.0462,0.0567,891,3275,0.0101,0.0248,2033,0.2672,0.2313,0.0882,0.0195,0.005,0.8654,0.1149,0.2816,0.1719,3560,45.0194,0.2133,2.6699,3182,42.3432,3195,4.0109,0.5311,0.1655,0.5882,0.3435,2.3552,0.2802,5,0.037,30.2593,34.7108,0.1627,31.932,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2067258640-036.cnf,1,0.0067,0.0067,16.0521,0.0067,0.0111,100,110,13.3426,460,100,100.205,91,99.8499,91,110,0.0132,0.0026,0.0757,0.321,3890,0.0819,3900.375,451,0.0033,3874,0.5754,3863,0.0494,0.0752,3863,3963,0.0154,0.0249,3959,0.3579,0.2318,0.0937,0.0277,0.0077,0.9484,0.1253,0.2783,0.1882,3963,28.7472,0.2325,2.6796,1946,28.7472,1955,4,0.0096,0.1668,0.5839,0.3698,2.3064,0.3251,4,0.0901,25.8815,27.4418,0.0503,26.0532,0
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S422410882-13.cnf,1,0.0045,0.0045,62.3441,0.0045,0.0045,209,226,50.177,1100,210,209.081,195,209.961,192,226,0.0153,0.0033,0.0583,0.4731,37,0.0022,37.9732,1100,0.0008,32,0.568,30,0.0014,0.0612,24,50,0.006,0.001,41,0.329,0.05,0.0026,0.0195,0.0015,1.031,0.0034,0.0858,0.0048,76,76.68,0.0749,3.7016,22000,66.2813,22000,3,0.227,0.0577,0.65,0.3904,2.8357,0.1437,3,0.0269,57.975,62.2353,0.0974,58.7801,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,0.0044,0.0044,28.0197,0.0044,0.0073,150,162,21.8048,700,150,149.754,139,150.27,139,162,0.0088,0.0017,0.0641,0.3041,3714,0.0713,3729.5,683,0.0022,3675,0.5022,3601,0.041,0.0655,3601,3962,0.0094,0.0241,3789,0.2771,0.2304,0.0843,0.0192,0.0051,0.8848,0.1115,0.2734,0.1605,3962,41.65,0.2207,2.6771,2964,41.65,2982,4.0073,0.0282,0.1714,0.588,0.4533,2.3086,0.3272,5,0.0373,34.9095,37.6752,0.0737,35.6418,0.0003
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1731702106-010.cnf,1,0.0062,0.0062,19.8012,0.0061,0.0082,107,117,16.0266,500,107,107.502,98,107.454,98,117,0.0122,0.0005,0.0708,0.3228,3887,0.0726,3906.125,489,0.0032,3841,0.5431,3728,0.0431,0.0731,3728,4107,0.0147,0.0255,4015,0.3354,0.2319,0.0868,0.0284,0.0081,0.9426,0.1137,0.2733,0.1693,4107,30.8408,0.223,2.6574,2109,30.8408,2125,4.0758,0.0288,0.1729,0.5812,0.3792,2.3046,0.237,5,0.036,27.9304,30.4859,0.0591,28.1108,0
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1678549664-11-SAT.cnf,1,0.004,0.004,22.0376,0.0027,0.008,163,175,17.8796,810,163,162.661,151,162.827,151,175,0.0079,0.0007,0.0606,0.2976,3846,0.1099,3794.4286,751,0.002,3766,0.5445,3480,0.0679,0.0576,3480,3959,0.0119,0.039,3891,0.2463,0.2636,0.1245,0.0246,0.0063,0.8135,0.1697,0.3519,0.2297,3959,39.1837,0.2553,2.6648,2849,39.1837,2931,4.1773,0.0376,0.1863,0.6552,0.3278,2.2806,0.4462,5,0.0365,32.0257,35.8813,0.088,33.3123,0.0004
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1588170820-15.cnf,1,0.0008,0.0008,130.991,0.0008,0.0013,851,875,82.7059,4000,848,844.538,822,841.14,825,874,0.0016,0.0002,0.0977,0.2516,57,0.0779,61.619,3901,0.0004,48,0.3509,41,0.0453,0.0952,32,85,0.0019,0.0275,70,0.1257,0.2336,0.0919,0.004,0.0011,0.6678,0.1243,0.2946,0.173,148,52.6186,0.228,2.7216,16702,43.7368,16800,5,0.3253,0.1736,0.5874,1.579,2.3119,0.9915,5,0.2902,39.3548,41.1961,0.0863,39.5146,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,0.0333,0.0333,12.5727,0.0333,0.0333,30,35,11.5227,150,30,29.7352,25,29.7805,24,35,0.044,0.0272,0.1391,0.5437,4091,0.0015,4143.25,150,0.0063,4086,0.6869,4060,0.0008,0.1408,4060,4371,0.0413,0.0006,4241,1.0126,0.0469,0.0017,0.0463,0.0122,1.4741,0.0023,0.0234,0.0032,4371,34.5754,0.0723,3.5539,3195,34.5754,3195,2.9933,0.0247,0.0562,0.6406,0.4298,2.7989,0.2515,3,0.0789,31.5535,33.2028,0.0425,31.8169,0.0019
