@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2007/crafted/Hard/contest02/ezfact64_6.sat05-453.reshuffled-07.cnf,1,0.118,1.3513,0.3567,0.0973,0,0,0.0665,28.2482,0.0068,0.0061,0.4474,0.0697,0.0548,0.1388,0.4234,0.141
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.1165,0.7436,0.4899,0.1757,0,0.0433,0.0552,26.0959,0.0094,0.0661,0.4116,0.0618,0.0505,0.3972,0.4325,0.0999
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l2.sat05-519.reshuffled-07.cnf,1,0.024,2.4398,0.3819,0.2383,0,0,0.1307,33.2979,0.0329,0,0.4147,0.1379,0.06,0,?,0.1695
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.1556,0.705,0.4028,0.3069,0,0.0477,0.0493,22.4045,0.0405,0.0895,1.0874,0.0909,0.0299,0.3366,0.3745,0.5753
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.sat05-4201.reshuffled-07.cnf,1,0.0251,0.6472,0.6116,0.1947,0,0.1007,0,0,0.0012,0.1618,59.9528,0,0,0.4662,?,0.793
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.0237,2.3708,0.5094,0.2515,0,0,0.1389,23.9885,0.0343,0,0.4441,0.1393,0.0572,0.0014,?,0.1556
SAT_Competition2007/crafted/Hard/contest04/others/ramsey.sat05-511.reshuffled-07.cnf,1,0,0,0.1047,0.0005,0,0,0.0005,30.6719,0.0392,0,1.8829,0.0005,0.0005,0,?,0
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.6884,0.1666,0.5164,0.9752,0,0.7359,0.0141,32.0271,0.0424,0.8274,6.0768,0.0389,0.0106,0.8811,0.9673,0.6143
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.7945,0.9356,0.6758,0.1793,0,0.0136,0.0269,50.0524,0.0005,0.0477,15.8486,0.0351,0.009,0.9662,?,0.5805
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.2126,0.4128,0.0636,0.1236,0.3333,0.2054,0.011,21.1664,0.0256,0.4881,4.0908,0.0233,0.0043,0.9032,?,0.4064
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0.1062,0.0915,0,1,0.6427,0,48.7235,0.0159,0.6469,20.9695,0,0,0.7044,?,1.0759
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2.cnf,1,0.8891,1.6214,0.4083,1,0,0.0011,0.2332,10.4898,0.0505,0.0043,38.4675,0.4782,0,0.509,?,0.4129
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,0.0053,0.0496,0.9819,0.5,0.9412,0.9515,0.0159,95.5521,0.0019,0.9705,96.5167,0.0409,0.0028,0.9979,?,2.5629
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0.0143,0.0203,0.7269,0.0002,0,0.8816,0,60.9457,0.009,0.8895,35.7765,0,0,0.9146,?,1.8311
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0,0.5059,0,0,0.4965,0,59.5035,0.0008,0.4965,21.1732,0,0,0.4965,?,0.3184
SAT_Competition2007/crafted/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1,0,0.8345,0.5023,0.1008,0.3333,0.0105,0.0771,35.83,0.0069,0.0283,0.7587,0.0844,0.0689,0.1803,0.0432,0
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s553296708.sat05-471.reshuffled-07.cnf,1,0,0.8546,0.505,0.0995,0.3333,0.012,0.0775,31.4611,0.0086,0.028,0.7885,0.0844,0.0687,0.176,0.0429,0
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0643,0.0009,0.7083,0.0379,0,0.8952,0.037,49.3321,0.0103,0.8954,8.5602,0.0373,0.0365,0.8966,0.2523,1.2878
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.0586,0.4359,0.0274,0.4988,0,0.2114,0.4516,10.2692,0.2497,0.3504,4.9164,0.4811,0.416,0.7758,?,0.2227
SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4271,0.2205,0.3278,0.9773,0,0.4999,0.0597,33.6588,0.0279,0.734,5.0986,0.4976,0.0314,0.9062,1.257,0.4771
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.024,2.4517,0.3863,0.2391,0,0,0.1307,26.1964,0.0321,0,0.4123,0.1378,0.0598,0,?,0.1693
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0,0.5059,0,0,0.4965,0,62.7627,0.0008,0.4965,21.0341,0,0,0.4965,?,0.3184
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.744,0.9193,0.5526,0.3874,0,0.0283,0.3076,14.9793,0.2471,0.0756,1.3682,0.3322,0.2631,0.3792,?,0.9928
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,0.0117,0.0242,0.7483,0.0001,0,0.8732,0,61.888,0.0055,0.8884,39.9255,0,0,0.9226,?,1.9141
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.0035,0.0038,0.7182,0.1533,0,0.8981,0.1415,78.0625,0.0067,0.9014,5.7128,0.1452,0.1382,0.9073,0.2858,1.6317
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.1355,0.1923,0.1365,0.9999,0,0.6513,0.4964,15.0508,0.0126,0.6725,0.6104,0.4991,0.4796,0.8291,?,0.3772
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf,1,0.0012,0.0502,0.4838,0.1752,0,0.8324,0.039,43.3939,0.0169,0.8382,16.1757,0.1521,0.0336,0.8488,?,1.009
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.1366,2.6563,0.3497,0.3187,0,0.0002,0.0288,19.5613,0.082,0.0006,1.3188,0.0493,0.0239,0.023,0.2611,0.2659
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0.2269,0.1784,0.611,0.4418,0,0.4403,0.2739,32.3015,0.0224,0.5177,0.9775,0.3304,0.2572,0.625,0.3844,0.5419
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.2051,0.2362,0.1211,1,0,0.5285,0.4996,13.4898,0.6278,0.6658,0.863,0.4999,0.4933,0.7999,?,0.4378
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.0084,0.0051,0.6097,0.1562,0,0.8625,0.1467,54.8395,0.0159,0.8628,4.4414,0.1513,0.1424,0.8718,0.3364,1.1687
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,0,0.4027,0.0108,0.4955,0,0.0468,0.4938,17.8486,0.0972,0.0793,1.3928,0.4946,0.4931,0.1574,?,0.0155
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,0.0118,0.0244,0.7131,0.0001,0,0.8584,0,59.0658,0.007,0.8749,41.1537,0,0,0.905,?,1.8073
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,0.001,0.0386,0.5021,0.1199,0.3333,0.258,0.1109,29.0293,0.0052,0.258,0.5979,0.1109,0.1109,0.258,0.1017,0.0076
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.1048,0.1726,0.6071,0.2997,0,0.6785,0,9.5012,0.0009,0.9525,11.7233,0.0042,0,0.9982,?,0.4054
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.0669,0.6477,0.3158,0.2946,0,0.0465,0.0517,2.9557,0.01,0.1181,0.6877,0.109,0.0236,0.3636,0.2275,0.0409
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_8_cmp.cnf,1,0,0.3353,0.7681,0.1926,0,0.3963,0.0127,12.4743,0.0084,0.55,1.913,0.0563,0.0048,0.9486,1.0701,0.5576
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0.5089,1.0261,0.3324,0.0635,0,0.0057,0.0006,11.2965,0.0545,0.0073,12.4636,0.002,0,0.834,?,0.4026
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.1327,0.2068,0.1252,0.9996,0,0.6099,0.496,16.1562,0.0203,0.6665,0.6158,0.499,0.4771,0.8278,?,0.3771
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0,0,0.4893,0.042,0.3333,0,0.042,32.469,0.0107,0,1.1697,0.042,0.042,0,0.0718,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0,0,0.8831,0.2577,1,0.8006,0.2577,0,0.0245,0.8006,2.2821,0.2577,0.2577,0.8006,0.3077,1.284
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.1585,0.707,0.7124,0.3715,0,0.0509,0.0577,18.2998,0.0296,0.1392,1.2539,0.1249,0.0128,0.743,0.5942,0.2929
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0.0181,0.018,0.9399,0,0.7778,0.8012,0,43.3738,0.0043,0.8096,30.041,0,0,0.8302,?,1.5532
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,84.654,2.6481,0.3208,0.4665,0,0,0.4604,6.4754,0.0048,0,0.5566,0.4604,0.4604,0.0012,0.6824,0.0278
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,43.7932,0.0083,0.5831,1.0146,0.2295,0.2295,0.5832,0.3252,0.4472
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-109-100.cnf,1,0,1.5041,0.5,0.3238,1,0.0007,0.3214,17.1135,0.0395,0.0038,0.8602,0.322,0.3152,0.0605,0.0805,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0,0.0001,0.8333,0.0469,1,0.6919,0.0467,41.8992,0.0289,0.6919,2.6578,0.0468,0.0467,0.692,0.3404,0.9583
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.1159,0.7198,0.4416,0.0651,0,0.0069,0.0454,19.2391,0.0435,0.0296,1.1482,0.0455,0.012,0.3509,0.3858,0.2145
SAT_Competition2007/crafted/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf,1,0.352,0.7866,0.6891,0.5,0,0.0387,0.1951,0,0.0001,0.1482,50.2987,0.4073,0.0185,0.9777,?,0.6065
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,0.1009,0.5881,0.7835,0.3597,0,0.0757,0.0353,16.09,0.0139,0.1705,2.045,0.0693,0.008,0.8259,?,0.3205
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0.0239,0.0249,0.9298,0,0.6667,0.7737,0,39.0087,0.0065,0.7837,24.1644,0,0,0.8129,?,1.3804
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.1054,0.2037,0.1458,0.9999,0,0.6251,0.4956,16.4056,0.0203,0.6664,0.7014,0.499,0.4737,0.8286,?,0.3885
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0,0,0.4783,0.042,0.3333,0,0.042,27.4371,0.013,0,1.1965,0.042,0.042,0,0.0354,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,0,0,0.9261,0.2046,1,0.8577,0.2046,127.303,0.0102,0.8577,3.1213,0.2046,0.2046,0.8577,0.2575,1.6999
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,1.0013,1.03,0.4343,1,0,0.0005,0.1355,16.284,0.0821,0.0056,9.6961,0.3328,0.0025,0.8521,?,0.318
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1875077647.sat05-530.reshuffled-07.cnf,1,0.021,0.1018,0.4369,0.0173,0.1429,0.5426,0.001,56.1334,0.0092,0.5768,3.1939,0.0084,0.0001,0.6653,0.3314,0.2501
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0.0062,0.5254,0.7512,0.0272,1,0.1481,0,30.059,0.0029,0.1834,33.5828,0,0,0.2985,?,0.5796
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,0.0091,0.0887,0.9534,0,0.8947,0.7138,0,67.7,0.0021,0.8011,45.5335,0,0,0.8862,?,1.8787
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,0.0128,0.082,0.9523,0,0.8,0.7211,0,53.3598,0.0026,0.791,42.9576,0,0,0.8821,?,1.8079
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0.0007,0.2112,0.0997,0.4481,0.1429,0.4369,0.0047,30.9352,0.0018,0.5467,1.8161,0.0188,0.0013,0.6752,?,0.0844
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0.0065,0.0405,0.979,0.0001,0.9167,0.8507,0,73.7978,0.0026,0.8845,70.2053,0,0,0.9285,?,2.2519
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0194,0.0238,0.9725,0.0005,0.875,0.8652,0,48.1419,0.0086,0.879,24.7745,0.0001,0,0.904,?,1.7007
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.0713,0.5241,0.8164,0.3587,0,0.061,0.0276,17.2293,0.0081,0.3469,2.2149,0.0653,0.004,0.8569,?,0.3452
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0,0,0.2545,0.4557,0,0,0.4241,12.3008,0.1429,0,1.6517,0.453,0.4211,0,0.084,0.0958
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.0608,0,0.3074,0.3789,0,0,0.3625,15.4313,0.0541,0,1.4105,0.3698,0.3188,0,0.0581,0.0885
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.057,0,0.9769,0.075,1,0.9228,0.0749,0,0.008,0.9228,9.7981,0.0749,0.0749,0.9229,0.3404,1.9831
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.0156,0.018,0.9335,0,0.8462,0.788,0,51.4969,0.005,0.7964,27.1554,0,0,0.8164,?,1.4759
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0.0134,0.0218,0.9668,0.0002,0.8667,0.8555,0,66.3086,0.0062,0.8687,33.9635,0,0,0.8904,?,1.8272
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,5.7757,0.2832,0.5507,0.9999,0,0.4982,0.4691,0,0.056,0.7276,2.7412,0.8907,0.0083,1,0.5747,0.7837
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.6459,0.1739,0.5384,0.9988,0,0.6661,0.0129,31.2632,0.0411,0.8064,6.0584,0.0516,0.0094,0.8811,0.9633,0.6245
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.0823,0.54,0.8009,0.3598,0,0.0748,0.0293,16.9411,0.0104,0.3407,2.0043,0.0684,0.0056,0.8395,?,0.3315
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,0.0087,0.1807,0.9547,0.006,0.8889,0.6888,0,70.6296,0.0019,0.8511,49.9522,0,0,0.9334,?,1.9141
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.0614,0.4939,0.8325,0.357,0,0.0911,0.0373,16.6589,0.0065,0.3815,3.5571,0.0595,0.0036,0.8272,?,0.3593
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.006,0.0803,0.9856,0.0139,0.931,0.8228,0,80.0114,0.002,0.8857,74.7725,0,0,0.9491,?,2.3114
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.0072,0.0562,0.473,0.3131,0,0.6754,0.167,20.8614,0.0506,0.6924,5.9679,0.2523,0.0295,0.7547,0.3102,0.7269
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.0238,2.3696,0.5045,0.2554,0,0,0.1389,27.8036,0.034,0,0.4437,0.1393,0.0572,0.0014,?,0.156
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.0018,0.105,0.4991,0.1109,0,0.2576,0.1109,32.215,0.0196,0.258,0.8985,0.1109,0.1108,0.258,0.1021,0.0141
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0.0156,0.0177,0.9317,0,0.8333,0.7864,0,48.4569,0.005,0.7944,27.4365,0,0,0.8126,?,1.4738
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,41.9663,0.0086,0.5831,1.0185,0.2295,0.2295,0.5832,0.3252,0.4472
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,0.1387,0.1119,0.0002,1,0.5892,0,44.0871,0.0254,0.5977,13.8283,0,0,0.6688,?,0.92
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,0,0.1503,0.119,0.0002,1,0.5694,0,39.446,0.0275,0.5764,12.8311,0,0,0.6531,?,0.8775
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0059,0.0533,0.5046,0.0534,0,0.852,0.0113,54.5885,0.0065,0.8778,44.2738,0.0319,0.0047,0.9599,?,1.3324
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.0213,0.0974,0.4488,0.0149,0.1429,0.5468,0.0011,37.8938,0.0114,0.5836,3.2293,0.0086,0.0001,0.6612,0.3284,0.2492
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,0.1573,1.2075,0.4239,0.3135,0,0.0056,0.067,20.5381,0.0124,0.0125,0.5335,0.0697,0.0454,0.104,0.5373,0.7512
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,0.052,3.1172,0.2613,0.3575,0,0.0001,0.3325,0,0.0013,0.0001,0.1948,0.3325,0.3316,0.0069,?,0.0583
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.121,0.2056,0.1382,0.9999,0,0.6212,0.496,15.9059,0.0201,0.6668,0.6431,0.499,0.478,0.8293,?,0.3789
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.4819,0.9987,0.3296,0.0574,0,0.0054,0.0004,10.3777,0.0477,0.0073,14.2347,0.0017,0,0.8411,?,0.4218
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.1165,0.7436,0.4899,0.1757,0,0.0433,0.0552,26.0959,0.0094,0.0661,0.4342,0.0618,0.0505,0.3972,0.4325,0.0999
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.1253,0.2069,0.1321,0.9999,0,0.6,0.4958,15.0643,0.021,0.6661,0.6785,0.499,0.4752,0.8287,?,0.3801
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.1053,0,0.7697,0.348,1,0.6098,0.348,0,0.0395,0.6098,3.5492,0.348,0.348,0.6098,0.7001,0.6149
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0,0.3275,0.7631,0.318,0,0.326,0.0005,27.9477,0.0058,0.8262,3.5283,0.0279,0.0001,0.9642,?,0.6689
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.2178,0.7045,0.6549,0.4482,0,0.0656,0.0775,0,0.0503,0.138,1.2272,0.1506,0.024,0.5997,0.4203,0.3087
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0.012,0.0812,0.9552,0,0.75,0.7334,0,54.8372,0.0021,0.7988,47.0055,0,0,0.8874,?,1.8716
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0,1.76,0.2632,0.1737,0,0.0003,0.0934,8.6334,0.0364,0.0013,1.5854,0.1008,0.084,0.0263,0.1655,0.1346
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0,0,0.7619,0.3149,1,0.6799,0.3148,0,0.0857,0.6799,1.5126,0.3148,0.3148,0.6799,0.3375,0.7454
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.2294,0.2415,0.1313,0.9999,0,0.5001,0.4997,18.7332,0.7117,0.6127,0.9987,0.4999,0.4972,0.7999,?,0.4521
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,0,1.3217,0.5,0.3211,1,0.0008,0.3175,12.8168,0.0577,0.0034,0.9873,0.3189,0.3112,0.0715,0.0952,0
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.0084,0.0051,0.6097,0.1562,0,0.8625,0.1467,54.8395,0.0159,0.8628,4.4434,0.1513,0.1424,0.8718,0.3364,1.1687
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0,0.0015,0.5101,0,0,0.5267,0,34.4539,0.0035,0.5267,11.0512,0,0,0.5268,0.0703,0.3031
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0,0.8221,0.1911,0.0076,0,0.0024,0.0064,43.7532,0.0227,0.0098,1.2007,0.0069,0.006,0.0333,0.0877,0.0431
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.005,0,0.2932,0.3072,0,0,0.2685,34.7528,0.0251,0,0.834,0.2687,0.2681,0,0.0124,0.0125
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0,1.6104,0.2682,0.1703,0,0.0004,0.1022,8.2371,0.0273,0.0037,1.5791,0.1131,0.0901,0.0318,0.151,0.1243
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.8555,0.7311,0.6825,0.1769,0,0.0297,0.011,22.1611,0.0011,0.0899,6.3258,0.0337,0.0107,0.9499,?,0.5578
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,0.0124,0.0217,0.7464,0.0003,0,0.8796,0,64.6269,0.0071,0.8978,38.6652,0,0,0.9216,?,1.8278
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.0714,0.5228,0.815,0.3634,0,0.0611,0.0283,12.6386,0.0081,0.346,11.3153,0.0651,0.0041,0.8552,?,0.3443
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,0.0095,0.0608,0.7518,0,1,0.3045,0,24.3441,0.0043,0.3242,16.5566,0,0,0.3491,?,0.5808
