@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC

@DATA
SAT-Race-2010-CNF/software-verification/nec/hard-9-U-10652.cnf,1,3.0671,3.6771,3.3351,7.4571,0.2209,2.1287,0.1377
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,0.8464,0.5096,2.5705,1.4495,0.0385,0.5184,0.1719
SAT_RACE2008/ibm-2004-23-k80.cnf,1,3.6727,1.1374,3.8115,1.9579,0.1667,0.9739,0.1366
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,2.8545,0.7345,3.0185,0.8533,0.149,0.647,0.1474
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,3.2534,0.8045,3.3779,1.3455,0.1507,0.7054,0.1665
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,3.7126,21.9085,3.5991,0.0107,0.2114,0.7385,0.0604
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,4.2401,8.9818,4.5163,0.2206,0.2583,5.841,0.0418
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,2.3703,1.6733,2.2062,1.7657,0.1798,2.1468,0.2143
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,1.9511,4.4595,1.7801,0.0227,0.0815,2.8156,0.1575
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,4.0364,3.9504,4.305,0.3455,0.2563,2.8409,0.0633
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,0.8469,0.5097,2.571,1.4471,0.0385,0.5183,0.172
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,2.2144,2.2508,2.3569,1.5255,0.2461,1.9413,0.1803
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,3.4393,0.4391,3.1551,0.7895,0.2633,0.4018,0.1235
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,2.7419,1.5285,2.9248,5.3701,0.1566,1.4052,0.1264
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,3.0191,0.9938,2.7555,1.4905,0.1249,0.5276,0.1894
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,3.1176,0.5964,2.8918,2.5426,0.1604,0.5959,0.1516
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,3.768,2.0669,3.9769,5.4897,0.2149,1.312,0.0923
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,2.8597,1.324,3.0601,5.4037,0.1562,1.2382,0.1285
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,4.1235,13.3742,4.3568,0.0779,0.2697,1.3038,0.0363
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,1.7671,1.1831,1.8331,1.744,0.0582,1.0531,0.1973
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,2.6988,8.0676,0.1052,1.2703,0.1442
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,2.2983,1.8771,2.4727,1.5569,0.2432,1.6558,0.1811
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,3.1007,2.1775,3.7374,0.0492,0.3198,1.085,0.0404
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,3.2044,0.9872,3.2434,1.4706,0.1287,0.9028,0.1764
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,2.4324,1.0577,3.8618,0.5855,0.3107,0.964,0.0098
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,2.8031,1.5803,2.9467,5.7814,0.1536,1.4497,0.1255
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,3.0185,1.5223,3.188,5.0471,0.1447,1.3433,0.1333
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.6849,0,0.0017,0.0751,0.0073
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,1.7069,0.1969,1.8073,1.0142,0.084,0.4531,0.2222
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,1.053,0.5859,2.3526,1.44,0.0417,0.4564,0.1744
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,2.7601,2.1348,2.8329,5.7293,0.1006,1.6985,0.1315
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,1.0348,0.1032,1.2957,0.195,0.0643,4.0963,0.2833
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,2.2997,1.3806,2.3297,0.9993,0.1615,0.7041,0.1539
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,4.1932,6.0453,5.4109,0.1126,0.2972,3.664,0.0123
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,2.4287,0.4541,0.0901,0.5956,0.241
SAT_RACE2008/ibm-2004-23-k100.cnf,1,3.6888,1.1383,3.8104,1.9157,0.1663,0.9741,0.1364
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,2.9027,0.7304,3.068,0.8771,0.1493,0.6447,0.1468
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0.0335,0.0054,0.7452,0,0.002,0.0846,0.0081
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,2.8674,1.4466,2.8481,3.0835,0.1405,1.4257,0.1738
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,2.8699,0.4224,2.5197,1.1396,0.1603,0.449,0.1881
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,1.5739,2.6323,1.832,0.1991,0.1953,1.0995,0.1011
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,2.1905,1.1287,3.8192,0.4992,0.3364,1.0839,0.0055
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,2.2106,1.1171,3.8615,0.5067,0.3401,1.0814,0.0054
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,1.7903,0.5336,2.1533,1.6509,0.0957,1.074,0.1833
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0.0335,0.0054,0.7452,0,0.002,0.0846,0.0081
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,3.0942,1.259,3.2654,0.1208,0.309,0.9857,0.0605
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,3.1514,1.4571,3.0574,3.2129,0.1635,1.9004,0.1147
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,4.2103,4.2053,5.1632,0.1348,0.2832,2.8482,0.0187
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,3.9358,8.1473,3.871,0.0939,0.267,1.1306,0.0607
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,2.83,0.6433,2.5587,0.3071,0.2947,0.7789,0.1563
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,2.3542,0.7993,2.4609,1.2975,0.1523,0.7591,0.2408
SAT_RACE2008/ibm-2004-29-k55.cnf,1,3.3281,0.8335,3.3596,1.0551,0.1604,0.7454,0.1466
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,1.9018,0.9341,1.9246,0.6324,0.2533,0.4112,0.0726
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,2.821,0.5444,2.5548,0.9554,0.1635,0.5111,0.1739
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,4.0488,7.5865,4.3628,0.1264,0.2587,1.3152,0.0429
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,4.2037,2.2761,5.7156,11.7334,0.3368,1.9547,0.0176
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,3.3994,1.1783,3.5508,4.5996,0.1665,1.0157,0.1489
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,1.0554,0.585,2.3502,1.4365,0.0425,0.4547,0.1747
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,4.2501,1.9823,5.6971,13.4324,0.3093,1.687,0.0256
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,2.2716,1.9911,2.4355,1.5488,0.2438,1.7457,0.1806
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,4.2533,2.8108,4.8616,0.1531,0.2722,2.1164,0.0302
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,2.9052,1.5143,3.0647,4.8307,0.1516,1.4341,0.1328
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,2.9372,1.7003,3.0342,5.3772,0.1487,1.5415,0.1291
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,3.2307,1.0653,3.4185,4.529,0.1599,0.9909,0.145
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,2.3427,0.7984,2.4496,1.2382,0.1512,0.7593,0.2406
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,1.1657,1.6971,2.4524,1.0103,0.0517,3.0724,0.1932
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,3.1591,1.2077,3.3797,5.3538,0.1543,1.1044,0.1325
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,1.2721,4.8697,1.2886,0.5973,0.229,0.7761,0.1425
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,2.2136,1.5026,2.4868,1.4758,0.0911,1.405,0.206
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,2.6349,1.8651,2.765,5.3838,0.1505,1.7004,0.1252
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,3.7126,21.9085,3.5991,0.0107,0.2114,0.7385,0.0604
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,2.8283,0.7125,2.8889,1.112,0.1482,0.6422,0.1649
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,1.6701,0.1608,1.7338,0.9785,0.0572,0.1675,0.2239
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,3.3371,0.7639,3.4336,1.4649,0.1523,0.6814,0.1615
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,3.0829,0.4451,2.733,2.1373,0.1565,0.4511,0.178
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,4.2307,1.8552,5.4687,10.0059,0.2997,1.6032,0.0309
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,3.0324,0.692,2.7026,0.3162,0.2933,0.8331,0.1503
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,2.6693,1.464,3.0943,3.152,0.1051,1.1344,0.1644
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,3.1477,1.1627,3.3862,5.511,0.156,1.0431,0.1337
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,4.2244,7.9283,4.4485,0.1609,0.2482,4.8419,0.0443
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,3.0642,1.4024,3.2579,4.7995,0.1568,1.244,0.1415
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,2.7777,1.9251,2.8847,4.7893,0.1486,1.6978,0.1336
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.9694,0.6089,2.3602,1.502,0.0384,0.4885,0.1696
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,2.2905,0.7945,2.3615,0.5219,0.1577,0.875,0.2092
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,2.0429,3.6102,1.9392,0.0057,0.0712,2.2483,0.1549
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,3.1086,0.5176,2.8219,2.2454,0.1574,0.5095,0.1674
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,1.6253,1.0386,1.7187,1.1192,0.065,1.0531,0.2402
SAT_RACE2008/ibm-2004-01-k90.cnf,1,3.0442,1.0046,3.1401,0.8505,0.1445,0.7817,0.1645
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,2.897,1.976,2.8907,3.1325,0.1354,1.0715,0.2186
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,0.8225,0.5123,2.5567,1.4352,0.0382,0.5195,0.171
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,4.2176,2.2682,5.7083,11.3104,0.3374,1.9615,0.0171
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,2.2611,2.4239,3.4972,44.4789,0.081,2.2633,0.0228
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0.2847,0.0033,0.5905,0,0.0012,0.0738,0.0058
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,1.6474,1.273,2.6988,8.0676,0.1052,1.2703,0.1442
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,3.8605,1.8009,3.9466,0.2119,0.2111,1.3418,0.0753
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,4.9256,0.0026,0.2887,0.2878,0.013
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,4.0371,3.3798,5.2302,0.7116,0.3273,2.3482,0.0178
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,2.3683,0.7942,2.4694,1.227,0.1536,0.759,0.2405
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,2.1136,1.1156,2.4996,1.0956,0.0874,1.0228,0.2085
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,3.1391,4.8499,0.156,0.7689,0.2017
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,3.177,1.3145,3.3597,5.0468,0.1506,1.1796,0.1376
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,1.793,0.3063,2.6786,0.6913,0.0707,0.2847,0.2081
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,3.1086,0.4931,2.7792,2.2512,0.1578,0.49,0.1704
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,1.7663,5.2283,2.071,2.6083,0.0959,2.8318,0.2103
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,2.0728,2.0188,2.1123,1.7234,0.1815,1.6611,0.1962
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,2.7419,1.5285,2.9248,5.3701,0.1566,1.4052,0.1264
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,3.2379,1.2781,3.4593,4.7113,0.1656,1.1818,0.1427
SAT_RACE2008/mizh-md5-47-5.cnf,1,0.9786,0.6044,2.368,1.5062,0.0385,0.486,0.17
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,1.2135,3.7387,1.6473,0.1697,0.2294,1.2573,0.019
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,3.1553,1.4299,3.0644,3.2513,0.1634,1.8644,0.1153
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,2.8856,1.5836,3.004,4.6452,0.1509,1.4633,0.1373
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,2.88,1.324,3.1053,5.0606,0.1528,1.2457,0.1314
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,1.783,5.2424,2.0827,2.6744,0.0964,2.8316,0.2099
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,2.9027,0.7304,3.068,0.8771,0.1493,0.6447,0.1468
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0.0335,0.0054,0.7452,0,0.002,0.0846,0.0081
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,3.1308,0.5536,2.8662,2.6804,0.1585,0.556,0.1586
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,2.5287,1.1334,4.1952,0.6078,0.2938,0.9924,0.0063
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,4.2466,6.9967,5.3993,0.1143,0.276,4.3834,0.0121
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0,0,0,0.1111,0,0,0.15
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,1.8815,0.5042,1.8641,0.8159,0.0733,0.5848,0.2468
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0.3102,0.0042,0.6595,0,0.0015,0.0787,0.0068
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,2.8578,0.4365,2.5324,1.1333,0.1606,0.4535,0.1854
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,4.3219,3.289,4.8548,0.1843,0.2988,2.2217,0.0269
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,2.4933,0.7751,2.4479,0.6048,0.1592,0.8177,0.2033
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,3.2023,0.7088,3.1624,3.5517,0.1595,0.8079,0.1867
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1443,1.4706,3.0494,3.1944,0.1635,1.9181,0.1144
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,3.0745,0.468,2.7599,2.1235,0.1573,0.467,0.175
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,4.251,6.9937,5.3958,0.1143,0.276,4.3846,0.0121
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,1.0519,0.586,2.3479,1.4381,0.0423,0.4568,0.1745
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,3.4636,1.3404,3.5378,2.5525,0.1541,1.1104,0.1503
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,4.2037,2.2761,5.7156,11.7334,0.3368,1.9547,0.0176
SAT_RACE2008/mizh-sha0-36-4.cnf,1,0.8222,0.5122,2.5571,1.4339,0.0382,0.5196,0.171
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,4.0226,3.6816,4.8318,0.1766,0.2413,3.4318,0.025
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0.3038,0.004,0.6461,0,0.0015,0.0776,0.0065
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,2.1792,2.3473,2.3307,1.5153,0.2463,2.0093,0.1804
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0.2903,0.0034,0.6027,0,0.0013,0.0747,0.006
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,3.3051,0.843,3.1367,5.5755,0.1578,0.7722,0.2027
SAT_RACE2008/grieu-vmpc-27.cnf,1,0.0208,0.0048,0.7049,0,0.0018,0.0821,0.0075
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,4.2103,4.2053,5.1632,0.1348,0.2832,2.8482,0.0187
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,3.0704,0.4429,2.7122,2.0753,0.158,0.4499,0.1761
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,2.6728,1.4927,3.3081,7.2442,0.2634,1.0563,0.1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,1.6763,0.6926,1.6375,0.7582,0.0669,0.8311,0.25
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,4.0721,6.6383,4.3618,0.1323,0.2523,1.3191,0.0475
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,4.2629,6.4535,4.4716,0.2484,0.2634,4.3478,0.0476
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,3.0151,1.1694,3.0613,2.7119,0.201,0.8056,0.2101
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,0.9811,0.604,2.3705,1.5106,0.0385,0.4858,0.1699
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,2.5145,1.2742,2.9345,2.9273,0.1635,1.4495,0.1815
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,4.9256,0.0026,0.2887,0.2878,0.013
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,2.8848,0.7451,3.0256,0.8538,0.1489,0.659,0.1453
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,2.3663,0.7968,2.4641,1.3993,0.1526,0.7548,0.2411
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,2.8377,0.5839,2.5934,0.9516,0.164,0.5395,0.1696
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,1.4789,0.8164,2.4922,0.9057,0.061,1.2044,0.2025
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,2.2962,1.1443,4.0614,0.5535,0.3059,1.0323,0.0062
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,1.1015,3.9022,1.1386,0.5119,0.077,0.3345,0.1112
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,2.3353,1.0847,4.0373,0.6418,0.2909,0.9207,0.0111
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,2.5292,1.9297,2.8737,4.9178,0.1742,1.7074,0.1991
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,1.7079,21.5128,1.2077,2.2213,0.1567,4.916,0.2054
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,2.8343,2.4669,0.1606,0.5453,0.1587
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,4.1022,1.8208,5.1732,17.9275,0.2886,0.8275,0.0422
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,2.8726,0.4359,2.5344,1.1266,0.1605,0.4528,0.1856
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,2.8421,1.471,2.9926,5.111,0.1533,1.398,0.1291
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,2.3635,0.7986,2.4603,1.2565,0.1527,0.7595,0.2405
