@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
black-hole/black-hole.mzn_AND_black-hole/4.dzn,1,0.836538
black-hole/black-hole.mzn_AND_black-hole/11.dzn,1,0.836538
cars/cars.mzn_AND_cars/cars_6_76.dzn,1,1.371818
black-hole/black-hole.mzn_AND_black-hole/19.dzn,1,0.836538
cars/cars.mzn_AND_cars/cars_36_92.dzn,1,1.371818
cars/cars.mzn_AND_cars/cars_41_66.dzn,1,1.369091
normalized-super-os-taillard-15-18.xml.mzn_AND_NODATA,1,1.476744
black-hole/black-hole.mzn_AND_black-hole/18.dzn,1,0.836538
cars/cars.mzn_AND_cars/cars_85_02.dzn,1,1.369545
normalized-super-os-taillard-15-13.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-17.xml.mzn_AND_NODATA,1,1.476744
cars/cars.mzn_AND_cars/cars_19_71.dzn,1,1.372727
normalized-super-js-taillard-20-20.xml.mzn_AND_NODATA,1,1.514407
cars/cars.mzn_AND_cars/cars_70_02.dzn,1,1.368182
cars/cars.mzn_AND_cars/cars_70_05.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_80_09.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_75_05.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_75_03.dzn,1,1.37
cars/cars.mzn_AND_cars/cars_75_08.dzn,1,1.368182
normalized-super-os-taillard-15-15.xml.mzn_AND_NODATA,1,1.476744
cars/cars.mzn_AND_cars/cars_60_04.dzn,1,1.365909
normalized-super-js-taillard-20-16.xml.mzn_AND_NODATA,1,1.514407
cars/cars.mzn_AND_cars/cars_80_07.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_21_90.dzn,1,1.372727
cars/cars.mzn_AND_cars/cars_85_08.dzn,1,1.369545
cars/cars.mzn_AND_cars/cars_85_07.dzn,1,1.369545
cars/cars.mzn_AND_cars/cars_80_05.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_90_02.dzn,1,1.37
cars/cars.mzn_AND_cars/cars_4_72.dzn,1,1.371818
normalized-super-js-taillard-20-28.xml.mzn_AND_NODATA,1,1.514407
normalized-super-js-taillard-20-27.xml.mzn_AND_NODATA,1,1.514407
cars/cars.mzn_AND_cars/cars_65_03.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_70_09.dzn,1,1.367727
cars/cars.mzn_AND_cars/cars_60_01.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_90_06.dzn,1,1.370455
cars/cars.mzn_AND_cars/cars_90_05.dzn,1,1.369545
cars/cars.mzn_AND_cars/cars_65_09.dzn,1,1.367727
cars/cars.mzn_AND_cars/cars_65_01.dzn,1,1.369545
cars/cars.mzn_AND_cars/cars_85_03.dzn,1,1.371364
cars/cars.mzn_AND_cars/cars_75_02.dzn,1,1.368636
normalized-rand-2-50-23-587-230-fcd-18_ext.xml.mzn_AND_NODATA,1,55.1575
cars/cars.mzn_AND_cars/cars_60_02.dzn,1,1.365455
cars/cars.mzn_AND_cars/cars_90_09.dzn,1,1.370455
cars/cars.mzn_AND_cars/cars_65_05.dzn,1,1.368182
cars/cars.mzn_AND_cars/cars_85_10.dzn,1,1.37
cars/cars.mzn_AND_cars/cars_75_07.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_16_81.dzn,1,1.375455
cars/cars.mzn_AND_cars/cars_75_04.dzn,1,1.368182
cars/cars.mzn_AND_cars/cars_75_06.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_70_04.dzn,1,1.368182
cars/cars.mzn_AND_cars/cars_90_10.dzn,1,1.369545
cars/cars.mzn_AND_cars/cars_10_93.dzn,1,1.374545
cars/cars.mzn_AND_cars/cars_85_09.dzn,1,1.368636
normalized-super-queens-14.xml.mzn_AND_NODATA,1,1.987448
cars/cars.mzn_AND_cars/cars_70_08.dzn,1,1.367727
cars/cars.mzn_AND_cars/cars_65_06.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_70_10.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_80_02.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_80_04.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_65_10.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_80_08.dzn,1,1.368636
normalized-super-os-taillard-15-19.xml.mzn_AND_NODATA,1,1.476744
cars/cars.mzn_AND_cars/cars_90_08.dzn,1,1.37
cars/cars.mzn_AND_cars/cars_90_01.dzn,1,1.37
cars/cars.mzn_AND_cars/cars_60_07.dzn,1,1.367273
cars/cars.mzn_AND_cars/cars_75_01.dzn,1,1.369545
cars/cars.mzn_AND_cars/cars_75_10.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_60_10.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_80_06.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_80_03.dzn,1,1.370455
normalized-super-js-taillard-20-29.xml.mzn_AND_NODATA,1,1.514407
cars/cars.mzn_AND_cars/cars_70_06.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_80_01.dzn,1,1.369545
cars/cars.mzn_AND_cars/cars_85_05.dzn,1,1.369545
normalized-super-os-taillard-15-11.xml.mzn_AND_NODATA,1,1.476744
cars/cars.mzn_AND_cars/cars_70_07.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_65_08.dzn,1,1.367273
cars/cars.mzn_AND_cars/cars_85_06.dzn,1,1.37
cars/cars.mzn_AND_cars/cars_80_10.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_85_04.dzn,1,1.369545
cars/cars.mzn_AND_cars/cars_65_04.dzn,1,1.367273
cars/cars.mzn_AND_cars/cars_90_04.dzn,1,1.371364
cars/cars.mzn_AND_cars/cars_60_08.dzn,1,1.367273
cars/cars.mzn_AND_cars/cars_75_09.dzn,1,1.369091
cars/cars.mzn_AND_cars/cars_60_06.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_70_03.dzn,1,1.37
cars/cars.mzn_AND_cars/cars_60_09.dzn,1,1.366364
cars/cars.mzn_AND_cars/cars_65_07.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_60_05.dzn,1,1.366818
cars/cars.mzn_AND_cars/cars_90_07.dzn,1,1.37
cars/cars.mzn_AND_cars/cars_65_02.dzn,1,1.367727
cars/cars.mzn_AND_cars/cars_60_03.dzn,1,1.368636
cars/cars.mzn_AND_cars/cars_90_03.dzn,1,1.369545
normalized-super-os-taillard-15-20.xml.mzn_AND_NODATA,1,1.476744
normalized-super-js-taillard-20-23.xml.mzn_AND_NODATA,1,1.514407
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_0.dzn,1,1.116245
cars/cars.mzn_AND_cars/cars_85_01.dzn,1,1.369545
normalized-super-os-taillard-15-21.xml.mzn_AND_NODATA,1,1.476744
normalized-super-js-taillard-20-24.xml.mzn_AND_NODATA,1,1.514407
normalized-super-js-taillard-20-3.xml.mzn_AND_NODATA,1,1.514407
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_6.dzn,1,1.102506
normalized-super-os-taillard-15-1.xml.mzn_AND_NODATA,1,1.476744
normalized-super-js-taillard-20-2.xml.mzn_AND_NODATA,1,1.514407
normalized-rand-26-26-325-155-61021_ext.xml.mzn_AND_NODATA,1,72.722222
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_5.dzn,1,1.102506
normalized-vdw-k4-l4-n360.xml.mzn_AND_NODATA,1,59.75
normalized-super-js-taillard-20-30.xml.mzn_AND_NODATA,1,1.514407
normalized-rand-26-26-325-155-53021_ext.xml.mzn_AND_NODATA,1,72.722222
normalized-rand-26-26-325-155-52021_ext.xml.mzn_AND_NODATA,1,72.722222
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_2.dzn,1,1.104962
normalized-rand-26-26-325-155-59021_ext.xml.mzn_AND_NODATA,1,72.722222
cars/cars.mzn_AND_cars/cars_70_01.dzn,1,1.369545
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_11.dzn,1,1.120349
normalized-super-os-taillard-15-22.xml.mzn_AND_NODATA,1,1.476744
normalized-rand-26-26-325-155-58021_ext.xml.mzn_AND_NODATA,1,72.722222
normalized-super-js-taillard-20-25.xml.mzn_AND_NODATA,1,1.514407
normalized-super-js-taillard-20-4.xml.mzn_AND_NODATA,1,1.514407
normalized-super-js-taillard-20-5.xml.mzn_AND_NODATA,1,1.514407
normalized-rand-26-26-325-155-54021_ext.xml.mzn_AND_NODATA,1,72.722222
normalized-super-os-taillard-15-16.xml.mzn_AND_NODATA,1,1.476744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_28.dzn,1,1.105112
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_38.dzn,1,1.105112
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_7.dzn,1,1.104962
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_31.dzn,1,1.102535
normalized-super-os-taillard-15-25.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-24.xml.mzn_AND_NODATA,1,1.476744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_3.dzn,1,1.097954
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_27.dzn,1,1.107829
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_56.dzn,1,1.100087
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_24.dzn,1,1.102535
normalized-super-os-taillard-15-4.xml.mzn_AND_NODATA,1,1.476744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_9.dzn,1,1.100173
normalized-rand-26-26-325-155-60021_ext.xml.mzn_AND_NODATA,1,72.722222
normalized-super-os-taillard-15-26.xml.mzn_AND_NODATA,1,1.476744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_15.dzn,1,1.100087
normalized-super-os-taillard-15-27.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-6.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-29.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-30.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-3.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-5.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-2.xml.mzn_AND_NODATA,1,1.476744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_72.dzn,1,1.095542
normalized-super-os-taillard-15-7.xml.mzn_AND_NODATA,1,1.476744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_68.dzn,1,1.100087
normalized-super-js-taillard-20-7.xml.mzn_AND_NODATA,1,1.514407
normalized-rand-26-26-325-155-55021_ext.xml.mzn_AND_NODATA,1,72.722222
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_60.dzn,1,1.095542
normalized-super-js-taillard-20-6.xml.mzn_AND_NODATA,1,1.514407
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_16.dzn,1,1.107829
normalized-super-os-taillard-15-9.xml.mzn_AND_NODATA,1,1.476744
normalized-super-os-taillard-15-23.xml.mzn_AND_NODATA,1,1.476744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_8.dzn,1,1.113181
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_30.dzn,1,1.095542
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_18.dzn,1,1.11373
costas-array/CostasArray.mzn_AND_costas-array/17.dzn,1,1.79085
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_39.dzn,1,1.097759
normalized-super-os-taillard-15-28.xml.mzn_AND_NODATA,1,1.476744
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_13.dzn,1,1.116942
costas-array/CostasArray.mzn_AND_costas-array/15.dzn,1,1.766667
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_12.dzn,1,1.100087
costas-array/CostasArray.mzn_AND_costas-array/18.dzn,1,1.80117
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_40.dzn,1,1.095542
normalized-rand-26-26-325-155-56021_ext.xml.mzn_AND_NODATA,1,72.722222
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_53.dzn,1,1.100087
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_44.dzn,1,1.100087
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_47.dzn,1,1.102535
fillomino/fillomino.mzn_AND_fillomino/14.dzn,1,1.039782
costas-array/CostasArray.mzn_AND_costas-array/16.dzn,1,1.779412
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_74.dzn,1,1.095542
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_4.dzn,1,1.095842
normalized-rand-26-26-325-155-57021_ext.xml.mzn_AND_NODATA,1,72.722222
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_55.dzn,1,1.097759
fillomino/fillomino.mzn_AND_fillomino/21.dzn,1,1.040327
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_17.dzn,1,1.107829
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_45.dzn,1,1.097759
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_1.dzn,1,1.104962
fillomino/fillomino.mzn_AND_fillomino/18.dzn,1,1.037602
fillomino/fillomino.mzn_AND_fillomino/07.dzn,1,1.041284
golfers/golfers1.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.607407
fillomino/fillomino.mzn_AND_fillomino/13.dzn,1,1.039237
fillomino/fillomino.mzn_AND_fillomino/17.dzn,1,1.036512
normalized-super-js-taillard-20-8.xml.mzn_AND_NODATA,1,1.514407
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_54.dzn,1,1.097759
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_51.dzn,1,1.097759
normalized-rand-2-50-23-587-230-fcd-2_ext.xml.mzn_AND_NODATA,1,54.4675
golfers/golfers3.mzn_AND_golfers/golfers_5_2_8.dzn,1,1.034341
fillomino/fillomino.mzn_AND_fillomino/12.dzn,1,1.038147
langford/langford.mzn_AND_langford/l_2_13.dzn,1,1.877747
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_64.dzn,1,1.095542
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_14.dzn,1,1.110697
langford/langford.mzn_AND_langford/l_2_18.dzn,1,1.909357
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_23.dzn,1,1.107829
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_57.dzn,1,1.100087
langford/langford.mzn_AND_langford/l_2_14.dzn,1,1.885714
normalized-rand-2-50-23-587-230-fcd-37_ext.xml.mzn_AND_NODATA,1,55.091667
market_split/market_split.mzn_AND_market_split/s4-06.dzn,1,0.133333
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_58.dzn,1,1.097759
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_73.dzn,1,1.087642
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_25.dzn,1,1.100087
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_37.dzn,1,1.105112
fillomino/fillomino.mzn_AND_fillomino/22.dzn,1,1.039782
market_split/market_split.mzn_AND_market_split/s5-09.dzn,1,0.125
langford/langford.mzn_AND_langford/l_2_17.dzn,1,1.904412
langford/langford.mzn_AND_langford/l_3_18.dzn,1,1.941138
market_split/market_split.mzn_AND_market_split/s4-08.dzn,1,0.133333
golfers/golfers3.mzn_AND_golfers/golfers_4_4_5.dzn,1,1.03112
market_split/market_split.mzn_AND_market_split/s4-03.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/u5-09.dzn,1,0.125
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_41.dzn,1,1.100087
market_split/market_split.mzn_AND_market_split/u5-10.dzn,1,0.125
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_34.dzn,1,1.100087
latin-squares/latin-squares-fd.mzn_AND_latin-squares/20.dzn,1,0.190476
market_split/market_split.mzn_AND_market_split/u5-02.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/u4-09.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/s5-05.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/u5-03.dzn,1,0.125
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_67.dzn,1,1.095542
market_split/market_split.mzn_AND_market_split/u5-08.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/u4-05.dzn,1,0.133333
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_32.dzn,1,1.093429
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_19.dzn,1,1.100087
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_75.dzn,1,1.091412
market_split/market_split.mzn_AND_market_split/s4-04.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/u4-01.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/u5-06.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/u4-08.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/u4-10.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/s5-03.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/u5-07.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/s5-07.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/s5-10.dzn,1,0.125
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_65.dzn,1,1.093429
market_split/market_split.mzn_AND_market_split/u5-01.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/s4-01.dzn,1,0.133333
langford/langford.mzn_AND_langford/l_3_17.dzn,1,1.937847
golfers/golfers3.mzn_AND_golfers/golfers_5_3_6.dzn,1,1.026066
market_split/market_split.mzn_AND_market_split/u5-05.dzn,1,0.125
golfers/golfers1.mzn_AND_golfers/golfers_5_5_6.dzn,1,0.675349
market_split/market_split.mzn_AND_market_split/s4-10.dzn,1,0.133333
latin-squares/latin-squares-fd.mzn_AND_latin-squares/25.dzn,1,0.153846
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_36.dzn,1,1.100087
market_split/market_split.mzn_AND_market_split/u4-02.dzn,1,0.133333
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_77.dzn,1,1.093429
market_split/market_split.mzn_AND_market_split/s5-08.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/u4-07.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/u4-06.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/u4-03.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/s4-07.dzn,1,0.133333
market_split/market_split.mzn_AND_market_split/s4-02.dzn,1,0.133333
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_63.dzn,1,1.095542
market_split/market_split.mzn_AND_market_split/s5-02.dzn,1,0.125
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_33.dzn,1,1.102535
latin-squares/latin-squares-lp.mzn_AND_latin-squares/25.dzn,1,0.153846
nonogram/non.mzn_AND_nonogram/non_med_4.dzn,1,0.033333
nonogram/non.mzn_AND_nonogram/non_awful_2.dzn,1,0.04
normalized-super-os-taillard-15-8.xml.mzn_AND_NODATA,1,1.476744
nonogram/non.mzn_AND_nonogram/non_med_3.dzn,1,0.033333
market_split/market_split.mzn_AND_market_split/s5-01.dzn,1,0.125
nonogram/non.mzn_AND_nonogram/non_fast_9.dzn,1,0.033333
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_70.dzn,1,1.093429
nonogram/non.mzn_AND_nonogram/non_med_1.dzn,1,0.04
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_21.dzn,1,1.105112
nonogram/non.mzn_AND_nonogram/non_med_2.dzn,1,0.036364
nonogram/non.mzn_AND_nonogram/non_fast_6.dzn,1,0.036364
magicseq/magicseq.mzn_AND_magicseq/300.dzn,1,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_49.dzn,1,1.097759
nonogram/non.mzn_AND_nonogram/non_fast_7.dzn,1,0.036364
market_split/market_split.mzn_AND_market_split/u5-04.dzn,1,0.125
market_split/market_split.mzn_AND_market_split/u4-04.dzn,1,0.133333
nonogram/non.mzn_AND_nonogram/non_awful_3.dzn,1,0.04
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_66.dzn,1,1.095542
market_split/market_split.mzn_AND_market_split/s5-04.dzn,1,0.125
nonogram/non.mzn_AND_nonogram/non_fast_4.dzn,1,0.044444
nonogram/non.mzn_AND_nonogram/non_fast_5.dzn,1,0.033333
nonogram/non.mzn_AND_nonogram/non_fast_8.dzn,1,0.036364
market_split/market_split.mzn_AND_market_split/s5-06.dzn,1,0.125
nsp/nsp_1.mzn_AND_nsp/period_28/14.dzn,1,1.238893
normalized-super-js-taillard-20-9.xml.mzn_AND_NODATA,1,1.514407
nsp/nsp_1.mzn_AND_nsp/period_28/17.dzn,1,1.240806
nsp/nsp_1.mzn_AND_nsp/period_28/2.dzn,1,1.238893
magicseq/magicseq.mzn_AND_magicseq/500.dzn,1,1
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_48.dzn,1,1.097759
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_22.dzn,1,1.097759
nsp/nsp_1.mzn_AND_nsp/period_28/29.dzn,1,1.233741
nonogram/non.mzn_AND_nonogram/non_fast_10.dzn,1,0.033333
nsp/nsp_1.mzn_AND_nsp/period_28/36.dzn,1,1.233741
nsp/nsp_1.mzn_AND_nsp/period_28/42.dzn,1,1.23457
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_71.dzn,1,1.093429
nsp/nsp_1.mzn_AND_nsp/period_28/56.dzn,1,1.235036
nsp/nsp_1.mzn_AND_nsp/period_28/27.dzn,1,1.233741
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_42.dzn,1,1.093429
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_50.dzn,1,1.095542
nonogram/non.mzn_AND_nonogram/non_awful_1.dzn,1,0.036364
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_46.dzn,1,1.100087
nsp/nsp_1.mzn_AND_nsp/period_28/34.dzn,1,1.232702
normalized-vdw-k3-l5-n550.xml.mzn_AND_NODATA,1,68.584242
nsp/nsp_1.mzn_AND_nsp/period_28/11.dzn,1,1.24195
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_10.dzn,1,1.100087
nsp/nsp_1.mzn_AND_nsp/period_28/7.dzn,1,1.238084
nsp/nsp_1.mzn_AND_nsp/period_28/82.dzn,1,1.232702
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_43.dzn,1,1.102535
nsp/nsp_1.mzn_AND_nsp/period_28/100.dzn,1,1.232702
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_78.dzn,1,1.091412
nsp/nsp_1.mzn_AND_nsp/period_28/76.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/89.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/43.dzn,1,1.23457
nsp/nsp_1.mzn_AND_nsp/period_28/45.dzn,1,1.23457
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_26.dzn,1,1.100087
nsp/nsp_1.mzn_AND_nsp/period_28/49.dzn,1,1.23457
nsp/nsp_1.mzn_AND_nsp/period_28/72.dzn,1,1.232702
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_29.dzn,1,1.097759
nsp/nsp_1.mzn_AND_nsp/period_28/48.dzn,1,1.23457
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_35.dzn,1,1.097759
nsp/nsp_1.mzn_AND_nsp/period_28/47.dzn,1,1.235036
nsp/nsp_1.mzn_AND_nsp/period_28/96.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/20.dzn,1,1.238084
nsp/nsp_1.mzn_AND_nsp/period_28/71.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/32.dzn,1,1.233741
nsp/nsp_1.mzn_AND_nsp/period_28/13.dzn,1,1.238893
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_52.dzn,1,1.091412
nsp/nsp_1.mzn_AND_nsp/period_28/93.dzn,1,1.232702
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_61.dzn,1,1.095542
nsp/nsp_1.mzn_AND_nsp/period_28/1.dzn,1,1.238893
nsp/nsp_1.mzn_AND_nsp/period_28/63.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/62.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/3.dzn,1,1.238893
nsp/nsp_1.mzn_AND_nsp/period_28/8.dzn,1,1.238893
nsp/nsp_1.mzn_AND_nsp/period_28/80.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/51.dzn,1,1.235036
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_20.dzn,1,1.095542
nsp/nsp_1.mzn_AND_nsp/period_28/16.dzn,1,1.238893
nsp/nsp_1.mzn_AND_nsp/period_28/90.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/5.dzn,1,1.238893
nsp/nsp_1.mzn_AND_nsp/period_28/39.dzn,1,1.23337
nsp/nsp_1.mzn_AND_nsp/period_28/85.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/30.dzn,1,1.233741
nsp/nsp_1.mzn_AND_nsp/period_28/59.dzn,1,1.23457
nsp/nsp_1.mzn_AND_nsp/period_28/91.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/87.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/41.dzn,1,1.235036
nsp/nsp_1.mzn_AND_nsp/period_28/15.dzn,1,1.238893
nsp/nsp_1.mzn_AND_nsp/period_28/46.dzn,1,1.236092
nsp/nsp_1.mzn_AND_nsp/period_28/33.dzn,1,1.235036
nsp/nsp_1.mzn_AND_nsp/period_28/70.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/6.dzn,1,1.24195
nsp/nsp_1.mzn_AND_nsp/period_28/21.dzn,1,1.233741
nsp/nsp_1.mzn_AND_nsp/period_28/75.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/19.dzn,1,1.240806
nsp/nsp_1.mzn_AND_nsp/period_28/9.dzn,1,1.238893
nsp/nsp_1.mzn_AND_nsp/period_28/67.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/54.dzn,1,1.23457
nsp/nsp_1.mzn_AND_nsp/period_28/88.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/79.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/99.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/52.dzn,1,1.236092
carseq/carseq.mzn_AND_carseq/carseq_set_1/car_76.dzn,1,1.093429
nsp/nsp_1.mzn_AND_nsp/period_28/77.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/60.dzn,1,1.23457
nsp/nsp_1.mzn_AND_nsp/period_28/18.dzn,1,1.238893
nsp/nsp_1.mzn_AND_nsp/period_28/12.dzn,1,1.240806
nsp/nsp_1.mzn_AND_nsp/period_28/23.dzn,1,1.23457
nsp/nsp_1.mzn_AND_nsp/period_28/78.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/44.dzn,1,1.23457
nsp/nsp_1.mzn_AND_nsp/period_28/68.dzn,1,1.232702
nsp/nsp_1.mzn_AND_nsp/period_28/40.dzn,1,1.233741
nsp/nsp_1.mzn_AND_nsp/period_28/55.dzn,1,1.23457
