@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC

@DATA
normalized-rand-27-27-351-163-57021_ext.xml.mzn_AND_NODATA,1,76.642857,0.013048,153.285714
nsp/nsp_2.mzn_AND_nsp/period_28/49.dzn,1,1.042877,0.958886,3.852083
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,1.042877,0.958886,3.852083
normalized-rand-2-50-23-587-230-fcd-44_ext.xml.mzn_AND_NODATA,1,55.241667,0.018102,110.483333
normalized-rand-27-27-351-163-61021_ext.xml.mzn_AND_NODATA,1,76.642857,0.013048,153.285714
nsp/nsp_2.mzn_AND_nsp/period_28/48.dzn,1,1.042877,0.958886,3.852083
normalized-rand-27-27-351-163-62021_ext.xml.mzn_AND_NODATA,1,76.642857,0.013048,153.285714
normalized-ssa-6288-047_ext.xml.mzn_AND_NODATA,1,1.548066,0.645967,3.710392
nsp/nsp_2.mzn_AND_nsp/period_28/19.dzn,1,1.044326,0.957555,3.84912
normalized-robin16.xml.mzn_AND_NODATA,1,0.075556,13.235294,10
nsp/nsp_2.mzn_AND_nsp/period_28/13.dzn,1,1.04388,0.957965,3.850033
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,1.04388,0.957965,3.850033
nsp/nsp_2.mzn_AND_nsp/period_28/36.dzn,1,1.042686,0.959061,3.852474
nsp/nsp_2.mzn_AND_nsp/period_28/46.dzn,1,1.043229,0.958562,3.851364
nsp/nsp_2.mzn_AND_nsp/test.dzn,1,1.018729,0.981615,3.67291
normalized-rand-2-50-23-587-230-fcd-47_ext.xml.mzn_AND_NODATA,1,55.203333,0.018115,110.406667
normalized-rand-2-50-23-587-230-fcd-4_ext.xml.mzn_AND_NODATA,1,53.8825,0.018559,107.765
nsp/nsp_2.mzn_AND_nsp/period_28/29.dzn,1,1.042686,0.959061,3.852474
normalized-rand-2-50-23-587-230-fcd-8_ext.xml.mzn_AND_NODATA,1,52.135833,0.019181,104.271667
normalized-rand-2-50-23-587-230-fcd-7_ext.xml.mzn_AND_NODATA,1,52.905,0.018902,105.81
nsp/nsp_2.mzn_AND_nsp/period_28/6.dzn,1,1.044594,0.95731,3.848572
nsp/nsp_2.mzn_AND_nsp/period_28/20.dzn,1,1.043691,0.958138,3.850418
normalized-rand-2-50-23-587-230-fcd-9_ext.xml.mzn_AND_NODATA,1,53.4275,0.018717,106.855
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,1.039223,0.962257,3.820309
nsp/nsp_2.mzn_AND_nsp/period_28/8.dzn,1,1.04388,0.957965,3.850033
normalized-rand-2-50-23-587-230-fcd-6_ext.xml.mzn_AND_NODATA,1,53.94,0.018539,107.88
nsp/nsp_2.mzn_AND_nsp/period_28/16.dzn,1,1.04388,0.957965,3.850033
nsp/nsp_2.mzn_AND_nsp/period_14/17.dzn,1,1.03949,0.96201,3.819745
normalized-super-os-taillard-20-15.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_28/5.dzn,1,1.04388,0.957965,3.850033
normalized-super-os-taillard-20-21.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-26.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-24.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-27.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/7.dzn,1,1.038591,0.962843,3.821644
nsp/nsp_2.mzn_AND_nsp/period_28/12.dzn,1,1.044326,0.957555,3.84912
nsp/nsp_2.mzn_AND_nsp/period_14/2.dzn,1,1.03949,0.96201,3.819745
normalized-super-os-taillard-20-6.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-1.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_28/15.dzn,1,1.04388,0.957965,3.850033
normalized-super-queens-6.xml.mzn_AND_NODATA,1,1.993318,0.501676,3.986637
nsp/nsp_2.mzn_AND_nsp/period_28/9.dzn,1,1.04388,0.957965,3.850033
nsp/nsp_2.mzn_AND_nsp/period_14/34.dzn,1,1.038591,0.962843,3.821644
nsp/nsp_2.mzn_AND_nsp/period_28/27.dzn,1,1.042686,0.959061,3.852474
nsp/nsp_2.mzn_AND_nsp/period_28/4.dzn,1,1.04388,0.957965,3.850033
normalized-super-os-taillard-20-22.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-19.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-18.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-28.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/42.dzn,1,1.037886,0.963497,3.823131
nsp/nsp_2.mzn_AND_nsp/period_28/58.dzn,1,1.042686,0.959061,3.852474
normalized-super-os-taillard-20-29.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-20.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-30.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_28/18.dzn,1,1.04388,0.957965,3.850033
nsp/nsp_2.mzn_AND_nsp/period_14/11.dzn,1,1.03949,0.96201,3.819745
normalized-super-os-taillard-20-14.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-16.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_28/54.dzn,1,1.042877,0.958886,3.852083
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_28/32.dzn,1,1.042686,0.959061,3.852474
normalized-super-os-taillard-20-5.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/36.dzn,1,1.037589,0.963773,3.823759
nsp/nsp_2.mzn_AND_nsp/period_14/29.dzn,1,1.037589,0.963773,3.823759
normalized-super-os-taillard-20-11.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/27.dzn,1,1.037589,0.963773,3.823759
nsp/nsp_2.mzn_AND_nsp/period_14/1.dzn,1,1.039223,0.962257,3.820309
normalized-super-os-taillard-20-10.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_28/59.dzn,1,1.042877,0.958886,3.852083
nsp/nsp_2.mzn_AND_nsp/period_14/20.dzn,1,1.03949,0.96201,3.819745
normalized-super-os-taillard-20-17.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-23.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/45.dzn,1,1.03813,0.963271,3.822617
nsp/nsp_2.mzn_AND_nsp/period_14/47.dzn,1,1.03813,0.963271,3.822617
normalized-super-os-taillard-20-4.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
normalized-super-os-taillard-20-13.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/56.dzn,1,1.037886,0.963497,3.823131
normalized-super-os-taillard-20-7.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/32.dzn,1,1.03813,0.963271,3.822617
nsp/nsp_2.mzn_AND_nsp/period_14/13.dzn,1,1.03949,0.96201,3.819745
normalized-super-os-taillard-20-3.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_28/41.dzn,1,1.042985,0.958787,3.851863
nsp/nsp_2.mzn_AND_nsp/period_14/43.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_14/19.dzn,1,1.039223,0.962257,3.820309
nsp/nsp_2.mzn_AND_nsp/period_14/48.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_28/51.dzn,1,1.042985,0.958787,3.851863
nsp/nsp_2.mzn_AND_nsp/period_14/49.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_28/52.dzn,1,1.043229,0.958562,3.851364
nsp/nsp_2.mzn_AND_nsp/period_14/46.dzn,1,1.03813,0.963271,3.822617
normalized-super-os-taillard-20-25.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/82.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/62.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/3.dzn,1,1.038778,0.962669,3.821248
nsp/nsp_2.mzn_AND_nsp/period_14/76.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/16.dzn,1,1.038778,0.962669,3.821248
nsp/nsp_2.mzn_AND_nsp/period_14/8.dzn,1,1.038778,0.962669,3.821248
nsp/nsp_2.mzn_AND_nsp/period_14/89.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_28/33.dzn,1,1.042985,0.958787,3.851863
nsp/nsp_2.mzn_AND_nsp/period_14/63.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/100.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/33.dzn,1,1.03813,0.963271,3.822617
nsp/nsp_2.mzn_AND_nsp/period_14/58.dzn,1,1.037589,0.963773,3.823759
nsp/nsp_2.mzn_AND_nsp/period_14/30.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_14/9.dzn,1,1.040147,0.961403,3.81836
nsp/nsp_2.mzn_AND_nsp/period_14/72.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/54.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_28/10.dzn,1,1.04388,0.957965,3.850033
nsp/nsp_2.mzn_AND_nsp/period_14/6.dzn,1,1.03949,0.96201,3.819745
nsp/nsp_2.mzn_AND_nsp/period_14/41.dzn,1,1.037886,0.963497,3.823131
normalized-super-os-taillard-20-9.xml.mzn_AND_NODATA,1,1.482759,0.674419,3.948276
nsp/nsp_2.mzn_AND_nsp/period_14/59.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_28/30.dzn,1,1.042686,0.959061,3.852474
nsp/nsp_2.mzn_AND_nsp/period_14/5.dzn,1,1.038778,0.962669,3.821248
nsp/nsp_2.mzn_AND_nsp/period_14/4.dzn,1,1.03949,0.96201,3.819745
prop_stress/prop_stress.mzn_AND_prop_stress/0200.dzn,1,50.997512,0.019609,101.995025
nsp/nsp_2.mzn_AND_nsp/period_14/96.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/40.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_14/12.dzn,1,1.039223,0.962257,3.820309
nsp/nsp_2.mzn_AND_nsp/period_14/15.dzn,1,1.038778,0.962669,3.821248
nsp/nsp_2.mzn_AND_nsp/period_14/51.dzn,1,1.037886,0.963497,3.823131
quasigroup7/quasigroup7.mzn_AND_quasigroup7/11.dzn,1,1.084711,0.921905,63.039256
quasigroup7/quasigroup7.mzn_AND_quasigroup7/14.dzn,1,1.067602,0.936679,100.531888
nsp/nsp_2.mzn_AND_nsp/period_14/18.dzn,1,1.038778,0.962669,3.821248
nsp/nsp_2.mzn_AND_nsp/period_14/93.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/71.dzn,1,1.03735,0.963994,3.824262
prop_stress/prop_stress.mzn_AND_prop_stress/0300.dzn,1,75.998339,0.013158,151.996678
nsp/nsp_2.mzn_AND_nsp/period_14/83.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,1.03813,0.963271,3.822617
nsp/nsp_2.mzn_AND_nsp/period_14/60.dzn,1,1.03813,0.963271,3.822617
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_true.dzn,1,1.279883,0.781321,3.666667
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_false.dzn,1,1.274497,0.784623,3.71512
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_false.dzn,1,1.283312,0.779234,3.61837
nsp/nsp_2.mzn_AND_nsp/period_28/63.dzn,1,1.042447,0.959281,3.852962
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_false.dzn,1,1.276226,0.78356,3.695849
nsp/nsp_2.mzn_AND_nsp/period_14/35.dzn,1,1.037504,0.963852,3.823938
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_false.dzn,1,1.278222,0.782337,3.673778
quasigroup7/quasigroup7.mzn_AND_quasigroup7/10.dzn,1,1.0925,0.915332,52.5425
quasigroup7/quasigroup7.mzn_AND_quasigroup7/13.dzn,1,1.072485,0.932414,87.034024
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_false.dzn,1,1.275332,0.78411,3.7058
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_false.dzn,1,1.272984,0.785556,3.732092
nsp/nsp_2.mzn_AND_nsp/period_14/87.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_28/40.dzn,1,1.042686,0.959061,3.852474
nsp/nsp_2.mzn_AND_nsp/period_14/21.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_28/34.dzn,1,1.042447,0.959281,3.852962
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_false.dzn,1,1.271648,0.786381,3.747155
nsp/nsp_2.mzn_AND_nsp/period_28/96.dzn,1,1.042447,0.959281,3.852962
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_true.dzn,1,1.278718,0.782033,3.67854
nsp/nsp_2.mzn_AND_nsp/period_28/89.dzn,1,1.042447,0.959281,3.852962
prop_stress/prop_stress.mzn_AND_prop_stress/0400.dzn,1,100.998753,0.009901,201.997506
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_true.dzn,1,1.276644,0.783304,3.699924
nsp/nsp_2.mzn_AND_nsp/period_28/72.dzn,1,1.042447,0.959281,3.852962
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_true.dzn,1,1.274047,0.7849,3.727163
nsp/nsp_2.mzn_AND_nsp/period_28/62.dzn,1,1.042447,0.959281,3.852962
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_true.dzn,1,1.274854,0.784404,3.718648
nsp/nsp_2.mzn_AND_nsp/period_28/100.dzn,1,1.042447,0.959281,3.852962
quasigroup7/quasigroup7.mzn_AND_quasigroup7/12.dzn,1,1.078125,0.927536,74.536458
nsp/nsp_2.mzn_AND_nsp/period_28/76.dzn,1,1.042447,0.959281,3.852962
search_stress2/search_stress2.mzn_AND_search_stress2/06_05.dzn,1,1.48,0.675676,2.96
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_false.dzn,1,1.27934,0.781653,3.661494
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_false.dzn,1,1.273716,0.785104,3.723867
queens/queens.mzn_AND_queens/200.dzn,1,298.5,0.00335,597
nsp/nsp_2.mzn_AND_nsp/period_28/82.dzn,1,1.042447,0.959281,3.852962
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_false.dzn,1,1.271037,0.786759,3.754068
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_true.dzn,1,1.271289,0.786603,3.756631
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_false.dzn,1,1.272296,0.785981,3.739842
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_false.dzn,1,1.281871,0.780109,3.633918
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_true.dzn,1,1.271917,0.786215,3.749876
prop_stress/prop_stress.mzn_AND_prop_stress/0500.dzn,1,125.999002,0.007937,251.998004
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_true.dzn,1,1.277641,0.782692,3.689599
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_true.dzn,1,1.282532,0.779707,3.640094
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_false.dzn,1,1.280553,0.780913,3.648247
search_stress2/search_stress2.mzn_AND_search_stress2/06_06.dzn,1,1.596491,0.626374,3.192982
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_true.dzn,1,1.272583,0.785803,3.742736
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_true.dzn,1,1.270696,0.78697,3.763031
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_true.dzn,1,1.273292,0.785366,3.735178
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_true.dzn,1,1.28115,0.780549,3.653887
nsp/nsp_2.mzn_AND_nsp/period_28/71.dzn,1,1.042447,0.959281,3.852962
nsp/nsp_2.mzn_AND_nsp/period_28/83.dzn,1,1.042447,0.959281,3.852962
nsp/nsp_2.mzn_AND_nsp/period_14/39.dzn,1,1.037504,0.963852,3.823938
steiner-triples/steiner-triples.mzn_AND_steiner-triples/13.dzn,1,1.036982,0.964337,2.516272
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,1.042447,0.959281,3.852962
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_true.dzn,1,1.275717,0.783873,3.709587
nsp/nsp_2.mzn_AND_nsp/period_14/10.dzn,1,1.038778,0.962669,3.821248
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_false.dzn,1,1.277187,0.782971,3.6852
nsp/nsp_2.mzn_AND_nsp/period_28/60.dzn,1,1.042877,0.958886,3.852083
nsp/nsp_2.mzn_AND_nsp/period_14/80.dzn,1,1.03735,0.963994,3.824262
steiner-triples/steiner-triples.mzn_AND_steiner-triples/19.dzn,1,1.017236,0.983056,2.508156
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07200_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12800_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05100_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06100_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_28/35.dzn,1,1.042601,0.95914,3.852648
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07900_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13600_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08400_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05600_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19900_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/28.dzn,1,1.037779,0.963596,3.823357
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13500_2600_100.dzn,1,1.417447,0.705494,3.166778
prop_stress/prop_stress.mzn_AND_prop_stress/0700.dzn,1,175.999287,0.005682,351.998573
nsp/nsp_2.mzn_AND_nsp/period_14/37.dzn,1,1.03813,0.963271,3.822617
prop_stress/prop_stress.mzn_AND_prop_stress/0600.dzn,1,150.999168,0.006623,301.998336
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07000_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11500_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12500_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_28/87.dzn,1,1.042447,0.959281,3.852962
nsp/nsp_2.mzn_AND_nsp/period_14/90.dzn,1,1.03735,0.963994,3.824262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16400_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/23.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_14/85.dzn,1,1.03735,0.963994,3.824262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16200_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12000_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13900_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09600_2600_100.dzn,1,1.417447,0.705494,3.166778
queens/queens.mzn_AND_queens/400.dzn,1,598.5,0.001671,1197
nsp/nsp_2.mzn_AND_nsp/period_14/26.dzn,1,1.037589,0.963773,3.823759
golfers/golfers1.mzn_AND_golfers/golfers_7_7_7.dzn,1,0.625232,1.599407,656.155844
prop_stress/prop_stress.mzn_AND_prop_stress/0800.dzn,1,200.999376,0.004975,401.998752
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,1.233476,0.810717,3.346172
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11700_2600_100.dzn,1,1.417447,0.705494,3.166778
solbat/sb.mzn_AND_solbat/sb_12_12_5_4.dzn,1,1.233476,0.810717,3.346172
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex14300_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09800_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_28/23.dzn,1,1.042877,0.958886,3.852083
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19600_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/91.dzn,1,1.03735,0.963994,3.824262
nsp/nsp_2.mzn_AND_nsp/period_14/57.dzn,1,1.03813,0.963271,3.822617
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09300_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/70.dzn,1,1.03735,0.963994,3.824262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05500_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_28/85.dzn,1,1.042447,0.959281,3.852962
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07600_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19700_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12700_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/67.dzn,1,1.03735,0.963994,3.824262
solbat/sb.mzn_AND_solbat/sb_13_13_5_3.dzn,1,1.232542,0.811331,3.356026
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16800_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11300_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10900_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_28/80.dzn,1,1.042447,0.959281,3.852962
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08300_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/53.dzn,1,1.037779,0.963596,3.823357
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15900_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09200_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_28/90.dzn,1,1.042447,0.959281,3.852962
solbat/sb.mzn_AND_solbat/sb_13_13_5_0.dzn,1,1.232542,0.811331,3.356026
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex18800_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/44.dzn,1,1.037779,0.963596,3.823357
nsp/nsp_2.mzn_AND_nsp/period_14/75.dzn,1,1.03735,0.963994,3.824262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10500_2600_100.dzn,1,1.417447,0.705494,3.166778
solbat/sb.mzn_AND_solbat/sb_12_12_6_1.dzn,1,1.221821,0.818451,3.429797
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19100_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/24.dzn,1,1.038269,0.963142,3.822323
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11000_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/25.dzn,1,1.037589,0.963773,3.823759
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19500_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_28/39.dzn,1,1.042601,0.95914,3.852648
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex15700_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09000_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12300_2600_100.dzn,1,1.417447,0.705494,3.166778
nsp/nsp_2.mzn_AND_nsp/period_14/88.dzn,1,1.03735,0.963994,3.824262
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06500_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10300_2600_100.dzn,1,1.417447,0.705494,3.166778
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex10100_2600_100.dzn,1,1.417447,0.705494,3.166778
solbat/sb.mzn_AND_solbat/sb_13_13_5_4.dzn,1,1.232542,0.811331,3.356026
