@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE gc_disjoint NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE d_ratio_float_vars NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE d_float_cons NUMERIC
@ATTRIBUTE d_float_vars NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE d_ratio_float_cons NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_precede NUMERIC
@ATTRIBUTE gc_set_weights NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE o_de NUMERIC

@DATA
normalized-1-insertions-6-4.xml.mzn_AND_NODATA,1,0.095787,10.439868,20.879736,20.879736,1,6337,607,4,0.248408,2428,4,4,3.833265,1214,0,6337,2,0,6337,12674,2537.644916,12674,0,12674,12674,0,3.833265,1,150.783695,0.318088,25348,0,0.701374,607,3.1,0,0,0,0,0,0.701374,0.488583,0,0,11.640857,607,3.127213,2,202,30,5.84,2,0,4,0.666667,0.69,202,0.455654,0.019802,0,6,0.582444,60.302036,0.626101,5.277076,0.195967,268,6605,0,1492.9,0,0.819367,0,9460481,2,6,0.497568,26523,0,13197,23,145,4,2,0,4,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-2-fullins-5-4.xml.mzn_AND_NODATA,1,0.06983,14.320423,28.640845,28.640845,1,12201,852,4,0.181949,3408,4,4,5.055056,1704,0,12201,2,0,12201,24402,3942.949153,24402,0,24402,24402,0,5.055056,1,155.020452,0.04307,48804,0,0.713313,852,4.2,0,0,0,0,0,0.713313,0.473842,0,0,9.669014,852,3.246226,2,215,19,7.85,2,0,4,0.5,1.58,215,0.305677,0.018605,0,8,-1,-1,-1,-1,-1,-1,6149,0,221.265,0,-1,0,2699651,2,8,0.499534,11805,0,5897,-1,32,4,2,0,4,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-3-fullins-4-5.xml.mzn_AND_NODATA,1,0.114926,8.701235,17.402469,17.402469,1,3524,405,4.643856,0.362095,2025,5,4.643856,3.790965,940.380878,0,3524,2.321928,0,3524,7048,1593.790885,7806.799294,0,8182.474606,7048,0,3.790965,1,146.648435,0.741247,16364.949213,0,0.623264,405,0.8,0,0,0,0,0,0.623264,0.427097,0,0,12.088889,405,3.532405,2,84,40,2.86,2.321928,0,5,0.833333,0.34,84,0.790129,0.059524,0,6,0.559371,46.325199,0.497161,5.381285,0.172387,166,-1,0,-1,0,0.953276,0,-1,2,6,-1,-1,0,-1,13,-1,4.643856,2.321928,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-1-insertions-6-6.xml.mzn_AND_NODATA,1,0.095787,10.439868,20.879736,20.879736,1,6337,607,5.169925,0.372612,3642,6,5.169925,3.833265,1569.072238,0,6337,2.584963,0,6337,12674,2537.644916,15019.598421,0,16380.907367,12674,0,3.833265,1,226.175542,0.801339,32761.814734,0,0.701374,607,3.08,0,-1,0,0,0,0.701374,0.488583,-1,0,11.640857,607,3.127213,2,202,30,5.82,2.584963,0,6,1,0.68,202,0.455654,0.029703,0,6,0.582444,60.302036,0.626101,5.277076,0.195967,268,8149,0,345.882,0,0.819367,0,2191853,2,6,0.497768,52856,0,26310,23,252,5.169925,2.584963,0,6,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-4-insertions-4-4.xml.mzn_AND_NODATA,1,0.264624,3.778947,7.557895,7.557895,1,1795,475,4,0.572503,1900,4,4,1.408585,950,0,1795,2,0,1795,3590,1353.561223,3590,0,3590,3590,0,1.408585,1,271.938911,0.110769,7180,0,0.531234,475,0.19,0,0,0,0,0,0.531234,0.243825,0,0,54.625263,475,5.497163,2,79,115,2.43,2,0,4,1,0.19,79,0.404824,0.050633,0,4,0.506515,17.381616,0.838335,1.985377,0.216191,91,7197,0,762.438,0,0.579404,0,1368577,2,4,0.499373,233597,0,116652,9,328,4,2,0,4,8,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-5-fullins-3-6.xml.mzn_AND_NODATA,1,0.194444,5.142857,10.285714,10.285714,1,792,154,5.169925,0.756897,924,6,5.169925,2.448476,398.084225,0,792,2.584963,0,792,1584,486.142172,1877.153535,0,2047.290301,1584,0,2.448476,1,116.562068,1.061591,4094.580601,0,0.57589,154,0.05,0,0,0,0,0,0.57589,0.435673,0,0,8.311688,154,3.608672,2,27,29,2.15,2.584963,0,6,1.5,0.07,27,0.709731,0.222222,0,4,0.537262,25.393939,0.392877,3.458095,0.160848,52,774,0,2928.05,0,0.999222,0,2319016,2,4,0.499959,171194,0,85590,6,48,5.169925,2.584963,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-5-fullins-3-7.xml.mzn_AND_NODATA,1,0.194444,5.142857,10.285714,10.285714,1,792,154,5.61471,0.883046,1078,7,5.61471,2.448476,432.332658,0,792,2.807355,0,792,1584,486.142172,1971.455484,0,2223.425098,1584,0,2.448476,1,135.98908,1.061591,4446.850197,0,0.57589,154,0.04,0,0,0,0,0,0.57589,0.435673,0,0,8.311688,154,3.608672,2,27,29,2.15,2.807355,0,7,1.75,0.07,27,0.709731,0.259259,0,4,0.537262,25.393939,0.392877,3.458095,0.160848,52,1095,0,2561.29,0,0.999222,0,2028544,2,4,0.499947,180213,0,90097,6,59,5.61471,2.807355,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-1-insertions-5-5.xml.mzn_AND_NODATA,1,0.164629,6.074257,12.148515,12.148515,1,1227,202,4.643856,0.491187,1010,5,4.643856,2.997733,469.029475,0,1227,2.321928,0,1227,2454,699.618418,2718.201684,0,2849.005772,2454,0,2.997733,1,99.219688,0.998231,5698.011545,0,0.548023,202,0.1,0,-1,0,0,0,0.548023,0.392361,-1,0,13.158416,202,4.181638,2,67,46,2.24,2.321928,0,5,1,0.1,67,0.573638,0.074627,0,5,0.556014,29.594132,0.451873,4.102625,0.183571,88,2063,0,3248.16,0,0.982449,0,3985492,2,5,0.499843,360955,0,180421,15,150,4.643856,2.321928,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-46s-smv.xml.mzn_AND_NODATA,1,0.580065,1.723945,6.377792,10.408189,1,2779,1612,3.649874,0.378053,2904,1.801489,13,3.379324,1292,1.350737,2779,0.985662,0.71894,4212.421278,8337,3315.849389,4142.964099,0.221416,2739.153846,10281,0,3.302871,1,609.421674,2.301525,10143,0,2.315368,1612,1.6,0,0.982006,0,0,0,2.159785,0.671302,0.067324,0,5.66129,1612,3.719351,3.699532,357,28,4.76,1,0.970936,2,1,1.08,212,0.858983,0.009434,1.352633,0,0.62417,31.414897,1.780413,4.955747,0.241737,243,5195,0,858.482,0,0.714087,0,2385722,13,0,0.499399,72337,0,36125,4,103,2,0.666667,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-3-insertions-4-3.xml.mzn_AND_NODATA,1,0.268642,3.72242,7.44484,7.44484,1,1046,281,3.169925,0.439498,843,3,3.169925,1.588719,445.374463,0,1046,1.584963,0,1046,2092,793.13323,1741.013348,0,1657.870776,2092,0,1.588719,1,123.499026,0.936117,3315.741552,0,0.491696,281,0.07,0,0,0,0,0,0.491696,0.258952,0,0,46.128114,281,4.728864,2,56,67,2.22,1.584963,0,3,0.75,0.11,56,0.296572,0.053571,0,4,0.510277,16.489484,0.654286,2.227353,0.210349,66,837,0,6620.05,0,0.655908,0,6924574,2,4,0.49992,119019,0,59500,9,33,3.169925,1.584963,0,3,10,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-2-fullins-3-4.xml.mzn_AND_NODATA,1,0.258706,3.865385,7.730769,7.730769,1,201,52,4,0.590743,208,4,4,2.609496,104,0,201,2,0,201,402,148.237462,402,0,402,402,0,2.609496,1,30.718615,0.890492,804,0,0.390634,52,0.01,0,0,0,0,0,0.390634,0.342333,0,0,6.403846,52,2.666813,2,15,9,2.09,2,0,4,1,0.03,15,0.337233,0.266667,0,4,0.509205,15.820896,0.2922,3.659697,0.116635,28,246,0,46222.5,0,0.999554,0,9290719,2,4,0.499983,623999,0,311989,6,40,4,2,0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-aim-100-1-6-4.xml.mzn_AND_NODATA,1,0.769231,1.3,3.4,5.62,1,260,200,2.615385,0.604333,400,2,3,1.157745,200,0.961237,260,1,0,353.594,780,348.985078,353.594,0,260,680,0,1.803639,1,120.866667,0.346981,680,0,0.214677,200,0.02,0,0.186016,0,0,0,0.178905,0.150177,0,0,47.41,200,5.333997,2.615385,9,74,2.1,1,0.186016,2,0.666667,0.05,5,0.264871,0.4,0.961237,4,0.400692,6.423077,0.270603,2.697578,0.278473,11,713,0,18925,0,0.845845,0,4920505,3,3,0.499947,318418,0,159192,4,66,2,1,0,2,8,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-aim-100-1-6-unsat-1_ext.xml.mzn_AND_NODATA,1,0.833333,1.2,2.933333,4.46,0.555556,200,300,2.444444,0.736667,600,2,3,1.693646,300,0.991076,360,1,0,453.594,920,448.798859,453.594,0,360,880,0.666667,1.995767,0.333333,221,0.286397,880,200,0.452248,100,0.02,0,0.203279,0.444444,200,200,0.284318,0.272585,0,160,6.533333,100,3.606939,2.444444,9,25,2.1,1,0.203279,2,1,0.05,5,0.6535,0.4,0.991076,2,0.338457,5.244444,0.436955,2.661092,0.292672,11,422,0,19251.1,0,0.687315,0,6930406,3,2,0.499956,315040,0,157506,3,42,2,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-4-fullins-4-6.xml.mzn_AND_NODATA,1,0.103759,9.637681,19.275362,19.275362,1,6650,690,5.169925,0.406858,4140,6,5.169925,3.730763,1783.624125,0,6650,2.584963,0,6650,13300,2794.838676,15761.45329,0,17190.00063,13300,0,3.730763,1,280.732127,0.864757,34380.00126,0,0.700023,690,2.77,0,-1,0,0,0,0.700023,0.449044,-1,0,12.511594,690,3.840313,2,119,35,5.6,2.584963,0,6,1,0.77,119,0.494538,0.05042,0,6,0.566504,55.441805,0.582101,5.296715,0.18575,236,7947,0,73.6403,0,0.976223,0,489708,2,6,0.498603,28638,0,14279,13,105,5.169925,2.584963,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-2-fullins-5-6.xml.mzn_AND_NODATA,1,0.06983,14.320423,28.640845,28.640845,1,12201,852,5.169925,0.272923,5112,6,5.169925,5.055056,2202.388051,0,12201,2.584963,0,12201,24402,3942.949153,28918.119037,0,31539.127471,24402,0,5.055056,1,232.530678,0.376177,63078.254943,0,0.713313,852,4.2,0,0,0,0,0,0.713313,0.473842,0,0,9.669014,852,3.246226,2,215,19,7.89,2.584963,0,6,0.75,1.62,215,0.305677,0.027907,0,8,-1,-1,-1,-1,-1,-1,7686,0,100.853,0,-1,0,1230504,2,8,0.498793,14501,0,7233,-1,53,5.169925,2.584963,0,6,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-3-insertions-5-4.xml.mzn_AND_NODATA,1,0.145023,6.895448,13.790896,13.790896,1,9695,1406,4,0.335645,5624,4,4,2.317467,2812,0,9695,2,0,9695,19390,5153.0049,19390,0,19390,19390,0,2.317467,1,471.916903,0.474383,38780,0,0.735868,1406,4.34,0,0,0,0,0,0.735868,0.359898,0,0,54.478663,1406,5.608482,2,281,134,7.82,2,0,4,0.8,1.41,281,0.376342,0.014235,0,5,-1,-1,-1,-1,-1,-1,16276,0,123.054,0,-1,0,1193013,2,5,0.495071,21100,0,10446,-1,226,4,2,0,4,8,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-3-insertions-5-5.xml.mzn_AND_NODATA,1,0.145023,6.895448,13.790896,13.790896,1,9695,1406,4.643856,0.419556,7030,5,4.643856,2.317467,3264.630901,0,9695,2.321928,0,9695,19390,5153.0049,21477.559352,0,22511.09288,19390,0,2.317467,1,589.896129,0.935897,45022.18576,0,0.735868,1406,4.34,0,0.000001,0,0,0,0.735868,0.359898,0.000001,0,54.478663,1406,5.608482,2,281,134,7.81,2.321928,0,5,1,1.4,281,0.376342,0.017794,0,5,-1,-1,-1,-1,-1,-1,36480,0,157.485,0,-1,0,1526813,2,5,0.491367,42282,0,20776,-1,777,4.643856,2.321928,0,5,8,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-aim-100-2-0-4.xml.mzn_AND_NODATA,1,0.666667,1.5,4,6.71,1,300,200,2.666667,0.5,400,2,3,0,200,0.918296,300,1,0,416.9925,900,400,416.9925,0,300,800,0,0.932533,1,100,0,800,0,0.072384,200,0.02,0,0.176777,0,0,0,0,0,0,0,41.105,200,5.161123,2.666667,7,68,2.1,1,0.176777,2,0.5,0.05,4,0.274565,0.5,0.918296,5,0.370805,7.8,0.172323,1.579863,0.260541,9,486,0,20804.7,0,0.56651,0,6241422,3,4,0.499955,232883,0,116431,5,38,2,1,0,2,9,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-aim-100-1-6-sat-1_ext.xml.mzn_AND_NODATA,1,0.833333,1.2,2.93,4.386667,0.555556,200,300,2.441667,0.737286,600,2,3,1.690855,300,0.990159,360,1,0,453.009038,920,448.318502,453.009038,0,360,879,0.666667,2.092088,0.333333,221.185714,0.242292,879,200,0.44655,100,0.02,0,0.20338,0.444444,200,200,0.286588,0.27143,0,160,4.89,100,3.096106,2.441667,13,19,0.14,1,0.20338,2,1,0.05,7,0.643589,0.285714,0.990159,2,0.340268,5.188889,0.435833,2.60937,0.287557,14,-1,0,-1,0,0.681291,0,-1,3,2,-1,-1,0,-1,3,-1,2,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-aim-100-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,0.75,1.333333,3.33,5.133333,0.5,200,300,2.4975,0.667222,600,2,3,0.948572,300,0.999982,400,1,0,516.407538,1000,499.584963,516.407538,0,400,999,0.666667,1.521737,0.333333,200.166667,0,999,200,0.438588,100,0.02,0,0.200198,0.5,200,200,0.282947,0.352964,0,200,4.006667,100,2.653228,2.4975,7,13,2.11,1,0.200198,2,1,0.05,4,0.575666,0.5,0.999982,2,0.387786,6.345,0.374985,1.475288,0.294785,9,422,0,19414.6,0,0.999982,0,7765838,3,2,0.499957,234974,0,117477,3,37,2,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-aim-100-2-0-sat-1_ext.xml.mzn_AND_NODATA,1,0.753769,1.326667,3.31,5.106667,0.502513,200,300,2.494975,0.670556,600,2,3,1.064214,300,0.999927,398,1,0,513.237613,996,497.094738,513.237613,0,398,993,0.666667,1.638127,0.333333,201.166667,0,993,200,0.440577,100,0.02,0,0.200393,0.497487,200,200,0.2835,0.349398,0,198,4.086667,100,2.712271,2.494975,7,12,2.11,1,0.200393,2,1,0.05,4,0.540878,0.5,0.999927,2,0.385696,6.291457,0.378606,1.656276,0.296178,9,518,0,19220.2,0,0.999344,0,7649653,3,2,0.499971,240954,0,120470,3,37,2,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-4-insertions-4-3.xml.mzn_AND_NODATA,1,0.264624,3.778947,7.557895,7.557895,1,1795,475,3.169925,0.429377,1425,3,3.169925,1.408585,752.857188,0,1795,1.584963,0,1795,3590,1353.561223,2987.68543,0,2845.007689,3590,0,1.408585,1,203.954183,0.882574,5690.015378,0,0.531234,475,0.2,0,-1,0,0,0,0.531234,0.243825,-1,0,54.625263,475,5.497163,2,79,115,2.43,1.584963,0,3,0.75,0.19,79,0.404824,0.037975,0,4,0.506515,17.381616,0.838335,1.985377,0.216191,91,1926,0,2699.81,0,0.579404,0,4846153,2,4,0.499735,73637,0,36799,9,51,3.169925,1.584963,0,3,8,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-aim-100-2-0-3.xml.mzn_AND_NODATA,1,0.666667,1.5,3.995,6.7,1,300,200,2.663333,0.500833,400,2,3,0.045415,200,0.921593,300,1,0,416.407538,900,399.584963,416.407538,0,300,799,0,0.905162,1,100.166667,0,799,0,0.073119,200,0.01,0,0.177435,0,0,0,0.017655,0.023472,0,0,41.42,200,5.084632,2.663333,7,69,2.11,1,0.177435,2,0.666667,0.05,4,0.227717,0.5,0.921593,4,0.372255,7.793333,0.17266,1.542002,0.256569,9,583,0,16857.7,0,0.557438,0,5057295,3,3,0.499958,271809,0,135893,5,53,2,1,0,2,15,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-aim-100-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,0.833333,1.2,2.926667,4.453333,0.555556,200,300,2.438889,0.737444,600,2,3,1.690855,300,0.989197,360,1,0,452.424075,920,448.096109,452.424075,0,360,878,0.666667,1.994514,0.333333,221.233333,0.242292,878,200,0.451034,100,0.02,0,0.203474,0.444444,200,200,0.282028,0.270911,0,160,6.443333,100,3.544501,2.438889,11,20,2.09,1,0.203474,2,1,0.04,6,0.54416,0.333333,0.989197,2,0.335173,5.222222,0.431055,2.587193,0.292559,12,422,0,17515,0,0.681291,0,6305414,3,2,0.499966,372935,0,186455,3,42,2,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-25s-smv.xml.mzn_AND_NODATA,1,0.535303,1.868099,7.048107,12.044558,1,9475,5072,3.716095,0.396665,9067,1.787658,15,3.022216,3995,1.29745,9475,0.982142,0.745936,14274.744639,28425,10157.090084,13978.481033,0.228772,9305.8,35748,0,2.977039,1,2011.882543,2.518517,35210,0,2.834897,5072,4.47,0,1.086168,0,0,0,2.373003,0.643642,0.075937,0,6.651617,-1,3.907571,3.772876,631,39,14.46,1,1.068341,2,1,7.84,340,0.818126,0.005882,1.332091,0,-1,-1,-1,-1,-1,-1,15819,0,227.036,0,-1,0,2151165,15,0,0.497825,20686,0,10298,-1,105,2,0.666667,0,1,0,0,0,0,0,0,-1,-1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1
