@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC

@DATA
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_6.dzn,1,1.914894,0.522222,6.680851,812.013103,3.488889,91,0.308058,544,3.858156,0.715644,2.361702,0.994448,90,58.624113,0.736843,0.800921,47412,1.549422,3.042733,9.022368,0.111241,28.506543,1.294198,7.784224,-32.538484,2,170.666667,0.798117,91,1,0.663512,0.449045
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_34_4.dzn,1,1.983471,0.504167,4.892562,223.927551,2.466667,91,0.250611,544,4.495868,0.514259,3.355372,0.873628,25,19.785124,0.571105,0.64525,45278,0.967143,1.074431,8.957102,0.859953,20.10458,1.103442,8.128072,-38.361584,2,165.666667,0.687616,91,1,0.560399,0.613176
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_10.dzn,1,1.512077,0.661342,4.42029,487.057899,2.923323,91,0.443795,544,2.628019,1.088965,2.565217,1.027822,54,32.492754,1.11919,1.257147,47453,1.108985,1.681411,9.019591,0.118198,20.422726,1.676908,6.542719,-21.536451,2,173,1.066792,91,1,1.209672,0.678689
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_2.dzn,1,1.509025,0.662679,4.314079,439.32343,2.858852,91,0.485793,544,1.963899,1.324439,2.67509,0.94208,49,25.364621,1.412403,1.614016,45866,1.00897,1.469834,8.965784,0.077925,18.542556,1.661808,6.011902,-15.888051,2,166.666667,1.080128,91,1,1.392027,0.695397
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_4.dzn,1,1.514793,0.660156,4.514793,462.917595,2.980469,91,0.401069,544,3.218935,0.913193,2.467456,1.042725,51,37.988166,0.919474,1.059593,49287,1.232789,1.807658,9.076816,0.116115,22.131072,1.628879,7.02592,-26.600928,2,180,1.026041,91,1,0.878443,0.664482
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_6.dzn,1,1.514286,0.660377,4.497143,447.125725,2.969811,91,0.408516,544,3.108571,0.944273,2.485714,1.044231,50,36.434286,0.953287,1.092354,44935,1.220081,1.773069,8.942515,0.11293,21.52216,1.634577,6.844408,-25.73682,2,164,1.02826,91,1,0.944568,0.66709
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp17_true.dzn,1,1.282532,0.779707,3.640094,121.812287,2.838208,37,0.524206,45,0.053927,1.632898,7.118406,0.320607,18,6.304807,3.377557,5.554406,4711,0.763015,0.319636,6.767349,0.928309,9.434157,2.705586,3.259917,0.389264,2,205,1.383436,36,0.509091,2.052239,0.274718
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_7.dzn,1,1.508306,0.662996,4.289037,500.121291,2.843612,91,0.494417,544,1.807309,1.398437,2.697674,0.910502,56,23.614618,1.498708,1.745879,44821,1.007562,1.433886,8.930737,0.087438,18.058612,1.646808,5.873666,-14.472617,2,244,1.078431,91,1,1.432961,0.699458
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_4.dzn,1,2.142857,0.466667,8.153846,794.960101,3.805128,91,0.000089,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.000915,0.196479,41492,1.799955,3.278125,8.83289,0.14431,33.610083,0.258522,8.832792,-52.613137,17.653069,150.666667,0.14431,91,45.6,0.11631,0.367925
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_10.dzn,1,2.142857,0.466667,7.175824,654.502253,3.348718,91,0.00018,544,5.978022,0.103487,1.967033,0.087281,73,87.296703,0.001877,0.196611,45491,1.738115,2.786777,8.965784,0.14431,30.02348,0.299548,8.965583,-52.170517,17.905363,163.666667,0.185336,91,50,0.158142,0.41807
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_2.dzn,1,2.142857,0.466667,7.175824,647.389573,3.348718,91,0.000156,544,5.978022,0.11213,2.10989,0.087281,72,85.758242,0.001639,0.221308,46311,1.754683,2.785792,8.991522,0.14431,30.109719,0.299548,8.991346,-51.942704,17.960189,167,0.185336,91,50.9,0.184315,0.41807
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_9.dzn,1,1.504052,0.664871,4.141005,429.940898,2.753233,91,0.537407,544,0.881686,1.991177,2.854133,0.616391,48,14.168558,2.340095,2.820977,46272,0.978997,1.033278,8.957102,0.040076,15.640585,1.449229,5.198596,-6.803253,2,165.666667,1.030559,91,1,1.840929,0.724462
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_45_3.dzn,1,1.614481,0.619394,4.739726,789.730835,2.935758,91,0.514091,544,1.064579,1.861083,2.823875,0.691407,90,19.796477,2.09439,2.217217,40691,1.084005,2.076994,8.774787,0.044254,17.844416,1.55129,5.47635,-8.437353,2,143.666667,1.039021,91,1,1.809808,0.632948
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_42_9.dzn,1,2.142857,0.466667,7.175824,620.709512,3.348718,91,0.000129,544,5.978022,0.117732,2.098901,0.087281,70,85.274725,0.00134,0.23485,42491,1.742077,2.785136,8.867279,0.14431,29.693728,0.289291,8.867135,-51.823623,17.715902,153.666667,0.17508,91,46.7,0.19664,0.41807
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_6_3.dzn,1,1.527473,0.654676,4.956044,431.728965,3.244604,91,0.000161,544,5.978022,0.245613,3.142857,0.087281,48,65.274725,0.001431,0.251674,46403,1.589403,2.230729,8.994353,0.188221,29.182688,0.395093,8.994138,-52.119983,17.968768,170,0.245775,91,63.75,0.229594,0.605322
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_8.dzn,1,2.142857,0.466667,8.153846,804.562129,3.805128,91,0.000143,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.001486,0.192208,44674,1.804853,3.278125,8.939579,0.14431,34.015926,0.258522,8.93942,-52.749071,17.858442,161.333333,0.14431,91,49.1,0.110479,0.367925
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_10.dzn,1,1.527473,0.654676,5.945055,645.744009,3.892086,91,0.000164,544,5.978022,0.112331,1.989011,0.087281,72,86.065934,0.001457,0.291017,45584,1.738471,2.826952,8.968667,0.188221,34.906387,0.395093,8.968448,-51.935036,17.917034,250.5,0.245775,91,50.1,0.223545,0.504621
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_2.dzn,1,1.517007,0.659193,5.204082,623.116032,3.430493,91,0.361821,544,3.70068,0.757862,2.387755,1.012743,69,55.020408,0.779632,0.881911,47696,1.336234,2.537566,9.030667,0.129696,26.945966,1.53887,7.349941,-30.987027,2,174.333333,0.96209,91,1,0.812765,0.576471
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_3.dzn,1,1.527473,0.654676,5.945055,630.667657,3.892086,91,0.000151,544,5.978022,0.111192,1.989011,0.087281,71,86.285714,0.001325,0.21825,42946,1.753998,2.826112,8.882643,0.188221,34.571615,0.395093,8.882444,-52.089911,17.746829,155.333333,0.245775,91,59,0.19534,0.504621
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_4.dzn,1,1.527473,0.654676,5.945055,656.794102,3.892086,91,0.000207,544,5.978022,0.113128,2.043956,0.087281,73,86.021978,0.001836,0.227919,46492,1.735185,2.827792,8.997179,0.188221,35.017246,0.380704,8.996903,-52.250714,17.968723,170.333333,0.231386,91,63.875,0.178715,0.504621
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_3.dzn,1,1.509506,0.662469,4.330798,494.81882,2.869018,91,0.478255,544,2.068441,1.286973,2.657795,0.960652,56,26.539924,1.357566,1.555996,41924,1.049074,1.520326,8.83605,0.081294,18.560688,1.669289,6.00683,-16.745044,2,152.333333,1.08024,91,1,1.30807,0.692713
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_5.dzn,1,1.505133,0.664393,4.36345,656.587801,2.899045,91,0.529013,544,1.117043,1.813954,2.815195,0.711162,73,20.373717,2.043013,2.307668,47199,1.038953,1.667743,8.994353,0.048875,17.437173,1.51978,5.395241,-8.79619,2,169,1.048968,91,1,1.762654,0.687529
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_1.dzn,1,1.514286,0.660377,4.497143,485.63475,2.969811,91,0.407662,544,3.108571,0.943562,2.485714,0.998846,55,36.765714,0.95268,1.102734,41573,1.164821,1.786292,8.829723,0.11293,21.258862,1.563803,6.761494,-25.598239,2,151.666667,1.035808,91,1,0.949639,0.66709
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_1.dzn,1,1.527473,0.654676,5.945055,676.69502,3.892086,91,0.000173,544,5.978022,0.108458,2.098901,0.087281,76,86.703297,0.001524,0.203204,43582,1.750525,2.833328,8.903882,0.188221,34.654218,0.395093,8.903653,-52.215296,17.786525,157.333333,0.245775,91,59.875,0.178715,0.504621
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_6.dzn,1,2.142857,0.466667,8.153846,805.615624,3.805128,91,0.000121,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.001264,0.201981,45039,1.794142,3.278125,8.951285,0.14431,34.060515,0.258522,8.951149,-52.595698,17.884975,163,0.14431,91,49.5,0.121862,0.367925
benchmarks/vrp/vrp.mzn_AND_benchmarks/vrp/A-n62-k8.vrp.dzn,1,1.000256,0.999744,5.779058,3799.653468,5.777579,3906,0.182355,3905,1,0.172917,2.03149,0.119485,3783,3671.462878,58.555974,61.888303,220018,0.294298,10.613267,6.658211,-1,16.471183,0.436686,4.62201,-11.536832,1,206169,0.40546,3782,0.5,2.511542,-1
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_8.dzn,1,2.142857,0.466667,8.153846,801.078013,3.805128,91,0.000126,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.001309,0.201265,43492,1.792968,3.278125,8.900867,0.14431,33.868659,0.258522,8.900727,-52.527895,17.78351,157.333333,0.14431,91,47.8,0.12321,0.367925
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_9_7.dzn,1,1.527473,0.654676,5.945055,654.922679,3.892086,91,0.000047,544,5.978022,0.108158,1.978022,0.087281,73,86.659341,0.000415,0.228146,45680,1.739065,2.833831,8.971544,0.188221,34.917898,0.395093,8.971481,-52.109943,17.937328,167.333333,0.245775,91,62.75,0.19534,0.504621
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp20_true.dzn,1,1.278718,0.782033,3.67854,150.917498,2.876741,43,0.520382,45,0.040962,1.75755,7.212823,0.288229,21,6.487979,3.955552,8.384666,6965,0.746038,0.3203,7.186548,0.913583,10.15902,2.644144,3.485243,0.401135,2,386,1.365824,42,0.578125,2.226553,0.271847
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp21_false.dzn,1,1.278222,0.782337,3.673778,154.674039,2.874131,45,0.525411,45,0.040889,1.759621,7.2,0.297986,21,6.476444,4.020073,8.016685,7703,0.747489,0.32129,7.467606,0.914542,10.325315,2.657061,3.548325,0.416777,2,386,1.379128,42,0.625,2.227668,0.272199
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_6_8.dzn,1,1.527473,0.654676,4.956044,431.0467,3.244604,91,0.000116,544,5.978022,0.233342,2.296703,0.087281,48,66.615385,0.001032,0.263331,45950,1.611028,2.233178,8.98014,0.188221,29.13669,0.380704,8.979985,-52.097024,17.945924,168.333333,0.231386,91,72.142857,0.241003,0.605322
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp22_false.dzn,1,1.277187,0.782971,3.6852,164.072631,2.885403,47,0.522796,45,0.037612,1.79908,7.228128,0.288073,22,6.529845,4.241841,9.367642,8616,0.742298,0.321298,7.554589,0.909972,10.524865,2.636845,3.609368,0.416502,2,507,1.371809,44,0.641791,2.282805,0.271356
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp23_false.dzn,1,1.276226,0.78356,3.695849,175.418771,2.89592,49,0.522849,45,0.034717,1.837691,7.25434,0.278869,23,6.579623,4.355259,9.275146,9714,0.737384,0.321266,7.721099,0.905586,10.759376,2.617284,3.682943,0.415281,2,507,1.364433,46,0.666667,2.336667,0.270574
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_false.dzn,1,1.275332,0.78411,3.7058,185.064554,2.905753,51,0.520414,45,0.032145,1.875508,7.278826,0.270297,24,6.626136,4.584988,10.71421,10766,0.732728,0.321203,7.8009,0.901377,10.93993,2.598363,3.738283,0.413316,2,651,1.357043,48,0.666667,2.389337,0.269847
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp24_true.dzn,1,1.274854,0.784404,3.718648,192.865454,2.916922,51,0.51672,45,0.02989,1.910997,7.311241,0.254869,25,6.678363,4.66553,11.347081,10982,0.727242,0.320378,7.714618,0.896545,11.001508,2.570073,3.748743,0.398758,2,651,1.339446,50,0.657895,2.440016,0.268915
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_false.dzn,1,1.274497,0.784623,3.71512,196.655599,2.914969,53,0.520312,45,0.029851,1.912578,7.301752,0.262292,25,6.669695,4.686519,10.610443,12029,0.728313,0.321115,7.954196,0.897337,11.15388,2.580064,3.805479,0.41077,2,651,1.349672,50,0.666667,2.440891,0.26917
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp25_true.dzn,1,1.274047,0.7849,3.727163,204.609795,2.925451,53,0.516805,45,0.027828,1.947455,7.332123,0.24782,26,6.718693,4.76917,11.142493,12253,0.723123,0.320318,7.869608,0.892702,11.212652,2.552946,3.815562,0.396456,2,651,1.332717,52,0.666667,2.490566,0.268301
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_38_5.dzn,1,2.142857,0.466667,6.186813,468.874031,2.887179,91,0.000173,544,5.978022,0.225335,2.879121,0.087281,52,67.318681,0.001812,0.214002,47129,1.571187,2.1333,9.016808,0.14431,26.032755,0.299548,9.016614,-52.021942,18.00833,169.666667,0.185336,91,57.555556,0.200356,0.484902
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_9.dzn,1,2.142857,0.466667,8.153846,801.349366,3.805128,91,0.000147,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.001524,0.20347,43582,1.791511,3.278125,8.903882,0.14431,33.880085,0.258522,8.903718,-52.481371,17.786525,157.333333,0.14431,91,47.9,0.124545,0.367925
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_46_7.dzn,1,2.142857,0.466667,8.153846,794.103052,3.805128,91,0.000067,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.00069,0.209931,41220,1.782561,3.278125,8.823367,0.14431,33.573896,0.258522,8.823294,-52.390582,17.637148,150,0.14431,91,45.3,0.133512,0.367925
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/6ShipsMixed.dzn,1,1.158721,0.863021,3.050366,169.774477,2.632529,1449,0.749658,567,0.086534,2.529774,8.487969,0.772503,13,6.387386,8.422869,8.683602,1860019691,-1,0.555568,24.253497,-1,5.025424,2.565731,1.928623,0.612923,1,20000001,1.285116,1,0.012903,3.816994,-1
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_false.dzn,1,1.272984,0.785556,3.732092,218.372246,2.931768,57,0.517761,45,0.025945,1.984644,7.343486,0.247759,27,6.749013,5.008644,12.013112,14697,0.720143,0.320883,8.169925,0.889733,11.526997,2.545253,3.921933,0.404413,2,820,1.33509,54,0.666667,2.540907,0.267946
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp26_true.dzn,1,1.273292,0.785366,3.735178,214.558446,2.933481,55,0.514727,45,0.025974,1.98324,7.351779,0.241191,27,6.756635,5.009831,12.935408,13461,0.719208,0.320238,7.946609,0.88901,11.37467,2.536351,3.865798,0.393739,2,820,1.326001,54,0.666667,2.540122,0.267725
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_2.dzn,1,1.054096,0.94868,3.285935,54.643856,3.117302,254,0.366077,35,0.057187,1.44013,55.945904,0.8342,50,11.588872,1.586767,3.416188,1946,1.067395,0.967267,5.972356,0.943266,5.26749,2.448381,1.562889,1.188258,2,99,1.600531,1,0.384615,0.887308,0.304327
benchmarks/still_life/still_life.mzn_AND_benchmarks/still_life/7x7.dzn,1,1.164006,0.859102,3.233672,54.643856,2.778055,203,0.378687,0,0,1.70391,5.13643,0.537826,50,9.936139,1.042494,1.727756,2074,1.463112,0.979678,2.160964,0.976618,3.721881,2.042557,1.377936,1.361,1,50,1.346018,0,0.181818,0.784798,0.309246
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_5.dzn,1,1.508091,0.66309,4.281553,441.823606,2.839056,91,0.497934,544,1.760518,1.432068,2.708738,0.900165,49,23.106796,1.527667,1.732868,47567,0.962717,1.403327,9.016808,0.07125,18.098391,1.637124,5.891451,-14.218053,2,172.666667,1.073276,91,1,1.584333,0.70068
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp27_true.dzn,1,1.272583,0.785803,3.742736,226.542171,2.941054,57,0.51459,45,0.0243,2.018387,7.370312,0.234943,28,6.792393,5.095914,12.733124,14937,0.715481,0.320141,8.090792,0.885462,11.58061,2.520273,3.931301,0.390695,2,820,1.319322,56,0.666667,2.588741,0.267184
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_4.dzn,1,1.04222,0.959491,3.290712,69,3.157407,324,0.365357,35,0.044632,1.557935,56.240048,0.823487,64,13.891435,1.78152,3.8332,2490,1.083798,1.091544,6.321928,0.933654,5.327944,2.539175,1.551789,1.230564,2,125,1.687187,1,0.384615,0.891514,0.303886
benchmarks/pattern-set-mining/pattern_set_mining_k1.mzn_AND_benchmarks/pattern-set-mining/kr-vs-kp.dzn,1,1,1,17.484474,3206.642052,17.484474,4937,0.000031,3195,0.280263,1.189852,4.553772,0.001309,3196,1172.467895,13.118832,27.531196,25994,-1,4.907241,1.00333,-1,17.485407,0.946583,1,-2.004774,1,3196,0.946583,1,0.000626,8.960358,-1
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_14.dzn,1,1.016643,0.98363,3.300999,168.33985,3.24696,814,0.360828,35,0.017594,1.884808,56.873514,0.798694,162,30.034237,2.718468,5.796764,6285,1.184868,1.742806,7.626457,0.891122,5.46025,2.452232,1.526528,1.313346,2,294,1.591759,1,0.384615,0.900409,0.302939
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_17.dzn,1,1.015953,0.984298,3.301276,175.400879,3.249439,849,0.360682,35,0.016864,1.895363,56.890611,0.797976,169,31.187785,2.845711,6.114581,6570,1.191659,1.780535,7.707896,0.891096,5.463866,2.449239,1.525825,1.315347,2,320,1.588551,1,0.384615,0.900646,0.302913
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp28_true.dzn,1,1.271917,0.786215,3.749876,236.697701,2.948209,59,0.512668,45,0.022784,2.05293,7.387816,0.229043,29,6.826152,5.344057,14.586279,16303,0.711932,0.320032,8.16199,0.882051,11.729061,2.504695,3.977374,0.387398,2,1016,1.312696,58,0.666667,2.636472,0.266675
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_47_3.dzn,1,2.142857,0.466667,8.153846,820.236795,3.805128,91,0.000088,544,5.978022,0.10184,1.967033,0.087281,90,88.087912,0.000941,0.193953,50409,1.804976,3.278125,9.113742,0.14431,34.678756,0.258522,9.113642,-52.711772,18.214405,183,0.14431,91,55.4,0.110479,0.367925
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_false.dzn,1,1.271648,0.786381,3.747155,240.487772,2.946693,61,0.515492,45,0.022761,2.054188,7.380505,0.234899,29,6.819396,5.334021,13.487278,17684,0.712756,0.320602,8.370687,0.882713,11.859814,2.512683,4.025666,0.396955,2,1016,1.320834,58,0.666667,2.637182,0.266869
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_5.dzn,1,1.038043,0.963351,3.292391,76.149747,3.171728,359,0.364894,35,0.040217,1.60385,56.343478,0.819622,71,15.043478,1.84736,3.958552,2759,1.091616,1.149383,6.45877,0.930031,5.349351,2.527395,1.547789,1.244962,2,135,1.673973,1,0.384615,0.892981,0.303731
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_6.dzn,1,1.03176,0.969217,3.294918,90.409391,3.193492,429,0.364113,35,0.033575,1.677918,56.499093,0.813694,85,17.348457,2.017223,4.323964,3303,1.106799,1.257887,6.716566,0.891675,5.381774,2.508179,1.541701,1.266075,2,161,1.652629,1,0.384615,0.895178,0.303498
benchmarks/ship-schedule/ship-schedule.cp.mzn_AND_benchmarks/ship-schedule/7ShipsMixedUnconst.dzn,1,1.153488,0.866935,3.046889,194.027974,2.641456,1752,0.746319,675,0.086612,2.412772,8.708988,0.764725,15,6.853048,9.047791,9.36335,1920023905,-1,0.616105,24.253497,-1,5.024845,2.558253,1.926731,0.569151,1,20000001,1.265995,1,0.012821,3.865351,-1
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_7.dzn,1,1.03176,0.969217,3.294918,90.409391,3.193492,429,0.364231,35,0.033575,1.677918,56.499093,0.813694,85,17.348457,2.076078,4.487149,3311,1.106799,1.257887,6.739887,0.891675,5.381835,2.508179,1.541721,1.266075,2,169,1.652629,1,0.384615,0.895178,0.303498
benchmarks/rcpsp/rcpsp.mzn_AND_benchmarks/rcpsp/data_psplib/j90/J90_5_8.dzn,1,1.508897,0.662736,4.309609,423.920764,2.856132,91,0.487974,544,1.935943,1.3431,2.679715,0.936777,47,24.725979,1.427904,1.657616,47600,1.107383,1.459554,9.019591,0.077017,18.573595,1.654751,6.024764,-15.56878,2,173,1.075243,91,1,1.247198,0.696119
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp29_true.dzn,1,1.271289,0.786603,3.756631,248.858459,2.954978,61,0.512615,45,0.021405,2.0869,7.404374,0.223461,30,6.858074,5.425231,14.392365,17940,0.708549,0.319912,8.295282,0.878771,11.908866,2.489599,4.034372,0.383905,2,1016,1.306138,60,0.666667,2.683363,0.266196
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_9.dzn,1,1.023874,0.976682,3.29809,118.820179,3.221186,569,0.362713,35,0.025239,1.780337,56.694407,0.806022,113,21.960437,2.313642,4.957217,4390,1.136025,1.452286,7.122759,0.891389,5.422668,2.481017,1.533888,1.291463,2,212,1.622856,1,0.384615,0.897916,0.303206
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp30_false.dzn,1,1.271037,0.786759,3.754068,250.794043,2.953548,63,0.513439,45,0.021385,2.088093,7.39749,0.229006,30,6.851697,5.58096,15.140585,19238,0.709325,0.32045,8.434628,0.879405,12.008963,2.497184,4.071958,0.392971,2,1241,1.313858,60,0.666667,2.68404,0.266378
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_large_13.dzn,1,1.016643,0.98363,3.300999,168.33985,3.24696,814,0.360977,35,0.017594,1.884808,56.873514,0.798694,162,30.034237,2.873508,6.225661,6314,1.184868,1.742806,7.671697,0.891122,5.460313,2.452232,1.526549,1.313346,2,323,1.591759,1,0.384615,0.900409,0.302939
benchmarks/rectangle-packing/rect_packing_opt.mzn_AND_benchmarks/rectangle-packing/data_square/rpp20_false.dzn,1,1.27934,0.781653,3.661494,143.632096,2.862017,43,0.524996,45,0.044617,1.719255,7.169738,0.3087,20,6.419011,3.887807,8.089849,6781,0.752975,0.321234,7.285402,0.919303,10.083467,2.677942,3.473069,0.415848,2,386,1.386339,40,0.606557,2.171163,0.273113
benchmarks/roster/roster_model.mzn_AND_benchmarks/roster/chicroster_dataset_11.dzn,1,1.019126,0.981233,3.3,147.139551,3.23807,709,0.361583,35,0.020219,1.84771,56.812022,0.801247,141,26.57377,2.581911,5.534262,5478,1.164232,1.624491,7.441166,0.891214,5.44736,2.462613,1.529082,1.306013,2,264,1.602923,1,0.384615,0.899555,0.30303
