@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC

@DATA
toilet_a_10_01.11-shuffled,1,0.885894,0.506171,176
toilet_a_10_01.5-shuffled,1,0.946432,0.502566,80
toilet_a_10_10.2-shuffled,1,0.799844,0.517919,140
toilet_c_02_01.2-shuffled,1,0.162162,0.657895,8
toilet_c_04_01.4-shuffled,1,0.248649,0.663462,28
toilet_c_04_10.2-shuffled,1,0.051765,0.849015,68
toilet_c_06_01.5-shuffled,1,0.238342,0.664829,50
toilet_c_06_10.2-shuffled,1,0.049204,0.85486,92
toilet_c_08_01.13-shuffled,1,0.19165,0.69517,169
toilet_c_08_01.16-shuffled,1,0.185865,0.695098,208
toilet_c_08_01.4-shuffled,1,0.260486,0.695971,52
toilet_c_08_05.10-shuffled,1,0.060166,0.787035,330
toilet_c_08_05.6-shuffled,1,0.066781,0.791501,198
toilet_c_08_05.7-shuffled,1,0.064384,0.789884,231
toilet_c_08_05.8-shuffled,1,0.062611,0.788688,264
toilet_c_08_05.9-shuffled,1,0.061247,0.787767,297
toilet_c_08_10.2-shuffled,1,0.04995,0.867769,116
toilet_c_10_01.11-shuffled,1,0.192077,0.693956,176
toilet_c_10_01.15-shuffled,1,0.180371,0.699064,240
toilet_c_10_01.20-shuffled,1,0.172265,0.702703,320
toilet_c_10_01.4-shuffled,1,0.266453,0.665019,64
toilet_c_10_05.11-shuffled,1,0.054422,0.796672,440
toilet_c_10_05.12-shuffled,1,0.053516,0.796676,480
toilet_c_10_05.7-shuffled,1,0.060738,0.796643,280
toilet_c_10_05.9-shuffled,1,0.056856,0.79666,360
toilet_c_10_10.2-shuffled,1,0.051661,0.86,140
toilet_g_02_01.2-shuffled,1,0.181818,0.590909,5
toilet_g_04_01.2-shuffled,1,0.461538,0.6,10
toilet_g_08_01.2-shuffled,1,0.588235,0.6,20
toilet_g_20_01.2-shuffled,1,0.758621,0.507246,50
uclid-pipe2,1,0.30388,0.529593,678.5
uclid-pipe3a,1,0.307372,0.529412,677
Umbrella_tbm_05.tex.module.000011,1,0.506556,0.605864,167.6
Umbrella_tbm_05.tex.module.000015,1,0.506906,0.605764,166.1
Umbrella_tbm_05.tex.module.000025,1,0.509171,0.605115,157.1
Umbrella_tbm_05.tex.module.000030,1,0.511308,0.604504,149.6
Umbrella_tbm_05.tex.module.000039,1,0.51424,0.603667,140.6
Umbrella_tbm_05.tex.module.000043,1,0.516462,0.603033,134.6
Umbrella_tbm_05.tex.module.000053,1,0.520293,0.601943,125.6
Umbrella_tbm_05.tex.module.000064,1,0.529449,0.599347,109.1
Umbrella_tbm_05.tex.module.000065,1,0.530463,0.599061,107.6
Umbrella_tbm_05.tex.module.000079,1,0.533738,0.598136,103.1
Umbrella_tbm_05.tex.module.000088,1,0.532404,0.596476,101.1
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.757921,0.715794,351.125
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.757921,0.715794,351.125
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.756141,0.715031,352.625
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.757326,0.715584,351.625
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.759112,0.716348,350.125
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.758516,0.716137,350.625
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.757921,0.715927,351.125
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.757921,0.715794,351.125
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.758516,0.716137,350.625
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.758516,0.716137,350.625
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.757921,0.715794,351.125
Umbrella_tbm_21.tex.module.000024,1,0.516592,0.60255,124.8
Umbrella_tbm_21.tex.module.000029,1,0.51849,0.601991,120.3
Umbrella_tbm_21.tex.module.000044,1,0.525343,0.599979,106.8
Umbrella_tbm_21.tex.module.000049,1,0.525343,0.599979,106.8
Umbrella_tbm_21.tex.module.000056,1,0.526236,0.599717,105.3
Umbrella_tbm_21.tex.module.000069,1,0.524221,0.597031,104.3
Umbrella_tbm_21.tex.module.000079,1,0.525434,0.598526,101.4
Umbrella_tbm_21.tex.module.000129,1,0.526063,0.598325,100.4
Umbrella_tbm_21.tex.module.000134,1,0.527368,0.597908,98.4
Umbrella_tbm_21.tex.module.000139,1,0.52839,0.597581,96.9
Umbrella_tbm_21.tex.module.000149,1,0.529452,0.597243,95.4
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.758883,0.735109,324.166667
Umbrella_tbm_24.tex.module.000066,1,0.534794,0.590762,67.5
Umbrella_tbm_24.tex.module.000103,1,0.539737,0.592382,62.25
Umbrella_tbm_24.tex.module.000131,1,0.543732,0.591454,58
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.73344,0.702534,264.875
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.73344,0.702534,264.875
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.73344,0.702534,264.875
Umbrella_tbm_25.tex.module.000003,1,0.500622,0.606721,194.1
Umbrella_tbm_25.tex.module.000031,1,0.500622,0.607284,194.1
Umbrella_tbm_25.tex.module.000041,1,0.501358,0.607064,189.6
Umbrella_tbm_25.tex.module.000084,1,0.511756,0.603978,144.6
Umbrella_tbm_25.tex.module.000087,1,0.511756,0.603978,144.6
Umbrella_tbm_25.tex.module.000099,1,0.512883,0.60335,144.6
Umbrella_tbm_25.tex.module.000106,1,0.509517,0.601989,145.6
Umbrella_tbm_25.tex.module.000121,1,0.510749,0.603901,139.8
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.726052,0.719906,369.7
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.727043,0.720399,368.7
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.726052,0.719906,369.7
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.726299,0.720244,368.7
Umbrella_tbm_26.tex.module.000004,1,0.520762,0.602396,118.3
Umbrella_tbm_26.tex.module.000021,1,0.519388,0.601727,118.3
Umbrella_tbm_26.tex.module.000041,1,0.528445,0.599071,101.8
Umbrella_tbm_26.tex.module.000061,1,0.528045,0.595788,98.3
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,0.709621,0.680265,222.8
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,0.708731,0.68011,222.8
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,0.709621,0.680265,222.8
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,0.709621,0.680265,222.8
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,0.708731,0.679964,223.3
Umbrella_tbm_29.tex.module.000009,1,0.503636,0.604422,120.125
Umbrella_tbm_29.tex.module.000010,1,0.504169,0.604346,118.625
Umbrella_tbm_29.tex.module.000078,1,0.521565,0.600542,79
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,0.713737,0.707383,220.375
vis.arbiter.E-f4-shuffled,1,0.333303,0.571406,1818.5
vis.coherence^1.E-d4-shuffled,1,0.333303,0.571406,1838
vis.elevator^1.E-f2-shuffled,1,0.333294,0.5714,1432.5
vis.emodel.E-f4-shuffled,1,0.333295,0.5714,1454.5
vis.prodcell^01.E-d4-shuffled,1,0.333315,0.571415,3010
vis.prodcell^04.E-f4-shuffled,1,0.333325,0.571422,6653
vis.prodcell^05.E-f4-shuffled,1,0.333325,0.571423,6847
vis.prodcell^08.E-f4-shuffled,1,0.333327,0.571424,8911.5
vis.prodcell^09.E-f2-shuffled,1,0.333313,0.571413,2709
vis.prodcell^23.E-f4-shuffled,1,0.333327,0.571424,8702
vis.prodcell^24.E-f3-shuffled,1,0.333323,0.571421,5507
vonNeumann-ripple-carry-13-c-shuffled,1,0.33492,0.571215,382003
vonNeumann-ripple-carry-15-c-shuffled,1,0.334724,0.57124,653071
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.514338,0.58737,150.3
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.5342,0.606142,214.2
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,0.546084,0.603903,158
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.526622,0.606773,237.1
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.544599,0.599619,148.8
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.560628,0.621017,223.5
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.553165,0.622355,246.5
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.571904,0.613345,156.2
x120.0,1,0.150196,0.628168,3604
x120.1,1,0.150277,0.628145,3604
x120.2,1,0.150156,0.628179,3604
x120.3,1,0.150009,0.628221,3604
x120.4,1,0.150156,0.628179,3604
x120.5,1,0.15029,0.628141,3604
x120.6,1,0.150116,0.628191,3604
x120.7,1,0.150357,0.628122,3604
x120.8,1,0.150317,0.628133,3604
x120.9,1,0.150183,0.628172,3604
x240.0,1,0.149618,0.628298,7204
x240.1,1,0.149677,0.628281,7204
x240.2,1,0.149544,0.628319,7204
x240.3,1,0.149637,0.628293,7204
x240.4,1,0.149518,0.628327,7204
x240.5,1,0.149578,0.62831,7204
x240.6,1,0.149598,0.628304,7204
x240.7,1,0.149465,0.628342,7204
x240.8,1,0.149611,0.6283,7204
x240.9,1,0.149604,0.628302,7204
x30.0,1,0.153958,0.627302,904
x30.1,1,0.154238,0.627222,904
x30.2,1,0.154126,0.627254,904
x30.3,1,0.153902,0.627318,904
x30.4,1,0.154406,0.627174,904
x30.5,1,0.154294,0.627206,904
x30.6,1,0.154745,0.627077,904
x30.7,1,0.15438,0.627179,902
x30.8,1,0.154914,0.627029,904
x30.9,1,0.153902,0.627318,904
x60.0,1,0.151499,0.627865,1804
x60.1,1,0.151472,0.627873,1804
x60.2,1,0.151662,0.627818,1804
x60.3,1,0.15139,0.627896,1804
x60.4,1,0.151744,0.627795,1804
x60.5,1,0.151881,0.627756,1804
x60.6,1,0.151092,0.627981,1804
x60.7,1,0.151499,0.627865,1804
x60.8,1,0.151717,0.627803,1804
x60.9,1,0.151282,0.627927,1804
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.350515,0.525988,31
