@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC

@DATA
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,1.7915,0.7644,0.5052,0.4432,0.8059,0.2151,1.4512,1.2936,1.1504,0.4464,0.1758,2.3734,0.2537,0.0622,0.1355,0.0322,7.0546,8,5,0.1658,0.2604,0.0074,0.6025,1.474,0.2886,0.7752,0.6913,0.0956,0.0213,0.8445,0.7333,0.5187,0.9001,0.8419,0.4857,0.1224,13240,2.5111,0.0081,39143,0.0231,15.25,1168,0.0034,13.0433,1200,11.7701,0.0201,1161,2.0225,0.0007,0.0007,0.0004,22050,1165.7,0.0006,0.0085,0.2335,0.3517,1160.64,1196,17.1301,1142,19.7747
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.7313,0.6681,0.4237,0.2429,0.8334,0.1961,1.2611,1.1459,1.9347,0.3911,0.182,2.1374,0.1526,0.0819,0.1749,0.0638,5.5157,6,4,0.1593,0.5424,0.002,0.5459,1.6085,0.3977,0.7036,0.5782,0.0786,0.0251,0.7179,0.875,0.5847,1.8152,0.9866,0.5723,0.1553,60823,2.0978,0.0041,193450,0.0606,23.7751,5555,0.0014,21.5185,5614,21.5185,0.0306,5499,1.9748,0.0002,0.0002,0.0001,113554,4133.25,0.0002,0.0034,0.0889,0.8591,5564.71,5521,24.3354,0,25.6404
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,2.5779,1.0316,0.7339,0.1987,0.9297,0.1508,1.291,0.9742,0.6221,0.3432,0.1577,2.9493,0.5419,0.0137,0.0307,0.0116,15.0741,16,15,0.2382,0.6071,0.0002,0.3713,0.6174,0.504,1.5799,0.6074,0.0239,0,0.9353,0.8333,0.8481,0.5612,0.9841,0.7829,0.1939,246821,3.154,0.0001,1180403,0.0001,0,22966.5,0.0001,0,22924,0,0.0463,0,2.6497,0,0,0,457531,0,0,0.0001,0.2396,0,22966.5,0,0,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.3575,0.6674,0.5595,1,0.752,0.1169,1.4415,1.3282,1.3604,0.4952,0.1632,3.102,0.1975,0.0607,0.1261,0.0506,5.5075,6,2,0.355,0.6814,0.0016,0.3839,1.7694,0.605,1.4995,0.344,0.1099,0.0001,1.0395,1,0.8211,1.1034,1,0.7366,0.494,26986,3.1876,0.0045,132388,0.0146,16.4852,1523.5,0.0043,12.4719,1563,12.4719,0.2692,1518,2.847,0.0005,0.0005,0.0003,52966,1492.22,0.0005,0.0126,0.0804,1.1949,1506.37,1567,19.7041,1489,18.8431
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,1.338,1.053,0.6528,0.386,0.7334,0.1716,1.7572,1.493,0.9978,0.3481,0.1451,3.0734,0.5132,0.0555,0.1402,0.0297,101.6071,105,100,0.1759,0.4801,0.0003,0.6433,0.8203,0.5141,0.4903,0.5911,0.084,0.0007,1.1696,0.8,0.923,1.1824,0.9971,0.7783,0.2301,148043,3.0241,0.0006,550067,0.0044,11.701,19848,0.0004,11.0726,19978,10.92,0.0943,0,2.8342,0.0001,0.0001,0,369094,0,0.0001,0.0004,0.0224,0,19895.6,0,12.6083,0,13.3155
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626,1.2654,1.0522,1.7705,0.4998,0.1153,2.41,0.2256,0.0529,0.1001,0.0439,10.716,14,9,0.1716,0.6702,0.0347,1.3184,2.9822,0.5975,0.0247,0.3482,0.0603,0.0127,0.868,0.6667,0.7931,1.782,0.9199,0.7435,0.5001,12998,2.2763,0.0095,77941,0.0288,5.4896,3490.5,0.0027,4.7362,3543,4.3696,0.2923,3441,1.7925,0.0003,0.0003,0.0002,76060,3440.22,0.0003,0.0058,0.0371,0.2925,3485.14,3472,6.3065,3380,7.0783
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841,0.0808,1.5953,1.1497,2.2027,0.5461,0.2222,3.9501,0.7426,0.0181,0.0692,0.0019,4.3026,5,4,0.3446,0.8718,0.0092,1.1113,1.5913,0.7678,0.07,0.3302,0.017,0,1.9005,0.8841,0.9703,1.8082,0.9993,0.9416,0.7081,7000,4.0084,0.0222,67586,0.0001,70.5428,2041,0.0102,70.5428,2079,70.5428,0.2902,2054,3.5933,0.0006,0.0006,0.0004,63162,1986.47,0.0009,0.0199,0.2488,1.079,2007.18,2098,92.0871,1985,86.6409
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.2319,0.6628,0.5456,1,0.7563,0.115,1.4132,1.3076,1.4436,0.4963,0.1635,3.0565,0.1875,0.0621,0.1233,0.0519,5.4734,6,2,0.3617,0.6826,0.0013,0.3807,1.8825,0.6094,1.4262,0.3375,0.1139,0.0002,1.0072,1,0.8211,1.1847,1,0.7361,0.4941,31540,3.1575,0.0042,157264,0.015,16.8365,1773.5,0.004,15.5625,1815,14.323,0.2749,1762,2.8103,0.0005,0.0005,0.0003,64819,1713.86,0.0004,0.012,0.0758,0.6538,1738.07,1807,20.2471,1699,18.9716
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699,0.7843,0.5,0.7386,0.0309,1.6253,1.6906,1.8552,0.2401,0.2997,5.4687,0.6512,0.1636,0.4522,0.0851,12.125,14,10,0.3621,0.8387,0.0507,2.5367,1.6032,0.6819,0.6101,0.4697,0.3185,0.0005,1.0434,0.9824,0.9767,2.4891,1,0.9466,0.4232,87475,4.2307,0.0081,414657,0.0154,0,2588,0.0074,0,2629,0,0.1466,2610.5,4.3471,0.0007,0.0007,0.0003,257542,2357.7,0.0007,0.0061,0.412,1.5656,2453,2652,0,0,0
SAT_RACE2008/mizh-sha0-36-3.cnf,1,1.4352,0.4343,0.529,0.2106,0.5284,0.171,1.036,0.9172,0.5123,0.4091,0.0382,2.5567,0.0806,0.0308,0.0447,0.0262,13.3353,14,13,0.0189,0.0044,0.0002,0.1864,0.5195,0.0753,0.7479,1.9002,0.0417,0.0007,0.727,0.2727,0.3659,0.5014,0.6536,0.061,0.0001,50073,0.8225,0.0005,210235,0.0222,6.4913,3949,0.0002,5.9531,3984,4.8413,0,3959,2.3064,0.0002,0.0002,0.0001,120276,3941,0.0001,0.0002,0.0384,0.3646,3676.87,3959,7.1094,3883,7.0999
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995,0.007,0.6754,0.6739,0.0043,0.5947,0.0016,0.6689,0.3927,0,0,0,3,3,3,0.5255,0.6916,0.0345,0.2893,0.0741,0.6918,0,0.0022,0,0,0,0.5297,0.6929,0.0043,0.6957,0.6916,0.6916,841,0,0.0031,120147,0,45.2204,403,0.0031,44.9236,420,44.9236,0.6916,402,0.6689,0.0031,0.0031,0.0024,120147,399.963,0.0017,0.0018,0.8076,10.3861,402.224,421,49.345,384,48.9053
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274,0.2139,1.3947,1.2161,2.3906,0.44,0.1816,2.0957,0.2645,0.0611,0.1327,0.0305,6.72,7,5,0.1641,0.2559,0.0018,1.0203,3.0913,0.293,0.7598,0.7137,0.0976,0.0233,0.772,0.8483,0.5329,1.6885,0.9338,0.5252,0.1465,200440,2.2615,0.0021,599015,0.0248,3.0241,0,0.0009,3.0241,0,3.0241,0.0047,0,1.7607,0,0,0,340394,0,0,0.0022,0.1621,0,0,0,3.3394,0,3.1818
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,2.649,1.067,0.7595,0.2049,0.9253,0.1661,1.3173,0.9652,0.4744,0.3513,0.1602,2.7684,0.5972,0.0136,0.03,0.0116,14.625,15,14,0.2447,0.6321,0.0002,0.3897,0.4865,0.5198,1.7585,0.5878,0.0235,0,0.9213,0.7778,0.8515,0.4469,0.9454,0.7902,0.2129,226802,3.0606,0.0001,1032458,0.0005,3.5588,20542.5,0.0001,2.8636,20419,2.8636,0.0409,0,2.5292,0,0,0,374282,0,0,0.0001,0.1852,0,20542.5,0,3.9,0,4.2195
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.6179,0.868,0.6047,0.2921,0.8745,0.2724,1.3832,1.101,0.3099,0.4819,0.1084,2.2089,0.5332,0.0424,0.0809,0.0349,10.0309,11,9,0.148,0.5075,0.0141,0.6465,0.7376,0.4842,0.315,0.4421,0.0556,0.0097,0.8113,0.7,0.7484,0.3286,0.9782,0.6455,0.3395,8400,2.4188,0.0017,25061,0.0194,22.3205,1370.5,0.001,19.6585,1399,19.6585,0.1672,1366,1.893,0.0005,0.0005,0.0004,19058,1330.53,0.0006,0.0043,0.4081,1.4385,1360.87,1402,30.2505,1314,36.4617
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.17,0.7311,0.2519,0.1448,0.4137,0.1714,1.68,1.1463,0.5553,0.41,0.0537,2.5736,0.0526,0.0779,0.1405,0.0956,7.8816,9,7,0.0283,0.0099,0.0042,0.254,0.4976,0.048,0.0817,1.5673,0.1358,0.0036,0.6691,0.25,0.1518,0.6006,0.4241,0.0577,0,1404,1.3434,0.0079,7572,0.0181,21.5688,170,0.0017,20.0322,182,17.8623,0,170,2.0499,0.0033,0.0033,0.0017,7000,170.444,0.0013,0.0029,0.2001,0.1159,170.585,181,23.3745,160,23.8288
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,389.9783,0.9037,0.6526,0.7397,0.8053,0.2421,1.5235,1.2246,0.3643,0.4091,0.2119,2.4006,0.4053,0.0736,0.1797,0.0433,4.2667,5,3,0.26,0.5539,0.1522,0.3716,0.3581,0.5136,273.3579,0.5169,0.0694,0.0063,1.5963,1,0.831,0.3997,1,0.7332,0.3679,17985,2.7663,0.1263,52128,0.0245,0,13,0.0737,0,16,0,0.1179,13,2.2425,0.0635,0.0635,0.0435,190,13.0028,0.0526,0.1105,0.64,0.7776,12.9573,16,0,10,0
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,2.2683,1.0673,0.883,0.5,0.7814,0.2057,1.3335,1.2868,13.1175,0.4008,0.1586,1.5274,0.5336,0.1182,0.3144,0.0908,8.3158,10,8,0.3185,0.8816,0.0003,1.192,4.2919,0.86,1.5782,0.208,0.152,0.0154,0.9009,0.9989,0.9779,17.232,0.9997,0.9699,0.8196,683996,1.9619,0.0158,2623082,0.0194,0,0,0.0158,0,0,0,0.7706,0,1.8418,0,0,0,1017418,0,0,0.011,0.3957,0,0,0,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786,0.7289,0.138,0.8738,0.1714,1.3768,1.0397,0.5647,0.3875,0.1639,2.5876,0.5778,0.0156,0.0291,0.0156,16.1429,17,16,0.2618,0.7631,0.0001,0.4781,0.5259,0.5825,0.6016,0.5502,0.022,0,0.7989,0.8261,0.8868,0.5529,0.962,0.8451,0.2714,330372,2.8471,0,1570953,0.0071,0,0,0,0,0,0,0.0715,0,2.3171,0,0,0,980858,0,0,0,0.1605,0,0,0,0,0,0
SAT_RACE2008/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291,12.9279,14,12,0.0207,0.0106,0.0002,0.1825,0.4859,0.0824,0.7771,1.7399,0.0407,0.0001,0.5797,0.3333,0.3672,0.5864,0.6755,0.0886,0.0001,65604,0.9795,0.0005,273506,0.0231,6.1564,5202,0.0002,5.6699,5241,4.9052,0,2597.5,2.0686,0.0001,0.0001,0.0001,153907,2597.5,0,0.0002,0.0326,0.7858,5187.3,0,7.3351,0,7.469
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,3.4383,0.7674,0.5164,0.2321,0.5398,0.1563,1.9235,1.7793,2.9784,0.3529,0.1686,3.0504,0.2651,0.0432,0.0993,0.0274,7.4601,9,6,0.1261,0.3013,0.0181,0.6984,1.0295,0.3291,5.4887,0.8042,0.0557,0.0067,0.9354,0.9941,0.7189,1.0108,0.997,0.5218,0.0911,7847,2.783,0.1205,73394,0.0172,32.5193,405,0.0157,22.8485,422,20.7333,0.0332,405,2.5251,0.0025,0.0025,0.0011,11311,404.788,0.0012,0.0192,0.1564,0.1711,404.96,424,37.6372,386,38.2857
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834,0.5331,0.2415,0.8133,0.2074,1.4888,1.2677,0.6535,0.4607,0.1434,3.0161,0.3034,0.0564,0.203,0.0343,9.6611,11,6,0.1741,0.3672,0.0075,0.8116,0.8051,0.3609,1.1514,0.6732,0.0727,0.0013,1.174,0.6364,0.6767,0.7477,0.9181,0.5558,0.1516,14809,2.8668,0.0043,48483,0.008,15.4629,1221,0.0025,9.8044,1253,9.8044,0.0298,1217,2.4998,0.0007,0.0007,0.0004,22536,1219.58,0.0008,0.0051,0.1658,0.3994,1215.55,1246,22.4505,1189,20.261
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0026,0.8021,0.0104,1,0.0098,0.013,1.0605,0.1824,0.2994,0.3965,0.2887,4.9256,0.0097,0.4528,0.5,0.5,19.3143,22,2,0.2747,0.1973,0.0013,0.0783,0.2878,0.37,0.0121,0.8203,0.5,0.3092,0.1884,1,0.9047,1.9878,1,0.618,0.1964,6228,1.3217,0.0028,484871,0.493,10.8053,1134,0.0002,6.5015,1171,5,0.1958,1142,0.8827,0.0013,0.0013,0.0003,479096,1142.75,0.0006,0.0013,0.0153,0.2926,1080.21,1169,11.6454,1106,10.7851
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1589,0.66,0.5371,1,0.7589,0.1138,1.3954,1.2942,1.4973,0.4971,0.1635,3.0333,0.1814,0.0629,0.126,0.0556,5.4286,6,2,0.3658,0.6832,0.0012,0.3787,1.9526,0.6122,1.3836,0.3336,0.1186,0.0002,0.9877,1,0.8211,1.2379,1,0.7361,0.4997,34656,3.1041,0.0041,174528,0.0154,18.2076,1932.5,0.0039,16.8196,1986,14.2485,0.2765,1939,2.7857,0.0004,0.0004,0.0002,73221,1874.64,0.0004,0.0116,0.0737,1.0383,1895.06,1983,19.5412,1888,19.6591
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1294,0.8676,0.1814,1.3871,1.0251,0.4687,0.3934,0.1616,2.5645,0.6156,0.0165,0.0315,0.0164,16.1667,17,16,0.2668,0.7458,0.0001,0.4929,0.4661,0.5747,0.7045,0.5464,0.0273,0,0.8441,0.7778,0.8804,0.4743,0.9365,0.8346,0.2467,234673,2.8563,0.0001,1071339,0.0043,10.9058,40324,0,10.9058,40324,10.9058,0.0806,0,2.2754,0,0,0,628528,0,0,0.0001,0.2634,0,40324,0,10.9058,0,10.9058
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,1.2368,1.5294,0.8885,0.1716,0.9388,0.2403,1.1464,0.9933,0.8009,0.1941,0.1536,2.4752,0.6547,0.033,0.056,0.031,8.0569,9,7,0.1838,0.8511,0.0023,1.0817,0.7596,0.7503,0.6176,0.3427,0.0423,0.0137,0.5646,0.7778,0.9254,0.9331,0.9715,0.9009,0.7452,31931,2.3814,0.0019,96111,0.0214,360.1445,4217,0.0015,360.1445,4272,360.1445,0.2372,4182,1.8773,0.0002,0.0002,0.0001,59414,3678,0.0004,0.0021,0.1955,2.2042,4212.45,4253,360.1445,0,360.1445
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,2.2757,0.9999,0.5996,0.34,0.6574,0.1352,1.9733,1.643,1.1688,0.3724,0.164,3.6679,0.5208,0.0311,0.0839,0.0157,95.9701,98,94,0.225,0.6648,0.0004,0.6949,0.9826,0.5955,0.8234,0.4763,0.0471,0.0002,1.2435,0.7297,0.9177,1.2369,0.9956,0.8312,0.4,191522,3.69,0.0007,788339,0.0036,23.7255,20107,0.0003,23.5943,20159,23.5943,0.1304,0,2.984,0.0001,0.0001,0,432357,0,0.0001,0.0007,0.0248,0,20129,0,36.5908,0,31.7531
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.2719,0.6645,0.55,1,0.7548,0.1156,1.4229,1.315,1.4158,0.4958,0.1634,3.0831,0.1906,0.0616,0.1221,0.0519,5.4075,6,2,0.3595,0.6822,0.0014,0.382,1.8455,0.6079,1.4494,0.3396,0.1126,0.0002,1.0176,1,0.8218,1.1579,1,0.7366,0.4952,30006,3.1618,0.0043,148836,0.0149,14.4891,1693,0.0041,14.3801,1729,14.3801,0.2695,1689,2.8205,0.0005,0.0005,0.0003,60765,1640.48,0.0005,0.0122,0.0748,0.4289,1655.79,1727,19.044,1644,18.784
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,4.6381,0.6918,0.4961,1,0.571,0.1541,1.7363,1.5238,1.6521,0.5177,0.1238,3.0906,0.2075,0.0528,0.1118,0.0419,9.5939,11,8,0.1395,0.4476,0.002,0.3571,1.3381,0.43,1.5886,0.436,0.0822,0.0011,0.9678,1,0.6505,1.6554,1,0.5841,0.2955,116405,2.8824,0.0036,346850,0.0129,6.1375,5830,0.0013,5.9946,5872,5.9472,0.1719,5837,2.7406,0.0002,0.0002,0.0001,133993,5839,0.0001,0.0021,0.0547,0.2417,5510.17,5849,7.7288,5803,8.1229
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2389,0.7192,0.5362,0.453,0.7788,0.1935,1.477,1.3851,2.5054,0.4959,0.1872,2.2866,0.2829,0.0609,0.1326,0.0339,6.4894,7,6,0.1619,0.3149,0.0033,0.8792,2.8746,0.3207,0.8767,0.7134,0.1004,0.0226,0.7529,0.9769,0.5344,1.8964,1,0.5202,0.1466,249327,2.2935,0.0018,746444,0.0234,42.1483,9985.5,0.0009,42.1483,0,42.1483,0.0172,0,1.9755,0,0,0,397738,0,0,0.0019,0.1675,0,9985.5,0,42.1483,0,42.1483
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.4523,0.8324,0.5031,0.3217,0.8857,0.2415,1.1822,0.9338,0.3043,0.3452,0.0855,2.4131,0.217,0.0481,0.0705,0.0462,9.039,11,7,0.0767,0.1767,0.0195,0.3819,0.6218,0.2409,0.1867,0.7982,0.0558,0.0052,0.9126,0.5,0.5411,0.6175,0.8557,0.3411,0.0978,2010,2.0668,0.0047,6802,0.0303,33.0115,290,0.0045,28.1777,306,25.0767,0.0413,290,1.9763,0.0021,0.0021,0.0014,5732,290.444,0.0016,0.0066,0.2088,0.2389,291.095,307,37.7799,274,36.5622
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427,0.17,1.0064,0.9028,0.6044,0.4053,0.0385,2.368,0.0724,0.0312,0.0483,0.0291,12.9667,14,12,0.0207,0.0107,0.0002,0.1825,0.486,0.0823,0.7758,1.7381,0.0407,0.0001,0.5791,0.3333,0.367,0.5867,0.6755,0.0889,0.0001,65604,0.9786,0.0005,273520,0.0231,5.4953,5192.5,0.0002,5.2235,5271,4.9572,0,5164,2.0704,0.0001,0.0001,0.0001,154025,5164,0,0.0002,0.0342,0.4485,5192.5,5151,5.8592,5151,6.0861
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,4.7892,0.7987,0.5486,1,0.6968,0.2017,1.6773,1.4953,0.8363,0.4569,0.1555,3.1391,0.3105,0.061,0.1411,0.0418,10.6808,12,9,0.1867,0.4213,0.0025,0.4278,0.769,0.4245,2.3684,0.5748,0.0817,0.0026,1.1565,1,0.7506,0.8089,1,0.6103,0.2144,61933,3.2998,0.0047,178699,0.0149,14.5112,2821,0.0023,14.5112,2851,14.5112,0.0927,2797,2.5422,0.0003,0.0003,0.0002,53052,2798.59,0.0003,0.0033,0.134,0.4129,2813.13,2840,24.7893,2746,21.9389
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,1.5011,0.7492,0.5535,0.3034,0.7625,0.2211,1.2985,1.0665,1.0207,0.3592,0.0879,2.4715,0.1961,0.0526,0.1176,0.0368,9.9682,15,9,0.0756,0.2066,0.0007,0.2504,1.2666,0.2488,0.8403,0.7731,0.0589,0.0183,0.8716,0.75,0.4783,1.3762,0.9751,0.4045,0.0789,44805,2.0783,0.0113,149118,0.0254,12.6807,3666,0.0081,12.6807,3707,12.6807,0.03,3696,2.1687,0.0002,0.0002,0.0001,81028,3676,0.0001,0.0093,0.0441,0.2562,3490.38,3722,24.5423,3582,18.6115
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,11.0285,0.675,0.5727,1,0.6124,0.0896,1.6927,1.6227,1.9876,0.4333,0.2184,2.9846,0.1971,0.0401,0.0945,0.0308,6.1765,7,6,0.3765,0.6051,0.0004,0.5316,4.1093,0.6243,3.789,0.4248,0.0642,0.0007,0.974,1,0.966,2.3173,1,0.8778,0.3874,617854,3.1177,0.0023,2745225,0.0074,3.5,8660,0.0023,3.4545,0,3.4444,0.2761,0,2.8791,0.0001,0.0001,0,573237,0,0.0001,0.0057,0.0242,0,8660,0,3.5333,0,4.1257
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687,0.4577,0.5,0.7758,0.1458,1.7401,1.4866,3.6815,0.5,0.2239,3.376,0.4402,0.0879,0.3072,0.0033,11,11,11,0.229,0.9971,0.0034,2.9214,2.3891,0.8194,2.0505,0.3898,0.1563,0,1.4628,0.9899,1,2.7486,1,1,0.8424,1987351,3.2103,0.0026,5963534,0,0,0,0.0008,0,0,0,0.1733,0,2.6864,0,0,0,1954958,0,0.0001,0.003,0.1994,0,0,0,0,0,0
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.3296,0.9718,0.9006,0.4859,0.9602,0.1515,1.0807,0.4736,0.6938,0.4909,0.2925,2.6931,0.8938,0.0678,0.3138,0.0109,11.219,13,9,0.3847,0.8305,0.0016,0.9322,0.8394,0.6289,0.1376,0.577,0.0707,0.0011,1.6772,1,0.9554,0.9203,1,0.9521,0.2457,50277,3.041,0.0003,283903,0.0015,37.3017,13111.5,0.0003,22.6188,13253,22.6188,0.0436,13273,2.7185,0.0001,0.0001,0.0001,249569,8861.67,0.0002,0.0005,0.3584,1.7151,13135.1,13273,76.4712,0,63.1659
