@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE gc_circuit NUMERIC
@ATTRIBUTE gc_member NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gc_range NUMERIC
@ATTRIBUTE gc_precede NUMERIC

@DATA
mznc12-problems/fast-food/fastfood.mzn_AND_mznc12-problems/fast-food/ff58.dzn,1,1.008075,0.991989,2.344549,357.382494,2.325768,743,0.021092,49,0.067295,1.684737,13.903096,4.214195,37,4.950202,1.55882,2.997207,624726,1.156939,0.581189,9.831307,0.930256,22.435233,5.172519,9.667125,-0.27998,9.831307,36376,0.952429,1,23.358974,1.513029,0.426521,1742,327527.24224,743,742,20,7146.246956,2.19,36376,0.578327,1.843983,0.1,9.036174,3.448916,0.990654,4.134441,0.278195,840.815612,440.817284,771.922866,2.017946,1.357019,1996,749,0.332005,39,16803.989174,872.561354,7240.676516,15.610147,0.06,-0.379027,2,525,3323.858383,76,39,736,736,0,4,0.001335,43.262755,36376,27.112022,47562,1028,95424,2,34,36376,36,0,0.055556,18,147,1,0,1,0.498428,0.674732,19139.9,1,0,1,1,2,14201812,0,1,0,0,1,0,0,0,0,0,0.009346,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/5Ships.dzn,1,1.132597,0.882927,3.013487,101.735662,2.660689,1590,0.638157,463,0.076048,2.403366,8.937602,0.821882,15,6.916152,41.464452,52.414635,1015648,1.157256,0.648741,16.955944,-1,4.694991,2.361877,1.858078,0.677524,1,489501,1.244891,5,0.013072,3.969955,-1,18545,750881.760939,6154,3674,13,7818.956673,10.14,489501,0.901048,2.684019,7.65,1,2.982112,0.527116,0.4938,0.358603,165.038674,122.015236,7695.38016,3.696004,-1,18305,6970,-1,381,32724.085911,8909.692869,12950.80568,131.197418,0.37,-1,2,2,13527.983368,752,377,5320,5320,0,2,-1,-1,-1,-1,6140,47725,13850,1,100,-1,-1,0,-1,-1,290,1,0,0,0.443321,1.56177,1798.32,-1,1,-1,0,-1,12510947,-1,5,0.214491,0.741631,0.258369,1495,0.205308,5,1431,4564,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/09.dzn,1,1.236579,0.808683,5.101911,33.284213,4.125828,821,0.420737,0,0,1.570342,4.356688,0.950719,13,11.353048,4.368694,3.098101,8625,1.094559,0.666015,7.924813,0.953548,4.472188,2.581118,1.077443,2.233054,1,82,2.005262,81,0.028571,2.271775,0.196005,11214,4303.654687,2198,1665,9,2808.914978,6.39,243,0.788778,3.327766,4.17,1,2.070913,0.612583,1.317199,0.644739,3.924022,1.957987,3203.602709,4.853027,0.310104,7709,2718,0.557489,110,12155.406741,4809.058151,2928.491004,80.844739,0.15,-0.353906,1,2,5007.585435,315,70,1944,1944,0,2,0.000368,20.896928,82,4.554434,14519,25304,30145,3,135,82,1,0,8,0.125,41,1,0,1,0.481639,0.079527,3230.84,1,0,1,0,8,7993110,0,0,0.238411,0.626479,0.373521,648,0.149007,0,405,1377,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mznc12-problems/still-life-wastage/still-life.mzn_AND_mznc12-problems/still-life-wastage/10.dzn,1,1.236579,0.808683,5.113291,35.369401,4.13503,1001,0.412219,0,0,1.582794,4.355424,0.940732,14,11.41207,4.813023,3.394864,10789,1.092753,0.66633,8.174926,-1,4.472308,2.568544,1.074275,2.219026,1,101,1.996595,100,0.028571,2.29508,-1,13811,5359.587557,2701,2040,9,3443.16973,6.36,289,0.791406,3.333746,4.1,1,2.062886,0.610778,1.298467,0.645376,3.994447,1.984298,3927.733788,4.776876,-1,9476,3340,-1,110,14937.508203,5922.485133,3588.077495,82.826347,0.2,-1,1,2,6159.49435,315,70,2400,2400,0,2,-1,-1,-1,-1,15651,37572,32983,3,175,-1,-1,0,-1,-1,50,1,0,1,0.474517,0.071655,2431.89,-1,0,-1,0,-1,7461043,-1,0,0.239521,0.629397,0.370603,800,0.149701,0,500,1700,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mznc12-problems/mspsp/mspsp.mzn_AND_mznc12-problems/mspsp/medium_05.dzn,1,0.921671,1.084986,2.887728,122.09903,3.133144,159,0.860159,153,0.399478,1.538291,2.939948,0.321716,38,21.853786,2.193825,0.692358,1624,1.77042,1.592922,5.426265,0.978351,7.382977,2.295541,1.843849,-0.641651,1,13.333333,1.621332,5,0.5,1.265659,1.038879,1106,534.923833,383,132,6,475.847223,2.16,43,2.429713,3.435012,0.03,1,2.126112,0.373938,1.228753,0.482795,4.240209,1.396668,391.29417,3.572204,0.619175,912,353,0.637561,168,2606.190742,438.46019,650.878655,11.971671,0.1,0.030718,0,2,617.797657,127,26,186,186,0.036827,0,0.008499,9.433498,13.333333,3.844197,58728,2771,117616,0,157,40,3,13,1,1,2,1,13,0,0.49932,1.09599,3839.3,3,1,1,0,3,1800631,0,0,0.1983,0.584856,0.415144,70,0,0,0,224,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/48_24_6.2.dzn,1,0.876289,1.141176,4.731959,50.807355,5.4,49,0.00282,1200,6.190722,0.940475,8.216495,0.046592,49,22.185567,0.176749,0.579021,393,1.365459,1.136138,1.036885,0.858637,5.410631,1.786629,1.000217,-62.338349,2,7,1.786629,1,0.0625,1.564469,0.211329,918,178.042416,194,1,11,195.807355,2.07,7,1.148069,3.059571,0.02,1,2.307031,0.005882,0.585543,0.172762,2.025773,0.917744,278.782259,0.866431,1.594261,318,170,0.270588,55,919.807355,303.402703,170.036885,15.258824,0.03,-0.504114,2,2,303.454958,48,32,122,122,0,5,0.005882,3.455471,7,13.892444,103197,341,206408,2,24,7,48,0,0.083333,12,0,2,0,0,0.499966,0,44941.6,1,0,0,0,4,7640075,0,1,0.429412,0.747423,0.252577,73,0.282353,0,48,145,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_6.dzn,1,1.537332,0.650478,2.536707,994.393366,1.650071,3201,0,80,0.024992,1.010351,76.185255,0,41,27.646361,0,0.210497,64020003201,3.15605,2.492171,24.253497,0.919039,40.019995,0.375475,24.253497,0.988051,24.253497,20000001,0.375475,0,5000000.25,0.215428,0.394212,8120,26421667987.75,3201,4921,153,77635.443053,3.3,20000001,2.492171,3.622882,1.1,24.253497,1.782067,1,1.14605,0.975041,20000001,8254191.811231,4192.126464,1.396447,1.400096,10003,4921,0.336012,80,196938.393499,647.306869,119351.45744,2.729933,0.13,-2.812026,0,20000001,23284.501607,120,4,1,1,0,0,0.000203,1,20000001,0,21830,6863,43788,1,162,20000001,40,0,0.025,40,0,1,0,0,0.498538,0,3538.42,1,0,1,0,1,534301,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/6ShipsMixed.dzn,1,1.158721,0.863021,3.050366,109.958634,2.632529,1449,0.624156,567,0.085637,2.529774,8.487969,0.787578,13,6.387386,42.614001,53.853309,685403,-1,0.555568,15.708376,-1,4.780798,2.567118,1.887802,0.62244,1,320401,1.285116,5,0.012903,3.816994,-1,20410,501114.408082,6691,4032,14,8806.225761,10.47,320401,0.893965,2.824645,7.93,1,3.272385,0.520057,0.52971,0.355358,102.436557,74.893799,8523.083498,-1,-1,20331,7753,-1,396,37065.526439,9921.086595,14636.130636,-1,0.44,-1,0,2,15262.531119,-1,391,5705,5705,0,0,-1,-1,-1,-1,6701,13848,13812,-1,95,-1,-1,0,-1,-1,174,1,0,0,0.485158,1.617428,1664.37,-1,1,-1,0,-1,12860607,-1,6,0.234103,0.78344,0.21656,1815,0.217206,6,1684,5242,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/48_24_6.1.dzn,1,0.876289,1.141176,4.675258,50.807355,5.335294,49,0.00282,1200,6.190722,0.943378,7.768041,0.046592,49,22.072165,0.176749,0.578514,393,1.365459,1.131355,1.036885,0.858637,5.345926,1.721586,1.000217,-62.353064,2,7,1.721586,1,0.066667,1.55447,0.213892,907,178.084504,194,1,10,195.807355,2.07,7,1.143693,2.960662,0.02,1,2.373171,0.005882,0.585543,0.172555,2.025773,0.917961,278.081503,0.866431,1.594261,318,170,0.270588,53,908.807355,302.214645,170.036885,15.258824,0.03,-0.505708,2,2,302.266901,48,30,122,122,0,5,0.005882,3.455471,7,13.892444,106970,373,213955,2,24,7,48,0,0.083333,12,0,2,0,0,0.499965,0,44009.7,1,0,0,0,4,7481647,0,1,0.429412,0.747423,0.252577,73,0.282353,0,48,145,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_5_5_20_1.dzn,1,0.907445,1.101996,5.028169,207.469667,5.54102,287,0.543924,1105,2.263581,0.985038,7.672032,2.31155,57,28.519115,2.980295,3.795834,16166,1.290285,1.52895,6.716793,0.95423,21.105576,4.250655,3.27153,-21.747981,2,901,1.502457,5,0.285714,1.586518,0.19888,2499,7824.569745,497,224,31,1502.160202,2.19,901,1.808547,3.273428,0.11,1,3.010225,0.496674,2.201125,0.691978,32.527163,15.743601,753.728159,3.531697,0.697864,1274,451,0.515285,96,9518.614627,762.797267,1475.460161,27.201774,0.03,-0.504955,2,2,1404.92872,128,32,380,400,0.004435,3,0.002217,27.699926,901,8.95882,71072,7682,142692,2,504,901,45,2,0.022222,45,31,1,0,0,0.49808,2.158246,4122.37,1,1,1,0,1,1801474,0,20,0.117517,0.422535,0.577465,53,0.325942,44,147,210,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_40_3.dzn,1,1.537332,0.650478,2.536707,994.393366,1.650071,3201,0,80,0.024992,1.010264,76.185255,0,41,27.64886,0,0.210497,64020003201,3.156119,2.49229,24.253497,0.919039,40.019995,0.375475,24.253497,0.988051,24.253497,20000001,0.375475,0,5000000.25,0.215428,0.394212,8120,26421667987.75,3201,4921,153,77635.443053,3.28,20000001,2.49229,3.622993,1.11,24.253497,1.782067,1,1.14605,0.975041,20000001,8254191.811231,4192.126464,1.396447,1.400092,10003,4921,0.336013,80,196938.393499,647.300637,119351.45744,2.729933,0.13,-2.812026,0,20000001,23284.495375,120,4,1,1,0,0,0.000203,1,20000001,0,21280,4552,42625,1,90,20000001,40,0,0.025,40,0,1,0,0,0.499238,0,3093.9,1,0,1,0,1,464085,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.1.dzn,1,0.875,1.142857,4.903846,54.807355,5.604396,53,0.00252,1404,6.754808,0.943644,8.096154,0.043941,53,23.932692,0.170873,0.56962,421,1.371493,1.15315,1.034101,0.863121,5.614326,1.83798,1.000187,-69.604392,2,7,1.83798,1,0.0625,1.598072,0.203922,1020,190.128146,208,1,11,209.807355,2.08,7,1.164253,3.081583,0.02,1,2.396448,0.005495,0.586577,0.166965,2.024038,0.914078,301.559313,0.976799,1.58114,338,182,0.274302,57,1021.807355,329.432519,182.034101,16.538462,0.03,-0.498149,2,2,329.480897,52,32,130,130,0,5,0.005495,3.458432,7,14.387495,99737,389,199488,2,26,7,52,0,0.096154,10.4,0,2,0,0,0.499965,0,39316.9,1,0,0,0,5,7155677,0,1,0.423077,0.745192,0.254808,77,0.285714,0,52,155,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_7_5_20_1.dzn,1,0.899543,1.111675,5.721461,251.682057,6.360406,367,0.557252,1905,2.929985,1.013187,8.611872,2.290084,77,36.748858,3.193293,4.02017,24541,1.360711,1.763898,7.227985,0.937275,26.853431,4.275372,3.397614,-30.795077,2,1101,1.463517,5,0.285714,1.74269,0.174781,3759,11492.003225,657,294,41,2036.304128,2.31,1101,2.079193,3.22927,0.22,1,3.132882,0.497462,2.087748,0.87669,37.35312,17.491634,1023.263127,3.50768,0.698235,1674,591,0.52213,116,15870.377532,1010.725497,2007.98985,32.65313,0.04,-0.473532,2,2,1870.228559,178,42,510,530,0.003384,3,0.001692,29.475449,1101,8.917267,75810,19161,152530,2,724,1101,55,2,0.018182,55,41,1,0,0,0.497017,2.218621,2708.5,1,1,1,0,1,1562803,0,20,0.123519,0.4414,0.5586,73,0.316413,54,187,290,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
mznc12-problems/fast-food/fastfood.mzn_AND_mznc12-problems/fast-food/ff59.dzn,1,1.011524,0.988608,2.341869,254.232599,2.31519,781,0.015857,32,0.042254,1.311141,25.861716,3.876575,27,4.09219,1.004767,1.988981,518909,1.101121,0.432072,9.475733,0.926504,21.621886,4.782413,9.354814,-0.090918,9.475733,19189,0.98141,1,24.551724,1.286912,0.427009,1829,265736.270936,781,780,43,7278.010833,2.2,19189,0.430964,1.798124,0.09,8.870365,4.319826,0.987342,3.905051,0.290814,664.416133,340.251307,818.478558,1.955615,1.361095,2101,790,0.324505,28,17081.290234,920.636113,7390.302773,12.086076,0.05,-0.445245,2,468,3468.800623,56,29,771,771,0,4,0.001266,28.880996,19189,27.748724,38354,1156,76893,2,25,19189,26,0,0.846154,1.181818,88,1,0,1,0.498797,0,21023.2,1,0,1,1,22,16398104,0,1,0,0,1,0,0,0,0,0,0.012658,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.2.dzn,1,0.876777,1.140541,4.886256,54.807355,5.572973,53,0.0025,1404,6.658768,0.953467,8.293839,0.043414,53,23.668246,0.169688,0.565425,427,1.384803,1.153516,1.034101,0.85692,5.582742,1.756217,1.000184,-68.613653,2,7,1.756217,1,0.0625,1.597559,0.204656,1031,193.080697,211,1,11,212.807355,2.09,7,1.164578,3.043669,0.02,1,2.252035,0.005405,0.581067,0.156565,2.023697,0.915074,305.081788,0.864139,1.599277,347,185,0.27027,57,1032.807355,333.267797,185.034101,16.324324,0.03,-0.49785,2,2,333.316174,52,32,133,133,0,6,0.005405,3.459016,7,14.491377,97514,357,195045,2,26,7,52,0,0.076923,13,0,2,0,0,0.499956,0,41533.3,1,0,0,0,4,7683663,0,1,0.432432,0.748815,0.251185,80,0.281081,0,52,158,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
mznc12-problems/parity-learning/parity-learning.mzn_AND_mznc12-problems/parity-learning/52_26_6.3.dzn,1,0.871921,1.146893,5.093596,54.807355,5.841808,53,0.002555,1404,6.921182,0.916728,8.714286,0.04485,53,24.70936,0.172904,0.579053,411,1.349332,1.146331,1.034101,0.873561,5.852019,1.8725,1.000193,-71.353348,2,7,1.8725,1,0.060606,1.601439,0.196325,1034,185.012898,203,1,11,204.807355,2.09,7,1.156784,3.104586,0.02,1,2.304855,0.00565,0.596019,0.168836,2.024631,0.911394,298.234631,0.880599,1.550433,323,177,0.282486,58,1035.807355,326.955436,177.034101,16.971751,0.02,-0.501845,2,2,327.003813,52,33,125,125,0,6,0.00565,3.457421,7,14.21267,102128,324,204269,2,26,7,52,0,0.096154,10.4,0,2,0,0,0.499968,0,38530.6,1,0,0,0,5,6819915,0,1,0.40678,0.738916,0.261084,72,0.293785,0,52,150,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_3_3_30_1.dzn,1,0.950178,1.052434,3.839858,180.909558,4.041199,199,0.511989,321,1.24911,1.060765,5.996441,2.468371,40,16.868327,2.372341,3.229792,9144,1.237546,1.033173,6.056708,0.962014,12.247367,3.968134,3.147076,-9.288786,2,781,1.570187,5,0.243243,1.65496,0.260426,1079,4831.942053,281,132,15,873.465548,2.09,781,1.213946,3.286487,0.03,1,2.52629,0.494382,2.518395,0.327089,32.540925,17.195523,384.878936,3.392545,0.689417,744,267,0.521603,84,3270.047036,428.035041,840.26932,19.857678,0.02,-0.446883,2,2,810.847701,72,37,192,222,0.007491,3,0.003745,24.000547,781,9.695295,136467,2322,273141,2,222,781,39,2,0.025641,39,44,1,0,0,0.499621,2.332076,12237.9,1,1,1,0,1,3096188,0,30,0.078652,0.291815,0.708185,21,0.385768,38,103,82,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model20-3-5.dzn,1,1.412037,0.708197,3.74537,48.76049,2.652459,76,0.28431,40,0.189815,0.754759,8.884259,1.060879,21,9.574074,14.585228,14.63863,100546,1.144968,1.024247,3.139517,0.955931,3.738665,2.154957,1.306239,1.108782,2,100016,0.952347,5,0.153846,0.715918,0.266996,809,100180.902564,216,140,13,278.432511,2.12,100016,1.665442,3.210963,0.02,1,2.887558,0.459016,0.943064,0.378627,465.490741,463.800475,361.477982,2.90504,0.4602,746,305,0.53278,29,1140.292971,358.489925,398.402823,11.127869,0.07,-1.023865,0,2,459.990652,105,13,141,141,0.016393,0,0.003279,214.861417,100016,14.662878,184807,487,369652,1,33,100016,10,5,0.1,10,5,1,0,0,0.499949,0.994341,40366.3,1,1,0,0,1,10495250,0,1,0.377049,0.648148,0.351852,115,0.065574,0,20,140,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model30-4-6.dzn,1,1.85877,0.53799,4.808656,92.321928,2.58701,127,0.358875,60,0.138952,0.753422,11.881549,0.878584,31,12.984055,20.828948,20.902384,241169,1.444957,1.24315,2.978127,0.577004,3.944882,1.695185,1.378036,1.481071,2,240025,0.566937,5,0.153846,0.823497,0.207958,2111,240323.637296,439,320,18,558.44825,2.2,240025,2.305105,3.406426,0.06,1,2.790951,0.392157,0.993058,0.394721,549.359909,547.434254,852.149173,3.038005,0.319896,1945,816,0.606333,45,3219.023675,917.46985,1124.476991,16.29902,0.1,-0.961802,0,2,1225.959758,248,16,313,313,0.009804,0,0.001225,436.917576,240025,20.928449,154325,519,308694,1,48,240025,16,8,0.0625,16,3,1,0,0,0.499929,1.038687,13144.6,1,1,0,0,1,8097091,0,1,0.509804,0.710706,0.289294,416,0.029412,0,24,312,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
mznc12-problems/tpp/tpp.mzn_AND_mznc12-problems/tpp/tpp_5_3_20_1.dzn,1,0.922849,1.083601,4.27003,163.18438,4.62701,207,0.524348,505,1.557864,0.954104,6.72997,2.365588,37,20.189911,2.663326,3.59156,8891,1.199419,1.218064,6.210112,0.928643,15.1888,4.189744,3.085834,-12.818364,2,701,1.563305,5,0.285714,1.444347,0.23419,1439,4514.982966,337,154,21,985.13233,2.11,701,1.433198,3.318525,0.05,1,2.816521,0.495177,2.287016,0.470745,26.382789,13.397576,489.565861,3.564783,0.692972,874,311,0.50823,76,4723.716704,514.452586,959.694415,21.344051,0.02,-0.530212,2,2,942.348323,86,27,250,270,0.006431,3,0.003215,26.570352,701,9.600911,109080,2197,218288,2,284,701,35,2,0.028571,35,13,1,0,0,0.499707,2.205556,8488.25,1,1,1,0,1,2512522,0,20,0.106109,0.385757,0.614243,33,0.344051,34,107,130,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
mznc12-problems/league/league.mzn_AND_mznc12-problems/league/model50-4-4.dzn,1,1.902834,0.525532,5.153846,168.681367,2.708511,151,0.390604,100,0.136302,0.675835,13.25776,0.812855,51,23.465587,27.021675,27.158314,302051,1.92759,1.783795,3.307478,0.419921,4.492383,1.609224,1.477287,1.376153,2,300041,0.432651,5,0.090909,0.986545,0.19403,3819,300533.366234,741,600,18,933.360111,2.41,300041,3.164058,3.493077,0.24,1,1.993403,0.425532,0.84223,0.243394,407.626181,405.578092,1466.604075,3.116492,0.290794,3411,1410,0.695121,69,6334.260707,1557.988965,2082.974763,21.70922,0.13,-0.816962,0,2,2203.815544,510,22,591,591,0.007092,0,0.000709,736.069012,300041,27.202941,121796,1224,243659,1,63,300041,20,10,0.05,20,2,1,0,0,0.499863,1.077079,6319.65,1,1,0,0,1,7267598,0,1,0.51773,0.796221,0.203779,730,0.021277,0,30,590,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
