@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC

@DATA
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,0.560628,0.621017
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,0.553165,0.622355
W5-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,0.571904,0.613345
x120.0,1,0.150196,0.628168
x120.1,1,0.150277,0.628145
x120.2,1,0.150156,0.628179
x120.3,1,0.150009,0.628221
x120.4,1,0.150156,0.628179
x120.5,1,0.15029,0.628141
x120.6,1,0.150116,0.628191
x120.7,1,0.150357,0.628122
x120.8,1,0.150317,0.628133
x120.9,1,0.150183,0.628172
x240.0,1,0.149618,0.628298
x240.1,1,0.149677,0.628281
x240.2,1,0.149544,0.628319
x240.3,1,0.149637,0.628293
x240.4,1,0.149518,0.628327
x240.5,1,0.149578,0.62831
x240.6,1,0.149598,0.628304
x240.7,1,0.149465,0.628342
x240.8,1,0.149611,0.6283
x240.9,1,0.149604,0.628302
x30.0,1,0.153958,0.627302
x30.1,1,0.154238,0.627222
x30.2,1,0.154126,0.627254
x30.3,1,0.153902,0.627318
x30.4,1,0.154406,0.627174
x30.5,1,0.154294,0.627206
x30.6,1,0.154745,0.627077
x30.7,1,0.15438,0.627179
x30.8,1,0.154914,0.627029
x30.9,1,0.153902,0.627318
x60.0,1,0.151499,0.627865
x60.1,1,0.151472,0.627873
x60.2,1,0.151662,0.627818
x60.3,1,0.15139,0.627896
x60.4,1,0.151744,0.627795
x60.5,1,0.151881,0.627756
x60.6,1,0.151092,0.627981
x60.7,1,0.151499,0.627865
x60.8,1,0.151717,0.627803
x60.9,1,0.151282,0.627927
z4ml.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.350515,0.525988
