@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,1.4758,0.7095,0.5161,0.2759,0.7276
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,5.3838,0.7015,0.4652,0.4583,0.4497
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0.0107,0.7802,0.9408,0.5,0.9399
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,1.112,0.9354,0.7277,0.1556,0.8503
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0.9785,0.9039,0.4875,0.286,0.6855
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,1.4649,1.1177,0.6251,0.734,0.7264
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,2.1373,1.0416,0.7552,0.2053,0.892
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699,0.7843,0.5,0.7386
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.3162,0.9713,0.901,0.5,0.9609
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,3.152,0.7084,0.3923,0.2541,0.5903
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,5.511,0.7427,0.5124,0.4462,0.4884
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0.1609,0.5254,0.9381,0.5,0.9442
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,4.7995,0.7237,0.5226,0.4343,0.5613
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,4.7893,0.6869,0.4377,0.4523,0.4533
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,1.502,0.4122,0.5293,0.1579,0.5407
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0.5219,1.1196,0.7522,0.0865,0.8893
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,2.2454,1.0355,0.745,0.2022,0.9052
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,1.1192,0.7422,0.5027,0.9999,0.8859
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.8505,1.0647,0.6184,0.2337,0.7126
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,3.1325,0.7668,0.606,0.9998,0.767
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,1.4352,0.4343,0.529,0.2106,0.5284
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,11.3104,1.9768,0.8591,0.5,0.8155
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,44.4789,0.7437,0.0667,0.4994,0.0607
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.5472,0.9997,0,0.9997
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895,0.3972,0.2556,0.543
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.2119,0.5968,0.8873,0.4772,0.8906
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021,0.0104,1,0.0098
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0.7116,0.3851,0.9403,0.5,0.9406
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,1.227,1.5263,0.887,0.172,0.9387
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,1.0956,0.7048,0.5133,0.2531,0.7315
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985,0.5484,1,0.697
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,5.0468,0.7629,0.5145,0.4562,0.5327
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.6913,0.6663,0.4064,0.135,0.5028
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,2.6083,0.6819,0.3574,1,0.8329
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,1.7234,0.6648,0.4242,0.2432,0.8351
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,5.3701,0.7139,0.4753,0.4548,0.4442
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,4.7113,0.7484,0.5366,0.4329,0.559
SAT_RACE2008/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.1697,0.252,0.9632,0.5,0.094
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,3.2513,0.6635,0.5478,1,0.7556
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,4.6452,0.6994,0.4493,0.4619,0.466
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,5.0606,0.7295,0.48,0.4612,0.4748
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,2.6744,0.6825,0.358,1,0.8308
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.8771,0.9157,0.6977,0.0861,0.8684
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0,0.5485,0.9993,0,0.9993
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,2.6804,1.0499,0.745,0.1922,0.9277
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0.6078,0.5649,0.9291,0.1871,0.9291
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.1143,0.2672,0.976,0.5,0.976
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.1111,0,0.9,0.1947,0.9
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.8159,0.848,0.5256,0.2792,0.8689
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0,0.5478,0.9995,0,0.9995
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,1.1333,1.0048,0.7521,0.1379,0.8666
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0.1843,0.9777,0.6858,0.5,0.9576
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.6048,1.0739,0.7471,0.1596,0.8738
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,3.5517,1.1055,0.6158,0.4524,0.7459
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1944,0.6614,0.5413,1,0.7576
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,2.1235,1.0387,0.7516,0.2053,0.8946
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0.1143,0.2668,0.976,0.5,0.9761
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,1.4381,0.454,0.5123,0.2389,0.5552
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,2.5525,1.063,0.6144,0.4969,0.6964
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,11.7334,1.9129,0.8521,0.5,0.8058
SAT_RACE2008/mizh-sha0-36-4.cnf,1,1.4339,0.434,0.529,0.2106,0.5286
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0.1766,0.9257,0.9746,0.5,0.9691
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0,0.5476,0.9996,0,0.9996
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,1.5153,0.6777,0.3816,0.2404,0.7202
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0,0.5473,0.9996,0,0.9996
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,5.5755,0.7935,0.5482,1,0.6982
SAT_RACE2008/grieu-vmpc-27.cnf,1,0,0.5482,0.9994,0,0.9994
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.1348,0.4526,0.9713,0.5,0.9716
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,2.0753,1.0417,0.7568,0.2002,0.896
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,7.2442,0.5352,0.4567,0.4486,0.5228
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0.7582,0.8291,0.5277,0.2792,0.9012
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0.1323,0.7766,0.9423,0.5,0.9501
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0.2484,0.5229,0.9301,1,0.9369
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,2.7119,0.8225,0.5645,0.6976,0.7003
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,1.5106,0.4127,0.5294,0.1579,0.5427
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,2.9273,0.7175,0.5003,0.5,0.8307
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021,0.0104,1,0.0098
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0.8538,0.9115,0.6942,0.0893,0.8687
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,1.3993,1.5626,0.8972,0.1708,0.9395
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.9516,0.9746,0.7257,0.13,0.8749
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.9057,0.6201,0.5382,0.3026,0.6685
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0.5535,0.5596,0.9379,0.1846,0.9379
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.5119,0.9887,0.9795,0.5,0.9797
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.6418,0.5611,0.9016,0.1698,0.9016
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,4.9178,0.7145,0.5255,0.4999,0.7369
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,2.2213,1.0796,0.8975,0.5,0.7926
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2029,0.9247
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,17.9275,0.9319,0.6603,0.2877,0.6394
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,1.1266,1.0044,0.7519,0.134,0.8663
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,5.111,0.7162,0.4686,0.4617,0.4583
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,1.2565,1.5371,0.8906,0.1713,0.9396
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,5.2373,0.7359,0.5312,0.4559,0.5486
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,1.1404,0.8847,0.6008,0.2634,0.6876
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,2.1144,1.0214,0.6074,0.4755,0.6816
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,2.5299,1.0571,0.7537,0.2013,0.9228
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,1.7422,0.9538,0.5425,0.2852,0.6713
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,2.0124,1.033,0.7485,0.1996,0.8988
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,0.1143,0.2668,0.976,0.5,0.9761
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0.0808,2.8765,0.1457,0.3572,0.2123
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,2.5311,1.0286,0.7346,0.2114,0.934
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,2.5607,1.0697,0.7671,0.2004,0.915
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,1.9052,1.0276,0.6179,0.454,0.6517
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,0.2245,0.5136,0.9362,1,0.9417
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,1.2975,1.5489,0.894,0.1729,0.9401
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,2.0124,1.033,0.7485,0.1986,0.8988
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,1.7103,0.6622,0.425,0.2415,0.8364
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,1.9146,1.1775,0.6738,0.3492,0.7234
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,2.9072,1.3612,0.7441,0.4065,0.7616
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,0.842,0.6895,0.9575,0.1675,0.9637
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,1.4382,0.4541,0.5127,0.2403,0.5559
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.133,1.0295,0.593,1,0.7903
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,0.4312,0.6341,0.8709,0.4656,0.8747
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,1.329,0.8781,0.5197,0.2413,0.6403
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834,0.5331,0.2415,0.8133
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,0.0178,0.7345,0.2463,0.3023,0.6934
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0,0.5476,0.9996,0,0.9996
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,11.0285,0.675,0.5727,1,0.6124
SAT_RACE2008/anbul-part-10-15-s.cnf,1,1.092,0.9944,0.7393,0.1437,0.8754
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0,0.7732,0.6254,0,0.9993
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,0.0028,0.735,0.2473,0.3059,0.6915
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,0.5952,0.5677,0.9237,0.1909,0.9237
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,0.078,0.6954,0.9569,0.5,0.9589
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,7.3823,0.9215,0.6514,0.5,0.5813
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.9512,0.9208,0.7052,0.0937,0.863
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,1.5726,0.685,0.3889,0.2404,0.7304
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,0.6735,0.5715,0.91,0.1576,0.91
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,0.5216,0.4716,0.9116,0.4999,0.9129
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,3.161,0.7378,0.6621,0.4552,0.8933
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021,0.0104,1,0.0098
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,4.6573,0.7061,0.4629,0.4696,0.4722
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,4.2642,0.7834,0.4872,0.5,0.8813
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,13.0859,1.45,0.7801,0.5,0.7317
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,0.0753,0.593,0.9495,0.5,0.9471
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,4.7434,0.7083,0.4677,0.4692,0.4683
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,2.8417,0.743,0.5533,0.5,0.8296
SAT_RACE2008/simon-s03-w08-15.cnf,1,1.4706,0.9239,0.5739,0.4507,0.7669
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.7863,1.3919,0.7996,0.4571,0.7857
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,0.8022,0.5946,0.3082,0.3661,0.9742
SAT_RACE2008/mizh-sha0-36-1.cnf,1,1.4379,0.4338,0.529,0.2106,0.5281
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.0195,0.6408,0.5668,0.275,0.6767
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,1.6566,1.1056,0.6369,0.4371,0.6764
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,4.9632,0.7273,0.4765,0.4612,0.4728
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,2.0235,1.0129,0.7313,0.1896,0.9049
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.8373,0.8011,0.4947,0.2787,0.8666
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.7128,0.7369,0.4981,0.4208,0.7464
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0.505,0.4923,0.8986,0.4873,0.8995
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0.9577,0.9273,0.712,0.0936,0.8599
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.497,0.5617,0.5969,0.2819,0.6015
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923,0.7386,0.1412,0.8731
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.1,1.0441,0.6143,0.2269,0.8258
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.8797,0.9044,0.6924,0.0818,0.8696
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.1995,0.2473,0.9517,0.5,0.0947
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2021,0.9247
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.9256,0.7506,0.5384,0.3182,0.7765
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,5.4037,0.7365,0.4802,0.4672,0.4527
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0.2445,0.5055,0.9282,0.5,0.9298
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985,0.5484,1,0.697
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,1.4339,0.434,0.529,0.2106,0.5286
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,5.094,0.6954,0.454,0.4459,0.4697
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,2.1698,1.0446,0.7593,0.2036,0.8903
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,10.0823,0.5022,0.4298,0.4592,0.4899
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,5.0047,0.6921,0.4409,0.4438,0.4649
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,2.4155,0.959,0.711,0.2565,0.9389
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0349,0.7281,0.2613,0.3045,0.6957
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.6534,0.5745,0.9107,0.1672,0.9107
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,4.9941,0.692,0.4435,0.4444,0.468
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.0198,0.6562,0.5439,0.3051,0.7046
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.9581,0.9243,0.7119,0.095,0.8596
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.2484,0.5229,0.9301,1,0.9369
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0.3455,0.5724,0.9118,0.4806,0.923
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0.2705,0.7902,0.8747,0.4734,0.8811
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,3.3196,0.8026,0.5358,0.1965,0.7815
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,5.6275,0.77,0.5398,0.4512,0.5341
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.4382,0.4541,0.5127,0.2403,0.5559
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,1.4463,0.4375,0.5302,0.2106,0.5338
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.0227,0.7291,0.2603,0.3017,0.6944
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,1.0126,0.9281,0.7288,0.0919,0.8451
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0.6358,1.0877,0.7513,0.0942,0.879
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,11.542,1.6361,0.816,0.5,0.7724
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,1.3993,1.5626,0.8972,0.1708,0.9395
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,5.2396,0.6926,0.455,0.4479,0.4701
