@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,2751,2769,632,0.0048,0.0048,0.0047,151,150,0.0098,139.451,0.0189,0.0015,128,139.623,0.0079,0.3068,129,139,0.0096,650,0.3006,22.671,3690,32.1048,35.4739,140,39.3655,18.2319,33.2233,3755.5714,0.0668,4.0143,3819,0.0073,0.0025,33.9873,3653,0.0023,39.3655,3653,0.9144,0.1048,3735,0.0145,31.4558,3904,0.5349,0.0007,0.0924,0.0058,0.0761,0.0436,3.4283,0.529,3904,0.1752,0.0274,0.0506,0.125,0.2545,0.0659,4,0.2294,0.2946
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,2328,2343,539,0.0056,0.0056,0.0056,129,129,0.0125,118.485,0.0253,0.0043,108,118.325,0.0074,0.3076,108,118,0.011,550,0.3132,23.9419,3793,28.7132,31.7656,118,32.9948,19.072,28.9828,3869.1429,0.0672,4.0037,3951,0.0086,0.0034,29.8472,3779,0.0027,32.9948,3779,0.93,0.1058,3843,0.0206,26.9442,4039,0.5226,0.0021,0.0839,0.0064,0.0704,0.0401,3.2704,0.2907,4039,0.1679,0.0227,0.0319,0.1131,0.2583,0.0701,4,0.2135,0.2902
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.083,15.3116,0.0111,0.0111,12,15.4111,0.0778,0.661,12,15,0.0111,90,1.726,10.3828,4334,31.2543,31.5505,15,31.5505,10.3838,31.4991,4391.25,0.1882,2,4544,?,?,31.2593,4287,0.0046,31.5505,4287,1.9103,?,4400,?,30.7335,4544,0.7484,0.0718,0.0001,0.0069,0.0001,0,2.1867,0.0001,4544,0.0001,0,0.088,0.0001,?,0.1877,2,0.0378,0
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0444,29.7301,0.0466,0.0407,25,29.6186,0.0333,0.5413,24,30,0.0441,150,1.0129,13.0969,4114,30.9095,32.6424,30,33.2256,12.0365,31.8139,4193.7143,0.1444,2.9933,4214,0.0813,0.0657,31.8799,4099,0.0063,33.2256,4099,1.4757,0.0807,4171,0.0973,30.7344,4411,0.6879,0.0241,0.0017,0.0116,0.0014,0.0009,2.7767,0.0075,4411,0.0031,0.0006,0.0682,0.0022,0.1042,0.1418,2,0.0732,0.0235
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,1908,1917,441,0.0069,0.0069,0.0068,108,107,0.0142,98.124,0.0273,0.0052,89,98.0798,0.0091,0.3262,89,98,0.0135,450,0.3553,16.4418,3836,25.5049,28.6821,98,29.0253,13.1836,25.5477,3907.7143,0.0744,4,3998,0.0103,0.0042,26.3107,3807,0.0034,29.0253,3807,0.9293,0.1078,3878,0.0199,23.4101,4030,0.6198,0.0026,0.0815,0.0084,0.0677,0.0429,3.2342,0.3218,4030,0.148,0.0257,0.037,0.1127,0.2273,0.0759,4,0.213,0.2618
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,2748,2769,634,0.0048,0.0048,0.0047,151,151,0.0091,139.375,0.0182,0.0036,128,139.71,0.0079,0.3071,129,139,0.0095,650,0.2933,24.1309,3663,31.8061,38.2465,139,39.2592,18.5278,32.8296,3747.7143,0.0617,4.0063,3873,0.0071,0.0029,34.0865,3640,0.0024,39.2592,3640,0.9045,0.1072,3714,0.0153,30.9962,3907,0.4956,0.0018,0.0881,0.0062,0.0804,0.0436,3.3743,0.2915,3907,0.1614,0.0276,0.0279,0.1189,0.2727,0.0668,4,0.2299,0.2763
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.082,15.2214,0.0463,0.0451,12,15.222,0.0667,0.5867,12,15,0.0462,75,1.3324,7.4005,4373,18.403,19.3929,15,19.6801,6.4544,18.9076,4385.5714,0.1888,2.1892,4405,0.1581,0.1284,18.917,4332,0.0142,19.6801,4332,1.7302,0.1516,4383,0.1897,18.313,4430,0.7254,0.0463,0.0019,0.02,0.0014,0.0009,2.7391,0.0122,4430,0.0038,0.0006,0.0916,0.0022,0.1734,0.1891,2,0.0783,0.0066
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,74,75,0.0194,65.5625,0.0117,0.0117,57,65.6831,0.0175,0.5995,56,66,0.0117,400,0.9445,32.8651,69,56.7963,60.7349,66,67.8248,33.4239,58.8539,83.2,0.1109,2.0551,91,?,?,58.9611,59,0.0011,63.2857,62,1.4009,?,79,?,55.2785,108,0.7151,0.0152,0.0001,0.0015,0.0001,0.0001,2.1326,0.0003,143,0.0002,0.0001,0.0468,0.0001,?,0.103,2,0.0323,0.0006
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,1908,1917,441,0.0069,0.0069,0.0068,107,107,0.0157,97.9389,0.0309,0.0052,89,98.048,0.0113,0.3289,89,98,0.0136,450,0.3618,15.1662,3842,25.8077,27.5872,98,28.8118,12.5806,26.3316,3902.1429,0.0764,4,3987,0.0104,0.0037,26.5335,3808,0.0032,28.8118,3808,0.9361,0.108,3856,0.0231,24.6385,4060,0.5905,0.0026,0.0897,0.0079,0.0794,0.0451,3.3313,0.3003,4060,0.1698,0.03,0.0367,0.1202,0.25,0.0733,4,0.2301,0.2776
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1524,8.941,0.011,0.011,6,8.8934,0.14,0.703,6,9,0.011,50,1.9648,6.6889,4617,19.9324,19.9324,9,19.9324,6.1948,19.9324,4617,0.231,2,4617,?,?,19.9324,4617,0.009,19.9324,4617,2.2148,?,4617,?,19.9324,4617,0.7721,0.1265,0.0001,0.0117,0.0001,0,2.0206,0.0002,4617,0.0001,0,0.1181,0.0001,?,0.2332,2,0.0333,0
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,157,157,0.0087,143.892,0.0257,0.0157,132,144.003,0.0067,0.4848,133,144,0.0207,750,0.4375,41.7973,54,49.2778,53.2632,144,62.54,35.734,51.3788,65.9326,0.0844,3,73,0.0166,0.0125,51.1723,43,0.0013,55.3051,50,1.0891,0.0228,60,0.0203,46.4795,91,0.5987,0.0049,0.0027,0.0022,0.0022,0.0014,2.9757,0.0134,137,0.0051,0.001,0.0439,0.0035,0.0364,0.0807,3,0.077,0.0772
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,308,307,0.0046,286.293,0.0151,0.0076,269,288.234,0.0033,0.4686,267,287,0.0117,1500,0.2825,84.7374,21,62.35,73.381,290,92.125,64.3387,68.8,25.2906,0.0536,3,28,?,?,68.1145,15,0.0006,77.7895,18,0.9687,?,24,?,57.3793,33,0.5585,0.002,0.0027,0.0012,0.0022,0.0015,3.0011,0.0313,49,0.005,0.001,0.0214,0.0035,?,0.0867,3,0.0785,0.0902
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,1483,1491,344,0.0088,0.0088,0.0087,84,85,0.0223,76.1915,0.0432,0.0074,68,76.3169,0.0116,0.3385,68,76,0.0171,350,0.4075,14.3403,3908,21.102,23.4443,76,23.889,11.7939,21.176,3980.2857,0.0863,4,4036,0.0134,0.0054,21.9233,3882,0.0046,23.889,3882,0.9907,0.111,3975,0.0303,20.8622,4090,0.6121,0.004,0.084,0.0128,0.071,0.0418,3.318,0.2658,4090,0.1641,0.0264,0.0406,0.1085,0.3111,0.0847,4,0.2207,0.2766
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,1692,1704,388,0.0078,0.0078,0.0077,95,95,0.0148,86.1168,0.029,0.0065,77,86.1207,0.0129,0.3286,78,86,0.0153,400,0.3855,15.2153,3884,21.891,25.9183,86,27.6458,12.3499,23.414,3951.5714,0.0789,4,4027,0.0119,0.0041,23.9186,3850,0.004,27.6458,3850,0.9819,0.1084,3915,0.0254,21.3637,4097,0.5757,0.0035,0.0884,0.0089,0.0748,0.0449,3.329,0.3056,4097,0.171,0.0242,0.038,0.118,0.25,0.0806,4,0.23,0.2846
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,146049,147000,34114,0.0001,0.0001,0.0001,0,7458,0.0003,3683,0.0006,0,0,7434.75,0.0002,0.2289,7338,3683,0.0002,34999,0.1788,4230.5,3,67.3333,106,7407.5,237.5,806.5,86.8,4.4286,0.0153,5.9333,6,0.0001,0,91.2944,1,0,127.6667,2,1.5979,0.102,4,0.0004,61.1818,7,0.251,0,0.0923,0.0002,0.0787,0.0469,3.3754,0.7874,17,0.1757,0.0279,0.0039,0.1241,0.4,1.4142,5,0.228,0.2935
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0413,29.6801,0.0463,0.0416,24,29.7281,0.0333,0.5428,24,30,0.044,150,1.0146,12.6523,4086,30.5269,33.2028,30,34.5754,11.6561,31.5535,4154.8571,0.1411,2.9933,4241,0.0812,0.0648,31.8604,4060,0.0063,34.5754,4060,1.4803,0.0806,4091,0.0983,30.0653,4371,0.6939,0.0272,0.0017,0.0122,0.0015,0.0008,2.8356,0.0049,4371,0.0032,0.0006,0.0679,0.0023,0.1018,0.1419,2,0.0723,0.0234
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.126,10.4493,0.011,0.011,8,10.4481,0.1167,0.6873,8,10,0.011,60,1.8793,7.9535,4447,22.6836,22.685,10,22.8464,7.529,22.6849,4490.2,0.2185,2,4513,?,?,22.6768,4430,0.0068,22.8464,4430,2.1215,?,4470,?,22.4842,4591,0.7615,0.1054,0.0001,0.0105,0.0001,0,1.9565,0.0002,4591,0.0001,0,0.1077,0.0001,?,0.2166,2,0.0296,0
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1315,10.3885,0.046,0.046,8,10.3603,0.1,0.6176,8,10,0.046,50,1.5045,5.8597,4499,13.534,13.7055,10,13.762,5.0716,13.691,4535.3333,0.2177,2,4571,0.2315,0.1934,13.6263,4487,0.019,13.762,4487,1.857,0.2209,4549,0.2704,13.4763,4573,0.7311,0.0789,0.0016,0.0282,0.0014,0.0009,2.5044,0.0046,4573,0.0031,0.0006,0.1124,0.0022,0.2461,0.2212,2,0.0588,0
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,2119,2130,488,0.0062,0.0062,0.0061,118,117,0.0137,107.435,0.0269,0.0047,98,107.254,0.0102,0.3197,98,107,0.0123,500,0.3388,19.7974,3800,26.8442,30.8083,107,32.7991,15.9533,28.4405,3872.5714,0.0701,4,4011,0.0094,0.0038,28.672,3787,0.0031,32.7991,3787,0.9317,0.1067,3840,0.0193,26.0716,4016,0.5444,0.0024,0.0844,0.008,0.0729,0.0448,3.367,0.3072,4016,0.1598,0.0273,0.0339,0.1143,0.25,0.0714,4,0.2257,0.2891
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,83511,84000,19513,0.0002,0.0002,0.0002,4252,4294,0.0004,3383.4,0.0008,0,0,4273,0.0003,0.2351,4255,4216,0.0003,20000,0.104,1787,5,52.8,79.6,4266,137.4,386.286,66.5556,8.3564,0.004,5.2321,10,0.0002,0.0001,69.6222,3,0.0001,97.2,5,1.157,0.1021,8,0.0006,48.2857,12,0.2772,0,0.092,0.0003,0.0793,0.0472,3.3605,0.7567,23,0.1743,0.0278,0.0045,0.1232,0.3333,0.5591,5,0.2265,0.2923
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,41,0.0368,34.6527,0.0459,0.0384,29,34.5472,0.0286,0.5321,29,34,0.0428,175,0.9441,13.868,4014,34.4151,37.049,34,37.2123,12.5384,35.5302,4109.8571,0.1324,3,4263,0.0697,0.0558,35.5667,4004,0.0053,37.2123,4004,1.4494,0.0702,4081,0.0853,34.3941,4287,0.6862,0.0212,0.0018,0.0089,0.0015,0.0011,2.9478,0.0061,4287,0.0035,0.0006,0.0613,0.0023,0.09,0.1328,3,0.079,0.0317
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1268,10.3731,0.046,0.046,8,10.4027,0.1,0.6178,8,10,0.046,50,1.5118,5.645,4496,13.4931,13.7613,10,13.9167,4.8336,13.7027,4541.8333,0.2178,2,4575,0.2302,0.1878,13.669,4484,0.0182,13.9167,4484,1.8663,0.2199,4571,0.2723,13.4584,4584,0.7371,0.0808,0.0018,0.0282,0.0015,0.0011,2.751,0.0058,4584,0.0031,0.0007,0.1116,0.0022,0.2459,0.2188,2,0.0809,0
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,2119,2130,489,0.0062,0.0062,0.0061,118,118,0.0132,107.807,0.0264,0.0047,98,107.85,0.0102,0.3179,98,108,0.0122,500,0.3405,18.6693,3786,26.6091,28.998,108,30.5275,14.9225,27.9488,3863.7143,0.0718,4,3960,0.0094,0.0028,27.95,3731,0.003,30.5275,3731,0.9501,0.1075,3865,0.0222,25.9893,3998,0.5457,0.0024,0.0908,0.0076,0.0737,0.0459,3.3238,0.3267,3998,0.1805,0.0248,0.0336,0.1221,0.2857,0.0726,4,0.2282,0.2806
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,155,157,0.0085,143.503,0.0247,0.0157,132,143.676,0.0067,0.4862,131,143,0.0207,750,0.3992,41.954,57,48.1,53.36,144,61.3158,34.6894,50.6901,65.0111,0.069,3,68,0.0166,0.0126,50.9179,44,0.0013,56.3913,50,1.0846,0.0228,63,0.0209,46.0909,80,0.6081,0.0049,0.0027,0.0023,0.0022,0.0015,2.9894,0.0122,121,0.0052,0.001,0.0292,0.0035,0.0369,0.0638,3,0.0767,0.0789
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,2331,2343,538,0.0056,0.0056,0.0056,129,129,0.012,118.712,0.0236,0.0043,108,118.524,0.0093,0.3074,108,119,0.0111,550,0.3203,22.5402,3758,27.4074,30.7139,119,32.3801,17.9968,28.8643,3831.2857,0.0702,4,3917,0.0086,0.0021,29.2021,3717,0.0027,32.3801,3717,0.9295,0.1067,3818,0.0167,27.179,3984,0.52,0.0021,0.0862,0.0073,0.0711,0.0399,3.3198,0.3169,3984,0.1742,0.023,0.034,0.1183,0.3333,0.0674,4,0.2225,0.2879
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,3387,3408,780,0.0039,0.0039,0.0038,184,184,0.01,171.458,0.0201,0.0027,159,171.634,0.0064,0.3045,160,171,0.0078,800,0.2646,26.4658,738,27.7637,32.1076,172,41.0066,20.8304,30.2538,1148.4545,0.056,4.0205,1032,0.006,0.0024,31.0105,605,0.0019,38.6519,679,0.853,0.1034,887,0.0139,26.8778,2669,0.5364,0.0015,0.0879,0.0056,0.0721,0.0452,3.3144,0.3258,2729,0.171,0.0269,0.0268,0.1172,0.2424,0.057,4,0.2229,0.2964
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,2115,2130,493,0.0061,0.0061,0.0061,120,121,0.0132,110.279,0.026,0.0047,100,110.175,0.0081,0.3218,100,110,0.012,500,0.3431,17.1367,3780,26.3118,32.977,110,34.0058,13.6185,28.7884,3837.1429,0.0727,4.0041,3938,0.0092,0.0033,29.295,3768,0.0031,34.0058,3768,0.9267,0.1084,3786,0.0194,26.155,3951,0.5561,0.0024,0.0868,0.009,0.0736,0.0463,3.2839,0.3601,3951,0.1658,0.0275,0.034,0.1162,0.2545,0.0708,4,0.2157,0.2663
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,48,48,0.0312,41.29,0.0117,0.0117,35,41.444,0.028,0.6165,35,41,0.0117,250,1.1358,21.6592,174,47.6761,49.7262,41,60.2039,21.898,48.598,233.0357,0.1213,2,230,?,?,48.9031,147,0.0017,52.7228,156,1.5196,?,204,?,46.4756,278,0.7086,0.0248,0.0001,0.0025,0.0001,0.0001,2.0886,0.0003,912,0.0002,0.0001,0.0542,0.0001,?,0.1329,2,0.0314,0
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,2969,2982,688,0.0044,0.0044,0.0044,163,164,0.0098,151.795,0.0189,0.0034,140,151.878,0.0073,0.3053,141,152,0.0087,700,0.2721,25.5284,3615,34.1192,39.4923,152,40.7378,19.8691,34.7088,3650.1429,0.0588,4.016,3652,0.0067,0.0017,35.9252,3592,0.0022,40.7378,3592,0.868,0.1051,3644,0.0152,32.1921,3764,0.4857,0.0017,0.0839,0.0054,0.0708,0.0426,3.3258,0.3542,3764,0.1573,0.024,0.0289,0.1155,0.3333,0.0588,4,0.2226,0.2839
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,2964,2982,683,0.0044,0.0044,0.0044,162,163,0.0105,150.785,0.0202,0.004,140,150.998,0.0073,0.3111,139,151,0.0089,700,0.2824,20.4152,3518,34.9885,41.1594,151,42.511,16.0647,35.9634,3590.375,0.0603,4.0029,3693,0.0067,0.0017,36.8759,3461,0.0022,42.511,3461,0.8738,0.1059,3560,0.0142,34.2001,3782,0.5375,0.002,0.0935,0.0054,0.0825,0.0465,3.3716,0.3471,3782,0.172,0.0279,0.0282,0.1304,0.3333,0.0624,4,0.2308,0.2727
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,1898,1917,436,0.007,0.007,0.0069,105,105,0.0163,96.2159,0.0327,0.0053,87,96.1651,0.0115,0.3242,87,96,0.0137,450,0.3552,16.9926,3860,25.2518,26.9597,96,27.9095,13.8772,25.991,3902.2857,0.0749,4,3979,0.0107,0.0037,26.0064,3820,0.0034,27.9095,3820,0.947,0.1067,3894,0.0227,24.4832,3997,0.6168,0.0026,0.0861,0.0084,0.0751,0.042,3.2931,0.371,3997,0.1696,0.0244,0.0365,0.1159,0.2576,0.0745,4,0.2123,0.293
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,208561,210000,48706,0.0001,0.0001,0.0001,10597,10665,0.0002,10597,0.0004,0,10597,10665.7,0.0001,0.1936,10568,10597,0.0001,49999,0.6837,2177,1,79,122.5,10665,252,2239.67,96.8,3,0.0092,6,4,0.0001,0,106.4023,1,0,172.5,1,1.1067,0.1019,2,0.0003,52,6,0.2289,0,0.0928,0.0001,0.0792,0.0472,3.3711,0.7705,13,0.1757,0.0281,0.0718,0.1254,0.5,0,6,0.2286,0.2954
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,306,306,0.0044,286.809,0.0152,0.0084,268,287.024,0.0033,0.466,266,288,0.0117,1500,0.2716,81.9787,21,59.8571,71.2609,286,93.8696,62.7698,65.5,24.6639,0.0534,3,27,?,?,65.8476,16,0.0006,76,18,0.9843,?,24,?,56.92,32,0.5636,0.0023,0.0028,0.0013,0.0023,0.0016,3.0397,0.0145,50,0.0051,0.001,0.0222,0.0035,?,0.0886,3,0.0801,0.0885
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1508,8.9615,0.011,0.011,6,8.9255,0.14,0.7041,6,9,0.011,50,1.9409,6.5852,4561,19.6852,19.8308,9,19.8649,6.0758,19.6872,4574,0.2342,2,4578,?,?,19.7337,4552,0.0082,19.8649,4552,2.2062,?,4566,?,19.6003,4613,0.7732,0.1303,0.0001,0.0103,0.0001,0,2.0427,0.0001,4613,0.0001,0,0.1173,0.0001,?,0.232,2,0.0368,0
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1494,8.914,0.011,0.011,6,8.8483,0.14,0.7061,6,9,0.011,50,1.9455,6.7858,4557,19.7299,19.9532,9,20.2943,6.3053,19.7567,4572,0.2302,2,4586,?,?,19.8742,4512,0.0089,20.2943,4512,2.2235,?,4574,?,19.6367,4631,0.7737,0.1283,0.0001,0.0119,0.0001,0,2.1202,0.0001,4631,0.0001,0,0.1178,0.0001,?,0.2317,2,0.0362,0
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,2116,2130,485,0.0063,0.0063,0.0062,117,117,0.0147,107.296,0.0284,0.0028,97,107.457,0.0103,0.3249,98,107,0.0125,500,0.3401,16.8619,3815,26.9098,31.4883,107,33.6511,13.7188,27.8787,3882.4286,0.0692,4.0062,3993,0.0096,0.0038,28.8035,3791,0.003,33.6511,3791,0.9277,0.106,3871,0.0208,25.552,4004,0.6074,0.0014,0.0885,0.0076,0.0716,0.0482,3.316,0.5441,4004,0.1652,0.0291,0.0338,0.1145,0.25,0.0712,4,0.2234,0.2923
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,1698,1704,393,0.0077,0.0077,0.0076,95,96,0.0159,86.5149,0.0289,0.0035,78,86.5962,0.0102,0.3271,78,87,0.015,400,0.3672,17.5848,3901,22.9985,25.6545,87,26.5071,14.3183,23.6382,3953.1429,0.0797,4,3986,0.0117,0.0047,23.9794,3798,0.0035,26.5071,3798,0.9507,0.1082,3977,0.0236,21.7081,4102,0.5602,0.0018,0.08,0.0071,0.0659,0.0388,3.2212,0.4824,4102,0.1492,0.0229,0.0396,0.1053,0.3211,0.0791,4,0.2163,0.2734
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,104378,105000,24426,0.0001,0.0001,0.0001,5296,5393,0.0003,5305.5,0.0007,0,5296,5345,0.0002,0.2347,5296,5305.5,0.0003,25000,0.1348,790,5,58.5,91.25,5331,150.5,509.5,74.4286,6.6979,0.0075,5.4937,8,0.0002,0,76.2779,2,0.0001,110.5,3,0.7373,0.1023,6,0.0005,48.3333,11,0.2681,0,0.0933,0.0002,0.0805,0.0479,3.3626,0.8483,15,0.1767,0.0282,0.0036,0.1258,0.4,0.0025,5,0.2286,0.2926
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,62606,63000,14637,0.0002,0.0002,0.0002,3223,3246,0.0006,2789.88,0.0013,0,0,3211.91,0.0004,0.2316,3168,3193.5,0.0004,15000,0.1028,977,8,55.0741,70.2143,3223,92,268.455,61.9091,12.1905,0.0103,5.2751,14,0.0003,0.0001,63.4351,5,0.0001,81.75,7,0.9206,0.1022,11,0.0008,49.7143,19,0.2874,0,0.0931,0.0003,0.0792,0.0472,3.3745,0.8804,31,0.1757,0.0282,0.0118,0.1264,0.4,0.4043,5,0.2284,0.2959
