@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,1.451,0.4372,0.5303,0.2106,0.5333,0.1719,1.0394,0.9208,0.5097,0.4086,0.0386,2.571,0.0825,0.0308,0.0447,0.0265
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.3419,1.0617,0.8648,0.2179,0.7693,0.2115,1.4242,1.3612,8.571,0.3945,0.1787,1.8801,0.5334,0.0725,0.157,0.0639
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559,0.1746,1.0576,0.881,0.5846,0.4092,0.0428,2.3496,0.0615,0.0313,0.0567,0.0293
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,1.104,0.9334,0.7243,0.1681,0.8543,0.1622,1.437,1.0655,0.7078,0.4216,0.1486,2.9229,0.5965,0.0195,0.0567,0.0048
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,4.6715,0.7438,0.5203,0.4284,0.5418,0.1439,1.7302,1.6291,1.1316,0.3604,0.1659,3.4494,0.1364,0.0735,0.1548,0.0557
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0.2245,0.5136,0.9362,1,0.9417,0.0434,0.96,0.5463,8.0329,0.777,0.2614,4.51,0.9186,0.0727,0.3162,0.0029
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715,0.2423,1.1691,0.9291,0.2659,0.3462,0.0918,2.4303,0.2047,0.0529,0.0836,0.0455
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715,0.2423,1.1691,0.9291,0.2659,0.3462,0.0918,2.4303,0.2047,0.0529,0.0836,0.0455
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,4.8831,0.728,0.5218,0.4319,0.5574,0.1399,1.6982,1.5911,1.4638,0.3576,0.1546,3.2397,0.1277,0.0679,0.1504,0.0528
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703,0.1786,1.1494,1.0929,1.402,0.3587,0.065,1.9164,0.1674,0.0307,0.047,0.0251
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0.2606,0.5306,0.9266,1,0.9342,0.0503,1.0254,0.6129,5.7703,0.763,0.2636,4.438,0.9029,0.0977,0.351,0.0177
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031,0.1704,1.3593,1.0111,0.4931,0.3625,0.1578,2.7792,0.5939,0.015,0.0319,0.0128
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,4.0305,0.7887,0.5197,0.1444,0.7802,0.2084,1.5565,1.3311,0.4553,0.4764,0.1196,2.9288,0.3215,0.0444,0.0983,0.041
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.0173,0.7453,0.4607,0.3013,0.6934,0.156,1.5077,1.0593,4.2715,0.4592,0.0709,1.4698,0.2299,0.0566,0.1013,0.0504
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.9932,0.9075,0.4905,0.286,0.6835,0.2233,1.3549,1.1261,0.1767,0.3615,0.0713,1.7734,0.3405,0.0246,0.0441,0.0156
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,4.7691,0.5864,0.49,0.4404,0.5715,0.1345,1.9689,1.7817,1.0924,0.6144,0.2467,3.5091,0.4157,0.0519,0.1085,0.0357
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.1111,1.0497,0.6348,0.08,0.8086,0.1286,1.2279,0.5233,0,0.4431,0,0,0.8086,0.0723,0.0755,0.072
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,1.5204,0.6774,0.3812,0.2404,0.7204,0.1803,1.5169,1.332,2.2997,0.4206,0.246,2.3426,0.1166,0.1104,0.2402,0.0738
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,2.0686,1.0209,0.7372,0.2025,0.9019,0.1638,1.3544,1.0223,0.5616,0.3619,0.1571,2.8559,0.5695,0.0151,0.032,0.0128
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.3808,0.6682,0.5619,1,0.7513,0.1173,1.4464,1.3317,1.3463,0.495,0.1631,3.1102,0.1993,0.0605,0.1262,0.0504
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,4.9156,0.7179,0.4607,0.4582,0.4469,0.1309,1.8008,1.6411,1.3764,0.3782,0.1552,3.0267,0.142,0.075,0.1436,0.0719
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928,0.1565,1.2701,1.0597,4.4289,0.4964,0.072,2.1434,0.2303,0.0438,0.0819,0.0393
SAT_RACE2008/grieu-vmpc-31.cnf,1,0,0.5476,0.9996,0,0.9996,0.0065,0.675,0.6736,0.004,0.5951,0.0015,0.6461,0.3931,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0.2206,0.5109,0.9389,1,0.9438,0.0418,0.9418,0.5273,8.9818,0.7796,0.2583,4.5163,0.9227,0.0659,0.2975,0.0013
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927,0.1549,1.2715,1.0617,3.6102,0.4992,0.0712,1.9392,0.2303,0.0489,0.0968,0.0442
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,3.3007,0.7566,0.5072,0.4993,0.8163,0.1741,1.474,1.2506,1.7489,0.4848,0.172,3.0698,0.3582,0.0528,0.1258,0.0268
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164,0.7342,0.1896,0.903,0.1615,1.35,1.0224,0.5842,0.361,0.1567,2.8765,0.5623,0.015,0.032,0.0128
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,5.1268,0.752,0.5147,0.4585,0.519,0.134,1.7799,1.6694,1.2354,0.3565,0.1602,3.3843,0.133,0.0716,0.152,0.0545
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.0194,1.0851,0.9692,0.5,0.9748,0.106,0.8769,0.2071,1.0582,0.4532,0.3246,2.6994,0.9691,0.1614,0.3126,0.1476
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.5311,0.5316,0.9384,0.2181,0.9384,0.0095,0.532,0.394,1.0705,0.4162,0.3258,3.7223,0.0214,0.0092,0.0339,0
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,9.787,0.7696,0.556,0.372,0.6572,0.2282,1.3065,0.9646,0.491,0.3833,0.1432,2.0516,0.1013,0.1233,0.2543,0.0634
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0.0983,0.4396,0.9753,0.5,0.9757,0.0156,0.795,0.455,5.5645,0.8192,0.2966,5.2875,0.9102,0.0489,0.241,0
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.8505,1.0647,0.6184,0.2337,0.7126,0.1645,1.7411,1.4353,1.0046,0.3638,0.1445,3.1401,0.5476,0.0349,0.0892,0.0174
SAT_RACE2008/een-pico-prop05-75.cnf,1,2.6465,0.822,0.5642,0.6975,0.6999,0.2095,1.8581,1.7275,1.1704,0.47,0.2001,3.0566,0.3975,0.0631,0.1333,0.049
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,1.5302,0.6771,0.3807,0.2404,0.7206,0.1803,1.5182,1.3368,2.2014,0.4231,0.2457,2.368,0.1192,0.1092,0.2402,0.0736
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1312,0.869,0.1758,1.3819,1.0368,0.5254,0.3911,0.163,2.5717,0.5913,0.016,0.0298,0.0166
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,1.7915,0.7644,0.5052,0.4432,0.8059,0.2151,1.4512,1.2936,1.1504,0.4464,0.1758,2.3734,0.2537,0.0622,0.1355,0.0322
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.7313,0.6681,0.4237,0.2429,0.8334,0.1961,1.2611,1.1459,1.9347,0.3911,0.182,2.1374,0.1526,0.0819,0.1749,0.0638
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,2.5779,1.0316,0.7339,0.1987,0.9297,0.1508,1.291,0.9742,0.6221,0.3432,0.1577,2.9493,0.5419,0.0137,0.0307,0.0116
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.3575,0.6674,0.5595,1,0.752,0.1169,1.4415,1.3282,1.3604,0.4952,0.1632,3.102,0.1975,0.0607,0.1261,0.0506
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,1.338,1.053,0.6528,0.386,0.7334,0.1716,1.7572,1.493,0.9978,0.3481,0.1451,3.0734,0.5132,0.0555,0.1402,0.0297
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626,1.2654,1.0522,1.7705,0.4998,0.1153,2.41,0.2256,0.0529,0.1001,0.0439
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841,0.0808,1.5953,1.1497,2.2027,0.5461,0.2222,3.9501,0.7426,0.0181,0.0692,0.0019
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.2319,0.6628,0.5456,1,0.7563,0.115,1.4132,1.3076,1.4436,0.4963,0.1635,3.0565,0.1875,0.0621,0.1233,0.0519
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699,0.7843,0.5,0.7386,0.0309,1.6253,1.6906,1.8552,0.2401,0.2997,5.4687,0.6512,0.1636,0.4522,0.0851
SAT_RACE2008/mizh-sha0-36-3.cnf,1,1.4352,0.4343,0.529,0.2106,0.5284,0.171,1.036,0.9172,0.5123,0.4091,0.0382,2.5567,0.0806,0.0308,0.0447,0.0262
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995,0.007,0.6754,0.6739,0.0043,0.5947,0.0016,0.6689,0.3927,0,0,0
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274,0.2139,1.3947,1.2161,2.3906,0.44,0.1816,2.0957,0.2645,0.0611,0.1327,0.0305
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,2.649,1.067,0.7595,0.2049,0.9253,0.1661,1.3173,0.9652,0.4744,0.3513,0.1602,2.7684,0.5972,0.0136,0.03,0.0116
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.6179,0.868,0.6047,0.2921,0.8745,0.2724,1.3832,1.101,0.3099,0.4819,0.1084,2.2089,0.5332,0.0424,0.0809,0.0349
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.17,0.7311,0.2519,0.1448,0.4137,0.1714,1.68,1.1463,0.5553,0.41,0.0537,2.5736,0.0526,0.0779,0.1405,0.0956
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,389.9783,0.9037,0.6526,0.7397,0.8053,0.2421,1.5235,1.2246,0.3643,0.4091,0.2119,2.4006,0.4053,0.0736,0.1797,0.0433
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,2.2683,1.0673,0.883,0.5,0.7814,0.2057,1.3335,1.2868,13.1175,0.4008,0.1586,1.5274,0.5336,0.1182,0.3144,0.0908
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786,0.7289,0.138,0.8738,0.1714,1.3768,1.0397,0.5647,0.3875,0.1639,2.5876,0.5778,0.0156,0.0291,0.0156
SAT_RACE2008/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,3.4383,0.7674,0.5164,0.2321,0.5398,0.1563,1.9235,1.7793,2.9784,0.3529,0.1686,3.0504,0.2651,0.0432,0.0993,0.0274
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834,0.5331,0.2415,0.8133,0.2074,1.4888,1.2677,0.6535,0.4607,0.1434,3.0161,0.3034,0.0564,0.203,0.0343
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0026,0.8021,0.0104,1,0.0098,0.013,1.0605,0.1824,0.2994,0.3965,0.2887,4.9256,0.0097,0.4528,0.5,0.5
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1589,0.66,0.5371,1,0.7589,0.1138,1.3954,1.2942,1.4973,0.4971,0.1635,3.0333,0.1814,0.0629,0.126,0.0556
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1294,0.8676,0.1814,1.3871,1.0251,0.4687,0.3934,0.1616,2.5645,0.6156,0.0165,0.0315,0.0164
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,1.2368,1.5294,0.8885,0.1716,0.9388,0.2403,1.1464,0.9933,0.8009,0.1941,0.1536,2.4752,0.6547,0.033,0.056,0.031
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,2.2757,0.9999,0.5996,0.34,0.6574,0.1352,1.9733,1.643,1.1688,0.3724,0.164,3.6679,0.5208,0.0311,0.0839,0.0157
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.2719,0.6645,0.55,1,0.7548,0.1156,1.4229,1.315,1.4158,0.4958,0.1634,3.0831,0.1906,0.0616,0.1221,0.0519
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,4.6381,0.6918,0.4961,1,0.571,0.1541,1.7363,1.5238,1.6521,0.5177,0.1238,3.0906,0.2075,0.0528,0.1118,0.0419
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2389,0.7192,0.5362,0.453,0.7788,0.1935,1.477,1.3851,2.5054,0.4959,0.1872,2.2866,0.2829,0.0609,0.1326,0.0339
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.4523,0.8324,0.5031,0.3217,0.8857,0.2415,1.1822,0.9338,0.3043,0.3452,0.0855,2.4131,0.217,0.0481,0.0705,0.0462
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427,0.17,1.0064,0.9028,0.6044,0.4053,0.0385,2.368,0.0724,0.0312,0.0483,0.0291
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,4.7892,0.7987,0.5486,1,0.6968,0.2017,1.6773,1.4953,0.8363,0.4569,0.1555,3.1391,0.3105,0.061,0.1411,0.0418
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,1.5011,0.7492,0.5535,0.3034,0.7625,0.2211,1.2985,1.0665,1.0207,0.3592,0.0879,2.4715,0.1961,0.0526,0.1176,0.0368
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,11.0285,0.675,0.5727,1,0.6124,0.0896,1.6927,1.6227,1.9876,0.4333,0.2184,2.9846,0.1971,0.0401,0.0945,0.0308
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687,0.4577,0.5,0.7758,0.1458,1.7401,1.4866,3.6815,0.5,0.2239,3.376,0.4402,0.0879,0.3072,0.0033
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.3296,0.9718,0.9006,0.4859,0.9602,0.1515,1.0807,0.4736,0.6938,0.4909,0.2925,2.6931,0.8938,0.0678,0.3138,0.0109
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.13,0.7273,0.2465,0.1448,0.4164,0.1706,1.6765,1.1366,0.5499,0.4105,0.0535,2.5565,0.0478,0.0782,0.1406,0.099
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.5641,0.5564,0.9416,0.1794,0.9416,0.006,0.571,0.3575,1.1271,0.4406,0.3089,4.1024,0.0144,0.0083,0.0308,0.0001
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.6461,1.2271,0.9897,0.616,0.9897,0.1447,0.7384,0.0761,4.4791,0.3977,0.2278,1.3402,0.9896,0.1549,0.4059,0.0709
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.1435,0.3128,0.9564,1,0.9566,0.0233,0.6014,0.3747,4.946,0.9028,0.2785,4.8945,0.9501,0.069,0.3415,0.001
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172,1.0398,0.9209,0.5098,0.4084,0.0385,2.5696,0.0826,0.0308,0.0447,0.0264
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,2.0373,1.0414,0.7597,0.2006,0.8904,0.1799,1.3784,1.0111,0.4214,0.3748,0.1568,2.6834,0.6244,0.0154,0.032,0.0135
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0.1149,0.2672,0.9761,0.5,0.9762,0.0121,0.5291,0.3939,7.0241,0.9184,0.278,5.4556,0.9263,0.0469,0.232,0
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0.0461,0.7305,0.2526,0.3029,0.6974,0.1601,1.2666,1.0553,3.4899,0.4967,0.103,2.0525,0.2269,0.0545,0.105,0.0446
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,3.2059,0.7566,0.5069,0.4987,0.8167,0.1745,1.4762,1.2524,1.7648,0.4861,0.174,3.0752,0.3606,0.0531,0.1256,0.028
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232,0.1693,1.3235,0.964,0.4496,0.3537,0.1591,2.7397,0.6084,0.0138,0.0301,0.0119
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,1.4905,0.681,0.5439,0.2521,0.7546,0.1894,1.3268,1.1936,0.9938,0.3542,0.1249,2.7555,0.1395,0.0685,0.1785,0.0444
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795,1.9181,1.8763,2.9743,0.3194,0.2327,4.09,0.4366,0.0288,0.0888,0.0097
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651,0.1838,1.3882,1.0208,0.4521,0.3955,0.1607,2.5613,0.6241,0.0166,0.0315,0.0165
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.2049,0.7917,0.4885,0.3296,0.7257,0.2023,1.4844,1.2788,0.8554,0.4266,0.1198,3.0454,0.2386,0.0508,0.1227,0.0376
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,3.3276,0.5176,0.5361,0.1622,0.797,0.1752,0.9448,1.0757,1.179,0.3234,0.0801,2.5562,0.1273,0.0267,0.0474,0.0264
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.7736,0.5682,0.8782,0.1153,0.8782,0.0112,0.7094,0.6176,1.0543,0.4675,0.2784,4.1735,0.0291,0.0031,0.0068,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.0227,0.8565,0.5051,0.191,0.8405,0.2311,1.2596,1.0453,0.7977,0.3593,0.0756,1.6665,0.3341,0.0357,0.0484,0.0282
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf,1,1.3233,1.2726,0.9739,0.5282,0.9829,0.1527,0.8075,0.1778,1.3372,0.379,0.1651,2.413,0.9764,0.0854,0.2681,0.0086
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c6nidw_i.cnf,1,4.7944,0.7078,0.4583,0.439,0.4697,0.1341,1.7915,1.6385,1.3359,0.3755,0.1548,3.1408,0.127,0.0791,0.1482,0.0736
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1103.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991,0.1626,1.2654,1.0522,1.7705,0.4998,0.1153,2.41,0.2256,0.0529,0.1001,0.0439
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,13.4324,1.4142,0.7722,0.5,0.7228,0.0256,1.695,1.8178,1.9823,0.2594,0.3093,5.6971,0.631,0.151,0.4488,0.0698
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657,0.1714,1.6477,1.4537,0.8846,0.3772,0.1553,3.2592,0.1962,0.0535,0.1321,0.0367
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.8085,1.2918,0.7203,0.307,0.7983,0.1357,1.5063,1.2752,0.8667,0.2902,0.1922,3.4529,0.6432,0.0311,0.0826,0.0157
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,12.7478,1.4896,0.7885,0.5,0.7411,0.025,1.6113,1.7249,1.9419,0.2419,0.3097,5.7035,0.6567,0.1509,0.45,0.0667
SAT_RACE2008/palac-sn7-ipc5-h16.cnf,1,6.3731,0.9638,0.6681,0.3243,0.6036,0.08,1.9296,1.8884,2.9581,0.3232,0.2312,4.0877,0.4291,0.0291,0.0892,0.0103
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-11-u.cnf,1,2.8191,1.0826,0.7719,0.2156,0.9161,0.1781,1.3378,0.9619,0.4041,0.3588,0.1562,2.704,0.6331,0.0145,0.0305,0.0129
SAT_RACE2008/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172,1.0398,0.9209,0.5098,0.4084,0.0385,2.5696,0.0826,0.0308,0.0447,0.0264
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_32.renamed-as.sat05-1919.cnf,1,0,0.5475,0.9996,0,0.9996,0.0063,0.6748,0.6735,0.0038,0.5952,0.0014,0.6298,0.3933,0,0,0
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,4.7251,0.7219,0.4732,1,0.5821,0.1523,1.7515,1.5573,1.9902,0.5069,0.1257,3.1164,0.2076,0.0523,0.112,0.0413
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,1.4471,0.4374,0.5303,0.2106,0.5337,0.172,1.0397,0.921,0.5097,0.4085,0.0385,2.571,0.0826,0.0308,0.0447,0.0265
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651,0.1838,1.3882,1.0208,0.4521,0.3955,0.1607,2.5613,0.6241,0.0166,0.0315,0.0165
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step16.cnf,1,0.0444,0.9348,0.9717,0.5,0.976,0.0498,0.8648,0.1952,2.1801,0.5285,0.3148,3.3578,0.9717,0.1647,0.4977,0.0249
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p0.cnf,1,0.5367,1.1137,0.7528,0.0856,0.8872,0.2084,1.352,1.0172,0.7927,0.3302,0.1585,2.3777,0.6094,0.0195,0.0386,0.0213
