@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_occurrence_count NUMERIC
@ATTRIBUTE stats_occurrence_proportion NUMERIC

@DATA
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.28,0.707859,0.46,0.38,273.281116,18.64,222,466,0.3728,0.372673,252,198,50,0.04,0.04,0.380408,50,50,233,18.64,23,466,23,0.5,0.2,27.3195,23,25.3,23,639,27.105263,0.059297,28.944444,0.58644,23,23,19,25,18.1875,41,14,2.964861,0.111551,23,0,10,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36,272.591006,18.68,222,467,0.3736,0.386103,256,169,50,0.04,0.04,0.381224,50,50,233,18.68,23,467,23,0.54,0.2,27.343396,23,25.117647,23,597,27.222222,0.076151,29.315789,0.583707,23,23,18,27,19.130435,36.8,13,3.807571,0.112915,27,0,10,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.28,0.713153,0.4,0.37,274.025974,18.48,221,462,0.3696,0.361136,253,194,50,0.04,0.04,0.377143,50,50,232,18.48,23,462,23,0.5,0.26,27.509619,23,25.555556,23,668,27.388889,0.060032,29.533333,0.59313,23,23,18.5,25,17.5625,38.625,14,3.0016,0.111167,20,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38,271.159915,18.76,222,469,0.3752,0.365606,251,193,50,0.04,0.04,0.382857,50,50,233,18.76,23,469,23,0.5,0.24,27.167406,23,25.055556,23,721,27,0.06407,29.208333,0.578166,23,23,19,25,17.166667,38.105263,14,3.203498,0.113366,24,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.28,0.707159,0.5,0.38,268.511579,19,223,475,0.38,0.370312,251,189,50,0.04,0.04,0.387755,50,50,233,19,23,475,23,0.56,0.26,26.763814,23,24.647059,23,650,26.55,0.065361,28.73913,0.565288,23,23,19,28,18.5,36.16,14,3.268027,0.112342,25,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4,264.228866,19.4,221,485,0.388,0.398502,249,195,50,0.04,0.04,0.395918,50,50,233,19.4,23,485,23,0.54,0.24,26.500831,23,24.785714,23,626,26.454545,0.068702,28.25,0.544802,23,23,20,27,18.68,36.190476,14,3.435113,0.095264,22,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.28,0.705656,0.42,0.37,275.45671,18.48,222,462,0.3696,0.371175,259,187,50,0.04,0.04,0.377143,50,50,234,18.48,23,462,23,0.5,0.18,27.614316,23,25.5,23,636,27.444444,0.071245,29.555556,0.596227,23,23,18.5,25,18.727273,40.272727,14,3.562246,0.115296,21,0,9,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38,276.452381,18.48,224,462,0.3696,0.384413,260,190,50,0.04,0.04,0.377143,50,50,235,18.48,23,462,23,0.54,0.22,27.544617,23,25.380952,23,576,27.428571,0.074752,29.65,0.598382,23,23,19,27,18.090909,39.230769,13,3.737593,0.116696,20,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.28,0.708018,0.42,0.38,273.851293,18.56,222,464,0.3712,0.361868,259,182,50,0.04,0.04,0.378776,50,50,234,18.56,23,464,23,0.46,0.26,27.336946,23,25.357143,23,672,27.3125,0.051716,29.25,0.590197,23,23,19,23,18.466667,37.6,14,2.585807,0.109518,21,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.28,0.706842,0.42,0.36,273.354212,18.52,222,463,0.3704,0.387744,253,185,50,0.04,0.04,0.377959,50,50,232,18.52,23,463,23,0.58,0.22,27.51144,23,25.357143,23,670,27.375,0.070341,29.25,0.590398,23,23,18,29,18.684211,44.909091,14,3.517044,0.118663,21,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36,275.299349,18.44,223,461,0.3688,0.384162,257,183,50,0.04,0.04,0.376327,50,50,235,18.44,23,461,23,0.56,0.24,27.504021,23,25.666667,23,662,27.388889,0.072129,29.181818,0.597179,23,23,18,28,18.384615,36.125,14,3.606439,0.099404,22,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.28,0.70692,0.48,0.36,274.242424,18.48,222,462,0.3696,0.378695,256,186,50,0.04,0.04,0.377143,50,50,234,18.48,23,462,23,0.5,0.22,27.346181,23,25.466667,23,649,27.3125,0.066482,29.214286,0.593598,23,23,18,25,17.75,36.157895,14,3.324094,0.107041,24,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38,267.995798,19.04,222,476,0.3808,0.39091,251,194,50,0.04,0.04,0.388571,50,50,233,19.04,23,476,23,0.54,0.24,26.796997,23,24.916667,23,620,26.818182,0.063744,28.684211,0.563016,23,23,19,27,17.2,37.5,14,3.187224,0.108814,27,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.28,0.699582,0.42,0.38,268.08805,19.08,221,477,0.3816,0.383058,252,189,50,0.04,0.04,0.389388,50,50,233,19.08,23,477,23,0.54,0.26,26.877196,23,25.090909,23,630,26.857143,0.061818,28.647059,0.562029,23,23,19,27,17.647059,36.117647,14,3.09089,0.104693,21,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36,272.03212,18.68,221,467,0.3736,0.374188,252,193,50,0.04,0.04,0.381224,50,50,233,18.68,23,467,23,0.56,0.18,27.230621,23,25.2,23,618,27.176471,0.072492,29,0.58251,23,23,18,28,18.6875,37,14,3.624583,0.109682,25,0,9,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.28,0.713153,0.42,0.38,274.017316,18.48,223,462,0.3696,0.383998,255,187,50,0.04,0.04,0.377143,50,50,234,18.48,23,462,23,0.5,0.24,27.442213,23,25.578947,23,655,27.4,0.059765,29.227273,0.593111,23,23,19,25,17.933333,36.842105,14,2.988244,0.10225,21,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36,275.754881,18.44,223,461,0.3688,0.372965,366,180,50,0.04,0.04,0.376327,50,50,235,18.44,23,461,23,0.56,0.22,27.681635,23,25.545455,23,670,27.545455,0.065135,29.5,0.598167,23,23,18,28,17.214286,42.545455,14,3.256747,0.113773,18,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.26,0.709513,0.42,0.38,274.075922,18.44,223,461,0.3688,0.363979,254,185,50,0.04,0.04,0.376327,50,50,233,18.44,23,461,23,0.5,0.22,27.223836,23,25.1,23,783,27.25,0.068136,29.2,0.594525,23,23,19,25,16.923077,38.3,13,3.406817,0.114335,21,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37,270.237792,18.84,221,471,0.3768,0.384966,252,185,50,0.04,0.04,0.38449,50,50,232,18.84,23,471,23,0.54,0.16,27.071085,23,25.117647,23,695,27,0.068977,28.888889,0.573753,23,23,18.5,27,18.066667,36.5,14,3.448826,0.106995,22,0,8,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.28,0.706306,0.5,0.36,271.419149,18.8,222,470,0.376,0.382767,253,186,50,0.04,0.04,0.383673,50,50,233,18.8,23,470,23,0.54,0.26,27.10594,23,25.25,23,560,26.956522,0.069513,28.95,0.577488,23,23,18,27,18.642857,36.705882,14,3.475629,0.103646,25,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.26,0.715511,0.42,0.36,273.578834,18.52,222,463,0.3704,0.380234,250,191,50,0.04,0.04,0.377959,50,50,234,18.52,23,463,23,0.6,0.22,27.41835,23,25.5,23,669,27.294118,0.071357,29.210526,0.590883,23,23,18,30,19.307692,38.333333,13,3.567856,0.108319,21,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.28,0.712534,0.42,0.38,270.692964,18.76,222,469,0.3752,0.375805,251,185,50,0.04,0.04,0.382857,50,50,233,18.76,23,469,23,0.52,0.24,27.087955,23,25.055556,23,642,27,0.060605,28.888889,0.57717,23,23,19,26,18.125,37.642857,14,3.030248,0.110752,21,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.28,0.705931,0.4,0.38,268.722105,19,221,475,0.38,0.368495,251,184,50,0.04,0.04,0.387755,50,50,233,19,23,475,23,0.54,0.26,26.936295,23,25.125,23,574,26.789474,0.060663,28.842105,0.565731,23,23,19,27,17.263158,35.307692,14,3.03315,0.10504,20,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.28,0.710424,0.48,0.36,274.537634,18.6,223,465,0.372,0.385831,258,191,50,0.04,0.04,0.379592,50,50,235,18.6,23,465,23,0.54,0.24,27.3037,23,25.125,23,619,27.1875,0.072553,29.368421,0.590404,23,23,18,27,17.75,38.333333,14,3.627671,0.11155,24,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.28,0.712005,0.44,0.35,275.201735,18.44,224,461,0.3688,0.378983,254,191,50,0.04,0.04,0.376327,50,50,234,18.44,23,461,23,0.52,0.26,27.380162,23,25.357143,23,728,27.277778,0.059754,29.421053,0.596967,23,23,17.5,26,19,37.4,14,2.987708,0.104279,22,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.26,0.708421,0.42,0.38,277.054466,18.36,224,459,0.3672,0.374011,268,200,50,0.04,0.04,0.374694,50,50,236,18.36,23,459,23,0.48,0.22,27.675223,23,25.733333,23,576,27.789474,0.059834,29.636364,0.603605,23,23,19,24,18.5,38.785714,13,2.991722,0.10367,21,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.28,0.70739,0.42,0.37,270.523305,18.88,221,472,0.3776,0.377986,253,187,50,0.04,0.04,0.385306,50,50,235,18.88,23,472,23,0.58,0.26,27.029961,23,24.95,23,712,26.9375,0.06653,28.863636,0.573143,23,23,18.5,29,19.307692,38.461538,14,3.3265,0.104426,21,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.28,0.710592,0.42,0.37,274.349892,18.52,222,463,0.3704,0.38265,256,189,50,0.04,0.04,0.377959,50,50,232,18.52,23,463,23,0.56,0.22,27.410227,23,25.473684,23,683,27.368421,0.07291,29.181818,0.592548,23,23,18.5,28,18.3125,37.583333,14,3.64549,0.102702,21,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.28,0.703881,0.44,0.38,272.411514,18.76,223,469,0.3752,0.398776,252,193,50,0.04,0.04,0.382857,50,50,234,18.76,23,469,23,0.56,0.24,27.212066,23,25.294118,23,702,27.1,0.070717,29.157895,0.580835,23,23,19,28,18.533333,37,14,3.535873,0.105482,22,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.28,0.708259,0.4,0.37,275.739696,18.44,224,461,0.3688,0.384146,257,190,50,0.04,0.04,0.376327,50,50,234,18.44,23,461,23,0.56,0.26,27.468542,23,25.363636,23,638,27.444444,0.062502,29.7,0.598134,23,23,18.5,28,18.266667,35.769231,14,3.125124,0.109149,20,0,13,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.28,0.705636,0.44,0.38,265.668058,19.16,221,479,0.3832,0.394221,247,184,50,0.04,0.04,0.39102,50,50,232,19.16,23,479,23,0.58,0.28,26.617338,23,24.705882,23,656,26.6875,0.063543,28.611111,0.554631,23,23,19,29,17.642857,35.714286,14,3.177169,0.10716,22,0,14,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.26,0.707007,0.46,0.4,269.062893,19.08,223,477,0.3816,0.385062,248,193,50,0.04,0.04,0.389388,50,50,235,19.08,23,477,23,0.56,0.22,26.861722,23,24.809524,23,692,26.727273,0.06845,28.636364,0.564073,23,23,20,28,18.235294,36.363636,13,3.422514,0.109458,23,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.28,0.709431,0.5,0.37,274.238095,18.48,220,462,0.3696,0.366434,256,191,50,0.04,0.04,0.377143,50,50,233,18.48,23,462,23,0.5,0.22,27.481667,23,25.176471,23,742,27.428571,0.060958,29.666667,0.593589,23,23,18.5,25,19,38.142857,14,3.047885,0.116539,25,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.28,0.711146,0.4,0.38,270.101911,18.84,222,471,0.3768,0.388508,249,194,50,0.04,0.04,0.38449,50,50,233,18.84,23,471,23,0.58,0.24,27.164394,23,25.25,23,669,27.090909,0.069669,29.117647,0.573465,23,23,19,29,16.928571,37.058824,14,3.483447,0.10787,20,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.28,0.708779,0.48,0.38,271.334043,18.8,224,470,0.376,0.391399,255,190,50,0.04,0.04,0.383673,50,50,234,18.8,23,470,23,0.56,0.24,27.039304,23,25.217391,23,647,27.052632,0.069282,28.888889,0.577306,23,23,19,28,18.375,37.45,14,3.464102,0.104492,24,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.28,0.706687,0.52,0.36,275.752688,18.6,225,465,0.372,0.387362,256,189,50,0.04,0.04,0.379592,50,50,237,18.6,23,465,23,0.56,0.2,27.390929,23,25.352941,23,652,27.25,0.072774,29.294118,0.593017,23,23,18,28,16.5,37.4,14,3.638681,0.1099,26,0,10,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.28,0.712188,0.46,0.38,269.274841,18.92,224,473,0.3784,0.382471,249,194,50,0.04,0.04,0.386122,50,50,234,18.92,23,473,23,0.5,0.24,26.864106,23,24.8125,23,645,26.826087,0.064726,28.826087,0.569291,23,23,19,25,15.214286,38.2,14,3.236294,0.109239,23,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.26,0.70276,0.54,0.36,272.745182,18.68,223,467,0.3736,0.386103,259,178,50,0.04,0.04,0.381224,50,50,233,18.68,23,467,23,0.54,0.2,27.361838,23,25.173913,23,553,27.266667,0.076151,29.277778,0.584037,23,23,18,27,18.944444,37.411765,13,3.807571,0.113071,27,0,10,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.28,0.714956,0.48,0.38,270.637527,18.76,222,469,0.3752,0.365606,249,187,50,0.04,0.04,0.382857,50,50,233,18.76,23,469,23,0.5,0.24,27.138821,23,24.944444,23,746,27.05,0.06407,29.190476,0.577052,23,23,19,25,18.555556,36.789474,14,3.203498,0.114953,24,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.28,0.700324,0.44,0.4,264.315464,19.4,223,485,0.388,0.398502,247,183,50,0.04,0.04,0.395918,50,50,233,19.4,23,485,23,0.54,0.24,26.487874,23,24.736842,23,641,26.428571,0.068702,28.157895,0.54498,23,23,20,27,17.5,34.555556,14,3.435113,0.09635,22,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.26,0.708178,0.4,0.38,275.564935,18.48,224,462,0.3696,0.384413,257,186,50,0.04,0.04,0.377143,50,50,236,18.48,23,462,23,0.54,0.22,27.530923,23,25.28,23,558,27.444444,0.074752,29.666667,0.596461,23,23,19,27,18.363636,38.307692,13,3.737593,0.117013,20,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.28,0.709513,0.44,0.36,274.095445,18.44,221,461,0.3688,0.384162,257,187,50,0.04,0.04,0.376327,50,50,232,18.44,23,461,23,0.56,0.24,27.579223,23,25.714286,23,663,27.473684,0.072129,29.411765,0.594567,23,23,18,28,19.333333,36.3125,14,3.606439,0.100199,22,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.28,0.702146,0.54,0.38,268.991597,19.04,222,476,0.3808,0.39091,252,196,50,0.04,0.04,0.388571,50,50,235,19.04,23,476,23,0.54,0.24,26.776234,23,24.75,23,642,26.75,0.063744,28.909091,0.565108,23,23,19,27,16.928571,36.944444,14,3.187224,0.111717,27,0,12,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.28,0.709021,0.5,0.36,272.537473,18.68,222,467,0.3736,0.374188,253,195,50,0.04,0.04,0.381224,50,50,234,18.68,23,467,23,0.56,0.18,27.266375,23,25.235294,23,670,27.25,0.072492,29.166667,0.583592,23,23,18,28,18.533333,37.111111,14,3.624583,0.108913,25,0,9,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.28,0.698011,0.36,0.36,275.524946,18.44,223,461,0.3688,0.372965,366,193,50,0.04,0.04,0.376327,50,50,234,18.44,23,461,23,0.56,0.22,27.688263,23,25.631579,23,676,27.619048,0.065135,29.5,0.597668,23,23,18,28,17.214286,41.636364,14,3.256747,0.112613,18,0,11,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.28,0.70623,0.44,0.37,270.369427,18.84,221,471,0.3768,0.384966,252,193,50,0.04,0.04,0.38449,50,50,233,18.84,23,471,23,0.54,0.16,26.989143,23,24.952381,23,651,27,0.068977,29,0.574033,23,23,18.5,27,17.666667,35.277778,14,3.448826,0.109594,22,0,8,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,234.593333,24,227,300,0.96,1,244,199,25,0.08,0.08,1,25,25,235,24,25,300,25,0.96,0.96,23.5054,25,22.25,25,266,23.375,0,24.708333,0.781978,25,25,24,24,17.958333,30.083333,24,0,0.078946,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.52,24,227,300,0.96,1,244,194,25,0.08,0.08,1,25,25,235,24,25,300,25,0.96,0.96,23.5652,25,22.25,25,278,23.5,0,24.833333,0.785067,25,25,24,24,18.333333,29.041667,24,0,0.081442,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.203333,24,227,300,0.96,1,244,190,25,0.08,0.08,1,25,25,235,24,25,300,25,0.96,0.96,23.505067,25,22.125,25,281,23.541667,0,24.833333,0.784011,25,25,24,24,17,31.958333,24,0,0.08391,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.956667,24,226,300,0.96,1,246,202,25,0.08,0.08,1,25,25,236,24,25,300,25,0.96,0.96,23.574867,25,22.25,25,271,23.625,0,24.875,0.786522,25,25,24,24,17.5,29.666667,24,0,0.07815,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.253333,24,227,300,0.96,1,243,200,25,0.08,0.08,1,25,25,234,24,25,300,25,0.96,0.96,23.533933,25,22.208333,25,271,23.541667,0,24.875,0.784178,25,25,24,24,17.458333,29.5,24,0,0.08319,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.353333,24,227,300,0.96,1,244,198,25,0.08,0.08,1,25,25,236,24,25,300,25,0.96,0.96,23.483533,25,22.291667,25,271,23.416667,0,24.666667,0.784511,25,25,24,24,18.416667,29,24,0,0.078314,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.573333,24,226,300,0.96,1,246,199,25,0.08,0.08,1,25,25,236,24,25,300,25,0.96,0.96,23.560333,25,22.25,25,284,23.5,0,24.791667,0.785244,25,25,24,24,18.333333,29.5,24,0,0.080579,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.123333,24,226,300,0.96,1,243,200,25,0.08,0.08,1,25,25,236,24,25,300,25,0.96,0.96,23.5484,25,22.208333,25,277,23.541667,0,24.791667,0.783744,25,25,24,24,17.75,29.75,24,0,0.080765,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,235.58,24,228,300,0.96,1,245,199,25,0.08,0.08,1,25,25,236,24,25,300,25,0.96,0.96,23.4382,25,22.083333,25,271,23.333333,0,24.708333,0.785267,25,25,24,24,18.625,30.583333,24,0,0.079565,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.96,0.684392,0.96,0.96,233.906667,24,226,300,0.96,1,243,186,25,0.08,0.08,1,25,25,234,24,25,300,25,0.96,0.96,23.515467,25,22.25,25,269,23.416667,0,24.791667,0.779689,25,25,24,24,18.375,29.958333,24,0,0.082118,24,0,24,0,2,0,1,0,0,2,2,0,0,0,2,0,2,0,2,0,0
