@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.8373,0.8011
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.7128,0.7369
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0.505,0.4923
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0.9577,0.9273
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.497,0.5617
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.1,1.0441
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.8797,0.9044
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.1995,0.2473
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.9256,0.7506
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,5.4037,0.7365
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0.2445,0.5055
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,1.5081,0.413
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,1.4339,0.434
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,5.094,0.6954
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,5.0535,0.7173
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,2.1698,1.0446
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,10.0823,0.5022
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,5.0047,0.6921
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,2.4155,0.959
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0349,0.7281
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.6534,0.5745
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,4.9941,0.692
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,5.0305,0.7099
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.0198,0.6562
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.9581,0.9243
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.2484,0.5229
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0.3455,0.5724
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0.2705,0.7902
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,3.3196,0.8026
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,5.6275,0.77
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.4382,0.4541
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,1.4463,0.4375
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.0227,0.7291
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,1.0126,0.9281
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0.6358,1.0877
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,11.542,1.6361
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,1.3993,1.5626
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,1.4495,0.4372
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,3.5422,0.8548
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,5.2396,0.6926
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.1631,0.1448
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,2.3973,1.0443
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,1.5224,1.2618
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.3957,0.6983
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0.7096,0.3855
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,2.0603,1.0386
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,6.1884,0.6357
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,10.5093,0.783
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,1.2843,1.5427
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,1.9631,1.0624
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0.9072,0.6392
SAT_RACE2008/manol-pipe-g10nid.cnf,1,5.0919,0.7239
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.4365,0.4545
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0.1079,1.1287
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0.9439,0.8403
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0.122,0.2426
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0,0.548
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,1.3636,0.7733
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,1.3431,1.5572
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.6509,0.6166
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,1.6651,1.1078
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,5.3172,0.6889
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,2.2941,1.0274
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.891,0.9253
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,1.9387,1.0128
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,7.3461,0.9328
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,0.5114,1.1135
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,5.3701,0.7139
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,1.439,0.4538
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,4.8993,0.708
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.6646,0.8913
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,144.8012,0.2704
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,1.5671,0.6813
SAT_RACE2008/manol-pipe-f9b.cnf,1,5.3772,0.7437
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,8.1153,0.5182
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,17.8331,0.937
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.902,0.9167
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,0.0067,0.7327
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,5.3427,0.7461
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,2.5848,1.0735
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,0.6534,0.5559
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0.8361,0.7595
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,0.0178,0.7345
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,1709.2885,0.0678
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,6.607,0.6399
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,5.3039,0.7034
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,1.4379,0.4541
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.8959,0.9265
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,2.2683,1.0673
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,2.7759,0.552
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0.49,0.7612
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0.0609,0.7225
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,2.2512,1.041
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,4.9773,0.7933
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0,0.548
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,1.5603,0.6792
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0.6166,1.2721
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,1.6853,0.8865
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,1.4471,0.4374
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.1242,0.7578
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.4244,0.5086
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,1.1247,1.0001
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,11.3104,1.9768
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,4.3631,0.5676
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.1227,1.0137
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,2.5053,0.7882
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.5471
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,5.5414,0.7279
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,4.8055,0.7762
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,1.5106,0.4127
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,2.6502,1.0652
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,12.3547,1.5326
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,2.8433,0.7494
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.1278,0.1487
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,5.3071,0.7011
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,2.6502,1.0652
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,1.2373,1.5304
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,2.7808,0.554
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,2.6706,1.07
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.1,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,2.7387,1.0582
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.1674,0.6168
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,2.2681,1.0819
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,4.7941,0.7092
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.9029,0.6566
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,4.5535,0.7522
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,1.9922,0.5305
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,3.1085,0.7532
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,1.4489,0.4376
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,1.3303,1.2614
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,1.451,0.4372
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.3419,1.0617
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,1.104,0.9334
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,4.6715,0.7438
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0.2245,0.5136
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,4.8831,0.728
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.9922,0.5305
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0.2606,0.5306
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,4.0305,0.7887
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.0173,0.7453
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.9932,0.9075
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,4.7691,0.5864
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.1111,1.0497
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,1.5204,0.6774
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,2.0686,1.0209
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.3808,0.6682
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,4.9156,0.7179
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0.0067,0.7327
SAT_RACE2008/grieu-vmpc-31.cnf,1,0,0.5476
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0.2206,0.5109
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,3.3007,0.7566
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,5.1268,0.752
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.0194,1.0851
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.5311,0.5316
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,9.787,0.7696
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0.0983,0.4396
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.8505,1.0647
SAT_RACE2008/een-pico-prop05-75.cnf,1,2.6465,0.822
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,1.5302,0.6771
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.9628,0.9826
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,1.7915,0.7644
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.7313,0.6681
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,2.5779,1.0316
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.3575,0.6674
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,1.338,1.053
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0509,0.728
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.2319,0.6628
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699
SAT_RACE2008/mizh-sha0-36-3.cnf,1,1.4352,0.4343
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.5479
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,1.7535,0.7742
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,2.649,1.067
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.6179,0.868
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.17,0.7311
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,389.9783,0.9037
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,2.2683,1.0673
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786
SAT_RACE2008/mizh-md5-47-4.cnf,1,1.5081,0.413
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,3.4383,0.7674
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0026,0.8021
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1589,0.66
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,1.2368,1.5294
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,2.2757,0.9999
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.2719,0.6645
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,4.6381,0.6918
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2389,0.7192
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.4523,0.8324
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,1.5062,0.4132
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,4.7892,0.7987
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,1.5011,0.7492
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,11.0285,0.675
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.3296,0.9718
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.13,0.7273
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.5641,0.5564
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.6461,1.2271
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.1435,0.3128
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,1.4489,0.4376
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,2.0373,1.0414
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0.1149,0.2672
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0.0461,0.7305
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,3.2059,0.7566
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,1.4905,0.681
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,2.2049,0.7917
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf,1,3.3276,0.5176
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_07_UNSAT.cnf,1,0.7736,0.5682
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf,1,1.0227,0.8565
