@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC

@DATA
stmt19_261_266,1,0.284808,0.567139,3878,0.763235,3770,2.200801,4088,15.752381,0.381874,3878,0.544103,13237,0.124953,0.050986,0.249906,32440,7.87619,210,0.604367,0.574763,0.574763,6.465264,10222,0.946657,0.424181,0.570746,0.425237,0.910099,3.434932,9466,0.988182,8000
stmt19_2_83,1,0.291124,0.570807,913,0.751906,938,2.030726,1020,14.018692,0.335944,913,0.533526,3222,0.232775,0.093249,0.465549,8043,7.009346,107,0.572005,0.58704,0.58704,6.033333,2445,0.908842,0.413912,0.578089,0.41296,0.836637,3.384314,2283,0.981041,1843
stmt19_313_318,1,0.277415,0.570964,4640,0.751425,4503,2.207676,4875,17.480851,0.377613,4640,0.545853,16232,0.12654,0.051423,0.25308,39943,8.740426,235,0.591794,0.579099,0.579099,6.609231,12574,0.942591,0.418245,0.574811,0.420901,0.909936,3.515282,11728,0.983669,9606
stmt19_313_412,1,0.275007,0.572518,5207,0.74667,5100,2.18021,5487,19.057143,0.369188,5207,0.541876,18545,0.143866,0.058294,0.287733,45768,9.528571,280,0.585603,0.582088,0.582088,6.645161,14356,0.930916,0.413123,0.577007,0.417912,0.89818,3.565701,13444,0.976667,10860
stmt19_3_177,1,0.286,0.570863,1563,0.751735,1575,2.093699,1720,13.388535,0.352039,1563,0.543362,5507,0.190848,0.077098,0.381696,13632,6.694268,157,0.580171,0.583781,0.583781,6.191279,4216,0.930763,0.419764,0.576782,0.416219,0.864945,3.401163,3931,0.991839,3195
stmt19_3_309,1,0.280055,0.570766,2634,0.752031,2644,2.0483,2869,16.808511,0.344426,2634,0.529315,9441,0.209194,0.084808,0.418388,23288,8.404255,235,0.58945,0.585221,0.585221,6.279888,7285,0.90447,0.40992,0.577324,0.414779,0.851414,3.484141,6796,0.969819,5565
stmt19_3_78,1,0.287944,0.572724,1061,0.746041,1070,2.089074,1168,14,0.346399,1061,0.541449,3716,0.201561,0.080877,0.403122,9261,7,107,0.567546,0.586758,0.586758,6.134418,2832,0.922782,0.414887,0.579124,0.413242,0.858786,3.387842,2645,0.98577,2109
stmt19_3_83,1,0.287785,0.57249,1063,0.746754,1072,2.089128,1170,14.037383,0.346618,1063,0.541082,3725,0.201611,0.080892,0.403221,9284,7.018692,107,0.568054,0.586482,0.586482,6.142735,2839,0.92259,0.415085,0.57887,0.413518,0.858702,3.392308,2652,0.985646,2116
stmt19_66_318,1,0.275852,0.572427,2921,0.746946,2881,2.073439,3156,17.395745,0.348172,2921,0.532692,10444,0.19571,0.0794,0.391421,25743,8.697872,235,0.584929,0.5861,0.5861,6.32763,8094,0.908876,0.408629,0.578674,0.4139,0.861292,3.487643,7562,0.969864,6109
stmt19_66_90,1,0.279905,0.57365,1339,0.743223,1294,2.150119,1444,14.342857,0.360563,1339,0.547688,4623,0.162881,0.065787,0.325762,11446,7.171429,105,0.570625,0.584809,0.584809,6.237535,3561,0.936525,0.416219,0.578837,0.415191,0.885318,3.379501,3328,0.988259,2638
stmt19_67_83,1,0.277705,0.574024,1094,0.742089,1065,2.092308,1201,14.018692,0.347228,1094,0.543716,3835,0.195567,0.078748,0.391134,9524,7.009346,107,0.567666,0.587861,0.587861,6.131557,2955,0.924905,0.413773,0.580351,0.412139,0.862813,3.378018,2769,0.985998,2177
stmt19_79_87,1,0.234455,0.555161,9814,0.80128,9389,2.217775,10264,27.777778,0.383149,9814,0.516098,40046,0.156071,0.06169,0.312141,101313,13.888889,450,0.707986,0.562924,0.562924,8.172837,33347,0.916816,0.427063,0.558787,0.437076,0.888879,4.390881,30656,0.967931,28352
stmt19_83_302,1,0.280296,0.570611,2890,0.752507,2882,2.081599,3125,16.765957,0.351655,2890,0.532956,10282,0.191597,0.077733,0.383194,25343,8.382979,235,0.589866,0.58361,0.58361,6.33408,7932,0.913206,0.4123,0.576563,0.41639,0.863772,3.48224,7399,0.973697,6065
stmt19_83_90,1,0.279656,0.573292,1344,0.744313,1299,2.151991,1449,14.342857,0.361242,1344,0.547499,4645,0.16211,0.065467,0.32422,11502,7.171429,105,0.571582,0.584334,0.584334,6.254658,3577,0.936962,0.416747,0.578426,0.415666,0.885805,3.387164,3345,0.988549,2655
stmt19_90_133,1,0.280203,0.572319,1590,0.747277,1547,2.143452,1722,13.636364,0.361669,1590,0.548341,5521,0.163014,0.066011,0.326028,13634,6.818182,132,0.577794,0.583319,0.583319,6.24971,4253,0.940036,0.419379,0.577431,0.416681,0.88466,3.386179,3973,0.992449,3190
stmt21_127_258,1,0.286336,0.567614,2792,0.76176,2764,2.12825,3002,15.066667,0.365657,2792,0.53856,9653,0.163887,0.066729,0.327774,23708,7.533333,210,0.599814,0.578028,0.578028,6.302465,7424,0.93172,0.421271,0.572449,0.421972,0.88244,3.414724,6888,0.985311,5790
stmt21_134_418,1,0.270206,0.575157,3795,0.738654,3731,2.077853,4076,19.373665,0.3451,3795,0.532098,13808,0.197132,0.079742,0.394264,34135,9.686833,281,0.575826,0.589418,0.589418,6.447988,10718,0.902751,0.402771,0.58167,0.410582,0.861356,3.5579,10076,0.962807,7951
stmt21_143_258,1,0.282323,0.568436,2813,0.759213,2747,2.128571,3023,15.038095,0.365411,2813,0.53978,9730,0.162282,0.066153,0.324563,23869,7.519048,210,0.598664,0.578871,0.578871,6.292756,7518,0.932471,0.420508,0.573284,0.421129,0.883623,3.407542,6982,0.985452,5825
stmt21_252_310,1,0.284022,0.568156,4202,0.760081,4124,2.182576,4437,16.893617,0.376181,4202,0.541154,14520,0.136708,0.055663,0.273416,35661,8.446809,235,0.600551,0.576694,0.576694,6.494253,11194,0.938374,0.420633,0.572173,0.423306,0.902029,3.470814,10395,0.983185,8720
stmt21_267_310,1,0.280815,0.569319,4245,0.756484,4135,2.186621,4480,16.885106,0.375823,4245,0.542941,14725,0.134737,0.054858,0.269474,36166,8.442553,235,0.597351,0.577862,0.577862,6.510714,11388,0.939569,0.419649,0.573343,0.422138,0.903643,3.476786,10589,0.983574,8796
stmt21_310_360,1,0.277344,0.571422,4973,0.75002,4866,2.190026,5233,18.507692,0.37293,4973,0.54274,17545,0.137133,0.055648,0.274266,43236,9.253846,260,0.589741,0.580366,0.580366,6.622205,13568,0.935167,0.415552,0.575631,0.419634,0.902615,3.54099,12678,0.979223,10347
stmt21_4_5,1,0.295656,0.571596,676,0.749487,701,2.008435,762,13.976744,0.327632,676,0.530723,2371,0.25348,0.100771,0.506959,5964,6.988372,86,0.563475,0.589668,0.589668,5.917323,1789,0.900036,0.4107,0.57962,0.410332,0.823702,3.353018,1669,0.976973,1336
stmt21_70_258,1,0.286366,0.567815,2516,0.761138,2510,2.096977,2726,15.066667,0.358754,2516,0.535648,8765,0.180491,0.073431,0.360981,21544,7.533333,210,0.598631,0.579489,0.579489,6.250917,6741,0.924346,0.419502,0.573189,0.420511,0.870678,3.415627,6254,0.982876,5247
stmt21_71_304,1,0.276159,0.571483,2662,0.749832,2634,2.05043,2897,16.757447,0.344712,2662,0.53073,9538,0.206437,0.083805,0.412875,23495,8.378723,235,0.588803,0.585877,0.585877,6.27097,7392,0.905873,0.409457,0.578022,0.414123,0.853355,3.475319,6903,0.970328,5616
stmt21_71_70,1,0.277996,0.574461,1089,0.740761,1060,2.093365,1196,13.88785,0.347064,1089,0.54472,3813,0.19486,0.078475,0.389719,9468,6.943925,107,0.566483,0.588324,0.588324,6.116221,2939,0.925884,0.413624,0.580802,0.411676,0.863394,3.368729,2752,0.986703,2160
stmt21_79_314,1,0.280225,0.570484,2896,0.752898,2888,2.080633,3131,16.851064,0.351573,2896,0.532508,10306,0.192121,0.077944,0.384242,25403,8.425532,235,0.590239,0.5835,0.5835,6.337272,7952,0.91261,0.412232,0.576442,0.4165,0.863373,3.484829,7417,0.973261,6083
stmt21_79_91,1,0.279767,0.573482,1342,0.743734,1297,2.151208,1447,14.342857,0.36092,1342,0.547622,4636,0.162425,0.065598,0.324849,11479,7.171429,105,0.571182,0.584578,0.584578,6.246717,3570,0.93678,0.416479,0.578641,0.415422,0.885614,3.383552,3338,0.988418,2648
stmt22_179_182,1,0.284715,0.569708,2374,0.755286,2321,2.206207,2531,13.414013,0.377881,2374,0.551507,8152,0.129171,0.052412,0.258342,20091,6.707006,157,0.587831,0.57787,0.57787,6.415251,6256,0.954378,0.425154,0.573563,0.42213,0.908003,3.415646,5830,0.996992,4792
stmt22_6_80,1,0.291317,0.571072,911,0.751092,936,2.030501,1018,13.981308,0.335661,911,0.533925,3213,0.232804,0.093267,0.465608,8020,6.990654,107,0.571429,0.58737,0.58737,6.023576,2438,0.909011,0.413667,0.578383,0.41263,0.836681,3.379175,2276,0.981143,1836
stmt22_92_259,1,0.282147,0.568574,2540,0.758785,2497,2.097514,2750,15.038095,0.358731,2540,0.536877,8850,0.178418,0.072695,0.356836,21721,7.519048,210,0.597966,0.58024,0.58024,6.241091,6839,0.925268,0.418837,0.57395,0.41976,0.872146,3.407636,6352,0.983071,5292
stmt23_66_76,1,0.23655,0.554672,6856,0.802868,6547,2.178921,7219,26.402204,0.376763,6856,0.511844,27677,0.17314,0.068565,0.34628,69890,13.201102,363,0.706218,0.56336,0.56336,7.958997,23113,0.908556,0.425915,0.558696,0.43664,0.876387,4.3114,21129,0.965127,19546
stmt24_148_149,1,0.295567,0.504149,72,0.983539,60,2.049261,84,5.5,0.427386,72,0.508299,203,0.162562,0.068465,0.325123,482,2.75,12,0.773399,0.504808,0.504808,5.297619,154,1.006916,0.535264,0.504454,0.495192,0.864198,2.845238,142,1.08015,157
stmt24_292_293,1,0.265565,0.538781,473,0.856042,418,2.150572,516,10.930233,0.400259,473,0.521259,1574,0.149301,0.06096,0.298602,3855,5.465116,43,0.709022,0.544165,0.544165,6.436047,1259,0.957906,0.464992,0.541298,0.455835,0.886856,3.445736,1155,1.013714,1116
stmt24_765_766,1,0.238819,0.54547,658,0.833282,566,2.180169,728,10.857143,0.390417,658,0.532565,2370,0.160338,0.064113,0.320675,5927,5.428571,70,0.709705,0.552158,0.552158,6.879121,1929,0.964515,0.461541,0.548585,0.447842,0.882462,3.700549,1803,1.022432,1682
stmt24_7_8,1,0.297297,0.5,12,1,11,1.72973,17,4.4,0.372093,12,0.527132,37,0.297297,0.127907,0.594595,86,2.2,5,0.810811,0.5,0.5,4.411765,29,1.054264,0.604444,0.5,0.5,0.744186,2.529412,25,1.208889,30
stmt25_52_53,1,0.221251,0.551175,1779,0.814305,1493,2.198726,2008,10.087336,0.381466,1779,0.546095,6748,0.171162,0.067359,0.342324,17147,5.043668,229,0.705691,0.559143,0.559143,7.090139,5595,0.976665,0.461667,0.554871,0.440857,0.877791,3.832669,5254,1.037154,4762
stmt25_597_598,1,0.252577,0.541221,850,0.847675,735,2.172165,930,10.9,0.398165,850,0.52584,2910,0.149828,0.060614,0.299656,7193,5.45,80,0.724399,0.546907,0.546907,6.627957,2349,0.961479,0.463749,0.54388,0.453093,0.888004,3.548387,2174,1.016727,2108
stmt2_649_723,1,0.238758,0.543604,512,0.839574,446,2.095824,579,11.223881,0.37583,512,0.523631,1868,0.201285,0.080566,0.40257,4667,5.61194,67,0.720021,0.55198,0.55198,6.708117,1515,0.948642,0.462253,0.547425,0.44802,0.851793,3.678756,1421,1.021384,1345
stmt2_649_776,1,0.230736,0.545724,599,0.832429,527,2.05648,691,11.347826,0.363351,599,0.524651,2284,0.228546,0.090925,0.457093,5741,5.673913,92,0.71979,0.555887,0.555887,6.793054,1863,0.943809,0.461082,0.550297,0.444113,0.833387,3.77424,1756,1.025303,1644
stmt27_149_224,1,0.284034,0.570051,2403,0.754229,2366,2.190276,2581,12.865169,0.37419,2403,0.552388,8330,0.137455,0.055758,0.27491,20535,6.432584,178,0.587515,0.578844,0.578844,6.397908,6398,0.954297,0.425641,0.574188,0.421156,0.902187,3.420767,5963,0.999599,4894
stmt27_296_297,1,0.266049,0.538694,491,0.856341,431,2.158642,534,10.930233,0.402067,491,0.521444,1620,0.145062,0.059239,0.290123,3967,5.465116,43,0.711111,0.543895,0.543895,6.413858,1297,0.958723,0.464814,0.541131,0.456105,0.890033,3.426966,1188,1.012954,1152
stmt27_93_98,1,0.227023,0.549927,1959,0.818424,1655,2.196571,2200,10.058091,0.384336,1959,0.543755,7290,0.166255,0.065737,0.33251,18437,5.029046,241,0.712209,0.557485,0.557485,6.992727,6023,0.975373,0.461987,0.55344,0.442515,0.880462,3.771818,5634,1.034547,5192
stmt28_68_81,1,0.23546,0.554926,8103,0.802041,7765,2.178088,8524,27.382423,0.375925,8103,0.511017,32978,0.174783,0.069148,0.349566,83357,13.691211,421,0.707138,0.563742,0.563742,8.028625,27499,0.906474,0.424833,0.559007,0.436258,0.875392,4.352417,25212,0.963355,23320
stmt29_21_275,1,0.284816,0.567931,2577,0.760777,2583,2.065277,2796,16.310502,0.351986,2577,0.529307,9069,0.196935,0.080083,0.393869,22302,8.155251,219,0.599956,0.580886,0.580886,6.253934,6988,0.911206,0.415145,0.573845,0.419114,0.858993,3.446352,6485,0.974164,5441
stmt2_976_999,1,0.236701,0.552552,10161,0.809786,8917,2.223482,11304,9.816273,0.388385,10161,0.549,37672,0.148917,0.059063,0.297834,94983,4.908136,1143,0.747292,0.559591,0.559591,7.023178,30745,0.981075,0.459196,0.55585,0.440409,0.893108,3.759731,28754,1.033876,28152
stmt31_100_276,1,0.284494,0.567847,2848,0.761037,2831,2.098282,3067,16.310502,0.359112,2848,0.532855,9951,0.179479,0.073041,0.358959,24452,8.155251,219,0.600643,0.579454,0.579454,6.308445,7669,0.919581,0.417199,0.573193,0.420546,0.871372,3.445386,7119,0.977489,5977
stmt31_22_23,1,0.294118,0.570423,811,0.753086,835,2.019021,904,14.709677,0.333239,811,0.528449,2839,0.24093,0.096338,0.48186,7100,7.354839,93,0.572737,0.58723,0.58723,5.99115,2150,0.899902,0.411053,0.57793,0.41277,0.831111,3.373894,2003,0.973898,1626
stmt32_122_129,1,0.297468,0.495979,59,1.016216,47,2.082278,66,6.285714,0.44504,59,0.488844,158,0.139241,0.058981,0.278481,373,3.142857,7,0.772152,0.495441,0.495441,5.363636,117,0.986686,0.529045,0.495726,0.504559,0.881081,2.848485,110,1.049124,122
stmt32_153_277,1,0.284398,0.567767,3125,0.761285,3086,2.126809,3344,16.310502,0.365216,3125,0.535843,10851,0.164593,0.067017,0.329186,26650,8.155251,219,0.601051,0.578256,0.578256,6.355263,8364,0.926653,0.418882,0.572635,0.421744,0.881964,3.444677,7764,0.980151,6522
stmt32_228_277,1,0.282569,0.568839,3451,0.757966,3375,2.158322,3670,16.310502,0.370311,3451,0.540226,11944,0.149531,0.06085,0.299062,29351,8.155251,219,0.597204,0.578378,0.578378,6.409809,9217,0.934037,0.419327,0.573299,0.421622,0.893028,3.448229,8568,0.982719,7133
stmt3_639_640,1,0.237991,0.539854,392,0.852353,327,2.179767,434,10.238095,0.397372,392,0.528196,1374,0.156477,0.062774,0.312955,3425,5.119048,42,0.742358,0.545576,0.545576,6.767281,1109,0.968144,0.469415,0.542523,0.454424,0.883721,3.631336,1046,1.026096,1020
stmt37_941_942,1,0.233213,0.549145,1789,0.821014,1549,2.19738,2002,10.244131,0.385826,1789,0.541754,6642,0.164258,0.06503,0.328516,16777,5.122066,213,0.701897,0.556492,0.556492,7.011489,5441,0.973517,0.461793,0.552563,0.443508,0.88158,3.778222,5092,1.032084,4662
stmt38_943_942,1,0.232862,0.549332,1766,0.820392,1532,2.194862,1979,10.244131,0.385032,1766,0.542036,6579,0.165831,0.065636,0.331661,16622,5.122066,213,0.70193,0.556787,0.556787,7.019202,5392,0.973507,0.461781,0.552798,0.443213,0.880517,3.785245,5046,1.032599,4618
stmt39_34_107,1,0.2893,0.570948,1119,0.751474,1141,2.054513,1237,14.40678,0.342344,1119,0.535303,3944,0.215517,0.086708,0.431034,9803,7.20339,118,0.577586,0.585832,0.585832,6.113177,3004,0.913748,0.414374,0.577683,0.414168,0.848133,3.400162,2802,0.981194,2278
stmt3_969_973,1,0.225888,0.543164,324,0.841064,267,2.192047,362,10.157895,0.392005,324,0.534435,1182,0.163283,0.06483,0.326565,2977,5.078947,38,0.734349,0.549595,0.549595,6.980663,961,0.972416,0.468344,0.546157,0.450405,0.880643,3.756906,914,1.031951,868
stmt41_235_286,1,0.281347,0.569733,3529,0.755208,3451,2.159873,3750,16.615385,0.369402,3529,0.540735,12266,0.149682,0.060865,0.299364,30165,8.307692,221,0.594163,0.579398,0.579398,6.432533,9468,0.93327,0.417975,0.574253,0.420602,0.893169,3.461067,8814,0.981744,7288
stmt41_262_275,1,0.244481,0.546367,941,0.830272,886,1.991446,1121,10.288889,0.351527,941,0.529241,3624,0.255519,0.102106,0.511038,9069,5.144444,180,0.701987,0.558265,0.558265,6.513827,2947,0.948011,0.466391,0.551639,0.441735,0.813118,3.669938,2737,1.040213,2544
stmt41_336_385,1,0.274905,0.57264,5308,0.746297,5188,2.200986,5573,18.973585,0.373371,5308,0.544545,18872,0.133213,0.053989,0.266426,46565,9.486792,265,0.586106,0.581433,0.581433,6.690472,14616,0.936556,0.414383,0.576786,0.418567,0.905719,3.570788,13683,0.979134,11061
stmt41_36_37,1,0.291354,0.572174,871,0.747719,893,2.044372,966,14.694737,0.336727,871,0.533546,3065,0.227732,0.091099,0.455465,7662,7.347368,95,0.568352,0.588254,0.588254,6.064182,2326,0.907,0.410885,0.579408,0.411746,0.840785,3.393375,2171,0.976921,1742
stmt44_107_108,1,0.31,0.480851,39,1.079646,31,2.05,44,6,0.455319,39,0.470486,100,0.15,0.06383,0.3,235,3,5,0.76,0.478049,0.478049,5.204545,71,0.984179,0.548718,0.479545,0.521951,0.867257,2.772727,68,1.054305,76
stmt44_107_113,1,0.302326,0.490132,48,1.040268,39,2.015504,55,6.285714,0.4375,48,0.478687,129,0.170543,0.072368,0.341085,304,3.142857,7,0.767442,0.488462,0.488462,5.236364,94,0.979989,0.540411,0.489362,0.511538,0.852349,2.818182,89,1.058304,99
stmt44_252_301,1,0.264843,0.539194,449,0.854619,397,2.152101,487,11.789474,0.399837,449,0.518699,1499,0.149433,0.060969,0.298866,3674,5.894737,38,0.705137,0.544637,0.544637,6.492813,1198,0.952375,0.461833,0.541739,0.455363,0.886926,3.476386,1101,1.007796,1057
stmt44_40_162,1,0.287336,0.570533,1421,0.752747,1443,2.074671,1567,13.849315,0.348204,1421,0.539539,5022,0.201314,0.081264,0.402628,12441,6.924658,146,0.581043,0.584221,0.584221,6.174218,3837,0.923519,0.417943,0.576772,0.415779,0.857566,3.4097,3578,0.987512,2918
stmt44_40_41,1,0.290123,0.57247,921,0.746816,940,2.060185,1018,14.618557,0.339923,921,0.535929,3240,0.218827,0.087607,0.437654,8093,7.309278,97,0.566975,0.587865,0.587865,6.101179,2461,0.911654,0.411801,0.579428,0.412135,0.846967,3.398821,2299,0.979145,1837
stmt44_554_604,1,0.251345,0.541594,808,0.846401,701,2.169236,883,11.333333,0.396812,808,0.524554,2789,0.152384,0.061594,0.304769,6900,5.666667,75,0.721764,0.547438,0.547438,6.682899,2250,0.958199,0.462107,0.544324,0.452562,0.886272,3.582106,2087,1.014115,2013
stmt46_163_289,1,0.282206,0.569253,3262,0.756687,3218,2.131018,3486,16.705357,0.364025,3262,0.537041,11403,0.16408,0.066721,0.328159,28042,8.352679,224,0.595545,0.579918,0.579918,6.393287,8793,0.926063,0.416835,0.574204,0.420082,0.882791,3.465003,8184,0.978954,6791
stmt47_239_290,1,0.280688,0.570114,3592,0.754034,3510,2.160896,3816,16.705357,0.369068,3592,0.541057,12505,0.14962,0.060818,0.29924,30764,8.352679,224,0.592483,0.579824,0.579824,6.441038,9653,0.93314,0.417473,0.574655,0.420176,0.893323,3.465671,8994,0.981492,7409
stmt50_167_293,1,0.28143,0.569873,3311,0.754778,3266,2.132184,3536,16.924444,0.363442,3311,0.537381,11605,0.164067,0.066685,0.328134,28552,8.462222,225,0.593279,0.580626,0.580626,6.407805,8951,0.925521,0.415873,0.574865,0.419374,0.882982,3.473133,8338,0.978213,6885
stmt52_117_295,1,0.281454,0.570045,3034,0.754247,3011,2.105534,3259,16.924444,0.35765,3034,0.534653,10698,0.177977,0.072305,0.355954,26333,8.462222,225,0.592634,0.581887,0.581887,6.363915,8249,0.918826,0.414116,0.575505,0.418113,0.87316,3.474072,7686,0.975548,6340
stmt52_295_394,1,0.275966,0.572349,5047,0.747186,4950,2.177733,5317,19.192593,0.36909,5047,0.541273,17937,0.14445,0.058562,0.2889,44244,9.596296,270,0.586609,0.581947,0.581947,6.629866,13878,0.930108,0.413022,0.576849,0.418053,0.897682,3.558586,12986,0.976064,10522
stmt52_54_55,1,0.288928,0.573444,958,0.743849,976,2.071936,1056,14.653061,0.341434,958,0.538276,3378,0.212552,0.085122,0.425104,8435,7.326531,98,0.563943,0.588513,0.588513,6.13447,2569,0.914638,0.411379,0.580277,0.411487,0.851561,3.407197,2401,0.980122,1905
stmt53_208_245,1,0.281635,0.571693,2715,0.749191,2653,2.214968,2900,12.789189,0.377384,2715,0.556255,9420,0.125584,0.050923,0.251168,23231,6.394595,185,0.581953,0.579823,0.579823,6.454138,7247,0.959353,0.424727,0.57554,0.420177,0.910925,3.431034,6766,1.000629,5482
stmt5_731_730,1,0.236668,0.546094,626,0.831186,537,2.185104,690,11.34375,0.390042,626,0.531532,2269,0.159982,0.063863,0.319965,5684,5.671875,64,0.706479,0.552844,0.552844,6.952174,1847,0.961451,0.459248,0.549239,0.447156,0.883054,3.73913,1731,1.018828,1603
stmt6_13_14,1,0.381579,0.497268,29,1.010989,29,2.118421,34,4.4,0.442623,29,0.512531,76,0.144737,0.060109,0.289474,183,2.2,5,0.789474,0.496894,0.496894,5.088235,53,1.031468,0.552125,0.497093,0.503106,0.879121,2.705882,46,1.097867,60
stmt70_191_213,1,0.26571,0.539961,437,0.851986,389,2.157787,472,12.342857,0.399889,437,0.518239,1464,0.147541,0.06015,0.295082,3591,6.171429,35,0.702186,0.545426,0.545426,6.542373,1171,0.950156,0.459559,0.542519,0.454574,0.888602,3.5,1074,1.004541,1028
stmt70_495_501,1,0.251634,0.542027,796,0.844926,693,2.172476,868,11.583333,0.396802,796,0.524351,2754,0.151416,0.061171,0.302832,6817,5.791667,72,0.720407,0.547886,0.547886,6.713134,2223,0.957045,0.460886,0.544766,0.452114,0.887145,3.596774,2060,1.012416,1984
stmt72_696_721,1,0.238425,0.546146,637,0.831013,551,2.178278,704,11.223881,0.38887,637,0.53177,2311,0.1627,0.064984,0.3254,5786,5.61194,67,0.706188,0.553039,0.553039,6.926136,1881,0.961541,0.459641,0.549353,0.446961,0.881013,3.730114,1759,1.019957,1632
stmt7_33_34,1,0.283615,0.55988,876,0.786096,888,2.013414,917,33.609756,0.35043,876,0.492197,3131,0.220057,0.08969,0.440115,7682,16.804878,41,0.632705,0.57297,0.57297,6.622683,2462,0.859028,0.402974,0.56578,0.42703,0.839805,3.687023,2242,0.928041,1981
stmt82_224_225,1,0.266284,0.539223,472,0.854519,417,2.155172,512,11.55,0.400573,472,0.519615,1566,0.14751,0.060203,0.295019,3837,5.775,40,0.704981,0.544593,0.544593,6.455078,1251,0.954135,0.462356,0.541736,0.455407,0.888352,3.453125,1148,1.008928,1104
stmt85_64_122,1,0.287737,0.571541,1309,0.749654,1321,2.091048,1441,13.575758,0.349807,1309,0.542593,4591,0.195164,0.078652,0.390329,11392,6.787879,132,0.575474,0.584896,0.584896,6.152672,3506,0.927674,0.417954,0.577649,0.415104,0.862387,3.387231,3269,0.989589,2642
stmt86_889_890,1,0.232265,0.547394,742,0.826838,645,2.136838,836,11.170213,0.377434,742,0.532046,2777,0.189053,0.075172,0.378106,6984,5.585106,94,0.707958,0.55578,0.55578,6.934211,2269,0.957295,0.459814,0.551246,0.44422,0.862673,3.7811,2131,1.024647,1966
stmt9_350_351,1,0.242739,0.540172,415,0.851261,351,2.180498,458,10.325581,0.39811,415,0.528029,1446,0.153527,0.061718,0.307054,3597,5.162791,43,0.744122,0.545829,0.545829,6.737991,1167,0.967388,0.46826,0.542815,0.454171,0.885744,3.611354,1094,1.024223,1076
stmt9_445_446,1,0.262386,0.534422,604,0.87118,519,2.159252,658,10.481481,0.40707,604,0.518463,1978,0.143074,0.058507,0.286148,4837,5.240741,54,0.75632,0.538984,0.538984,6.414894,1577,0.961928,0.471022,0.536561,0.461016,0.890522,3.422492,1458,1.016364,1496
szymanski-10-s-shuffled,1,0.599054,0.533411,7529.5,0.874727,11276,1.806885,15759,42.6,0.309192,15059,0.403975,18823,0.409074,0.14738,0.792116,48921,22,700,0.795835,0.555262,0.555262,3.846945,11117,0.72754,0.359695,0.539237,0.444449,0.723702,1.448442,7546,0.780651,14980
szymanski-24-s-shuffled,1,0.608318,0.531156,128279.5,0.882685,194060,1.807314,261599,101.4,0.308936,256559,0.391512,319011,0.417089,0.147188,0.801001,832081,52.8,5040,0.80258,0.554143,0.554143,3.961185,185935,0.706517,0.350766,0.537123,0.445769,0.722892,1.491275,124950,0.757795,256032
T-adeu-0,1,0.216191,0.627156,2315,0.5945,2569,1.709501,4790,136.65,0.170398,4630,0.482728,11883,0.543297,0.160552,0.974165,31890,77.45,160,0.624169,0.7325,0.7325,6.934447,11787,0.659015,0.219546,0.661503,0.273052,0.744,2.482255,9314,0.648592,7417
T-adeu-1,1,0.218843,0.625757,2315,0.598065,2569,1.699804,4790,134.85,0.173135,4630,0.478614,11739,0.537695,0.16313,0.973848,31386,75.65,160,0.619559,0.727674,0.727674,6.874322,11643,0.657731,0.222816,0.659441,0.277239,0.739308,2.452192,9170,0.654264,7273
