@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC

@DATA
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1568322528-08-SAT.cnf,1,9344,7976,0.0008,2550,0.0024,0.0012,0.0012,533,0.0006,555,512,512,532.733,3500,45.1485,0.0039
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,2343,2323,0.0056,538,0.0111,0.0056,0.0056,119,0.0027,129,109,109,118.921,550,19.3297,0.0074
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1753083943-04.cnf,1,79800,79290,0.0002,18547,0.0003,0.0002,0.0002,4090.5,0.0001,4117,4018,3977,4062.75,19000,772.5,0.0003
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,3408,3397,0.0038,787,0.0076,0.0038,0.0038,174,0.0019,186,161,161,174.056,800,26.0325,0.0064
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,126000,125173,0.0001,29226,0.0002,0.0001,0.0001,6352,0.0001,6428,6339,6221,6339,30000,796.5,0.0002
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1980330668-030.SATISFIABLE.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0092,25,16,16,20.2912,100,8.1238,0.05
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S849793820-03.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0022,39,27,27,33.0524,200,18.1819,0.035
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,3195,3167,0.0041,731,0.0083,0.0042,0.0042,162,0.002,174,150,150,161.943,750,24.6216,0.0055
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,1530,1519,0.0086,350,0.017,0.0087,0.0087,78,0.0042,87,70,70,78.4466,360,10.5837,0.0114
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S110290755-003.cnf,1,1870,1855,0.007,430,0.0138,0.007,0.007,95,0.0035,104,86,86,95.2014,440,16.3071,0.0116
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S657313757-16.cnf,1,42000,41760,0.0003,9763,0.0006,0.0003,0.0003,2131,0.0002,2184,2067,2083,2131.45,10000,295.95,0.0005
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2108627398-03-UNSAT.cnf,1,7478,6958,0.001,2046,0.0029,0.0015,0.0015,436,0.0007,455,417,417,435.648,2405,59.2808,0.0039
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1383380994-043.SATISFIABLE.cnf,1,2556,2544,0.0051,588,0.0101,0.0051,0.0051,131,0.0026,142,120,120,130.867,600,20.5,0.0085
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1568197186-18-SAT.cnf,1,14684,12448,0.0005,3967,0.0015,0.0008,0.0008,841,0.0004,868,808,815,834.973,5500,52.9866,0.0023
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S441484366-048.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,40,27,28,33.0491,200,18.1315,0.035
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,2556,2539,0.0052,582,0.0104,0.0052,0.0052,129,0.0026,140,118,119,129.367,600,19.2564,0.0086
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1736865558-13.SAT.shuffled.cnf,1,2130,2121,0.0061,490,0.0121,0.0062,0.0062,109,0.0031,119,99,99,108.643,500,17.2809,0.0082
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S499481065-10-SAT.cnf,1,14684,12525,0.0005,4000,0.0015,0.0007,0.0007,838,0.0004,859,812,815,840.107,5500,72.8857,0.002
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S1274193329-021-UNKNOWN.cnf,1,21250,21250,0.028,250,0.0117,0.028,0.028,41,0.0018,48,34,35,41.3169,250,22.1017,0.028
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1718226278-096.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0066,15,9,9,12.0413,70,8.8358,0.1
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S2119656249-086.cnf,1,2343,2343,0.0455,110,0.0456,0.0455,0.0455,22,0.0087,26,17,17,21.8458,110,9.9212,0.0455
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,12750,12750,0.0467,150,0.0117,0.0467,0.0467,25,0.003,30,20,20,24.7866,150,14.1274,0.0467
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1828831772-021.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0047,19,12,12,15.3246,90,10.5447,0.0778
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1275797759-041-UNKNOWN.cnf,1,34000,34000,0.0175,400,0.0117,0.0175,0.0175,66,0.0011,75,56,58,65.5627,400,32.8635,0.0175
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S149116968-021.cnf,1,2210,2203,0.0058,513,0.0116,0.0059,0.0059,113,0.003,123,102,103,112.382,520,22.861,0.0078
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S357264423-067-UNKNOWN.cnf,1,84000,83418,0.0002,19502,0.0003,0.0002,0.0002,4277,0.0001,4314,4197,4198,4262,20000,732.6,0.0003
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1955740096-08.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.0019,42,30,30,36.4368,220,19.4257,0.0318
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1137479270-03-SAT.cnf,1,6327,5976,0.0011,1763,0.0033,0.0017,0.0017,376,0.0008,395,356,359,374.564,2035,39.2812,0.0045
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.005,19,12,12,15.36,90,10.4496,0.0778
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1907907390-05.SAT.shuffled.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.006,15,9,9,12.1569,70,8.4602,0.1
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,67200,66707,0.0002,15549,0.0004,0.0002,0.0002,3391,0.0001,3442,3335,3347,3390.5,16000,461.875,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,191,0.0009,205,176,178,191.224,1000,54.0352,0.005
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,2982,2970,0.0044,687,0.0088,0.0044,0.0044,152,0.0021,164,139,139,151.471,700,23.6225,0.0058
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,40000,40000,0.0025,2000,0.0091,0.0025,0.0025,382,0.0005,404,362,359,379.916,2000,112.006,0.0025
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S648642831-094-UNKNOWN.cnf,1,147000,145968,0.0001,34106,0.0002,0.0001,0.0001,7409.5,0,7477,0,0,3723.5,35000,2465,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1259410977-065-UNKNOWN.cnf,1,21000,20886,0.0006,4896,0.0013,0.0006,0.0006,1067.5,0.0003,1105,1042,1039,1072.71,5000,148.635,0.0012
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,16800,16664,0.0008,3896,0.0016,0.0008,0.0008,852,0.0004,878,822,827,841.14,4000,112.228,0.0013
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1846251911-07.SAT.shuffled.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0069,13,8,8,10.4851,60,7.755,0.1167
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0059,15,9,9,12.1387,70,8.7561,0.1
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,42000,41735,0.0003,9763,0.0006,0.0003,0.0003,2146,0.0002,2176,2059,2101,2015.26,10000,439.895,0.0005
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0091,24,16,16,20.0555,100,9.0255,0.05
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,1917,1902,0.0069,434,0.0138,0.007,0.007,96,0.0035,106,87,87,96.5391,450,15.5749,0.0138
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,3195,3195,0.0333,150,0.044,0.0333,0.0333,29,0.006,35,24,24,29.7184,150,12.6588,0.0333
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0064,15,9,9,12.14,70,8.6826,0.1
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,22000,22000,0.0045,1100,0.0152,0.0045,0.0045,211,0.0009,228,196,197,210.805,1100,60.9169,0.0045
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,2343,2332,0.0056,538,0.0111,0.0056,0.0056,119,0.0028,129,108,109,118.71,550,20.2247,0.0093
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0053,16,10,10,12.9851,75,9.1365,0.0933
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,2931,2867,0.0026,757,0.0078,0.004,0.004,164,0.0019,177,152,152,164.299,810,21.3222,0.0079
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,12014,10290,0.0006,3250,0.0019,0.0009,0.0009,680,0.0004,705,657,659,679.776,4500,51.1242,0.0028
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,210000,208521,0.0001,48726,0.0001,0.0001,0.0001,10507,0,10507,10666,0,10666,50000,2900,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,2343,2334,0.0056,539,0.0111,0.0056,0.0056,120,0.0028,130,109,109,119.878,550,17.7669,0.0074
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,1597,1597,0.0667,75,0.0461,0.0667,0.0667,15,0.0119,19,12,12,15.2602,75,7.1954,0.0667
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0051,19,12,12,15.344,90,10.4786,0.0778
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,50,0.0015,57,42,42,49.4436,300,25.8247,0.0233
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0072,14,8,8,10.5341,60,7.8969,0.1167
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,54600,54272,0.0002,12685,0.0005,0.0002,0.0002,2766,0.0001,2802,2726,2682,2764,13000,420.667,0.0005
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,1912,1900,0.0068,439,0.0136,0.0069,0.0069,97,0.0033,107,88,88,97.362,450,14.7916,0.0091
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,1530,1522,0.0085,352,0.0168,0.0086,0.0086,78,0.0041,86,70,70,78.0484,360,12.1348,0.0114
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,1870,1856,0.007,428,0.014,0.0071,0.0071,94,0.0034,104,86,85,94.7257,440,13.2437,0.0117
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,15000,15000,0.0067,750,0.0206,0.0067,0.0067,144,0.0012,156,132,131,143.945,750,40.3299,0.0067
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,25000,25000,0.004,1250,0.0137,0.004,0.004,240,0.0008,256,223,224,238.094,1250,66.1194,0.004
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,2130,2130,0.05,100,0.046,0.05,0.05,20,0.009,24,16,16,20.0576,100,9.0088,0.05
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,1533,1518,0.0087,345,0.0174,0.0089,0.0089,78,0.0045,86,69,70,77.6427,360,10.6579,0.0145
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0062,15,9,9,12.1562,70,8.7563,0.1
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,1870,1861,0.007,431,0.0139,0.0071,0.0071,95,0.0034,104,86,86,95.2481,440,15.1197,0.0116
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,40,27,27,32.9885,200,17.9673,0.035
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,2343,2343,0.0455,110,0.0455,0.0455,0.0455,22,0.0086,26,17,17,21.9377,110,9.9842,0.0455
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,105000,104285,0.0001,24383,0.0003,0.0001,0.0001,5334.5,0.0001,5421,0,5259,3966.25,24999,2601.5,0.0003
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,12000,12000,0.0083,600,0.0243,0.0083,0.0083,115,0.0016,126,104,103,114.791,600,33.6333,0.0083
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,2210,2200,0.0059,510,0.0117,0.0059,0.0059,112,0.003,122,102,102,112.056,520,19.2095,0.0078
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0068,14,8,8,11.2648,65,8.4276,0.1077
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,3195,3195,0.0333,150,0.044,0.0333,0.0333,30,0.0065,35,25,24,29.8829,150,12.0666,0.0333
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3408,3383,0.0038,780,0.0078,0.0039,0.0039,171,0.0019,184,159,160,171.335,800,26.1441,0.0064
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,21000,20877,0.0006,4876,0.0013,0.0006,0.0006,1069.5,0.0003,1097,1029,1032,1045.07,4999,153.633,0.001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,2662,2662,0.04,125,0.0452,0.04,0.04,25,0.0079,30,20,20,24.8927,125,10.9199,0.04
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1610857498-043.SATISFIABLE.cnf,1,2343,2333,0.0056,540,0.0111,0.0056,0.0056,120,0.0027,131,110,111,120.581,550,15.5403,0.0093
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,2210,2200,0.0059,510,0.0117,0.0059,0.0059,114,0.0029,124,104,104,113.644,520,15.5015,0.0078
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S897388318-05.cnf,1,42000,41729,0.0003,9733,0.0006,0.0003,0.0003,2125,0.0002,2175,2088,2102,2118.85,10000,308,0.0005
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1503318847-091.cnf,1,2556,2556,0.0417,120,0.0451,0.0417,0.0417,24,0.0079,29,19,19,24.1203,120,9.7861,0.0417
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S144043535-002.cnf,1,1530,1495,0.0087,343,0.0175,0.0089,0.0089,76,0.0044,84,68,68,76.0285,360,12.5799,0.0146
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S2037268960-098.cnf,1,2295,2289,0.0056,532,0.0112,0.0057,0.0057,118,0.0028,128,107,108,117.527,540,19.8036,0.0075
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,2343,2337,0.0055,543,0.0109,0.0056,0.0056,121,0.0027,131,110,110,120.761,550,18.7293,0.0074
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,49,0.0015,58,42,43,49.1577,300,25.7591,0.0233
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S183991542-09-SAT.cnf,1,7478,6950,0.001,2043,0.0029,0.0015,0.0015,439,0.0007,457,419,420,437.034,2405,41.4444,0.0029
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,2130,2117,0.0062,486,0.0124,0.0063,0.0063,108,0.0031,118,98,99,108.013,500,15.0506,0.0082
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,1491,1485,0.0087,344,0.017,0.0088,0.0088,77,0.0046,85,69,69,76.8469,350,12.2151,0.0116
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S361865778-09-SAT.cnf,1,3582,3504,0.0021,932,0.0062,0.0032,0.0032,203,0.0016,217,191,191,203.686,990,24.6566,0.0054
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S432776913-077.cnf,1,13600,13600,0.0437,160,0.0117,0.0437,0.0437,26,0.0027,32,21,22,26.3295,160,14.9988,0.0437
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1128222245-05.cnf,1,22000,22000,0.0045,1100,0.0152,0.0045,0.0045,209.5,0.0009,227,196,197,210.378,1100,60.8438,0.0045
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S948914005-013.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,38,27,27,33.0764,200,18.2599,0.035
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,168000,166818,0.0001,38960,0.0002,0.0001,0.0001,8488,0,8533,0,8481,4231.5,40000,6818.5,0.0002
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1014608490-038.cnf,1,1785,1778,0.0073,413,0.0144,0.0073,0.0073,92,0.0036,101,83,83,91.7248,420,12.8801,0.0121
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S218623752-19-SAT.cnf,1,3582,3514,0.0021,931,0.0063,0.0032,0.0032,203,0.0016,217,189,190,202.471,990,25.2506,0.0064
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,3195,3178,0.0041,733,0.0082,0.0041,0.0041,162,0.002,174,150,149,162.183,750,24.1436,0.0068
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,2556,2546,0.0051,589,0.0101,0.0051,0.0051,129,0.0025,141,119,119,129.538,600,24.974,0.0085
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S218576925-17.UNSAT.shuffled.cnf,1,2556,2534,0.0052,580,0.0104,0.0052,0.0052,128,0.0026,138,117,117,127.487,600,24.0633,0.0086
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,4450,4450,0.14,50,0.011,0.14,0.14,9,0.0082,12,6,6,8.9003,50,6.6001,0.14
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S599916448-096.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0068,15,8,8,11.321,65,8.2693,0.1077
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1582955175-042.cnf,1,8400,8345,0.0015,1946,0.0032,0.0016,0.0016,427,0.0007,442,405,407,425.497,2000,55.7959,0.0026
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S884764237-004.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0063,15,9,9,12.0461,70,8.6891,0.1
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S282405510-004.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0093,24,16,16,19.9872,100,9.0011,0.05
SAT_Competition2007/random/OnTreshold/5SAT/v70/unif-k5-r21.3-v70-c1491-S1416418480-05.SAT.shuffled.cnf,1,1491,1491,0.0714,70,0.0462,0.0714,0.0714,14,0.0142,18,11,11,14.4582,70,6.0653,0.0714
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1386858597-08-SAT.cnf,1,5177,4843,0.0014,1414,0.0042,0.0021,0.0021,304,0.001,320,287,288,302.344,1665,31.2199,0.005
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,126000,125227,0.0001,29267,0.0002,0.0001,0.0001,6427,0.0001,6516,0,6295,4235,29999,5674.33,0.0002
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1342521403-06.SAT.shuffled.cnf,1,1917,1917,0.0556,90,0.046,0.0556,0.0556,18,0.0108,22,14,14,18.0579,90,8.5265,0.0556
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,3727,3727,0.0286,175,0.0427,0.0286,0.0286,35,0.0051,41,29,29,34.6572,175,13.2971,0.0286
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,63000,62573,0.0002,14620,0.0004,0.0002,0.0002,3185,0.0001,3233,0,3110,2833.22,15000,715.444,0.0004
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S118521533-021.UNKNOWN.cnf,1,2662,2662,0.04,125,0.045,0.04,0.04,25,0.0071,30,20,20,24.7091,125,11.0877,0.04
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S517464300-073.cnf,1,2380,2376,0.0054,556,0.0106,0.0054,0.0054,123,0.0027,133,112,113,123.102,560,20.4967,0.0072
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S645163129-012.cnf,1,2125,2117,0.0061,491,0.0121,0.0061,0.0061,109,0.0032,119,99,99,109.038,500,17.1337,0.0102
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2058039218-006.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0058,16,10,10,12.9051,75,9.4522,0.0933
