@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC

@DATA
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,11.3104,1.9768,0.8591,0.5,0.8155,0.0171,1.1718,1.2367,2.2682,0.1581,0.3374,5.7083,0.7799,0.1567,0.422,0.0896,10.6333,12,10,0.3921,0.8382,0.0375,3.2317,1.9615,0.6814,0.3907,0.4807,0.2866,0,1.0583,0.985,0.9897
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,4.3631,0.5676,0.4667,0.4533,0.5389,0.1476,2.0648,1.8913,1.0855,0.6281,0.2186,3.4899,0.4026,0.09,0.2164,0.0754,5.7691,7,5,0.2572,0.5893,0.0446,0.847,0.7705,0.5286,1.2656,0.5267,0.1325,0.0008,0.937,0.7333,0.8667
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841,0.0808,1.5953,1.1497,2.2027,0.5461,0.2222,3.9501,0.7426,0.0181,0.0692,0.0019,4.3017,5,4,0.3446,0.8718,0.0092,1.1113,1.5913,0.7678,0.07,0.3302,0.017,0,1.9005,0.8841,0.9703
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.1227,1.0137,0.9289,0.4575,0.9506,0.0983,1.0571,0.4028,1.2749,0.4784,0.3206,3.1239,0.9287,0.0538,0.2568,0.0007,9.4957,11,8,0.3849,0.7361,0.0069,1.1962,0.9845,0.6384,0.0435,0.5448,0.0363,0,2.1107,1,0.9648
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,2.5053,0.7882,0.5288,0.3276,0.7774,0.2013,1.4047,1.1596,0.4809,0.4833,0.0928,2.8824,0.3049,0.0309,0.0543,0.0246,6.6926,8,5,0.0909,0.2704,0.0166,0.3644,0.684,0.2971,1.006,0.7362,0.0373,0.0052,1.1838,0.8065,0.6082
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.5471,0.9997,0,0.9997,0.0056,0.6742,0.6732,0.0032,0.5957,0.0012,0.5792,0.394,0,0,0,3,3,3,0.528,0.6919,0.0278,0.2928,0.0729,0.692,0,0.0015,0,0,0,0.5351,0.6919
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241,1.1951,0.9511,0.2991,0.3448,0.0901,2.4287,0.217,0.0486,0.072,0.0455,8.9931,10,7,0.0776,0.1759,0.0215,0.3811,0.5956,0.2379,0.1845,0.8037,0.0561,0.0052,0.9361,0.5,0.5429
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,5.5414,0.7279,0.5068,0.435,0.483,0.1236,1.8652,1.7163,1.7985,0.3647,0.1523,2.9222,0.1298,0.0721,0.1481,0.066,8.375,10,7,0.1969,0.6814,0.0007,0.4106,1.6184,0.6164,1.4117,0.4497,0.1191,0.0009,0.8171,0.9699,0.9245
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,4.8055,0.7762,0.521,0.456,0.5356,0.1405,1.8284,1.6942,1.1922,0.359,0.15,3.3805,0.1601,0.071,0.1491,0.0535,6.5221,8,5,0.1945,0.5865,0.0041,0.4248,1.0731,0.5283,1.4025,0.5361,0.109,0.0011,1.0226,0.9365,0.8714
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657,0.1714,1.6477,1.4537,0.8846,0.3772,0.1553,3.2592,0.1962,0.0535,0.1321,0.0367,7.6213,9,6,0.1197,0.1741,0.0479,0.6425,1.5383,0.271,0.8449,0.9304,0.0739,0.0028,0.9957,0.8333,0.6364
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,1.5106,0.4127,0.5294,0.1579,0.5427,0.1699,1.0057,0.9025,0.604,0.4052,0.0385,2.3705,0.0722,0.0312,0.0485,0.0291,12.7903,14,12,0.0207,0.0107,0.0002,0.1824,0.4858,0.0826,0.7787,1.7381,0.0407,0.0001,0.5794,0.3333,0.3675
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,2.6502,1.0652,0.7573,0.2058,0.9193,0.1685,1.3295,0.9757,0.4772,0.353,0.1586,2.7895,0.5995,0.0142,0.0308,0.0123,14.1,15,14,0.2446,0.6291,0.0002,0.3989,0.4869,0.5222,1.8002,0.5812,0.0243,0,0.9103,0.7778,0.8516
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,12.3547,1.5326,0.7969,0.5,0.7509,0.0247,1.5662,1.6739,1.922,0.2325,0.3096,5.71,0.6703,0.1508,0.4507,0.0652,15.5526,16,14,0.4036,0.8501,0.0482,2.8019,1.6992,0.6874,0.6108,0.4721,0.2962,0.0002,1.1276,0.9909,0.9789
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,2.8433,0.7494,0.5529,0.3335,0.5641,0.1325,1.7604,1.2493,0.5465,0.3451,0.2281,1.6525,0.1614,0.1223,0.205,0.1563,4.5576,5,4,0.1338,0.1699,0.37,2.3553,0.9232,0.4146,0.972,1.003,0.1619,0.0365,0.5969,0.8783,0.894
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.1278,0.1487,0.9583,0.5,0.0336,0.0064,0.1628,2.2298,3.5779,0.975,0.2308,1.4772,0.0168,0.088,0.2083,0.0419,5,5,5,0.3625,0.9695,0.0066,0.6113,1.379,0.9219,0.0044,0.1248,0.1213,0.0072,1.2151,0.9991,0.9956
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,5.3071,0.7011,0.4692,0.4428,0.4583,0.1255,1.7856,1.6331,2.046,0.3773,0.1472,2.727,0.1239,0.0759,0.1477,0.079,7.2813,8,7,0.171,0.6558,0.0008,0.3822,1.8225,0.6217,1.3572,0.4157,0.1204,0.0016,0.7594,0.9531,0.91
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,2.6502,1.0652,0.7573,0.2057,0.9193,0.1685,1.3295,0.9757,0.4772,0.353,0.1586,2.7895,0.5995,0.0142,0.0308,0.0122,14.1875,15,14,0.2446,0.6291,0.0002,0.3989,0.4869,0.5223,1.8002,0.581,0.0243,0,0.9106,0.7778,0.8515
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067,0.7554,0.1341,0.8637,0.1882,1.3876,1.0079,0.4219,0.3982,0.1602,2.5265,0.6423,0.0169,0.0327,0.0165,15.3824,16,15,0.2707,0.7517,0.0001,0.503,0.4483,0.5849,0.7867,0.5226,0.0283,0.0001,0.8597,0.7333,0.879
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559,0.1746,1.0576,0.881,0.5846,0.4092,0.0428,2.3496,0.0615,0.0313,0.0567,0.0293,20.1361,24,16,0.025,0.0144,0.0005,0.1785,0.4551,0.0983,0.3881,1.591,0.0399,0.0004,0.6331,0.6667,0.393
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,1.2373,1.5304,0.889,0.1716,0.9393,0.2404,1.1442,0.9906,0.7985,0.1938,0.1527,2.4635,0.6551,0.0329,0.0559,0.031,8.1782,9,7,0.1829,0.8513,0.0023,1.0801,0.7596,0.7504,0.6188,0.3428,0.0423,0.0138,0.5633,0.7778,0.9253
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,2.7808,0.554,0.4882,0.1807,0.586,0.1522,1.4773,1.4215,10.2453,0.3754,0.122,2.9826,0.1643,0.0747,0.1325,0.073,10.1579,12,9,0.1642,0.4046,0.0002,0.3084,8.9129,0.3785,0.7268,0.526,0.1182,0.0087,0.6072,0.9989,0.6288
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,2.6706,1.07,0.7616,0.2057,0.9171,0.1717,1.3352,0.9743,0.4525,0.3554,0.1577,2.7626,0.6104,0.0143,0.0309,0.0124,14.1778,15,14,0.2465,0.6359,0.0002,0.4041,0.4668,0.5276,1.8457,0.5708,0.0244,0,0.9009,0.7778,0.8518
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.1,0,0.9091,0.2033,0.9091,0.1515,0,0.3046,0,1,0,0,0.9091,0.2033,0.2033,0.2033,2,2,2,0,0.8452,0.0769,1.423,0,0.8452,0.0152,0,0.2033,0.2033,0.0001,0,0.8452
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,2.7387,1.0582,0.7497,0.1922,0.9282,0.1611,1.3061,0.9665,0.5301,0.3464,0.1584,2.8391,0.5765,0.0137,0.0302,0.0118,14.18,15,14,0.2398,0.6168,0.0002,0.3769,0.5366,0.5104,1.7871,0.5961,0.0237,0,0.9292,0.8,0.8471
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.1674,0.6168,0.9764,0.5,0.9744,0.0308,1.0885,0.8854,1.1802,0.5889,0.2971,5.0005,0.4972,0.1745,0.4959,0.1742,4.0645,5,4,0.3856,0.808,0.0046,1.7139,1.8787,0.7708,0.0142,0.2889,0.2773,0,1.0206,0.9394,1
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,2.2681,1.0819,0.8946,0.5,0.7837,0.2059,1.2799,1.2359,18.3064,0.397,0.1574,1.3348,0.5361,0.1138,0.2967,0.1084,9.1429,10,9,0.3221,0.9116,0.0002,1.2985,5.2702,0.8709,1.6181,0.1959,0.1473,0.0119,0.8843,0.9994,0.9786
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,4.7941,0.7092,0.4607,0.4419,0.4693,0.1341,1.7937,1.6396,1.3375,0.3757,0.1541,3.1481,0.1273,0.0795,0.1489,0.0744,7.4558,9,6,0.1761,0.6128,0.002,0.3904,1.2906,0.5525,1.2966,0.4599,0.1206,0.0004,0.8478,0.9658,0.8504
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795,1.9181,1.8763,2.9743,0.3194,0.2327,4.09,0.4366,0.0288,0.0888,0.0097,14.2718,17,12,0.236,0.7886,0.003,0.9274,1.7774,0.671,1.0411,0.4364,0.0444,0,1.3719,0.9216,0.9628
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1302,0.8676,0.1814,1.3871,1.0251,0.4687,0.3934,0.1616,2.5645,0.6156,0.0161,0.0304,0.0167,16.1429,17,16,0.2668,0.7477,0.0001,0.4929,0.4661,0.5754,0.7045,0.5534,0.0256,0,0.805,0.7778,0.8816
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.9029,0.6566,0.6121,0.233,0.6731,0.2118,1.2018,1.0833,0.8429,0.3363,0.0626,2.105,0.2049,0.04,0.0679,0.0281,7.749,9,6,0.0497,0.1906,0.0017,0.2557,1.6516,0.2329,0.3586,0.6437,0.0446,0.0218,0.8268,0.5,0.4177
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,4.5535,0.7522,0.5427,0.4353,0.5576,0.1475,1.8346,1.7118,1.1242,0.3701,0.1738,3.5237,0.1608,0.072,0.1513,0.0543,6.2201,7,5,0.2062,0.5947,0.0145,0.5755,0.9875,0.5466,1.4229,0.5136,0.1143,0.0016,1.0057,0.8909,0.8791
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703,0.1786,1.1494,1.0929,1.402,0.3587,0.065,1.9164,0.1674,0.0307,0.047,0.0251,6.874,8,5,0.04,0.1194,0.0009,0.2376,2.6617,0.2064,0.8615,0.9082,0.0439,0.0133,0.6622,0.625,0.4175
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895,0.3972,0.2556,0.543,0.1442,1.5502,1.1991,1.273,0.3964,0.1052,2.6988,0.0741,0.037,0.084,0.0326,23.2443,26,20,0.0609,0.0632,0.0043,0.5451,1.2703,0.1967,2.9004,1.3437,0.0403,0.0151,0.7014,0.9403,0.7081
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,3.1085,0.7532,0.6102,0.9999,0.7606,0.2173,1.5832,1.3986,1.9942,0.4198,0.137,2.9191,0.1894,0.1686,0.3161,0.1967,7.9314,9,7,0.1877,0.2077,0.0052,1.1904,1.0571,0.3481,1.4633,0.8634,0.2434,0.0054,0.8077,1,0.9598
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172,1.0398,0.9209,0.5098,0.4084,0.0385,2.5696,0.0826,0.0308,0.0447,0.0264,13.2477,14,13,0.0194,0.0061,0.0002,0.1873,0.5183,0.0777,0.7651,1.8555,0.0411,0.0008,0.7212,0.2727,0.3661
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,1.3303,1.2614,0.9732,0.5283,0.9826,0.1548,0.8125,0.1814,1.3447,0.383,0.1616,2.3973,0.9758,0.0856,0.2684,0.0088,36.1429,37,35,0.1844,0.9249,0.0011,1.9933,0.7139,0.7009,0.8039,0.4669,0.2382,0.0036,1.4527,1,0.9546
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,1.451,0.4372,0.5303,0.2106,0.5333,0.1719,1.0394,0.9208,0.5097,0.4086,0.0386,2.571,0.0825,0.0308,0.0447,0.0265,13.3451,14,13,0.0194,0.006,0.0003,0.1873,0.5184,0.0775,0.7662,1.8584,0.041,0.0008,0.7216,0.3333,0.3659
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.3419,1.0617,0.8648,0.2179,0.7693,0.2115,1.4242,1.3612,8.571,0.3945,0.1787,1.8801,0.5334,0.0725,0.157,0.0639,7.3571,9,7,0.3302,0.7275,0.0009,1.1831,3.1889,0.7196,1.6479,0.2394,0.1289,0.0009,0.7909,0.9975,0.8922
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559,0.1746,1.0576,0.881,0.5846,0.4092,0.0428,2.3496,0.0615,0.0313,0.0567,0.0293,20.783,24,16,0.025,0.0144,0.0005,0.1785,0.4551,0.0983,0.3881,1.591,0.0399,0.0004,0.6331,0.6667,0.393
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,1.104,0.9334,0.7243,0.1681,0.8543,0.1622,1.437,1.0655,0.7078,0.4216,0.1486,2.9229,0.5965,0.0195,0.0567,0.0048,17.2381,18,16,0.2349,0.6566,0.0002,0.4606,0.6348,0.5356,0.6539,0.6019,0.036,0.0001,1.1706,0.7333,0.8814
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,4.6715,0.7438,0.5203,0.4284,0.5418,0.1439,1.7302,1.6291,1.1316,0.3604,0.1659,3.4494,0.1364,0.0735,0.1548,0.0557,6.6571,8,5,0.1953,0.5867,0.0078,0.454,1.0431,0.5387,1.4107,0.5415,0.1107,0.0017,1.0179,0.9365,0.8967
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0.2245,0.5136,0.9362,1,0.9417,0.0434,0.96,0.5463,8.0329,0.777,0.2614,4.51,0.9186,0.0727,0.3162,0.0029,4,4,4,0.346,0.9978,0.0006,2.3209,5.2993,0.8861,0.0253,0.2881,0.0747,0,1.8581,1,1
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715,0.2423,1.1691,0.9291,0.2659,0.3462,0.0918,2.4303,0.2047,0.0529,0.0836,0.0455,7.7883,9,6,0.0793,0.1768,0.0366,0.3687,0.478,0.2289,0.201,0.7912,0.0574,0.0056,1.0408,0.5,0.5266
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715,0.2423,1.1691,0.9291,0.2659,0.3462,0.0918,2.4303,0.2047,0.0529,0.0836,0.0455,7.7883,9,6,0.0793,0.1768,0.0366,0.3687,0.478,0.2289,0.201,0.7912,0.0574,0.0056,1.0408,0.5,0.5266
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,4.8831,0.728,0.5218,0.4319,0.5574,0.1399,1.6982,1.5911,1.4638,0.3576,0.1546,3.2397,0.1277,0.0679,0.1504,0.0528,6.5,7,5,0.1868,0.5982,0.0042,0.4858,1.2973,0.5513,1.4442,0.5586,0.1087,0.0022,0.9967,0.9574,0.9528
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703,0.1786,1.1494,1.0929,1.402,0.3587,0.065,1.9164,0.1674,0.0307,0.047,0.0251,7.2038,9,5,0.04,0.1194,0.0009,0.2376,2.6617,0.2064,0.8615,0.9082,0.0439,0.0133,0.6622,0.625,0.4175
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0.2606,0.5306,0.9266,1,0.9342,0.0503,1.0254,0.6129,5.7703,0.763,0.2636,4.438,0.9029,0.0977,0.351,0.0177,4,4,4,0.343,0.987,0.0011,2.068,3.9343,0.8472,0.0312,0.3423,0.1203,0,1.5201,1,1
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031,0.1704,1.3593,1.0111,0.4931,0.3625,0.1578,2.7792,0.5939,0.015,0.0319,0.0128,14.1538,15,14,0.2459,0.6354,0.0003,0.426,0.49,0.5277,1.5422,0.5795,0.0253,0,0.8864,0.7895,0.8561
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,4.0305,0.7887,0.5197,0.1444,0.7802,0.2084,1.5565,1.3311,0.4553,0.4764,0.1196,2.9288,0.3215,0.0444,0.0983,0.041,5.3006,6,4,0.1566,0.4123,0.0732,0.417,0.3598,0.3808,2.0635,0.5909,0.0676,0.0012,0.8692,0.6364,0.6628
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.0173,0.7453,0.4607,0.3013,0.6934,0.156,1.5077,1.0593,4.2715,0.4592,0.0709,1.4698,0.2299,0.0566,0.1013,0.0504,9.0891,11,7,0.1664,0.7119,0.0069,0.391,2.5108,0.6544,0.0072,0.2365,0.0648,0.0264,0.555,0.6667,0.7996
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.9932,0.9075,0.4905,0.286,0.6835,0.2233,1.3549,1.1261,0.1767,0.3615,0.0713,1.7734,0.3405,0.0246,0.0441,0.0156,22.6535,28,16,0.0623,0.1223,0.0062,0.3531,0.33,0.1151,0.3154,0.8492,0.0387,0.0094,0.8823,0.8,0.2174
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,4.7691,0.5864,0.49,0.4404,0.5715,0.1345,1.9689,1.7817,1.0924,0.6144,0.2467,3.5091,0.4157,0.0519,0.1085,0.0357,6.3631,8,5,0.2355,0.6064,0.0347,0.7393,0.8398,0.5557,1.3003,0.4872,0.0799,0.001,1.113,0.8857,0.8747
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.1111,1.0497,0.6348,0.08,0.8086,0.1286,1.2279,0.5233,0,0.4431,0,0,0.8086,0.0723,0.0755,0.072,3,3,3,0,0.7975,0.0667,0.9353,0.1702,0.7966,0.0143,0.005,0.073,0.0695,0.0366,0,0.8016
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,1.5204,0.6774,0.3812,0.2404,0.7204,0.1803,1.5169,1.332,2.2997,0.4206,0.246,2.3426,0.1166,0.1104,0.2402,0.0738,5.1094,6,4,0.2076,0.1567,0.0016,0.723,1.9761,0.2756,0.5274,0.8925,0.1712,0.0342,0.6764,0.8846,0.6013
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,2.0686,1.0209,0.7372,0.2025,0.9019,0.1638,1.3544,1.0223,0.5616,0.3619,0.1571,2.8559,0.5695,0.0151,0.032,0.0128,14.95,16,14,0.2446,0.6321,0.0002,0.4247,0.5402,0.5253,1.3644,0.5864,0.0258,0,0.8832,0.8182,0.8576
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.3808,0.6682,0.5619,1,0.7513,0.1173,1.4464,1.3317,1.3463,0.495,0.1631,3.1102,0.1993,0.0605,0.1262,0.0504,5.4752,6,2,0.3538,0.6811,0.0017,0.3845,1.7495,0.6043,1.513,0.3452,0.1009,0.0001,1.0453,1,0.8211
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,4.9156,0.7179,0.4607,0.4582,0.4469,0.1309,1.8008,1.6411,1.3764,0.3782,0.1552,3.0267,0.142,0.075,0.1436,0.0719,7.4368,9,6,0.1714,0.6519,0.0012,0.3874,1.3051,0.5912,1.2968,0.4064,0.1158,0.0002,0.8215,0.9658,0.8464
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928,0.1565,1.2701,1.0597,4.4289,0.4964,0.072,2.1434,0.2303,0.0438,0.0819,0.0393,10.0989,12,8,0.152,0.6453,0.0037,0.3548,2.8301,0.598,0.003,0.2964,0.0543,0.0142,0.633,0.6667,0.7813
SAT_RACE2008/grieu-vmpc-31.cnf,1,0,0.5476,0.9996,0,0.9996,0.0065,0.675,0.6736,0.004,0.5951,0.0015,0.6461,0.3931,0,0,0,3,3,3,0.5264,0.6915,0.0323,0.2905,0.0776,0.6917,0,0.002,0,0,0,0.5345,0.6915
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0.2206,0.5109,0.9389,1,0.9438,0.0418,0.9418,0.5273,8.9818,0.7796,0.2583,4.5163,0.9227,0.0659,0.2975,0.0013,4,4,4,0.3466,0.999,0.0005,2.3975,5.841,0.8965,0.0245,0.2726,0.0569,0,1.9643,1,1
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927,0.1549,1.2715,1.0617,3.6102,0.4992,0.0712,1.9392,0.2303,0.0489,0.0968,0.0442,8.2809,11,6,0.1546,0.6913,0.004,0.3463,2.2483,0.6088,0.0024,0.3192,0.0609,0.0162,0.6198,0.6667,0.7925
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,3.3007,0.7566,0.5072,0.4993,0.8163,0.1741,1.474,1.2506,1.7489,0.4848,0.172,3.0698,0.3582,0.0528,0.1258,0.0268,7.0357,8,6,0.1404,0.7426,0.0031,1.2418,2.1039,0.6304,1.2639,0.5171,0.0777,0,1.3592,1,0.9823
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164,0.7342,0.1896,0.903,0.1615,1.35,1.0224,0.5842,0.361,0.1567,2.8765,0.5623,0.015,0.032,0.0128,14.3333,15,14,0.244,0.6282,0.0002,0.4219,0.5584,0.5239,1.322,0.589,0.0255,0,0.8797,0.8261,0.8585
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,5.1268,0.752,0.5147,0.4585,0.519,0.134,1.7799,1.6694,1.2354,0.3565,0.1602,3.3843,0.133,0.0716,0.152,0.0545,6.5943,8,5,0.1964,0.6134,0.0048,0.4502,1.1417,0.5568,1.4322,0.5306,0.1126,0.0013,1.0157,0.9365,0.9117
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.0194,1.0851,0.9692,0.5,0.9748,0.106,0.8769,0.2071,1.0582,0.4532,0.3246,2.6994,0.9691,0.1614,0.3126,0.1476,11.2857,13,10,0.4795,0.8149,0.0005,1.1645,0.81,0.6282,0.0035,0.5163,0.1622,0.0346,0.7123,0.9766,0.8869
