@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.3055,0.9521,0.0668,0.0696,308000,0.692,0.8331,1.0792,0.2508,0.1503,0.0102,650,0.0014,578,555,0.5743,0.3876,0.5,0.6302,647,297,1173,0.919,273000,53919,0.8313,0.8949,0.3162,40965,1173,0.9609,0.9713
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,0.1748,0.5721,0.0825,0.0787,210000,1.9765,1.6359,1.2551,0.1547,0.1962,0.0638,1272.3,0.0611,868,843,0.5759,0.1602,0.2461,0.3998,2089,690,2491,1.856,123000,65983,0.5463,0.1503,1.7276,24191,2491,0.834,0.6669
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0,0.8271,0,0,84314,0.1729,0.1817,0.2361,0.8081,0.0133,0,524.33,0,287,258,0.0179,0.181,0,0.8184,320,248,1286,0.1658,82883,1150,0.8175,0.9391,0.0455,1100,3045,0.9391,0.0209
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,624,0,0.0213,1.118,0.5832,0.4167,0.2295,4426.6,0.2295,4434,4392,0.0001,0.3333,0.2295,0.5832,4459,4351,4466,0.4023,624,260,0.5832,0.8333,0,260,4466,0.8333,0.8947
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k100.cnf,1,0.1411,0.7814,0.0688,0.1374,178000,2.1732,1.7416,1.6361,0,0.1437,0.0364,529.7,0.0033,462,430,1.1363,0.1148,0.2916,0.3283,572,377,897,1.388,127000,50797,0.1554,0.3526,1.7907,18202,1227,0.5175,0.8031
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0554,0.9294,0.0552,0.0552,11638,0,0,0,0.9293,0.0455,0.0552,0,0.0551,0,0,0.0001,0.3438,0.0556,0.9293,0,0,0,0,11110,528,0.9293,0.9792,0.0435,506,0,0.9792,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S2007547542-039.cnf,1,0.0032,0.2104,0.0016,0.002,1917,0.0952,0.0138,0.8086,0.0571,0.0469,0.0013,4328.6,0.0009,4344,4296,0.7135,0.0687,0.0051,0.1434,4408,4213,4433,0.2128,1917,90,0.1234,0,0,90,4433,0,0.6617
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1309933981-04.UNSAT.shuffled.cnf,1,0.0037,0.2484,0.0018,0.0022,2130,0.0922,0.0139,0.8121,0.0709,0.0469,0.0015,4290.5,0.001,4278,4269,0.6869,0.0816,0.0079,0.1697,4370,4209,4389,0.2227,2130,100,0.1578,0,0,100,4389,0,0.6548
SAT_Competition2009/CRAFTED/sgi/satsgi-n17himBHm20-p0-q146.cnf,1,0.0787,0.9196,0.0786,0.0786,5967,0,0,0,0.9195,0.0574,0.0786,0,0.0786,0,0,0,0.36,0.0787,0.9195,0,0,0,0,5627,340,0.9195,0.9758,0.0526,323,0,0.9758,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1271018787-049.cnf,1,0.179,0.5753,0.094,0.1254,16800,0.2889,0.2915,0.7093,0.2015,0.2339,0.081,59.531,0.0481,55,49,0.5815,0.2338,0.5177,0.3965,65,42,78,0.4024,16701,4000,0.3915,0,0.0241,3906,134,0.9668,0.5873
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1533440099-09.SAT.shuffled.cnf,1,0.0001,0.0875,0.0001,0.0001,6230,0.039,0,0.9966,0.0288,0.0112,0.0001,4453,0,4447,4394,0.7611,0.0296,0.0001,0.0598,4485,4384,4555,0.1728,6230,70,0.0501,0,0,70,4555,0,0.6802
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.1109,0.258,0.1109,0.1109,632,0.0177,0,0.5818,0.258,0.3005,0.1109,4564.6,0.1109,4683,4529,0.0737,0.198,0.1424,0.2572,4689,4178,4744,0.2711,629,190,0.258,0.0016,0.0053,189,4744,1,0.5791
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1504.5-n60-p30-s88600538.cnf,1,0.061,0.9992,0.0232,0.0356,927000,0.2855,0.1226,0.0613,0.9732,0.0039,0.0082,14.677,0.001,7,3,0.0519,0.3791,0.5,0.9779,15,2,18,0.3124,923000,3651,0.9938,0.987,0.0167,3591,177,0.987,0.0035
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i3_pp.cnf,1,0.004,0,0.004,0.004,80,0,0,0.6932,0,0.25,0.004,0,0.004,0,0,0,0,0.004,0,0,0,0,0,12,39,0,1,12,3,0,1,1
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/14000/unif-k3-r4.2-v14000-c58800-S648763183-023.cnf,1,0.1757,0.5679,0.0917,0.1226,58800,0.2901,0.2936,0.7144,0.2034,0.2335,0.0787,11.818,0.0466,11,8,0.5798,0.2253,0.9336,0.3922,14,7,17,0.3993,58433,14000,0.3848,0,0.0262,13643,33,0.9636,0.5881
SAT-Race-2010-CNF/cryptography/desgen/gss-16-s100.cnf,1,0.0559,0.9011,0.0331,0.0424,93904,0.8045,0.7561,1.1292,0.7562,0.2405,0.0314,0,0.0216,0,0,0.3302,0.1827,0.1739,0.7575,0,0,0,0.9456,55442,31248,0.853,0.6633,1.3431,13336,0,0.9396,1.5565
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0.0001,0.0902,0.0001,0.0001,8010,0.0335,0,0.9989,0.0363,0.0112,0.0001,4364.8,0,4335,4279,0.6154,0.0335,0.0001,0.0676,4466,4262,4482,0.1609,8010,90,0.0618,0,0,90,4482,0,0.6781
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10id_s.cnf,1,0.1458,0.7467,0.0796,0.118,530000,1.9251,1.6978,1.7645,0.4823,0.1336,0.0783,234.28,0.028,197,159,0.3858,0.1668,0.4522,0.589,255,116,514,2.3032,231000,179000,0.6471,0.122,4.7893,30891,743,0.4533,0.6869
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,1,0.4997,0.827,0.4398,0.499,18375,1.2378,1.4307,2.5844,0.6662,0.1612,0.4957,1693.3,0.4748,1919,1260,0.2029,0.6006,0.9999,0.7335,2036,893,2093,2.2033,16362,2737,0.7677,0.0724,0.0375,2638,2460,0.094,0.8748
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1146593655-045.cnf,1,0.0001,0.0857,0.0001,0.0001,5785,0.0406,0,0.9876,0.0252,0.0112,0.0001,4489.6,0,4477,4445,0.7434,0.0295,0.0001,0.0595,4524,4412,4590,0.1688,5785,65,0.0478,0,0,65,4590,0,0.6806
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0.499,0,0,86175,0,0,0.6053,0.499,0.023,0,1463.7,0,1458,1383,0,0.3282,0,0.499,1866,787,1967,0.1724,86175,2025,0.499,0.0115,0.0227,1980,2388,0.9995,0.584
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-2.sat05-2264.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1120,0,0.0311,0.5623,0,0.25,0.042,4472.6,0.042,4499,4412,0,0,0.042,0,4534,4327,4591,0.2698,1120,280,0,0,0,280,4591,1,0.5774
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.0436,0.9998,0.0158,0.0196,1120000,0.1708,0,0.1037,0.9857,0.003,0.0049,3,0.0002,3,3,0.0687,0.2434,0.5,0.9812,3,3,3,0.1982,1120000,3420,0.9965,0.9798,0.0179,3360,3,0.9798,0.005
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10nid.cnf,1,0.1477,0.7723,0.0737,0.1163,646000,1.5324,1.4281,1.7916,0.5175,0.1291,0.0707,244.6,0.02,241,200,0.4027,0.1737,0.4632,0.6068,311,135,353,1.912,277000,218000,0.6561,0.1381,5.0919,35740,453,0.4528,0.7239
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p30-s48700942.cnf,1,0,0.9034,0,0,93431,0.2146,0,0.1196,0.8771,0.0099,0,618.8,0,583,133,0.0218,0.3237,0.0001,0.889,678,110,1590,0.233,92488,943,0.8921,0.9713,0.0329,913,1590,0.9713,0.01
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S2056912842-027.cnf,1,0.1611,0.5616,0.0851,0.1136,2125,0.2871,0.2845,0.7476,0.1997,0.23,0.0717,3873.9,0.0449,3879,3805,0.5891,0.2191,0.3719,0.3887,3956,3788,4044,0.3746,2104,500,0.3702,0,0.0331,484,4044,0.9606,0.5858
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,0.1749,0.5626,0.0922,0.1241,63000,0.2899,0.2933,0.7021,0.2025,0.2342,0.0787,10.483,0.0471,10,8,0.5845,0.2262,0.7,0.3896,12,6,15,0.4006,62642,15000,0.3805,0,0.0224,14672,28,0.9681,0.5865
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.1391,0,0.1038,0.1378,18603,2.8213,2.1574,1.3329,0,0.1534,0.1307,1276.6,0.0598,1064,756,2.4517,0.0336,0.2391,0.0826,1825,586,2262,2.569,18167,4499,0,0.0754,0.6143,2787,2262,0.2778,0.8329
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S429936805-03.SAT.shuffled.cnf,1,0.0033,0.2486,0.0018,0.0023,2556,0.095,0.0201,0.8334,0.094,0.0469,0.0015,4222.3,0.001,4223,4207,0.6541,0.0835,0.007,0.1731,4270,4124,4319,0.2255,2556,120,0.1557,0,0,120,4319,0,0.6525
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0,0.8316,0,0,84314,0.1887,0.2011,0.2317,0.8099,0.0133,0,349.35,0,302,286,0.0193,0.1931,0,0.821,440,237,553,0.1744,82811,1150,0.8204,0.9405,0.0455,1100,570,0.9405,0.0207
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.1533,0.9642,0.0363,0.0279,33572,1.2277,0.3176,1.2717,0.8262,0.072,0.0005,622.48,0.0001,511,310,0.3275,0.5618,0.318,0.8053,637,283,1260,1.1771,33572,2420,0.9566,0.4286,0.0017,2416,2123,0.8446,0.5509
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7bidw_i.cnf,1,0.1472,0.7406,0.0786,0.1195,388000,1.5143,1.4341,1.7619,0.4333,0.1328,0.0738,340.92,0.024,337,299,0.4458,0.1711,0.443,0.5643,386,245,428,1.8133,169000,131000,0.6206,0.1229,4.8307,22468,479,0.4693,0.7062
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0.0007,0.6277,0.0002,0.0002,5251,0.2615,0.0695,0,0.5185,0.0257,0,4684.8,0,4678,4655,0.1935,0.224,0.0017,0.5916,4721,4645,4725,0.367,5251,135,0.5383,0,0,135,4725,0.8549,0
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,0.1548,0.7809,0.0735,0.1107,64684,1.1316,1.0431,1.7302,0.3089,0.1439,0.0557,771.55,0.0143,810,669,0.5415,0.1953,0.4284,0.5387,873,608,912,1.2163,26832,21892,0.5867,0.1364,4.6715,3860,953,0.5418,0.7438
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1121059923-10.cnf,1,0.005,0.2305,0.0028,0.0034,14000,0.1017,0.0795,0.8331,0.0761,0.05,0.0023,71.506,0.0015,67,61,0.6848,0.08,0.0195,0.1672,76,56,85,0.2367,14000,700,0.1494,0,0,700,159,0,0.6503
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-2.cnf,1,0.0447,0.0661,0.0308,0.0411,204000,0.5096,0.5184,1.0393,0.0002,0.1719,0.0265,247.27,0.0225,243,209,1.8588,0.0194,0.2106,0.0775,280,159,336,0.498,116000,48689,0.006,0.0825,1.4495,19877,461,0.5335,0.4372
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x20.cnf,1,0.0046,0.5028,0.0046,0.0046,12240,0,0,0,0.5027,0.0306,0.0046,3840,0.0046,3840,3840,0.0001,0.0104,0.0046,0.5028,3840,3840,3840,0,11760,480,0.5028,0.0306,0.3333,360,3840,0.0306,0
SAT_RACE2008/hoons-vbmc-lucky7.cnf,1,0.0481,0.6842,0.0314,0.0351,25116,0.9233,0.7244,1.8563,0.2666,0.1742,0.0294,2249.8,0.0219,2535,2131,0.5379,0.1359,0.1473,0.4711,2696,1234,2869,1.0879,10749,8503,0.4539,0.4138,3.5422,1872,2869,0.6448,0.8548
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl009.sat05-2721.reshuffled-07.cnf,1,0.5,0.7999,0.4405,0.4999,7989,4.1643,1.5053,2.9448,0.6657,0.2064,0.4996,1509.9,0.4944,1695,746,0.2292,0.5215,1,0.6991,2226,535,2673,2.4581,6704,1477,0.7492,0.0868,0.0672,1384,2678,0.1029,0.9046
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6nid_s.cnf,1,0.1474,0.7591,0.0783,0.1211,439000,1.4161,1.3527,1.794,0.5057,0.1291,0.0743,301.35,0.0216,293,237,0.4209,0.1805,0.4602,0.592,330,196,403,1.7571,188000,148000,0.6453,0.128,5.0956,24288,686,0.4478,0.7183
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S871131876-087-UNKNOWN.cnf,1,0.0047,0.2341,0.0027,0.0034,25000,0.0973,0.0839,0.8329,0.0712,0.05,0.0023,32.982,0.0015,32,27,0.695,0.0761,0.02,0.1611,37,23,43,0.2281,25000,1250,0.1447,0,0,1250,71,0,0.6514
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0,0.9138,0,0,148000,0.2428,0,0.1062,0.8796,0.0086,0,444,0,178,84,0.0253,0.294,0.0001,0.8962,1484,30,1484,0.2718,147000,1295,0.8992,0.9742,0.0278,1260,1484,0.9742,0.0079
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,0.3383,0.0333,0.3036,0.3382,14991,1.3881,0.6983,0.9387,0.0014,0.2865,0.3375,692.53,0.3358,547,399,2.1952,0.0364,0.3576,0.0461,837,294,1092,1.3806,13521,7942,0.0042,0.0153,1.0501,3874,2554,0.0724,0.9728
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S779713554-13.cnf,1,0.0002,0.1036,0.0001,0.0001,11900,0.0397,0,1.0031,0.0322,0.0118,0.0001,4201.6,0.0001,4144,4105,0.6636,0.0352,0.0002,0.0716,4305,4086,4368,0.1505,11900,140,0.0651,0,0,140,4368,0,0.6778
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l39_lambda.cnf,1,0.1261,0.7395,0.061,0.1106,136000,1.3745,1.789,1.4367,0.494,0.1166,0.0506,1821.8,0.0146,1984,1471,0.3429,0.3561,1,0.6058,2136,1467,2314,1.1171,54879,27735,0.6816,0.1958,3.3349,6398,2314,0.7528,0.6666
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1876865608-086.cnf,1,0.1746,0.5998,0.0962,0.131,2380,0.2775,0.273,0.686,0.2371,0.2321,0.0845,3808.7,0.0519,3820,3721,0.5391,0.2399,0.3205,0.426,3862,3697,3944,0.3863,2370,560,0.4285,0,0.0182,550,3944,0.9743,0.5852
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,0.1904,0.8617,0.093,0.1312,161000,2.6456,2.1268,1.4187,0.5079,0.1648,0.0718,455.73,0.0286,332,239,0.3688,0.1466,0.4571,0.6706,666,185,921,2.4529,114000,33582,0.7828,0.6521,0.7863,18800,976,0.7857,1.3919
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S440063851-05.cnf,1,0.1775,0.5756,0.0934,0.1241,16800,0.2875,0.2905,0.698,0.2095,0.2339,0.0798,61.106,0.0481,56,50,0.575,0.2278,0.7993,0.3986,67,44,80,0.3882,16706,4000,0.3933,0,0.0238,3907,144,0.9672,0.5868
SAT_Competition2011/SAT04/handmade/kexu/frb-0.6/frb75-13-2.used-as.sat04-878.cnf,1,0,0.7646,0,0,34275,0.2132,0.2145,0.3436,0.7183,0.0271,0,1614.2,0,1468,853,0.0442,0.2158,0.0003,0.7422,2041,488,3848,0.2056,33196,975,0.7424,0.899,0.0833,900,3848,0.899,0.0471
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S565763763-051.cnf,1,0.167,0.5766,0.0887,0.1185,2380,0.2935,0.2939,0.7853,0.2109,0.2289,0.0775,3855.9,0.0483,3839,3801,0.5802,0.2268,0.3762,0.3945,3945,3747,4067,0.3952,2363,560,0.3863,0,0.0351,541,4067,0.9463,0.5954
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11773.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/crafted/spence/medium/s93-100.cnf,1,0.3213,0.0598,0.3124,0.3207,196,0.147,0.0507,0,0.0047,0.4745,0.3197,4130.6,0.3145,4121,4040,1.4096,0.0358,0.3227,0.0443,4179,3750,4495,0.214,196,93,0.0136,0,0,93,4495,1,0
SAT_RACE2008/babic-dspam-vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1377128774-12-UNSAT.cnf,1,0.3,0.6218,0.1766,0.2365,9344,0.3877,0.4265,1.3648,0.2192,0.319,0.1663,3695.2,0.1,3709,3684,0.5884,0.29,1,0.4298,3771,3438,3874,0.4936,8070,3500,0.4245,0.2561,0.3598,2574,3874,0.8149,0.7598
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S227954525-082.cnf,1,0.1735,0.5744,0.0899,0.1202,2210,0.2769,0.2741,0.6933,0.2009,0.2325,0.0741,3883.6,0.0431,3839,3822,0.5904,0.2231,0.3025,0.3885,3965,3797,4148,0.3929,2202,520,0.3727,0,0.0156,512,4148,0.9714,0.5868
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-03.cnf,1,0.3607,1,0.0967,0.2071,4680000,3.3798,2.3481,0.8957,0.7693,0.0178,0.0003,0,0,0,0,0.4204,0.5141,0.5,0.8043,0,0,0,2.4637,4560000,139000,0.9995,0.8293,0.7117,81160,0,0.9406,0.3851
SAT_Competition2009/CRAFTED/edgematching/all/em_12_2_4_all.cnf,1,0.0227,0.99,0.0049,0.0013,729000,0.6703,0.2365,0.6581,0.9886,0.0172,0.0003,37.778,0.0002,22,11,0.232,0.9039,0.0663,0.9254,69,6,91,0.4233,729000,12584,0.9896,0.8103,0.0038,12536,99,0.9518,0.2871
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-05.cnf,1,0.3607,1,0.0967,0.2071,4680000,3.3798,2.3481,0.8957,0.7693,0.0178,0.0003,0,0,0,0,0.4204,0.5141,0.5,0.8043,0,0,0,2.4637,4560000,139000,0.9995,0.8293,0.7117,81160,0,0.9406,0.3851
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,640,0,0.0909,0.9882,0,0.25,0.3831,2806.1,0.3831,2767,2634,0,0,0.3833,0,2988,2439,3246,0.2626,640,160,0,0,0,160,3367,0,0.9265
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S419666888-007.cnf,1,0.1669,0.5858,0.0917,0.1242,1700,0.2779,0.2746,0.7504,0.2216,0.2281,0.0805,3940,0.0479,3943,3901,0.5619,0.242,0.3466,0.407,3980,3854,4008,0.4031,1679,400,0.4034,0,0.0444,383,4008,0.9458,0.5925
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.1792,0.8552,0.0631,0.0651,288000,1.8081,1.4455,1.5652,0.346,0.064,0.0283,865.33,0.0041,798,711,0.5228,0.311,0.3634,0.6032,1047,332,1329,2.0558,269000,24336,0.7415,0.1518,0.4145,17205,1329,0.6107,0.6123
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf,1,0.4009,0.9999,0.2014,0.3404,1600000,3.4805,3.268,1.85,0.3187,0.1531,0.2375,0,0.0002,0,0,0.5481,0.2178,0.5,0.6373,0,0,0,2.7759,440000,535000,0.7295,0.4006,6.9416,67417,0,0.6942,0.7266
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,0.0049,0.2431,0.0028,0.0035,12000,0.0999,0.0727,0.8312,0.0654,0.05,0.0023,93.297,0.0015,88,81,0.7059,0.0792,0.0145,0.1666,100,73,112,0.2439,12000,600,0.1524,0,0,600,188,0,0.6498
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,560,0,0.0909,1.0038,0,0.25,0.3831,3434.3,0.3831,3393,3259,0,0,0.3832,0,3614,3088,3939,0.2757,560,140,0,0,0,140,3949,0,0.9544
SAT_RACE2008/post-c32s-gcdm16-22.cnf,1,0.084,0.2249,0.037,0.0403,387000,1.2728,1.2705,1.5499,0.02,0.1443,0.0326,1010.7,0.0216,1030,870,1.3432,0.061,0.26,0.1968,1239,788,1243,1.0073,98894,130000,0.0635,0.0742,8.085,14271,1537,0.5433,0.5895
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0.1562,0.4163,0.0435,0.066,702000,1.515,1.116,0.4423,0.043,0.0454,0.0047,0,0,0,0,0.966,0.0314,0.3768,0.2471,0,0,0,2.39,698000,34510,0.1663,0.0716,0.0891,31688,0,0.1929,2.8746
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,0.126,0.7361,0.0629,0.1186,175000,1.4973,1.9526,1.3954,0.4997,0.1138,0.0556,1652.4,0.0154,1549,1524,0.3336,0.3658,1,0.6121,1901,1139,2119,1.2379,73221,34656,0.6832,0.1814,3.1589,8333,2262,0.7589,0.66
SAT_Competition2007/crafted/Medium/contest05/sabharwal/sat-strips-gripper-10t19.sat05-1143.reshuffled-07.cnf,1,0.1492,0.9942,0.0294,0.0126,53225,0.6008,0.4881,1.168,0.9064,0.0438,0.0006,2684.5,0.0001,2817,2575,0.2081,0.4575,0.2756,0.8894,3194,1554,3288,0.6952,44720,3390,0.9741,0.6806,0.7296,1960,3288,0.7245,0.9848
SAT_Competition2009/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,1,0.0384,0.9862,0.0164,0.0242,385000,0.6236,0.263,0.7715,0.9648,0.0226,0.01,202.38,0.006,210,190,0.26,0.9022,0.0601,0.901,230,158,243,0.36,385000,8713,0.9831,0.7691,0.0005,8709,264,0.9439,0.3314
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_33.cnf,1,0,0.6916,0,0,177000,0.0037,0.0806,0.6747,0.6916,0.0061,0,1387,0,2117,657,0.0018,0.5271,0,0.6917,2117,657,2117,0.0037,177000,1089,0.6916,0.3935,0,1089,2117,0.9996,0.5474
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1064282057-06.UNSAT.shuffled.cnf,1,0.0037,0.2262,0.0018,0.0023,1704,0.1106,0.0077,0.8288,0.0716,0.0469,0.0015,4390.6,0.0008,4368,4362,0.6516,0.0743,0.008,0.1559,4415,4307,4524,0.2271,1704,80,0.1461,0,0,80,4524,0,0.6505
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0.5,0.9951,0.2601,0.5,56210,1.659,1.04,1.5704,0.8,0.0215,0.4948,1172,0,1366,758,0.2088,0.7702,0.5,0.8489,1506,604,1866,1.8399,49674,1133,0.875,0.1394,0.0599,1069,1866,0.1396,0.8393
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.1767,0.5828,0.094,0.122,1917,0.2829,0.2789,0.6385,0.2188,0.2327,0.0855,3877,0.0522,3841,3782,0.5795,0.2211,0.3444,0.4073,4020,3745,4049,0.4075,1912,450,0.3957,0,0.0112,445,4049,0.9807,0.581
