@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC

@DATA
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.sat05-4201.reshuffled-07.cnf,1,0,0,1.3096,0.4563,0.1947,?,0.0006,0,1.0441,0.0101,1.0265,0.3457,?,0.4662,?,4.6667
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l4.used-as.sat04-896.cnf,1,0.1393,0.1393,0.7325,0.484,0.2515,?,0.104,0.1389,0.7565,0.1395,0.3717,0.0895,?,0.0014,?,10.8378
SAT_Competition2007/crafted/Hard/contest04/others/ramsey.sat05-511.reshuffled-07.cnf,1,0.0005,0.0005,1.1311,0.3057,0.0005,?,0.0005,0.0005,0.8763,0.025,0.8518,0,?,0,?,2
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.0389,0.4728,1.7272,0.4455,0.9752,0.9595,0.0934,0.0141,0.9924,0.0592,0.9228,0.8253,0.9673,0.8811,1.1581,3.8297
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.0351,0.0357,1.0911,0.4876,0.1793,?,0.0261,0.0269,0.982,0.0409,0.9623,0.459,?,0.9662,?,9.8333
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.0233,0.044,0.7256,0.8222,0.1236,?,0.0179,0.011,0.9691,0.0404,0.3511,0.6768,?,0.9032,?,3
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0,0,1,0,?,0,0,0.9971,0.0094,0,0.6903,?,0.7044,?,2.9948
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2.cnf,1,0.4782,0.489,2.002,0.4024,1,?,0.2603,0.2332,1,0.0024,0.5949,0.2321,?,0.509,?,3.7241
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p30-s30907550.cnf,1,0.0409,0.0645,0.0895,0.9994,0.5,?,0.027,0.0159,0.9999,0.0051,0.0049,0.9762,?,0.9979,?,2
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0,0,0.8437,0.4902,0.0002,?,0,0,0.9998,0.0138,1.0134,0.9037,?,0.9146,?,2
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0,0.5956,0.5011,0,?,0,0,0.9999,0.0171,0.5824,0.4965,?,0.4965,?,3
SAT_Competition2007/crafted/Hard/contest02/hgen3-v500-s1349121860.sat05-473.reshuffled-07.cnf,1,0.0844,0.0892,0.562,0.4998,0.1008,0.125,0.0763,0.0771,0.7973,0.2857,0.5774,0.0983,0.0432,0.1803,0.047,4
SAT_Competition2007/crafted/Hard/contest02/hgen3-v400-s553296708.sat05-471.reshuffled-07.cnf,1,0.0844,0.0887,0.5461,0.4905,0.0995,0.125,0.0763,0.0775,0.8005,0.2857,0.5769,0.0969,0.0429,0.176,0.0467,4
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-018-017.sat05-1231.reshuffled-07.cnf,1,0.0373,0.0377,0.9762,0.4732,0.0379,0.1193,0.0369,0.037,0.9989,0.0605,1.037,0.8962,0.2523,0.8966,1.9349,3
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00070.sat05-1324.reshuffled-07.cnf,1,0.4811,0.4922,2.4294,0.2359,0.4988,?,0.4324,0.4516,0.9894,0.032,0.8052,0.5691,?,0.7758,?,4.1892
SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4976,0.4995,1.73,0.387,0.9773,0.9635,0.2564,0.0597,0.9911,0.0554,0.9298,0.7786,1.257,0.9062,1.1485,4.1829
SAT_Competition2009/CRAFTED/Hard/contest04/others/equilarge_l4.sat05-521.reshuffled-07.cnf,1,0.1378,0.1391,1.3329,0.4114,0.2391,?,0.1038,0.1307,0.7478,0.1534,0.8329,0.0826,?,0,?,11.4221
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-060.sat05-1312.reshuffled-07.cnf,1,0,0,0.5956,0.5011,0,?,0,0,1.2206,0.0171,0.5824,0.4965,?,0.4965,?,3
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.3322,0.3484,1.8292,0.4874,0.3874,?,0.2727,0.3076,0.9243,0.1629,0.7382,0.2752,?,0.3792,?,3.8874
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,0,0,0.8062,0.4914,0.0001,?,0,0,0.9998,0.0113,1.0135,0.907,?,0.9226,?,2
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.1452,0.1491,1.0078,0.4708,0.1533,0.085,0.1417,0.1415,0.9981,0.0799,1.0389,0.9043,0.2858,0.9073,1.6286,3
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl009.sat05-3830.reshuffled-07.cnf,1,0.4991,0.4997,2.6103,0.3088,0.9999,?,0.4523,0.4964,0.9031,0.1806,0.8778,0.7379,?,0.8291,?,4.891
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-clqcolor-16-11-14.sat05-1261.reshuffled-07.cnf,1,0.1521,0.1589,1.1742,0.4545,0.1752,?,0.076,0.039,1.0154,0.0199,0.6787,0.8645,?,0.8488,?,3.0204
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n26-03-S540351185.sat05-490.reshuffled-07.cnf,1,0.0493,0.0993,1.7084,0.4119,0.3187,0.7229,0.0486,0.0288,0.8581,0.1667,0.7557,0.03,0.2611,0.023,0.5043,5.0579
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen8-n320-02-S1127428711.sat05-484.reshuffled-07.cnf,1,0.3304,0.3613,1.2829,0.4492,0.4418,0.5357,0.2955,0.2739,0.9014,0.4514,1.0023,0.5628,0.3844,0.625,0.6151,4.8778
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4999,0.5,3.0201,0.3176,1,?,0.4428,0.4996,0.9525,0.2117,0.8378,0.6987,?,0.7999,?,4.2575
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.1513,1.159,0.4527,0.1562,0.1176,0.1478,0.1467,0.9985,0.1092,1.0476,0.8663,0.3364,0.8718,1.1641,3
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_28_40_7-log.shuffled-as.sat03-127.cnf,1,0.4946,0.495,1.3553,0.2485,0.4955,?,0.4938,0.4938,0.8774,0.0024,0.8024,0.1178,?,0.1574,?,2
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,0,0,0.8433,0.4902,0.0001,?,0,0,1.0124,0.0114,1.0131,0.8896,?,0.905,?,2.9278
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,0.1109,0.1109,0.5554,0.4958,0.1199,0.5778,0.1108,0.1109,0.7258,0.3,0.5773,0.2582,0.1017,0.258,0.0879,10.8817
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.0042,0.1559,1.1223,0.4605,0.2997,?,0.0289,0,0.9956,0.0244,0.9862,0.9188,?,0.9982,?,26.8571
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-lksat-n1100-m7545-k4-l4-s310659001.sat05-524.reshuffled-07.cnf,1,0.109,0.1806,1.0229,0.3762,0.2946,0.4387,0.0748,0.0517,0.8158,0.1396,0.8823,0.2453,0.2275,0.3636,0.2144,5.1724
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_8_cmp.cnf,1,0.0563,0.1026,1.2275,0.4416,0.1926,0.3571,0.0361,0.0127,0.9636,0.1111,0.5991,0.7554,1.0701,0.9486,0.5184,5.7407
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_10gates_u2_autoenc.cnf,1,0.002,0.0051,2.0877,0.3982,0.0635,?,0.0035,0.0006,0.9953,0.0047,0.6146,0.3812,?,0.834,?,3.2467
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn009.sat05-3849.reshuffled-07.cnf,1,0.499,0.4997,2.5879,0.3067,0.9996,?,0.4491,0.496,0.9007,0.1737,0.882,0.7337,?,0.8278,?,4.8897
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8696,0.25,0.5774,0,0.0718,0,0.0146,6.1398
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-9-17-sat.cnf,1,0.2577,0.2577,0,1,0.2577,0.1053,0.2577,0.2577,0.9808,0.2208,0,0.8006,0.3077,0.8006,1.1925,3
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i5_pp.cnf,1,0.1249,0.2627,1.5938,0.4705,0.3715,0.5556,0.0895,0.0577,0.92,0.141,0.7247,0.4472,0.5942,0.743,0.9123,5.9745
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g7.cnf,1,0,0,0.2333,0.9949,0,?,0,0,1.0054,0.0133,0.0207,0.8197,?,0.8302,?,3.0644
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-unsat-grid-pbl-0300.sat05-1350.sat05-1350.reshuffled-07.cnf,1,0.4604,0.465,0.9815,0.3719,0.4665,0.7818,0.4604,0.4604,0.9067,0.5133,0.8647,0.0533,0.6824,0.0012,0.0858,27.9647
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.9001,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.9967
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-109-100.cnf,1,0.322,0.3231,0,1,0.3238,0.2,0.3146,0.3214,0.803,0.4781,0,0.0396,0.0805,0.0605,0.1079,5.7407
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-11-unsat.cnf,1,0.0468,0.0468,0,1,0.0469,0.087,0.0467,0.0467,0.9679,0.1667,0,0.692,0.3404,0.692,0.8944,2
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.0455,0.0647,1.4994,0.4544,0.0651,0.4062,0.032,0.0454,0.8378,0.163,0.7255,0.2021,0.3858,0.3509,0.5309,6.2006
SAT_Competition2007/crafted/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf,1,0.4073,0.5,1.0349,0.4896,0.5,?,0.2207,0.1951,1.0242,0.0341,0.9701,0.4957,?,0.9777,?,16
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,0.0693,0.2604,1.6228,0.5163,0.3597,?,0.0697,0.0353,0.95,0.0845,0.6562,0.5571,?,0.8259,?,6.2383
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0,0,0.2641,0.9927,0,?,0,0,0.9967,0.0169,0.0271,0.7981,?,0.8129,?,3
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.499,0.4997,2.5725,0.3124,0.9999,?,0.4359,0.4956,0.913,0.158,0.8781,0.7356,?,0.8286,?,4.8
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8752,0.25,0.5774,0,0.0354,0,0.0062,6.0306
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-27-sat.cnf,1,0.2046,0.2046,0,1,0.2046,0.069,0.2046,0.2046,0.9903,0.1425,0,0.8577,0.2575,0.8577,1.6291,3
SAT_Competition2009/CRAFTED/modcircuits/mod5block_1var_7gates.cnf,1,0.3328,0.3501,2.1041,0.4253,1,?,0.1606,0.1355,0.9982,0.0105,0.6033,0.399,?,0.8521,?,3.7102
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1875077647.sat05-530.reshuffled-07.cnf,1,0.0084,0.0105,1.0504,0.479,0.0173,0.4187,0.0042,0.001,0.9764,0.0629,0.5956,0.6243,0.3314,0.6653,0.5927,6.3695
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,0,0.0025,0,1,0.0272,?,0.0011,0,1.0003,0.0047,0,0.2623,?,0.2985,?,2
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2400c266431gyes2.cnf,1,0,0,0.1884,0.9971,0,?,0,0,0.9999,0.0088,0.0132,0.8352,?,0.8862,?,3
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,0,0,0.1919,0.9969,0,?,0,0,0.9998,0.0096,0.0142,0.8304,?,0.8821,?,3
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-5_4231.cnf,1,0.0188,0.0561,0.0236,0.997,0.4481,?,0.0187,0.0047,0.9333,0.0421,0.0509,0.593,?,0.6752,?,3.5248
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0,0.0977,0.9991,0.0001,?,0,0,0.9999,0.0064,0.0066,0.9031,?,0.9285,?,2
SAT_Competition2011/SAT09/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0001,0.0001,0.104,0.9983,0.0005,?,0,0,1.0007,0.0185,0.0122,0.891,?,0.904,?,2
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.0653,0.183,1.5703,0.5329,0.3587,?,0.0625,0.0276,0.959,0.0636,0.6201,0.603,?,0.8569,?,5.9362
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.453,0.4557,1.3935,0.3839,0.4557,0.4805,0.4309,0.4241,0.8523,0.183,0.6736,0,0.084,0,0.2163,4.35
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.3698,0.3732,1.2485,0.3851,0.3789,0.4805,0.3478,0.3625,0.7654,0.2669,0.8726,0,0.0581,0,0.1238,5.9615
SAT_Competition2009/CRAFTED/sgi/satsgi-n18himBHm21-p0-q167.cnf,1,0.0749,0.0749,0,1,0.075,0.1111,0.0749,0.0749,1,0.0543,0,0.9228,0.3404,0.9229,3.1814,2
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0,0,0.2453,0.9938,0,?,0,0,0.9996,0.0149,0.0237,0.8069,?,0.8164,?,3
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0,0,0.1337,0.9979,0.0002,?,0,0,1.0077,0.0129,0.0123,0.8774,?,0.8904,?,2
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.8907,0.9908,1.6398,0.4569,0.9999,0.9614,0.4023,0.4691,0.9819,0.2104,0.9899,0.7976,0.5747,1,1.1763,5.0817
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd005.sat05-3111.reshuffled-07.cnf,1,0.0516,0.4901,1.7266,0.4494,0.9988,0.9633,0.1252,0.0129,0.9925,0.0621,0.9186,0.8158,0.9633,0.8811,1.1403,4.1933
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp_ci_ce.cnf,1,0.0684,0.2511,1.5974,0.5269,0.3598,?,0.0662,0.0293,0.9654,0.073,0.6375,0.5946,?,0.8395,?,6.0588
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes8.cnf,1,0,0,0.1842,0.9973,0.006,?,0,0,0.9999,0.0085,0.0126,0.8507,?,0.9334,?,3
SAT_Competition2009/CRAFTED/parity-games/instance_n9_i9_pp_ci_ce.cnf,1,0.0595,0.1617,1.5446,0.5436,0.357,?,0.0592,0.0373,0.9942,0.0552,0.604,0.6096,?,0.8272,?,6.5455
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0,0.0002,0.0631,0.9995,0.0139,?,0.0002,0,0.9999,0.0058,0.0049,0.9044,?,0.9491,?,2
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.2523,0.2639,1.5076,0.4534,0.3131,0.1819,0.1442,0.167,0.9962,0.0667,0.6586,0.719,0.3102,0.7547,0.9485,3.0382
SAT_Competition2011/SAT04/handmade/marijn/equilarge-l/equilarge_l2.used-as.sat04-894.cnf,1,0.1393,0.1393,0.7691,0.4807,0.2554,?,0.1039,0.1389,0.7559,0.1396,0.3924,0.0897,?,0.0014,?,10.9265
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1109,0.1109,0.5582,0.4896,0.1109,0.5714,0.1102,0.1109,0.7434,0.2995,0.579,0.2594,0.1021,0.258,0.09,8.1677
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes2.cnf,1,0,0,0.2507,0.9936,0,?,0,0,0.9996,0.0149,0.0241,0.8042,?,0.8126,?,3
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-290-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.8996,0.4167,0,0.5832,0.3252,0.5832,0.8944,5
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-16_238.cnf,1,0,0,0,1,0.0002,?,0,0,0.9951,0.0151,0,0.6502,?,0.6688,?,2.9958
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-15_218.cnf,1,0,0.0001,0,1,0.0002,?,0,0,0.9936,0.0163,0,0.6338,?,0.6531,?,2.9954
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-25-18-23.sat05-1287.reshuffled-07.cnf,1,0.0319,0.0411,1.1251,0.4781,0.0534,?,0.0176,0.0113,0.9999,0.0074,0.6553,0.9117,?,0.9599,?,3.0211
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.02-s1099787414.sat05-542.reshuffled-07.cnf,1,0.0086,0.0108,1.0516,0.4775,0.0149,0.3957,0.0043,0.0011,0.9772,0.0638,0.5956,0.6241,0.3284,0.6612,0.5958,6.4183
SAT_Competition2009/CRAFTED/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,0.0697,0.1344,1.4049,0.4464,0.3135,0.4967,0.0692,0.067,0.8141,0.1673,0.7084,0.1134,0.5373,0.104,0.4913,5.9183
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,0.3325,0.3325,0.8321,0.2574,0.3575,?,0.3151,0.3325,0.7072,0.2676,0.9871,0.0192,?,0.0069,?,749.343
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn009.shuffled-as.sat05-3849.cnf,1,0.499,0.4997,2.605,0.3059,0.9999,?,0.448,0.496,0.9035,0.1721,0.884,0.7371,?,0.8293,?,4.8832
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_11gates_u2_autoenc.cnf,1,0.0017,0.0045,2.0236,0.3972,0.0574,?,0.0029,0.0004,0.9887,0.0042,0.6234,0.398,?,0.8411,?,3.1601
SAT_Competition2009/CRAFTED/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0618,0.0929,0.8703,0.4912,0.1757,0.619,0.0599,0.0552,0.7735,0.2315,0.6081,0.2138,0.4325,0.3972,1.2008,12.2374
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.499,0.4997,2.5821,0.3198,0.9999,?,0.4433,0.4958,0.8991,0.1657,0.8637,0.7314,?,0.8287,?,4.874
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.348,0.348,0,1,0.348,0.0556,0.348,0.348,1,0.0789,0,0.6098,0.7001,0.6098,0.6539,2
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.0279,0.1533,1.2717,0.6035,0.318,?,0.0363,0.0005,0.9857,0.072,0.5509,0.8053,?,0.9642,?,5.6971
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i3_pp.cnf,1,0.1506,0.3479,1.6241,0.4385,0.4482,0.5111,0.1098,0.0775,0.8981,0.1915,0.7898,0.3838,0.4203,0.5997,0.6603,5.2997
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0,0,0.1833,0.9972,0,?,0,0,0.9999,0.0088,0.013,0.8382,?,0.8874,?,3
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0.1008,0.1182,1.603,0.3671,0.1737,0.6522,0.0962,0.0934,0.9656,0.1445,0.8453,0.0311,0.1655,0.0263,0.3417,6.2098
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.3148,0.3149,0,1,0.3149,0.1818,0.3148,0.3148,0.9473,0.381,0,0.6799,0.3375,0.6799,0.6149,2.7436
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4999,0.5,2.9945,0.301,0.9999,?,0.4256,0.4997,0.9604,0.2135,0.8888,0.6858,?,0.7999,?,4.0301
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-73-100.cnf,1,0.3189,0.3198,0,1,0.3211,0.2,0.3082,0.3175,0.8099,0.4679,0,0.052,0.0952,0.0715,0.1235,5
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-easier-php-018-014.sat05-1175.reshuffled-07.cnf,1,0.1513,0.1513,1.159,0.4527,0.1562,0.1176,0.1478,0.1467,0.9983,0.1092,1.0476,0.8663,0.3364,0.8718,1.1641,3
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-sat-gt-030.sat05-1295.reshuffled-07.cnf,1,0,0,0.6266,0.5001,0,0.0678,0,0,0.9998,0.035,0.5881,0.5268,0.0703,0.5268,0.4743,3
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_3900_3900_220.shuffled.cnf,1,0.0069,0.0072,0.9981,0.3715,0.0076,0.0813,0.0064,0.0064,0.845,0.0641,0.6637,0.0235,0.0877,0.0333,0.0443,3
SAT_Competition2007/crafted/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2687,0.2691,0.9947,0.3542,0.3072,0.4664,0.2682,0.2685,0.717,0.2005,0.9486,0,0.0124,0,0.0166,5.1887
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.1131,0.1312,1.6062,0.3785,0.1703,0.6621,0.105,0.1022,0.9649,0.1414,0.7894,0.0404,0.151,0.0318,0.2296,6.0645
SAT_Competition2009/CRAFTED/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0337,0.0366,1.0987,0.4855,0.1769,?,0.025,0.011,0.9829,0.0519,0.9628,0.5599,?,0.9499,?,8.934
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_60_20_50_3-dir.shuffled-as.sat03-114.cnf,1,0,0,0.8149,0.4921,0.0003,?,0,0,0.9998,0.012,1.0111,0.9087,?,0.9216,?,2
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp.cnf,1,0.0651,0.1792,1.5652,0.5368,0.3634,?,0.0631,0.0283,0.9657,0.064,0.6123,0.6032,?,0.8552,?,6.117
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,0,0,0,1,0,?,0,0,0.9785,0.0072,0,0.3358,?,0.3491,?,2
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,0,?,?,?,?,?,?,0,?,0,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.4675,0.4824,2.402,0.3847,0.4996,?,0.4003,0.4293,0.9884,0.0232,0.7077,0.5121,?,0.7167,?,4.2025
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0,0,0,1,0,?,0,0,0.9967,0.0093,0,0.7095,?,0.7265,?,2.145
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.4999,0.5,2.9444,0.2811,1,?,0.4542,0.4998,0.9575,0.2134,0.9151,0.6878,?,0.7998,?,4.0727
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,0.1785,0.2056,1.2909,0.3991,0.264,?,0.1465,0.1431,0.7182,0.1528,0.8272,0.1398,?,0.3663,?,7.5
