@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC

@DATA
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0413,29.7118,0.0463,0.0401,24,29.8498,0.0333,0.5427,24,30,0.044,150,0.9997,12.1044,4085,30.5818,32.3145,30,33.5817,10.9284,31.8568,4162,0.1442,3
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1,104354,105000,24387,0.0001,0.0001,0.0001,5350,5351,0.0004,5360.33,0.0008,0,5344,5319.67,0.0003,0.2249,5280,5350,0.0003,25000,0.1735,884.667,5,60.8571,85.2143,5322,166.5,553.833,70.6667,6.6263,0.0058,5.4533
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1647930270-030.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0488,24.919,0.0466,0.0406,20,24.8764,0.04,0.553,20,25,0.0451,125,1.0994,10.622,4132,26.8366,28.0236,25,29.3087,9.6016,27.7139,4218.7143,0.1545,2.9839
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1163259790-073.UNKNOWN.cnf,1,2333,2343,538,0.0056,0.0056,0.0056,128,128,0.0133,118.358,0.0253,0.0043,108,118.136,0.0074,0.3109,108,118,0.0111,550,0.3159,20.0593,3774,27.9595,31.9144,118,32.8709,16.3257,28.6148,3832.4286,0.0696,4
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1653142431-025.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0429,29.6889,0.0466,0.0407,24,29.6706,0.0333,0.5425,24,30,0.0439,150,1.0223,12.6814,4108,30.6463,32.1007,30,33.6684,11.4773,31.5519,4159.4286,0.1444,2.9933
SAT11/random/medium/unif-k7-r89-v90-c8010-S661190852-039.SATISFIABLE.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0863,15.3953,0.0111,0.0111,12,15.3666,0.0778,0.6629,12,15,0.0111,90,1.7159,10.6089,4306,30.723,31.3986,15,31.5754,10.3985,30.9629,4382.8,0.1882,2
SAT11/random/medium/unif-k7-r89-v70-c6230-S1780733482-097.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1103,12.0761,0.0111,0.0111,9,12.1811,0.1,0.681,9,12,0.0111,70,1.8162,8.8283,4414,25.6551,26.0736,12,26.3287,8.5274,26.0733,4480.2,0.2023,2
SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,48,48,0.0313,41.2398,0.0117,0.0117,34,41.1992,0.028,0.6185,35,41,0.0117,250,1.156,21.6434,181,47.4836,50.2093,41,60.5242,22.1147,48.7613,245.5556,0.1304,2
SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,204,205,0.0066,189.599,0.0207,0.0123,176,190.347,0.005,0.4788,176,189,0.0165,1000,0.3476,54.5239,38,52.9091,60.3939,191,71,43.6109,56.9524,43.1765,0.0604,3
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S116041094-082.UNKNOWN.cnf,1,1905,1917,437,0.007,0.007,0.0069,106,106,0.0147,96.8569,0.0278,0.0052,88,96.9515,0.0092,0.3221,88,97,0.0138,450,0.3598,17.4117,3852,24.5595,26.0533,97,26.7487,14.2783,24.8857,3919,0.073,4
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1300417189-038-UNKNOWN.cnf,1,10438,10500,2446,0.0012,0.0012,0.0012,553,556,0.0028,531.553,0.0056,0.0006,513,533.5,0.002,0.2634,511,534,0.0025,2500,0.1333,73.1025,93,32.2137,34.6316,533,43.8699,50.1327,33.5437,111.9479,0.0313,4.9411
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0426,29.8251,0.0463,0.0401,24,29.8073,0.0333,0.5402,25,30,0.044,150,0.9988,11.834,4083,30.6828,32.7783,30,33.9579,10.708,31.9136,4162.8571,0.1406,3
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0401,29.868,0.046,0.0401,25,29.7554,0.0333,0.5431,24,30,0.0439,150,0.9994,11.9235,4106,30.6602,33.1266,30,33.511,10.7708,31.6861,4156.2857,0.1424,3
SAT11/random/large/unif-k5-r20-v750-c15000-S656533785-100-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,156,157,0.0086,143.188,0.0247,0.014,131,144.08,0.0067,0.4839,133,143,0.0206,750,0.4026,41.2789,55,49.5306,54.5915,143,62.1416,34.5199,51.8214,63.5682,0.0664,3
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1354319962-100-UNKNOWN.cnf,1,125188,126000,29254,0.0001,0.0001,0.0001,6280,6419,0.0003,6305,0.0007,0,6280,6375.2,0.0002,0.2315,6270,6305,0.0002,30000,0.1666,941,4,63.3333,92,6392,183.5,669.2,76.75,5.6304,0.012,5.8983
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S396831120-092.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.047,24.8692,0.0466,0.0432,20,24.8243,0.04,0.5518,20,25,0.0453,125,1.0969,11.0516,4146,26.53,28.3651,25,29.5745,9.9521,28.147,4221.7143,0.1548,2.9597
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1007919187-045.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1249,10.3251,0.046,0.046,8,10.304,0.1,0.6191,7,10,0.046,50,1.5142,5.732,4524,13.6138,13.8244,10,13.9339,4.9726,13.7396,4547,0.2186,2
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,1690,1704,389,0.0078,0.0078,0.0077,96,96,0.016,86.9593,0.0314,0.0065,78,87.1743,0.0103,0.3338,78,87,0.0152,400,0.3844,13.1458,3867,23.1629,26.6058,87,27.5383,10.749,24.3132,3913.4286,0.0798,4
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S882087907-088-UNKNOWN.cnf,1,10434,10500,2442,0.0012,0.0012,0.0012,553,560,0.0035,532.529,0.0073,0.0004,509,531.416,0.0025,0.2672,512,533,0.0025,2500,0.1463,72.2686,95,32.9125,35.202,533,41.8952,51.3553,34.0108,114.8298,0.0794,4.9398
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,145976,147000,34091,0.0001,0.0001,0.0001,0,7410,0.0003,3753,0.0006,0,0,7412.75,0.0002,0.2317,7365,3753,0.0002,35000,0.1911,3280,3,65.5556,95.5714,7397.5,223.5,818,80.8,4.8696,0.0075,5.8889
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S334650851-022.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0426,29.8363,0.0463,0.0401,25,29.7988,0.0333,0.5415,25,30,0.044,150,1.0062,12.0019,4089,30.7122,32.5799,30,33.0965,11.0732,31.3767,4137.4286,0.1397,3
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,2542,2556,585,0.0052,0.0052,0.0051,141,141,0.0118,129.41,0.0228,0.0039,119,129.887,0.0068,0.3103,119,129,0.0103,600,0.3051,19.5925,3741,29.9754,37.5723,130,38.9918,15.6197,31.3071,3785.7143,0.0639,4
SAT11/random/large/unif-k5-r20-v2000-c40000-S61914820-087-UNKNOWN.cnf,1,40000,40000,2000,0.0025,0.0025,0.0025,403,400,0.0037,380.664,0.013,0.0063,364,382.634,0.0025,0.4621,364,383.5,0.0091,2000,0.2392,107.045,14,67.85,82.4706,384.5,112.1,80.8171,74.5,18.05,0.0421,3
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S628307658-028.SATISFIABLE.cnf,1,2968,2982,686,0.0044,0.0044,0.0044,163,163,0.0104,151.729,0.0206,0.002,140,151.562,0.0073,0.3071,140,152,0.0088,700,0.2798,23.916,3627,34.6199,39.4894,152,41.6061,18.9802,35.9181,3695.7143,0.0645,4.0234
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S520872997-084.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,40,0.0357,34.7165,0.0451,0.0386,29,34.5739,0.0286,0.5342,29,35,0.0427,175,0.932,13.2915,4024,34.3564,37.4415,34,38.404,12.0894,35.26,4102.5714,0.1319,3
SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,57,0.0263,49.6315,0.0117,0.0117,42,49.2554,0.0233,0.6137,42,50,0.0117,300,1.0999,25.5496,124,50.7515,53.8136,49,58.0568,26.1168,51.7793,141.0571,0.1302,2.0067
SAT11/random/medium/unif-k7-r89-v60-c5340-S388186442-035.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.1258,10.486,0.011,0.011,8,10.4687,0.1167,0.6898,8,10,0.011,60,1.9014,7.9633,4458,22.4301,22.8057,10,22.9358,7.5861,22.6462,4496.2,0.2179,2
SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,75,0.0194,66.305,0.0117,0.0117,57,65.6032,0.0175,0.6062,57,66,0.0117,400,0.9344,33.7606,69,56.1364,61.1546,65,66.4125,33.4939,59.2564,83.6667,0.1044,2.0677
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,2548,2556,592,0.0051,0.0051,0.0051,142,142,0.0102,130.841,0.0212,0.0039,120,130.695,0.0084,0.3114,120,131,0.01,600,0.3026,22.2202,3702,31.1318,35.478,131,35.8637,17.7145,31.4986,3802.2857,0.0655,4
SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0386,33.089,0.0117,0.0117,27,33.3207,0.035,0.6281,28,33,0.0117,200,1.2964,17.7363,3857,57.5996,58.4407,33,58.4407,18.258,58.1947,3868.75,0.1414,2
SAT11/random/large/unif-k5-r20-v750-c15000-S976181807-056-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,156,156,0.0086,143.52,0.0249,0.0143,132,143.987,0.0067,0.4828,132,143,0.0206,750,0.4262,41.7626,55,48.3793,53.5645,144,64.6479,34.6474,51.463,63.6739,0.067,3
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1990278523-047.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1174,10.3689,0.046,0.046,8,10.3806,0.1,0.6202,8,10,0.046,50,1.5034,5.683,4501,13.5443,13.8487,10,13.9802,4.8146,13.8156,4521.6667,0.2203,2
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S534787376-095.UNKNOWN.cnf,1,1054,1065,241,0.0126,0.0126,0.0124,62,62,0.0304,54.6405,0.0512,0.0095,48,54.6257,0.0207,0.3557,48,55,0.0241,250,0.4942,9.3368,4065,16.4347,16.9373,55,17.3148,7.695,16.748,4079.5,0.0996,4
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1201761407-024-UNKNOWN.cnf,1,10457,10500,2452,0.0012,0.0012,0.0012,557,560,0.0027,535.35,0.0054,0.0006,515,536.277,0.002,0.2628,513,535,0.0025,2500,0.1415,74.7037,90,32.5283,36.0762,536,41.6111,51.6649,34.2772,112.2021,0.0332,4.9417
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1431779634-058.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0858,15.2462,0.0463,0.0451,12,15.175,0.0667,0.5861,12,15,0.0462,75,1.3414,7.5329,4362,18.2332,18.8635,15,19.2861,6.5993,18.5672,4398.4286,0.1902,2.2568
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,62631,63000,14668,0.0002,0.0002,0.0002,3231,3247,0.0005,2796.25,0.0011,0.0001,0,3199.09,0.0004,0.2268,3148,3191,0.0004,15000,0.0786,1077.75,8,53,73.7273,3189,119.2,244.727,62.6471,11.0631,0.0135,5.0324
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S862932513-073.UNKNOWN.cnf,1,1271,1278,294,0.0103,0.0103,0.0102,73,73,0.0205,65.3616,0.0378,0.0079,58,65.4528,0.0136,0.3384,58,65,0.0198,300,0.4502,12.1019,4009,18.0173,18.9319,65,19.1711,10.2981,18.5093,4041.4286,0.0912,4
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1554089933-067.UNKNOWN.cnf,1,2330,2343,537,0.0057,0.0057,0.0056,128,129,0.0129,118.371,0.0258,0.0009,109,118.217,0.0093,0.315,108,118,0.0112,550,0.3188,21.604,3756,28.2184,33.3395,118,34.3024,16.7497,29.4018,3834.2857,0.067,4.1586
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1969540674-065-UNKNOWN.cnf,1,208736,210000,48819,0.0001,0.0001,0.0001,10713,10595,0.0002,10713,0.0004,0,10713,10599.3,0.0001,0.2055,10587,10713,0.0001,50000,0.6098,2545,1,77,130,10595,350,2143,101.5,2.9762,0.0014,6
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S386300535-065-UNKNOWN.cnf,1,166873,168000,38998,0.0001,0.0001,0.0001,8557,8575,0.0003,8557,0.0005,0,8557,8520,0.0002,0.2237,8429,8557,0.0002,40000,0.5909,1209,2,72.5,124.6667,8521.5,344,1659.25,94.6667,3.6923,0.01,5.9167
SAT11/random/medium/unif-k7-r89-v90-c8010-S2039249975-038.SATISFIABLE.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.086,15.4687,0.0111,0.0111,12,15.3145,0.0778,0.6657,12,15,0.0111,90,1.7337,10.5873,4316,31.0702,31.5162,15,32.1364,10.6327,31.3703,4366,0.19,2
SAT11/random/medium/unif-k7-r89-v90-c8010-S818753762-096.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0871,15.2416,0.0111,0.0111,12,15.3776,0.0778,0.66,12,15,0.0111,90,1.7206,10.4817,4276,30.9174,31.404,15,31.6884,10.3133,31.0901,4356.6,0.1906,2
SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0864,15.3947,0.0111,0.0111,12,15.4342,0.0778,0.6628,12,15,0.0111,90,1.7129,10.7352,4321,31.3398,31.7309,15,31.7309,10.6728,31.3666,4385.25,0.189,2
SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0387,32.8502,0.0117,0.0117,27,33.3577,0.035,0.6301,27,33,0.0117,200,1.2545,18.1456,3844,56.5191,59.3547,33,59.3547,18.5308,57.2652,3851.25,0.139,2
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1705279286-077.UNKNOWN.cnf,1,1482,1491,341,0.0089,0.0089,0.0088,84,84,0.0189,75.7019,0.0364,0.0074,68,75.7286,0.0117,0.34,68,76,0.0174,350,0.4164,12.9207,3881,20.9809,22.6323,76,23.5926,10.8473,21.5252,3985,0.0863,4
SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,76,0.0201,66.0196,0.0117,0.0117,56,66.7287,0.0175,0.6,58,66,0.0117,400,0.9197,33.5882,70,56.8861,61.6522,67,66.4595,32.919,59.3429,84.2105,0.1001,2.0702
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1261029273-036.SATISFIABLE.cnf,1,2758,2769,638,0.0047,0.0047,0.0047,153,152,0.0091,141.36,0.0174,0.0015,130,141.451,0.0078,0.3058,130,141,0.0093,650,0.2984,23.0445,3659,32.9057,39.2617,142,40.4457,18.6235,34.2142,3707,0.0672,4.0361
SAT11/random/medium/unif-k7-r89-v80-c7120-S839353433-100.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0934,13.7518,0.0111,0.0111,10,13.7107,0.0875,0.669,10,14,0.0111,80,1.7513,9.6808,4344,28.3871,28.6938,14,28.9,9.5423,28.4302,4391.6,0.1968,2
SAT11/random/large/unif-k7-r85-v200-c17000-S862393334-098-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0415,33.0553,0.0117,0.0117,27,33.3796,0.035,0.6269,27,33,0.0117,200,1.2914,17.8137,3805,57.2082,58.9557,33,58.9557,18.0768,57.2265,3911.5,0.137,2
SAT11/random/large/unif-k5-r20-v1000-c20000-S698025027-034-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,206,204,0.0066,190.776,0.0205,0.0122,177,189.427,0.005,0.4751,175,191,0.0165,1000,0.3259,55.7736,37,53.2727,60.3953,188.5,70.9677,43.8547,57.2,44.4792,0.0632,3
SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,306,304,0.0043,287,0.0148,0.0088,271,286.437,0.0033,0.4656,267,288,0.0117,1500,0.2966,79.8798,21,61.5833,72.7059,287,93.4,62.3175,68.3333,25.0256,0.0502,3
SAT11/random/medium/unif-k7-r89-v80-c7120-S1637697223-097.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0942,13.7098,0.0111,0.0111,10,13.7379,0.0875,0.6694,10,14,0.0111,80,1.7688,9.8045,4342,28.3688,28.9442,14,29.1843,9.584,28.6805,4387,0.1987,2
SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,208,208,0.0069,190.93,0.0216,0.0119,176,191.524,0.005,0.4797,176,191,0.0165,1000,0.3478,53.1085,35,53.5581,59.9211,192,72.4333,43.0786,56.6585,42.93,0.0931,3
SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,57,0.0258,49.3873,0.0117,0.0117,42,49.9278,0.0233,0.612,43,49,0.0117,300,1.1048,25.7787,122,50.6385,53.8148,50,60.5339,26,51.9623,144.875,0.1144,2.0134
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S1907658523-004-UNKNOWN.cnf,1,10396,10500,2425,0.0013,0.0013,0.0012,552,551,0.0032,527.115,0.0064,0.0006,506,526.6,0.0025,0.2661,509,530,0.0025,2500,0.1495,72.3004,94,32.9,35.6111,528,42.0718,50.045,33.8817,113.1875,0.0781,4.9303
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S907804052-003-UNKNOWN.cnf,1,166818,168000,38960,0.0001,0.0001,0.0001,0,8488,0.0002,4263.5,0.0005,0,0,8484.5,0.0002,0.22,8369,4263.5,0.0002,40000,0.4855,7104,2,72.25,110.5,8480,237,1467.25,90.2,3.8736,0.0116,5.9429
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1061710238-001.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0492,24.8268,0.0466,0.0421,20,24.9705,0.04,0.5527,20,25,0.045,125,1.0985,10.9694,4175,26.922,28.0779,25,29.7433,9.8475,27.2611,4241.5714,0.1553,2.9758
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1060672754-058.SATISFIABLE.cnf,1,1484,1491,343,0.0089,0.0089,0.0087,85,84,0.0222,76.2747,0.0418,0.0027,68,76.0461,0.0117,0.3379,68,76,0.0173,350,0.4116,13.0271,3931,20.5865,22.0027,76,23.0412,10.9107,21.2707,4010.1429,0.086,4.0058
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1366648725-024.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0852,15.1466,0.0463,0.0451,12,15.1687,0.0667,0.5866,12,15,0.0462,75,1.3367,7.5723,4376,18.3449,19.0787,15,19.9305,6.6333,18.8091,4402.8571,0.19,2.1892
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0407,29.5492,0.046,0.0407,24,29.692,0.0333,0.5412,24,29,0.0438,150,1.0089,12.8063,4074,30.3013,32.7715,30,33.464,11.6795,31.4988,4137.8571,0.1437,3
SAT11/random/large/unif-k7-r85-v400-c34000-S586055573-067-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,77,76,0.0195,66.7571,0.0117,0.0117,58,66.5633,0.0175,0.6066,57,66,0.0117,400,0.9798,33.3785,68,56.4667,60.4643,67,69.3974,33.3347,57.8929,80.7317,0.1256,2.0351
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,2114,2130,489,0.0062,0.0062,0.0061,120,119,0.0142,109.453,0.0274,0.0028,99,109.454,0.0082,0.3274,100,110,0.0122,500,0.3479,15.0419,3767,27.7465,31.4763,109,32.6272,12.1907,28.2437,3818.2857,0.0747,4
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1879031150-062.UNKNOWN.cnf,1,1911,1917,444,0.0068,0.0068,0.0068,108,108,0.0131,98.3288,0.0246,0.0052,89,98.5697,0.009,0.3263,89,98,0.0133,450,0.3556,17.4759,3849,25.1343,29.6136,98,31.2031,14.1314,26.81,3894.1429,0.0748,4
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S397702672-080.SATISFIABLE.cnf,1,3181,3195,734,0.0041,0.0041,0.0041,174,175,0.0088,161.902,0.0173,0.0031,150,162.308,0.0068,0.3012,150,162,0.0082,750,0.2736,25.5112,3490,36.7254,39.3509,162,40.1746,20.1024,38.5388,3452.875,0.0582,4.0205
SAT11/random/medium/unif-k7-r89-v70-c6230-S250627100-039.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1087,12.0816,0.0111,0.0111,9,12.0653,0.1,0.6761,9,12,0.0111,70,1.7976,8.5737,4406,25.6176,25.9303,12,26.1174,8.2836,25.8155,4470.4,0.2084,2
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1183,10.4175,0.046,0.046,8,10.4178,0.1,0.6205,8,10,0.046,50,1.5171,5.5447,4542,13.7306,13.9236,10,13.9573,4.6833,13.898,4552.8333,0.2165,2
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S360859187-040.UNKNOWN.cnf,1,2130,2130,100,0.05,0.05,0.05,25,25,0.0601,20.1389,0.0465,0.0427,16,20.2004,0.05,0.5673,16,20,0.0457,100,1.1773,8.5078,4244,22.4897,23.7837,20,24.9246,7.5933,23.5281,4308.1429,0.1684,2.7273
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S913455068-085.SATISFIABLE.cnf,1,1691,1704,391,0.0078,0.0078,0.0077,96,96,0.016,86.957,0.0308,0.0059,78,86.788,0.0102,0.3351,78,87,0.0152,400,0.3829,12.6211,3810,23.8928,25.3668,87,26.5574,10.3895,24.2113,3886.2857,0.0794,4
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,41691,42000,9742,0.0003,0.0003,0.0003,2169,2167,0.0009,2022.06,0.0018,0,2096,2130.37,0.0005,0.2415,2085,2146,0.0006,10000,0.101,385.118,14,47.2222,59.2105,2129,78.65,166.526,53.3333,19.0702,0.014,5.0468
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1245124682-071.UNKNOWN.cnf,1,2540,2556,584,0.0052,0.0052,0.0051,139,139,0.011,128.214,0.0224,0.0039,118,128.775,0.0086,0.3065,118,128,0.0104,600,0.3059,20.9955,3735,29.1273,34.004,129,35.0284,16.8465,30.6905,3838.4286,0.063,4.0069
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S427778075-026.UNKNOWN.cnf,1,1063,1065,247,0.0122,0.0122,0.0121,62,62,0.0226,55.2093,0.0423,0.0094,48,55.068,0.0162,0.3607,48,55,0.0233,250,0.4977,9.7989,4063,17.2608,18.3981,55,19.5284,8.0803,17.5002,4094.8571,0.0975,4
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S146789605-022.SATISFIABLE.cnf,1,1485,1491,344,0.0088,0.0088,0.0087,85,85,0.0195,76.7263,0.0343,0.0027,69,76.7786,0.0116,0.3376,69,77,0.017,350,0.4137,12.3161,3895,21.1207,23.1896,77,23.279,10.2387,21.6557,3940.5714,0.0825,4.0058
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.082,15.2177,0.0463,0.0445,12,15.2666,0.0667,0.5872,12,15,0.0461,75,1.3313,7.2005,4391,18.4737,19.0552,15,19.7641,6.2023,18.7867,4430.4286,0.1874,2.2973
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1233052734-067-UNKNOWN.cnf,1,104344,105000,24371,0.0001,0.0001,0.0001,5284,5372,0.0004,3538.33,0.0007,0,0,5299.17,0.0003,0.2251,5238,5284,0.0003,25000,0.144,1476.33,4,68.6364,95.8,5281.5,147.25,504.833,81,6.4898,0.0115,5.4615
