@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC

@DATA
FolioSuite/Sokoban-Hard/handmade_soko036.lp-18-1640.sm.gz,1,3.94,18,0.36,665
FolioSuite/Sokoban-Hard/handmade_soko034.lp-16-5765.sm.gz,1,3.38,8,0.2,410
FolioSuite/Sokoban-Hard/handmade_soko043.lp-15-248.sm.gz,1,3.65,42,0.56,234
FolioSuite/Sokoban-Hard/handmade_soko043.lp-17-8747.sm.gz,1,3.88,64,0.6667,262
FolioSuite/Sokoban-Hard/handmade_soko031.lp-21-20100.sm.gz,1,3.79,14,0.3043,201
FolioSuite/Sokoban-Hard/handmade_soko021.lp-18-7747.sm.gz,1,3.53,37,0.5362,299
FolioSuite/Sokoban-Hard/handmade_soko021.lp-16-955.sm.gz,1,3.69,27,0.4576,560
FolioSuite/Sokoban-Hard/handmade_soko027.lp-17-859.sm.gz,1,3.93,4,0.1111,555
FolioSuite/SolitaireBackward/solitare_backward_t38_p39.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t26_p27.lp.lp.gz,1,3.13,0,0,115
FolioSuite/SolitaireBackward/solitare_backward_t36_p37.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t34_p35.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t32_p33.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t37_p38.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t15_p16.lp.lp.gz,1,5.78,0,0,152
FolioSuite/SolitaireBackward/solitare_backward_t18_p19.lp.lp.gz,1,5.34,0,0,115
FolioSuite/SolitaireBackward/solitare_backward_t12_p13.lp.lp.gz,1,5.21,0,0,285
FolioSuite/SolitaireBackward/solitare_backward_t31_p32.lp.lp.gz,1,3.13,0,0,115
FolioSuite/SolitaireBackward/solitare_backward_t20_p21.lp.lp.gz,1,3.33,0,0,115
FolioSuite/SolitaireBackward/solitare_backward_t27_p28.lp.lp.gz,1,3.13,0,0,115
FolioSuite/SolitaireBackward/solitare_backward_t28_p29.lp.lp.gz,1,3.13,0,0,115
FolioSuite/SolitaireBackward/solitare_backward_t5_p6.lp.lp.gz,1,5.46,0,0,3974
FolioSuite/SolitaireBackward/solitare_backward_t39_p40.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireBackward/solitare_backward_t21_p22.lp.lp.gz,1,3.17,0,0,115
FolioSuite/SolitaireBackward/solitare_backward_t9_p10.lp.lp.gz,1,6.23,0,0,4282
FolioSuite/SolitaireBackward2/t25.dat.lp.gz,1,5.94,0,0,474
FolioSuite/SolitaireBackward2/t27.3.dat.lp.gz,1,6.8,0,0,277
FolioSuite/SolitaireBackward2/t22.dat.lp.gz,1,6.03,0,0,313
FolioSuite/SolitaireBackward2/t29.dat.lp.gz,1,3.89,0,0,137
FolioSuite/SolitaireBackward2/t23.dat.lp.gz,1,8.53,0,0,367
FolioSuite/SolitaireForward/solitare_forward_t28.lp.lp.gz,1,3.13,0,0,115
FolioSuite/SolitaireForward/solitare_forward_t45.lp.lp.gz,1,3.41,0,0,80
FolioSuite/SolitaireForward/solitare_forward_t43.lp.lp.gz,1,3.41,0,0,80
FolioSuite/SolitaireForward/solitare_forward_t21.lp.lp.gz,1,3.15,0,0,115
FolioSuite/SolitaireForward/solitare_forward_t33.lp.lp.gz,1,3.02,0,0,169
FolioSuite/SolitaireForward/solitare_forward_t15.lp.lp.gz,1,?,0,0,97
FolioSuite/SolitaireForward/solitare_forward_t30.lp.lp.gz,1,3.13,0,0,115
FolioSuite/SolitaireForward/solitare_forward_t11.lp.lp.gz,1,?,?,?,?
FolioSuite/SolitaireForward/solitare_forward_t20.lp.lp.gz,1,?,0,0,119
FolioSuite/SolitaireForward/solitare_forward_t40.lp.lp.gz,1,3.41,0,0,80
FolioSuite/SolitaireForward/solitare_forward_t18.lp.lp.gz,1,3.98,0,0,191
FolioSuite/SolitaireForward/solitare_forward_t41.lp.lp.gz,1,3.41,0,0,80
FolioSuite/SolitaireForward/solitare_forward_t26.lp.lp.gz,1,3.13,0,0,115
FolioSuite/SolitaireForward/solitare_forward_t47.lp.lp.gz,1,3.41,0,0,80
FolioSuite/SolitaireForward/solitare_forward_t19.lp.lp.gz,1,?,0,0,133
FolioSuite/SolitaireForward/solitare_forward_t22.lp.lp.gz,1,3.33,0,0,115
FolioSuite/SolitaireForward/solitare_forward_t36.lp.lp.gz,1,3.41,0,0,80
FolioSuite/SolitaireForward/solitare_forward_t25.lp.lp.gz,1,3.13,0,0,115
FolioSuite/SolitaireForward/solitare_forward_t49.lp.lp.gz,1,3.41,0,0,80
FolioSuite/SolitaireForward/solitare_forward_t17.lp.lp.gz,1,?,0,0,77
FolioSuite/SolitaireForward/solitare_forward_t50.lp.lp.gz,1,3.41,0,0,80
FolioSuite/Su-Doku/sudoku378.lp.lp.gz,1,?,0,0,442
FolioSuite/Su-Doku/puzzle-easy.lp.lp.gz,1,?,?,?,?
FolioSuite/Su-Doku/puzzle-possiblebroken.lp.lp.gz,1,?,?,?,?
FolioSuite/Su-Doku/sudoku368.lp.lp.gz,1,3.2,0,0,222
FolioSuite/Synthesis/mutex3AsyncNondet.sm.gz,1,?,0,0,362
FolioSuite/Synthesis/phi2AsyncDet.sm.gz,1,?,?,?,?
FolioSuite/Synthesis/mutex4IDFD.sm.gz,1,2.5,0,0,93
FolioSuite/Synthesis/phi3AsyncNondet.sm.gz,1,?,?,?,?
FolioSuite/Synthesis/mutex2AsyncNondet.sm.gz,1,?,?,?,?
FolioSuite/Synthesis/phi4IDFD.sm.gz,1,4.49,6,0.1579,205
FolioSuite/Synthesis/mutex3AsyncDet.sm.gz,1,?,?,?,?
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.20_55.7.lp.gz,1,4.37,0,0,309
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.38_6.lp.gz,1,4.33,0,0,240
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.35_6.lp.gz,1,3.54,0,0,285
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.37_6.lp.gz,1,4.29,0,0,214
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_54.6.lp.gz,1,3.69,0,0,334
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.32_63.6.lp.gz,1,3.64,0,0,434
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.21_53_6.lp.gz,1,3.71,0,0,201
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_7.lp.gz,1,4.5,0,0,276
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.40_6.lp.gz,1,3.84,0,0,196
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.16_56.6.lp.gz,1,4.49,0,0,378
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.41_6.lp.gz,1,3.47,0,0,387
FolioSuite/TowersOfHanoiCompetition/mgs_towers-hanoi.42_6.lp.gz,1,3.86,0,0,223
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_2.gph.lp.gz,1,49.34,0,0,2446
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_12.gph.lp.gz,1,40.48,0,0,1862
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_7.gph.lp.gz,1,37.36,0,0,1869
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_1.gph.lp.gz,1,52.15,0,0,2412
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_8.gph.lp.gz,1,50.44,0,0,2364
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_1.gph.lp.gz,1,25.77,0,0,1256
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_8.gph.lp.gz,1,27.79,0,0,1318
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_8.gph.lp.gz,1,38.66,0,0,1963
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_4.gph.lp.gz,1,50.23,0,0,2480
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_3.gph.lp.gz,1,27.91,0,0,1321
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_6.gph.lp.gz,1,49.56,0,0,2503
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_11.gph.lp.gz,1,40.76,0,0,1887
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_5.gph.lp.gz,1,26.51,0,0,1248
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_13.gph.lp.gz,1,24.78,0,0,1145
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_11.gph.lp.gz,1,54.39,0,0,2541
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_17.gph.lp.gz,1,36.71,0,0,1782
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_7.gph.lp.gz,1,26.7,0,0,1214
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_6.gph.lp.gz,1,26.48,0,0,1279
FolioSuite/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_6.gph.lp.gz,1,40.49,0,0,2013
FolioSuite/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_9.gph.lp.gz,1,52.1,0,0,2644
FolioSuite/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_2.gph.lp.gz,1,25.64,0,0,1290
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344655193_0.gph.lp.gz,1,12.86,0,0,321
FolioSuite/WeightedSpanningTree/205_rand_32_140_1344634881_0.gph.lp.gz,1,13.36,0,0,32
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928657_0.gph.lp.gz,1,14.69,0,0,414
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937623_0.gph.lp.gz,1,16.39,0,0,433
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077101081_0.gph.lp.gz,1,15.18,0,0,32
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077119725_0.gph.lp.gz,1,13.69,0,0,32
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872928606_0.gph.lp.gz,1,8.58,0,0,32
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872937399_0.gph.lp.gz,1,9.37,0,0,32
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077113361_0.gph.lp.gz,1,14.57,0,0,447
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119566817_0.gph.lp.gz,1,9.33,0,0,32
FolioSuite/WeightedSpanningTree/206_rand_32_145_1872947197_0.gph.lp.gz,1,10.34,0,0,32
FolioSuite/WeightedSpanningTree/209_rand_45_138_1119567351_0.gph.lp.gz,1,14.14,0,0,32
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077111672_0.gph.lp.gz,1,7.53,0,0,32
FolioSuite/WeightedSpanningTree/207_rand_35_138_2077106370_0.gph.lp.gz,1,10.96,0,0,350
FolioSuite/benchmarks/schur.4-45.lp.gz,1,7.41,0,0,437
FolioSuite/benchmarks/qeq.11.lp.gz,1,5.12,0,0,5332
FolioSuite/benchmarks/knight-53.lp.gz,1,?,?,?,?
FolioSuite/benchmarks/15-puzzle.18.lp.gz,1,3.57,0,0,753
FolioSuite/benchmarks/qeq.10.lp.gz,1,4.72,0,0,4597
FolioSuite/benchmarks/15-puzzle.20.lp.gz,1,?,?,?,?
FolioSuite/benchmarks/prime-18-18.lp.gz,1,6.86,0,0,524
FolioSuite/coala/blocksworld/coala_b13_19.lparse.gz,1,4.57,0,0,328
FolioSuite/coala/blocksworld/coala_b14_21.lparse.gz,1,3.48,0,0,694
FolioSuite/coala/blocksworld/coala_b14_20.lparse.gz,1,3.7,0,0,694
FolioSuite/coala/blocksworld/coala_b15_22.lparse.gz,1,4.83,0,0,98
FolioSuite/coala/blocksworld/coala_b15_21.lparse.gz,1,4.47,0,0,97
FolioSuite/coala/hanoi/coala_h05_126.lparse.gz,1,3.18,0,0,545
FolioSuite/ggp/slidingpieces.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/statespacelarge.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/knightmove.gdlclingo.pl.gr.gz,1,10.43,0,0,1949
FolioSuite/ggp/troublemaker02.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/buttons.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/max_knights.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/queens.gdlclingo.pl.gr.gz,1,7.86,0,0,9560
FolioSuite/ggp/chinesecheckers1.gdlclingo.pl.gr.gz,1,6.81,0,0,4549
FolioSuite/ggp/statespacesmall.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/wargame01.gdlclingo.pl.gr.gz,1,6.65,0,0,2714
FolioSuite/ggp/hanoi7.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/pancakes88.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/snake_2008.gdlclingo.pl.gr.gz,1,4.29,0,0,2495
FolioSuite/ggp/asteroids.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/peg.gdlclingo.pl.gr.gz,1,7.37,0,0,3551
FolioSuite/ggp/hanoi.gdlclingo.pl.gr.gz,1,4.12,0,0,145
FolioSuite/ggp/lightsout2.gdlclingo.pl.gr.gz,1,3.63,0,0,114
FolioSuite/ggp/troublemaker01.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/twisty-passages.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/duplicatestatelarge.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/duplicatestatesmall.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/firefighter.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/hanoi7_bugfix.gdlclingo.pl.gr.gz,1,3.97,0,0,193
FolioSuite/ggp/brain_teaser_extended.gdlclingo.pl.gr.gz,1,4.75,0,0,423
FolioSuite/ggp/8puzzle.gdlclingo.pl.gr.gz,1,4.51,0,0,13299
FolioSuite/ggp/statespacemedium.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/tpeg.gdlclingo.pl.gr.gz,1,9.22,0,0,4576
FolioSuite/ggp/aipsrovers01.gdlclingo.pl.gr.gz,1,9.32,0,0,12657
FolioSuite/ggp/ruledepthlinear.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/blocksworldserial.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/maze.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/ggp/blocks.gdlclingo.pl.gr.gz,1,?,?,?,?
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=7.sm.gz,1,11.05,0,0,1202
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=2.sm.gz,1,11.04,0,0,1320
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=2.sm.gz,1,12.35,0,0,1348
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=6.sm.gz,1,9.45,0,0,1037
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=9.sm.gz,1,8.92,0,0,960
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=3.sm.gz,1,9.64,0,0,1218
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=7.sm.gz,1,9.31,0,0,1336
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=9.sm.gz,1,9.79,0,0,1180
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=5.sm.gz,1,10.41,0,0,1155
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=4.sm.gz,1,10.13,0,0,901
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=8.sm.gz,1,9.31,0,0,1252
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=7.sm.gz,1,9.94,0,0,974
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=8.sm.gz,1,8.69,0,0,1199
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=6.sm.gz,1,10.95,0,0,987
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=9.sm.gz,1,12.4,0,0,1176
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=2.sm.gz,1,10.27,0,0,1180
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=1.sm.gz,1,10.51,0,0,1142
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=2.sm.gz,1,12.88,0,0,1258
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=1.sm.gz,1,10.66,0,0,1186
FolioSuite/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=3.sm.gz,1,9.83,0,0,1384
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=1.sm.gz,1,10.1,0,0,1324
FolioSuite/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=10.sm.gz,1,8.23,0,0,968
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=9.sm.gz,1,10.72,0,0,1051
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=1.sm.gz,1,9.98,0,0,1478
FolioSuite/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=10.sm.gz,1,11.15,0,0,1315
FolioSuite/graph_colouring/graph-colouring-nodes=135-density=0.1-instance=8.sm.gz,1,10.96,0,0,1273
FolioSuite/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=10.sm.gz,1,9.15,0,0,1184
FolioSuite/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=4.sm.gz,1,10.05,0,0,1174
FolioSuite/gridpuzzle/masyu-6.lp.lp.gz,1,?,?,?,?
FolioSuite/gridpuzzle/masyu-1.lp.lp.gz,1,?,?,?,?
FolioSuite/gridpuzzle/heyawake-7.lp.lp.gz,1,2.79,1338,0.9759,188
FolioSuite/gridpuzzle/nurikabe-10.lp.lp.gz,1,3.84,12612,0.9975,132
FolioSuite/gridpuzzle/heyawake-10.lp.lp.gz,1,5,6220,0.9949,487
FolioSuite/gridpuzzle/heyawake-4.lp.lp.gz,1,?,2018,0.9834,247
FolioSuite/gridpuzzle/nurikabe-7.lp.lp.gz,1,2.57,2937,0.9892,222
FolioSuite/gridpuzzle/nurikabe-6.lp.lp.gz,1,2.73,4200,0.9924,154
FolioSuite/gridpuzzle/nurikabe-2.lp.lp.gz,1,3.59,2124,0.9852,353
FolioSuite/gridpuzzle/masyu-3.lp.lp.gz,1,?,3129,0.9893,187
FolioSuite/gridpuzzle/heyawake-3.lp.lp.gz,1,3.03,2256,0.986,121
FolioSuite/gridpuzzle/heyawake-2.lp.lp.gz,1,2.95,1642,0.9809,152
FolioSuite/gridpuzzle/heyawake-9.lp.lp.gz,1,7.33,5789,0.9943,438
FolioSuite/gridpuzzle/nurikabe-9.lp.lp.gz,1,4.29,6838,0.9953,74
FolioSuite/gridpuzzle/nurikabe-1.lp.lp.gz,1,3.49,2417,0.9869,336
FolioSuite/gridpuzzle/heyawake-6.lp.lp.gz,1,3.47,2952,0.9889,143
FolioSuite/gridpuzzle/nurikabe-8.lp.lp.gz,1,4.46,9975,0.9968,109
FolioSuite/gridpuzzle/nurikabe-4.lp.lp.gz,1,2.51,3788,0.9916,97
FolioSuite/gridpuzzle/nurikabe-3.lp.lp.gz,1,3.16,3408,0.9907,189
FolioSuite/hardwareASP/hard_inst_11_12_18060.gr.gz,1,2.6,2,0.0588,113
FolioSuite/hardwareASP/hard_inst_12_8_10087.gr.gz,1,2.89,0,0,90
FolioSuite/hardwareASP/hard_inst_8_5_15086.gr.gz,1,2.97,2,0.0588,98
FolioSuite/hardwareASP/hard_inst_8_6_7697.gr.gz,1,3.08,2,0.0588,102
FolioSuite/hardwareASP/hard_inst_9_10_20668.gr.gz,1,2.68,2,0.0588,102
FolioSuite/hardwareASP/hard_inst_10_8_21390.gr.gz,1,2.63,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_10_6_6870.gr.gz,1,3.26,0,0,97
FolioSuite/hardwareASP/hard_inst_8_12_29466.gr.gz,1,2.72,4,0.1111,102
FolioSuite/hardwareASP/hard_inst_5_12_32132.gr.gz,1,3.71,2,0.0571,113
FolioSuite/hardwareASP/hard_inst_8_5_3208.gr.gz,1,3.55,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_11_5_6587.gr.gz,1,2.67,0,0,98
FolioSuite/hardwareASP/hard_inst_9_6_18867.gr.gz,1,3.05,0,0,87
FolioSuite/hardwareASP/hard_inst_11_10_24491.gr.gz,1,2.81,2,0.0588,107
FolioSuite/hardwareASP/hard_inst_9_12_7268.gr.gz,1,2.69,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_12_6_20395.gr.gz,1,3.11,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_6_5_4849.gr.gz,1,3.23,0,0,103
FolioSuite/hardwareASP/hard_inst_5_8_9696.gr.gz,1,3.29,2,0.0588,108
FolioSuite/hardwareASP/hard_inst_8_7_28061.gr.gz,1,3.02,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_10_8_8756.gr.gz,1,2.85,2,0.0588,99
FolioSuite/hardwareASP/hard_inst_9_9_8242.gr.gz,1,2.99,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_11_12_18926.gr.gz,1,3.15,2,0.0588,102
FolioSuite/hardwareASP/hard_inst_12_7_7410.gr.gz,1,2.44,2,0.0588,107
FolioSuite/hardwareASP/hard_inst_5_8_22173.gr.gz,1,4.1,2,0.0588,104
FolioSuite/hardwareASP/hard_inst_5_9_11305.gr.gz,1,3.87,2,0.0588,98
FolioSuite/hardwareASP/hard_inst_7_6_1974.gr.gz,1,3.06,2,0.0588,105
FolioSuite/hardwareASP/hard_inst_6_11_20080.gr.gz,1,3.26,2,0.0588,105
FolioSuite/hardwareASP/hard_inst_6_12_13512.gr.gz,1,3.14,4,0.1111,103
FolioSuite/hardwareASP/hard_inst_5_6_21684.gr.gz,1,3.3,2,0.0588,113
FolioSuite/hardwareASP/hard_inst_10_9_10448.gr.gz,1,2.73,4,0.1111,97
FolioSuite/hardwareASP/hard_inst_7_5_10755.gr.gz,1,3.01,2,0.0588,98
FolioSuite/hardwareASP/hard_inst_9_10_27391.gr.gz,1,3.49,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_9_7_6566.gr.gz,1,2.97,2,0.0588,102
FolioSuite/hardwareASP/hard_inst_9_12_21990.gr.gz,1,2.8,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_7_11_15374.gr.gz,1,2.95,4,0.1111,102
FolioSuite/hardwareASP/hard_inst_8_5_11214.gr.gz,1,3.14,2,0.0588,107
FolioSuite/hardwareASP/hard_inst_7_8_23798.gr.gz,1,2.99,2,0.0588,100
FolioSuite/hardwareASP/hard_inst_10_8_4281.gr.gz,1,3.54,0,0,101
FolioSuite/hardwareASP/hard_inst_9_8_2565.gr.gz,1,3.11,2,0.0588,111
FolioSuite/hardwareASP/hard_inst_11_11_6617.gr.gz,1,2.82,3,0.0857,102
FolioSuite/hardwareASP/hard_inst_7_8_27873.gr.gz,1,3.2,3,0.0857,99
FolioSuite/hardwareASP/hard_inst_7_9_533.gr.gz,1,3.1,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_11_7_24468.gr.gz,1,3.22,2,0.0588,110
FolioSuite/hardwareASP/hard_inst_8_9_18928.gr.gz,1,3.19,2,0.0588,102
FolioSuite/hardwareASP/hard_inst_5_12_7218.gr.gz,1,3.73,2,0.0588,108
FolioSuite/hardwareASP/hard_inst_6_11_28693.gr.gz,1,3.31,2,0.0588,112
FolioSuite/hardwareASP/hard_inst_11_8_22827.gr.gz,1,2.7,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_6_10_31516.gr.gz,1,3.34,2,0.0588,102
FolioSuite/hardwareASP/hard_inst_11_7_23062.gr.gz,1,2.73,2,0.0588,107
FolioSuite/hardwareASP/hard_inst_6_12_24774.gr.gz,1,3.21,2,0.0588,100
FolioSuite/hardwareASP/hard_inst_12_11_13514.gr.gz,1,2.96,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_12_8_11588.gr.gz,1,3.02,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_5_11_13077.gr.gz,1,3.13,2,0.0588,104
FolioSuite/hardwareASP/hard_inst_10_5_23026.gr.gz,1,3,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_9_8_6082.gr.gz,1,3.03,0,0,88
FolioSuite/hardwareASP/hard_inst_11_9_2657.gr.gz,1,3.56,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_5_12_16376.gr.gz,1,3.99,2,0.0588,102
FolioSuite/hardwareASP/hard_inst_6_7_22666.gr.gz,1,3.31,2,0.0588,100
FolioSuite/hardwareASP/hard_inst_7_12_28095.gr.gz,1,3.29,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_10_6_31235.gr.gz,1,2.9,2,0.0588,100
FolioSuite/hardwareASP/hard_inst_6_5_18711.gr.gz,1,2.96,0,0,106
FolioSuite/hardwareASP/hard_inst_6_8_2039.gr.gz,1,3.23,4,0.1111,100
FolioSuite/hardwareASP/hard_inst_11_10_4218.gr.gz,1,2.71,2,0.0588,113
FolioSuite/hardwareASP/hard_inst_5_7_28562.gr.gz,1,3.08,4,0.1111,108
FolioSuite/hardwareASP/hard_inst_5_6_1498.gr.gz,1,3.36,1,0.0303,111
FolioSuite/hardwareASP/hard_inst_10_9_28340.gr.gz,1,2.62,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_11_6_7393.gr.gz,1,3.29,2,0.0588,111
FolioSuite/hardwareASP/hard_inst_12_6_15744.gr.gz,1,3.11,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_5_11_20848.gr.gz,1,3.16,2,0.0588,104
FolioSuite/hardwareASP/hard_inst_8_11_20372.gr.gz,1,2.97,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_9_5_25105.gr.gz,1,2.78,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_9_7_11850.gr.gz,1,2.86,2,0.0588,108
FolioSuite/hardwareASP/hard_inst_7_10_24634.gr.gz,1,2.99,2,0.0588,100
FolioSuite/hardwareASP/hard_inst_11_11_15854.gr.gz,1,2.62,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_12_7_2539.gr.gz,1,2.83,2,0.0588,112
FolioSuite/hardwareASP/hard_inst_10_7_26892.gr.gz,1,2.8,0,0,102
FolioSuite/hardwareASP/hard_inst_11_10_29476.gr.gz,1,3.13,2,0.0588,107
FolioSuite/hardwareASP/hard_inst_12_10_31636.gr.gz,1,2.63,2,0.0588,113
FolioSuite/hardwareASP/hard_inst_12_12_22669.gr.gz,1,3.17,0,0,98
