@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC

@DATA
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0,0.0001,0.1123,0.9982,0.0003,?,0,0,0.9997,0.0157,0.0118,0.8905,?,0.9049,?,2,38944,?,?,0,38320,0.9699,?,0.9699,3.7857,1.9965,0,0.8901,295,?,0.6526,0,0.2812,278,0.9679,0.9997,0.0253,278.912,0.0156,0,0.9235,278.241,264,0.1643,6.0943,0.3527,?,0.8935,1149.2857,0.0156,6.1256,293,263,730,?,506,1.8285,0.0032,0.2412,907,324,0.0156,279,97.2417
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,0,0,0.8367,0.4862,0.0001,?,0,0,0.9998,0.0125,1.0222,0.8885,?,0.9034,?,2.9983,46988,?,?,0,46388,0.7058,?,0.9694,4.7716,3.706,0.1884,0.8938,287,?,0.4982,0,0.2276,270,0.9251,0.9967,0.0229,270.632,0.0043,0,0.9111,271.036,257,0.1486,41.2918,0.3519,?,0.9241,1816.5,0.0079,5.4387,286,256,3530,?,103,1.7616,0.0024,0.4245,3530,103,0.0125,272,113.7666
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0,0,0.242,0.9939,0,?,0,0,0.9998,0.015,0.0236,0.8092,?,0.8196,?,3.0558,61409,?,?,0,60159,0.935,?,0.935,4.4041,5.6708,0.1973,0.8091,431,?,0.3585,0,1.0052,412,0.8674,0.9945,0.0194,409.637,0.002,0,0.8294,408.87,389,0.2624,70.4852,0.1916,?,0.7463,1044.8571,0.0042,29.7713,430,389,438,?,374,1.4697,0.0021,0.1707,2102,261,0.0066,412,86.0404
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.0398,0.4198,1.3824,0.4093,0.9774,0.9592,0.0834,0.0345,0.9939,0.0369,0.9132,0.8691,0.8192,0.9234,1.5667,3.88,14889,0.002,0.1137,0.0262,10185,0.4329,0.0048,0.3387,4.0521,1.797,0.522,0.9147,141,2.5744,1,0.015,0.1568,130,1,0.9919,0.1143,129.355,0.0001,0.0076,0.934,129.503,118,1.091,11.0117,0.8178,0.1595,0.5843,3892.5,0.0114,13.145,141,118,4260,2.0635,3542,0.4589,0.0034,0.6863,4511,3257,0.0161,129,40.0252
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.4827,0.495,2.7723,0.2677,0.4999,?,0.4295,0.4553,0.9906,0.0295,0.8386,0.5649,?,0.7552,?,4.785,22684,?,?,0.4095,21331,0.0437,?,0.0006,2.7228,0.1789,0.4367,0.6138,26,?,0.9912,0.3257,2.1593,22,0.9921,0.9937,0.453,21.5,0.0003,0.0024,0.8567,21.6197,17,2.0941,2.5596,0.5983,?,0.3844,493.9778,0.0022,2.6913,27,17,433,?,331,0.2496,0.0004,1.7956,620,250,0.005,21,17.9956
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4982,0.4995,1.7767,0.4062,0.9987,0.9798,0.3181,0.484,0.9894,0.0769,0.8975,0.7721,1.165,0.9053,1.1221,4.4587,16562,0.0036,0.1149,0.0308,11488,0.2922,0.0087,0.2907,2.606,0.7309,0.8931,0.7987,148,4.2114,1,0.0256,0.1506,136,1,0.9844,0.2059,135.646,0.0001,0.0081,0.9163,135.711,123,1.5155,15.3712,0.6308,0.1402,0.3807,2757.3333,0.0057,18.9405,147,125,2930,2.6345,2240,0.5185,0.0009,1.4463,2958,1888,0.0143,136,43.3161
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.1697,0.2301,0.9602,0.4802,0.8861,0.5238,0.1271,0.106,0.8447,0.241,0.6136,0.3938,0.3538,0.562,0.3139,5.0014,3357,0.0531,0.1597,0.0555,3075,0.4563,0.0069,0.0049,2.4312,0.8596,0.4154,0.379,169,3.2709,1,0.0281,0.2315,157,1,0.8479,0.5943,156.828,0.0007,0.0017,0.7112,156.986,145,0.4319,20.2098,0.2512,0.0179,0.123,3608,0.0058,19.2048,169,146,3808,3.029,3654,0.1261,0.0019,0.5014,3829,2653,0.0159,157,30.0419
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0.3256,0.326,0.5676,0.5032,0.3265,0.2,0.3205,0.3243,0.7946,0.4879,0.5773,0.0246,0.061,0.0177,0.0846,6.425,412,0.1538,0.1966,0.3228,412,0.4879,0.0224,0,1.6396,0.0406,0.0359,0.0063,33,0.2609,0.3333,0.3164,0.3497,28,0.2147,0.8232,1.9227,28.46,0.0146,0.265,0.0645,28.4425,24,0,2.791,0.0166,0.0291,0.7808,3874,0.0147,1.1287,33,24,3922,0.2609,3662,0,0.0073,0.4887,3950,3627,0.017,28,30.6715
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.4999,0.5,2.9418,0.289,1,?,0.4485,0.4995,0.9459,0.2232,0.8986,0.6986,?,0.7998,?,4.444,8013,?,?,0.4909,6565,0.1152,?,0.0905,1.3243,0.3429,1.5263,0.748,78,?,1,0.1345,0.1704,69,1,0.9138,0.2306,69.2227,0.0002,0.0502,0.8331,69.1127,61,2.5476,9.6145,0.5352,?,0.4278,1275.2353,0.0067,16.0748,78,61,1305,?,581,0.4259,0.0003,2.4873,1740,249,0.1796,69,25.5443
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0,0,0,1,0,?,0,0,0.9961,0.0116,0,0.6706,?,0.6863,?,2.9936,26889,?,?,0,26889,0.1007,?,0,4.2648,2.3066,0.0711,0.633,129,?,0.7919,0,0.2181,117,0.9739,0.9932,0.1208,117.506,0.009,0,0.7599,117.606,106,0.3267,17.4618,0.2304,?,0.6965,1252,0.0099,25.1743,130,106,870,?,619,1.0008,0.0058,0.3709,1156,471,0.0116,118,63.5646
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0.0906,0.0907,1.3307,0.4001,0.1081,?,0.0562,0.0505,0.828,0.1029,0.7203,0.535,?,0.897,?,4.0012,45358,?,?,0.0234,43237,0.27,?,0.0988,2.4102,0.602,2.3154,0.6667,802,?,0.6043,0.0232,0.1509,783.5,0.912,0.8093,0.6667,783.619,0.0001,0,0.8981,783.287,762,0.6873,230.667,0.0457,?,0.0713,1343.5,0.0003,293.234,803,764,1478,?,1275,0.2305,0.0002,2.9145,1542,1079,0.0055,782.5,59.8714
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0047,0.0074,0.075,0.9988,0.0327,?,0.0034,0.0017,0.9995,0.0315,0.0102,0.8981,?,0.9038,?,2.9544,15156,?,?,0.0007,14673,0.9737,?,0.9737,3.1543,1.4026,0.1871,0.8993,225,?,0.5182,0.0004,3.3923,212,0.9374,1,0.0127,211.523,0.0042,0,0.9119,212.155,198,0.1505,0.8832,0.3881,?,0.9803,0,0.0289,0.1148,227,199,0,?,0,1.8622,0.0042,0.1987,0,0,0.0314,211,0
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,0.0008,0.008,1.7242,0.3791,1,?,0.0267,0.0006,0.9753,0.0196,0.7998,0.1293,?,0.0563,?,3.8426,903653,?,?,0.0005,49212,0.389,?,0.0547,3.5634,5.825,1.0939,0.0316,255,?,1,0,0.1982,223,1,0.9741,1.8611,224.95,0.0005,0,0.6056,220.083,201,1.3061,62.3667,0.0552,?,0.2186,2082.1111,0.002,68.0333,242,198,1957,?,1726,0.4867,0.0016,1.5217,2265,242,0.016,229.5,40.8827
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.0044,0.8941,0.4862,0.0044,?,0.0044,0.0044,0.9999,0.0321,1.019,0.9109,?,0.911,?,3,31500,?,?,0.0044,30485,0.7357,?,0.9618,2.7296,0.0011,0.2382,0.9109,476,?,0.2842,0.0044,0,457,0.9111,1.0021,0.0001,455.348,0.0031,0.0044,0.911,457.823,439,0.1662,13.457,0.2842,?,0.9872,331.2368,0.0053,6,477,436,289,?,238,1.7479,0.0015,0.3235,357,25,0.0082,456,122.325
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.0088,0.0109,0.9999,0.6621,0.0172,0.3977,0.0044,0.0012,0.9765,0.0648,0.4686,0.6283,0.3105,0.6735,0.5777,6.4133,13289,0.0403,0.1967,0.0005,13008,0.8448,0.0061,0,2.3014,1.0254,0.3179,0.6289,264,4.7035,0.5,0.0001,0.0984,250,0.8178,0.9672,0.1107,248.731,0.0009,0,0.7238,249.617,234,0.4835,48.654,0.3456,0.0367,0.2688,2786,0.0015,62.4338,264,234,2861,3.2144,2799,0.2498,0.003,0.3555,2922,2187,0.0034,249,47.561
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0,0,0.2377,0.9946,0,?,0,0,0.9939,0.0132,0.0211,0.8156,?,0.8239,?,3,84314,?,?,0,83164,0.9374,?,0.9374,4.1895,8.2502,0.1528,0.8153,524,?,0.3264,0,10.3608,502,0.8619,0.9924,0.015,500.303,0.002,0,0.831,499.485,483,0.2502,148.559,0.163,?,0.8292,580.8571,0.004,148.211,524,482,322,?,197,1.5579,0.0017,0.1201,538,163,0.0059,502.5,86.6957
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4999,0.5,2.9077,0.2864,1,?,0.4474,0.4995,0.9538,0.2162,0.9112,0.7002,?,0.7998,?,4.7581,8277,?,?,0.4909,6966,0.1289,?,0.0933,1.4018,0.3754,1.5253,0.749,80,?,1,0.0987,0.3852,72,1,0.9151,0.2343,71.3393,0.0001,0.0037,0.8331,71.7234,63,2.5732,10.4594,0.5456,?,0.4225,1245,0.0064,17.2515,80,63,1192,?,844,0.4362,0.0003,2.5595,1423,488,0.1717,71,21.5028
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0337,0.0366,1.0987,0.4855,0.1769,?,0.025,0.011,0.9677,0.0519,0.9628,0.5599,?,0.9499,?,8.9482,200640,?,?,0.0107,108135,0.6825,?,0.7881,2.96,1.2059,0.7407,0.9256,1916,?,0.9107,0.0063,5.0331,1886,0.9636,0.9826,0.7311,1878.82,0.0001,0,0.9623,1858.18,1844,0.6919,240.513,0.5184,?,0.3492,505.5263,0.0004,536.014,1923,1841,454,?,331,0.5578,0.0003,0.7924,643,323,0.0013,1884,39.2598
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,0.3237,0.3245,0,1,0.3254,0.2,0.3169,0.3225,0.7993,0.4819,0,0.0342,0.0737,0.0552,0.1001,6,276,0.1538,0.195,0.3162,276,0.5,0.0338,0,0.1602,0.0484,0.0434,0.0121,23,0.3438,0.3333,0.3135,0.3021,19,0.2164,0.8431,1.6189,19.1873,0.0217,0.2643,0.0767,19.1859,15,0,2.7154,0.0251,0.0435,0.8086,3996.3636,0.022,1.099,23,15,3926,0.3438,3819,0,0.0113,0.1833,4038,3808,0.0254,19,20.5071
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0,0,0,1,0,?,0,0,0.9968,0.0094,0,0.71,?,0.7281,?,2.1457,21294,?,?,0,21294,0.0782,?,0.0124,4.7177,2.2552,0.002,0.689,89,?,0.8411,0,0.4416,78,0.9811,0.995,0.1022,79.1485,0.0093,0,0.7882,78.533,69,0.3469,11.0817,0.2854,?,0.6676,4644,0.0093,15.3766,88,69,4673,?,4668,1.0967,0.0081,0.357,4696,4539,0.0093,79,38.2704
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0.3227,0.3647,1.2864,0.4674,0.466,0.5333,0.2971,0.2746,0.9031,0.4455,0.9719,0.5678,0.3829,0.6242,0.633,4.8962,486,0.0571,0.244,0.2608,413,0.5666,0.0236,0.678,1.6707,0.1606,0.2438,0.5873,50,2.2717,0.3333,0.2565,0.2046,44,0.7673,0.9199,0.1797,43.5718,0.0121,0.2442,0.6745,43.5932,37,0.9915,2.3864,0.1079,0.0847,0.7859,4428.5,0.0313,1.0432,50,37,4446,2.4186,4394,0.5515,0.007,0.4645,4494,4302,0.0581,44,37.9729
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.1109,0.1109,0.5641,0.4973,0.1195,0.5714,0.1107,0.1109,0.7299,0.3,0.5782,0.2585,0.1018,0.258,0.0881,9.1916,1362,0.3956,0.4939,0.1109,1360,0.5044,0.0082,0.0007,1.5992,0.017,0,0.258,84,0.9786,0.2,0.1108,0.5886,75,0.4059,0.7869,0.0424,75.2341,0.0029,0.0849,0.258,75.1866,67,0.006,15.5459,0.1998,0.0096,0.0742,510.7419,0.0029,3.6978,84,67,386,1.0054,327,0.009,0.0037,0.2446,458,311,0.0029,75,34.9411
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0,0,0.1885,0.9971,0,?,0,0,0.9999,0.0088,0.0132,0.8342,?,0.8903,?,3.0526,266431,?,?,0,264031,0.9533,?,0.9533,4.8657,8.1902,0.1948,0.8592,1121,?,0.2837,0,0.1184,1089,0.9305,1.0084,0.0899,1059.13,0.0009,0,0.9118,1092.36,1069,0.1983,464.839,0.1453,?,0.8336,199.6,0.002,55.5556,1121,1064,220,?,87,1.8814,0.0008,0.1569,239,42,0.0033,1096,98.6527
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0064,0.0064,0,1,0.0064,?,0.0064,0.0064,0.9993,0.0323,0,0.509,?,0.509,?,2,11058,?,?,0.0064,10602,0.7581,?,0.0323,0,0.0002,0,0.509,94,?,0.011,0.0064,54.3691,84,0.5091,0.9992,0.0001,84.0656,0.0322,0.0064,0.5091,84.0535,74,0.6867,0.002,0.011,?,0.9608,3546.5,0.0322,0.0741,94,74,3771,?,3322,0.5928,0.0087,0,3771,3322,0.0322,84,38.1818
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0,0.6179,0.5011,0,?,0,0,1.0035,0.0298,0.5865,0.5098,?,0.5098,?,3,39900,?,?,0,39900,0.4964,?,0.0149,3.2541,0.0005,0,0.5098,410,?,0.3267,0,15.2578,389,0.5098,0.9997,0,390.72,0.0033,0,0.5098,387.845,371,0.0846,1,0.3267,?,0.7248,2161,0.0033,10.0903,408,372,2137,?,2054,0.3075,0.0012,0.1853,2191,1926,0.0033,390.5,50.4374
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4286,0.042,0.042,0.876,0.25,0.5774,0,0.0619,0,0.0109,6.0457,880,0.3,0.3076,0.042,880,0.5068,0.017,0,1.2904,0.0001,0.0273,0,57,0.1251,0,0.042,0.1943,51,0,0.9323,0,50.4801,0.0057,0.042,0,50.5507,44,0,18.0458,0,0.017,0.5698,4415,0.0068,12.2154,57,44,4448,0.7778,4360,0,0.0069,0.2996,4468,4330,0.0068,50,29.3127
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0.4447,0.4478,2.0807,0.4644,0.779,?,0.2766,0.3775,0.9991,0.0139,0.5652,0.3291,?,0.8132,?,3.1677,33900,?,?,0.0142,12047,0.5168,?,0.0314,3.6135,0.7185,0.3693,0.0035,34,?,1,0.0047,0.1153,29,1,0.9946,1.2721,28.8079,0.001,0.0001,0.9606,29.0047,24,1.4948,7.4586,0.2431,?,0.2654,3870.5,0.0066,8.9492,34,23,3938,?,3804,0.3037,0.0139,0.5924,3986,3552,0.012,29,23.2715
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.4999,0.5,2.9219,0.2822,1,?,0.4508,0.4996,0.9539,0.2217,0.9249,0.6983,?,0.7998,?,4.5216,7521,?,?,0.4947,6058,0.1118,?,0.0949,1.2842,0.3568,1.5207,0.7471,76,?,1,0.141,0.1851,67,1,0.921,0.2349,67.0131,0.0002,0.059,0.8332,67.0918,58,2.5446,7.5662,0.5361,?,0.462,1469.6429,0.0076,13.8604,76,58,1360,?,1004,0.4317,0.0003,2.4182,2019,467,0.1941,67,21.6719
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.2725,0.2725,0,1,0.2725,0.1176,0.2725,0.2725,0.9779,0.2479,0,0.7821,0.3199,0.7821,1.0857,3,484,0.0189,0.1046,0.2725,484,0.8678,0.0574,0.8678,0,0,0.0304,0.7821,51,0.3906,0.0667,0.2725,1.1099,43,0.7821,0.9862,0,43.3898,0.1736,0.2724,0.7821,43.3721,36,0.3906,1.305,0.0667,0.2169,0.9024,0,0.1784,0.4786,50,36,0,0.3906,0,1.1841,0.0145,0,0,0,0.188,43,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0,0,0.2361,0.9948,0,?,0,0,0.9997,0.0133,0.0209,0.8184,?,0.8271,?,3.0309,84314,?,?,0,82883,0.9391,?,0.9391,4.4866,10.1842,0.1817,0.8175,528,?,0.3498,0,0.1272,508,0.8705,0.9922,0.0179,501.64,0.0016,0,0.8378,505.928,486,0.2467,140.173,0.181,?,0.7754,524.3333,0.0035,32.4036,527,484,287,?,258,1.5472,0.0017,0.1658,320,248,0.0056,505,66.6339
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0.2295,0.2295,1.118,0.5237,0.2295,0.4,0.2295,0.2295,0.9004,0.4167,0.8947,0.5832,0.3252,0.5832,0.8944,4.973,624,0.0952,0.3492,0.2295,624,0.6298,0.0107,0.8333,1.4287,0.0001,0.0213,0.5832,76,0.4506,0.3333,0.2295,0.2229,67,0.5833,0.9288,0.0001,67.2318,0.0176,0.2294,0.5832,67.0466,58,0.4506,8.744,0.3333,0.0321,0.6502,4426.5714,0.0191,4.9662,77,58,4434,0.4506,4392,0.4472,0.0052,0.4023,4459,4351,0.0192,67,46.649
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.0983,0.0998,0.9001,0.4885,0.1029,?,0.098,0.0979,1.0125,0.0444,1.0146,0.9409,?,0.9418,?,3,43605,?,?,0.0968,43560,0.7147,?,0.9551,2.6164,0.0152,0.2653,0.941,948,?,0,0.0964,13.4946,917.5,0.9423,0.9994,0.0011,913.292,0.003,0.0961,0.9421,912.198,885,0.1861,1.0564,0,?,0.9521,4879,0.0048,38.2969,948,889,4879,?,4879,2.2639,0.0007,0.3507,4879,4879,0.0086,918,268.3673
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm24-p0-q209.cnf,1,0.0552,0.0554,0,1,0.0556,0.0909,0.0552,0.0552,0.9995,0.0455,0,0.9293,0.3443,0.9294,3.3625,2,11638,0.0014,0.0683,0.0551,11110,0.9792,0.0054,0.9792,0,0.0029,0,0.9293,247,0.7796,0.3438,0.055,50.0799,233,0.9295,1.0011,0.0001,232.668,0.0455,0.0548,0.9294,233.04,219,0.1011,1.1877,0.3438,0.1304,1,0,0.0455,0.0219,248,219,0,0.7796,0,2.1539,0.0039,0,0,0,0.0455,233,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-16-unsat.cnf,1,0.0276,0.0276,0,1,0.0277,0.0606,0.0275,0.0275,0.982,0.1176,0,0.7578,0.3095,0.758,1.1867,3,2176,0.0083,0.0545,0.0274,2176,0.8824,0.026,0.8824,0,0.0023,0,0.7579,107,0.3622,0.0323,0.0274,0.1156,96,0.7581,0.9808,0.0002,95.9026,0.085,0.0274,0.758,95.6702,85,0.3622,15.9825,0.0323,0.1103,0.833,4891.6667,0.085,16.5353,106,86,4887,0.3622,4872,1.2368,0.0069,0,4916,4872,0.085,96,81.2825
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4999,0.5,3.0201,0.3176,1,?,0.4428,0.4996,0.9524,0.2117,0.8378,0.6987,?,0.7999,?,4.2575,7809,?,?,0.4933,6480,0.1211,?,0.0927,1.4221,0.3621,1.5134,0.7492,77,?,1,0.1148,0.3533,68,1,0.9203,0.2362,68.4882,0.0002,0.0085,0.8332,68.5255,60,2.572,8.5068,0.5251,?,0.4367,1512.5333,0.0072,15.3229,78,60,1574,?,1032,0.4378,0.0003,2.8777,2021,675,0.1844,68,22.5324
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v1820c171155g3.cnf,1,0,0,0.2015,0.9964,0,?,0,0,0.9998,0.0104,0.0157,0.8312,?,0.8569,?,3.0714,171155,?,?,0,168808,0.9492,?,0.9492,4.761,10.2298,0.1947,0.8356,842,?,0.3367,0,0.1401,822,0.9177,0.9736,0.0417,797,0.0011,0,0.872,821.275,794,0.215,1057.9,0.1723,?,0.792,176.3333,0.0023,46.4314,845,782,184,?,170,1.7356,0.0011,0.1664,201,151,0.0037,821,62.0302
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.0909,0.2249,1.5195,0.4493,0.3069,0.4967,0.0715,0.0493,0.8569,0.1726,0.7423,0.1977,0.3745,0.3366,0.4134,4.934,1426,0.0775,0.2013,0.0299,1234,0.4028,0.0362,0.0454,2.6219,1.0234,0.7163,0.1096,45,3.6842,0.6667,0.0005,0.2656,39,0.6361,0.8412,0.705,39.3023,0.0041,0.0002,0.3706,39.3769,34,1.0326,8.3126,0.0873,0.0754,0.5073,3961,0.0116,10.344,45,34,3922,2.8208,3854,0.5753,0.0061,0.6877,4093,3803,0.0243,39,29.6087
SAT_Competition2009/CRAFTED/Hard/contest05/others/eulcbip-8-UNSAT.sat05-3937.reshuffled-07.cnf,1,0.2687,0.2691,0.9947,0.3542,0.3072,0.4664,0.2682,0.2685,0.7168,0.2005,0.9486,0,0.0124,0,0.0166,5.1887,802,0.3783,0.4256,0.2681,798,0.2932,0.0362,0,1.3673,0.0174,0,0,26,0.275,0,0.2675,0.5062,22,0,0.7925,0,22.2628,0.0075,0.2458,0,22.2845,18,0.0175,5.7685,0,0.0363,0.2422,4205.1429,0.0075,1.231,26,18,4224,0.2883,4202,0.0125,0.0073,0.2669,4299,3818,0.0075,22,44.9417
SAT_Competition2009/CRAFTED/modcircuits/mod5block_2vars_12gates.cnf,1,0.0041,0.0049,2.0885,0.4155,1,?,0.022,0,0.9999,0.0032,0.6138,0.3098,?,0.7688,?,3.598,372485,?,?,0,220957,0.3903,?,0.0177,4.1654,4.322,0.5671,0.0058,150,?,1,0,0.1501,138,1,0.9701,1.3055,132.2,0.0001,0,0.9552,133.523,118,1.339,186.629,0.2046,?,0.2652,839.4,0.0011,18.7045,149,118,930,?,543,0.4631,0.0028,1.1374,954,208,0.0028,135,19.1226
