@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC

@DATA
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.1109,0.1109,0.5641,0.4973,0.1195,0.5714,0.1107,0.1109,0.7292,0.3,0.5782,0.2585,0.1018,0.258,0.0881,9.1916,1362,0.3956,0.4939,0.1109,1360,0.5044,0.0082,0.0007,1.5992,0.017,0,0.258,84,0.9786,0.2,0.1108
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.2295,0.2295,1.1186,0.4774,0.2295,0.4,0.2295,0.2295,0.9003,0.4167,0.983,0.5832,0.3252,0.5832,0.8944,4.9964,672,0.0952,0.3492,0.2295,672,0.6592,0.0099,0.8333,1.3778,0.0001,0.0155,0.5832,82,0.4506,0.3333,0.2295
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_512.cnf,1,0.0301,0.0827,0,1,0.2667,0.0714,0.0285,0.0101,0.84,0.1135,0,0,0.2069,0,0.1674,3.6896,4492,0.0189,0.0281,0.0042,4492,0.5,0.0161,0,3.0443,1.5397,0.2775,0,108,3.8743,0,0.002
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_390.cnf,1,0,0,0,1,0,?,0,0,0.9968,0.0095,0,0.6932,?,0.7091,?,2.1031,20607,?,?,0,20607,0.0873,?,0.0032,4.7081,2.3978,0.0022,0.6708,86,?,0.814,0
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0.2677,0.2679,0.9994,0.36,0.2683,0.4529,0.2648,0.2673,0.7252,0.2,0.9336,0.0011,0.008,0,0.0129,5.6015,672,0.3941,0.4252,0.2654,670,0.297,0.0432,0,1.4061,0.0347,0,0,23,0.0846,0.1111,0.2649
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes2.cnf,1,0,0,0.2361,0.9947,0,?,0,0,0.9997,0.0132,0.021,0.8165,?,0.8248,?,3,84314,?,?,0,83164,0.938,?,0.938,4.2416,8.0335,0.1531,0.8164,528,?,0.2863,0
SAT_Competition2007/crafted/spence/medium/s57-100.cnf,1,0.3157,0.3159,0,1,0.3161,0.2,0.3022,0.3099,0.8165,0.4597,0,0.0636,0.1123,0.069,0.138,4.7679,124,0.1538,0.1866,0.3059,124,0.5,0.0796,0,0.2972,0.077,0.0687,0.0203,11,0.6024,0.3333,0.255
SAT_Competition2009/CRAFTED/Hard/contest03/others/bqwh.40.reg.520.sat05-433.reshuffled-07.cnf,1,0.0161,0.0169,1.0132,0.4897,0.018,0.3333,0.0148,0.0149,0.9723,0.1503,0.9918,0.7081,0.2754,0.7984,1.5247,7.014,14710,0.0153,0.3055,0.0136,14710,0.7101,0.0006,0.9076,2.5619,0.1165,0.2479,0.7431,807,0.7601,0.75,0.0124
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0,0,0.2102,0.9959,0,?,0,0,0.9998,0.0113,0.0174,0.8362,?,0.8497,?,3,132295,?,?,0,130262,0.9463,?,0.9463,4.7382,5.0976,0.1903,0.8367,708,?,0.3722,0
SAT_Competition2011/SAT09/CRAFTED/sgi/satsgi-n26himBHm28-p0-q293.cnf,1,0.0314,0.0316,0,1,0.0319,?,0.0312,0.0312,0.9996,0.0385,0,0.9305,?,0.9306,?,2,18954,?,?,0.031,18226,0.9822,?,0.9822,0,0.0094,0,0.9305,343,?,0.3421,0.0308
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.0119,0.0125,0.897,0.4917,0.272,?,0.0112,0.0065,0.9999,0.0221,1.0016,0.9235,?,0.9889,?,4.8037,88373,?,?,0.0003,79229,0.7281,?,0.9511,3.7161,2.805,0.2918,0.9512,853,?,0.9669,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0,0,0.217,0.9957,0,?,0,0,0.9855,0.0113,0.0177,0.8325,?,0.8462,?,3,133795,?,?,0,132235,0.9439,?,0.9439,4.4609,5.4576,0.1648,0.8336,712,?,0.3083,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm26-p0-q248.cnf,1,0.0595,0.0596,0,1,0.0597,0.087,0.0595,0.0595,0.9999,0.0427,0,0.9352,0.3401,0.9353,3.5497,2,14076,0.0012,0.0659,0.0595,13478,0.9812,0.0047,0.9812,0,0.0007,0,0.9352,281,0.7724,0.3529,0.0595
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4982,0.4995,1.7767,0.4062,0.9987,0.9798,0.3181,0.484,0.9891,0.0769,0.8975,0.7721,1.165,0.9053,1.1221,4.4587,16562,0.0036,0.1149,0.0308,11488,0.2922,0.0087,0.2907,2.606,0.7309,0.8931,0.7987,147,4.2114,1,0.0256
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.0317,0.032,0.9417,0.4771,0.0323,0.1066,0.0314,0.0315,0.9991,0.054,1.0324,0.9034,0.2354,0.9037,2.0448,3,7050,0.0044,0.0954,0.0311,6670,0.6868,0.0084,0.9444,2.4477,0.0151,0.263,0.9034,174,0.9717,0.3091,0.0309
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_389.cnf,1,0,0,0,1,0,?,0,0,0.997,0.0094,0,0.6901,?,0.7046,?,2.9923,41426,?,?,0,41426,0.0915,?,0,4.461,2.4238,0.0714,0.6566,165,?,0.8131,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes5.cnf,1,0,0.0001,0.1811,0.9973,0.0495,?,0.0002,0,0.9999,0.0085,0.0125,0.8528,?,0.9397,?,4,305320,?,?,0,301912,0.9558,?,0.9558,4.9686,7.7666,0.1877,0.9039,1216,?,0.3409,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0126,0.0127,0,1,0.0127,?,0.0126,0.0126,0.9995,0.0361,0,0.5238,?,0.5238,?,2,8613,?,?,0.0126,8217,0.759,?,0.0361,0,0.0008,0,0.5238,82,?,0.0123,0.0126
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-11-21-sat.cnf,1,0.233,0.233,0,1,0.233,0.087,0.233,0.233,0.9849,0.181,0,0.8288,0.2851,0.8288,1.383,2.9522,1276,0.0095,0.0796,0.233,1276,0.9052,0.0312,0.9052,0,0.0001,0.0097,0.8288,100,0.3136,0.0476,0.233
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i9_pp_ci_ce.cnf,1,0.0651,0.1794,1.5703,0.533,0.3581,?,0.0625,0.0281,0.9684,0.0636,0.6202,0.6015,?,0.8527,?,6.1647,289842,?,?,0.004,270659,0.8163,?,0.1577,3.4123,1.4903,1.446,0.7389,4927,?,0.9437,0
SAT_Competition2011/SAT03/handmade/anton/SAT/SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,1,0.0005,0.0021,0.7656,0.4921,0.0058,?,0.0006,0.0002,0.9998,0.0155,1.0138,0.9345,?,0.9425,?,2,28508,?,?,0.0001,28058,0.7612,?,0.9893,3.9239,1.5442,0,0.9371,219,?,0.8219,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0,0,0,1,0,?,0,0,0.9972,0.0084,0,0.7167,?,0.7333,?,2.1802,26441,?,?,0,26441,0.0753,?,0.0112,4.7717,2.3258,0.0021,0.6973,100,?,0.8347,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.0035,0.0037,1.1042,0.3744,0.0043,0.1265,0.0032,0.0032,0.8503,0.0581,0.6786,0.0258,0.0625,0.0345,0.0566,2.9908,1892,0.0836,0.1048,0.0029,1892,0.1908,0.1062,0,2.5543,0.1346,0.021,0.0227,25,2.7915,0.037,0.0026
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_150_42_s.cnf,1,0.3395,0.3534,1.6908,0.5454,0.4048,?,0.293,0.3186,0.9331,0.1619,0.6874,0.2458,?,0.3228,?,8.6322,23817,?,?,0.2893,14631,0.5668,?,0.2481,1.5016,0.2901,1.9867,0.1899,447,?,0.9667,0.1898
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.2295,0.2295,1.1174,0.4764,0.2295,0.4,0.2295,0.2295,0.9014,0.4167,0.9852,0.5832,0.3252,0.5832,0.8944,4.9331,576,0.0952,0.3492,0.2295,576,0.6406,0.0116,0.8333,1.4902,0.0001,0.0182,0.5832,71,0.4506,0.3333,0.2295
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-12_135.cnf,1,0.0002,0.0007,0,1,0.0017,?,0.0002,0,0.9877,0.0257,0,0.5916,?,0.6277,?,2.9925,5251,?,?,0,5251,0.1451,?,0,3.5045,1.8631,0.0695,0.5383,53,?,0.6962,0
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-1.used-as.sat04-891.cnf,1,0,0,0.2102,0.9959,0,?,0,0,0.9998,0.0113,0.0174,0.8361,?,0.849,?,3.1818,132295,?,?,0,130281,0.9463,?,0.9463,4.6945,4.4533,0.2014,0.8374,706,?,0.2981,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.2435,0.2435,0,1,0.2435,0.0952,0.2435,0.2435,0.9831,0.1978,0,0.8154,0.3013,0.8155,1.2473,3,910,0.0123,0.0861,0.2435,910,0.8901,0.0391,0.8901,0,0.0001,0.0274,0.8154,77,0.3463,0.0526,0.2435
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen6-4-24-n650-03-S528656311.sat05-477.reshuffled-07.cnf,1,0.0402,0.043,0.5717,0.5058,0.0496,0.1111,0.0344,0.035,0.8219,0.2358,0.5772,0.0981,0.0488,0.1702,0.053,4,2756,0.087,0.1049,0.0296,2756,0.5087,0.0066,0,1.7365,0.2024,0.0745,0.0722,149,1.3123,0.0769,0.0252
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn004.shuffled-as.sat05-3844.cnf,1,0.499,0.4997,2.5766,0.3079,0.9999,?,0.4419,0.4958,0.9088,0.1642,0.8845,0.735,?,0.8269,?,4.8699,17983,?,?,0.4742,16118,0.14,?,0.0794,1.6937,0.3457,1.3525,0.7762,144,?,1,0.12
SAT_Competition2007/crafted/Hard/contest03/others/color-18-4.sat05-443.reshuffled-07.cnf,1,0,0,1.8093,0.3211,0,?,0,0,0.9872,0.0103,0.8831,0.0247,?,0.0293,?,3,95904,?,?,0,94608,0.1621,?,0.0103,4.847,5.9738,0.0092,0.0221,253,?,0.0034,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-270-100.cnf,1,0.2295,0.2296,0,1,0.2296,0.4,0.2295,0.2295,0.9004,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.9888,648,0.0952,0.3492,0.2295,648,0.8333,0.0103,0.8333,0,0.0001,0.0198,0.5832,79,0.4506,0.3333,0.2295
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1820c171155g4.cnf,1,0,0,0.207,0.9963,0,?,0,0,0.9998,0.0104,0.016,0.8278,?,0.8529,?,3,171155,?,?,0,169335,0.9472,?,0.9472,4.5772,8.3208,0.1648,0.8317,835,?,0.3053,0
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-luckySeven.used-as.sat04-990.sat05-4196.reshuffled-07.cnf,1,0,0.0014,1.177,0.4716,0.1855,?,0.0014,0,0.9983,0.0204,1.0193,0.6711,?,0.8236,?,8,1139180,?,?,0,1104460,0.6597,?,0.8806,4.967,5.2439,0.5854,0.7027,0,?,0.974,0
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s111845174.sat05-536.reshuffled-07.cnf,1,0.0079,0.0102,1.0551,0.4793,0.0169,0.4022,0.0038,0.0009,0.9765,0.0615,0.597,0.6198,0.3263,0.6582,0.5835,5.8962,9601,0.0422,0.1893,0.0001,9408,0.457,0.0091,0,3.6494,1.1049,0.3428,0.6163,186,4.8236,0.5,0
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.1604,0.2884,1.2349,0.4657,0.5,?,0.1035,0.0552,1.0137,0.0177,1.0239,0.8372,?,0.9876,?,6,3157120,?,?,0.0059,3077743,0.6515,?,0.8575,5.1548,1.1875,0.8556,0.9314,0,?,0.9796,0.0001
SAT_Competition2009/CRAFTED/ramseycube/Q3inK13.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.0004,0.0007,0.0881,0.9984,0.0016,?,0.0003,0.0002,0.9983,0.0226,0.0128,0.8911,?,0.9081,?,2,15466,?,?,0,15106,0.9742,?,0.9742,3.2979,1.0718,0,0.8923,167,?,0.8103,0
SAT_Competition2009/CRAFTED/ramseycube/Q3inK08.cnf,1,0.5,0.5,0,1,0.5,?,0.5,0.5,0.124,0.0167,0,0,?,0,?,2,1680,?,?,0.5,1680,0.5,?,0,0,0,0,0,2,?,0,0.5
SAT_Competition2009/CRAFTED/sgi/new-difficult-26-243-24-70.cnf,1,0,0.0001,0.1123,0.9982,0.0003,?,0,0,0.9997,0.0157,0.0118,0.8905,?,0.9049,?,2,38944,?,?,0,38320,0.9699,?,0.9699,3.7857,1.9965,0,0.8901,295,?,0.6526,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,0,0,0.8367,0.4862,0.0001,?,0,0,0.9998,0.0125,1.0222,0.8885,?,0.9034,?,2.9983,46988,?,?,0,46388,0.7058,?,0.9694,4.7716,3.706,0.1884,0.8938,287,?,0.4982,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g6.cnf,1,0,0,0.242,0.9939,0,?,0,0,0.9998,0.015,0.0236,0.8092,?,0.8196,?,3.0558,61409,?,?,0,60159,0.935,?,0.935,4.4041,5.6708,0.1973,0.8091,431,?,0.3585,0
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7-gensys-icl001.sat05-2926.reshuffled-07.cnf,1,0.0398,0.4198,1.3824,0.4093,0.9774,0.9592,0.0834,0.0345,0.9939,0.0369,0.9132,0.8691,0.8192,0.9234,1.5667,3.88,14889,0.002,0.1137,0.0262,10185,0.4329,0.0048,0.3387,4.0521,1.797,0.522,0.9147,141,2.5744,1,0.015
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00200.sat05-1329.reshuffled-07.cnf,1,0.4827,0.495,2.7723,0.2677,0.4999,?,0.4295,0.4553,0.9906,0.0295,0.8386,0.5649,?,0.7552,?,4.785,22684,?,?,0.4095,21331,0.0437,?,0.0006,2.7228,0.1789,0.4367,0.6138,26,?,0.9912,0.3257
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-ukn003.sat05-3346.reshuffled-07.cnf,1,0.4982,0.4995,1.7767,0.4062,0.9987,0.9798,0.3181,0.484,0.9894,0.0769,0.8975,0.7721,1.165,0.9053,1.1221,4.4587,16562,0.0036,0.1149,0.0308,11488,0.2922,0.0087,0.2907,2.606,0.7309,0.8931,0.7987,148,4.2114,1,0.0256
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n900-m3357-k3-l5-s950595579.used-as.sat04-938.cnf,1,0.1697,0.2301,0.9602,0.4802,0.8861,0.5238,0.1271,0.106,0.8447,0.241,0.6136,0.3938,0.3538,0.562,0.3139,5.0014,3357,0.0531,0.1597,0.0555,3075,0.4563,0.0069,0.0049,2.4312,0.8596,0.4154,0.379,169,3.2709,1,0.0281
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0.3256,0.326,0.5676,0.5032,0.3265,0.2,0.3205,0.3243,0.7946,0.4879,0.5773,0.0246,0.061,0.0177,0.0846,6.425,412,0.1538,0.1966,0.3228,412,0.4879,0.0224,0,1.6396,0.0406,0.0359,0.0063,33,0.2609,0.3333,0.3164
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.4999,0.5,2.9418,0.289,1,?,0.4485,0.4995,0.9459,0.2232,0.8986,0.6986,?,0.7998,?,4.444,8013,?,?,0.4909,6565,0.1152,?,0.0905,1.3243,0.3429,1.5263,0.748,78,?,1,0.1345
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-18_312.cnf,1,0,0,0,1,0,?,0,0,0.9961,0.0116,0,0.6706,?,0.6863,?,2.9936,26889,?,?,0,26889,0.1007,?,0,4.2648,2.3066,0.0711,0.633,129,?,0.7919,0
SAT_Competition2009/CRAFTED/Hard/contest04/others/Composite-048BitPrimes-0.sat05-503.reshuffled-07.cnf,1,0.0906,0.0907,1.3307,0.4001,0.1081,?,0.0562,0.0505,0.828,0.1029,0.7203,0.535,?,0.897,?,4.0012,45358,?,?,0.0234,43237,0.27,?,0.0988,2.4102,0.602,2.3154,0.6667,802,?,0.6043,0.0232
SAT_Competition2009/CRAFTED/sgi/sgi-difficult4.cnf,1,0.0047,0.0074,0.075,0.9988,0.0327,?,0.0034,0.0017,0.9995,0.0315,0.0102,0.8981,?,0.9038,?,2.9544,15156,?,?,0.0007,14673,0.9737,?,0.9737,3.1543,1.4026,0.1871,0.8993,225,?,0.5182,0.0004
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_12gates_b2_restricted.cnf,1,0.0008,0.008,1.7242,0.3791,1,?,0.0267,0.0006,0.9753,0.0196,0.7998,0.1293,?,0.0563,?,3.8426,903653,?,?,0.0005,49212,0.389,?,0.0547,3.5634,5.825,1.0939,0.0316,255,?,1,0
SAT_Competition2009/CRAFTED/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.0044,0.8941,0.4862,0.0044,?,0.0044,0.0044,0.9999,0.0321,1.019,0.9109,?,0.911,?,3,31500,?,?,0.0044,30485,0.7357,?,0.9618,2.7296,0.0011,0.2382,0.9109,476,?,0.2842,0.0044
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.0088,0.0109,0.9999,0.6621,0.0172,0.3977,0.0044,0.0012,0.9765,0.0648,0.4686,0.6283,0.3105,0.6735,0.5777,6.4133,13289,0.0403,0.1967,0.0005,13008,0.8448,0.0061,0,2.3014,1.0254,0.3179,0.6289,264,4.7035,0.5,0.0001
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1150c84314gyes1.cnf,1,0,0,0.2377,0.9946,0,?,0,0,0.9939,0.0132,0.0211,0.8156,?,0.8239,?,3,84314,?,?,0,83164,0.9374,?,0.9374,4.1895,8.2502,0.1528,0.8153,524,?,0.3264,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4999,0.5,2.9077,0.2864,1,?,0.4474,0.4995,0.9538,0.2162,0.9112,0.7002,?,0.7998,?,4.7581,8277,?,?,0.4909,6966,0.1289,?,0.0933,1.4018,0.3754,1.5253,0.749,80,?,1,0.0987
SAT_Competition2007/crafted/Difficult/contest05/others/sgp_5-5-6.sat05-2675.reshuffled-07.cnf,1,0.0337,0.0366,1.0987,0.4855,0.1769,?,0.025,0.011,0.9677,0.0519,0.9628,0.5599,?,0.9499,?,8.9482,200640,?,?,0.0107,108135,0.6825,?,0.7881,2.96,1.2059,0.7407,0.9256,1916,?,0.9107,0.0063
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-133-100.cnf,1,0.3237,0.3245,0,1,0.3254,0.2,0.3169,0.3225,0.7993,0.4819,0,0.0342,0.0737,0.0552,0.1001,6,276,0.1538,0.195,0.3162,276,0.5,0.0338,0,0.1602,0.0484,0.0434,0.0121,23,0.3438,0.3333,0.3135
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_399.cnf,1,0,0,0,1,0,?,0,0,0.9968,0.0094,0,0.71,?,0.7281,?,2.1457,21294,?,?,0,21294,0.0782,?,0.0124,4.7177,2.2552,0.002,0.689,89,?,0.8411,0
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen8-n320-01-S1432474240.sat05-483.reshuffled-07.cnf,1,0.3227,0.3647,1.2864,0.4674,0.466,0.5333,0.2971,0.2746,0.9031,0.4455,0.9719,0.5678,0.3829,0.6242,0.633,4.8962,486,0.0571,0.244,0.2608,413,0.5666,0.0236,0.678,1.6707,0.1606,0.2438,0.5873,50,2.2717,0.3333,0.2565
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-13-UNSAT.sat05-3941.reshuffled-07.cnf,1,0.1109,0.1109,0.5641,0.4973,0.1195,0.5714,0.1107,0.1109,0.7299,0.3,0.5782,0.2585,0.1018,0.258,0.0881,9.1916,1362,0.3956,0.4939,0.1109,1360,0.5044,0.0082,0.0007,1.5992,0.017,0,0.258,84,0.9786,0.2,0.1108
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v2400c266431g6.cnf,1,0,0,0.1885,0.9971,0,?,0,0,0.9999,0.0088,0.0132,0.8342,?,0.8903,?,3.0526,266431,?,?,0,264031,0.9533,?,0.9533,4.8657,8.1902,0.1948,0.8592,1121,?,0.2837,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0064,0.0064,0,1,0.0064,?,0.0064,0.0064,0.9993,0.0323,0,0.509,?,0.509,?,2,11058,?,?,0.0064,10602,0.7581,?,0.0323,0,0.0002,0,0.509,94,?,0.011,0.0064
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-035.sat05-1308.reshuffled-07.cnf,1,0,0,0.6179,0.5011,0,?,0,0,1.0035,0.0298,0.5865,0.5098,?,0.5098,?,3,39900,?,?,0,39900,0.4964,?,0.0149,3.2541,0.0005,0,0.5098,410,?,0.3267,0
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4286,0.042,0.042,0.876,0.25,0.5774,0,0.0619,0,0.0109,6.0457,880,0.3,0.3076,0.042,880,0.5068,0.017,0,1.2904,0.0001,0.0273,0,57,0.1251,0,0.042
SAT_Competition2009/CRAFTED/modcircuits/mod3_4vars_6gates.cnf,1,0.4447,0.4478,2.0807,0.4644,0.779,?,0.2766,0.3775,0.9991,0.0139,0.5652,0.3291,?,0.8132,?,3.1677,33900,?,?,0.0142,12047,0.5168,?,0.0314,3.6135,0.7185,0.3693,0.0035,34,?,1,0.0047
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.4999,0.5,2.9219,0.2822,1,?,0.4508,0.4996,0.9539,0.2217,0.9249,0.6983,?,0.7998,?,4.5216,7521,?,?,0.4947,6058,0.1118,?,0.0949,1.2842,0.3568,1.5207,0.7471,76,?,1,0.141
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-8-15-sat.cnf,1,0.2725,0.2725,0,1,0.2725,0.1176,0.2725,0.2725,0.9779,0.2479,0,0.7821,0.3199,0.7821,1.0857,3,484,0.0189,0.1046,0.2725,484,0.8678,0.0574,0.8678,0,0,0.0304,0.7821,51,0.3906,0.0667,0.2725
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes3.cnf,1,0,0,0.2361,0.9948,0,?,0,0,0.9997,0.0133,0.0209,0.8184,?,0.8271,?,3.0309,84314,?,?,0,82883,0.9391,?,0.9391,4.4866,10.1842,0.1817,0.8175,528,?,0.3498,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n260-s62321009-sat.cnf,1,0.2295,0.2295,1.118,0.5237,0.2295,0.4,0.2295,0.2295,0.9004,0.4167,0.8947,0.5832,0.3252,0.5832,0.8944,4.973,624,0.0952,0.3492,0.2295,624,0.6298,0.0107,0.8333,1.4287,0.0001,0.0213,0.5832,76,0.4506,0.3333,0.2295
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-045-044.sat05-1195.reshuffled-07.cnf,1,0.0983,0.0998,0.9001,0.4885,0.1029,?,0.098,0.0979,1.0125,0.0444,1.0146,0.9409,?,0.9418,?,3,43605,?,?,0.0968,43560,0.7147,?,0.9551,2.6164,0.0152,0.2653,0.941,948,?,0,0.0964
