@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC

@DATA
Qq2k3k3v50v50m200s6,1,1,0.511667,50,0.954397,200,3,100,12
Qq2k3k3v50v50m200s7,1,1,0.4975,50,1.01005,200,3,100,12
Qq2k3k3v50v50m200s8,1,1,0.510833,50,0.957586,200,3,100,12
Qq2k3k3v50v50m200s9,1,1,0.504167,50,0.983471,200,3,100,12
Qq2k3k3v50v50m300s10,1,1,0.508889,50,0.965066,300,3,100,18
Qq2k3k3v50v50m300s1,1,1,0.488889,50,1.045455,300,3,100,18
Qq2k3k3v50v50m300s2,1,1,0.495,50,1.020202,300,3,100,18
Qq2k3k3v50v50m300s3,1,1,0.496111,50,1.015677,300,3,100,18
Qq2k3k3v50v50m300s4,1,1,0.507778,50,0.969365,300,3,100,18
Qq2k3k3v50v50m300s5,1,1,0.507222,50,0.971522,300,3,100,18
Qq2k3k3v50v50m300s6,1,1,0.497778,50,1.008929,300,3,100,18
Qq2k3k3v50v50m300s7,1,1,0.492222,50,1.031603,300,3,100,18
Qq2k3k3v50v50m300s8,1,1,0.501111,50,0.995565,300,3,100,18
Qq2k3k3v50v50m300s9,1,1,0.5,50,1,300,3,100,18
Qq2k3k3v50v50m400s10,1,1,0.502083,50,0.991701,400,3,100,24
Qq2k3k3v50v50m400s1,1,1,0.4925,50,1.030457,400,3,100,24
Qq2k3k3v50v50m400s2,1,1,0.495833,50,1.016807,400,3,100,24
Qq2k3k3v50v50m400s3,1,1,0.492917,50,1.02874,400,3,100,24
Qq2k3k3v50v50m400s4,1,1,0.514583,50,0.94332,400,3,100,24
Qq2k3k3v50v50m400s5,1,1,0.507917,50,0.968827,400,3,100,24
Qq2k3k3v50v50m400s6,1,1,0.490833,50,1.037351,400,3,100,24
Qq2k3k3v50v50m400s7,1,1,0.500833,50,0.996672,400,3,100,24
Qq2k3k3v50v50m400s8,1,1,0.504167,50,0.983471,400,3,100,24
Qq2k3k3v50v50m400s9,1,1,0.503333,50,0.986755,400,3,100,24
Qq2k3k3v50v50m500s10,1,1,0.501333,50,0.994681,500,3,100,30
Qq2k3k3v50v50m500s1,1,1,0.498667,50,1.005348,500,3,100,30
Qq2k3k3v50v50m500s2,1,1,0.503333,50,0.986755,500,3,100,30
Qq2k3k3v50v50m500s3,1,1,0.495,50,1.020202,500,3,100,30
Qq2k3k3v50v50m500s4,1,1,0.509,50,0.964637,500,3,100,30
Qq2k3k3v50v50m500s5,1,1,0.507667,50,0.969796,500,3,100,30
Qq2k3k3v50v50m500s6,1,1,0.492667,50,1.02977,500,3,100,30
Qq2k3k3v50v50m500s7,1,1,0.5,50,1,500,3,100,30
Qq2k3k3v50v50m500s8,1,1,0.501,50,0.996008,500,3,100,30
Qq2k3k3v50v50m500s9,1,1,0.504333,50,0.982816,500,3,100,30
Qq2k3k3v50v50m600s10,1,1,0.499444,50,1.002225,600,3,100,36
Qq2k3k3v50v50m600s1,1,1,0.501111,50,0.995565,600,3,100,36
Qq2k3k3v50v50m600s2,1,1,0.509167,50,0.963993,600,3,100,36
Qq2k3k3v50v50m600s3,1,1,0.496389,50,1.01455,600,3,100,36
Qq2k3k3v50v50m600s4,1,1,0.506389,50,0.974767,600,3,100,36
Qq2k3k3v50v50m600s5,1,1,0.501111,50,0.995565,600,3,100,36
Qq2k3k3v50v50m600s6,1,1,0.4925,50,1.030457,600,3,100,36
Qq2k3k3v50v50m600s7,1,1,0.501944,50,0.992252,600,3,100,36
Qq2k3k3v50v50m600s8,1,1,0.494722,50,1.021336,600,3,100,36
Qq2k3k3v50v50m600s9,1,1,0.500278,50,0.99889,600,3,100,36
Qq2k3k3v50v50m700s10,1,1,0.500476,50,0.998097,700,3,100,42
Qq2k3k3v50v50m700s1,1,1,0.497619,50,1.009569,700,3,100,42
Qq2k3k3v50v50m700s2,1,1,0.511429,50,0.955307,700,3,100,42
Qq2k3k3v50v50m700s3,1,1,0.493571,50,1.026049,700,3,100,42
Qq2k3k3v50v50m700s4,1,1,0.506667,50,0.973684,700,3,100,42
Qq2k3k3v50v50m700s5,1,1,0.500952,50,0.996198,700,3,100,42
Qq2k3k3v50v50m700s6,1,1,0.495238,50,1.019231,700,3,100,42
Qq2k3k3v50v50m700s7,1,1,0.50381,50,0.984877,700,3,100,42
Qq2k3k3v50v50m700s8,1,1,0.494524,50,1.022147,700,3,100,42
Qq2k3k3v50v50m700s9,1,1,0.502381,50,0.990521,700,3,100,42
Qq2k3k3v50v50m800s10,1,1,0.497708,50,1.009209,800,3,100,48
Qq2k3k3v50v50m800s1,1,1,0.500625,50,0.997503,800,3,100,48
Qq2k3k3v50v50m800s2,1,1,0.509583,50,0.962388,800,3,100,48
Qq2k3k3v50v50m800s3,1,1,0.491042,50,1.036487,800,3,100,48
Qq2k3k3v50v50m800s4,1,1,0.503125,50,0.987578,800,3,100,48
Qq2k3k3v50v50m800s5,1,1,0.503958,50,0.984291,800,3,100,48
Qq2k3k3v50v50m800s6,1,1,0.492708,50,1.029598,800,3,100,48
Qq2k3k3v50v50m800s7,1,1,0.504583,50,0.981833,800,3,100,48
Qq2k3k3v50v50m800s8,1,1,0.495625,50,1.017654,800,3,100,48
Qq2k3k3v50v50m800s9,1,1,0.504583,50,0.981833,800,3,100,48
Qq2k3k3v50v50m900s10,1,1,0.496481,50,1.014174,900,3,100,54
Qq2k3k3v50v50m900s1,1,1,0.498889,50,1.004454,900,3,100,54
Qq2k3k3v50v50m900s2,1,1,0.507037,50,0.972243,900,3,100,54
Qq2k3k3v50v50m900s3,1,1,0.494815,50,1.020958,900,3,100,54
Qq2k3k3v50v50m900s4,1,1,0.500556,50,0.99778,900,3,100,54
Qq2k3k3v50v50m900s5,1,1,0.505556,50,0.978022,900,3,100,54
Qq2k3k3v50v50m900s6,1,1,0.491481,50,1.034665,900,3,100,54
Qq2k3k3v50v50m900s7,1,1,0.503333,50,0.986755,900,3,100,54
Qq2k3k3v50v50m900s8,1,1,0.49463,50,1.021715,900,3,100,54
Qq2k3k3v50v50m900s9,1,1,0.504074,50,0.983835,900,3,100,54
qshifter_3,1,1,0.5,8,1,128,1,19,46.545455
qshifter_4,1,1,0.5,16,1,512,1,36,128
qshifter_5,1,1,0.5,32,1,2048,1,69,332.108108
qshifter_6,1,1,0.5,64,1,8192,1,134,819.2
qshifter_7,1,1,0.5,128,1,32768,1,263,1941.807407
qshifter_8,1,1,0.5,256,1,131072,1,520,4468.363636
rankfunc10_unsigned_64,1,0.534431,0.533576,2000,0.874148,3019,2.361126,2256,7
rankfunc11_signed_32,1,0.586207,0.525058,1653,0.904552,2788,2.404121,1845,8
rankfunc12_unsigned_16,1,0.59418,0.521629,676,0.91707,1123,2.456614,740,8
rankfunc14_signed_64,1,0.583476,0.527483,2966,0.895796,4760,2.462981,3222,8
rankfunc15_unsigned_32,1,0.584239,0.521959,3672,0.915858,6235,2.415667,4120,7.714286
rankfunc16_signed_64,1,0.586201,0.526457,8567,0.899491,14070,2.420965,9463,8
rankfunc17_unsigned_16,1,0.559446,0.527813,1420,0.894611,2301,2.318989,1612,8
rankfunc18_signed_64,1,0.595681,0.526108,7467,0.90075,13214,2.327323,8619,8
rankfunc19_unsigned_16,1,0.563161,0.519507,2050,0.924903,3406,2.39914,2274,8
rankfunc1_signed_32,1,0.595823,0.52168,2585,0.916884,4508,2.38673,2905,8
rankfunc20_unsigned_32,1,0.523538,0.521844,1843,0.916281,2847,2.334866,2099,7
rankfunc21_signed_16,1,0.614723,0.523278,2216,0.911031,4000,2.438297,2472,8
rankfunc22_unsigned_32,1,0.596145,0.526776,1518,0.898342,2691,2.398316,1710,8
rankfunc23_signed_64,1,0.582396,0.524989,3149,0.904801,5439,2.40786,3533,7.666667
rankfunc24_unsigned_64,1,0.565879,0.521806,3150,0.916422,5506,2.366084,3534,8
rankfunc25_signed_64,1,0.563284,0.523272,2962,0.911053,4624,2.435863,3218,8
rankfunc26_unsigned_32,1,0.590895,0.522777,3184,0.912863,5646,2.433909,3504,8
rankfunc27_signed_64,1,0.54587,0.516949,2062,0.934428,3463,2.35104,2318,8
rankfunc28_unsigned_16,1,0.635842,0.524965,998,0.904891,1774,2.411111,1126,8
rankfunc29_signed_16,1,0.570513,0.522181,936,0.915046,1424,2.477163,1000,8
rankfunc2_unsigned_64,1,0.518465,0.521003,2314,0.919374,3580,2.330485,2570,8
rankfunc30_signed_64,1,0.600768,0.526676,8945,0.898701,14553,2.49967,9841,7.142857
rankfunc31_unsigned_16,1,0.554602,0.523084,1546,0.91174,2392,2.45444,1674,8
rankfunc32_signed_64,1,0.567552,0.515488,5979,0.93991,9914,2.498683,6491,7
rankfunc33_unsigned_32,1,0.591488,0.518965,1911,0.926912,3252,2.513459,2039,8
rankfunc34_signed_32,1,0.550567,0.520841,1353,0.919971,2183,2.448424,1481,7
rankfunc35_unsigned_32,1,0.56723,0.5121,2390,0.952744,4265,2.415082,2646,8
rankfunc36_signed_64,1,0.539076,0.51902,1739,0.926708,2766,2.347885,1867,12.0625
rankfunc37_unsigned_32,1,0.481988,0.536529,261,0.863833,388,1.874534,325,10
rankfunc38_signed_32,1,0.487085,0.536125,263,0.865236,396,1.875769,327,10.125
rankfunc39_unsigned_64,1,0.576501,0.526295,5084,0.900076,8459,2.368636,5724,8
rankfunc3_signed_64,1,0.598442,0.520768,12087,0.920241,20514,2.519473,12983,8
rankfunc40_unsigned_64,1,0.538031,0.524538,2249,0.906438,3650,2.356279,2505,8
rankfunc41_signed_32,1,0.587573,0.526911,3120,0.897854,5163,2.433026,3440,7.8
rankfunc42_unsigned_16,1,0.579375,0.526579,1731,0.899049,2854,2.40337,1923,8
rankfunc43_signed_64,1,0.566767,0.528884,5670,0.890773,8302,2.454738,6182,7.5
rankfunc44_unsigned_32,1,0.607545,0.530261,1686,0.885863,2641,2.402346,1878,8
rankfunc45_signed_16,1,0.597403,0.51875,1277,0.927711,2300,2.501818,1373,8
rankfunc46_unsigned_32,1,0.570618,0.524108,2450,0.908003,4121,2.348103,2770,7.8
rankfunc47_signed_64,1,0.56569,0.519892,3667,0.923476,6084,2.497257,3923,8
rankfunc48_unsigned_16,1,0.562842,0.521286,1318,0.918331,2266,2.354198,1478,8
rankfunc49_signed_32,1,0.56385,0.519613,1400,0.924509,2402,2.332394,1592,8
rankfunc4_unsigned_16,1,0.518409,0.531845,245,0.880246,352,2.045655,277,14
rankfunc50_signed_64,1,0.590286,0.522241,3517,0.914825,6247,2.491543,3773,8
rankfunc51_signed_32,1,0.546819,0.5208,1901,0.920124,3025,2.399132,2093,8
rankfunc52_unsigned_32,1,0.590695,0.524118,1773,0.907968,3136,2.416839,1965,8
rankfunc53_signed_16,1,0.601856,0.531023,782,0.883158,1297,2.388399,878,8
rankfunc54_signed_32,1,0.513956,0.525126,2406,0.904306,3609,2.341071,2662,8
rankfunc55_unsigned_32,1,0.557203,0.524667,1033,0.905969,1729,2.33516,1161,8
rankfunc56_signed_16,1,0.577311,0.524651,404,0.906028,687,2.279832,468,8
rankfunc57_unsigned_64,1,0.569757,0.523285,3146,0.911004,5501,2.361781,3530,8
rankfunc58_signed_32,1,0.597862,0.523633,1822,0.909735,3244,2.355879,2078,8
rankfunc59_unsigned_16,1,0.597698,0.524388,1143,0.906986,2025,2.345336,1303,8
rankfunc5_signed_64,1,0.563609,0.519808,2251,0.923787,3717,2.376346,2507,8
rankfunc60_unsigned_32,1,0.53531,0.529043,1104,0.890207,1751,2.248548,1296,7.333333
rankfunc61_signed_32,1,0.602195,0.52113,1974,0.918906,3677,2.461186,2166,8
rankfunc6_unsigned_16,1,0.549339,0.51078,629,0.957789,1080,2.405392,693,8
rankfunc7_signed_16,1,0.59822,0.520781,1000,0.920194,1815,2.398484,1128,8
rankfunc8_unsigned_32,1,0.624645,0.526188,1907,0.900463,3523,2.40266,2163,8
rankfunc9_signed_64,1,0.59801,0.525457,1739,0.903104,2764,2.385547,1867,12.0625
ring_r4_ser--opt-11_-shuffled,1,0.863116,0.468079,182,1.136391,4603,1.43934,373,7776
ring_r6_ser---16_-shuffled,1,0.981155,0.468152,377,1.136057,80284,1.061594,767,157464
ring_r6_ser--opt-17_-shuffled,1,0.980029,0.468203,400,1.135826,80381,1.06529,813,157464
ring_r7_ser---19_-shuffled,1,0.993504,0.498462,514,1.006172,323636,1.021348,1042,642978
robots_1_5_2_100.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_100.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_100.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_10.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_14.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_21.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_2.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_28.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_31.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_32.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_33.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_3.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_39.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_40.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_45.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_47.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_49.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_54.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_61.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_67.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_75.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_80.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_81.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_82.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_82.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_85.2,1,0.84294,0.477065,1914,1.09615,7283,3.553125,1924,464
robots_1_5_2_85.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_2_91.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_9.8,1,0.955229,0.446246,7500,1.240915,29081,3.755518,7540,464
robots_1_5_2_99.4,1,0.914571,0.456946,3776,1.188441,14549,3.682235,3796,464
robots_1_5_3_100.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_100.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_100.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_16.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_16.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_20.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_24.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_2.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_25.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_26.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_27.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_30.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_39.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_44.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_44.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_51.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_52.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_52.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_55.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_57.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_62.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_64.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_66.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_70.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_7.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_78.4,1,0.914514,0.456939,3776,1.188474,14549,3.682067,3796,464
robots_1_5_3_80.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_3_8.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_90.8,1,0.955198,0.446243,7500,1.240932,29081,3.755428,7540,464
robots_1_5_3_91.2,1,0.842842,0.477051,1914,1.09621,7283,3.55283,1924,464
robots_1_5_4_100.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_100.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_100.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_17.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_1.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_22.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_24.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_2.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_30.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_31.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_32.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_44.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_46.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_46.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_50.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_51.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_52.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_56.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_59.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_71.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_73.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_75.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_75.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_81.2,1,0.842745,0.477038,1914,1.096269,7283,3.552534,1924,464
robots_1_5_4_87.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_91.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_91.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_96.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_4_98.4,1,0.914456,0.456933,3776,1.188506,14549,3.681898,3796,464
robots_1_5_4_99.8,1,0.955167,0.44624,7500,1.240949,29081,3.755337,7540,464
robots_1_5_5_100.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_100.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_100.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_10.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_12.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_12.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_14.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_15.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_24.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_26.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_30.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_31.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_33.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_34.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_38.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_45.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_50.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_56.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_5.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_61.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_62.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_66.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_66.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_75.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_8.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_87.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_93.4,1,0.914399,0.456926,3776,1.188538,14549,3.68173,3796,464
robots_1_5_5_95.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
robots_1_5_5_97.2,1,0.842647,0.477025,1914,1.096328,7283,3.552239,1924,464
robots_1_5_5_99.8,1,0.955135,0.446236,7500,1.240966,29081,3.755247,7540,464
s1196_d3_u-shuffled,1,0.286281,0.486507,2296,1.055469,4113,1.631517,5634,25.992322
s1269_d3_s-shuffled,1,0.293148,0.496462,2481.5,1.014251,4501,1.656311,6082,25.025916
s27_d5_u-shuffled,1,0.303347,0.492283,86,1.031353,145,1.642259,221,18.204082
s298_d11_s-shuffled,1,0.276955,0.487995,2400,1.049202,4336,1.586293,5946,28.108202
s298_d2_s-shuffled,1,0.264908,0.4933,298.5,1.027163,502,1.916095,699,23.921569
s298_d5_s-shuffled,1,0.274607,0.489011,999,1.044942,1780,1.650571,2448,27.475556
s298_d9_s-shuffled,1,0.276552,0.488169,1933,1.048472,3484,1.597317,4780,28.004376
s3330_d10_u-shuffled,1,0.276658,0.49483,28844,1.020896,48047,1.557445,73360,22.453292
s3330_d4_s-shuffled,1,0.271623,0.49627,10244,1.015032,16553,1.613889,25624,22.252336
s386_d12_u-shuffled,1,0.282015,0.49473,3663,1.021304,6829,1.567871,9069,29.379231
s499_d15_s-shuffled,1,0.283238,0.473502,4595.5,1.111922,8675,1.570687,11311,30.467925
s499_d4_s-shuffled,1,0.280465,0.472942,1053.5,1.114422,1954,1.663126,2544,30.105263
s510_d12_s-shuffled,1,0.295664,0.485533,4696,1.059593,8775,1.564541,11839,25.322436
s510_d31_s-shuffled,1,0.295867,0.485345,12609.5,1.060389,23633,1.548005,31903,25.439258
s510_d4_s-shuffled,1,0.294861,0.486277,1364,1.056443,2519,1.629638,3391,24.826546
s713_d3_s-shuffled,1,0.257507,0.497191,1549,1.011299,2264,1.615218,3889,20.353982
s713_d5_s-shuffled,1,0.26419,0.495887,2886,1.016588,4394,1.572451,7373,20.329794
s820_d6_s-shuffled,1,0.278082,0.480382,3301.5,1.081676,6293,1.617897,8038,32.270383
s820_d7_s-shuffled,1,0.278338,0.480286,3932.5,1.082094,7504,1.60701,9588,32.406268
S-adeu-0,1,0.243196,0.629541,2611,0.58846,3065,2.163453,5382,84
S-adeu-1,1,0.246007,0.628269,2611,0.591676,3065,2.159563,5382,82.2
S-adeu-2,1,0.243196,0.629541,2611,0.58846,3065,2.163453,5382,84
S-adeu-3,1,0.246007,0.628269,2611,0.591676,3065,2.159563,5382,82.2
S-adeu-4,1,0.244126,0.629121,2611,0.58952,3065,2.162166,5382,83.4
S-adeu-5,1,0.244126,0.629121,2611,0.58952,3065,2.162166,5382,83.4
S-adeu-6,1,0.243196,0.629541,2611,0.58846,3065,2.163453,5382,84
S-adeu-7,1,0.246007,0.628269,2611,0.591676,3065,2.159563,5382,82.2
S-adeu-8,1,0.245063,0.628697,2611,0.590592,3065,2.16087,5382,82.8
S-adeu-9,1,0.246007,0.628269,2611,0.591676,3065,2.159563,5382,82.2
S-edau-0,1,0.243196,0.629541,2611,0.58846,3065,2.163453,5382,84
S-edau-1,1,0.246007,0.628269,2611,0.591676,3065,2.159563,5382,82.2
S-edau-2,1,0.243196,0.629541,2611,0.58846,3065,2.163453,5382,84
S-edau-3,1,0.246007,0.628269,2611,0.591676,3065,2.159563,5382,82.2
S-edau-4,1,0.244126,0.629121,2611,0.58952,3065,2.162166,5382,83.4
S-edau-5,1,0.244126,0.629121,2611,0.58952,3065,2.162166,5382,83.4
S-edau-6,1,0.243196,0.629541,2611,0.58846,3065,2.163453,5382,84
S-edau-7,1,0.246007,0.628269,2611,0.591676,3065,2.159563,5382,82.2
S-edau-8,1,0.245063,0.628697,2611,0.590592,3065,2.16087,5382,82.8
S-edau-9,1,0.246007,0.628269,2611,0.591676,3065,2.159563,5382,82.2
sortnetsort10.AE.stepl.005,1,0.171579,0.555247,4176,0.801001,1467,1.929474,5121,6.52381
sortnetsort10.AE.stepl.012,1,0.171677,0.555198,9993,0.80116,3518,1.928899,12261,6.52381
