@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_num_alldiff NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE csp_log_constants NUMERIC
@ATTRIBUTE csp_perten_binext NUMERIC
@ATTRIBUTE csp_log_extra_values NUMERIC
@ATTRIBUTE csp_perten_largeext NUMERIC
@ATTRIBUTE csp_perten_naryext NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE csp_percent_element NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE direct_VG-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_reducedVars NUMERIC
@ATTRIBUTE support_horn-clauses-fraction NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_VG-max NUMERIC
@ATTRIBUTE directorder_nvarsOrig NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-max NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_reducedClauses NUMERIC
@ATTRIBUTE support_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_VCG-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-VAR-mean NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE direct_nvarsOrig NUMERIC
@ATTRIBUTE support_VCG-VAR-min NUMERIC
@ATTRIBUTE support_VG-min NUMERIC
@ATTRIBUTE support_nvarsOrig NUMERIC
@ATTRIBUTE direct_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE directorder_VG-min NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE direct_HORNY-VAR-min NUMERIC
@ATTRIBUTE directorder_nclausesOrig NUMERIC
@ATTRIBUTE support_VCG-VAR-max NUMERIC
@ATTRIBUTE direct_TRINARY+ NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE directorder_nclauses NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VG-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-min NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-entropy NUMERIC
@ATTRIBUTE direct_VCG-VAR-max NUMERIC
@ATTRIBUTE support_HORNY-VAR-mean NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE direct_VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE direct_vars-clauses-ratio NUMERIC
@ATTRIBUTE directorder_nvars NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE direct_VCG-VAR-entropy NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE direct_HORNY-VAR-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-min NUMERIC
@ATTRIBUTE support_VG-coeff-variation NUMERIC
@ATTRIBUTE direct_nvars NUMERIC
@ATTRIBUTE directorder_VG-coeff-variation NUMERIC
@ATTRIBUTE directorder_HORNY-VAR-min NUMERIC
@ATTRIBUTE support_HORNY-VAR-max NUMERIC
@ATTRIBUTE direct_nclausesOrig NUMERIC

@DATA
bool/routing/s4-4-3-9.xml,1,46.072842,43.349169,1.414214,1.414214,14.229269,12.203348,12.314583,12.533816,100,100,-1,51.781473,-1,22.04908,-1,-1,29.7308,6.77527,8.586961,-1,48.218527,-1,35,0,11.560333,0,0,-1,9.714246,-1,-1,-1,-1,-1,-1,-1,0.463802,0.322032,0.846154,0.768592,0.661665,0.552969,3.049318,0.213443,1.2239,0.845052,0.987624,0.91473,0.336827,0.75261,0.317758,0.766557,0.317758,0.989682,0.224457,0.41818,0.002005,0.226121,0.75261,0.001043,0.552969,1.0449,0.000374,0.766557,0.560204,0.002094,0.682099,0.000319,0.00026,0.00026,1.463358,0.870819,0.398649,0.000319,0.398649,0.94841,0.001269,40396,0.000725,0.224457,1.092634,2.593863,0.696011,0.00026,0.00026,0.9,0.654216,0.000259,0.000259,0.9,23530,0.000094,0.000113,23530,2.593863,0.000113,0.41818,0.000038,98114,0.000869,0.989682,0.000209,0.815643,44118,0.682099,0.000208,0.000113,0.000094,2.346665,0.000869,0.000216,0,0.815643,0.180506,9976,0.000209,2.653251,2.845521,0,0.000216,0.002094,0.0002,0.754235,9552,0.815056,0.000045,0.00085,108212
bool/routing/s4-4-3-4.xml,1,46.001908,43.082061,1.414214,1.414214,13.961811,11.936638,12.043027,12.269711,100,100,-1,52.480916,-1,22.365816,-1,-1,29.704198,7.204117,8.914693,-1,47.519084,-1,29,0,11.890644,0,0,-1,9.442943,-1,-1,-1,-1,-1,-1,-1,0.454356,0.303931,0.833333,0.77489,0.664207,0.532289,3.164738,0.21073,1.336051,0.831826,0.985956,0.915141,0.333458,0.764704,0.302405,0.760185,0.302405,0.987962,0.221608,0.424464,0.002138,0.23661,0.764704,0.001369,0.532289,1.119414,0.000454,0.760185,0.557484,0.002214,0.692641,0.000396,0.000327,0.000327,1.515625,0.855846,0.389037,0.000396,0.389037,0.860871,0.001488,33118,0.000774,0.221608,1.172873,2.489238,0.624114,0.000327,0.000327,0.882353,0.618172,0.000326,0.000326,0.882353,19320,0.000128,0.000153,19320,2.489238,0.000149,0.424464,0.000051,78510,0.001173,0.987962,0.00026,0.749253,33608,0.692641,0.000257,0.000153,0.000128,2.254057,0.001173,0.000265,0,0.749253,0.195878,7952,0.00026,2.686176,2.785643,0,0.000265,0.002214,0.000252,0.679024,7680,0.740363,0.00006,0.000995,83098
bool/routing/s3-3-3-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.489597,0.300778,0.789474,0.767873,0.649799,0.551366,3.575975,0.207047,1.640637,0.838685,0.9869,0.933036,0.329418,0.753734,0.298805,0.755099,0.298805,0.988485,0.223995,0.435133,0.006674,0.250193,0.753734,0.003468,0.551366,1.368706,0.001838,0.755099,0.582346,0.007174,0.712813,0.001659,0.001376,0.001376,1.888521,0.858207,0.395866,0.001659,0.395866,0.691403,0.004238,8914,0.002697,0.223995,1.441635,2.475398,0.516355,0.001376,0.001376,0.84,0.473376,0.001314,0.001314,0.84,5234,0.000564,0.000677,5234,2.475398,0.000642,0.435133,0.000339,20560,0.003048,0.988485,0.001104,0.56732,7786,0.712813,0.001041,0.000677,0.000564,2.307672,0.003048,0.001118,0,0.56732,0.204561,1948,0.001104,2.632319,2.644214,0,0.001118,0.007174,0.001027,0.527243,1812,0.598749,0.000385,0.002935,20982
bool/routing/s4-4-3-5.xml,1,45.97786,43.284133,1.414214,1.414214,14.00422,11.97871,12.090112,12.309476,100,100,-1,51.845018,-1,22.380953,-1,-1,29.667897,7.506173,9.390635,-1,48.154982,-1,30,0,12.101319,0,0,-1,9.491853,-1,-1,-1,-1,-1,-1,-1,0.45823,0.304699,0.826087,0.749571,0.661912,0.536779,3.092734,0.208343,1.307675,0.83688,0.990718,0.906351,0.336799,0.74167,0.3027,0.761582,0.3027,0.992063,0.219926,0.423131,0.002032,0.236812,0.74167,0.001189,0.536779,1.10182,0.000433,0.761582,0.561442,0.002114,0.67773,0.000378,0.000311,0.000311,1.484577,0.86053,0.393147,0.000378,0.393147,0.876698,0.001443,34248,0.000764,0.219926,1.154278,2.478977,0.63659,0.000311,0.000311,0.885714,0.624032,0.000309,0.000309,0.885714,19976,0.000121,0.000145,19976,2.478977,0.000141,0.423131,0.000073,81544,0.001016,0.992063,0.000249,0.762459,35336,0.67773,0.000245,0.000145,0.000121,2.251133,0.001016,0.000254,0,0.762459,0.194541,8368,0.000249,2.583638,2.732927,0,0.000254,0.002114,0.000239,0.692878,8040,0.756089,0.000085,0.000968,86864
bool/routing/s4-4-3-1.xml,1,46.104536,43.106509,1.414214,1.414214,13.915506,11.889504,11.997179,12.221587,100,100,-1,52.366864,-1,21.849949,-1,-1,29.773176,6.468211,8.199842,-1,47.633136,-1,28,0,11.332037,0,0,-1,9.392317,-1,-1,-1,-1,-1,-1,-1,0.450919,0.299855,0.826087,0.746362,0.661693,0.528187,3.095761,0.207925,1.334012,0.83136,0.990751,0.905724,0.333904,0.74143,0.298634,0.759175,0.298634,0.992053,0.218875,0.42537,0.002171,0.24146,0.74143,0.001295,0.528187,1.109834,0.00046,0.759175,0.561269,0.002249,0.679777,0.000403,0.000332,0.000332,1.475661,0.855092,0.389397,0.000403,0.389397,0.842729,0.001511,32078,0.000771,0.218875,1.163558,2.460541,0.606744,0.000332,0.000332,0.878788,0.61392,0.000331,0.000331,0.878788,18716,0.000132,0.000159,18716,2.460541,0.000154,0.42537,0.000079,75706,0.001113,0.992053,0.000265,0.740522,32436,0.679777,0.000261,0.000159,0.000132,2.216037,0.001113,0.00027,0,0.740522,0.200276,7832,0.000265,2.609828,2.744179,0,0.00027,0.002249,0.000255,0.668787,7560,0.732092,0.000092,0.001007,79642
bool/ii/ii-16e2.xml,1,41.550796,3.819552,1.414214,1.414214,17.569403,10.055282,14.627021,14.596364,100,100,-1,93.634079,-1,20.943063,-1,-1,40.277612,4.994268,5.611457,-1,6.365921,-1,16,0,7.741467,0,0,-1,10.055282,-1,-1,-1,-1,-1,-1,-1,0.401338,0.349169,0.826087,0.789614,0.511912,0.521653,0.884513,0.187315,0.266847,0.89015,0.978883,1.008921,0.368917,0.758506,0.273879,0.728075,0.273879,0.987395,0.159066,0.453942,0.000126,0.255491,0.758506,0.001668,0.521653,0.141305,0.000042,0.728075,0.716689,0.000096,0.704871,0.000036,0.000027,0.000027,0.259866,0.918747,0.5008,0.000036,0.5008,0.730841,0.00129,209311,0.000522,0.159066,0.155985,2.452333,0.846074,0.000027,0.000027,0.878788,2.098137,0.000024,0.000024,0.878788,117839,0.000009,0.000011,117839,2.452333,0.000012,0.453942,0.000009,550734,0.001274,0.987395,0.000021,1.59228,434728,0.704871,0.00002,0.000011,0.000009,2.239098,0.001274,0.000024,0,1.59228,0.164299,111069,0.000021,2.649226,2.47792,0,0.000024,0.000096,0.000018,0.962742,93533,1.04363,0.000009,0.000399,649729
bool/ii/ii-8b1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.471888,0.254218,0.733333,0.876671,0.578858,0.498998,4.6498,0.182573,2.292976,0.836537,0.958685,1.103114,0.353906,0.838353,0.238095,0.679723,0.238095,0.966594,0.157727,0.54137,0.001997,0.269804,0.838353,0.00494,0.498998,1.682145,0.001151,0.679723,0.685073,0.001796,0.936383,0.001135,0.000915,0.000915,2.693966,0.853015,0.428829,0.001135,0.428829,0.466519,0.004221,16972,0.002694,0.157727,1.882913,2.29912,0.483639,0.000915,0.000915,0.764706,0.63484,0.000864,0.000864,0.764706,10284,0.000585,0.000668,10284,2.29912,0.000449,0.54137,0.000334,36664,0.004593,0.966594,0.000718,0.570864,11134,0.936383,0.000678,0.000668,0.000585,2.040054,0.004593,0.00074,0,0.570864,0.232504,3004,0.000718,2.649188,2.21219,0,0.00074,0.001796,0.000666,0.409792,2784,0.467655,0.000359,0.002505,32116
bool/ii/ii-32c1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.348551,0.43965,0.826087,0.727662,0.464117,0.575836,0.744196,0.217501,0.171249,0.928819,0.986485,0.930616,0.389839,0.728583,0.316826,0.74459,0.316826,0.992072,0.172975,0.436444,0.001078,0.21429,0.728583,0.000901,0.575836,0.0754,0.000207,0.74459,0.729086,0.000761,0.676084,0.000153,0.00011,0.00011,0.209522,0.955829,0.544055,0.000153,0.544055,0.697347,0.00077,48534,0.000493,0.172975,0.082685,3.012896,0.619508,0.00011,0.00011,0.938462,0.722152,0.000098,0.000098,0.938462,27005,0.000034,0.000048,27005,3.012896,0.000039,0.436444,0.000024,152089,0.000566,0.992072,0.00009,0.678234,129852,0.676084,0.000088,0.000048,0.000034,2.687616,0.000566,0.000103,0,0.678234,0.108067,27826,0.00009,2.928742,3.031568,0,0.000103,0.000761,0.000072,0.625005,22327,0.7717,0.000039,0.00031,222182
bool/ii/ii-8d1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.459762,0.272638,0.833333,0.898389,0.556236,0.495642,3.570593,0.179806,1.72531,0.836946,0.955277,1.123148,0.349791,0.844593,0.244909,0.689136,0.244909,0.966258,0.158101,0.521651,0.001265,0.271471,0.844593,0.002876,0.495642,1.213983,0.000586,0.689136,0.707075,0.001225,0.903119,0.000566,0.000447,0.000447,2.04411,0.859941,0.442861,0.000566,0.442861,0.460078,0.002404,28909,0.001245,0.158101,1.35809,2.453571,0.469054,0.000447,0.000447,0.833333,0.674909,0.000414,0.000414,0.833333,17391,0.00027,0.000347,17391,2.453571,0.000215,0.521651,0.000077,63497,0.002584,0.966258,0.00035,0.588575,23299,0.903119,0.000325,0.000347,0.00027,2.051147,0.002584,0.000366,0,0.588575,0.220307,6325,0.00035,2.62048,2.392438,0,0.000366,0.001225,0.000316,0.420229,5713,0.489378,0.000086,0.001118,57413
bool/ii/ii-16a1.xml,1,24.250642,4.710248,1.414214,1.414214,16.66603,11.68825,14.701956,14.609756,100,100,-1,92.149586,-1,21.47186,-1,-1,22.68056,3.852059,4.794583,-1,7.850414,-1,16,0,10.263269,0,0,-1,11.68825,-1,-1,-1,-1,-1,-1,-1,0.458073,0.348278,0.826087,0.843846,0.521317,0.554539,3.295422,0.19847,1.396396,0.894327,0.970482,1.071961,0.374243,0.798313,0.277485,0.716651,0.277485,0.978117,0.167074,0.485067,0.000367,0.23813,0.798313,0.000799,0.554539,0.858054,0.000116,0.716651,0.731926,0.00028,0.828296,0.000102,0.000078,0.000078,2.011188,0.918482,0.504127,0.000102,0.504127,0.590541,0.000674,163836,0.000406,0.167074,0.96081,2.726577,0.646029,0.000078,0.000078,0.878788,0.845589,0.000069,0.000069,0.878788,96894,0.000034,0.000034,96894,2.726577,0.000031,0.485067,0.00001,383838,0.000626,0.978117,0.000062,0.677177,160173,0.828296,0.000058,0.000034,0.000034,2.386377,0.000626,0.000068,0,0.677177,0.157317,38142,0.000062,2.868074,2.710903,0,0.000068,0.00028,0.000052,0.520609,32178,0.627013,0.000012,0.000318,380052
bool/ii/ii-32c3.xml,1,19.608561,4.714165,1.414214,1.414214,17.674806,9.124121,13.820777,13.792689,100,100,-1,92.143058,-1,20.935586,-1,-1,18.037173,5.058583,5.017928,-1,7.856942,-1,32,0,8.092757,0,0,-1,9.124121,-1,-1,-1,-1,-1,-1,-1,0.347834,0.439778,0.826087,0.727344,0.463872,0.575632,0.677344,0.216983,0.142491,0.928696,0.986461,0.929974,0.391305,0.728691,0.316901,0.744741,0.316901,0.992063,0.169771,0.436133,0.000349,0.213631,0.728691,0.000756,0.575632,0.060743,0.000067,0.744741,0.728966,0.000247,0.67464,0.00005,0.000036,0.000036,0.155598,0.955781,0.546812,0.00005,0.546812,0.708327,0.000614,144114,0.000219,0.169771,0.066288,2.993075,0.663868,0.000036,0.000036,0.938462,1.056595,0.000032,0.000032,0.938462,79571,0.000011,0.000016,79571,2.993075,0.000012,0.436133,0.000008,459487,0.000475,0.992063,0.000029,0.829308,402180,0.67464,0.000028,0.000016,0.000011,2.688931,0.000475,0.000033,0,0.829308,0.107537,85918,0.000029,2.906203,2.998794,0,0.000033,0.000247,0.000023,0.67764,68857,0.820577,0.000012,0.000137,679202
bool/ii/ii-8c2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.471446,0.275938,0.744681,0.900095,0.553153,0.506649,4.023025,0.181871,1.936362,0.845226,0.955026,1.130425,0.351094,0.845623,0.24726,0.685683,0.24726,0.965796,0.158963,0.530348,0.000714,0.26607,0.845623,0.002849,0.506649,1.365762,0.000329,0.685683,0.715834,0.000693,0.920285,0.000318,0.000252,0.000252,2.351846,0.867253,0.446071,0.000318,0.446071,0.624741,0.002398,56283,0.00152,0.158963,1.528557,2.460924,0.696746,0.000252,0.000252,0.809524,0.942381,0.000233,0.000233,0.809524,33857,0.000149,0.000192,33857,2.460924,0.000119,0.530348,0.000085,123659,0.002557,0.965796,0.000198,0.819526,42113,0.920285,0.000184,0.000192,0.000149,2.049575,0.002557,0.000207,0,0.819526,0.215263,11205,0.000198,2.608219,2.372236,0,0.000207,0.000693,0.000178,0.576109,10101,0.634768,0.000095,0.001364,111011
bool/ii/ii-32b4.xml,1,19.18208,3.131936,1.414214,1.414214,18.646028,9.573647,14.808361,14.789075,100,100,-1,94.780107,-1,20.814665,-1,-1,18.138101,5.557888,5.508258,-1,5.219893,-1,32,0,7.754888,0,0,-1,9.573647,-1,-1,-1,-1,-1,-1,-1,0.347999,0.439707,0.826087,0.727401,0.463795,0.575644,0.687569,0.216837,0.146677,0.928742,0.98647,0.930196,0.391642,0.728672,0.316867,0.744579,0.316867,0.992066,0.168993,0.436387,0.000178,0.213277,0.728672,0.000747,0.575644,0.062847,0.000034,0.744579,0.729164,0.000126,0.675588,0.000025,0.000018,0.000018,0.162454,0.955798,0.54743,0.000025,0.54743,0.731715,0.00062,283704,0.000222,0.168993,0.068665,2.985682,0.735109,0.000018,0.000018,0.938462,1.412087,0.000016,0.000016,0.938462,156579,0.000006,0.000008,156579,2.985682,0.000006,0.436387,0.000004,903861,0.000469,0.992066,0.000015,1.014386,788244,0.675588,0.000015,0.000008,0.000006,2.682569,0.000469,0.000017,0,1.014386,0.107357,168114,0.000015,2.900665,2.989896,0,0.000017,0.000126,0.000012,0.754242,134697,0.892104,0.000006,0.000139,1333512
bool/ii/ii-16e1.xml,1,41.512085,4.665542,1.414214,1.414214,18.495945,11.28193,15.549664,15.511722,100,100,-1,92.224096,-1,21.059029,-1,-1,39.956905,4.689232,5.0511,-1,7.775904,-1,16,0,9.154818,0,0,-1,11.28193,-1,-1,-1,-1,-1,-1,-1,0.40218,0.349491,0.826087,0.789143,0.513133,0.522151,0.884606,0.187527,0.267722,0.891066,0.979108,1.006947,0.368449,0.767734,0.274759,0.728945,0.274759,0.986068,0.158261,0.452606,0.000066,0.255781,0.767734,0.000469,0.522151,0.143032,0.000022,0.728945,0.714854,0.000051,0.706244,0.000019,0.000014,0.000014,0.267376,0.918834,0.501761,0.000019,0.501761,0.618229,0.000364,397452,0.000146,0.158261,0.157861,2.486118,0.64889,0.000014,0.000014,0.878788,1.475468,0.000013,0.000013,0.878788,223953,0.000006,0.000006,223953,2.486118,0.000006,0.452606,0.000002,1045251,0.000358,0.986068,0.000011,1.133511,824511,0.706244,0.000011,0.000006,0.000006,2.24907,0.000358,0.000013,0,1.133511,0.163666,210894,0.000011,2.653949,2.488142,0,0.000013,0.000051,0.000009,0.720217,176706,0.811544,0.000002,0.000111,1234104
bool/ii/ii-32b2.xml,1,20.294431,5.555161,1.414214,1.414214,17.036785,13.292465,13.254438,13.215381,100,100,-1,90.741398,-1,21.128599,-1,-1,18.44271,1.937743,4.013914,-1,9.258602,-1,32,0,8.829723,0,0,-1,9.027906,-1,-1,-1,-1,-1,-1,-1,0.348466,0.439611,0.826087,0.727603,0.463912,0.575766,0.729627,0.21713,0.16465,0.928827,0.986486,0.930637,0.390871,0.728603,0.316812,0.744441,0.316812,0.992072,0.170723,0.436649,0.000548,0.213546,0.728603,0.000807,0.575766,0.072001,0.000105,0.744441,0.729297,0.000387,0.676708,0.000078,0.000056,0.000056,0.195959,0.955832,0.54599,0.000078,0.54599,0.70184,0.000694,94704,0.000254,0.170723,0.078911,2.994364,0.6438,0.000056,0.000056,0.938462,0.899559,0.00005,0.00005,0.938462,52499,0.000017,0.000025,52499,2.994364,0.000019,0.436649,0.000012,298621,0.000507,0.992072,0.000046,0.753874,256404,0.676708,0.000045,0.000025,0.000017,2.697219,0.000507,0.000052,0,0.753874,0.107607,54754,0.000046,2.912943,3.009371,0,0.000052,0.000387,0.000037,0.65036,43897,0.795368,0.000019,0.000159,437312
bool/ii/ii-32e5.xml,1,19.518013,2.576082,1.414214,1.414214,18.956314,10.027906,15.227616,15.207853,100,100,-1,95.706531,-1,20.591197,-1,-1,18.659319,5.591225,5.69534,-1,4.293469,-1,32,0,7.577429,0,0,-1,10.027906,-1,-1,-1,-1,-1,-1,-1,0.349025,0.439392,0.826087,0.727802,0.46372,0.575825,0.767464,0.216854,0.180149,0.928973,0.986514,0.931348,0.391607,0.728533,0.316704,0.743959,0.316704,0.992083,0.169078,0.437419,0.000146,0.212609,0.728533,0.000775,0.575825,0.079835,0.000028,0.743959,0.729882,0.000103,0.679471,0.000021,0.000015,0.000015,0.222492,0.955889,0.547365,0.000021,0.547365,0.751475,0.000633,363624,0.00024,0.169078,0.087738,2.984531,0.793654,0.000015,0.000015,0.938462,1.580579,0.000013,0.000013,0.938462,201518,0.000005,0.000006,201518,2.984531,0.000005,0.437419,0.000003,1141978,0.000488,0.992083,0.000012,1.106857,967656,0.679471,0.000012,0.000006,0.000005,2.682454,0.000488,0.000014,0,1.106857,0.107153,205732,0.000012,2.899034,2.98949,0,0.000014,0.000103,0.00001,0.800821,164842,0.936283,0.000005,0.000151,1661192
bool/ii/ii-32c2.xml,1,20.12752,6.145619,1.414214,1.414214,17.098166,13.286125,13.249706,13.212344,100,100,-1,89.757302,-1,20.866956,-1,-1,18.07898,1.654097,3.157326,-1,10.242698,-1,32,0,8.471675,0,0,-1,8.960002,-1,-1,-1,-1,-1,-1,-1,0.347864,0.43979,0.826087,0.727364,0.463938,0.575655,0.682309,0.217133,0.144703,0.928694,0.986461,0.92997,0.390951,0.728684,0.316905,0.744787,0.316905,0.992063,0.170583,0.436069,0.000521,0.21387,0.728684,0.000761,0.575655,0.061881,0.0001,0.744787,0.728899,0.000368,0.674441,0.000074,0.000053,0.000053,0.160192,0.95578,0.546158,0.000074,0.546158,0.701474,0.000617,96864,0.000238,0.170583,0.067553,2.994417,0.639904,0.000053,0.000053,0.938462,0.905595,0.000048,0.000048,0.938462,53551,0.000016,0.000023,53551,2.994417,0.000019,0.436069,0.000012,308177,0.000478,0.992063,0.000043,0.757217,269220,0.674441,0.000042,0.000023,0.000016,2.694756,0.000478,0.00005,0,0.757217,0.107685,57578,0.000043,2.911989,3.006921,0,0.00005,0.000368,0.000035,0.650842,46157,0.795834,0.000019,0.000149,455152
