@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335,0.1719,1.0393
SAT_RACE2008/ibm-2004-23-k80.cnf,1,1.9579,1.0564,0.6122,0.2818,0.6679,0.1366,1.9851
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p0.cnf,1,0.8533,0.9154,0.698,0.088,0.867,0.1474,1.4132
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,1.3455,1.0769,0.6241,0.6708,0.7211,0.1665,1.7706
SAT_Competition2011/SAT_RACE06/velev-npe-1.0-9dlx-b71.cnf,1,0.0107,0.7802,0.9408,0.5,0.9399,0.0604,1.2151
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0.2206,0.5109,0.9389,1,0.9438,0.0418,0.9418
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,1.7657,0.7707,0.5142,0.447,0.8199,0.2143,1.4165
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i8mul.cnf,1,0.0227,0.7291,0.2603,0.3017,0.6944,0.1575,1.2692
SAT_RACE2008/velev-vliw-uns-2.0-iq2.cnf,1,0.3455,0.5724,0.9118,0.4806,0.923,0.0633,1.1305
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-4.cnf,1,1.4471,0.4374,0.5303,0.2106,0.5337,0.172,1.0397
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom24.cnf,1,1.5255,0.6773,0.3808,0.2404,0.7204,0.1803,1.517
SAT_Competition2011/SAT05/industrial/maris05/DriverLog/driverlog3_v01a.renamed-as.sat05-3963.cnf,1,0.7895,0.4806,0.7802,0.2823,0.8544,0.1235,1.0863
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f7idw.cnf,1,5.3701,0.7139,0.4753,0.4548,0.4442,0.1264,1.8279
SAT-Race-2010-CNF/software-verification/fuhs/AProVE09-20.cnf,1,1.4905,0.681,0.5439,0.2521,0.7546,0.1894,1.3268
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-19-u.cnf,1,2.5426,1.0345,0.7382,0.2143,0.9325,0.1516,1.2873
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-6-ipc5-h11-unsat.cnf,1,5.4897,1.0154,0.6868,0.2731,0.6335,0.0923,1.8684
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-143.cnf,1,5.4037,0.7365,0.4802,0.4672,0.4527,0.1285,1.8388
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.0779,0.6954,0.9569,0.5,0.9589,0.0363,1.2841
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,1.744,0.9449,0.5414,0.2894,0.6687,0.1973,1.4348
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11935.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895,0.3972,0.2556,0.543,0.1442,1.5502
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,1.5569,0.6785,0.382,0.2404,0.7237,0.1811,1.5266
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,0.0492,0.9598,0.9842,0.5,0.9853,0.0404,0.8012
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,1.4706,0.9239,0.5739,0.4507,0.7669,0.1764,1.6091
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_13_UNKNOWN.cnf,1,0.5855,0.5415,0.9298,0.2011,0.9298,0.0098,0.5658
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,5.7814,0.7214,0.4827,0.4512,0.4591,0.1255,1.8339
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-g10b.cnf,1,5.0471,0.7385,0.5046,0.4563,0.526,0.1333,1.8027
SAT-Race-2010-CNF/mixed/grieu/vmpc_28.cnf,1,0,0.548,0.9995,0,0.9995,0.0073,0.6757
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,1.0142,0.9124,0.4943,0.286,0.6795,0.2222,1.3728
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf,1,1.44,0.4539,0.5122,0.2183,0.5546,0.1744,1.0578
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf,1,5.7293,0.6123,0.4672,0.3215,0.5402,0.1315,1.8089
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-03.cnf,1,0.195,0.7168,0.5545,0.2072,0.9665,0.2833,1.0402
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf,1,0.9993,1.2613,0.9759,0.5294,0.9841,0.1539,0.7964
SAT-Race-2010-CNF/hardware-verification/velev/16pipe_16_ooo.cnf,1,0.1126,0.4271,0.9812,0.5,0.9813,0.0123,0.7244
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241,1.1951
SAT_RACE2008/ibm-2004-23-k100.cnf,1,1.9157,1.0559,0.6114,0.2809,0.6673,0.1364,1.9856
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.8771,0.9157,0.6977,0.0861,0.8684,0.1468,1.4142
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-25.cnf,1,0,0.5485,0.9993,0,0.9993,0.0081,0.6766
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,3.0835,0.7079,0.4486,0.2115,0.6662,0.1738,1.7997
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-11-u.cnf,1,1.1396,1.0072,0.7556,0.138,0.8639,0.1881,1.3881
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-15.cnf,1,0.1991,0.6316,0.9245,0.1732,0.4653,0.1011,1.0303
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_21_SAT.cnf,1,0.4992,0.5407,0.9549,0.5,0.9549,0.0055,0.5118
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_22_SAT.cnf,1,0.5067,0.5374,0.9569,0.5,0.9569,0.0054,0.5004
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,1.6509,0.6166,0.6087,0.2681,0.576,0.1833,1.2931
SAT_Competition2007/industrial/industrial/grieu/vmpc_25.cnf,1,0,0.5485,0.9993,0,0.9993,0.0081,0.6766
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.1208,0.9218,0.9636,0.4918,0.9663,0.0605,0.896
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l45_lambda.cnf,1,3.2129,0.6621,0.5434,1,0.7569,0.1147,1.4087
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.1348,0.4526,0.9713,0.5,0.9716,0.0187,0.8541
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.0939,0.6587,0.9342,0.5,0.9257,0.0607,1.2345
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-13-step17.cnf,1,0.3071,0.9718,0.9064,0.5,0.9644,0.1563,1.0639
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,1.2975,1.5489,0.894,0.1729,0.9401,0.2408,1.132
SAT_RACE2008/ibm-2004-29-k55.cnf,1,1.0551,1.0792,0.6476,0.2987,0.7379,0.1466,1.6779
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,0.6324,0.6861,0.9582,0.1731,0.9642,0.0726,0.8643
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.9554,0.9814,0.7314,0.1312,0.8711,0.1739,1.3793
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.1264,0.752,0.9461,0.5,0.953,0.0429,1.3269
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,11.7334,1.9129,0.8521,0.5,0.8058,0.0176,1.2202
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf,1,4.5996,0.7543,0.546,0.434,0.5778,0.1489,1.8041
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,1.4365,0.4545,0.5127,0.2402,0.5562,0.1747,1.0579
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,13.4324,1.4142,0.7722,0.5,0.7228,0.0256,1.695
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom19.cnf,1,1.5488,0.6773,0.381,0.2404,0.7225,0.1806,1.5239
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf,1,0.1531,0.5083,0.955,0.5,0.9559,0.0302,1.0469
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,4.8307,0.7062,0.4543,0.443,0.4693,0.1328,1.7619
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f9b.cnf,1,5.3772,0.7437,0.5296,0.4599,0.5104,0.1291,1.8018
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf,1,4.529,0.7563,0.5003,0.4567,0.5003,0.145,1.7997
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf,1,1.2382,1.5323,0.8898,0.1715,0.9402,0.2406,1.1398
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,1.0103,0.5567,0.5277,0.2677,0.6372,0.1932,1.1591
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f6bi.cnf,1,5.3538,0.7417,0.5137,0.4543,0.4896,0.1325,1.8569
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN.cnf,1,0.5973,1.2063,0.9911,0.6587,0.9912,0.1425,0.7332
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-25.cnf,1,1.4758,0.7095,0.5161,0.2759,0.7276,0.206,1.2706
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c9nidw_s.cnf,1,5.3838,0.7015,0.4652,0.4583,0.4497,0.1252,1.8016
SAT_RACE2008/velev-npe-1.0-9dlx-b71.cnf,1,0.0107,0.7802,0.9408,0.5,0.9399,0.0604,1.2151
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,1.112,0.9354,0.7277,0.1556,0.8503,0.1649,1.4475
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf,1,0.9785,0.9039,0.4875,0.286,0.6855,0.2239,1.3404
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k80_04.cnf,1,1.4649,1.1177,0.6251,0.734,0.7264,0.1615,1.7444
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-13-u.cnf,1,2.1373,1.0416,0.7552,0.2053,0.892,0.178,1.3751
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699,0.7843,0.5,0.7386,0.0309,1.6253
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step21.cnf,1,0.3162,0.9713,0.901,0.5,0.9609,0.1503,1.0792
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf,1,3.152,0.7084,0.3923,0.2541,0.5903,0.1644,1.7044
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6i.cnf,1,5.511,0.7427,0.5124,0.4462,0.4884,0.1337,1.8915
SAT_Competition2011/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0.1609,0.5254,0.9381,0.5,0.9442,0.0443,0.9628
SAT-Race-2010-CNF/hardware-verification/manolios/c9b_i.cnf,1,4.7995,0.7237,0.5226,0.4343,0.5613,0.1415,1.6656
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,4.7893,0.6869,0.4377,0.4523,0.4533,0.1336,1.7645
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,1.502,0.4122,0.5293,0.1579,0.5407,0.1696,1.0054
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-10p1.cnf,1,0.5219,1.1196,0.7522,0.0865,0.8893,0.2092,1.35
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927,0.1549,1.2715
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-15-s.cnf,1,2.2454,1.0355,0.745,0.2022,0.9052,0.1674,1.3544
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,1.1192,0.7422,0.5027,0.9999,0.8859,0.2402,1.135
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.8505,1.0647,0.6184,0.2337,0.7126,0.1645,1.7411
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bc57sensorsp1-tseitin.cnf,1,3.1325,0.7668,0.606,0.9998,0.767,0.2186,1.5711
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf,1,1.4352,0.4343,0.529,0.2106,0.5284,0.171,1.036
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,11.3104,1.9768,0.8591,0.5,0.8155,0.0171,1.1718
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf,1,44.4789,0.7437,0.0667,0.4994,0.0607,0.0228,1.9947
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_35.renamed-as.sat05-1921.cnf,1,0,0.5472,0.9997,0,0.9997,0.0058,0.6744
SAT_RACE2008/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895,0.3972,0.2556,0.543,0.1442,1.5502
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.0-14.cnf,1,0.2119,0.5968,0.8873,0.4772,0.8906,0.0753,1.2577
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E07N15.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021,0.0104,1,0.0098,0.013,1.0605
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-01.cnf,1,0.7116,0.3851,0.9403,0.5,0.9406,0.0178,0.8958
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf,1,1.227,1.5263,0.887,0.172,0.9387,0.2405,1.148
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-22.cnf,1,1.0956,0.7048,0.5133,0.2531,0.7315,0.2085,1.2668
SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985,0.5484,1,0.697,0.2017,1.6778
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8n.cnf,1,5.0468,0.7629,0.5145,0.4562,0.5327,0.1376,1.8018
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf,1,0.6913,0.6663,0.4064,0.135,0.5028,0.2081,1.4436
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031,0.1704,1.3593
SAT-Race-2010-CNF/software-verification/babic/itox_vc1138.cnf,1,2.6083,0.6819,0.3574,1,0.8329,0.2103,1.2332
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top25.cnf,1,1.7234,0.6648,0.4242,0.2432,0.8351,0.1962,1.2526
SAT-Race-2010-CNF/hardware-verification/manolios/f7idw.cnf,1,5.3701,0.7139,0.4753,0.4548,0.4442,0.1264,1.8279
SAT-Race-2010-CNF/hardware-verification/manolios/c7n.cnf,1,4.7113,0.7484,0.5366,0.4329,0.559,0.1427,1.7671
SAT_RACE2008/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427,0.17,1.0064
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E05F20.cnf,1,0.1697,0.252,0.9632,0.5,0.094,0.019,0.3595
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12016.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,3.2513,0.6635,0.5478,1,0.7556,0.1153,1.4178
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,4.6452,0.6994,0.4493,0.4619,0.466,0.1373,1.7413
SAT_RACE2008/manol-pipe-g8nidw.cnf,1,5.0606,0.7295,0.48,0.4612,0.4748,0.1314,1.8267
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1130.cnf,1,2.6744,0.6825,0.358,1,0.8308,0.2099,1.2414
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.8771,0.9157,0.6977,0.0861,0.8684,0.1468,1.4142
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0,0.5485,0.9993,0,0.9993,0.0081,0.6766
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,2.6804,1.0499,0.745,0.1922,0.9277,0.1586,1.3052
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1216.cnf,1,?,?,?,?,?,?,?
SAT-Race-2010-CNF/mixed/bioinf/ndhf_xits_13_UNSAT.cnf,1,0.6078,0.5649,0.9291,0.1871,0.9291,0.0063,0.616
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.0-09.cnf,1,0.1143,0.2672,0.976,0.5,0.976,0.0121,0.5301
SAT_RACE2006/SAT-Race_TS_2/aloul-sr06-chnl10-13.cnf,1,0.1111,0,0.9,0.1947,0.9,0.15,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf,1,0.8159,0.848,0.5256,0.2792,0.8689,0.2468,1.2126
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_30.cnf,1,0,0.5478,0.9995,0,0.9995,0.0068,0.6752
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-11-s.cnf,1,1.1333,1.0048,0.7521,0.1379,0.8666,0.1854,1.3883
SAT_Competition2011/SAT03/industrial/simon/sat02/6pipe_6_ooo.shuffled-as.sat03-413.cnf,1,0.1843,0.9777,0.6858,0.5,0.9576,0.0269,1.1461
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/ACG-15-5p1.cnf,1,0.6048,1.0739,0.7471,0.1596,0.8738,0.2033,1.405
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k45.cnf,1,3.5517,1.1055,0.6158,0.4524,0.7459,0.1867,1.6928
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,3.1944,0.6614,0.5413,1,0.7576,0.1144,1.4042
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-13-s.cnf,1,2.1235,1.0387,0.7516,0.2053,0.8946,0.175,1.3709
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b10.cnf,1,0.1143,0.2668,0.976,0.5,0.9761,0.0121,0.5294
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,1.4381,0.454,0.5123,0.2389,0.5552,0.1745,1.0578
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_11-k25.cnf,1,2.5525,1.063,0.6144,0.4969,0.6964,0.1503,1.863
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/blocks-4-ipc5-h22-unknown.cnf,1,11.7334,1.9129,0.8521,0.5,0.8058,0.0176,1.2202
SAT_RACE2008/mizh-sha0-36-4.cnf,1,1.4339,0.434,0.529,0.2106,0.5286,0.171,1.0358
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-2.0-b6.cnf,1,0.1766,0.9257,0.9746,0.5,0.9691,0.025,0.9215
SAT-Race-2010-CNF/mixed/grieu/vmpc_31.cnf,1,0,0.5476,0.9996,0,0.9996,0.0065,0.675
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,1.5153,0.6777,0.3816,0.2404,0.7202,0.1804,1.5162
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-34.cnf,1,0,0.5473,0.9996,0,0.9996,0.006,0.6745
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,5.5755,0.7935,0.5482,1,0.6982,0.2027,1.6728
SAT_RACE2008/grieu-vmpc-27.cnf,1,0,0.5482,0.9994,0,0.9994,0.0075,0.676
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_11_ooo.cnf,1,0.1348,0.4526,0.9713,0.5,0.9716,0.0187,0.8541
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-13-u.cnf,1,2.0753,1.0417,0.7568,0.2002,0.896,0.1761,1.3711
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,7.2442,0.5352,0.4567,0.4486,0.5228,0.1,1.9957
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf,1,0.7582,0.8291,0.5277,0.2792,0.9012,0.25,1.1451
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf,1,0.1323,0.7766,0.9423,0.5,0.9501,0.0475,1.3557
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.cnf,1,0.2484,0.5229,0.9301,1,0.9369,0.0476,1.0028
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,2.7119,0.8225,0.5645,0.6976,0.7003,0.2101,1.8608
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-3.cnf,1,1.5106,0.4127,0.5294,0.1579,0.5427,0.1699,1.0057
SAT_Competition2011/SAT03/industrial/schuppan/l2s/valves-gates-1-k617-unsat.shuffled-as.sat03-412.cnf,1,2.9273,0.7175,0.5003,0.5,0.8307,0.1815,1.3778
SAT_RACE2008/vange-col-abb313GPIA-9-c.cnf,1,0.0026,0.8021,0.0104,1,0.0098,0.013,1.0605
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-20-5p1.cnf,1,0.8538,0.9115,0.6942,0.0893,0.8687,0.1453,1.4082
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,1.3993,1.5626,0.8972,0.1708,0.9395,0.2411,1.1272
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-19-s.cnf,1,0.9516,0.9746,0.7257,0.13,0.8749,0.1696,1.3742
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,0.9057,0.6201,0.5382,0.3026,0.6685,0.2025,1.2071
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_15_UNKNOWN.cnf,1,0.5535,0.5596,0.9379,0.1846,0.9379,0.0062,0.5869
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,0.5119,0.9887,0.9795,0.5,0.9797,0.1112,0.8087
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,0.6418,0.5611,0.9016,0.1698,0.9016,0.0111,0.6598
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf,1,4.9178,0.7145,0.5255,0.4999,0.7369,0.1991,1.5902
SAT_RACE2008/narain-vpn-clauses-10.cnf,1,2.2213,1.0796,0.8975,0.5,0.7926,0.2054,1.2447
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2029,0.9247,0.1587,1.3132
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,17.9275,0.9319,0.6603,0.2877,0.6394,0.0422,2.129
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-11-s.cnf,1,1.1266,1.0044,0.7519,0.134,0.8663,0.1856,1.3877
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6nidw.cnf,1,5.111,0.7162,0.4686,0.4617,0.4583,0.1291,1.7856
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf,1,1.2565,1.5371,0.8906,0.1713,0.9396,0.2405,1.1384
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,5.2373,0.7359,0.5312,0.4559,0.5486,0.1334,1.7151
