@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Removed_Nogoods-1 NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Ternary_Constraints NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-4 NUMERIC
@ATTRIBUTE Free_Problem_Variables NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Program_Atoms NUMERIC
@ATTRIBUTE SCCS NUMERIC
@ATTRIBUTE Assigned_Problem_Variables NUMERIC
@ATTRIBUTE Problem_Variables NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Nodes_in_Positive_BADG NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Cardinality_Rules NUMERIC
@ATTRIBUTE Body-Body_Equivalences NUMERIC
@ATTRIBUTE Other_Equivalences NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Equivalences NUMERIC
@ATTRIBUTE Frac_Weight_Rules NUMERIC
@ATTRIBUTE Weight_Rules NUMERIC

@DATA
FolioSuite/laby/laby_18_18_03.lp.gz,1,5.98,2436,0.987,3236,591312,0.0054,0.9946,0.013,32,58940,14.6562,0.196,0.0743,1329,0.0241,1151.2812,0,0,1,2467,4.69,7633,0.0084,1982.75,9.9375,368.41,36,5.8438,0,0,0.0004,187,0.9996,0.7296,155492,1508.27,215402,793126,3.6759,185865,66807,18,362,215764,578694,0,0.9573,0.0186,0.1225,0.7285,0.0002,55259,212981,212927,36,2069,46829,0.3609,0.027,0.612,27614,76512,0,0
FolioSuite/laby/laby_19_19_13.lp.gz,1,4.05,2032,0.9845,486,86847,0.0056,0.9944,0.0155,32,69359,5.875,0.1962,0.0742,1087,0.0294,885.0625,0,0,2,2062,1.88,8563,0.0075,1616.2969,5.6406,283.22,37,6.9688,0,0,0.001,223,0.999,0.7296,183404,1331.41,253844,934842,3.6769,218977,78161,19,401,254245,682079,0,0.9574,0.0174,0.1213,0.7306,0.0002,65166,250428,250371,38,2315,54646,0.3609,0.026,0.6131,32170,89131,0,0
FolioSuite/planning/coins/coins13.lp-23-1847.sm.gz,1,5.6,0,0,450,0,1,0,1,32,18094,3.5625,0.2616,0.0392,204,0.1569,88.375,0,2,6,24,1.14,358,0.1788,59.3594,3.9219,28.28,19,3.9062,0.0625,0,0.1875,125,0.75,0.6992,120768,27.79,130650,461684,1.8473,397259,290259,0,119277,249927,322822,1,0.463,0.0117,0.203,0.6139,0.3166,0,511423,446586,46,63871,433568,0.246,0.0968,0.6572,162251,659690,0,0
FolioSuite/planning/coins/coins07.lp-21-429.sm.gz,1,4.3,0,0,712,0,1,0,1,32,4906,5.0625,0.2991,0.0374,148,0.2162,103.0312,0,1,2,29,1.62,393,0.1628,68.3281,4.25,32.97,8,1.6875,0.0312,0,0.0625,54,0.9062,0.6635,39228,34.2,40466,131154,2.0032,80508,58771,0,25005,65471,87020,1,0.4667,0.0213,0.186,0.6097,0.305,0,101449,87946,42,7789,101426,0.2006,0.057,0.7424,27403,136618,0,0
FolioSuite/planning/coins/coins06.lp-17-102.sm.gz,1,4.02,0,0,225,0,1,0,1,34,2978,2.6765,0.307,0.0288,123,0.2764,66.3529,0,0,8,26,0.91,216,0.3102,45.9851,3.2537,22.56,11,1.9706,0,0,0.2353,67,0.7647,0.6641,31728,25.34,31910,103334,1.9985,65210,48039,0,19797,51707,68628,1,0.4683,0.023,0.1884,0.6072,0.3036,0,82481,71550,34,6577,82353,0.2004,0.0591,0.7404,22295,111225,0,0
FolioSuite/planning/coins/coins07.lp-19-523.sm.gz,1,3.65,0,0,712,0,1,0,1,32,4390,5.0625,0.2992,0.0373,133,0.2406,88.0312,0,1,2,29,1.62,375,0.176,59.4545,4.197,28.17,8,1.6875,0.0312,0,0.0625,54,0.9062,0.6635,35260,28.5,36386,117838,2.0031,72860,53405,0,22441,58827,78188,1,0.4674,0.0221,0.1871,0.6086,0.3044,0,91965,79748,38,7149,92128,0.2001,0.0576,0.7423,24841,124118,0,0
FolioSuite/planning/coins/coins12.lp-25-423.sm.gz,1,3.77,0,0,497,0,1,0,1,33,22802,3.2727,0.2557,0.0452,172,0.1919,76.8788,0,1,7,25,1.08,310,0.2097,46.3692,3.2462,25.37,11,3.2121,0.0303,0,0.2121,106,0.7576,0.6992,129088,16.55,142656,504902,1.8452,431753,314601,0,130971,273627,353012,1,0.4624,0.0113,0.2022,0.6149,0.317,0,555211,484736,50,68564,469976,0.2464,0.0959,0.6576,176117,714657,0,0
FolioSuite/planning/coins/coins11.lp-23-2361.sm.gz,1,4.13,0,0,1119,0,1,0,1,32,20830,9.6562,0.2559,0.0452,73,0.4384,28.5938,0,0,2,30,3.09,167,0.4012,20.9851,6.7463,9.15,5,1.5,0,0,0.0625,48,0.9375,0.6989,117876,17.82,130380,460684,1.843,397260,290291,0,119583,249963,321978,1,0.463,0.0118,0.2029,0.6139,0.3166,0,511423,446586,46,63838,433943,0.2458,0.0967,0.6574,162263,660044,0,0
FolioSuite/planning/coins/coins07.lp-25-1853.sm.gz,1,4.16,0,0,712,0,1,0,1,32,5938,5.0625,0.2989,0.0376,178,0.1798,133.0312,0,1,2,29,1.62,437,0.1465,83.3281,3.9531,42.57,8,1.6875,0.0312,0,0.0625,54,0.9062,0.6635,47164,38.13,48626,157786,2.0034,95804,69503,0,30133,78759,104684,1,0.4656,0.0201,0.1844,0.6115,0.3059,0,120417,104342,50,9069,120022,0.2013,0.0561,0.7426,32527,161618,0,0
FolioSuite/planning/coins/coins09.lp-20-2239.sm.gz,1,3.74,0,0,277,0,1,0,1,32,4648,3.7188,0.298,0.0377,157,0.2038,94.25,0,1,5,26,1.19,308,0.2078,70.6406,4.0781,30.16,8,2.4375,0.0312,0,0.1562,78,0.8125,0.6643,36704,34.17,37982,123188,1.9972,76681,56088,0,23699,61681,81836,1,0.467,0.0217,0.1865,0.6092,0.3047,0,96707,83847,40,7493,96075,0.2013,0.0578,0.7409,26110,129678,0,0
FolioSuite/planning/coins/coins08.lp-23-848.sm.gz,1,3.58,0,0,361,0,1,0,1,33,5422,3.5455,0.2989,0.0376,172,0.1919,105.0606,0,1,3,29,1.17,325,0.2,72.1385,3.5077,34.67,12,2.3333,0.0303,0,0.0909,77,0.8788,0.6635,43148,35.45,44540,144340,2.0017,88156,64137,0,27567,72107,95770,1,0.4661,0.0206,0.1852,0.6107,0.3055,0,110933,96144,46,8420,110616,0.2008,0.0565,0.7427,29901,148937,0,0
FolioSuite/planning/coins/coins10.lp-19-827.sm.gz,1,3.45,0,0,247,0,1,0,1,32,5470,3.6875,0.2893,0.0468,155,0.2065,87.0625,0,0,7,25,1.18,368,0.1739,55.0312,3.1719,27.86,8,2.4062,0,0,0.2188,77,0.7812,0.664,33844,23.32,36094,116998,2.0008,72858,53421,0,22381,58475,77684,1,0.4674,0.0222,0.1869,0.6086,0.3042,0,91965,79748,38,7162,91787,0.2008,0.0578,0.7413,24865,123814,0,0
FolioSuite/planning/coins/coins13.lp-26-20100.sm.gz,1,5.13,0,0,318,0,1,0,1,33,20788,3.6061,0.2613,0.0394,191,0.1728,120,0,2,5,26,1.19,347,0.1873,73.1692,3.4,39.6,11,2.3333,0.0606,0,0.1515,77,0.7879,0.6993,137856,29.02,149106,527546,1.8479,449003,326772,0,136371,285477,368902,1,0.4622,0.0111,0.2019,0.6153,0.3172,0,577105,503811,52,71359,489323,0.2465,0.0959,0.6576,183374,744056,0,0
FolioSuite/planning/coins/coins10.lp-23-7197.sm.gz,1,4.16,0,0,247,0,1,0,1,32,6758,3.6875,0.2891,0.0471,187,0.1711,119.0625,0,0,7,25,1.18,308,0.2143,72.8788,3.6212,38.1,8,2.4062,0,0,0.2188,77,0.7812,0.6638,41524,32.28,44254,143630,2.0014,88154,64153,0,27509,71763,95348,1,0.4661,0.0208,0.185,0.6107,0.3053,0,110933,96144,46,8442,110383,0.2015,0.0567,0.7418,29989,148814,0,0
FolioSuite/planning/coins/coins12.lp-27-6063.sm.gz,1,4.39,0,0,497,0,1,0,1,33,24854,3.2727,0.2555,0.0453,189,0.1746,93.8788,0,1,7,25,1.08,309,0.2104,58.3692,3.5385,30.98,11,3.2121,0.0303,0,0.2121,106,0.7576,0.6992,140224,22.94,154960,548810,1.8458,466249,338943,0,142367,297327,383732,1,0.462,0.0109,0.2015,0.6156,0.3174,0,598999,522886,54,73556,507146,0.2467,0.0954,0.6579,190199,770901,0,0
FolioSuite/planning/coins/coins07.lp-22-7117.sm.gz,1,3.78,0,0,272,0,1,0,1,32,5164,3.1875,0.299,0.0375,163,0.1963,103.3125,0,0,5,27,1.02,345,0.1855,87.0312,3.8906,33.06,8,2.125,0,0,0.1562,68,0.8438,0.6635,41212,43.68,42506,137812,2.0033,84332,61454,0,26287,68793,91436,1,0.4664,0.021,0.1856,0.6102,0.3052,0,106191,92045,44,8109,106075,0.2008,0.0568,0.7425,28684,142868,0,0
FolioSuite/planning/coins/coins07.lp-18-458.sm.gz,1,4.04,0,0,272,0,1,0,1,32,4132,3.1875,0.2993,0.0372,133,0.2406,73.3125,0,0,5,27,1.02,256,0.25,59.625,3.2656,23.46,8,2.125,0,0,0.1562,68,0.8438,0.6635,33276,29.6,34346,111180,2.0031,69036,50722,0,21159,55505,73772,1,0.4678,0.0225,0.1877,0.6079,0.304,0,87223,75649,36,6829,87479,0.1999,0.0579,0.7422,23560,117868,0,0
FolioSuite/planning/coins/coins08.lp-24-424.sm.gz,1,3.2,0,0,712,0,1,0,1,32,5680,4.6875,0.2989,0.0376,163,0.1963,114.0625,0,0,0,32,1.5,437,0.1465,75.0938,3.6719,36.5,12,1.8438,0,0,0,59,1,0.6635,45132,29.22,46580,150998,2.0019,91980,66820,0,28849,75429,100186,1,0.4659,0.0204,0.1848,0.6111,0.3057,0,115675,100243,48,8740,115265,0.2009,0.0563,0.7427,31182,155187,0,0
FolioSuite/planning/coins/coins14.lp-26-20100.sm.gz,1,5.29,0,0,831,0,1,0,1,32,23716,8.7188,0.2557,0.0454,114,0.2807,37.3125,0,0,4,28,2.79,246,0.2602,35.6875,7.9062,11.94,26,2.5312,0,0,0.125,81,0.875,0.699,133648,27.52,147708,522754,1.8394,449001,326804,0,136489,284197,365390,1,0.4622,0.0111,0.2018,0.6153,0.3171,0,577105,503811,52,71557,488357,0.2466,0.0963,0.6571,183302,743216,0,0
FolioSuite/planning/coins/coins14.lp-21-108.sm.gz,1,4.54,0,0,997,0,1,0,1,35,18586,7.6,0.2562,0.045,85,0.4118,26.3143,0,0,3,32,2.66,186,0.3656,21.1029,6,9.21,16,1.8286,0,0,0.0857,64,0.9143,0.6988,105808,15.92,116948,412984,1.8359,362761,265949,0,107999,224947,288590,1,0.4636,0.0123,0.2039,0.6129,0.3161,0,467635,408436,42,59077,395432,0.2458,0.098,0.6562,148097,602606,0,0
FolioSuite/planning/coins/coins15.lp-22-733.sm.gz,1,4.29,0,0,474,0,1,0,1,33,19660,3.6061,0.2564,0.0446,177,0.1864,89.2121,0,0,6,27,1.19,392,0.1658,60.1385,3.2923,29.44,11,2.7576,0,0,0.1818,91,0.8182,0.699,113032,29.08,124908,440792,1.8465,380012,278088,0,113809,238717,308100,1,0.4633,0.012,0.2035,0.6134,0.3164,0,489529,427511,44,61140,415198,0.2456,0.0968,0.6576,155062,631400,0,0
FolioSuite/planning/coins/coins12.lp-29-20025.sm.gz,1,5.3,0,0,497,0,1,0,1,33,26906,3.2727,0.2554,0.0454,206,0.1602,110.8788,0,1,7,25,1.08,363,0.1818,68.0303,3.5303,36.59,11,3.2121,0.0303,0,0.2121,106,0.7576,0.6992,151360,25.69,167264,592718,1.8463,500745,363285,0,153763,321027,414452,1,0.4616,0.0105,0.201,0.6163,0.3177,0,642787,561036,58,78548,544316,0.247,0.095,0.6581,204281,827145,0,0
FolioSuite/planning/coins/coins14.lp-25-15526.sm.gz,1,5.8,0,0,1117,0,1,0,1,35,22690,10.3429,0.2558,0.0453,109,0.3211,34.7714,0,0,3,32,3.62,302,0.2219,34.5373,8.597,12.17,24,2.2857,0,0,0.0857,80,0.9143,0.6989,128080,22.81,141556,500800,1.8388,431753,314633,0,130791,272347,350030,1,0.4624,0.0113,0.2022,0.6149,0.317,0,555211,484736,50,69061,469772,0.2465,0.0966,0.6569,176261,715094,0,0
FolioSuite/planning/coins/coins10.lp-20-726.sm.gz,1,4.31,0,0,395,0,1,0,1,32,5792,3.6875,0.2892,0.0468,151,0.2119,88.625,0,0,3,29,1.18,431,0.1508,61.8615,3.5385,28.36,12,2.3125,0,0,0.0938,74,0.9062,0.6639,35764,33.41,38134,123656,2.001,76682,56104,0,23663,61797,82100,1,0.467,0.0218,0.1864,0.6092,0.3045,0,96707,83847,40,7482,96436,0.201,0.0575,0.7415,26146,130064,0,0
FolioSuite/planning/coins/coins10.lp-24-14145.sm.gz,1,3.85,0,0,395,0,1,0,1,32,7080,3.6875,0.2891,0.0471,183,0.1749,120.625,0,0,3,29,1.18,358,0.1816,75.4923,3.4308,38.6,12,2.3125,0,0,0.0938,74,0.9062,0.6638,43444,36.5,46294,150288,2.0016,91978,66836,0,28791,75085,99764,1,0.4659,0.0205,0.1847,0.6111,0.3055,0,115675,100243,48,8762,115032,0.2017,0.0565,0.7418,31270,155064,0,0
FolioSuite/planning/coins/coins13.lp-20-169.sm.gz,1,4.93,0,0,318,0,1,0,1,33,15400,3.6061,0.2619,0.0389,140,0.2357,69,0,2,5,26,1.19,230,0.2826,44.8308,3.2923,22.77,11,2.3333,0.0606,0,0.1515,77,0.7879,0.6992,103680,22.44,112194,395822,1.8464,345515,253746,0,102183,214377,276742,1,0.464,0.0126,0.2045,0.6122,0.3159,0,445741,389361,40,56383,377813,0.2453,0.098,0.6567,141128,575324,0,0
FolioSuite/planning/coins/coins11.lp-22-391.sm.gz,1,4.63,0,0,1074,0,1,0,1,32,19804,8.9062,0.256,0.0451,70,0.4571,26.5312,0,0,2,30,2.85,209,0.311,23.3538,6.9231,8.49,5,1.4688,0,0,0.0625,47,0.9375,0.6989,112308,15.9,124228,438730,1.8425,380012,278120,0,113885,238113,306618,1,0.4633,0.0121,0.2034,0.6134,0.3163,0,489529,427511,44,61342,415358,0.2456,0.0971,0.6573,155222,631922,0,0
FolioSuite/planning/coins/coins11.lp-25-15366.sm.gz,1,4.51,0,0,1209,0,1,0,1,32,22882,11.1562,0.2557,0.0453,79,0.4051,32.7188,0,0,2,30,3.57,149,0.4362,26.2615,8.0308,10.47,7,1.5625,0,0,0.0625,50,0.9375,0.699,129012,26.77,142684,504592,1.8438,431756,314633,0,130979,273663,352698,1,0.4624,0.0113,0.2022,0.6149,0.317,0,555211,484736,50,68830,471113,0.2462,0.0961,0.6577,176345,716288,0,0
FolioSuite/planning/coins/coins07.lp-20-2290.sm.gz,1,3.81,0,0,272,0,1,0,1,32,4648,3.1875,0.2992,0.0373,148,0.2162,88.3125,0,0,5,27,1.02,302,0.2119,73.6094,3.7031,28.26,8,2.125,0,0,0.1562,68,0.8438,0.6635,37244,38.75,38426,124496,2.0032,76684,56088,0,23723,62149,82604,1,0.467,0.0217,0.1865,0.6092,0.3047,0,96707,83847,40,7469,96777,0.2004,0.0573,0.7423,26122,130368,0,0
FolioSuite/planning/coins/coins09.lp-21-9252.sm.gz,1,3.93,0,0,445,0,1,0,1,32,4906,4.0312,0.298,0.0378,165,0.1939,97.8438,0,2,4,26,1.29,445,0.1483,67.9091,3.8485,31.31,8,2.5625,0.0625,0,0.125,82,0.8125,0.6643,38688,33.28,40022,129846,1.9975,80505,58771,0,24981,65003,86252,1,0.4667,0.0213,0.186,0.6097,0.305,0,101449,87946,42,7813,100724,0.2015,0.0575,0.741,27391,135928,0,0
FolioSuite/planning/coins/coins08.lp-25-8121.sm.gz,1,4.29,0,0,361,0,1,0,1,33,5938,3.5455,0.2989,0.0377,187,0.1765,120.0606,0,1,3,29,1.17,342,0.1901,80.2769,3.5077,39.62,12,2.3333,0.0303,0,0.0909,77,0.8788,0.6635,47116,41.74,48620,157656,2.002,95804,69503,0,30131,78751,104602,1,0.4656,0.0201,0.1844,0.6115,0.3059,0,120417,104342,50,9060,119914,0.2011,0.0561,0.7428,32463,161437,0,0
FolioSuite/planning/coins/coins07.lp-26-1722.sm.gz,1,4.31,0,0,272,0,1,0,1,32,6196,3.1875,0.2989,0.0377,193,0.1658,133.3125,0,0,5,27,1.02,405,0.158,113.2812,3.8906,42.66,8,2.125,0,0,0.1562,68,0.8438,0.6634,49148,57.72,50666,164444,2.0034,99628,72186,0,31415,82081,109100,1,0.4654,0.0199,0.1841,0.6118,0.3061,0,125159,108441,52,9389,124671,0.2014,0.0559,0.7427,33808,167868,0,0
FolioSuite/planning/coins/coins06.lp-20-2947.sm.gz,1,4.59,0,0,225,0,1,0,1,34,3560,2.6765,0.3071,0.0289,142,0.2394,90.5,0,0,8,26,0.91,377,0.1751,59.3636,3.7727,30.77,11,1.9706,0,0,0.2353,67,0.7647,0.664,37872,26.11,38030,123308,1.9994,76682,56088,0,23643,61673,81876,1,0.467,0.0217,0.1865,0.6092,0.3047,0,96707,83847,40,7537,96300,0.2011,0.058,0.7409,26138,129975,0,0
FolioSuite/planning/coins/coins08.lp-18-108.sm.gz,1,3.98,0,0,712,0,1,0,1,32,4132,4.6875,0.2992,0.0372,118,0.2712,69.0625,0,0,0,32,1.5,298,0.2148,45.375,4.1562,22.1,12,1.8438,0,0,0,59,1,0.6636,33228,18.49,34340,111050,2.001,69036,50722,0,21157,55497,73690,1,0.4678,0.0225,0.1877,0.6079,0.304,0,87223,75649,36,6820,87371,0.1996,0.058,0.7424,23496,117687,0,0
FolioSuite/planning/comm/p05.lp-25-357.sm.gz,1,4.18,0,0,663,0,1,0,1,35,531,6.6571,0.2838,0.0215,170,0.2059,23.3429,0,4,6,25,2.33,305,0.2197,20.0299,4.8806,8.17,20,4.1714,0.1143,0,0.1714,146,0.7143,0.6947,7003,18.55,9002,24674,1.7338,13291,11984,0,5229,14231,17140,1,0.4589,0.0143,0.2525,0.6442,0.3183,0,17426,15951,50,586,19669,0.1888,0.0235,0.7877,4715,24970,0,0
FolioSuite/planning/comm/p17.lp-47-3283.sm.gz,1,4.53,0,0,474,0,1,0,1,33,3424,3.1212,0.2365,0.0153,325,0.1015,222.9394,0,3,1,29,1.03,536,0.1231,137.8939,3.5152,73.57,15,3.6667,0.0909,0,0.0303,121,0.8788,0.7483,53075,37.93,87253,224428,1.3415,137415,150090,0,80041,167294,167929,1,0.4753,0.0065,0.3568,0.5807,0.3933,0,210317,200588,94,4508,181259,0.2908,0.0172,0.692,76178,261945,0,0
FolioSuite/planning/comm/p16.lp-41-197.sm.gz,1,3.45,0,0,300,0,1,0,1,32,2321,3.125,0.251,0.016,98,0.3265,47,0,3,4,25,1,215,0.2977,32.7031,2.8125,15.04,4,1.7812,0.0938,0,0.125,57,0.7812,0.733,36419,28.85,55464,145098,1.4321,85575,89684,0,45857,101321,106358,1,0.4704,0.0077,0.335,0.5922,0.3767,0,126460,119777,82,3102,115305,0.2682,0.0192,0.7127,43385,161792,0,0
FolioSuite/planning/comm/p15.lp-38-3780.sm.gz,1,4.09,0,0,447,0,1,0,1,33,1863,3.1212,0.2562,0.0173,129,0.2558,63.3939,0,3,1,29,1.03,258,0.2519,53.9385,2.8462,20.92,8,2.1818,0.0909,0,0.0303,72,0.8788,0.7266,27611,43.07,40848,107786,1.4758,62641,64057,0,32187,73035,78312,1,0.4695,0.0084,0.3226,0.6015,0.3688,0,90872,85590,76,2342,85982,0.2544,0.0198,0.7258,30136,118460,0,0
FolioSuite/planning/comm/p05.lp-30-2175.sm.gz,1,4.26,0,0,895,0,1,0,1,35,651,5.2286,0.2843,0.0216,92,0.3804,47.0571,0,1,2,32,1.83,193,0.3472,47.5672,4.6418,16.47,7,1.4571,0.0286,0,0.0571,51,0.9143,0.6942,8583,33.82,11012,30194,1.7432,15941,14289,0,6309,17321,20960,1,0.457,0.0122,0.251,0.6472,0.3194,0,20836,19066,60,646,23374,0.1891,0.0218,0.7891,5600,29620,0,0
FolioSuite/planning/comm/p01.lp-55-20100.sm.gz,1,4.68,0,0,1318,0,1,0,1,32,4923,6.9375,0.2237,0.0146,142,0.2254,99.2812,0,1,0,31,2.22,731,0.0889,82.3385,6.9231,31.77,7,1.5,0.0312,0,0,48,0.9688,0.7618,75667,35.64,133502,338282,1.2718,213415,240734,0,132477,265979,257692,1,0.4785,0.0054,0.3733,0.572,0.406,0,335678,321873,110,6274,275779,0.3098,0.0154,0.6748,126617,408670,0,0
FolioSuite/planning/comm/p15.lp-41-8724.sm.gz,1,3.63,0,0,292,0,1,0,1,32,2025,3.125,0.2563,0.0173,126,0.254,73.1875,0,3,4,25,1,230,0.2783,46.4219,2.7969,23.42,4,1.8438,0.0938,0,0.125,59,0.7812,0.7264,29999,38.24,44364,117068,1.4791,67591,69010,0,34785,79149,85044,1,0.4687,0.0078,0.3221,0.6025,0.3691,0,97958,92259,82,2438,92435,0.255,0.0191,0.7259,32467,127340,0,0
FolioSuite/planning/comm/p05.lp-29-2631.sm.gz,1,3.86,0,0,557,0,1,0,1,32,627,4.0625,0.2842,0.0216,98,0.3265,42.9375,0,3,4,25,1.3,188,0.3404,35.7969,4.0312,13.74,5,1.75,0.0938,0,0.125,56,0.7812,0.6943,8267,35.16,10610,29090,1.7416,15411,13828,0,6093,16703,20196,1,0.4573,0.0126,0.2513,0.6467,0.3192,0,20154,18443,58,634,22633,0.189,0.0221,0.7889,5423,28690,0,0
FolioSuite/planning/comm/p05.lp-32-501.sm.gz,1,3.91,0,0,920,0,1,0,1,32,699,4.4062,0.2844,0.0216,86,0.3721,51.5312,0,2,3,27,1.41,249,0.261,48.7077,4.9231,16.49,3,1.3125,0.0625,0,0.0938,42,0.8438,0.694,9215,38.54,11816,32402,1.7461,17001,15211,0,6741,18557,22488,1,0.4564,0.0115,0.2505,0.6482,0.3198,0,22200,20312,64,670,24856,0.1891,0.0213,0.7896,5954,31480,0,0
FolioSuite/planning/comm/p08.lp-29-178.sm.gz,1,3.23,0,0,876,0,1,0,1,32,852,4.4688,0.2753,0.0197,101,0.3168,39.5,0,1,2,29,1.43,329,0.1945,44.8438,3.7969,12.64,9,1.9375,0.0312,0,0.0625,62,0.9062,0.705,11921,39.55,15992,43295,1.64,23928,22591,0,10407,26399,30522,1,0.4623,0.0117,0.2787,0.6278,0.3368,0,32535,30128,58,1018,34402,0.2122,0.0226,0.7651,9542,44962,0,0
FolioSuite/planning/comm/p19.lp-53-150.sm.gz,1,3.68,0,0,330,0,1,0,1,32,5564,3.125,0.2122,0.0139,85,0.3765,35.8125,0,3,4,25,1,222,0.2883,27.2031,2.9219,11.46,4,1.7188,0.0938,0,0.125,55,0.7812,0.7739,85079,22.46,160365,400986,1.2103,262575,304802,0,170951,331316,310343,1,0.4823,0.0055,0.3872,0.5634,0.4155,0,422983,407348,106,7620,336015,0.3238,0.015,0.6612,164570,508205,0,0
FolioSuite/planning/comm/p19.lp-60-20100.sm.gz,1,5.96,0,0,504,0,1,0,1,33,6355,3.1212,0.2122,0.0139,115,0.287,53.9394,0,3,1,29,1.03,433,0.1501,62.6615,4.0923,17.8,8,2,0.0909,0,0.0303,66,0.8788,0.7739,97105,49.87,183010,457595,1.214,297365,344590,0,193918,376928,354135,1,0.4813,0.0049,0.3866,0.5646,0.4158,0,478437,460737,120,8110,378281,0.3252,0.0142,0.6606,186221,572612,0,0
FolioSuite/planning/comm/p07.lp-28-437.sm.gz,1,3.44,0,0,1014,0,1,0,1,33,747,4.6061,0.2782,0.0202,68,0.4853,27.1818,0,0,2,31,1.52,265,0.2453,35.9692,3.7385,8.97,3,1.303,0,0,0.0606,43,0.9394,0.7016,10291,30.04,13608,36990,1.6699,20253,18843,0,8543,22151,25952,1,0.461,0.0123,0.2705,0.633,0.3311,0,27220,25120,56,870,29352,0.2049,0.0229,0.7722,7790,38012,0,0
FolioSuite/planning/comm/p04.lp-24-293.sm.gz,1,3.16,0,0,666,0,1,0,1,32,447,7.4375,0.2866,0.0224,101,0.3168,23.625,0,1,5,26,2.38,176,0.3636,16.8438,4.8281,7.56,17,2.2812,0.0312,0,0.1562,73,0.8125,0.691,5709,17.07,7236,19920,1.7707,10600,9384,0,4014,11250,13764,1,0.4579,0.0152,0.2422,0.6511,0.3114,0,13705,12481,48,464,15872,0.1799,0.0233,0.7968,3583,19919,0,0
