@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_RACE2008/mizh-md5-48-2.cnf,1,0.0485,0.0878,0.0312,0.0407,279000,0.6084,0.4882,1.0045
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0.0001,0.0854,0.0001,0.0001,8010,0.0435,0,0.9985
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.1833,0.5873,0.0945,0.1279,2982,0.2909,0.2869,0.6718
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.4919,0.7594,0.4067,0.4741,9322,1.2736,0.3985,2.5647
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,0.0051,0.2466,0.0028,0.0035,18000,0.0987,0.0811,0.8339
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,0.0034,0.2455,0.002,0.0023,1704,0.1048,0.0092,0.8247
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0.1319,0.4116,0.0541,0.0722,16637,1.0469,1.4748,1.4766
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,0.4154,0.9998,0.1218,0.2763,536000,2.6266,1.7735,0.9113
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf,1,0.0001,0.0993,0.0001,0.0001,4450,0.0339,0,1.0001
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.0926,0.9403,0.0902,0.0912,34695,0,0.2649,0.9743
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,0.1735,0.5751,0.0922,0.1243,25200,0.2892,0.2926,0.7064
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0.0002,0.0903,0.0001,0.0001,12750,0.0428,0,1.0084
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,0.1755,0.5673,0.0888,0.1212,2769,0.2979,0.2973,0.7034
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S125259973-020.cnf,1,0.1691,0.5885,0.0893,0.1168,1700,0.2787,0.2696,0.6267
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.0036,0.2621,0.0019,0.0024,3195,0.0981,0.0251,0.8381
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0.0623,0.9332,0.0623,0.0623,12397,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.0777,0.3029,0.0512,0.0568,3006,0.2677,0.5124,1.1684
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,0.2295,0.5832,0.2295,0.2295,552,0,0.0237,0
SAT_RACE2008/anbul-part-10-13-s.cnf,1,0.0304,0.8383,0.0161,0.0256,1070000,0.4687,0.4661,1.3871
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.2435,0.8155,0.2435,0.2435,910,0,0.0274,0
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S1227169170-092-UNKNOWN.cnf,1,0.0002,0.0885,0.0001,0.0001,17000,0.0434,0,1.0016
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,0.1319,0.4116,0.0541,0.0722,16637,1.0469,1.4748,1.4766
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,0.1357,0.7319,0.0549,0.081,253000,0.9652,0.8522,1.813
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S159251645-087.cnf,1,0.1744,0.5725,0.0915,0.1266,2210,0.3144,0.311,0.6678
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.1985,0.985,0.0477,0.031,304000,2.1893,1.6158,1.0185
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,0.2302,0.9838,0.0951,0.1381,1300000,4.0332,1.2934,0.2057
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,0.1502,0.8056,0.0709,0.1151,552000,1.7134,1.5489,1.8228
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,0.1589,0.5653,0.0844,0.112,2343,0.2739,0.2708,0.7126
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf,1,0.4163,0.1743,0.1933,0.3387,1580000,1.9632,0.6437,1.9494
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.3383,0.0333,0.3037,0.3382,14950,1.3871,0.6981,0.9339
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S339800239-026.cnf,1,0.1745,0.5671,0.092,0.1237,67200,0.2871,0.2904,0.7092
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-10652.cnf,1,0.3169,1,0.0977,0.202,4940000,3.709,2.2531,1.7164
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S780904324-093.cnf,1,0.1552,0.5613,0.0848,0.1128,1870,0.2818,0.2813,0.7234
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1348,0.0407,0.11,0.1226,1972,0.2685,0.1107,1.639
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,0.0447,0.0669,0.0308,0.0411,204000,0.5098,0.5183,1.0398
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,0.003,0.2037,0.0017,0.0023,2130,0.0862,0.0122,0.8068
SAT_Competition2009/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.3593,0.9472,0.1445,0.2606,99699,2.0847,0.2631,1.067
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S461794864-15.SAT.shuffled.cnf,1,0.0001,0.089,0.0001,0.0001,5785,0.0449,0,0.9869
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-85-100.cnf,1,0.3209,0.07,0.3109,0.3204,180,0.1522,0.0527,0
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,0.4522,0.9466,0.1636,0.3185,415000,1.8552,1.6032,1.6253
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,0.1736,0.5672,0.0921,0.1238,105000,0.2902,0.2936,0.7121
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.0034,0.206,0.0017,0.0025,2130,0.102,0.0129,0.8252
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,336,0,0.0235,1.1056
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1826381479-08.cnf,1,0.1764,0.5674,0.0927,0.1248,67200,0.2865,0.2897,0.7033
SAT_Competition2007/crafted/Medium/contest05/sabharwal/unsat-logistics-rotate-09t5.sat05-1139.reshuffled-07.cnf,1,0.0077,0.9928,0.0075,0.0073,215000,0.2302,0.2603,0.8636
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m52-q1041.25-n50-p15-s99099953.cnf,1,0,0.954,0,0,499000,0.1693,0,0.0868
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf,1,0.2717,0.6044,0.153,0.2063,4026,0.3544,0.3746,1.2025
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S754967851-033.cnf,1,0.0001,0.0938,0.0001,0.0001,6230,0.0401,0,1.0088
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf,1,0.0001,0.0976,0.0001,0.0001,4005,0.0387,0,1.0043
SAT_Competition2009/CRAFTED/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0675,0.792,0.0398,0.0656,4549,0.6359,0.4159,1.5309
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1500472284-060.cnf,1,0.0052,0.2539,0.0028,0.0036,14000,0.101,0.0771,0.8367
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1080,0,0.0247,0.5623
SAT_Competition2011/SAT03/industrial/schuppan/l2s/bc57-sensors-1-k303-unsat.shuffled-as.sat03-406.cnf,1,0.3033,0.4472,0.1208,0.2038,1380000,1.2176,1.2259,1.3731
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1022605561-16-UNSAT.cnf,1,0.2624,0.5994,0.1459,0.1996,6327,0.3451,0.3685,1.2124
SAT_RACE2008/cmu-bmc-longmult13.cnf,1,0.0474,0.331,0.0275,0.0422,20487,1.1677,0.9706,0.9546
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.902,0,0,71378,0.1782,0,0.8405
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.1-b7.cnf,1,0.3607,1,0.0967,0.2071,4680000,3.3798,2.3481,0.8957
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes10.cnf,1,0,0.815,0,0,61409,0.1558,0.1753,0.249
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,0.0371,0.8789,0.0108,0.0061,120000,2.7182,1.1108,0.8407
SAT_Competition2009/CRAFTED/sgi/new-difficult-21-168-19-90.cnf,1,0.0011,0.9123,0.0004,0.0007,18184,0.2117,0,0.078
SAT_Competition2009/CRAFTED/Hard/contest05/others/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,1,0.1312,0.0318,0.1051,0.1131,2200,0.2474,0.1138,1.6062
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1869272420-19.SAT.shuffled.cnf,1,0.0039,0.2628,0.0021,0.0026,2343,0.1055,0.0133,0.8358
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,560,0,0.0909,1.0038
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf,1,0.056,0.9009,0.033,0.0425,95735,0.8011,0.7596,1.1435
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q446.25-n35-p15-s25120921.cnf,1,0,0.8995,0,0,129000,0.1529,0,0.1399
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1314701073-08.cnf,1,0.1764,0.5697,0.0928,0.1238,79800,0.2866,0.2896,0.7038
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S44928635-12.SAT.shuffled.cnf,1,0.1809,0.5603,0.0904,0.1198,2130,0.3011,0.292,0.7236
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top30.cnf,1,0.1749,0.5657,0.0855,0.0825,324000,2.2135,1.7792,1.2298
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1640054673-078.cnf,1,0.0001,0.0988,0.0001,0.0001,6675,0.0348,0,0.9938
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.4997,0.8287,0.4433,0.499,18046,1.2391,1.3894,2.5821
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S572248576-042.cnf,1,0.1702,0.5813,0.0889,0.1245,1785,0.2895,0.2882,0.6285
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10id_s.cnf,1,0.1458,0.7467,0.0796,0.118,530000,1.9251,1.6978,1.7645
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.0724,0.3348,0.0492,0.0562,4732,0.2977,0.569,1.1962
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.1714,0.5596,0.0851,0.1107,1704,0.2873,0.2832,0.6874
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.1448,0.614,0.0636,0.0857,116000,0.843,0.7722,1.6728
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0.036,0.738,0.0121,0.021,1260000,0.645,0.5834,1.2685
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i2_pp.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf,1,0.0001,0.0961,0.0001,0.0001,4005,0.0394,0,0.9956
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf,1,0.0389,0.8601,0.0378,0.0382,2030,0,0.1443,0.9932
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.0472,0.8861,0.0193,0.0353,1190000,0.7408,0.6555,1.4149
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.0068,0.6128,0.0032,0.0001,63345,1.1087,0.8371,0.7802
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S51928934-076.SATISFIABLE.cnf,1,0.0001,0.1046,0.0001,0.0001,8010,0.0403,0,0.9997
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0973,0.0265,0.0473,0.0484,896,0.4597,0.688,1.6338
SAT_Competition2009/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,1,0.0234,0.2038,0.0472,0.0037,209000,0.7315,0.761,1.8538
SAT_Competition2011/SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1,0.9848,1,0.4897,0.9381,12666,1.0218,0.9584,1.8513
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,0.0051,0.2475,0.0028,0.0035,25000,0.1002,0.086,0.8267
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1459690542-033.cnf,1,0.1744,0.5911,0.0935,0.1255,1530,0.2876,0.281,0.7169
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,1,0,0.8213,0,0,61409,0.2026,0.1957,0.2429
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.0698,0.094,0.0595,0.0697,19785,0.5339,0.9034,1.272
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1110074311-09.UNSAT.shuffled.cnf,1,0.0031,0.2708,0.0018,0.0023,1917,0.0791,0.0119,0.8346
SAT_Competition2009/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.3371,0.9548,0.1195,0.1673,156000,2.2842,0.2403,1.0709
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,0.1293,0.4951,0.0582,0.0934,48332,1.1732,1.4183,1.5426
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf,1,0.262,0.5867,0.1485,0.2004,4026,0.3561,0.3785,1.227
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.165,0.5725,0.0856,0.1195,1491,0.2905,0.2792,0.658
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S141590207-13.SAT.shuffled.cnf,1,0.1527,0.5576,0.0833,0.111,1704,0.2899,0.287,0.7158
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S751835224-10.cnf,1,0.0002,0.0832,0.0001,0.0001,13600,0.0383,0,1.005
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1151229574-11-UNSAT.cnf,1,0.2714,0.5929,0.1523,0.2081,7478,0.3639,0.3866,1.1856
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.0321,0.8135,0.0155,0.0256,697000,0.4014,0.4245,1.3816
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1229813320-044.cnf,1,0.164,0.5702,0.0887,0.1176,2040,0.2849,0.2801,0.7013
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0.0304,0.787,0.0143,0.0243,637000,0.4279,0.4491,1.3326
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.2249,0.3366,0.0715,0.0909,1426,0.6113,0.7164,1.5195
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes1.cnf,1,0,0.8028,0,0,43649,0.1304,0.1487,0.2682
SAT-Race-2010-CNF/cryptography/mizh/md5_47_4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000,0.6042,0.4859,1.0062
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,0,0.7242,0,0,22241,0.2483,0.0022,0
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,0.1325,0.4639,0.0676,0.0807,209000,3.5766,3.0638,1.4412
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.1766,0.5685,0.0928,0.1246,84000,0.2914,0.295,0.7211
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1,0.2601,0.7844,0.0776,0.077,31980,1.1842,1.0377,1.631
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,0.0049,0.251,0.0027,0.0035,22000,0.0972,0.0833,0.8319
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0.4154,0.9998,0.1218,0.2763,536000,2.6266,1.7735,0.9113
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-27.cnf,1,0,0.692,0,0,96849,0.0048,0.0821,0.676
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.2878,0.1529,0.2814,0.2402,469000,4.1706,4.041,1.2734
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0.3904,0.1855,0.3335,0.3887,2332,0.9113,0.3996,1.0856
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000,0.6042,0.4859,1.0062
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,0.0032,0.2576,0.0017,0.0022,2343,0.0799,0.0149,0.8293
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.3717,0.4237,0.28,0.3468,11382,3.588,2.0952,1.6672
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,0.3071,0.6242,0.1835,0.2438,12014,0.4163,0.4586,1.3853
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0,0.8094,0,0,43649,0.2179,0.2114,0.2652
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.1669,0.5862,0.0889,0.1222,2130,0.2958,0.2957,0.7607
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0.1189,0.538,0.0578,0.0589,768000,3.3066,3.187,1.4799
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.1741,0.5676,0.0918,0.1231,63000,0.2901,0.2937,0.7117
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.2036,0.9991,0.0599,0.0768,2610000,8.1473,1.1306,1.2345
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S161446644-14.cnf,1,0.1781,0.5674,0.0924,0.1245,54600,0.2919,0.2955,0.7171
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,0.0171,0.8437,0.015,0.0162,43754,0.1632,0.1927,0.9452
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0.0712,0.3264,0.0406,0.0504,113000,2.4417,3.2202,1.317
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.039,0.7937,0.0196,0.0255,1630000,0.7945,0.875,1.35
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.1731,0.5648,0.0915,0.1247,21000,0.2926,0.2957,0.7081
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0,0.6849,0.0022,0,482000,0.3245,0.3872,0.0891
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.2008,0.8431,0.1934,0.1929,1197,0,0.1475,1.2368
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.1569,0.7774,0.0733,0.128,273000,4.7313,2.0975,1.5341
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0447,0.0606,0.0308,0.0417,210000,0.5122,0.5196,1.0358
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0.1482,0.7318,0.079,0.1206,283000,1.3359,1.2956,1.7915
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.1137,0.6997,0.0548,0.0777,285000,1.582,1.3455,1.7781
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.0001,0.9951,0.0052,0,54220,0.5461,0.4722,1.1761
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,1,0.2296,0.5832,0.2295,0.2295,528,0,0.019,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,0.0533,0.4731,0.0362,0.0471,538000,1.6876,2.1062,1.2944
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.0853,0.7846,0.0316,0.0444,517000,0.8045,0.7054,1.7706
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S884941173-092.cnf,1,0.0033,0.2201,0.0017,0.0022,2343,0.0911,0.0142,0.8535
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S115851319-100.cnf,1,0.0052,0.2555,0.0029,0.0036,22000,0.1014,0.0873,0.8312
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,0.1762,0.5698,0.0932,0.1253,84000,0.2878,0.2912,0.7122
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,0.0001,0.0985,0.0001,0.0001,17000,0.0382,0,1.0049
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0949,0.8612,0.0525,0.0858,119000,1.4927,1.0563,1.9957
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0929,0.3972,0.0599,0.0618,18492,0.9028,0.9719,0.8703
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,0.1745,0.5812,0.0893,0.1152,1917,0.2972,0.2905,0.7325
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.4728,0.8811,0.0934,0.0389,11753,0.8253,0.8397,1.7272
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.0357,0.9662,0.0261,0.0351,779000,0.9384,0.9729,1.0911
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S449556655-088.cnf,1,0.1689,0.578,0.088,0.1159,2040,0.2711,0.2699,0.6463
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0,0.9145,0,0,31962,0.1313,0,0.8437
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,0.063,0.9375,0.0629,0.0629,14927,0,0,0
