@RELATION 'FEATURE_VALUES-SAT11-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC

@DATA
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_18_SAT.cnf,1,0,1.39,0.5166,0.9101,0.0077,28.2554,0.0194,0,0.2159,0.4064,0,0.5487,0.343,0.0174,0.6685,0,0.4987,0,118.25,0.7979,727,0.0048,0,0,0.0013,0.0335,1.0054,0.0314,4,4,0,0.9482,0.1537,0,0.001,3.6364,1.9915,0.0015,2.3124,0.0041,1.5522,0.0044,0,1.0311,0.5137,0.6888,0.667,0.9972,218530,0.4864,708,0,?,?,0,4,1.2276,0,715.5,0,0.0106,0,0,0
./SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_19_UNKNOWN.cnf,1,0,1.5232,0.5472,0.9754,0.1853,80.865,0.0132,72.7285,0.5,0.4301,71.6793,0.6105,0.326,0,0,70.6301,0.532,0.0146,1419.5,1.0316,0,0.0041,72.7285,0.0062,0.0009,0.3128,1.0132,0.0676,4,4,0,0.9503,0.1773,0,0.0008,3.8026,2.3509,0.0011,1.0696,0.0032,1.3206,0.0029,0,1.0572,0.5566,0.6584,1.4142,1,466486,0.5335,0,146,?,?,0.448,4,0,0,508,72.7285,0.0367,383,146,383
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq57_a.cnf,1,0,2.2924,0.5516,1,0.0367,917.005,0.8645,0,0.5,0.7417,0,1,0.278,0,0,0,0.354,0,1297180,0,0,0.0385,0,0,0,0.1667,3.406,0.8593,4,4,0,0.9126,0.9701,0,0,3.3303,3.0266,0,2.1585,0.0017,0,0.005,0,3.701,0.9389,0.1898,0,1,8562505,1.125,0,0,?,?,0,4,0,0,0,0,0,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom26.cnf,1,0.0351,0.7255,0.6777,0.6029,0.1712,0.2684,0.1155,26.8132,0.2404,0.4194,21.3111,0.1568,0.2463,0.0142,0.0079,19.2969,1.5153,0.1506,1426,0.8598,8329,0.5259,26.8132,0.0627,0.0001,0.2402,0.8893,0.0003,6,5.0684,8329,0.3816,0.0403,0,0.0001,2.2531,2.1792,0,0.6724,0.0011,1.1137,0.0042,8184,2.0093,0.2762,0.8906,0.0104,0.9839,245746,1.5162,8328,641,?,?,0.1715,4,0.198,0,8390.5,21.7333,0.0976,871,545,825
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0007,0.1864,0.4341,0.3649,0.0415,0.1939,0.0807,17.0385,0.2106,0.4093,8.1953,0.0044,0.0382,0.0042,0.0087,6.7563,1.4334,0.26,1458.33,0.3888,3904,0.7468,11.6537,0.0222,0.0001,0.0447,0.8436,0,14,13.3354,3900,0.5289,0.0001,0,0.0001,2.3058,0.8221,0.0001,0.7281,0.0002,0.2564,0.0002,3905,0.5197,0.0753,1.9015,0.0087,0.7618,210223,1.0359,3984,197,0.0007,0.2817,0.3151,13,0.023,0,3904,7.7176,0.0319,307,167,241
./SAT07/industrial/IBM_FV_2004_30/IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,1,0.0024,0.6187,1.0305,0.9108,0.0671,1.0989,0.5114,15.537,0.2645,0.3633,11.7437,0.58,0.1636,0.0234,0.0083,12.0543,1.2054,0.3707,5561,0,0,0.43,15.537,0.0069,0.0001,0.1261,0.953,0.069,51,41,0,0.6031,0.2039,0,0,2.8216,3.2519,0,1.234,0.0005,0,0.0007,16221,0.9333,0.5299,0.6003,0,0.9909,468539,1.7963,16275,313,?,?,0.5771,31,0.375,0,0,13.271,0,743,45,487
./SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0,0.441,0.9157,0.9504,0.0342,2.7968,0.5243,138,0.0861,0.4012,37.8722,0.7926,0.1493,0,0,1.5,0.8771,1.2155,134624,0,0,0.4588,138,0.0019,0,0.0461,0.9875,0.1663,117,115.7619,0,0.6977,0.3512,0,0,2.7578,2.9027,0,0.9899,0,0,0.0001,51487,0.6447,0.6475,0.4739,0,1,1374599,1.4142,51487,1,0.0002,0.7487,1.84,115,0,0,0,24.75,0,7,0,4
./SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,0,0.172,2.8765,0.4457,0.1157,4.2166,0.0913,0,0.3572,0.0525,0,0.2169,0.0473,0.3336,0.6667,0,0.0808,0,5546.5,1.1167,0,0.0089,0,0.0005,0.0001,0.1892,1.1294,0.013,7,5.8738,0,0.1457,0.0458,0,0.0001,1.8681,1.5295,0,1.1734,0.0008,1.4076,0.0009,0,1.3475,0.2283,0.8356,1.4142,1,533919,0.436,9649,0,?,?,0,5,1.7449,0,4928.5,0,0.2385,0,0,0
./SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1,0,2.8162,0.385,1,0.2075,156.153,0.8292,0,0.5,0.8349,0,0.9995,0.3273,0,0,0,0.7066,0,88117,0,0,0.0264,0,0,0.0001,0.3616,1.057,0.048,4,4,0,0.9403,0.7681,0,0,5.065,4.0386,0,1.6375,0.0011,0,0.0033,0,2.3506,0.804,0.4209,0,1,4675040,0.895,0,0,?,?,0,4,0,0,0,0,0,0,0,0
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom17.cnf,1,0.024,0.7084,0.6785,0.5938,0.1703,0.2686,0.134,35.1416,0.2404,0.4323,31.2428,0.1572,0.2432,0.1717,0.2295,28.8539,1.5569,0.1147,581.333,1.2921,3509,0.5443,35.1416,0.0607,0.0003,0.2402,0.9133,0.002,6,5.5157,0,0.382,0.0392,0.0001,0.0002,2.3327,2.2983,0.0001,0.7188,0.0017,2.248,0.0063,3428,1.6558,0.268,0.8928,0.3752,0.9902,109177,1.5266,3558,1102,?,?,0.2335,4,1.139,0.0001,3487,32.673,0.3642,1621,976,1328
./SAT11/application/leberre/2dimensionalstrippacking/E04N18.cnf,1,0.0005,0.5701,0.4955,0.9146,0.0061,1.9827,0.1734,25.1141,0.1642,0.7688,25.1141,0.831,0.2116,0.2229,0.8662,25.1141,0.3389,0,189.5,0.2893,2542,0.3822,25.1141,0.001,0.0004,0.0371,1.1246,0.8121,8,6.4695,0,0.9519,0.8238,0.0001,0.0003,1.9837,1.4774,0.0009,1.9636,0.0124,0.9735,0.0047,0,1.1108,0.8468,0.0626,0.6669,0.9791,120068,0.8407,2475,2551,?,?,0,5,1.2113,0.0002,2518.5,25.1141,0.0609,2551,2551,2551
./SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0,0.4535,0.9167,0.8863,0.0377,2.0995,0.555,80.2857,0.1509,0.4142,32.6588,0.7127,0.1447,0.2028,1.4142,9.2,0.902,0.6927,54994,0,0,0.5042,54.6667,0.0021,0,0.0517,1.0728,0.0479,21,20.0556,0,0.7034,0.2217,0,0,2.6095,2.9386,0,1.0864,0.0001,0,0.0001,0,0.6334,0.553,0.5985,0,0.9998,821000,1.4347,0,5,0.0003,0.6941,2.291,19,1.0744,0,0,28.3333,0,15,4,7
./SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.0097,0.6465,0.868,0.7484,0.0556,0.3646,0.5332,75.9501,0.2921,0.4819,36.4617,0.5075,0.1084,0.0084,0.0197,22.3205,0.6179,0.4866,75.9259,0.1995,1404,0.315,75.9501,0.0194,0.0006,0.0809,0.8594,0.1672,11,10.029,1328,0.6047,0.3395,0.0004,0.0004,1.893,2.4188,0.0003,0.8113,0.001,0.3293,0.0043,1335,0.7376,0.4842,0.4421,0.0208,0.9782,25061,1.3832,1405,546,0.014,0.3628,0.4757,9,0.069,0.0003,1372,30.2505,0.0114,1266,451,1124
./SAT11/application/leberre/2dimensionalstrippacking/E02F17.cnf,1,0.001,0.5974,0.557,0.8979,0.0077,1.6657,0.2109,52.4933,0.1496,0.7273,37.2619,0.8251,0.207,0.0861,0.4043,34.096,0.2585,0.1998,190.167,0.3252,2315,0.092,52.4933,0.0018,0.0005,0.0471,1.0044,0.8061,8,6.4657,0,0.9406,0.8201,0.0001,0.0004,1.8687,1.471,0.0008,1.7636,0.0104,1.4464,0.006,0,1.1089,0.839,0.0546,0.4903,0.9787,69700,0.9247,2273,1552,?,?,0.2368,5,1.0588,0.0003,2276.5,37.6066,0.0809,2021,890,1635
./SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,0.0005,1.2719,0.6983,0.6904,0.2402,0.5754,0.1653,28.5184,0.2537,0.4526,20.4816,0.1937,0.3005,0.0054,0.0155,16.9579,3.3957,0.2533,147.943,0.2142,1527,1.6111,28.5184,0.053,0.0016,0.2403,0.946,0.0804,5,4.863,1467,0.6074,0.1073,0.0003,0.0005,1.7502,3.1594,0.0004,0.6524,0.0066,0.417,0.061,1468,2.0633,0.2838,0.8903,0.1222,1,58308,1.6661,1531,1994,?,?,0.1687,4,0.0683,0.0002,1502,19.814,0.0446,2405,1577,2365
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.0036,0.254,0.7311,0.1518,0.1358,0.2421,0.0526,36.9847,0.1448,0.41,23.3557,0.0099,0.0537,0.0306,0.0489,21.5681,0.17,0.1589,75.6326,0.2145,181,0.0817,28.4165,0.0181,0.0013,0.1405,0.7244,0,9,7.8816,160,0.2519,0,0.0013,0.0017,2.0499,1.3434,0.0007,0.6691,0.0017,0.1176,0.0029,159,0.4976,0.048,1.5673,0.0486,0.4241,7572,1.68,181,336,0.0116,0.2098,0.4388,7,0.0892,0.0007,170,22.7812,0.0341,656,314,396
./SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,0.0083,5.8326,1.2016,0.9971,0.3138,19.7818,0.9903,0,0.6587,0.4079,0,0.9468,0.2279,0.817,0,0,1.0682,0,524645,0,0,0.6018,0,0.0249,0.0004,0.4075,2.7926,0.5074,23,22.8889,0,0.9904,0.6155,0,0,1.3635,1.3576,0,1.0443,0.0014,0,0.0018,0,0.7991,0.8162,0.3019,0,1,4116966,0.7405,0,0,?,?,0,22,0.9499,0,0,0,0,0,0,0
./SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0,0.157,2.8746,0.5533,0.066,0.8557,0.0716,0,0.3768,0.0543,0,0.1663,0.0506,0.0031,0.0049,0,0.0891,0,7514.5,1.1749,0,0.0059,0,0,0.0001,0.1562,0.9529,0.0137,8,6.2997,0,0.1254,0.043,0,0.0001,2.3594,1.8364,0,1.5233,0.0006,1.4033,0.0008,9604,1.116,0.2471,0.9661,1.4142,1,701694,0.4423,9664,0,?,?,0,5,0.3092,0,4817,0,0.251,0,0,0
./SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.0193,0.3088,0.552,0.678,0.1304,4.9473,0.1646,0,0.3151,0.3745,0,0.4495,0.1209,0,0,0,2.7759,0,73155,0,0,0.7268,0,0.0507,0,0.1556,1.8083,0.0624,13,11.6154,0,0.4893,0.1652,0,0,1.7932,3.001,0,0.5612,0.0109,0,0.0117,0,8.9522,0.3962,0.592,0,0.9996,1529045,1.4746,0,0,?,?,0,10,0,0,0,0,0,0,0,0
./SAT07/industrial/crypto/mizh-sha0-36-2.cnf,1,0.0007,0.1863,0.4339,0.3649,0.0417,0.1879,0.0805,14.2681,0.2106,0.4093,7.3816,0.0043,0.0383,0.0053,0.0101,6.5181,1.4356,0.2164,1628.67,0.6976,3946,0.7481,8.4441,0.0222,0.0001,0.0447,0.8429,0,14,13.3459,3905,0.5291,0.0001,0,0.0001,2.3065,0.8229,0.0001,0.7285,0.0002,0.42,0.0002,3906,0.5197,0.0751,1.9036,0.011,0.7552,210239,1.0356,3983,204,0.0007,0.2818,0.281,13,0.0202,0,3946,7.2167,0.0634,282,175,240
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf,1,0.0086,3.3721,0.5011,0.9945,0.0576,25.6352,0.9612,0,0.5,0.791,0,0.9836,0.3263,0,0,0,0.3854,0,1646010,0,0,0.434,0,0.0103,0.0001,0.0733,1.4322,0.948,99,99,0,0.9612,0.9618,0,0,1.791,1.7113,0,1.2034,0.0006,0,0.0008,0,0.7094,0.9612,0.1006,0,0.9998,10223027,0.6461,0,0,?,?,0,99,0,0,0,0,0,0,0,0
./SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.0037,0.2523,0.7273,0.152,0.1363,0.2116,0.0478,30.1963,0.1448,0.4105,20.638,0.0099,0.0535,0.0268,0.0447,17.2028,0.13,0.2209,101.689,0.224,237,0.0631,26.0097,0.0166,0.001,0.1406,0.7235,0,10,8.5147,212,0.2465,0,0.001,0.0013,2.0269,1.3382,0.0005,0.6751,0.0013,0.316,0.0021,213,0.4924,0.0478,1.5661,0.0628,0.4241,9968,1.6765,239,488,0.0086,0.2076,0.5095,7,0.0757,0.0005,225,20.5646,0.0556,1078,294,809
./SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,0,0.4929,0.9963,0.8816,0.0256,2.0432,0.6156,10.9058,0.1302,0.3934,10.9058,0.7477,0.1616,0,0,10.9058,1.0588,0,91530,0,0,0.7045,10.9058,0.0053,0,0.0304,0.941,0.0715,17,16.1176,0,0.7444,0.237,0,0,2.2754,2.8563,0,0.805,0,0,0.0001,40383,0.4661,0.5754,0.5534,0,0.9456,1071339,1.3871,40383,223,0.0001,0.6122,0,16,0,0,0,10.9058,0,223,223,223
./SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,0.0023,0.7675,0.8913,0.8193,0.0305,0.3856,0.4499,11.5147,0.2826,0.4177,3.8801,0.1335,0.0966,0.015,0.0036,1.1951,1.6646,0.9599,978,0,9586,0.7215,11.5147,0.0095,0.0002,0.0387,0.8407,0.0001,48,47.4551,9586,0.5946,0.1248,0,0.0001,1.619,1.5733,0,0.9704,0.0008,0,0.0008,9613,1.3051,0.3889,0.8886,0,1,293759,1.3614,9664,42,0.0045,0.3024,1.0176,47,0.4258,0,9586,1.4286,0,785,41,57
./SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,0.0131,1.0757,1.5626,0.9251,0.0428,0.6282,0.666,0,0.1708,0.1869,0,0.851,0.1526,0.0043,0.0106,0,1.3993,0,253.444,0.2783,3902,0.7384,0,0.0218,0.0004,0.0559,0.9377,0.2826,10,8.6168,3769,0.8972,0.756,0.0001,0.0002,1.8785,2.3663,0.0002,0.5604,0.0016,0.6645,0.0023,3805,0.7548,0.7561,0.3328,0.0133,0.9696,93855,1.1272,3903,0,0.0039,0.4655,0,7,0.0437,0.0001,3879,0,0.0167,0,0,0
SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.0027,0.6092,1.0647,0.8666,0.0497,0.9366,0.5476,16.7733,0.2337,0.3638,12.2902,0.5714,0.1445,0.1002,0.559,11.3588,0.8505,0.2736,1045,0,10675,0.2995,16.7733,0.0071,0.0001,0.0892,0.9809,0.0795,89,69.0244,10675,0.6184,0.2581,0,0.0001,2.8098,3.0442,0,1.2397,0.0006,0,0.0011,0,0.7817,0.512,0.5676,0,0.9926,276210,1.7411,10688,221,0.0024,0.7039,0.6094,49,0.5718,0,10675,12.5982,0,545,170,453
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0,1.2804,0.5316,0.9253,0.0032,21.8953,0.0214,73.7838,0.2181,0.4162,73.7838,0.459,0.3258,0.0075,0.491,73.7838,0.5311,0,124.5,0.5256,572,0.0055,73.7838,0,0.0016,0.0339,1.0001,0.0377,4,4,0,0.9384,0.1301,0,0.0013,3.781,2.2258,0.0018,2.6817,0.0049,1.1206,0.0049,0,1.0031,0.4769,0.7321,0.4919,0.9962,164746,0.532,581,333,?,?,0,4,0.7746,0,565,73.7838,0.0105,333,333,333
./SAT09/APPLICATIONS/diagnosis/UR-10-10p1.cnf,1,0.0001,0.4645,0.9326,0.8873,0.0349,7.9267,0.5979,123.1111,0.0899,0.4223,40.083,0.7146,0.1456,1.7021,0.866,26.8678,1.0083,0.8257,32526,0,0,0.5992,123.1111,0.0023,0,0.0535,53.048,0.0496,18,17,0,0.7241,0.2193,0,0,2.5958,2.869,0,1.1212,0.0001,0,0.0002,0,0.6499,0.5468,0.6058,0,0.972,635871,1.4473,23778,9,0.0005,0.6339,1.1359,16,1.6216,0,0,35.4,0,35,7,10
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0,1.1962,1.0137,0.9648,0.0363,0.9116,0.9287,14.8154,0.4575,0.4784,13.188,0.7361,0.3206,0.0008,0.0095,12.7871,0.1227,0.1312,7104.25,0.8717,9901,0.0435,14.8154,0.0001,0.0003,0.2568,0.9928,0.0546,11,9.5203,0,0.9289,0.3094,0,0.0001,2.9204,3.2613,0.0001,2.1107,0.0016,1.9683,0.0017,9818,0.9845,0.6384,0.5448,0.6667,1,277090,1.0571,10119,675,?,?,0.2183,8,0.0359,0,9890.5,14.6266,0.3573,924,493,714
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top29.cnf,1,0.0302,0.5719,0.6618,0.5899,0.0818,0.4988,0.1424,27.5458,0.2453,0.3822,17.6575,0.5498,0.1838,0.0428,0.0083,13,1.7053,0.287,3128.5,0.4383,0,0.6966,27.5458,0.0625,0.0001,0.1748,0.9003,0.0302,6,5.4,0,0.4254,0.156,0,0.0001,1.9249,2.0418,0,0.6973,0.0011,0.6046,0.0032,8939,1.7571,0.4049,0.5648,1.4142,0.9891,302862,1.2336,9108,748,?,?,0.4381,4,0.4693,0,4458,17.5875,0.2327,934,625,909
./SAT02/industrial/aloul/Bart/bart17.shuffled.cnf,1,0.2186,1.0481,1.0462,0.8328,0.2386,2.0855,0.7749,39.9411,0.2661,0.4432,39.2767,0.8159,0.1403,0.0052,0.0878,38.6123,0.05,0.0169,0.4058,0.1157,92,0.0095,39.9411,0.2199,0.0423,0.2658,0.9816,0.7242,4,3.1553,73,0.5844,0.7565,0.0147,0.0091,2.0872,0.6474,0.0054,0.0761,0.0095,1.4052,0.0745,73,0.361,0.794,0.0499,0.0891,0.8331,1166,1.3703,92,4055,0.2364,0.4562,0.0005,3,100,0.0182,82,39.9411,0.0055,4059,4055,4059
./SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq7.cnf,1,0,2.2587,0.5254,1,0.0769,1355.73,0.9225,0,0.5,0.7702,0,0.9985,0.2482,0,0,0,0.1609,0,859199,0,0,0.0198,0,0,0,0.3237,2.4788,0.4286,4,4,0,0.9381,0.95,0,0,4.1841,4.2244,0,1.8758,0.0057,0,0.0105,0,4.8419,0.8767,0.3126,0,1,6069108,0.9628,0,0,?,?,0,4,0,0,0,0,0,0,0,0
./SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf,1,0.0087,3.3298,0.5043,0.9945,0.0575,30.1882,0.9607,0,0.5,0.7888,0,0.9834,0.3258,0,0,0,0.288,0,2081590,0,0,0.323,0,0.0105,0.0001,0.0734,1.7454,0.948,130,130,0,0.9607,0.9619,0,0,1.7092,1.6815,0,1.1993,0.0005,0,0.0006,0,0.6972,0.961,0.101,0,0.999,11706080,0.65,0,0,?,?,0,130,0,0,0,0,0,0,0,0
./SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,1,0,0.8758,1.026,0.7443,0.0006,6.2955,0.7903,33.5661,1,0.4516,33.5661,0.5575,0.0364,0.1661,0.332,33.5661,0.1385,0,774.875,0.4493,3695,0.0046,33.5661,0,0.0006,0.0269,1.0452,0.3365,6,5.6818,0,0.595,0.4458,0,0.0002,4.574,0.1093,0.0001,3.8411,0.0008,1.676,0.0033,3538,0.8261,0.5524,0.2747,0.4043,1,305160,1.3268,3713,1196,?,?,0,5,2.3593,0,3666,33.5661,0.03,1196,1196,1196
./SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0,0.4568,0.9243,0.9044,0.0375,1.3859,0.5625,53.7582,0.095,0.4131,29.3626,0.7734,0.1493,0,0,0,0.9581,0.7569,72572,0,0,0.5318,53.7582,0.0021,0,0.0516,0.9279,0.0516,22,21.0645,0,0.7119,0.2554,0,0,2.6311,2.8898,0,1.067,0.0001,0,0.0001,37370,0.6264,0.5813,0.5785,0,1,1005834,1.4285,37370,0,0.0003,0.689,0.7083,21,0,0,0,34.3294,0,91,0,85
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,0.0016,0.4267,0.7078,0.683,0.0834,0.6142,0.2785,18.8487,0.2116,0.5142,14.7029,0.456,0.1406,0.3867,0.3318,12.9385,3.0841,0.1384,2968.33,1.1305,7024,1.1271,18.8487,0.0216,0.0001,0.1466,1.0211,0.1311,16,13.7263,0,0.4489,0.2869,0,0.0001,2.2615,2.8663,0,0.8883,0.0004,1.4788,0.0013,7015,1.425,0.4247,0.4508,0.8661,0.9788,307469,1.7997,7160,1073,?,?,0.1308,10,1.1974,0,7024,13.7252,0.4504,1235,780,1081
./SAT11/application/fuhs/AProVE11/AProVE11-13.cnf,1,0.0423,0.2115,0.5296,0.6289,0.1447,3.7759,0.1302,0,0.2831,0.3736,0,0.1397,0.0451,0,0,0,1.0217,0,135797,0,0,0.3407,0,0.0588,0,0.1659,2.1481,0.0053,21,19.3333,0,0.5595,0.0245,0,0,2.0604,1.1386,0,0.4986,0.0176,0,0.0178,0,10.0365,0.2747,0.9632,0,0.9522,1742927,1.1175,0,0,?,?,0,18,0,0,0,0,0,0,0,0
./SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,1,0,2.3975,0.5109,1,0.0569,3940.39,0.9227,0,1,0.7796,0,0.999,0.2583,0,0,0,0.2206,0,1543100,0,0,0.0245,0,0,0,0.2975,2.9781,0.5377,4,4,0,0.9389,0.9595,0,0,4.2104,4.2401,0,1.9643,0.0055,0,0.016,0,5.841,0.8965,0.2726,0,1,9676386,0.9418,0,0,?,?,0,4,0,0,0,0,0,0,0,0
./SAT02/industrial/aloul/Homer/homer17.shuffled.cnf,1,0.1813,1.0232,1.0802,0.8378,0.1962,3.1828,0.8293,35.0124,0.2149,0.4359,34.2882,0.8295,0,0.0029,0.078,34.1958,0.1,0.012,4.042,0.0906,114,0.0152,35.0124,0.1818,0.031,0.2047,0.9955,0.8089,3,3,93,0.6375,0.82,0.014,0.0077,2.1507,0,0.0049,0.049,0.007,0.051,0.0472,93,0.2204,0.8279,0.0137,0.0788,0.8383,1742,1.2462,114,4812,0.134,0.3756,0.0047,3,0,0.0192,103,34.2425,0.0028,4858,4806,4834
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf,1,0,0.2647,0.7842,1,0.0283,4.6808,0.1875,0,0.2751,0.4512,0,0.2925,0.0891,0,0,0,4.3407,0,30590,0,0,1.9441,0,0.0022,0,0.0366,1.6708,0.053,4,3.9892,0,0.5422,0.1528,0,0,0.9542,0.1832,0,0.9393,0.0014,0,0.0029,0,4.2697,0.4583,0.7909,0,1,1084031,1.0179,0,0,?,?,0,3,0,0,0,0,0,0,0,0
