@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_num_alldiff NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE csp_log_constants NUMERIC
@ATTRIBUTE csp_perten_binext NUMERIC
@ATTRIBUTE csp_log_extra_values NUMERIC
@ATTRIBUTE csp_perten_largeext NUMERIC
@ATTRIBUTE csp_perten_naryext NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE csp_percent_element NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC

@DATA
patt/os-taillard-20/os-taillard-20-100-5.xml,1,50,30,34.701837,35.383612,24.165471,8.643856,14.476746,13.891784,100,100,-1,100,13.891784,24.452651,8.643856,-1,20,6.507081,8.107229,-1,0,-1,2,0,11.943614,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/os-taillard-20/os-taillard-20-105-4.xml,1,50,30,36.279195,36.959437,24.293534,8.643856,14.476746,13.891784,100,100,-1,100,13.891784,24.533838,8.643856,-1,20,5.951168,3.901591,-1,0,-1,2,0,13.083646,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/os-taillard-20/os-taillard-20-95-4.xml,1,50,30,34.440964,35.156792,24.143734,8.643856,14.476746,13.891784,100,100,-1,100,13.891784,24.476826,8.643856,-1,20,6.772908,8.275133,-1,0,-1,2,0,14.286125,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/os-taillard-20/os-taillard-20-105-8.xml,1,50,30,36.571334,37.255872,24.316642,8.643856,14.476746,13.891784,100,100,-1,100,13.891784,24.472118,8.643856,-1,20,8.101963,10.896912,-1,0,-1,2,0,12.057315,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/os-taillard-20/os-taillard-20-100-0.xml,1,50,30,34.185231,34.85685,24.122265,8.643856,14.476746,13.891784,100,100,-1,100,13.891784,24.525404,8.643856,-1,20,6.083905,3.886403,-1,0,-1,2,0,13.076649,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/os-taillard-7/os-taillard-7-95-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.121282,0.113403,0.351351,0.369472,0.369981,?,0.970948,0.081894,0.085955,0.559236,1,0.449028,0.043307,1.529742,2.349063,0.993454,?,0.821817,?,0.037721,0.000162,0.044324,?,0.001995,0.821532,?,0.000202,?
patt/os-taillard-7/os-taillard-7-100-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.118479,0.112154,0.351351,0.363884,0.368166,?,0.969455,0.08123,0.085725,0.557764,1,0.442122,0.04188,1.583711,2.281765,0.992856,?,0.813138,?,0.039585,0.00017,0.044276,?,0.001957,0.812819,?,0.000213,?
patt/os-taillard-7/os-taillard-7-95-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.120924,0.113244,0.351351,0.368762,0.369792,?,0.971867,0.088762,0.085938,0.559103,1,0.448128,0.043976,?,?,?,?,?,?,?,0.000157,0.044271,?,0.001955,?,?,0.000196,?
patt/os-taillard-7/os-taillard-7-105-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.116675,0.111341,0.351351,0.360247,0.367151,?,0.972531,0.083977,0.085619,0.557017,1,0.437542,0.041372,?,?,?,?,?,?,?,0.000153,0.044075,?,0.001961,?,?,0.000192,?
patt/os-taillard-7/os-taillard-7-105-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.113106,0.109711,0.351351,0.352961,0.364905,?,0.972314,0.082637,0.085343,0.555226,1,0.428475,0.039512,1.505349,2.378287,0.993936,?,0.825822,?,0.036014,0.000154,0.043943,?,0.001948,0.825561,?,0.000194,?
patt/os-taillard-7/os-taillard-7-105-8.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.111601,0.109014,0.351351,0.349849,0.364055,?,0.974828,0.08487,0.085253,0.554598,1,0.424551,0.039089,?,?,?,?,?,?,?,0.00014,0.043779,?,0.001918,?,?,0.000176,?
patt/os-taillard-7/os-taillard-7-95-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.123619,0.114431,0.351351,0.374075,0.371321,?,0.967659,0.083082,0.0861,0.560238,1,0.454805,0.04453,1.624605,2.2297,0.992194,?,0.806112,?,0.041701,0.00018,0.044556,?,0.001978,0.805757,?,0.000225,?
patt/os-taillard-7/os-taillard-7-95-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.125733,0.115351,0.351351,0.378194,0.372784,?,0.971223,0.088742,0.086299,0.56147,1,0.459823,0.046262,1.509919,2.359497,0.993614,?,0.824402,?,0.037429,0.00016,0.044488,?,0.002017,0.824116,?,0.0002,?
patt/os-taillard-7/os-taillard-7-100-2.xml,1,50,30,20.214664,21.540659,17.996313,9.31515,9.784635,9.199672,100,100,-1,100,9.199672,24.326479,5.61471,-1,20,9.743151,10.810415,-1,0,-1,2,0,14.428556,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12101,0.113282,0.351351,0.368933,0.369919,?,0.973787,0.090976,0.085964,0.559241,1,0.4483,0.04432,1.436004,2.453725,0.994556,?,0.835966,?,0.03416,0.000146,0.044193,?,0.001934,0.83573,?,0.000183,?
patt/os-taillard-7/os-taillard-7-105-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.112009,0.109203,0.351351,0.350696,0.364279,?,0.973973,0.078392,0.085276,0.55476,1,0.425621,0.038525,?,?,?,?,?,?,?,0.000145,0.043831,?,0.001954,?,?,0.000182,?
patt/os-taillard-7/os-taillard-7-105-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.110392,0.10845,0.351351,0.347334,0.363224,?,0.972906,0.078805,0.085141,0.553901,1,0.421441,0.037771,1.492255,2.403072,0.994108,?,0.828217,?,0.03542,0.000151,0.043811,?,0.001951,0.827962,?,0.00019,?
patt/os-taillard-7/os-taillard-7-100-3.xml,1,50,30,20.174241,21.447611,17.990564,9.31515,9.784635,9.199672,100,100,-1,100,9.199672,24.277809,5.61471,-1,20,10.209455,11.23006,-1,0,-1,2,0,14.339711,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.116588,0.111302,0.351351,0.360071,0.367141,?,0.973684,0.089099,0.085624,0.55703,1,0.437301,0.041983,?,?,?,?,?,?,?,0.000146,0.044023,?,0.001967,?,?,0.000184,?
patt/os-taillard-7/os-taillard-7-95-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.121525,0.11351,0.351351,0.369952,0.370179,?,0.972152,0.091144,0.085987,0.559417,1,0.449598,0.044579,1.489881,2.382955,0.993966,?,0.827563,?,0.036159,0.000155,0.044283,?,0.001988,0.827299,?,0.000194,?
patt/os-taillard-7/os-taillard-7-95-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.122712,0.114033,0.351351,0.372294,0.370805,?,0.969041,0.086411,0.086045,0.559854,1,0.452568,0.044511,1.58553,2.270628,0.992776,?,0.812391,?,0.039899,0.000172,0.044461,?,0.001989,0.81207,?,0.000215,?
patt/os-taillard-7/os-taillard-7-95-6.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.126694,0.115765,0.351351,0.380053,0.373313,?,0.969312,0.087724,0.086353,0.561853,1,0.462167,0.046562,1.566915,2.28992,0.992917,?,0.815205,?,0.039556,0.000171,0.044608,?,0.002004,0.814889,?,0.000213,?
patt/os-taillard-7/os-taillard-7-105-9.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.113934,0.110091,0.351351,0.354662,0.365377,?,0.971062,0.079495,0.085393,0.555577,1,0.430617,0.03953,1.544453,2.333253,0.993436,?,0.819732,?,0.037675,0.000161,0.044029,?,0.001938,0.819444,?,0.000202,?
patt/os-taillard-7/os-taillard-7-100-7.xml,1,50,30,19.33908,20.59126,17.869148,9.31515,9.784635,9.199672,100,100,-1,100,9.199672,24.284077,5.61471,-1,20,10.294361,11.446077,-1,0,-1,2,0,14.425085,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.114619,0.110405,0.351351,0.356065,0.36582,?,0.971429,0.080517,0.08545,0.555937,1,0.432358,0.039966,?,?,?,?,?,?,?,0.000159,0.04404,?,0.00197,?,?,0.0002,?
patt/os-taillard-7/os-taillard-7-105-5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.115613,0.110859,0.351351,0.358092,0.366553,?,0.974314,0.084849,0.085556,0.556575,1,0.434828,0.041004,?,?,?,?,?,?,?,0.000143,0.043958,?,0.001971,?,?,0.000179,?
patt/os-taillard-7/os-taillard-7-100-6.xml,1,50,30,19.195025,20.445048,17.847681,9.31515,9.784635,9.199672,100,100,-1,100,9.199672,24.354748,5.61471,-1,20,10.267037,11.254089,-1,0,-1,2,0,14.299637,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.121377,0.113445,0.351351,0.36966,0.370043,?,0.971011,0.085793,0.085963,0.559287,1,0.44926,0.043813,1.527272,2.343177,0.993519,?,0.821899,?,0.037546,0.000161,0.044325,?,0.001981,0.821615,?,0.000202,?
patt/os-taillard-7/os-taillard-7-105-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.110372,0.108441,0.351351,0.347293,0.363238,?,0.973597,0.080718,0.085146,0.553925,1,0.421379,0.037984,?,?,?,?,?,?,?,0.000147,0.043782,?,0.001935,?,?,0.000185,?
patt/os-taillard-7/os-taillard-7-95-2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.126232,0.115566,0.351351,0.379161,0.373137,?,0.972267,0.093021,0.086349,0.561771,1,0.460994,0.047049,1.474376,2.397288,0.99405,?,0.829702,?,0.035987,0.000154,0.044464,?,0.001954,0.829439,?,0.000193,?
patt/os-taillard-7/os-taillard-7-95-7.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.119387,0.11256,0.351351,0.365701,0.368748,?,0.96978,0.082343,0.085798,0.558233,1,0.444374,0.042434,1.571438,2.296605,0.993005,?,0.815123,?,0.039151,0.000168,0.044298,?,0.001992,0.81481,?,0.000211,?
patt/os-taillard-7/os-taillard-7-100-4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.117613,0.111765,0.351351,0.362142,0.367673,?,0.970768,0.084464,0.085672,0.557398,1,0.439933,0.041862,1.544576,2.324803,0.993395,?,0.819327,?,0.037856,0.000163,0.044186,?,0.001967,0.819038,?,0.000204,?
patt/os-taillard-7/os-taillard-7-100-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.114689,0.110438,0.351351,0.356209,0.365891,?,0.972125,0.082515,0.085462,0.556006,1,0.432525,0.040235,1.507776,2.376074,0.99388,?,0.825433,?,0.036237,0.000155,0.044014,?,0.001953,0.825169,?,0.000195,?
patt/os-taillard-7/os-taillard-7-100-8.xml,1,50,30,20.07486,21.283797,17.97638,9.31515,9.784635,9.199672,100,100,-1,100,9.199672,24.344239,5.61471,-1,20,9.933285,11.147038,-1,0,-1,2,0,14.547256,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.115977,0.111025,0.351351,0.358833,0.366748,?,0.97343,0.086754,0.085575,0.556713,1,0.435767,0.041388,?,?,?,?,?,?,?,0.000148,0.04401,?,0.001935,?,?,0.000186,?
patt/os-taillard-7/os-taillard-7-95-0.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.119571,0.112643,0.351351,0.366069,0.36889,?,0.970479,0.084433,0.085819,0.558359,1,0.444816,0.042772,1.548898,2.320312,0.993304,?,0.81861,?,0.038196,0.000164,0.044276,?,0.001974,0.818316,?,0.000206,?
patt/os-taillard-7/os-taillard-7-100-5.xml,1,50,30,19.855601,21.236761,17.944838,9.31515,9.784635,9.199672,100,100,-1,100,9.199672,24.279311,5.61471,-1,20,10.072384,11.024745,-1,0,-1,2,0,14.386806,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.120355,0.112992,0.351351,0.367633,0.369473,?,0.972856,0.086734,0.085904,0.558869,1,0.446707,0.043474,1.469608,2.416387,0.994175,?,0.83104,?,0.035469,0.000151,0.044207,?,0.001992,0.830784,?,0.000189,?
patt/os-taillard-7/os-taillard-7-100-1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.116365,0.111201,0.351351,0.35962,0.366958,?,0.972543,0.080088,0.085595,0.556863,1,0.436762,0.040776,1.489813,2.40355,0.994009,?,0.828379,?,0.035816,0.000153,0.044062,?,0.001973,0.828123,?,0.000192,?
patt/os-taillard-7/os-taillard-7-105-3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.112214,0.109298,0.351351,0.35112,0.364449,?,0.975057,0.087178,0.085303,0.554916,1,0.426132,0.039674,?,?,?,?,?,?,?,0.000139,0.043793,?,0.001948,?,?,0.000175,?
patt/os-taillard-7/os-taillard-7-105-2.xml,1,50,30,20.775771,22.068076,18.074967,9.31515,9.784635,9.199672,100,100,-1,100,9.199672,24.353692,5.61471,-1,20,10.140559,11.125122,-1,0,-1,2,0,14.631575,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.116385,0.11121,0.351351,0.359659,0.367069,?,0.975149,0.089052,0.085624,0.557001,1,0.436762,0.041891,?,?,?,?,?,?,?,0.000138,0.043954,?,0.001917,?,?,0.000174,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-20.xml,1,49.310345,29.482759,36.032069,36.71512,25.846439,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.894598,-1,9.643856,20,6.671346,5.515502,-1,0,-1,2,0,10.926296,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-26.xml,1,49.310345,29.482759,33.781911,34.481879,25.660678,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,22.454481,-1,9.643856,20,6.823845,5.427009,-1,0,-1,2,0,9.971544,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-11.xml,1,49.310345,29.482759,35.06608,35.721142,25.76815,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.676276,-1,9.643856,20,6.735167,5.42317,-1,0,-1,2,0,10.611025,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-21.xml,1,49.310345,29.482759,33.281076,33.970576,25.617655,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,21.824705,-1,9.643856,20,6.806775,5.301608,-1,0,-1,2,0,8.761551,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-7.xml,1,49.310345,29.482759,36.066432,36.769553,25.849185,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.795254,-1,9.643856,20,6.842413,6.010814,-1,0,-1,2,0,12.901433,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-10.xml,1,49.310345,29.482759,35.132748,35.832946,25.773622,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.650451,-1,9.643856,20,6.708256,5.42733,-1,0,-1,2,0,10.259743,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-3.xml,1,49.310345,29.482759,35.27818,35.972211,25.785522,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.739156,-1,9.643856,20,6.795861,5.362833,-1,0,-1,2,0,10.819381,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-2.xml,1,49.310345,29.482759,35.790816,36.496575,25.827084,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,24.069629,-1,9.643856,20,6.778011,5.599575,-1,0,-1,2,0,12.881114,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-5.xml,1,49.310345,29.482759,35.372023,36.069378,25.793175,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.333666,-1,9.643856,20,6.751377,5.340722,-1,0,-1,2,0,10.872675,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-23.xml,1,49.310345,29.482759,34.344577,35.057096,25.70826,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,22.720873,-1,9.643856,20,6.771209,5.333973,-1,0,-1,2,0,10.447083,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-22.xml,1,49.310345,29.482759,34.842252,35.566838,25.749703,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.883225,-1,9.643856,20,6.810652,5.415643,-1,0,-1,2,0,11.231221,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-19.xml,1,49.310345,29.482759,36.571334,37.255872,25.889239,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,22.704897,-1,9.643856,20,6.76992,5.35659,-1,0,-1,2,0,9.539159,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-14.xml,1,49.310345,29.482759,36.393543,37.080992,25.875198,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.755181,-1,9.643856,20,6.702692,5.740755,-1,0,-1,2,0,12.113742,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-17.xml,1,49.310345,29.482759,36.997128,37.682887,25.92259,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,22.279307,-1,9.643856,20,6.756957,5.383296,-1,0,-1,2,0,9.577429,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-8.xml,1,49.310345,29.482759,34.929894,35.623026,25.75694,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.715108,-1,9.643856,20,6.747337,5.361288,-1,0,-1,2,0,12.118617,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-29.xml,1,49.310345,29.482759,34.719771,35.44009,25.739559,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.027709,-1,9.643856,20,6.818215,5.64467,-1,0,-1,2,0,11.156715,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-27.xml,1,49.310345,29.482759,35.111074,35.832946,25.771844,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,21.881729,-1,9.643856,20,6.808353,5.316319,-1,0,-1,2,0,8.897845,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-24.xml,1,49.310345,29.482759,34.561395,35.284558,25.726388,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.344099,-1,9.643856,20,6.833349,5.278375,-1,0,-1,2,0,12.41257,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
patt/super-os/super-os-taillard-20/super-os-taillard-20-12.xml,1,49.310345,29.482759,36.714881,37.403208,25.900525,9.643856,16.070121,15.476746,100,100,-1,100,15.476746,23.424194,-1,9.643856,20,6.741989,5.673584,-1,0,-1,2,0,10.768184,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
