@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
nsp/nsp_1.mzn_AND_nsp/period_14/33.dzn,1,0.826689,1.209645
nsp/nsp_1.mzn_AND_nsp/period_14/9.dzn,1,0.820667,1.218521
nsp/nsp_1.mzn_AND_nsp/period_14/78.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/68.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/75.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/79.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/83.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/29.dzn,1,0.82834,1.207234
nsp/nsp_1.mzn_AND_nsp/period_14/61.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/8.dzn,1,0.82473,1.212518
nsp/nsp_1.mzn_AND_nsp/period_14/23.dzn,1,0.827757,1.208084
nsp/nsp_1.mzn_AND_nsp/period_14/25.dzn,1,0.82834,1.207234
nsp/nsp_1.mzn_AND_nsp/period_14/21.dzn,1,0.827757,1.208084
nsp/nsp_1.mzn_AND_nsp/period_14/85.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/50.dzn,1,0.828601,1.206853
nsp/nsp_1.mzn_AND_nsp/period_14/12.dzn,1,0.823398,1.21448
nsp/nsp_1.mzn_AND_nsp/period_14/44.dzn,1,0.827757,1.208084
nsp/nsp_1.mzn_AND_nsp/period_14/81.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/77.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/18.dzn,1,0.82473,1.212518
nsp/nsp_1.mzn_AND_nsp/period_14/37.dzn,1,0.826689,1.209645
nsp/nsp_1.mzn_AND_nsp/period_14/52.dzn,1,0.826689,1.209645
nsp/nsp_1.mzn_AND_nsp/period_14/36.dzn,1,0.82834,1.207234
nsp/nsp_1.mzn_AND_nsp/period_14/74.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/98.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/73.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/66.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/86.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/65.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/22.dzn,1,0.82743,1.208562
nsp/nsp_1.mzn_AND_nsp/period_14/4.dzn,1,0.822604,1.215652
nsp/nsp_1.mzn_AND_nsp/period_14/99.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/57.dzn,1,0.826689,1.209645
nsp/nsp_1.mzn_AND_nsp/period_14/84.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/92.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/30.dzn,1,0.827757,1.208084
nsp/nsp_1.mzn_AND_nsp/period_14/69.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/10.dzn,1,0.82473,1.212518
nsp/nsp_1.mzn_AND_nsp/period_14/51.dzn,1,0.82743,1.208562
nsp/nsp_1.mzn_AND_nsp/period_14/55.dzn,1,0.827757,1.208084
nsp/nsp_1.mzn_AND_nsp/period_14/53.dzn,1,0.827757,1.208084
nsp/nsp_1.mzn_AND_nsp/period_14/60.dzn,1,0.826689,1.209645
nsp/nsp_1.mzn_AND_nsp/period_14/24.dzn,1,0.826267,1.210263
nsp/nsp_1.mzn_AND_nsp/period_14/15.dzn,1,0.82473,1.212518
nsp/nsp_1.mzn_AND_nsp/period_14/35.dzn,1,0.828601,1.206853
nsp/nsp_1.mzn_AND_nsp/period_14/95.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/64.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/6.dzn,1,0.822604,1.215652
nsp/nsp_1.mzn_AND_nsp/period_14/31.dzn,1,0.82834,1.207234
nsp/nsp_1.mzn_AND_nsp/period_14/89.dzn,1,0.829072,1.206167
nsp/nsp_1.mzn_AND_nsp/period_14/38.dzn,1,0.82743,1.208562
nsp/nsp_1.mzn_AND_nsp/period_28/69.dzn,1,0.811226,1.232702
nsp/nsp_1.mzn_AND_nsp/period_14/97.dzn,1,0.829072,1.206167
normalized-super-queens-2.xml.mzn_AND_NODATA,1,0.502521,1.989967
normalized-rand-2-50-23-587-230-fcd-50_ext.xml.mzn_AND_NODATA,1,0.019344,51.695
normalized-rand-2-50-23-587-230-fcd-46_ext.xml.mzn_AND_NODATA,1,0.019097,52.364167
normalized-rand-2-50-23-587-230-fcd-5_ext.xml.mzn_AND_NODATA,1,0.019038,52.525833
normalized-rand-2-50-23-587-230-fcd-45_ext.xml.mzn_AND_NODATA,1,0.018801,53.19
golfers/golfers1.mzn_AND_golfers/golfers_8_4_5.dzn,1,2.003454,0.499138
golfers/golfers2.mzn_AND_golfers/golfers_5_3_6.dzn,1,0.996022,1.003994
nsp/nsp_2.mzn_AND_nsp/period_28/11.dzn,1,0.95731,1.044594
bibd/bibd.mzn_AND_bibd/25_05_01.dzn,1,1.013425,0.986753
nmseq/nmseq.mzn_AND_nmseq/100.dzn,1,1,1
nsp/nsp_2.mzn_AND_nsp/period_28/17.dzn,1,0.957555,1.044326
normalized-rand-2-50-23-587-230-fcd-48_ext.xml.mzn_AND_NODATA,1,0.019017,52.583333
nsp/nsp_2.mzn_AND_nsp/period_28/14.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_28/1.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_28/2.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_28/7.dzn,1,0.958138,1.043691
normalized-rand-27-27-351-163-56021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
normalized-rand-27-27-351-163-59021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
normalized-rand-27-27-351-163-55021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
normalized-rand-27-27-351-163-54021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
bibd/bibd.mzn_AND_bibd/19_03_01.dzn,1,1.025363,0.975265
nsp/nsp_2.mzn_AND_nsp/period_28/56.dzn,1,0.958787,1.042985
nsp/nsp_2.mzn_AND_nsp/period_28/47.dzn,1,0.958787,1.042985
normalized-rand-2-50-23-587-230-fcd-43_ext.xml.mzn_AND_NODATA,1,0.01827,54.735
normalized-rand-27-27-351-163-63021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
normalized-rand-2-50-23-587-230-fcd-49_ext.xml.mzn_AND_NODATA,1,0.018639,53.65
nsp/nsp_2.mzn_AND_nsp/period_28/45.dzn,1,0.958886,1.042877
nsp/nsp_2.mzn_AND_nsp/period_28/42.dzn,1,0.958886,1.042877
normalized-super-queens-4.xml.mzn_AND_NODATA,1,0.502098,1.991643
normalized-rand-27-27-351-163-58021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
normalized-rand-27-27-351-163-57021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
nsp/nsp_2.mzn_AND_nsp/period_28/49.dzn,1,0.958886,1.042877
nsp/nsp_2.mzn_AND_nsp/period_28/43.dzn,1,0.958886,1.042877
normalized-rand-2-50-23-587-230-fcd-44_ext.xml.mzn_AND_NODATA,1,0.018102,55.241667
normalized-rand-27-27-351-163-61021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
nsp/nsp_2.mzn_AND_nsp/period_28/48.dzn,1,0.958886,1.042877
normalized-rand-27-27-351-163-62021_ext.xml.mzn_AND_NODATA,1,0.013048,76.642857
normalized-ssa-6288-047_ext.xml.mzn_AND_NODATA,1,0.645967,1.548066
nsp/nsp_2.mzn_AND_nsp/period_28/19.dzn,1,0.957555,1.044326
normalized-robin16.xml.mzn_AND_NODATA,1,13.235294,0.075556
nsp/nsp_2.mzn_AND_nsp/period_28/13.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_28/3.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_28/36.dzn,1,0.959061,1.042686
nsp/nsp_2.mzn_AND_nsp/period_28/46.dzn,1,0.958562,1.043229
nsp/nsp_2.mzn_AND_nsp/test.dzn,1,0.981615,1.018729
normalized-rand-2-50-23-587-230-fcd-47_ext.xml.mzn_AND_NODATA,1,0.018115,55.203333
normalized-rand-2-50-23-587-230-fcd-4_ext.xml.mzn_AND_NODATA,1,0.018559,53.8825
nsp/nsp_2.mzn_AND_nsp/period_28/29.dzn,1,0.959061,1.042686
normalized-rand-2-50-23-587-230-fcd-8_ext.xml.mzn_AND_NODATA,1,0.019181,52.135833
normalized-rand-2-50-23-587-230-fcd-7_ext.xml.mzn_AND_NODATA,1,0.018902,52.905
nsp/nsp_2.mzn_AND_nsp/period_28/6.dzn,1,0.95731,1.044594
nsp/nsp_2.mzn_AND_nsp/period_28/20.dzn,1,0.958138,1.043691
normalized-rand-2-50-23-587-230-fcd-9_ext.xml.mzn_AND_NODATA,1,0.018717,53.4275
nsp/nsp_2.mzn_AND_nsp/period_14/14.dzn,1,0.962257,1.039223
nsp/nsp_2.mzn_AND_nsp/period_28/8.dzn,1,0.957965,1.04388
normalized-rand-2-50-23-587-230-fcd-6_ext.xml.mzn_AND_NODATA,1,0.018539,53.94
nsp/nsp_2.mzn_AND_nsp/period_28/16.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_14/17.dzn,1,0.96201,1.03949
normalized-super-os-taillard-20-15.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_28/5.dzn,1,0.957965,1.04388
normalized-super-os-taillard-20-21.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-26.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-24.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-27.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/7.dzn,1,0.962843,1.038591
nsp/nsp_2.mzn_AND_nsp/period_28/12.dzn,1,0.957555,1.044326
nsp/nsp_2.mzn_AND_nsp/period_14/2.dzn,1,0.96201,1.03949
normalized-super-os-taillard-20-6.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-1.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_28/15.dzn,1,0.957965,1.04388
normalized-super-queens-6.xml.mzn_AND_NODATA,1,0.501676,1.993318
nsp/nsp_2.mzn_AND_nsp/period_28/9.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_14/34.dzn,1,0.962843,1.038591
nsp/nsp_2.mzn_AND_nsp/period_28/27.dzn,1,0.959061,1.042686
nsp/nsp_2.mzn_AND_nsp/period_28/4.dzn,1,0.957965,1.04388
normalized-super-os-taillard-20-22.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-8.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-19.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-18.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-28.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/42.dzn,1,0.963497,1.037886
nsp/nsp_2.mzn_AND_nsp/period_28/58.dzn,1,0.959061,1.042686
normalized-super-os-taillard-20-29.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-20.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-30.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_28/18.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_14/11.dzn,1,0.96201,1.03949
normalized-super-os-taillard-20-14.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-16.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_28/54.dzn,1,0.958886,1.042877
normalized-super-os-taillard-20-12.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_28/32.dzn,1,0.959061,1.042686
normalized-super-os-taillard-20-5.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/36.dzn,1,0.963773,1.037589
nsp/nsp_2.mzn_AND_nsp/period_14/29.dzn,1,0.963773,1.037589
normalized-super-os-taillard-20-11.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/27.dzn,1,0.963773,1.037589
nsp/nsp_2.mzn_AND_nsp/period_14/1.dzn,1,0.962257,1.039223
normalized-super-os-taillard-20-10.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_28/59.dzn,1,0.958886,1.042877
nsp/nsp_2.mzn_AND_nsp/period_14/20.dzn,1,0.96201,1.03949
normalized-super-os-taillard-20-17.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-23.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/45.dzn,1,0.963271,1.03813
nsp/nsp_2.mzn_AND_nsp/period_14/47.dzn,1,0.963271,1.03813
normalized-super-os-taillard-20-4.xml.mzn_AND_NODATA,1,0.674419,1.482759
normalized-super-os-taillard-20-13.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/56.dzn,1,0.963497,1.037886
normalized-super-os-taillard-20-7.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/32.dzn,1,0.963271,1.03813
nsp/nsp_2.mzn_AND_nsp/period_14/13.dzn,1,0.96201,1.03949
normalized-super-os-taillard-20-3.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_28/41.dzn,1,0.958787,1.042985
nsp/nsp_2.mzn_AND_nsp/period_14/43.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_14/19.dzn,1,0.962257,1.039223
nsp/nsp_2.mzn_AND_nsp/period_14/48.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_28/51.dzn,1,0.958787,1.042985
nsp/nsp_2.mzn_AND_nsp/period_14/49.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_28/52.dzn,1,0.958562,1.043229
nsp/nsp_2.mzn_AND_nsp/period_14/46.dzn,1,0.963271,1.03813
normalized-super-os-taillard-20-25.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/82.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/62.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/3.dzn,1,0.962669,1.038778
nsp/nsp_2.mzn_AND_nsp/period_14/76.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/16.dzn,1,0.962669,1.038778
nsp/nsp_2.mzn_AND_nsp/period_14/8.dzn,1,0.962669,1.038778
nsp/nsp_2.mzn_AND_nsp/period_14/89.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_28/33.dzn,1,0.958787,1.042985
nsp/nsp_2.mzn_AND_nsp/period_14/63.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/100.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/33.dzn,1,0.963271,1.03813
nsp/nsp_2.mzn_AND_nsp/period_14/58.dzn,1,0.963773,1.037589
nsp/nsp_2.mzn_AND_nsp/period_14/30.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_14/9.dzn,1,0.961403,1.040147
nsp/nsp_2.mzn_AND_nsp/period_14/72.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/54.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_28/10.dzn,1,0.957965,1.04388
nsp/nsp_2.mzn_AND_nsp/period_14/6.dzn,1,0.96201,1.03949
nsp/nsp_2.mzn_AND_nsp/period_14/41.dzn,1,0.963497,1.037886
normalized-super-os-taillard-20-9.xml.mzn_AND_NODATA,1,0.674419,1.482759
nsp/nsp_2.mzn_AND_nsp/period_14/59.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_28/30.dzn,1,0.959061,1.042686
nsp/nsp_2.mzn_AND_nsp/period_14/5.dzn,1,0.962669,1.038778
nsp/nsp_2.mzn_AND_nsp/period_14/4.dzn,1,0.96201,1.03949
prop_stress/prop_stress.mzn_AND_prop_stress/0200.dzn,1,0.019609,50.997512
nsp/nsp_2.mzn_AND_nsp/period_14/96.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/40.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_14/12.dzn,1,0.962257,1.039223
nsp/nsp_2.mzn_AND_nsp/period_14/15.dzn,1,0.962669,1.038778
nsp/nsp_2.mzn_AND_nsp/period_14/51.dzn,1,0.963497,1.037886
quasigroup7/quasigroup7.mzn_AND_quasigroup7/11.dzn,1,0.921905,1.084711
quasigroup7/quasigroup7.mzn_AND_quasigroup7/14.dzn,1,0.936679,1.067602
nsp/nsp_2.mzn_AND_nsp/period_14/18.dzn,1,0.962669,1.038778
nsp/nsp_2.mzn_AND_nsp/period_14/93.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/71.dzn,1,0.963994,1.03735
prop_stress/prop_stress.mzn_AND_prop_stress/0300.dzn,1,0.013158,75.998339
nsp/nsp_2.mzn_AND_nsp/period_14/83.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_14/52.dzn,1,0.963271,1.03813
nsp/nsp_2.mzn_AND_nsp/period_14/60.dzn,1,0.963271,1.03813
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_true.dzn,1,0.781321,1.279883
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_false.dzn,1,0.784623,1.274497
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_false.dzn,1,0.779234,1.283312
nsp/nsp_2.mzn_AND_nsp/period_28/63.dzn,1,0.959281,1.042447
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_false.dzn,1,0.78356,1.276226
nsp/nsp_2.mzn_AND_nsp/period_14/35.dzn,1,0.963852,1.037504
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_false.dzn,1,0.782337,1.278222
quasigroup7/quasigroup7.mzn_AND_quasigroup7/10.dzn,1,0.915332,1.0925
quasigroup7/quasigroup7.mzn_AND_quasigroup7/13.dzn,1,0.932414,1.072485
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_false.dzn,1,0.78411,1.275332
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_false.dzn,1,0.785556,1.272984
nsp/nsp_2.mzn_AND_nsp/period_14/87.dzn,1,0.963994,1.03735
nsp/nsp_2.mzn_AND_nsp/period_28/40.dzn,1,0.959061,1.042686
nsp/nsp_2.mzn_AND_nsp/period_14/21.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_28/34.dzn,1,0.959281,1.042447
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_false.dzn,1,0.786381,1.271648
nsp/nsp_2.mzn_AND_nsp/period_28/96.dzn,1,0.959281,1.042447
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_true.dzn,1,0.782033,1.278718
nsp/nsp_2.mzn_AND_nsp/period_28/89.dzn,1,0.959281,1.042447
prop_stress/prop_stress.mzn_AND_prop_stress/0400.dzn,1,0.009901,100.998753
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_true.dzn,1,0.783304,1.276644
nsp/nsp_2.mzn_AND_nsp/period_28/72.dzn,1,0.959281,1.042447
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp25_true.dzn,1,0.7849,1.274047
nsp/nsp_2.mzn_AND_nsp/period_28/62.dzn,1,0.959281,1.042447
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp24_true.dzn,1,0.784404,1.274854
nsp/nsp_2.mzn_AND_nsp/period_28/100.dzn,1,0.959281,1.042447
quasigroup7/quasigroup7.mzn_AND_quasigroup7/12.dzn,1,0.927536,1.078125
nsp/nsp_2.mzn_AND_nsp/period_28/76.dzn,1,0.959281,1.042447
search_stress2/search_stress2.mzn_AND_search_stress2/06_05.dzn,1,0.675676,1.48
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp20_false.dzn,1,0.781653,1.27934
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_false.dzn,1,0.785104,1.273716
queens/queens.mzn_AND_queens/200.dzn,1,0.00335,298.5
nsp/nsp_2.mzn_AND_nsp/period_28/82.dzn,1,0.959281,1.042447
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_false.dzn,1,0.786759,1.271037
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp29_true.dzn,1,0.786603,1.271289
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_false.dzn,1,0.785981,1.272296
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_false.dzn,1,0.780109,1.281871
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp28_true.dzn,1,0.786215,1.271917
prop_stress/prop_stress.mzn_AND_prop_stress/0500.dzn,1,0.007937,125.999002
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp21_true.dzn,1,0.782692,1.277641
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp17_true.dzn,1,0.779707,1.282532
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp19_false.dzn,1,0.780913,1.280553
search_stress2/search_stress2.mzn_AND_search_stress2/06_06.dzn,1,0.626374,1.596491
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp27_true.dzn,1,0.785803,1.272583
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp30_true.dzn,1,0.78697,1.270696
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp26_true.dzn,1,0.785366,1.273292
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp18_true.dzn,1,0.780549,1.28115
nsp/nsp_2.mzn_AND_nsp/period_28/71.dzn,1,0.959281,1.042447
nsp/nsp_2.mzn_AND_nsp/period_28/83.dzn,1,0.959281,1.042447
nsp/nsp_2.mzn_AND_nsp/period_14/39.dzn,1,0.963852,1.037504
steiner-triples/steiner-triples.mzn_AND_steiner-triples/13.dzn,1,0.964337,1.036982
nsp/nsp_2.mzn_AND_nsp/period_28/93.dzn,1,0.959281,1.042447
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp23_true.dzn,1,0.783873,1.275717
nsp/nsp_2.mzn_AND_nsp/period_14/10.dzn,1,0.962669,1.038778
rectangle-packing/rect_packing.mzn_AND_rectangle-packing/data_square/rpp22_false.dzn,1,0.782971,1.277187
nsp/nsp_2.mzn_AND_nsp/period_28/60.dzn,1,0.958886,1.042877
nsp/nsp_2.mzn_AND_nsp/period_14/80.dzn,1,0.963994,1.03735
steiner-triples/steiner-triples.mzn_AND_steiner-triples/19.dzn,1,0.983056,1.017236
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07200_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12800_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05100_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex06100_2600_100.dzn,1,0.705494,1.417447
nsp/nsp_2.mzn_AND_nsp/period_28/35.dzn,1,0.95914,1.042601
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07900_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13600_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex08400_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex05600_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex19900_2600_100.dzn,1,0.705494,1.417447
nsp/nsp_2.mzn_AND_nsp/period_14/28.dzn,1,0.963596,1.037779
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13500_2600_100.dzn,1,0.705494,1.417447
prop_stress/prop_stress.mzn_AND_prop_stress/0700.dzn,1,0.005682,175.999287
nsp/nsp_2.mzn_AND_nsp/period_14/37.dzn,1,0.963271,1.03813
prop_stress/prop_stress.mzn_AND_prop_stress/0600.dzn,1,0.006623,150.999168
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex07000_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex11500_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12500_2600_100.dzn,1,0.705494,1.417447
nsp/nsp_2.mzn_AND_nsp/period_28/87.dzn,1,0.959281,1.042447
nsp/nsp_2.mzn_AND_nsp/period_14/90.dzn,1,0.963994,1.03735
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16400_2600_100.dzn,1,0.705494,1.417447
nsp/nsp_2.mzn_AND_nsp/period_14/23.dzn,1,0.963596,1.037779
nsp/nsp_2.mzn_AND_nsp/period_14/85.dzn,1,0.963994,1.03735
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex16200_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex12000_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex13900_2600_100.dzn,1,0.705494,1.417447
wwtpp-random/wwtpp.mzn_AND_wwtpp-random/ex09600_2600_100.dzn,1,0.705494,1.417447
queens/queens.mzn_AND_queens/400.dzn,1,0.001671,598.5
nsp/nsp_2.mzn_AND_nsp/period_14/26.dzn,1,0.963773,1.037589
golfers/golfers1.mzn_AND_golfers/golfers_7_7_7.dzn,1,1.599407,0.625232
prop_stress/prop_stress.mzn_AND_prop_stress/0800.dzn,1,0.004975,200.999376
solbat/sb.mzn_AND_solbat/sb_12_12_5_3.dzn,1,0.810717,1.233476
