@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.1714,0.5596,0.0851,0.1107,1704,0.2873,0.2832,0.6874,0.1733,0.2314,0.07,3928,0.044,3947,3870,0.6057
SAT_RACE2006/SAT-Race_TS_1/een-tipb-sr06-tc6b.cnf,1,0.1448,0.614,0.0636,0.0857,116000,0.843,0.7722,1.6728,0.2129,0.2026,0.0434,0,0.0153,0,0,0.5788
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t0.cnf,1,0.036,0.738,0.0121,0.021,1260000,0.645,0.5834,1.2685,0.1047,0.1246,0.0045,26.571,0,9,4,0.752
SAT_Competition2009/CRAFTED/parity-games/instance_n2_i2_pp.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf,1,0.0001,0.0961,0.0001,0.0001,4005,0.0394,0,0.9956,0.0296,0.0112,0.0001,4607.5,0,4603,4583,0.7051
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/counting-easier-fphp-014-012.sat05-1215.reshuffled-07.cnf,1,0.0389,0.8601,0.0378,0.0382,2030,0,0.1443,0.9932,0.8587,0.0827,0.0378,4654.5,0.0372,4810,4735,0.0013
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-5p0.cnf,1,0.0472,0.8861,0.0193,0.0353,1190000,0.7408,0.6555,1.4149,0.3056,0.1469,0.0094,0,0.0022,0,0,0.5138
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_07_UNSAT.cnf,1,0.0068,0.6128,0.0032,0.0001,63345,1.1087,0.8371,0.7802,0.4329,0.0102,0,4686,0,4686,4686,0.4203
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S51928934-076.SATISFIABLE.cnf,1,0.0001,0.1046,0.0001,0.0001,8010,0.0403,0,0.9997,0.0297,0.0112,0.0001,4368.8,0,4303,4290,0.7155
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0973,0.0265,0.0473,0.0484,896,0.4597,0.688,1.6338,0.0007,0.1667,0.0293,4181.6,0.0239,4199,4106,2.4373
SAT_Competition2009/CRAFTED/modcircuits/mod3block_3vars_9gates_restr.cnf,1,0.0234,0.2038,0.0472,0.0037,209000,0.7315,0.761,1.8538,0.0043,0.0293,0.0026,2467,0,2705,1812,1.4693
SAT_Competition2011/SAT05/crafted/sorge05/QG7/iso-ukn004.shuffled-as.sat05-3385.cnf,1,0.9848,1,0.4897,0.9381,12666,1.0218,0.9584,1.8513,0.6636,0.2238,0.4894,0,0.0261,0,0,0.3044
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,0.0051,0.2475,0.0028,0.0035,25000,0.1002,0.086,0.8267,0.0761,0.05,0.0023,32.229,0.0015,31,27,0.6896
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1459690542-033.cnf,1,0.1744,0.5911,0.0935,0.1255,1530,0.2876,0.281,0.7169,0.1943,0.2309,0.0803,3944.9,0.0469,3940,3902,0.5905
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v945c61409g10.cnf,1,0,0.8213,0,0,61409,0.2026,0.1957,0.2429,0.7978,0.015,0,734.77,0,363,318,0.0227
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact64_3.sat05-450.reshuffled-07.cnf,1,0.0698,0.094,0.0595,0.0697,19785,0.5339,0.9034,1.272,0.0013,0.1609,0.0665,1236.5,0.0548,1302,873,1.4056
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1110074311-09.UNSAT.shuffled.cnf,1,0.0031,0.2708,0.0018,0.0023,1917,0.0791,0.0119,0.8346,0.0713,0.0469,0.0016,4331.6,0.0011,4335,4320,0.6795
SAT_Competition2009/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.3371,0.9548,0.1195,0.1673,156000,2.2842,0.2403,1.0709,0.6291,0.0805,0.0737,84.022,0.0442,91,76,0.3001
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf,1,0.1293,0.4951,0.0582,0.0934,48332,1.1732,1.4183,1.5426,0.1418,0.2016,0.0332,941.64,0.0227,905,856,0.6868
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1230630010-06-UNSAT.cnf,1,0.262,0.5867,0.1485,0.2004,4026,0.3561,0.3785,1.227,0.2002,0.2943,0.1358,3854,0.083,3849,3825,0.5898
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,0.165,0.5725,0.0856,0.1195,1491,0.2905,0.2792,0.658,0.1871,0.2313,0.076,4025.9,0.041,4013,3969,0.5929
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S141590207-13.SAT.shuffled.cnf,1,0.1527,0.5576,0.0833,0.111,1704,0.2899,0.287,0.7158,0.2164,0.2307,0.0736,3955.5,0.0449,3956,3913,0.5611
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S751835224-10.cnf,1,0.0002,0.0832,0.0001,0.0001,13600,0.0383,0,1.005,0.0264,0.0118,0.0001,4197.5,0.0001,4261,4066,0.7643
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1151229574-11-UNSAT.cnf,1,0.2714,0.5929,0.1523,0.2081,7478,0.3639,0.3866,1.1856,0.2104,0.2961,0.1391,1257.5,0.0809,1285,882,0.6023
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-5-11-u.cnf,1,0.0321,0.8135,0.0155,0.0256,697000,0.4014,0.4245,1.3816,0.2633,0.1832,0.0138,105,0.0034,72,44,0.5467
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1229813320-044.cnf,1,0.164,0.5702,0.0887,0.1176,2040,0.2849,0.2801,0.7013,0.2193,0.2305,0.0765,3896.8,0.0442,3860,3837,0.5931
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-11-s.cnf,1,0.0304,0.787,0.0143,0.0243,637000,0.4279,0.4491,1.3326,0.2437,0.1745,0.0126,124.67,0.0011,53,42,0.5614
SAT_Competition2007/crafted/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.2249,0.3366,0.0715,0.0909,1426,0.6113,0.7164,1.5195,0.0895,0.1726,0.0493,3961,0.0299,3922,3854,0.705
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes1.cnf,1,0,0.8028,0,0,43649,0.1304,0.1487,0.2682,0.781,0.0168,0,1353.4,0,447,322,0.0209
SAT-Race-2010-CNF/cryptography/mizh/md5_47_4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000,0.6042,0.4859,1.0062,0.0001,0.1699,0.0291,288.92,0.0231,252,179,1.7399
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_406.cnf,1,0,0.7242,0,0,22241,0.2483,0.0022,0,0.657,0.0091,0,4678.7,0,4693,4621,0.1013
SAT_Competition2007/industrial/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,0.1325,0.4639,0.0676,0.0807,209000,3.5766,3.0638,1.4412,0.2132,0.1488,0.0744,761,0.0261,919,603,0.4656
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.1766,0.5685,0.0928,0.1246,84000,0.2914,0.295,0.7211,0.2024,0.2335,0.0792,7.1593,0.0475,6,5,0.5845
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp_ci_ce.cnf,1,0.2601,0.7844,0.0776,0.077,31980,1.1842,1.0377,1.631,0.142,0.1058,0.0445,2230.3,0.0092,2187,2002,0.6392
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,0.0049,0.251,0.0027,0.0035,22000,0.0972,0.0833,0.8319,0.0711,0.05,0.0023,37.5,0.0015,36,32,0.693
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-07.cnf,1,0.4154,0.9998,0.1218,0.2763,536000,2.6266,1.7735,0.9113,0.6837,0.0332,0.0112,353.22,0.0002,325,154,0.4693
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-27.cnf,1,0,0.692,0,0,96849,0.0048,0.0821,0.676,0.692,0.0075,0,1224.3,0,1193,1095,0.0026
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-inithx.i.1-cn-54.cnf,1,0.2878,0.1529,0.2814,0.2402,469000,4.1706,4.041,1.2734,0.1508,0.1733,0.2402,117.43,0.24,78,55,1.0355
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,0.3904,0.1855,0.3335,0.3887,2332,0.9113,0.3996,1.0856,0.0153,0.3191,0.3851,1323.7,0.3494,1299,794,1.3477
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf,1,0.0486,0.0886,0.0312,0.0407,274000,0.6042,0.4859,1.0062,0.0001,0.1699,0.0291,312.8,0.0231,265,209,1.7399
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1481888618-011.cnf,1,0.0032,0.2576,0.0017,0.0022,2343,0.0799,0.0149,0.8293,0.0769,0.0469,0.0015,4275.3,0.001,4268,4246,0.6562
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.3717,0.4237,0.28,0.3468,11382,3.588,2.0952,1.6672,0.0884,0.1758,0.3092,2474.5,0.2516,2526,2233,0.8697
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1821409123-12-SAT.cnf,1,0.3071,0.6242,0.1835,0.2438,12014,0.4163,0.4586,1.3853,0.2266,0.3196,0.1721,457.78,0.1077,412,396,0.5812
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g10.cnf,1,0,0.8094,0,0,43649,0.2179,0.2114,0.2652,0.7827,0.0169,0,853.56,0,535,437,0.0249
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S481747904-003.SATISFIABLE.cnf,1,0.1669,0.5862,0.0889,0.1222,2130,0.2958,0.2957,0.7607,0.1962,0.2285,0.0756,3874.3,0.0426,3887,3818,0.5739
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,1,0.1189,0.538,0.0578,0.0589,768000,3.3066,3.187,1.4799,0.1451,0.2004,0.0499,30.923,0.028,31,9,0.6486
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,0.1741,0.5676,0.0918,0.1231,63000,0.2901,0.2937,0.7117,0.2017,0.2334,0.0787,10.981,0.0467,10,8,0.581
SAT_RACE2006/SAT-Race_TS_1/velev-live-sat-1.0-01.cnf,1,0.2036,0.9991,0.0599,0.0768,2610000,8.1473,1.1306,1.2345,0.9398,0.0607,0.0103,0,0.0011,0,0,0.1618
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S161446644-14.cnf,1,0.1781,0.5674,0.0924,0.1245,54600,0.2919,0.2955,0.7171,0.2024,0.2336,0.0786,12.955,0.0471,12,10,0.5811
SAT_Competition2011/SAT03/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,0.0171,0.8437,0.015,0.0162,43754,0.1632,0.1927,0.9452,0.7644,0.1138,0.015,99.128,0.0138,97,85,0.0932
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-19.cnf,1,0.0712,0.3264,0.0406,0.0504,113000,2.4417,3.2202,1.317,0.0254,0.1707,0.0315,1837,0.0201,1856,1818,1.2495
SAT-Race-2010-CNF/mixed/diagnosis/ACG-20-10p1.cnf,1,0.039,0.7937,0.0196,0.0255,1630000,0.7945,0.875,1.35,0.1477,0.2092,0.0213,0,0.0068,0,0,0.7234
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,0.1731,0.5648,0.0915,0.1247,21000,0.2926,0.2957,0.7081,0.2079,0.2338,0.0784,44.392,0.0463,42,36,0.575
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-tr.used-as.sat04-321.cnf,1,0,0.6849,0.0022,0,482000,0.3245,0.3872,0.0891,0.6114,0.0267,0,3377,0,3377,3377,0.1251
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-014-013.sat05-1187.reshuffled-07.cnf,1,0.2008,0.8431,0.1934,0.1929,1197,0,0.1475,1.2368,0.8428,0.142,0.1929,4768.3,0.1928,4770,4735,0.0061
SAT_Competition2007/industrial/industrial/narain/clauses-2.cnf,1,0.1569,0.7774,0.0733,0.128,273000,4.7313,2.0975,1.5341,0.6344,0.2107,0.0676,1497,0.0283,1757,1329,0.2732
SAT_Competition2011/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.0447,0.0606,0.0308,0.0417,210000,0.5122,0.5196,1.0358,0.0001,0.1709,0.0262,260.02,0.0222,251,207,1.9019
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c6nidw_i.cnf,1,0.1482,0.7318,0.079,0.1206,283000,1.3359,1.2956,1.7915,0.4146,0.1341,0.0736,402.64,0.0227,412,361,0.4576
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf,1,0.1137,0.6997,0.0548,0.0777,285000,1.582,1.3455,1.7781,0.1364,0.1404,0.0453,1407.6,0.0149,1237,1046,0.705
SAT_Competition2011/SAT05/crafted/sorge05/QG8/gensys-ukn007.shuffled-as.sat05-3586.cnf,1,0.0001,0.9951,0.0052,0,54220,0.5461,0.4722,1.1761,0.995,0.0108,0,0,0,0,0,0.1245
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-220-100.cnf,1,0.2296,0.5832,0.2295,0.2295,528,0,0.019,0,0.5831,0.4167,0.2295,4538.3,0.2295,4533,4522,0.0001
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,1,0.0533,0.4731,0.0362,0.0471,538000,1.6876,2.1062,1.2944,0.0928,0.2195,0.0334,527.63,0.0246,523,439,0.7573
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-04-k100.cnf,1,0.0853,0.7846,0.0316,0.0444,517000,0.8045,0.7054,1.7706,0.2507,0.1665,0.0163,969,0.0056,1182,882,0.5673
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S884941173-092.cnf,1,0.0033,0.2201,0.0017,0.0022,2343,0.0911,0.0142,0.8535,0.0773,0.0469,0.0015,4269.3,0.001,4285,4224,0.6626
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S115851319-100.cnf,1,0.0052,0.2555,0.0029,0.0036,22000,0.1014,0.0873,0.8312,0.0813,0.05,0.0023,38.459,0.0015,36,32,0.6823
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S525505471-054-UNKNOWN.cnf,1,0.1762,0.5698,0.0932,0.1253,84000,0.2878,0.2912,0.7122,0.2045,0.2336,0.0799,8.7889,0.0482,8,6,0.5799
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,0.0001,0.0985,0.0001,0.0001,17000,0.0382,0,1.0049,0.0321,0.0118,0.0001,3773.5,0.0001,3823,3684,0.6888
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf,1,0.0949,0.8612,0.0525,0.0858,119000,1.4927,1.0563,1.9957,0.4541,0.1,0.0435,629,0.0069,615,464,0.4244
SAT_Competition2007/crafted/Hard/contest03/others/999999000001nw.sat05-447.reshuffled-07.cnf,1,0.0929,0.3972,0.0599,0.0618,18492,0.9028,0.9719,0.8703,0.0661,0.2315,0.0552,1536,0.0505,1827,1231,0.7436
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,0.1745,0.5812,0.0893,0.1152,1917,0.2972,0.2905,0.7325,0.2177,0.2301,0.0722,3889.1,0.0463,3893,3863,0.5756
SAT_Competition2011/SAT05/crafted/sorge05/QG7/dead-dnd003.shuffled-as.sat05-3109.cnf,1,0.4728,0.8811,0.0934,0.0389,11753,0.8253,0.8397,1.7272,0.8274,0.0592,0.0141,3985,0.0106,4394,4301,0.1666
SAT_Competition2011/SAT05/crafted/lynce05/social-golfer-problem/sgp_5-6-8.shuffled-as.sat05-2669.cnf,1,0.0357,0.9662,0.0261,0.0351,779000,0.9384,0.9729,1.0911,0.0477,0.0409,0.0269,152.8,0.009,212,53,0.9356
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S449556655-088.cnf,1,0.1689,0.578,0.088,0.1159,2040,0.2711,0.2699,0.6463,0.2206,0.2318,0.0763,3863,0.0432,3867,3850,0.5662
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_15_90_1-dir.shuffled-as.sat03-136.cnf,1,0,0.9145,0,0,31962,0.1313,0,0.8437,0.8895,0.0138,0,1846.4,0,2264,387,0.0203
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,0.063,0.9375,0.0629,0.0629,14927,0,0,0,0.9375,0.0418,0.0629,0,0.0629,0,0,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4995,0.9062,0.2564,0.4976,17199,0.9067,0.8505,1.73,0.734,0.0554,0.0597,4141,0.0314,4388,3959,0.2205
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf,1,0.1467,0.5553,0.0552,0.0834,345000,1.4466,1.4257,1.7997,0.2868,0.1738,0.0325,1340.6,0.0217,1458,1138,0.4502
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,0.3484,0.3791,0.2727,0.3322,10377,3.5252,1.9272,1.8292,0.0756,0.1629,0.3076,3190.1,0.2631,3229,2993,0.9193
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-21.cnf,1,0.08,0.3706,0.043,0.0469,11039,0.5336,1.074,1.2931,0.0618,0.1833,0.0255,1292.8,0.0231,1192,1008,0.8804
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S313445894-099-UNKNOWN.cnf,1,0.0051,0.2498,0.0028,0.0035,25000,0.1015,0.0877,0.8259,0.0746,0.05,0.0023,31.955,0.0015,31,27,0.6772
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,0.003,0.2409,0.0018,0.0023,2662,0.0893,0.0169,0.8193,0.082,0.047,0.0016,4216.9,0.0011,4192,4166,0.6677
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf,1,0.3486,0.9999,0.0854,0.0912,3230000,7.5865,1.3152,1.3269,0.835,0.0429,0.0024,0,0,0,0,0.2737
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/460/unif-k3-r4.25-v460-c1955-S356738975-073.cnf,1,0.1616,0.5695,0.0833,0.1109,1955,0.2827,0.2796,0.7147,0.1902,0.2315,0.0678,3902,0.0414,3901,3852,0.5937
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-09.cnf,1,0.0571,0.1034,0.0313,0.0398,227000,0.585,0.4547,1.0579,0.0015,0.1747,0.0293,270.16,0.0227,242,204,1.5886
SAT-Race-2010-CNF/hardware-verification/manolios/c7bidw_i.cnf,1,0.1472,0.7406,0.0786,0.1195,388000,1.5143,1.4341,1.7619,0.4333,0.1328,0.0738,339.54,0.024,337,291,0.4458
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_445.cnf,1,0,0.7333,0,0,26441,0.2401,0.0021,0,0.6759,0.0084,0,4571.7,0,4599,4480,0.0966
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,0.0001,0.0952,0.0001,0.0001,4450,0.0397,0,1.0161,0.0297,0.0112,0.0001,4617,0,4617,4617,0.6525
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,0.175,0.5661,0.0922,0.1243,126000,0.2913,0.2946,0.7048,0.2025,0.2339,0.0792,4.5135,0.0469,4,3,0.5801
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i7_pp_ci_ce.cnf,1,0.2604,0.8259,0.0697,0.0693,74640,1.3794,1.1663,1.6228,0.1705,0.0845,0.0353,1198.4,0.008,1281,1067,0.5881
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1,0.1651,0.5639,0.0829,0.1084,2343,0.2798,0.2769,0.7062,0.2047,0.23,0.071,3834.7,0.043,3811,3789,0.5919
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf,1,0.0477,0.2324,0.0331,0.0461,1080000,1.0386,1.0531,1.135,0.0773,0.2402,0.0266,254.43,0.0212,243,210,0.8602
SAT_RACE2008/ibm-2004-01-k90.cnf,1,0.0892,0.7817,0.0349,0.0497,276000,1.0046,0.7817,1.7411,0.2577,0.1645,0.0174,455.2,0.0071,453,249,0.5675
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1501024241-13-UNSAT.cnf,1,0.2205,0.5714,0.1153,0.1585,2280,0.3166,0.3237,0.9865,0.2147,0.2638,0.0997,3899.7,0.061,3930,3874,0.5723
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.0265,0.6665,0.0178,0.0012,131000,0.7872,0.7554,1.3272,0.5263,0.044,0,0,0,0,0,0.178
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,0.0051,0.2489,0.0028,0.0035,22000,0.0993,0.0846,0.8219,0.0752,0.05,0.0024,37.508,0.0016,37,32,0.6733
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.1598,0.5616,0.0844,0.1143,2130,0.2919,0.2891,0.7024,0.199,0.2303,0.0729,3882.5,0.0448,3841,3800,0.5706
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,0.1727,0.5861,0.0895,0.1248,2125,0.2853,0.282,0.7216,0.2074,0.2293,0.0737,3873.4,0.0469,3874,3839,0.5782
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,0.0049,0.2354,0.0027,0.0035,18000,0.1004,0.082,0.8319,0.0705,0.05,0.0023,50.333,0.0015,49,43,0.6832
SAT_Competition2011/SAT02/handmade/zhang-lintao/xor-chain/x1_40.shuffled.cnf,1,0.3733,0,0.3478,0.3698,314,0.1341,0.0864,1.2485,0,0.2669,0.3625,2359.9,0.3188,2225,2024,0
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf,1,0.0742,0.8051,0.031,0.0423,470000,0.9872,0.9028,1.6091,0.3249,0.1764,0.0198,0,0.0063,0,0,0.4984
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l43_lambda.cnf,1,0.1226,0.7361,0.0619,0.1133,153000,1.4299,1.8644,1.4178,0.494,0.1153,0.0519,1686,0.0149,1789,1608,0.3385
SAT-Race-2010-CNF/hardware-verification/manolios/c8idw_s.cnf,1,0.1492,0.7475,0.0796,0.1169,362000,1.5836,1.4633,1.7413,0.4461,0.1373,0.0755,208.24,0.0282,196,154,0.4204
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10p0.cnf,1,0.0461,0.8883,0.0186,0.0342,1370000,0.7304,0.6447,1.4142,0.3512,0.1468,0.0094,13.125,0.0019,7,2,0.4739
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_25.renamed-as.sat05-1913.cnf,1,0,0.6928,0,0,76775,0.0054,0.0846,0.6766,0.6928,0.0081,0,2790.3,0,3170,2281,0.003
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-10-06-07.sat05-1250.reshuffled-07.cnf,1,0.2639,0.7547,0.1442,0.2523,2387,0.6609,0.3838,1.5076,0.6924,0.0667,0.167,2813.9,0.0295,2831,2661,0.0562
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,0.0304,0.7834,0.0138,0.0239,1070000,0.5536,0.556,1.3052,0.1975,0.1586,0.0117,0,0.0001,0,0,0.599
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.1754,0.5695,0.0927,0.1246,210000,0.2906,0.2942,0.713,0.2061,0.2337,0.0798,2.8222,0.0474,3,1,0.5772
