@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S358640743-023.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0059,15,9,9,12.1387,70,8.7561,0.1,12,8.419,0.0111,0.092,0.6811,2.0319,12.1242,0,15,0.0037,2,0,4412,0.2085,0.1075,0.0001,1.8271,25.3215,4395,0.2084,?,0.0093,4358,?,?,0.0111,4358,?,4434.5,0.7605,0.0001,25.6351,0.0001,0.0001,4497,4543,0.2614,3.6914,0.0112,25.6534,0.0145,2.1119,0.0989,0,?,25.5163,0.3115,0.067
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,42000,41735,0.0003,9763,0.0006,0.0003,0.0003,2146,0.0002,2176,2059,2101,2015.26,10000,439.895,0.0005,2128,160.667,0.0001,0,0.2387,0.689,2141.22,0.0467,2158,0,5.0046,0.0283,16,0.2426,0.0008,0.0792,0.07,42.8519,14,0.0135,0.0011,0.0005,7,0.0005,0.0001,0.0017,12,0.1026,17.2857,0.3092,0.124,51.2778,0.0921,0.1763,19,37,1.7356,2.7029,0.2339,53.0143,0.3013,3.3593,0.0067,0.29,0.2857,46.7143,1.0531,0.3908
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S402241321-038.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0091,24,16,16,20.0555,100,9.0255,0.05,20,8.123,0.0441,0.0376,0.568,1.5981,20.0309,0.001,24,0.0052,2.7071,0.0007,4293,0.168,0.062,0.0015,1.2028,22.5278,4247,0.1656,0.1418,0.015,4240,0.12,0.0991,0.0465,4240,0.1161,4299.5714,0.711,0.0021,23.5258,0.0017,0.0031,4361,4385,0.2938,3.468,0.0469,23.5122,0.0125,2.8043,0.0799,0.0122,0.1401,23.0606,0.2595,0.151
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,1917,1902,0.0069,434,0.0138,0.007,0.007,96,0.0035,106,87,87,96.5391,450,15.5749,0.0138,96,12.9044,0.0042,0.0021,0.325,0.9662,96.5369,0.0428,106,0,4,0.0263,3936,0.0741,0.0137,0.0728,0.3676,24.6756,3890,0.0766,0.0216,0.0084,3872,0.0106,0.0032,0.0258,3872,0.1081,3946,0.5882,0.123,25.4432,0.0901,0.1773,4012,4102,0.2718,2.7156,0.2282,26.371,0.0188,3.3676,0.0485,0.2804,0.2857,25.274,0.2057,0.4006
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S207562876-057.UNKNOWN.cnf,1,3195,3195,0.0333,150,0.044,0.0333,0.0333,29,0.006,35,24,24,29.7184,150,12.6588,0.0333,30,11.4921,0.041,0.0266,0.5422,1.4798,29.6018,0.0009,35,0.0025,3,0.0006,4154,0.1412,0.0416,0.0014,1.0019,30.3989,4114,0.1405,0.0977,0.0103,4104,0.0811,0.0654,0.046,4104,0.0803,4164.125,0.6967,0.0022,32.2031,0.0017,0.003,4259,4286,0.2495,3.5509,0.0469,31.8514,0.0159,2.848,0.0662,0.0228,0.1013,31.2807,0.2415,0.1505
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2141146009-040.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0064,15,9,9,12.14,70,8.6826,0.1,12,8.3532,0.0111,0.0912,0.6828,2.0435,12.1082,0,15,0.0034,2,0,4428,0.2075,0.112,0.0001,1.8053,25.3773,4424,0.2103,?,0.0093,4383,?,?,0.0111,4383,?,4457,0.7633,0.0001,25.7565,0.0001,0.0001,4471,4579,0.2696,3.8573,0.0112,25.6476,0.015,2.2498,0.1013,0,?,25.4581,0.3079,0.0774
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,22000,22000,0.0045,1100,0.0152,0.0045,0.0045,211,0.0009,228,196,197,210.805,1100,60.9169,0.0045,211,48.9524,0.0111,0.0031,0.4736,1.0522,210.595,0.0015,227,0.0003,3,0.001,38,0.0795,0.006,0.0023,0.3497,51.5556,32,0.0889,?,0.0015,24,?,?,0.0194,29,?,38.6916,0.6025,0.0034,59.1935,0.0027,0.0049,44,75,0.1985,3.6913,0.05,59.6966,0.2385,2.989,0.0581,0.0845,?,54.8409,0.2509,0.1662
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2037574412-07.UNSAT.shuffled.cnf,1,2343,2332,0.0056,538,0.0111,0.0056,0.0056,119,0.0028,129,108,109,118.71,550,20.2247,0.0093,119,16.2235,0.0026,0.0013,0.3145,0.9177,119.073,0.0431,129,0,4.0037,0.0259,3827,0.0682,0.0107,0.0748,0.3195,28.1765,3790,0.0709,0.0176,0.0077,3753,0.0085,0.0034,0.0214,3753,0.1078,3859.75,0.557,0.1194,29.3643,0.0872,0.1658,3997,4010,0.257,2.6608,0.2307,30.0599,0.0238,3.2996,0.0356,0.2738,0.2708,28.4809,0.2095,0.3914
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1469277938-19.UNSAT.shuffled.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0053,16,10,10,12.9851,75,9.1365,0.0933,13,8.7228,0.0111,0.0848,0.6754,2.0359,12.9123,0.0001,16,0.0033,2,0,4389,0.2063,0.1025,0.0001,1.7797,26.5698,4375,0.1966,?,0.0073,4354,?,?,0.0111,4354,?,4431.6,0.7555,0.0001,26.9609,0.0001,0.0001,4501,4539,0.2771,3.9223,0.0112,27.0692,0.0167,2.176,0.0956,0,?,26.9275,0.3091,0.0746
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,2931,2867,0.0026,757,0.0078,0.004,0.004,164,0.0019,177,152,152,164.299,810,21.3222,0.0079,164,17.7266,0.0014,0.0007,0.2893,0.7955,164.38,0.0611,177,0,4.2989,0.0359,3863,0.0592,0.0101,0.1057,0.2438,29.8576,3737,0.0575,0.014,0.0056,3721,0.0059,0.0007,0.0206,3721,0.1255,3855.1667,0.5534,0.1648,32.9807,0.1197,0.2164,3895,4054,0.3131,2.674,0.264,32.8572,0.0286,3.1915,0.0287,0.3414,0.6667,31.7712,0.2263,0.3977
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1973057201-08-SAT.cnf,1,12014,10290,0.0006,3250,0.0019,0.0009,0.0009,680,0.0004,705,657,659,679.776,4500,51.1242,0.0028,677,46.6341,0.0001,0.0001,0.2157,0.5417,677.649,0.106,702,0,5.4572,0.0607,742,0.028,0.0043,0.1702,0.1184,25.3602,608,0.0754,0.0052,0.0017,564,0.0014,0.0002,0.0082,566,0.1539,788.8571,0.4092,0.2402,29.4703,0.1803,0.3066,949,1101,0.2624,2.6332,0.3158,30.1799,0.244,3.0922,0.0949,0.4566,0.6667,25.864,0.2221,0.4242
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,210000,208521,0.0001,48726,0.0001,0.0001,0.0001,10507,0,10507,10666,0,10666,50000,2900,0.0001,10666,7102,0,0,0.1933,1.343,7046.67,0.0474,10666,0,6,0.0282,3,0,0.0002,0.0798,1.4146,54.3333,1,0.8661,0.0003,0.0001,1,0.0001,0,0.0004,1,0.102,2.8222,0.2412,0.1247,98,0.0927,0.1753,4,7,0,2.7184,0.2337,105.8276,0.6395,3.3695,0.9233,0.2942,0.3333,71.75,0,0.3943
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,2343,2334,0.0056,539,0.0111,0.0056,0.0056,120,0.0028,130,109,109,119.878,550,17.7669,0.0074,120,14.4226,0.0034,0.0017,0.3174,0.9111,119.729,0.0464,130,0.0004,4.0037,0.0273,3839,0.0698,0.0124,0.0793,0.3226,28.8276,3760,0.0676,0.0176,0.0081,3670,0.0084,0.003,0.024,3670,0.1076,3840.875,0.5912,0.1256,30.3755,0.0906,0.1685,3987,4052,0.305,2.6757,0.2309,30.9082,0.0308,3.3373,0.0323,0.2824,0.3571,29.5488,0.2104,0.3957
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1636883934-028.SATISFIABLE.cnf,1,1597,1597,0.0667,75,0.0461,0.0667,0.0667,15,0.0119,19,12,12,15.2602,75,7.1954,0.0667,15,6.1938,0.0445,0.0488,0.5891,1.7399,15.2599,0.001,19,0.0056,2.2973,0.0007,4422,0.1903,0.082,0.0014,1.33,18.3045,4410,0.1876,0.1885,0.0169,4370,0.1576,0.1302,0.0463,4370,0.1511,4429.875,0.7364,0.0024,18.7867,0.0018,0.0034,4498,4505,0.3266,3.3262,0.047,18.8277,0.0101,2.8613,0.0915,0.0081,0.1756,18.6175,0.27,0.1659
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0051,19,12,12,15.344,90,10.4786,0.0778,15,10.359,0.0111,0.0693,0.6638,1.9197,15.4711,0,19,0.0035,2,0,4337,0.1867,0.0863,0.0001,1.6997,30.8016,4335,0.1905,?,0.0071,4270,?,?,0.0111,4270,?,4374,0.7445,0.0001,31.3073,0.0001,0.0001,4409,4519,0.2391,3.8334,0.0112,31.2559,0.0194,2.0732,0.0913,0,?,30.9739,0.2877,0.068
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S1286362348-008-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,50,0.0015,57,42,42,49.4436,300,25.8247,0.0233,50,25.8298,0.0117,0.0207,0.6104,1.5012,49.4137,0.0001,57,0.0009,2.0067,0.0001,130,0.1238,0.0257,0.0001,1.0725,48.9683,124,0.1267,?,0.0023,94,?,?,0.0117,110,?,137.7111,0.7062,0.0001,51.3095,0.0001,0.0002,141,309,0.1675,4.3574,0.0118,51.7892,0.2684,2.1385,0.0946,0.0003,?,50.064,0.2442,0.0668
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0072,14,8,8,10.5341,60,7.8969,0.1167,10,7.467,0.011,0.1047,0.6904,2.129,10.5111,0,13,0.0052,2,0,4507,0.2143,0.1283,0.0001,1.8795,22.5941,4453,0.2226,?,0.0099,4444,?,?,0.011,4444,?,4508.1667,0.7664,0.0001,22.7723,0.0001,0.0001,4542,4613,0.2695,3.8084,0.0112,22.7681,0.0127,2.0457,0.1403,0,?,22.623,0.3179,0.0637
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S295096144-05.cnf,1,54600,54272,0.0002,12685,0.0005,0.0002,0.0002,2766,0.0001,2802,2726,2682,2764,13000,420.667,0.0005,2761.5,211.75,0.0001,0.0001,0.2332,0.6803,2757.9,0.0468,2794,0,5.0172,0.0281,12,0.0126,0.0006,0.0785,0.0673,43.6,9,0.0183,0.0008,0.0004,5,0.0004,0.0001,0.0013,7,0.1024,12.5046,0.3024,0.1246,57,0.0921,0.1741,14,29,0.4114,2.7047,0.2337,58.1733,0.3656,3.3564,0.0081,0.2897,0.3333,49.3846,0.4155,0.3929
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1113882813-11.SAT.shuffled.cnf,1,1912,1900,0.0068,439,0.0136,0.0069,0.0069,97,0.0033,107,88,88,97.362,450,14.7916,0.0091,97,12.1715,0.0042,0.0021,0.3226,0.9488,97.3843,0.0453,107,0.0005,4,0.0296,3913,0.0755,0.0163,0.0795,0.3601,24.9078,3793,0.0772,0.0216,0.0084,3733,0.0104,0.0042,0.03,3733,0.1093,3865.75,0.5838,0.1246,25.7119,0.0947,0.1912,3962,4000,0.3756,2.6752,0.2311,25.8049,0.024,3.3251,0.0359,0.2803,0.2424,25.2594,0.2043,0.3999
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1684547485-073.cnf,1,1530,1522,0.0085,352,0.0168,0.0086,0.0086,78,0.0041,86,70,70,78.0484,360,12.1348,0.0114,78,10.2069,0.0072,0.0039,0.3412,0.9683,77.9723,0.0469,86,0,4,0.0269,3988,0.0842,0.0223,0.0807,0.4053,20.4856,3883,0.0829,0.0276,0.0118,3882,0.013,0.0039,0.0381,3882,0.1101,3971.4286,0.6249,0.1264,22.509,0.091,0.1704,4034,4041,0.3307,2.6759,0.2313,22.9852,0.0151,3.3165,0.0408,0.2873,0.3111,22.1035,0.206,0.4062
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S208461254-049.cnf,1,1870,1856,0.007,428,0.014,0.0071,0.0071,94,0.0034,104,86,85,94.7257,440,13.2437,0.0117,95,11.2192,0.0054,0.0027,0.3318,0.9395,94.4476,0.0496,104,0.0005,4,0.0282,3890,0.075,0.0156,0.0804,0.3681,25.0844,3780,0.0748,0.0259,0.0086,3748,0.0107,0.0038,0.0318,3748,0.1084,3864.625,0.5742,0.1218,25.9586,0.094,0.1806,3953,3984,0.3425,2.7104,0.2306,25.8002,0.0223,3.3873,0.0363,0.2922,0.2564,25.3857,0.2089,0.3946
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,15000,15000,0.0067,750,0.0206,0.0067,0.0067,144,0.0012,156,132,131,143.945,750,40.3299,0.0067,144,34.3075,0.0158,0.0048,0.4843,1.0769,143.533,0.0015,157,0.0004,3,0.001,61,0.0683,0.0085,0.0023,0.4169,47.5733,56,0.0832,?,0.0023,37,?,?,0.0255,51,?,64.4896,0.6105,0.0036,51.4364,0.0028,0.0052,70,123,0.1784,3.6764,0.05,51.714,0.2257,3.0516,0.0427,0.0788,?,49.5357,0.2211,0.1781
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1250-c25000-S1688530456-019-UNKNOWN.cnf,1,25000,25000,0.004,1250,0.0137,0.004,0.004,240,0.0008,256,223,224,238.094,1250,66.1194,0.004,237,53.2653,0.0103,0.0028,0.4721,0.9917,240.383,0.0015,255,0.0002,3,0.001,31,0.078,0.0052,0.0023,0.3023,52.7857,27,0.0527,?,0.0015,19,?,?,0.017,23,?,32.2286,0.5662,0.0035,61.3611,0.0028,0.0051,37,57,0.1602,3.6985,0.05,61.8597,0.236,3.0403,0.0233,0.086,?,56.973,0.2174,0.171
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1047920973-05.SAT.shuffled.cnf,1,2130,2130,0.05,100,0.046,0.05,0.05,20,0.009,24,16,16,20.0576,100,9.0088,0.05,20,8.077,0.0446,0.038,0.5662,1.6077,20.0319,0.001,24,0.0047,2.6869,0.0008,4307,0.1677,0.0638,0.0016,1.1926,22.6269,4290,0.1679,0.1502,0.0146,4275,0.1197,0.0915,0.0465,4275,0.1161,4324,0.7045,0.0024,23.4835,0.0018,0.0033,4376,4445,0.2908,3.4048,0.0469,23.4921,0.0127,2.8552,0.08,0.0101,0.1389,23.1918,0.2615,0.1715
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S2109173872-19.SAT.shuffled.cnf,1,1533,1518,0.0087,345,0.0174,0.0089,0.0089,78,0.0045,86,69,70,77.6427,360,10.6579,0.0145,78,9.2182,0.0059,0.0033,0.3407,0.9796,77.7139,0.0431,86,0.0007,4,0.0273,4021,0.0852,0.0184,0.0774,0.4168,20.5042,4000,0.0827,0.0264,0.0105,3912,0.0135,0.0046,0.0349,3912,0.1073,3997,0.6433,0.1313,22.182,0.093,0.1794,4037,4042,0.4214,2.7495,0.2273,22.6674,0.012,3.3929,0.0398,0.2925,0.268,21.69,0.2068,0.4112
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0062,15,9,9,12.1562,70,8.7563,0.1,12,8.4339,0.0111,0.0907,0.6763,2.0437,12.1042,0.0001,15,0.003,2,0,4429,0.2051,0.1079,0.0001,1.81,25.5827,4409,0.2083,?,0.0083,4393,?,?,0.0111,4393,?,4452.6,0.7562,0.0001,25.8591,0.0001,0.0001,4486,4546,0.261,3.7508,0.0112,25.8968,0.0126,1.9297,0.1005,0,?,25.6028,0.3071,0.0622
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1263695887-042.cnf,1,1870,1861,0.007,431,0.0139,0.0071,0.0071,95,0.0034,104,86,86,95.2481,440,15.1197,0.0116,95,12.4017,0.0054,0.0027,0.3311,0.9422,95.2054,0.049,104,0.0005,4,0.0272,3853,0.0771,0.0161,0.0765,0.3612,24.7308,3828,0.0752,0.022,0.0102,3787,0.0106,0.0027,0.0312,3787,0.1084,3909.1429,0.5702,0.1204,25.6401,0.0891,0.1678,4056,4132,0.3019,2.6552,0.2316,26.7096,0.031,3.315,0.0368,0.2767,0.3333,24.9464,0.207,0.3935
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0021,40,27,27,32.9885,200,17.9673,0.035,33,18.3299,0.0117,0.0299,0.6287,1.5767,33.1656,0.0001,39,0.0012,2,0.0001,3845,0.1413,0.0394,0.0001,1.2861,56.6678,3788,0.1424,?,0.0031,3705,?,?,0.0117,3705,?,3827,0.7715,0.0001,57.6211,0.0001,0.0002,3865,3932,0.197,4.349,0.0118,57.5133,0.02,2.0588,0.0613,0,?,56.9797,0.2453,0.0641
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S1971658345-089.cnf,1,2343,2343,0.0455,110,0.0455,0.0455,0.0455,22,0.0086,26,17,17,21.9377,110,9.9842,0.0455,22,9.1132,0.0427,0.0307,0.5597,1.5653,21.9236,0.001,27,0.0038,2.8991,0.0005,4241,0.1625,0.0568,0.0014,1.1606,24.0924,4229,0.1605,0.1366,0.0141,4200,0.1097,0.0862,0.0465,4200,0.1069,4263.75,0.6998,0.0022,25.0767,0.0018,0.0035,4355,4395,0.273,3.5084,0.0469,24.9461,0.0157,2.8823,0.0766,0.0158,0.1355,24.2643,0.2567,0.1536
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,105000,104285,0.0001,24383,0.0003,0.0001,0.0001,5334.5,0.0001,5421,0,5259,3966.25,24999,2601.5,0.0003,5244,547.4,0,0,0.2292,1.313,5346.9,0.0463,5309,0,5.4153,0.0274,5,0.667,0.0004,0.0781,0.1497,47.5,4,0.0115,0.0005,0.0002,1,0.0002,0,0.0008,3,0.1019,5.7349,0.2711,0.1238,71.8571,0.0918,0.1753,7,16,1.4519,2.7213,0.2338,74.689,0.4376,3.3555,0.0078,0.2962,0.3333,55.3,1.139,0.3908
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,12000,12000,0.0083,600,0.0243,0.0083,0.0083,115,0.0016,126,104,103,114.791,600,33.6333,0.0083,114,28.3996,0.0194,0.0062,0.489,1.1291,114.98,0.0015,126,0.0008,3,0.001,85,0.0738,0.0118,0.0023,0.4612,43.1798,78,0.0871,?,0.0031,64,?,?,0.0315,73,?,90.1616,0.6176,0.0036,46.8202,0.0027,0.0048,95,187,0.176,3.6457,0.05,46.6092,0.2332,2.9984,0.0406,0.0707,?,44.6351,0.2133,0.1664
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1602291491-023.cnf,1,2210,2200,0.0059,510,0.0117,0.0059,0.0059,112,0.003,122,102,102,112.056,520,19.2095,0.0078,112,15.5648,0.0045,0.0023,0.317,0.9338,112.179,0.0448,122,0.0005,4,0.0257,3843,0.0724,0.0127,0.074,0.3303,26.2156,3817,0.0689,0.0195,0.0086,3743,0.009,0.0041,0.0245,3743,0.1074,3866.625,0.5463,0.1259,28.1101,0.0903,0.1755,4016,4034,0.2487,2.7078,0.2318,28.8031,0.025,3.3184,0.0336,0.2901,0.3111,27.5985,0.2056,0.3969
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S1481196126-03.SAT.shuffled.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0068,14,8,8,11.2648,65,8.4276,0.1077,11,7.9127,0.0111,0.0987,0.6833,2.1078,11.3108,0,14,0.0048,2,0,4436,0.217,0.1165,0.0001,1.8333,23.8627,4427,0.2116,?,0.0092,4391,?,?,0.0111,4391,?,4470.8,0.7612,0.0001,24.3569,0.0001,0.0001,4532,4568,0.2805,3.7796,0.0112,24.3172,0.0151,2.0469,0.1012,0,?,24.2169,0.3075,0.0718
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S259896945-079.SATISFIABLE.cnf,1,3195,3195,0.0333,150,0.044,0.0333,0.0333,30,0.0065,35,25,24,29.8829,150,12.0666,0.0333,30,11.105,0.0401,0.0238,0.5419,1.473,29.762,0.001,35,0.0028,3,0.0007,4117,0.1425,0.0413,0.0015,1.0228,29.9386,4085,0.1423,0.0977,0.01,4072,0.0811,0.0651,0.0463,4072,0.0806,4162,0.6941,0.0022,31.8568,0.0018,0.0032,4273,4370,0.2699,3.5222,0.0469,31.6145,0.0253,2.913,0.0651,0.0259,0.1067,30.5818,0.2467,0.1626
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3408,3383,0.0038,780,0.0078,0.0039,0.0039,171,0.0019,184,159,160,171.335,800,26.1441,0.0064,171,20.4534,0.003,0.0015,0.3027,0.8519,171.561,0.0478,183,0,4.0167,0.0278,1089,0.055,0.0101,0.0768,0.2578,27.9056,884,0.055,0.0136,0.0053,665,0.0059,0.0018,0.0198,792,0.1049,1503.15,0.5273,0.1187,31.3863,0.0897,0.1744,2509,3497,0.248,2.7277,0.2306,32.6163,0.6329,3.364,0.0271,0.3001,0.2857,29.1796,0.212,0.3915
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,21000,20877,0.0006,4876,0.0013,0.0006,0.0006,1069.5,0.0003,1097,1029,1032,1045.07,4999,153.633,0.001,1061.5,91.6667,0.0003,0.0001,0.2501,0.6317,1064.15,0.0458,1092,0,5,0.0276,41,0.1333,0.0016,0.0769,0.0885,36.0625,37,0.0235,0.0023,0.0009,22,0.0009,0.0003,0.0033,33,0.1026,44.5693,0.34,0.1214,42.2182,0.0902,0.1711,48,100,0.3451,2.7027,0.2336,42.5032,0.2874,3.3512,0.0123,0.2912,0.2889,39.4516,0.321,0.3899
