@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC

@DATA
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,40,39,0.0385,33.1544,0.0117,0.0117,27,32.6818,0.035,0.6292
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1258,10.4172,0.046,0.0451,8,10.3679,0.1,0.6186
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1088,12.1252,0.0111,0.0111,9,12.1292,0.1,0.6793
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,75,0.0201,65.7616,0.0117,0.0117,57,65.7339,0.0175,0.602
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0391,33.1793,0.0117,0.0117,27,33.1893,0.035,0.6309
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,125223,126000,29275,0.0001,0.0001,0.0001,6325,6405,0.0003,6382.5,0.0007,0,6325,6414.4,0.0002,0.2238
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,2125,2130,495,0.0061,0.0061,0.0061,119,119,0.0113,109.205,0.0212,0.0047,99,109.231,0.0081,0.3208
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,104318,105000,24342,0.0001,0.0001,0.0001,5290,5305,0.0004,5302.67,0.0007,0,5262,5280.67,0.0003,0.2388
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0511,24.9214,0.0466,0.0432,20,24.8804,0.04,0.5521
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,166810,168000,38975,0.0001,0.0001,0.0001,8420,8507,0.0002,8420,0.0005,0,8420,6371.75,0.0002,0.226
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,1487,1491,346,0.0087,0.0087,0.0087,86,85,0.0155,77.2648,0.0296,0.0054,69,77.1311,0.0116,0.3352
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,83386,84000,19469,0.0002,0.0002,0.0002,4280,4293,0.0005,4273,0.001,0,4238,4274.71,0.0003,0.2345
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,1485,1491,342,0.0089,0.0089,0.0088,84,84,0.0189,76.1705,0.0337,0.0061,68,76.2804,0.0117,0.3444
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1192,10.396,0.046,0.0451,8,10.4032,0.1,0.6227
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0488,24.8672,0.0466,0.0424,20,24.8365,0.04,0.5523
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0419,29.7731,0.0463,0.0413,25,29.7183,0.0333,0.5417
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1085,12.079,0.0111,0.0111,9,12.1015,0.1,0.6789
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3162,3195,731,0.0042,0.0042,0.0041,174,174,0.0098,161.409,0.019,0.0006,149,161.653,0.0068,0.3042
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,1909,1917,442,0.0068,0.0068,0.0068,107,106,0.0141,97.2171,0.0272,0.0052,88,97.5091,0.009,0.3197
SAT11/random/medium/unif-k7-r89-v50-c4450-S324945930-048.UNKNOWN.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1524,8.9152,0.011,0.011,6,8.8891,0.14,0.7054
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S115072124-051.SATISFIABLE.cnf,1,2969,2982,687,0.0044,0.0044,0.0044,164,165,0.0094,152.622,0.0189,0.003,141,152.925,0.0073,0.3004
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S2098066936-001.UNKNOWN.cnf,1,2130,2130,100,0.05,0.05,0.05,24,24,0.0629,20.0325,0.0465,0.0437,16,20.0365,0.05,0.5653
SAT11/random/large/unif-k5-r20-v1250-c25000-S935783783-069-UNKNOWN.cnf,1,25000,25000,1250,0.004,0.004,0.004,252,256,0.0054,238.322,0.0179,0.0099,221,236.988,0.004,0.4742
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S367251957-028.UNKNOWN.cnf,1,1910,1917,443,0.0068,0.0068,0.0068,108,107,0.0194,98.0387,0.0351,0.0052,89,97.9667,0.009,0.3255
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S425619685-036-UNKNOWN.cnf,1,20880,21000,4882,0.0006,0.0006,0.0006,1096,1104,0.0018,1053.48,0.0038,0.0002,1043,1070.01,0.001,0.2483
SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.085,15.366,0.0111,0.0111,12,15.3457,0.0778,0.6643
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1946851065-023.SATISFIABLE.cnf,1,1478,1491,337,0.009,0.009,0.0089,83,83,0.0183,75.298,0.0359,0.0068,67,75.1467,0.0119,0.3434
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1129651135-081.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0795,15.2672,0.0463,0.0445,12,15.2135,0.0667,0.5883
SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0386,33.4122,0.0117,0.0117,27,32.9518,0.035,0.6296
SAT11/random/medium/unif-k7-r89-v50-c4450-S864690872-081.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1499,8.8747,0.011,0.011,6,8.8971,0.14,0.7024
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S927210717-059.SATISFIABLE.cnf,1,2334,2343,539,0.0056,0.0056,0.0056,130,131,0.0124,119.88,0.024,0.0034,110,119.859,0.0074,0.3173
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1778371838-017-UNKNOWN.cnf,1,83458,84000,19520,0.0002,0.0002,0.0002,4211,4272,0.0005,3378.2,0.001,0,0,4261,0.0003,0.2221
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,2747,2769,626,0.0049,0.0049,0.0048,150,150,0.0124,138.815,0.0248,0.0015,128,138.78,0.008,0.3086
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1009664450-096.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0845,15.3301,0.0463,0.0451,12,15.2915,0.0667,0.5863
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S91768321-029.SATISFIABLE.cnf,1,3391,3408,788,0.0038,0.0038,0.0038,188,188,0.0074,175.072,0.015,0.0029,163,175.098,0.0051,0.3031
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,208731,210000,48829,0.0001,0.0001,0.0001,10514,10540,0.0002,10514,0.0004,0,10514,10562.7,0.0001,0.2277
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1404138730-025.UNKNOWN.cnf,1,1485,1491,344,0.0088,0.0088,0.0087,84,84,0.0182,75.919,0.0343,0.0067,68,75.7576,0.0116,0.3319
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1663503036-045.UNKNOWN.cnf,1,2323,2343,537,0.0056,0.0056,0.0056,129,129,0.0159,118.568,0.0314,0.0043,108,118.771,0.0112,0.3099
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S311101868-094.SATISFIABLE.cnf,1,2337,2343,543,0.0056,0.0056,0.0055,131,131,0.0107,121.013,0.0205,0.0034,111,120.693,0.0074,0.31
SAT11/random/large/unif-k7-r85-v200-c17000-S181603592-089-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0389,33.0867,0.0117,0.0117,27,33.0418,0.035,0.6303
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S846876765-035.SATISFIABLE.cnf,1,3372,3408,774,0.0039,0.0039,0.0039,183,183,0.0107,170.361,0.0211,0.0006,158,170.735,0.0065,0.305
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1635333981-027.UNKNOWN.cnf,1,1698,1704,394,0.0077,0.0077,0.0076,96,96,0.0153,86.8472,0.0294,0.0024,78,86.8146,0.0102,0.3271
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,41669,42000,9719,0.0003,0.0003,0.0003,2183,2149,0.001,2146.35,0.0021,0.0001,2100,2110.33,0.0006,0.2408
SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0962,13.7323,0.0111,0.0111,10,13.7414,0.0875,0.6708
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0488,24.786,0.0466,0.0421,20,24.7385,0.04,0.5504
SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,56,0.0263,49.248,0.0117,0.0117,42,49.5815,0.0233,0.6149
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S689381858-022.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0492,24.8501,0.0466,0.0424,20,24.9296,0.04,0.5504
SAT11/random/medium/unif-k7-r89-v60-c5340-S384085843-009.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.1288,10.5091,0.011,0.011,8,10.4682,0.1167,0.6938
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S946474812-075.SATISFIABLE.cnf,1,1483,1491,343,0.0088,0.0088,0.0087,84,84,0.0162,75.7638,0.0317,0.0067,68,75.7926,0.0117,0.3346
SAT11/random/medium/unif-k7-r89-v50-c4450-S1034575833-022.UNKNOWN.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1593,8.9162,0.011,0.011,6,8.8851,0.14,0.7036
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1573194644-097.UNKNOWN.cnf,1,1907,1917,439,0.0069,0.0069,0.0068,107,107,0.0126,97.2641,0.0231,0.001,88,97.3387,0.0091,0.3201
SAT11/random/large/unif-k7-r85-v150-c12750-S896023516-057-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.052,25.011,0.0117,0.0117,20,24.8299,0.0467,0.6412
SAT11/random/large/unif-k7-r85-v300-c25500-S680524168-083-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,57,0.0254,49.5223,0.0117,0.0117,42,49.1723,0.0233,0.6145
SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,205,207,0.0069,190.698,0.021,0.0126,176,192.352,0.005,0.4765
SAT11/random/medium/unif-k7-r89-v80-c7120-S1957603206-080.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0942,13.7354,0.0111,0.0111,10,13.8129,0.0875,0.6721
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S591042619-090.UNKNOWN.cnf,1,2330,2343,536,0.0057,0.0057,0.0056,129,129,0.0124,118.562,0.0236,0.0043,108,118.609,0.0093,0.3123
SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0515,25.012,0.0117,0.0117,20,24.8591,0.0467,0.6429
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1397126856-076.UNKNOWN.cnf,1,1060,1065,245,0.0124,0.0124,0.0122,61,61,0.0311,54.3492,0.0566,0.0104,47,54.3711,0.0204,0.3532
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1894319588-015.SATISFIABLE.cnf,1,2746,2769,627,0.0049,0.0049,0.0048,150,150,0.0109,138.999,0.0211,0.004,128,138.552,0.008,0.3118
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S31329941-054.SATISFIABLE.cnf,1,2117,2130,486,0.0063,0.0063,0.0062,118,118,0.0128,108.043,0.0255,0.0047,99,108.157,0.0082,0.3254
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S173446080-001.UNKNOWN.cnf,1,1477,1491,337,0.0091,0.0091,0.0089,83,83,0.0203,74.4914,0.0379,0.0068,66,74.564,0.0148,0.3331
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1184456903-078-UNKNOWN.cnf,1,166841,168000,38957,0.0001,0.0001,0.0001,8505,8521,0.0002,8505,0.0005,0,8505,6353.5,0.0001,0.2216
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1196935200-064-UNKNOWN.cnf,1,125239,126000,29254,0.0001,0.0001,0.0001,6345,6447,0.0003,6405,0.0007,0,6345,6410.8,0.0002,0.2303
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,20886,21000,4887,0.0006,0.0006,0.0006,1095,1088,0.0015,1068.61,0.0031,0.0002,1041,1062.4,0.001,0.2491
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.041,29.6737,0.046,0.041,24,29.7727,0.0333,0.5412
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S769368248-036.UNKNOWN.cnf,1,2115,2130,485,0.0063,0.0063,0.0062,117,117,0.0137,107.384,0.0265,0.0028,97,107.208,0.0103,0.3208
SAT11/random/large/unif-k5-r20-v2000-c40000-S319509287-085-UNKNOWN.cnf,1,40000,40000,2000,0.0025,0.0025,0.0025,402,403,0.0033,377.561,0.0117,0.0063,359,380.718,0.0025,0.4601
SAT11/random/medium/unif-k7-r89-v50-c4450-S1027567260-047.UNKNOWN.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1571,8.8875,0.011,0.011,6,8.8791,0.14,0.7028
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S533496308-018-UNKNOWN.cnf,1,104392,105000,24392,0.0001,0.0001,0.0001,5226,5333,0.0004,5231.33,0.0008,0,5183,5301.83,0.0002,0.2324
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S602837755-005.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0827,15.1739,0.0463,0.0445,12,15.2199,0.0667,0.5868
SAT11/random/medium/unif-k7-r89-v60-c5340-S1458986015-022.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,14,0.1283,10.4776,0.011,0.011,8,10.5552,0.1167,0.6911
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1268831169-016-UNKNOWN.cnf,1,145991,147000,34108,0.0001,0.0001,0.0001,0,7519,0.0003,3751,0.0005,0,0,6008.2,0.0002,0.2114
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1495462442-016.SATISFIABLE.cnf,1,2748,2769,630,0.0048,0.0048,0.0048,150,150,0.0116,138.764,0.0229,0.0022,128,139.117,0.0079,0.3082
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S2038462183-033.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0833,15.2091,0.0463,0.0451,12,15.1681,0.0667,0.5864
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S2092454698-027.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,29,29,0.05,24.5745,0.0466,0.0413,20,24.6497,0.04,0.5524
SAT11/random/large/unif-k7-r85-v150-c12750-S313239685-087-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0512,25.1164,0.0117,0.0117,20,25.1185,0.0467,0.6437
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S874492400-019-UNKNOWN.cnf,1,208679,210000,48787,0.0001,0.0001,0.0001,10752,10597,0.0002,10752,0.0004,0,10752,10619.3,0.0001,0.2081
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0492,25.0603,0.0466,0.0417,20,25.0493,0.04,0.5558
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,1902,1917,434,0.007,0.007,0.0069,106,106,0.0137,96.6725,0.0258,0.0042,88,96.5212,0.0138,0.3255
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2065964480-034.SATISFIABLE.cnf,1,1905,1917,438,0.007,0.007,0.0068,107,106,0.0163,97.2253,0.0315,0.0021,88,97.0377,0.0114,0.3286
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1880411078-058.SATISFIABLE.cnf,1,2130,2130,100,0.05,0.05,0.05,25,24,0.0629,20.1518,0.0465,0.0441,16,20.0135,0.05,0.5696
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,1476,1491,336,0.0091,0.0091,0.0089,83,83,0.0251,74.7683,0.0481,0.0075,67,74.68,0.0149,0.338
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S216164582-083.UNKNOWN.cnf,1,2742,2769,635,0.0048,0.0048,0.0047,152,151,0.0091,139.788,0.0193,0.0022,128,139.835,0.0079,0.3014
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1069233620-009.SATISFIABLE.cnf,1,2741,2769,639,0.0047,0.0047,0.0047,152,151,0.0109,140.526,0.0212,0.0029,129,140.497,0.0063,0.3087
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S2124915970-046.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0451,29.6366,0.046,0.0413,24,29.6133,0.0333,0.541
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S60874767-043.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0802,15.2222,0.0463,0.0457,12,15.2041,0.0667,0.5863
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S815408325-054.UNKNOWN.cnf,1,2130,2130,100,0.05,0.05,0.05,24,25,0.0653,20.01,0.0465,0.0432,16,20.0916,0.05,0.5656
SAT11/random/large/unif-k5-r20-v1000-c20000-S1351005860-011-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,204,207,0.0068,191.135,0.0213,0.0124,178,191.325,0.005,0.4765
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1864619158-076.SATISFIABLE.cnf,1,1697,1704,392,0.0077,0.0077,0.0077,96,96,0.0159,87.0077,0.0289,0.0059,78,86.7697,0.0102,0.3286
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S158767647-027.SATISFIABLE.cnf,1,3186,3195,739,0.0041,0.0041,0.0041,176,176,0.0085,163.284,0.0163,0.0025,152,164.007,0.0054,0.299
SAT11/random/large/unif-k7-r85-v300-c25500-S415002759-031-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,57,0.0266,49.4247,0.0117,0.0117,42,49.4536,0.0233,0.6089
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1396350646-062.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.05,24.8436,0.0466,0.0402,20,24.8084,0.04,0.5524
SAT11/random/medium/unif-k7-r89-v70-c6230-S289144908-090.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1106,12.0706,0.0111,0.0111,9,12.074,0.1,0.6794
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1094982880-055.UNKNOWN.cnf,1,2116,2130,486,0.0063,0.0063,0.0062,117,117,0.0147,106.75,0.0284,0.0038,97,106.94,0.0103,0.3148
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1863077195-052.SATISFIABLE.cnf,1,2960,2982,684,0.0044,0.0044,0.0044,162,162,0.0101,150.957,0.0196,0.0034,139,150.94,0.0073,0.3048
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1920335371-069-UNKNOWN.cnf,1,166901,168000,38983,0.0001,0.0001,0.0001,0,8490,0.0002,4191.5,0.0005,0,0,6417.5,0.0002,0.2255
SAT11/random/large/unif-k7-r85-v150-c12750-S541704841-072-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0509,24.9472,0.0117,0.0117,20,25.1291,0.0467,0.6476
SAT11/random/medium/unif-k7-r89-v90-c8010-S2127424322-078.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0886,15.3073,0.0111,0.0111,12,15.266,0.0778,0.662
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,1483,1491,341,0.0089,0.0089,0.0088,83,83,0.0223,75.1492,0.0438,0.0054,67,74.9049,0.0147,0.3395
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1,2120,2130,488,0.0062,0.0062,0.0061,118,118,0.0137,107.917,0.0264,0.0047,99,107.655,0.0102,0.3136
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1098,12.0729,0.0111,0.0111,9,12.1264,0.1,0.6798
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,1912,1917,445,0.0068,0.0068,0.0067,109,109,0.0162,99.2951,0.0298,0.0052,90,99.4098,0.009,0.3311
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,156,155,0.0085,143.199,0.0255,0.0158,131,143.454,0.0067,0.4873
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,1907,1917,441,0.0069,0.0069,0.0068,108,108,0.0136,98.39,0.0267,0.0052,89,98.1997,0.0113,0.33
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0394,33.222,0.0117,0.0117,27,33.0029,0.035,0.624
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,1060,1065,245,0.0123,0.0123,0.0122,62,62,0.0245,54.9558,0.0434,0.0094,48,55.0969,0.0204,0.352
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,206,206,0.0066,191.49,0.0204,0.0124,177,190.653,0.005,0.4787
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,40000,40000,2000,0.0025,0.0025,0.0025,403,411,0.0034,379.279,0.0119,0.0064,358,386.301,0.0025,0.4622
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,48,48,0.0308,41.3419,0.0117,0.0117,35,40.914,0.028,0.6173
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.11,12.146,0.0111,0.0111,9,12.0946,0.1,0.6815
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,10419,10500,2436,0.0012,0.0012,0.0012,558,553,0.0029,532.906,0.006,0.0006,509,531.181,0.0021,0.262
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,3397,3408,787,0.0038,0.0038,0.0038,187,187,0.0085,173.818,0.0177,0.0012,161,173.998,0.0064,0.3023
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,2951,2982,681,0.0045,0.0045,0.0044,163,162,0.0112,150.854,0.0227,0.0014,139,150.585,0.0073,0.3075
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,2549,2556,591,0.0051,0.0051,0.0051,141,142,0.0098,130.254,0.0188,0.0024,119,130.427,0.0068,0.3074
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,25000,25000,1250,0.004,0.004,0.004,255,257,0.0054,237.264,0.0176,0.0098,220,237.938,0.004,0.4694
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0956,13.6797,0.0111,0.0111,10,13.6443,0.0875,0.6701
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,10451,10500,2448,0.0012,0.0012,0.0012,554,558,0.0029,534.768,0.0058,0.001,514,535.695,0.002,0.2643
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,2539,2556,582,0.0052,0.0052,0.0052,140,140,0.0122,129.201,0.0244,0.0032,119,129.358,0.0086,0.3122
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,1272,1278,294,0.0103,0.0103,0.0102,73,73,0.022,65.5118,0.0417,0.0079,58,65.3068,0.0136,0.3377
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,11,12,0.1546,8.8298,0.011,0.011,6,8.8609,0.14,0.7055
